Date,GRADE,GPS,TFX,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2018-11-20,56.35731434217104,A,246.61502075195312,250.08226013183594,252.4466796875,246.00361022949218,248.85513732910155,248.95827423095704,252.95570114135742
2018-11-21,55.89807740098032,P,247.57814025878903,249.80401916503905,251.6223403930664,246.9914581298828,248.70503814697267,248.8148860168457,252.93110092163087
2018-11-22,54.96321989784375,B,247.57814025878903,248.60352172851563,250.68141174316406,247.71552963256835,248.46225280761718,248.6607293701172,252.88400444030762
2018-11-23,53.45212998627935,B,245.7978363037109,246.7531707763672,249.42935028076172,248.56238479614257,248.1234280395508,248.45782272338866,252.8169760131836
2018-11-26,53.67929066116952,B,251.02203369140625,247.71823425292968,249.34385681152344,249.58835220336914,247.95301544189454,248.26806198120119,252.77606857299804
2018-11-27,53.8033009372675,B,251.42083740234372,248.67939758300776,249.38082885742182,250.37485275268554,247.75560333251954,248.08248275756836,252.73144638061524
2018-11-28,54.92257814021721,C,260.020751953125,251.167919921875,250.48596954345703,251.68121795654298,247.69812774658203,248.0036637878418,252.72532455444335
2018-11-29,56.6180142130311,C,264.1358947753906,254.4794708251953,251.54149627685547,252.08818969726562,247.73383697509766,247.94707809448244,252.83924522399903
2018-11-30,59.12043290165002,C,267.9397277832031,258.90784912109376,252.83050994873048,253.04288864135742,247.85106231689454,247.95200912475585,252.94398017883302
2018-12-03,60.77560813934888,A,268.1439819335937,262.3322387695313,255.02523651123042,253.90918655395507,247.98753143310546,247.98837631225587,253.0449468231201
2018-12-04,61.460542302701604,A,258.9505920410156,263.83818969726565,256.2587936401367,254.35273666381835,247.90923614501952,247.88459548950195,253.1122346496582
2018-12-05,60.917208774400414,A,258.9505920410156,263.62415771484376,257.39603881835933,254.5091896057129,247.86125213623046,247.79332931518556,253.19834182739257
2018-12-06,60.331225463335095,A,260.7698974609375,262.9509582519531,258.7152145385742,254.69831314086915,247.92232635498047,247.70987533569337,253.32658477783204
2018-12-07,57.96209722643548,C,249.6697998046875,259.29697265625,259.1024108886719,254.2658805847168,247.74527313232423,247.53404647827148,253.38508445739745
2018-12-10,55.46844845384296,C,250.1853485107422,255.7052459716797,259.0187423706055,254.18129959106446,247.5899951171875,247.33310455322265,253.42242393493652
2018-12-11,54.116684328969164,B,248.41477966308597,253.59808349609375,258.7181365966797,254.0494827270508,247.41485076904297,247.14744277954102,253.43245346069335
2018-12-12,53.18563090768999,B,251.49868774414065,252.10770263671876,257.8659301757813,254.17594985961915,247.37910858154297,246.95847061157227,253.4417702484131
2018-12-13,51.70910311119266,B,249.4654541015625,249.84681396484376,256.3988861083984,253.97019119262694,247.4317251586914,246.74741958618165,253.42270553588867
2018-12-14,50.784910551222985,B,240.70989990234372,248.054833984375,253.6759033203125,253.2532066345215,247.31797546386719,246.4851936340332,253.32183410644532
2018-12-17,49.98979896397521,B,239.07553100585935,245.83287048339844,250.76905822753906,252.89714736938475,247.23099639892578,246.2491160583496,253.2267431640625
2018-12-18,49.32814867101124,B,239.2506256103516,244.00003967285156,248.79906158447267,252.5289276123047,247.1624819946289,245.99596801757812,253.12782844543457
2018-12-19,48.40814936023207,B,238.4820709228516,241.39671630859374,246.75220947265626,252.07412414550782,247.1131854248047,245.75356704711913,253.0331123352051
2018-12-20,47.5651352022828,B,232.1877899169922,237.9411834716797,243.8939987182617,251.30460662841796,247.00503967285155,245.6596157836914,252.9057624053955
2018-12-21,47.93268022767589,B,231.7013702392578,236.1394775390625,242.09715576171874,250.59978332519532,246.8152703857422,245.59145629882812,252.7816484069824
2018-12-24,47.374485706775836,B,223.30577087402344,232.98552551269532,239.40919799804686,249.21397018432617,246.4404901123047,245.4806687927246,252.6282489013672
2018-12-25,46.62388188912333,B,223.30577087402344,229.7965545654297,236.89829711914064,247.80821685791017,246.05482818603517,245.41295486450196,252.4596378326416
2018-12-26,46.928144568043756,B,232.61587524414065,228.6233154296875,235.01001586914066,246.43797302246094,245.8713006591797,245.48238647460937,252.36291404724122
