Date,GRADE,GPS,BRK-B,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2003-11-25,53.73855767963073,A,56.220001220703125,55.29200057983398,54.72200050354004,53.7810001373291,51.86100006103515,50.60490001678466,48.72400001525879
2003-11-26,53.83174854038841,A,55.70000076293945,55.492000579833984,54.91800041198731,53.976000213623045,51.97900009155273,50.67890003204345,48.788200016021726
2003-11-27,53.86615271552844,A,55.70000076293945,55.66800079345703,55.10800056457519,54.16100025177002,52.093000106811516,50.7477000427246,48.85770002365112
2003-11-28,53.8557144938861,A,56.02000045776367,55.84000091552734,55.29000053405762,54.36950035095215,52.198600082397455,50.81990005493163,48.92720003128052
2003-12-01,53.692968295727006,A,56.040000915527344,55.93600082397461,55.45000076293945,54.54300041198731,52.309400100708,50.88570007324218,48.995900039672854
2003-12-02,53.432102323409985,A,56.08000183105469,55.90800094604492,55.60000076293945,54.67900047302246,52.421400146484366,50.960900077819815,49.066300048828126
2003-12-03,53.34940552275276,A,55.970001220703125,55.96200103759766,55.72700080871582,54.80750045776367,52.53600013732909,51.04060009002685,49.13665004730225
2003-12-04,53.293335545685125,A,56.060001373291016,56.034001159667966,55.8510009765625,54.939500617980954,52.653200149536126,51.122000122070304,49.20750005722046
2003-12-05,53.203905536107605,A,56.0,56.03000106811523,55.93500099182129,55.071500587463376,52.77320014953612,51.204200134277336,49.28100006103516
2003-12-08,53.151550736763426,A,55.970001220703125,56.01600112915039,55.9760009765625,55.21100063323975,52.89060020446777,51.29030014038085,49.34985006332398
2003-12-09,53.072301813507984,A,55.900001525878906,55.980001068115236,55.944001007080075,55.33300075531006,53.01020027160644,51.374800148010245,49.416050071716306
2003-12-10,52.98422692139479,A,55.900001525878906,55.96600112915039,55.96400108337402,55.44100074768066,53.12340026855469,51.45420017242431,49.485350074768064
2003-12-11,52.856489644779494,A,55.84000015258789,55.922000885009766,55.978001022338866,55.54300079345703,53.23380027770996,51.5336001586914,49.55335006713867
2003-12-12,52.67867997123094,A,55.65999984741211,55.854000854492185,55.94200096130371,55.616000747680665,53.33320030212403,51.61280014038085,49.61805006027222
2003-12-15,52.390199835008026,P,55.2599983215332,55.7120002746582,55.864000701904295,55.65700073242188,53.42840026855469,51.68540012359618,49.668450050354004
2003-12-16,52.164972735076766,P,55.2599983215332,55.58399963378906,55.782000350952146,55.6910005569458,53.52480026245117,51.755200119018546,49.72075004577637
2003-12-17,51.813022284547145,P,54.720001220703125,55.347999572753906,55.657000350952146,55.69200057983399,53.60960029602051,51.82120014190673,49.76895004272461
2003-12-18,51.57214706297015,P,55.220001220703125,55.22399978637695,55.57300033569336,55.71200065612793,53.70460029602051,51.89280014038085,49.81655004501343
2003-12-19,51.450526586152414,P,55.36000061035156,55.16399993896484,55.50900039672852,55.722000694274904,53.80420028686523,51.96780014038085,49.86635004043579
2003-12-22,51.49238724663177,P,55.5,55.2120002746582,55.4620002746582,55.71900062561035,53.90120025634766,52.04220012664794,49.914850044250485
