Date,GRADE,GPS,EL,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2003-07-07,58.287206151057546,P,13.200316429138184,13.071211051940917,13.071983432769775,13.24592571258545,13.060156173706055,12.21208924293518,11.423849453926087
2003-07-08,58.396247863894494,A,13.211909294128418,13.144653511047363,13.078554630279541,13.26331992149353,13.090151576995849,12.231725406646728,11.435422539710999
2003-07-09,58.40332645632204,A,12.995448112487791,13.13073787689209,13.063866329193115,13.255782461166381,13.098810062408447,12.250240631103516,11.446220293045045
2003-07-10,58.382757353168905,A,12.987717628479004,13.103679847717284,13.050724124908447,13.232976531982422,13.108473529815674,12.269103746414185,11.457343916893006
2003-07-11,58.35294829970462,P,13.045699119567873,13.088218116760254,13.055749225616456,13.21268334388733,13.10831886291504,12.288623962402344,11.469582409858704
2003-07-14,58.30229571888224,A,13.173260688781738,13.082806968688965,13.077009010314942,13.187558555603028,13.11349853515625,12.308801317214966,11.48345633506775
2003-07-15,58.24550209454918,P,13.200316429138184,13.080488395690917,13.11257095336914,13.152963590621948,13.11744125366211,12.33013825416565,11.496602210998535
2003-07-16,58.27615461394014,A,13.250564575195312,13.131511688232422,13.131124782562257,13.125326108932494,13.125017375946046,12.351861763000489,11.512435874938966
2003-07-17,58.31873924939876,A,13.231240272521973,13.180216217041016,13.141948032379151,13.112763833999633,13.133366603851318,12.373392028808594,11.527136917114257
2003-07-18,58.38391148141602,A,13.405180931091309,13.252112579345702,13.17016534805298,13.113343524932862,13.145581283569335,12.399019594192504,11.540712370872498
2003-07-21,58.43984479082496,A,13.474760055541992,13.312412452697753,13.19760971069336,13.134796571731567,13.159032878875733,12.422714443206788,11.553906683921815
2003-07-22,58.51354193726272,A,13.644834518432615,13.401316070556641,13.24090223312378,13.15972843170166,13.172716312408447,12.450158739089966,11.56572585105896
2003-07-23,58.57343805894687,A,13.586852073669434,13.468573570251465,13.300042629241943,13.181954479217529,13.186090507507323,12.477448387145996,11.581092190742492
2003-07-24,58.63717022096824,A,13.644834518432615,13.551292419433594,13.365754318237304,13.208239221572876,13.199851245880128,12.506825351715088,11.594503741264344
2003-07-25,58.653536873743576,A,13.571392059326172,13.584534645080566,13.418323612213134,13.237036418914794,13.21044240951538,12.534501571655273,11.60758647441864
2003-07-28,58.723172763548696,A,13.973395347595217,13.684261703491211,13.498337078094483,13.287673044204713,13.228996334075928,12.567705316543579,11.623024563789368
2003-07-29,58.82593520264183,A,14.301955223083496,13.815685844421386,13.608500957489014,13.360535955429077,13.251879501342774,12.606243295669556,11.641198992729187
2003-07-30,58.95794106389443,A,14.553204536437988,14.008956336975098,13.73876495361328,13.434944868087769,13.28349847793579,12.645554342269897,11.661301174163818
2003-07-31,59.05422870388793,A,14.42951202392578,14.16589183807373,13.858592128753662,13.500270080566406,13.307695865631104,12.681038665771485,11.68222378730774
2003-08-01,59.124985625786735,A,14.201449394226074,14.291903305053712,13.938218975067139,13.554192161560058,13.322925415039062,12.713198738098145,11.701238656044007
2003-08-04,59.090534852531924,A,14.108684539794922,14.318961143493652,14.001611423492431,13.599610567092896,13.336299667358398,12.739831295013428,11.719290885925293
2003-08-05,58.95091581544283,A,13.915412902832031,14.241652679443359,14.028669261932373,13.634785747528076,13.349210071563721,12.764569826126099,11.7331152677536
2003-08-06,58.7737659402099,A,13.934741020202637,14.117959976196289,14.063458156585693,13.681750392913818,13.36474895477295,12.788110074996949,11.74653745174408
2003-08-07,58.67841073172863,A,14.21304416656494,14.074666404724121,14.120279121398926,13.743016719818115,13.39219316482544,12.81350564956665,11.761734862327575
2003-08-08,58.704232368499724,A,14.642109870910645,14.162798500061035,14.227350902557372,13.822837257385254,13.42744562149048,12.840486106872559,11.779921770095825
2003-08-11,58.77025787275972,A,14.630507469177246,14.2671630859375,14.293062114715577,13.895699596405029,13.464553298950195,12.870597467422485,11.79893319606781
2003-08-12,58.87979315100261,A,14.599586486816406,14.403997802734375,14.322825241088868,13.96566309928894,13.497331771850586,12.900438289642334,11.817866749763489
2003-08-13,58.93892316644431,A,14.363794326782228,14.489808464050293,14.30388422012329,14.021324586868285,13.524466686248779,12.926761531829834,11.83519926071167
2003-08-14,58.82942375708893,A,13.702815055847168,14.387762641906738,14.23121452331543,14.044903326034547,13.537454338073731,12.946165790557862,11.847883896827698
2003-08-15,58.62992145000752,A,13.702815055847168,14.199903678894042,14.18135108947754,14.05978503227234,13.55167890548706,12.963366765975952,11.861949882507325
2003-08-18,58.376060264610466,P,13.269892692565918,13.927780723571777,14.097471904754638,14.049541664123534,13.557708892822266,12.97871235847473,11.874503560066223
2003-08-19,58.11817839574368,P,13.103681564331056,13.628599739074707,14.016298770904541,14.022484016418456,13.56250202178955,12.995720081329345,11.8860151386261
2003-08-20,57.89098655413347,P,12.925870895385742,13.34101505279541,13.915411758422852,13.989434957504272,13.55809549331665,13.009094333648681,11.898383541107178
2003-08-21,57.75887799341702,P,12.7094144821167,13.142334938049316,13.765048789978028,13.942663955688477,13.54340705871582,13.022236700057983,11.908902249336244
2003-08-22,57.636640818705324,P,12.80604648590088,12.962981224060059,13.58144245147705,13.904396677017212,13.530496730804444,13.034644632339477,11.917870454788208
2003-08-25,57.61816229424496,P,13.041833877563477,12.91736946105957,13.422575092315673,13.857818603515625,13.517818279266358,13.050840616226196,11.928554801940917
2003-08-26,57.60884673984691,P,13.041833877563477,12.904999923706054,13.266799831390381,13.794812536239624,13.500810642242431,13.067036600112916,11.938740329742432
2003-08-27,57.650336354685415,P,13.123007774353027,12.944427299499512,13.142721176147461,13.723302698135376,13.487204513549806,13.085629148483276,11.951020021438598
2003-08-28,57.778817941862066,P,13.273756980895996,13.057295799255371,13.099815368652344,13.665514945983887,13.48302993774414,13.105110702514649,11.964782509803772
2003-08-29,57.92573485682482,P,13.331735610961914,13.162433624267578,13.062707424163818,13.622029256820678,13.481792907714844,13.124244327545165,11.979448809623719
2003-09-01,58.04219630492958,P,13.331735610961914,13.220413970947266,13.068891716003417,13.583181810379028,13.487513637542724,13.141677227020264,11.995016837120057
2003-09-02,58.20755651817178,P,13.521141052246094,13.31627540588379,13.110637664794922,13.563468217849731,13.495012512207031,13.161313371658325,12.012778940200805
2003-09-03,58.353184403788354,A,13.637104034423828,13.419094657897949,13.18176097869873,13.548586368560791,13.504907970428468,13.179789962768554,12.028626761436463
2003-09-04,58.43692138298931,A,13.71054458618164,13.506452178955078,13.281873989105225,13.523461389541627,13.516736068725585,13.199000959396363,12.044841785430908
2003-09-05,58.48711680221579,A,13.679622650146484,13.576029586791993,13.369231605529786,13.475337028503418,13.53041955947876,13.217902736663818,12.060902199745179
2003-09-08,58.51567254124646,A,13.683491706848145,13.646380805969239,13.433397388458252,13.427986240386963,13.544876136779784,13.23746166229248,12.075850038528442
2003-09-09,58.465078387969676,A,13.497950553894045,13.641742706298828,13.479009056091309,13.372904443740845,13.557941207885742,13.253580360412597,12.089793400764465
2003-09-10,58.37240345524091,A,13.327874183654783,13.57989673614502,13.499495697021484,13.321108436584472,13.563198165893555,13.267418460845947,12.103423581123351
2003-09-11,58.28116286997737,P,13.285354614257812,13.494858741760254,13.500655460357667,13.300235414505005,13.56644510269165,13.282764053344726,12.116937103271484
2003-09-12,58.21897653791343,P,13.343335151672363,13.42760124206543,13.50181541442871,13.282261419296265,13.570851650238037,13.299076013565063,12.130548677444459
2003-09-15,58.17745924605845,P,13.327874183654783,13.356477737426758,13.501429271697997,13.285160493850707,13.573402805328369,13.316779489517211,12.144811987876892
2003-09-16,58.17712644621946,P,13.343335151672363,13.325554656982423,13.483648681640625,13.297143173217773,13.576031322479247,13.333091449737548,12.158379526138306
2003-09-17,58.21126347470305,P,13.36652660369873,13.333285140991212,13.456590938568116,13.319175958633423,13.583452892303466,13.341131477355956,12.171966376304626
2003-09-18,58.24040727976691,P,13.335600852966309,13.34333438873291,13.419096565246582,13.350485277175903,13.590410556793213,13.349442043304443,12.185089378356933
2003-09-19,58.28283966126272,P,13.56752872467041,13.38817310333252,13.407887172698974,13.38855938911438,13.600847148895264,13.354583005905152,12.1994300031662
2003-09-22,58.29853679682842,A,13.501819610595703,13.422962188720703,13.38971996307373,13.411558675765992,13.607418327331542,13.360458431243897,12.214505038261414
2003-09-23,58.27639029903299,A,13.258295059204102,13.405954170227051,13.365754413604737,13.422381734848022,13.608577899932861,13.363009576797486,12.228710360527039
2003-09-24,58.2474657514403,A,13.204179763793944,13.373484802246093,13.353384971618652,13.426440334320068,13.607650203704834,13.36633378982544,12.242935009002686
2003-09-25,58.189522430498364,P,13.026371955871582,13.311639022827148,13.327486705780029,13.414071083068848,13.603552837371826,13.368459720611572,12.256270618438721
2003-09-26,58.06011773193213,P,12.809911727905272,13.160115623474121,13.27414436340332,13.387979888916016,13.591647453308106,13.36861436843872,12.269103713035584
2003-09-29,57.986081776616295,P,13.061161041259766,13.071983909606933,13.247473049163819,13.374451160430908,13.58337547302246,13.371204175949096,12.283212394714356
2003-09-30,57.964209266524904,P,13.18099308013916,13.056523513793945,13.231238842010498,13.35744376182556,13.574098644256592,13.373407478332519,12.298384079933166
2003-10-01,57.99799382624295,P,13.509547233581545,13.117597007751465,13.24554090499878,13.351065921783448,13.572552547454833,13.379321527481078,12.315198535919189
2003-10-02,58.08389157772937,P,13.62937355041504,13.238197326660156,13.274918174743652,13.347007369995117,13.572243328094482,13.386047286987305,12.332805399894715
2003-10-03,58.23359229301081,A,13.691218376159668,13.414458656311036,13.287287139892578,13.347587156295777,13.574639854431153,13.392541131973267,12.351494574546814
2003-10-06,58.32704402331226,A,13.718276977539062,13.545881843566894,13.308932876586914,13.349326419830323,13.56953748703003,13.399266910552978,12.369507298469543
2003-10-07,58.44035261822439,A,13.973395347595217,13.704362297058106,13.380442905426026,13.373098659515382,13.562966289520263,13.407422895431518,12.388351097106934
2003-10-08,58.495826148238905,A,13.996585845947266,13.80177001953125,13.459683513641357,13.406534242630006,13.55183391571045,13.41766619682312,12.407310848236085
2003-10-09,58.52677670244045,A,14.004312515258787,13.8767578125,13.557477569580078,13.442482137680054,13.54332992553711,13.425512895584106,12.42549750328064
2003-10-10,58.57796158179486,A,14.209178924560549,13.980349922180176,13.697404289245606,13.485774326324464,13.5434845161438,13.43320496559143,12.444070687294007
2003-10-13,58.61329217239833,A,14.070027351379396,14.050699996948243,13.798290920257568,13.522881984710693,13.542711372375487,13.439505519866943,12.461213684082031
2003-10-14,58.63987238422362,A,14.298084259033203,14.11563777923584,13.910000038146972,13.570619440078735,13.550364799499512,13.449787435531617,12.48081120967865
2003-10-15,58.64327332205934,A,14.174397468566896,14.151200103759766,13.976485061645509,13.611012983322144,13.555157928466796,13.459953441619874,12.500292797088623
2003-10-16,58.654533402908164,A,14.251701354980469,14.200677871704102,14.03871784210205,13.656818008422851,13.555931072235108,13.474062118530274,12.51996766090393
2003-10-17,58.59241933010936,A,14.166662216186523,14.192174530029297,14.086262226104736,13.686774682998657,13.546422119140624,13.486933870315552,12.539893746376038
2003-10-20,58.544763979709444,A,13.992722511291504,14.176713562011718,14.11370677947998,13.711319828033448,13.53366641998291,13.499109859466552,12.559607253074645
2003-10-21,58.471349770891685,A,14.108684539794922,14.138833618164062,14.127235698699952,13.753839302062989,13.52384838104248,13.510590076446533,12.579939222335815
2003-10-22,58.410683640971236,A,13.934741020202637,14.090902328491211,14.121051216125489,13.790367364883423,13.515267314910888,13.519867000579834,12.599420809745789
2003-10-23,58.36890125334268,A,14.02751350402832,14.046064758300782,14.12337131500244,13.84042444229126,13.521761283874511,13.52960781097412,12.618438558578491
2003-10-24,58.36964762955308,A,14.02364444732666,14.017461204528809,14.104817867279053,13.901111078262328,13.528177871704102,13.53992838859558,12.637533602714539
2003-10-27,58.43036576002715,A,14.209178924560549,14.060752487182617,14.118733024597168,13.958511972427369,13.546963596343994,13.55233624458313,12.657556319236756
2003-10-28,58.539397869270964,A,14.618916511535645,14.162798881530762,14.150816249847413,14.030408143997192,13.577268295288086,13.569885158538819,12.67943443775177
2003-10-29,58.71503132984657,A,14.920416831970217,14.359934043884277,14.225418186187744,14.100951623916625,13.617159214019775,13.587627353668212,12.703303241729737
2003-10-30,58.801576612746885,A,14.611181259155272,14.476667594909667,14.261366176605225,14.150042009353637,13.655194549560546,13.599300804138183,12.724079699516297
2003-10-31,58.86176389537496,A,14.452696800231934,14.562478065490723,14.289969635009765,14.18811593055725,13.688127555847167,13.609312143325806,12.745223364830018
2003-11-03,58.86926340471427,A,14.460434913635254,14.612729263305663,14.336740875244141,14.225223827362061,13.716499576568603,13.61715892791748,12.766888890266419
2003-11-04,58.774404976386656,A,14.359932899475098,14.560932540893555,14.361865711212157,14.244550704956055,13.742861557006837,13.621836099624634,12.787472090721131
2003-11-05,58.61273731146817,A,14.301955223083496,14.43724021911621,14.398587131500244,14.259819173812867,13.766440505981445,13.626822509765624,12.807920036315918
2003-11-06,58.5134809864988,A,14.325148582458496,14.380033683776855,14.428350639343261,14.27586097717285,13.787468338012696,13.635249137878418,12.82177749633789
2003-11-07,58.44865830960877,A,14.39859104156494,14.369212532043457,14.46584529876709,14.285331583023071,13.808805446624756,13.6452991771698,12.83546100139618
2003-11-10,58.34910328921196,A,14.097087860107422,14.29654312133789,14.454636192321777,14.286684608459472,13.824112491607666,13.655813064575195,12.847694993019104
2003-11-11,58.268938040058224,A,14.031373023986816,14.230831146240234,14.395881843566894,14.273349046707153,13.83431713104248,13.664664821624756,12.860064225196838
2003-11-12,58.272192991339665,P,14.495220184326172,14.26948413848877,14.35336217880249,14.289390182495117,13.851479454040527,13.678193712234497,12.874945969581605
2003-11-13,58.29837824368142,P,14.591853141784668,14.322825050354004,14.35142936706543,14.306397771835327,13.869105625152589,13.692920846939087,12.89089068889618
2003-11-14,58.31406586259911,P,14.549341201782228,14.35297508239746,14.36109380722046,14.325531721115112,13.886499996185302,13.708459777832031,12.906874103546143
2003-11-17,58.39597625279478,A,14.57253074645996,14.44806365966797,14.37230339050293,14.354522132873536,13.904280776977538,13.724578456878662,12.92301212310791
2003-11-18,58.46833726985412,A,14.251701354980469,14.4921293258667,14.361480236053467,14.361672973632812,13.919355792999268,13.738648500442505,12.938009839057923
2003-11-19,58.472327237304,A,14.329008102416992,14.458886909484864,14.364185523986816,14.381386327743531,13.939378471374512,13.751288318634034,12.953278136253356
2003-11-20,58.44259223133809,A,14.305821418762209,14.40168056488037,14.362252807617187,14.395301723480225,13.9597878074646,13.763116455078125,12.968585104942322
2003-11-21,58.43330073201667,A,14.45656681060791,14.383125686645508,14.368050384521485,14.416947841644287,13.98205244064331,13.776452045440674,12.9845685005188
2003-11-24,58.423408762571945,A,14.576393127441406,14.383898162841797,14.415980911254882,14.43530855178833,14.007022819519044,13.790212812423706,13.001151027679443
2003-11-25,58.45451138960826,A,14.553204536437988,14.4441987991333,14.4681640625,14.432022953033448,14.031220207214355,13.803625764846801,13.017675585746765
2003-11-26,58.485158098682604,A,14.68849277496338,14.516095733642578,14.48749132156372,14.420426750183106,14.057659530639649,13.820556211471558,13.035398421287537
2003-11-27,58.53472693815181,A,14.68849277496338,14.592630004882812,14.497155284881591,14.42429232597351,14.08471736907959,13.837563962936402,13.053333854675293
2003-11-28,58.556329553208776,A,14.68849277496338,14.63901519775391,14.511070442199706,14.436082124710083,14.10713665008545,13.853991899490357,13.07130793094635
2003-12-01,58.57135009980403,A,14.83537483215332,14.690811538696291,14.537354850769043,14.454829120635987,14.133807754516601,13.870613040924072,13.089707179069519
2003-12-02,58.68636794879049,A,15.349480628967283,14.850066757202148,14.647132778167725,14.504306507110595,14.175631465911865,13.892104682922364,13.111121468544006
2003-12-03,58.798770146799654,A,15.361068725585938,14.98458194732666,14.75033884048462,14.557262182235718,14.218769245147705,13.91320972442627,13.13253574371338
2003-12-04,58.87238612379914,A,15.13687801361084,15.074258995056152,14.833444499969483,14.597848653793335,14.26097936630249,13.932266101837158,13.152829065322877
2003-12-05,58.936268419891576,A,15.051836967468262,15.146927833557129,14.892971515655518,14.630510950088501,14.30581787109375,13.948732662200928,13.173876128196717
2003-12-08,58.96512108474584,A,14.997722625732422,15.17939739227295,14.935104465484619,14.67554268836975,14.344549102783203,13.963962287902833,13.19333836555481
2003-12-09,58.88905885491834,A,15.117547035217283,15.13301067352295,14.991538715362548,14.729851388931275,14.383280181884766,13.97868941307068,13.214424076080322
2003-12-10,58.73941636589294,A,14.765799522399902,15.013956832885743,14.999269390106202,14.743380355834962,14.408405227661133,13.990478887557984,13.233963637351989
2003-12-11,58.6160418154813,A,14.70008659362793,14.92659854888916,15.000428771972656,14.748792028427124,14.429819488525391,14.001031408309936,13.253928380012512
2003-12-12,58.53192422816309,A,14.824766159057615,14.881184387207032,15.01405611038208,14.762563276290894,14.452490444183349,14.01356514930725,13.274033360481262
2003-12-15,58.44212802027471,A,14.71567153930664,14.824774169921875,15.002085781097412,14.769720315933228,14.472438335418701,14.020987911224365,13.294346613883972
2003-12-16,58.28972156915784,P,14.42735767364502,14.686736297607421,14.909873485565186,14.778503131866454,14.481517581939697,14.02224193572998,13.314242615699769
2003-12-17,58.23680193787123,P,14.520864486694336,14.637749290466308,14.825853061676025,14.788095951080322,14.492003154754638,14.021918535232544,13.33373643875122
2003-12-18,58.236780535588395,P,14.76632308959961,14.650996589660645,14.788797569274902,14.811121034622193,14.507243366241456,14.025286645889283,13.353162655830383
2003-12-19,58.18660329282219,P,14.649439811706545,14.61593132019043,14.748557853698731,14.820764684677124,14.516048583984375,14.029766550064087,13.371482644081116
2003-12-22,58.1956657539117,P,14.852041244506836,14.643205261230468,14.733989715576172,14.834547090530396,14.531688861846924,14.037200117111206,13.388515706062316
2003-12-23,58.34997162813749,A,15.303980827331545,14.818529891967774,14.752633094787598,14.872085905075073,14.55180679321289,14.051085796356201,13.40782781124115
2003-12-24,58.497003529878135,A,15.362425804138184,14.986842155456543,14.812295722961426,14.905782556533813,14.575567359924316,14.065362644195556,13.426736359596253
2003-12-25,58.5798659337199,A,15.362425804138184,15.106062698364259,14.87852964401245,14.939479207992553,14.59778184890747,14.076856460571289,13.44518105506897
2003-12-26,58.68020748954367,A,15.350740432739258,15.2463228225708,14.931127071380615,14.972591590881347,14.621463413238525,14.083942766189574,13.462214436531067
2003-12-29,58.76218380737418,A,15.45983600616455,15.367881774902344,15.005543518066407,15.003814649581908,14.650805683135987,14.092236051559448,13.481416759490967
2003-12-30,58.73831309331533,A,15.455936431884766,15.398272895812989,15.10840139389038,15.009137439727784,14.677750720977784,14.100799551010132,13.500618920326232
2003-12-31,58.67578566752632,A,15.29619312286377,15.385026359558106,15.185934257507324,15.005893659591674,14.704979763031005,14.110123538970948,13.518442535400391
2004-01-01,58.635765868343874,A,15.29619312286377,15.371779823303223,15.23892126083374,15.013859415054322,14.730353355407715,14.126057319641113,13.536111555099488
2004-01-02,58.56756257929126,A,15.027368545532228,15.307105445861817,15.27671413421631,15.01263599395752,14.750427837371825,14.139302854537965,13.551334810256957
2004-01-05,58.4838307458283,A,15.050739288330078,15.225286102294922,15.296583938598634,15.015286827087403,14.767259044647217,14.157111320495606,13.567911839485168
2004-01-06,58.382248177017715,P,14.890999794006348,15.112298774719239,15.255285835266113,15.003959465026856,14.77270071029663,14.174984502792359,13.585352292060852
2004-01-07,58.32750188824361,A,14.968918800354004,15.046843910217286,15.215935134887696,15.01411542892456,14.773670749664307,14.195414981842042,13.60225465774536
2004-01-08,58.27299258902329,P,14.922167778015137,14.972038841247558,15.17190933227539,15.025219488143922,14.779890480041503,14.217542514801025,13.619889607429505
2004-01-09,58.256570874332716,P,14.871515274047852,14.940868186950684,15.12398681640625,15.027556943893433,14.788266849517822,14.238197202682494,13.636420917510986
2004-01-12,58.23771333335887,P,14.87930679321289,14.906581687927247,15.065933895111083,15.035738706588745,14.796644287109375,14.25657193183899,13.653706274032594
2004-01-13,58.29013747189589,P,14.933857917785645,14.915153312683106,15.013726043701173,15.061063718795776,14.808122787475586,14.275492172241211,13.671264386177063
2004-01-14,58.354725229232635,P,15.144245147705078,14.95021858215332,14.998531246185303,15.092232751846314,14.824968585968017,14.295704545974731,13.690666847229004
2004-01-15,58.39227963007431,A,15.070223808288574,14.979829788208008,14.975934314727784,15.107427787780761,14.839870090484618,14.313669214248657,13.709389958381653
2004-01-16,58.561625805294405,A,15.845555305480955,15.174637794494629,15.057752990722657,15.167233562469482,14.86880937576294,14.338807411193848,13.731525869369507
2004-01-19,58.73082218804001,A,15.845555305480955,15.367887496948242,15.137234592437744,15.216909265518188,14.90377872467041,14.363945608139039,13.75281141757965
2004-01-20,58.84503272397739,A,15.732563972473145,15.527628707885743,15.221391010284425,15.238338422775268,14.937802543640137,14.386059837341309,13.773686604499817
2004-01-21,58.9399688796201,A,16.005292892456055,15.699838256835937,15.325028419494629,15.270481777191161,14.968003997802734,14.40974172592163,13.794765844345093
2004-01-22,59.01543794532924,A,15.740351676940918,15.833863830566406,15.406846809387208,15.2893780708313,14.990973968505859,14.430039796829224,13.814520378112793
2004-01-23,58.91068773277934,A,15.631261825561523,15.79100513458252,15.482821464538574,15.303404140472413,15.012612380981444,14.449556188583374,13.833729462623596
2004-01-26,58.84514184547009,A,15.884510040283203,15.798796081542969,15.583341789245605,15.324637842178344,15.03885196685791,14.471566371917724,13.854514017105103
2004-01-27,58.814000429585235,A,15.849446296691896,15.822172546386719,15.67490062713623,15.3443133354187,15.07080686569214,14.495081329345703,13.87433084487915
2004-01-28,58.70712917446442,A,15.549445152282717,15.73100299835205,15.715420627593994,15.356975936889649,15.095215606689454,14.517297039031982,13.892357749938965
2004-01-29,58.778802471091204,A,16.32477569580078,15.847887802124024,15.840875816345214,15.408405065536499,15.135594692230224,14.547691249847412,13.91522765159607
2004-01-30,58.824435064396745,A,15.962437629699709,15.91412296295166,15.85256404876709,15.455158519744874,15.16571210861206,14.573882274627685,13.936479144096374
2004-02-02,58.800183372974004,A,15.826068878173828,15.902434730529786,15.850615406036377,15.493924999237061,15.190705623626709,14.598864221572876,13.957821855545044
2004-02-03,58.76904020373559,A,15.76372528076172,15.88529052734375,15.853731536865235,15.537561273574829,15.214916038513184,14.623068122863769,13.97807978630066
2004-02-04,58.84438102263334,A,16.129962921142578,16.001394081115723,15.866198539733887,15.595613479614258,15.243745441436767,14.650702486038208,13.995916981697082
2004-02-05,58.73248909372624,A,15.966327667236328,15.929704475402833,15.888796138763428,15.647821474075318,15.269302139282226,14.677009754180908,14.013225898742675
2004-02-06,58.73518439183278,A,16.157241821289062,15.968665313720702,15.941394138336182,15.712107801437378,15.29867712020874,14.702906885147094,14.028744945526123
2004-02-09,58.78295119311186,A,16.25074577331543,16.053600692749022,15.978017711639405,15.780679750442506,15.326984539031983,14.730396146774291,14.045427289009094
2004-02-10,58.82932374161562,A,16.266334533691406,16.15412254333496,16.019706535339356,15.847303581237792,15.345321617126466,14.760476541519164,14.061743059158324
2004-02-11,58.81742263368063,A,16.246850967407227,16.17750015258789,16.089447116851808,15.9024338722229,15.36303726196289,14.790903253555298,14.078618521690368
2004-02-12,58.84323403352831,A,16.235164642333984,16.231267547607423,16.080486011505126,15.96068091392517,15.385002994537354,14.822991180419923,14.095725450515747
2004-02-13,58.800478169495676,A,16.137754440307617,16.227370071411134,16.098017692565918,15.975290870666504,15.40672134399414,14.856269607543945,14.112441987991334
2004-02-16,58.74356946536229,A,16.137754440307617,16.20477180480957,16.1291862487793,15.989900827407837,15.429521980285644,14.887035541534424,14.12911985874176
2004-02-17,58.70665002909573,A,16.2585391998291,16.20321273803711,16.178667640686037,16.016199588775635,15.45234182357788,14.917811002731323,14.145609240531922
2004-02-18,58.65576862371603,A,16.196195602416992,16.193081665039063,16.185290908813478,16.025744724273682,15.480949745178222,14.944677486419678,14.161999506950378
2004-02-19,58.63786942132907,A,16.2585391998291,16.197756576538087,16.214512062072753,16.05165410041809,15.512118797302247,14.970969142913818,14.178508214950561
2004-02-20,58.590775978838934,A,15.915677070617676,16.1533411026001,16.190355587005616,16.0658748626709,15.533937015533446,14.993213729858399,14.192877430915832
2004-02-23,58.55523280935858,A,16.028675079345703,16.131525230407714,16.168148517608643,16.073083114624023,15.56019708633423,15.016317710876464,14.207792310714721
2004-02-24,58.507125757961255,P,16.087112426757812,16.097239875793456,16.150226306915282,16.08496642112732,15.593392181396485,15.03745488166809,14.222438888549805
2004-02-25,58.513623038275455,P,16.188417434692383,16.095684242248534,16.1443829536438,16.116915035247803,15.626743240356445,15.059373197555542,14.23851969718933
2004-02-26,58.47599167232593,P,16.2585391998291,16.095684242248534,16.14672040939331,16.11360321044922,15.656587562561036,15.081915464401245,14.253714179992675
2004-02-27,58.57375099238464,A,16.59749984741211,16.232048797607423,16.19269495010376,16.145356321334837,15.695548763275147,15.10579867362976,14.269501819610596
2004-03-01,58.695461053763175,A,16.827369689941406,16.391787719726562,16.261656475067138,16.195421361923216,15.735055332183839,15.13337209701538,14.286438808441162
2004-03-02,58.77116165650912,A,16.663740158081055,16.50711326599121,16.302176570892335,16.240422105789186,15.762250518798828,15.15702865600586,14.303408045768737
2004-03-03,58.79744351459754,A,16.593603134155273,16.588150405883788,16.341917324066163,16.26360411643982,15.78687406539917,15.181220712661743,14.320587077140807
2004-03-04,58.85122801634236,A,16.616981506347656,16.6598388671875,16.377761554718017,16.296136808395385,15.811965179443359,15.204873514175414,14.339467816352844
2004-03-05,58.87513470953237,A,16.975425720214844,16.735424041748047,16.483736419677733,16.337046003341676,15.844458885192871,15.232961149215699,14.359947509765625
2004-03-08,58.83851894858554,A,16.893617630004883,16.74867362976074,16.57023067474365,16.36918959617615,15.873134517669678,15.261970100402833,14.380539979934692
2004-03-09,58.81970429966927,A,16.737760543823242,16.76347770690918,16.635295486450197,16.392760896682738,15.898770999908447,15.288260860443115,14.399425468444825
2004-03-10,58.855045205649446,A,16.90919303894043,16.82659568786621,16.707373046875,16.4258780002594,15.93103099822998,15.318005380630494,14.418936190605164
2004-03-11,58.869771175685806,A,16.84684944152832,16.872569274902343,16.76620407104492,16.456462240219118,15.962044124603272,15.346198740005493,14.437903275489807
2004-03-12,58.77588238855238,A,16.578020095825195,16.793088150024413,16.764256095886232,16.478475522994994,15.993057155609131,15.371742496490478,14.45583544254303
2004-03-15,58.69183357417922,A,16.511789321899414,16.71672248840332,16.732698059082033,16.497177267074584,16.022278156280517,15.394768600463868,14.473552422523499
2004-03-16,58.65103515832178,A,16.593603134155273,16.687891006469727,16.725684356689452,16.513930463790892,16.056330223083496,15.414515466690064,14.492200312614441
2004-03-17,58.57219943998273,A,16.644250869750977,16.634902572631837,16.730749130249023,16.53633322715759,16.089836864471437,15.43175380706787,14.509690580368042
2004-03-18,58.54186969848984,P,16.84295654296875,16.63412399291992,16.753346633911132,16.565554094314574,16.12825263977051,15.454071559906005,14.526686182022095
2004-03-19,58.57700136840942,P,16.792301177978516,16.676980209350585,16.7350341796875,16.609385299682618,16.166668357849122,15.477467603683472,14.543389873504639
2004-03-22,58.623903098011986,A,16.757240295410156,16.726070404052734,16.721396446228027,16.64581356048584,16.204227027893065,15.500435657501221,14.55879729270935
2004-03-23,58.59915794540699,A,16.437759399414062,16.69490165710449,16.69139633178711,16.663345909118654,16.234305057525635,15.52121392250061,14.571525011062622
2004-03-24,58.55264566035038,A,16.348148345947266,16.63568115234375,16.635291862487794,16.671332454681398,16.25838312149048,15.541675853729249,14.584249181747436
2004-03-25,58.54676387407786,A,16.84684944152832,16.636459732055663,16.635291862487794,16.700747966766357,16.293915634155272,15.566892862319946,14.601071000099182
2004-03-26,58.51106743162968,P,16.780616760253906,16.634122848510742,16.655551528930665,16.70990381240845,16.31261686325073,15.590713119506836,14.618006148338317
2004-03-29,58.48717917735488,P,16.776723861694336,16.638019561767578,16.682044982910156,16.707371520996094,16.331240234375,15.617509479522704,14.63666127204895
