Date,GRADE,GPS,HLT,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2016-06-07,56.34865253223324,C,43.005638122558594,42.59586715698242,41.734968185424805,41.805738258361814,42.895063400268555,40.88623176574707,43.11540735244751
2016-06-08,56.823466948424574,C,42.78892135620117,42.90318908691406,41.88468971252441,41.75763988494873,42.858150787353516,40.96691795349121,43.09138111114502
2016-06-09,56.596858850603645,C,42.552528381347656,42.89924850463867,42.10139122009277,41.73208637237549,42.82475799560547,41.03310565948486,43.06295314788818
2016-06-10,56.07974785297052,C,41.72511672973633,42.6864875793457,42.18610191345215,41.707382392883304,42.79484664916992,41.092780876159665,43.031558971405026
2016-06-13,55.36282782989076,C,41.72511672973633,42.35946426391602,42.270812606811525,41.657149696350096,42.75786598205566,41.16909194946289,43.00016479492187
2016-06-14,54.725362593563425,B,41.64631271362305,42.087599182128905,42.34173316955567,41.603958702087404,42.73305519104004,41.223673286437986,42.961058902740476
2016-06-15,54.61842999789173,B,42.71013259887695,42.071841430664065,42.48751525878906,41.66305999755859,42.713418350219726,41.300048751831056,42.92678424835205
2016-06-16,54.74102687186562,C,42.82833099365234,42.127001953125,42.51312522888183,41.77338180541992,42.70203643798828,41.39208923339844,42.89251516342163
2016-06-17,55.564401067567296,C,44.26645278930664,42.63526916503906,42.660878372192386,41.9634895324707,42.71156234741211,41.486180801391605,42.864168338775634
2016-06-20,56.81707536112997,C,45.62576675415039,43.415399169921876,42.88743171691895,42.213683128356934,42.74827453613281,41.59092975616455,42.843788890838624
2016-06-21,58.03347350798594,A,45.05445861816406,44.09702835083008,43.09231376647949,42.41364097595215,42.76727668762207,41.703274421691894,42.82504108428955
2016-06-22,58.68445609942915,A,45.05445861816406,44.5658935546875,43.31886749267578,42.6017786026001,42.77292572021484,41.813074645996096,42.801805095672606
2016-06-23,59.63147662425874,A,46.15767288208008,45.23176193237305,43.679381942749025,42.8903865814209,42.804173889160154,41.92059829711914,42.784572982788085
2016-06-24,59.129049653971954,A,43.0450325012207,44.98747787475586,43.81137351989746,42.9987377166748,42.78180953979492,42.006585693359376,42.76602272033691
2016-06-27,57.67074527066105,C,41.62662124633789,44.18764877319336,43.801523971557614,43.03616828918457,42.741287841796876,42.08073749542236,42.73969745635986
2016-06-28,56.63703717492368,C,42.394927978515625,43.65574264526367,43.87638549804687,43.10905933380127,42.71299049377441,42.15944091796875,42.72062864303589
2016-06-29,56.19281075132053,C,43.91183471679688,43.42721786499023,43.996555709838866,43.242035484313966,42.730348129272464,42.24470195770264,42.71226655960083
2016-06-30,55.35990339117961,C,44.38463592529297,43.072610473632814,44.15218620300293,43.33265571594238,42.74930679321289,42.33919246673584,42.70792715072632
2016-07-01,55.93190819032037,A,45.07415390014648,43.47843475341797,44.23295631408691,43.446917343139646,42.80051460266113,42.427073593139646,42.70801103591919
2016-07-04,57.15231150480719,A,45.07415390014648,44.16794128417969,44.177795028686525,43.532613372802736,42.848187866210935,42.514954719543454,42.71833969116211
2016-07-05,57.71049600114399,A,44.089149475097656,44.5067855834961,44.081264114379884,43.586788940429685,42.880088348388675,42.584178619384765,42.72510929107666
2016-07-06,57.66386318050638,A,44.46345520019531,44.61710968017578,44.022163772583006,43.670515632629396,42.89433967590332,42.643249588012694,42.72360324859619
2016-07-07,57.67472111215155,A,44.995365142822266,44.73925552368164,43.90593299865723,43.792657470703126,42.92080017089844,42.709401054382326,42.719488010406494
2016-07-08,57.738321569663334,A,45.96067810058594,44.916560363769534,44.19749755859375,44.004435539245605,42.974029083251956,42.779921226501465,42.71922361373901
2016-07-11,57.860464168961194,A,46.21676254272461,45.14508209228516,44.65651168823242,44.22901782989502,43.02452484130859,42.852610969543456,42.71653200149536
2016-07-12,58.590352193714416,A,46.80778121948242,45.68880844116211,45.0977970123291,44.48709125518799,43.08880462646484,42.93160217285156,42.71845420837403
2016-07-13,59.21117722906805,A,46.53197479248047,46.10251235961914,45.359811019897464,44.67818336486816,43.15385223388672,43.00763973236084,42.71489944458008
2016-07-14,59.70114683296371,A,46.70928192138672,46.44529571533203,45.592275619506836,44.87223091125488,43.22244598388672,43.07938297271728,42.705596599578854
2016-07-15,59.49715567211171,A,46.866886138916016,46.62653732299805,45.77154884338379,45.00225257873535,43.29458465576172,43.14291648864746,42.69395959854126
2016-07-18,59.17669096708172,A,47.260887145996094,46.83536224365234,45.99022216796875,45.084008598327635,43.370283126831055,43.20882431030273,42.68419500350952
2016-07-19,58.515506117392384,A,47.06388473510742,46.886582946777345,46.287695693969724,45.18447990417481,43.41455001831055,43.2694348526001,42.675591926574704
2016-07-20,58.26985718060064,A,47.28060150146485,47.03630828857422,46.56941032409668,45.29578704833985,43.48514427185059,43.32360103607178,42.6737314414978
2016-07-21,57.9944505135814,A,47.22148895263672,47.13874969482422,46.792022705078125,45.34897785186767,43.56830207824707,43.37326171875,42.66903856277466
2016-07-22,58.272249956146545,A,47.95040893554688,47.35545425415039,46.99099578857422,45.59424667358398,43.6829263305664,43.42434001922607,42.67247846603394
2016-07-25,58.28753124314189,A,47.16239547729492,47.33575592041016,47.08555908203125,45.87103538513183,43.771578826904296,43.47399696350098,42.67246606826782
2016-07-26,58.28274347339403,A,47.02448272705078,47.32787551879883,47.107229232788086,46.10251312255859,43.85786582946778,43.53440921783447,42.66444652557373
2016-07-27,57.71911879742954,A,45.645469665527344,47.00084915161133,47.018578720092776,46.18919486999512,43.94021308898926,43.58435848236084,42.65314195632934
2016-07-28,57.089453220699305,A,45.09386444091797,46.57532424926758,46.8570369720459,46.22465629577637,44.029652481079104,43.63388038635254,42.632542247772214
2016-07-29,56.18856822249459,P,45.684871673583984,46.122216796875,46.7388355255127,46.25519218444824,44.13406394958496,43.674633560180666,42.62133710861206
2016-08-01,55.62787507736693,P,45.94095993041992,45.8779296875,46.606842803955075,46.298532485961914,44.24044525146484,43.71696907043457,42.60711940765381
2016-08-02,54.93652992251187,P,45.05445861816406,45.483924865722656,46.405900192260745,46.346797943115234,44.32042839050293,43.7541582107544,42.58544456481933
2016-08-03,54.75463399273909,P,44.97565841674805,45.349962615966795,46.17540588378906,46.372408103942874,44.39410743713379,43.78702465057373,42.56552215576172
2016-08-04,54.98980210650155,P,45.468170166015625,45.42482376098633,46.000074005126955,46.396048355102536,44.49576057434082,43.82461982727051,42.547476978302
2016-08-05,55.1735966069416,P,46.19706726074219,45.52726287841797,45.82473983764648,46.40786781311035,44.60214172363281,43.854383659362796,42.53463737487793
2016-08-08,55.46348713385953,P,46.92597961425781,45.724266815185544,45.80109825134277,46.44332866668701,44.723101119995114,43.88358184814453,42.522515239715574
2016-08-09,55.96075954088142,A,46.65018081665039,46.04341125488281,45.763668060302734,46.43544864654541,44.83736259460449,43.912574768066406,42.50628213882446
2016-08-10,56.440989010500395,A,46.41377639770508,46.33103485107422,45.840498733520505,46.42953872680664,44.94059188842773,43.94588012695313,42.49042818069458
2016-08-11,56.659049963536496,A,46.61077499389648,46.55955581665039,45.99218978881836,46.42461338043213,45.02136276245117,43.978602714538575,42.47302242279053
2016-08-12,56.8878583700558,A,47.1032829284668,46.74079895019531,46.13403091430664,46.43643321990967,45.10764999389649,44.016250381469725,42.45837184906006
2016-08-15,56.90849545800859,A,47.51698684692383,46.85900039672852,46.29163360595703,46.44923820495605,45.190785064697266,44.05391136169433,42.447741203308105
2016-08-16,57.199645936231626,A,48.009498596191406,47.130863952636716,46.587137603759764,46.49651889801025,45.290862274169925,44.09296283721924,42.43703634262085
2016-08-17,57.437627446804946,A,47.96998977661133,47.44210662841797,46.88657073974609,46.53098831176758,45.39448364257812,44.12631721496582,42.42710962295532
2016-08-18,57.630190744713126,A,47.71314239501953,47.66258010864258,47.11106796264649,46.55557098388672,45.49769592285156,44.161226959228514,42.42058195114136
2016-08-19,57.78092562933313,A,47.75265884399414,47.79245529174805,47.26662712097168,46.54568347930908,45.61824676513672,44.20654670715332,42.4210817527771
2016-08-22,57.88964351169361,A,47.71314239501953,47.831686401367186,47.34534339904785,46.573220825195314,45.73800727844238,44.24793663024902,42.427042961120605
2016-08-23,57.7845272411804,A,47.67362594604492,47.76451187133789,47.4476879119873,46.60567798614502,45.85855354309082,44.29580436706543,42.43953886032104
2016-08-24,57.69984072620307,A,47.75265884399414,47.721045684814456,47.58157615661621,46.71103744506836,45.95940406799316,44.336411209106444,42.449893112182615
2016-08-25,57.7535579296162,A,47.81192779541016,47.74080276489258,47.701691436767575,46.84694061279297,46.05907600402832,44.3805562210083,42.459665584564206
2016-08-26,57.56713860984965,A,47.456302642822266,47.681531524658205,47.736993408203126,46.935512161254884,46.12287300109863,44.41721767425537,42.46746482849121
2016-08-29,57.313227960945845,A,47.416786193847656,47.62226028442383,47.726973342895505,47.00930347442627,46.158693389892576,44.453483963012694,42.47389562606811
2016-08-30,56.92319888133424,A,46.98213577270508,47.48396224975586,47.624237060546875,47.10568733215332,46.1972469329834,44.48226181030273,42.47932746887207
2016-08-31,56.54878443553876,P,47.159950256347656,47.365420532226565,47.54323310852051,47.2149019241333,46.23935676574707,44.50614124298096,42.486724834442136
2016-09-01,56.00253253374398,P,46.96237564086914,47.19551010131836,47.46815643310547,47.289612197875975,46.25545082092285,44.52981235504151,42.493134326934815
2016-09-02,55.83409127770796,P,46.90311813354492,47.08487319946289,47.383202362060544,47.32491474151611,46.33261253356934,44.557211036682126,42.4996389579773
2016-09-05,55.830096300906625,P,46.90311813354492,46.982139587402344,47.30219993591309,47.32377166748047,46.438142471313476,44.58971515655517,42.50692642211914
2016-09-06,55.86420579864724,P,46.6857795715332,46.92286834716797,47.20341529846191,47.32555160522461,46.52395950317383,44.61847499847412,42.509506378173825
2016-09-07,55.83908254966524,P,46.72528839111328,46.83593597412109,47.100678253173825,47.34112720489502,46.580228576660154,44.65528835296631,42.51521974563599
2016-09-08,55.77775502711605,P,46.25112915039063,46.69368667602539,46.94459838867188,47.32314491271973,46.61755844116211,44.6834326171875,42.52296598434448
2016-09-09,55.156709303599634,P,44.90764999389648,46.294593048095706,46.6897331237793,47.21336326599121,46.61422836303711,44.70737148284912,42.52193969726562
2016-09-12,54.68603865501465,P,45.53987503051758,46.02194442749023,46.50204200744629,47.1145076751709,46.62354278564453,44.73586532592773,42.52779319763184
2016-09-13,54.29256495281418,P,45.30279541015625,45.745347595214845,46.33410797119141,46.97917251586914,46.6478157043457,44.763952026367186,42.533929195404056
2016-09-14,54.02050463095063,P,45.69793319702149,45.539876556396486,46.18790626525879,46.86556968688965,46.67250526428223,44.78342247009277,42.549673862457276
2016-09-15,53.9138582158119,P,45.63866424560547,45.41738357543945,46.05553512573242,46.76184577941895,46.685371246337894,44.80308570861816,42.56169708251953
2016-09-16,54.325706314830576,P,45.50035858154297,45.53592529296875,45.915259170532224,46.649230766296384,46.67616485595703,44.825096969604495,42.57586669921875
2016-09-19,54.473422645543565,P,45.48059844970703,45.52406997680664,45.773007202148435,46.537603569030765,46.66144157409668,44.84298320770264,42.59502620697022
2016-09-20,54.812528686637165,P,46.05355072021485,45.67422103881836,45.7097843170166,46.45659980773926,46.64635696411133,44.867580795288085,42.616463298797605
2016-09-21,54.9586361387733,P,46.05355072021485,45.74534454345704,45.64261054992676,46.37164440155029,46.63678848266601,44.895320358276365,42.62703804016113
2016-09-22,55.302830900218076,P,46.56722640991211,45.93105697631837,45.67422027587891,46.30940933227539,46.63394737243652,44.92819667816162,42.64341049194336
2016-09-23,55.73743420963306,P,46.626502990722656,46.156285858154305,45.84610557556152,46.26791934967041,46.62913970947265,44.96186218261719,42.666538047790525
2016-09-26,55.76422724926087,A,45.34230041503906,46.12862625122071,45.82634811401367,46.16419506072998,46.59076797485351,44.98052555084229,42.68412532806396
2016-09-27,55.579048746513344,A,45.55963134765625,46.029842376708984,45.85203170776367,46.093069839477536,46.56068290710449,44.98761646270752,42.69898275375366
2016-09-28,55.33327414042247,A,45.16447830200195,45.852027893066406,45.79868621826172,45.993296241760255,46.518360443115235,45.00175235748291,42.709124393463135
2016-09-29,54.84585880419942,P,45.0854606628418,45.55567474365235,45.74336585998535,45.89945049285889,46.47563987731934,45.021970977783205,42.720534534454345
2016-09-30,54.25765885124223,P,45.30279541015625,45.290933227539064,45.72360954284668,45.819434356689456,46.42268760681152,45.05280696868896,42.73303134918213
2016-10-03,54.25965984864527,P,45.20400619506836,45.263274383544925,45.69595031738281,45.73447875976562,46.38351982116699,45.077549324035644,42.74591495513916
2016-10-04,54.197114373156616,P,45.1052131652832,45.17239074707031,45.60111656188965,45.655450439453126,46.34513442993164,45.10150012969971,42.75820672988892
2016-10-05,54.37419159612596,P,44.92740249633789,45.1249755859375,45.488501739501956,45.56555614471436,46.33077308654785,45.13549308776855,42.771468772888184
2016-10-06,54.50706757956413,P,44.51250457763672,45.01038436889648,45.283029556274414,45.47862491607666,46.319145889282225,45.17439918518066,42.78461345672608
2016-10-07,54.52075117705115,P,44.31494140625,44.81281356811523,45.05187339782715,45.44898948669434,46.29174728393555,45.21290561676025,42.79677032470703
2016-10-10,54.737069674394,P,45.1052131652832,44.7930549621582,45.02816467285156,45.427256393432614,46.27503234863281,45.25773880004883,42.81591228485107
2016-10-11,54.88076886356666,P,44.5520133972168,44.68241500854492,44.927402877807616,45.38971729278565,46.26498344421387,45.2927059173584,42.83219036102295
2016-10-12,55.150239700227736,P,44.94715881347656,44.68636627197266,44.905670928955075,45.3521785736084,46.26441345214844,45.329260444641115,42.86120861053467
2016-10-13,55.57832487255711,P,44.88789367675781,44.761444091796875,44.88591423034668,45.314640045166016,46.25280792236328,45.37428424835205,42.897269859313965
2016-10-14,56.13131380311042,P,45.223758697509766,44.943207550048825,44.87801055908203,45.30081005096436,46.233341751098635,45.41774173736572,42.93598909378052
2016-10-17,56.163746368517906,P,44.94715881347656,44.9115966796875,44.85232582092285,45.27413806915283,46.19376533508301,45.45843322753906,42.97244453430176
2016-10-18,56.54942591964318,P,45.50035858154297,45.10126571655273,44.89184036254883,45.24647846221924,46.170768890380856,45.50406574249268,43.008534603118896
2016-10-19,56.79745535794249,A,45.63866424560547,45.239566802978516,44.96296653747559,45.22573413848877,46.15526664733887,45.5479292678833,43.055297718048095
2016-10-20,56.863722974221815,A,45.44108200073242,45.35020446777344,45.055824279785156,45.169426918029785,46.13187278747559,45.57661777496338,43.10244298934936
2016-10-21,56.78141684839207,A,45.26327896118164,45.35810852050781,45.15065803527832,45.10126571655273,46.095072708129884,45.60136135101318,43.15506004333496
2016-10-24,56.91376607623081,A,45.32254409790039,45.43318557739258,45.17239112854004,45.1002779006958,46.05118385314941,45.62098445892334,43.20797342300415
2016-10-25,56.697778858058854,A,44.90764999389648,45.31464385986328,45.207954788208006,45.06767883300781,45.989146881103515,45.64000457763672,43.26311817169189
2016-10-26,56.10642735818786,P,44.09761047363281,45.00643310546875,45.12299995422363,45.01433544158935,45.911699295043945,45.653091468811034,43.31000471115112
2016-10-27,55.57646416504601,P,43.95931625366211,44.710079956054685,45.03014221191406,44.95802822113037,45.8366227722168,45.66715934753418,43.35013250350952
2016-10-28,55.13176873746428,P,43.95931625366211,44.44928741455078,44.9036979675293,44.89085426330566,45.760755920410155,45.68950134277344,43.39114110946655
2016-10-31,54.96058756503703,P,44.65080642700195,44.31493988037109,44.87406272888184,44.86319427490234,45.69950920104981,45.718758239746094,43.443925094604495
2016-11-01,54.78225718295153,P,44.33469009399414,44.200347900390625,44.75749588012695,44.82466812133789,45.63273048400879,45.745642013549805,43.4846576499939
2016-11-02,54.891119968851996,P,44.05810546875,44.192446899414065,44.599440002441405,44.781203269958496,45.55883941650391,45.75912174224854,43.5295852470398
2016-11-03,55.106960596207834,P,44.01858901977539,44.20430145263672,44.457190704345706,44.75650749206543,45.482972640991214,45.77102432250977,43.5815567779541
2016-11-04,55.454656151795945,P,44.631046295166016,44.3386474609375,44.39396743774414,44.77231273651123,45.42646751403809,45.77467025756836,43.63042552947998
2016-11-07,55.550527923823466,P,45.26327896118164,44.461141967773436,44.388040924072264,44.78021602630615,45.38339736938477,45.77104537963867,43.68098756790161
2016-11-08,56.25378725094606,A,46.17488479614258,44.82918090820313,44.514764404296876,44.86135959625244,45.367252349853516,45.78224964141846,43.74276203155517
2016-11-09,57.21545579082104,A,46.78922653198242,45.37540512084961,44.783926010131836,44.95346298217773,45.35983787536621,45.79959732055664,43.80633598327637
2016-11-10,57.95751964751315,A,46.49195861816406,45.870079040527344,45.03719024658203,45.03366622924805,45.35042953491211,45.80294017791748,43.86176923751831
2016-11-11,58.76656978257234,A,46.98740768432617,46.34135131835937,45.33999938964844,45.12184867858887,45.352115325927734,45.84236392974854,43.92447481155396
2016-11-14,59.879421973313875,A,48.19626998901367,46.92794952392578,45.69454574584961,45.284304237365724,45.37797836303711,45.90806041717529,43.99439895629883
2016-11-15,60.52169897273324,A,48.53316879272461,47.39960632324219,46.114393615722655,45.43594474792481,45.41492614746094,45.96944282531738,44.06444187164307
2016-11-16,60.827833392455595,A,48.65206909179688,47.77217483520508,46.57378997802734,45.586614990234374,45.45346176147461,46.01684516906738,44.13077356338501
2016-11-17,61.3542212699196,A,48.69171142578125,48.21212539672852,47.04110221862793,45.749146461486816,45.502273406982425,46.059915924072264,44.199554195404055
2016-11-18,61.47862808777675,A,48.39445114135742,48.493534088134766,47.41744270324707,45.90570507049561,45.57200942993164,46.09311889648438,44.26009624481201
2016-11-21,61.19863132158189,A,48.81061935424805,48.61640396118164,47.77217674255371,46.08010883331299,45.63742431640625,46.13048355102539,44.32271913528442
2016-11-22,61.012025949957035,A,49.2466049194336,48.759091186523435,48.079348754882815,46.29705657958984,45.7163005065918,46.18205810546875,44.38311836242676
2016-11-23,60.94285490319018,A,49.60331344604492,48.94934005737305,48.360757446289064,46.572341728210446,45.79440811157227,46.233456687927244,44.43835313796997
2016-11-24,60.81409348283094,A,49.60331344604492,49.13166046142578,48.671892929077146,46.85454158782959,45.873701095581055,46.279536170959474,44.4944686126709
2016-11-25,61.00504075639382,A,50.15821075439453,49.484412384033206,48.988973236083986,47.16448631286621,45.96685813903809,46.32151149749756,44.55071636199951
2016-11-28,60.773559179703845,A,49.16733169555664,49.555754852294925,49.08607940673828,47.390312576293944,46.04059280395508,46.35101718902588,44.601814079284665
2016-11-29,60.369291565993365,A,49.16733169555664,49.53990020751953,49.149495697021486,47.63194465637207,46.10286842346191,46.374612693786624,44.65310743331909
2016-11-30,60.07960226942896,A,49.68258666992188,49.555754852294925,49.25254745483399,47.91316871643066,46.17544914245605,46.40611881256103,44.70687927246094
2016-12-01,59.81968547441892,A,49.96003341674805,49.627098846435544,49.37937965393067,48.2102409362793,46.24330528259277,46.43862632751465,44.75900465011597
2016-12-02,59.35678103963702,A,50.059120178222656,49.60728073120117,49.545846557617196,48.48164463043213,46.311957626342775,46.470548667907714,44.80673257827759
2016-12-05,59.9830197130512,A,51.70397567749024,50.11460952758789,49.83518218994141,48.80367946624756,46.4391911315918,46.51497955322266,44.861901931762695
2016-12-06,60.75833414290696,A,52.13995742797852,50.709134674072274,50.1245174407959,49.10193309783936,46.57079765319824,46.56574028015137,44.91758756637573
2016-12-07,61.732982508515455,A,53.58664321899414,51.48994598388672,50.52285041809082,49.44180393218994,46.739240951538086,46.62880069732666,44.976200866699216
2016-12-08,62.13534139366138,A,52.001243591308594,51.89818801879883,50.76264343261719,49.71726818084717,46.87755661010742,46.67659824371338,45.024929981231686
2016-12-09,62.66446635623686,A,52.55613327026367,52.39759063720703,51.0024356842041,49.99570446014404,47.02262336730957,46.72265548706055,45.07349775314331
2016-12-12,62.14401454966438,A,51.50580978393555,52.357957458496095,51.236283493041995,50.16118144989014,47.14865943908691,46.766089630126956,45.12004329681397
2016-12-13,61.801989918018954,A,52.2786979675293,52.38570556640625,51.54742012023926,50.34845790863037,47.29212913513184,46.81863178253174,45.1765205001831
2016-12-14,61.184166482930245,A,52.87321853637695,52.243020629882814,51.86648330688477,50.559515380859374,47.451045455932615,46.89090927124023,45.23763387680054
2016-12-15,61.68743915260706,A,54.12171936035156,52.66711578369141,52.28265190124512,50.83101577758789,47.643229751586915,46.98118782043457,45.30753410339356
2016-12-16,62.169299486138165,A,54.55770111083984,53.06742935180664,52.732509994506835,51.13917827606201,47.848084945678714,47.06991611480713,45.3722748374939
2016-12-19,63.13464224029187,A,54.89460372924805,53.74518814086914,53.05157279968262,51.44337749481201,48.04387275695801,47.15945255279541,45.438210811614994
2016-12-20,63.826757744941695,A,54.97386932373047,54.28422241210937,53.334963989257815,51.72974071502686,48.25230987548828,47.258646659851074,45.50640243530273
2016-12-21,64.24676269095532,A,54.95405960083008,54.700390625,53.47170562744141,51.99727802276611,48.45244789123535,47.35843067169189,45.57272766113281
2016-12-22,63.86370491798334,A,54.39916610717773,54.755879974365236,53.71149787902832,52.237070655822755,48.64267333984375,47.447740631103514,45.63618022918701
2016-12-23,63.20319372957996,A,54.24062347412109,54.692464447021486,53.879946899414065,52.44119129180908,48.82301063537598,47.52817619323731,45.69127992630005
2016-12-26,62.550281783150886,A,54.24062347412109,54.56166839599608,54.15342826843262,52.69485588073731,49.00887992858887,47.601322631835934,45.742452239990236
2016-12-27,61.908888912512005,A,54.35952758789063,54.43880004882813,54.36151123046875,52.954465675354,49.18606330871582,47.67841609954834,45.795495433807375
2016-12-28,61.19183786393936,A,53.60646057128906,54.169280242919925,54.43483543395996,53.15065937042236,49.34541923522949,47.75034294128418,45.84811153411865
2016-12-29,60.76596202050245,A,54.0028076171875,54.09000854492187,54.42294425964356,53.35279808044434,49.51665374755859,47.82426326751709,45.90143299102783
2016-12-30,60.52387139934157,A,53.90372848510742,54.02262954711914,54.357546997070315,53.54502849578857,49.68946273803711,47.8922677230835,45.95425905227661
2017-01-02,60.10598955753599,A,53.90372848510742,53.9552505493164,54.25845947265625,53.655016136169436,49.86108642578125,47.95613513946533,46.00502325057983
2017-01-03,59.78956679328386,P,54.28025817871094,53.939396667480466,54.1890983581543,53.762031173706056,50.04853858947754,48.01884273529053,46.05590278625488
2017-01-04,60.33986363859041,A,56.01450347900391,54.42100524902344,54.29514274597168,53.88342418670654,50.28687644958496,48.099287872314456,46.112802543640136
2017-01-05,60.69827939958241,A,55.3577880859375,54.69200134277344,54.391004943847655,54.05125141143799,50.51484588623047,48.17573432922363,46.16848064422607
2017-01-06,61.1858591883125,A,55.50265502929688,55.01178665161133,54.517208099365234,54.19857749938965,50.74571266174316,48.25323429107666,46.22989049911499
2017-01-09,61.65534629293703,A,55.01010513305664,55.233061981201175,54.59415626525879,54.373792266845705,50.95289863586426,48.32620391845703,46.28707027435303
2017-01-10,61.713133634112786,A,54.1022834777832,55.19746704101563,54.56843185424805,54.4649715423584,51.14825050354004,48.390490493774415,46.34314743041992
2017-01-11,61.01125128175099,A,54.08297348022461,54.811161041259766,54.6160831451416,54.52545928955078,51.34874786376953,48.453793640136716,46.395102424621584
2017-01-12,60.225527565736876,A,53.50351333618164,54.44030609130859,54.56615371704102,54.49454898834229,51.53844635009766,48.51070949554443,46.44563285827637
2017-01-13,59.56953919505091,A,54.295440673828125,54.19886322021485,54.60532493591309,54.4814359664917,51.7317342376709,48.57910087585449,46.49815927505493
2017-01-16,59.06968814477969,A,54.295440673828125,54.05593032836914,54.64449615478516,54.4514778137207,51.912377471923826,48.6478874206543,46.55068569183349
2017-01-17,58.898231657096225,P,54.16989135742188,54.069451904296876,54.63345947265625,54.411278915405276,52.072277603149416,48.719764976501466,46.6010133934021
2017-01-18,59.001674023375166,P,55.000450134277344,54.25294723510742,54.5320541381836,54.413598442077635,52.23650207519531,48.798169975280764,46.65215560913086
2017-01-19,59.625175751015355,P,55.531620025634766,54.65856857299805,54.54943733215332,54.47022113800049,52.41729530334473,48.88386241912842,46.70683738708496
2017-01-20,60.022337157302,A,55.72478103637695,54.944436645507814,54.57164993286133,54.544429016113284,52.592042770385746,48.972079048156736,46.76464504241943
2017-01-23,60.42464049128566,A,55.77306365966797,55.23996124267578,54.64794578552246,54.62105102539063,52.74357864379883,49.06077850341797,46.825246829986575
2017-01-24,61.002887587447454,A,56.111083984375,55.62819976806641,54.84882583618164,54.70862884521485,52.89513694763183,49.155031547546386,46.88675327301026
2017-01-25,61.66101437538784,A,56.76780700683594,55.98167114257812,55.117309188842775,54.866696166992185,53.057451705932614,49.25545673370361,46.95537254333496
2017-01-26,61.95465906221096,A,56.73883438110352,56.223114013671875,55.44084129333496,55.00349750518799,53.218394165039065,49.36033378601074,47.021883201599124
2017-01-27,62.22823663528294,A,56.545677185058594,56.3872932434082,55.66586494445801,55.13559494018555,53.38141868591308,49.476714057922365,47.092042770385746
2017-01-30,62.281014112156555,A,56.05313873291016,56.44330825805664,55.84163475036621,55.243065452575685,53.526269073486326,49.581846694946286,47.15885601043701
2017-01-31,61.977843264849405,A,55.60888671875,56.34286880493164,55.985534286499025,55.30949687957764,53.65351470947266,49.684907608032226,47.224429817199706
2017-02-01,61.15305971109322,A,55.38676452636719,56.06666030883789,56.02416572570801,55.2781099319458,53.7691837310791,49.78179592132568,47.28260919570923
2017-02-02,60.35529342884255,A,55.33846664428711,55.78658676147461,56.00485038757324,55.27714385986328,53.88388679504394,49.8787939453125,47.34093982696533
2017-02-03,59.75143276144115,A,55.82135772705078,55.64172286987305,56.01450805664062,55.29307899475098,53.99714973449707,49.982003936767576,47.403550453186035
2017-02-06,59.4284361890067,A,55.74409484863281,55.57991409301758,56.01161117553711,55.32977848052978,54.128684997558594,50.084638900756836,47.46381105422974
2017-02-07,59.372478500990574,P,55.831016540527344,55.62434005737305,55.983604431152344,55.416215133666995,54.26195869445801,50.18241355895996,47.52499717712402
2017-02-08,59.76469674861579,P,56.265621185302734,55.80011138916016,55.93338584899902,55.525347518920896,54.39361938476563,50.28453426361084,47.5899273109436
2017-02-09,60.293862573621915,A,56.632591247558594,56.058936309814456,55.92276153564453,55.68180141448975,54.52707054138184,50.3851879119873,47.656692295074464
2017-02-10,60.61237931413652,A,56.68088150024414,56.230841064453124,55.93628196716308,55.801073455810545,54.65950576782227,50.48573169708252,47.723796939849855
2017-02-13,60.91489677904189,A,56.83540725708008,56.44910354614258,56.01450881958008,55.92807178497314,54.762134399414066,50.60066276550293,47.79059415817261
2017-02-14,60.983220297050046,A,56.46841812133789,56.57658386230469,56.10046195983887,56.04299812316894,54.84870361328125,50.70975063323974,47.848683547973636
2017-02-15,61.1703711598738,A,57.42452621459961,56.80836486816406,56.30423812866211,56.16420192718506,54.925461273193356,50.83235111236572,47.917051734924314
2017-02-16,61.19581687340758,A,57.21206283569336,56.924259185791016,56.491597747802736,56.248224067687985,55.029677658081056,50.95361713409424,47.98779405593872
2017-02-17,61.00388591680038,A,56.49739837646485,56.88756256103515,56.55920181274414,56.286854934692386,55.10850296020508,51.065563163757325,48.059185066223144
2017-02-20,60.7716428859945,A,56.49739837646485,56.81996078491211,56.63453216552735,56.32307167053223,55.20833473205566,51.17849708557129,48.12802320480347
2017-02-21,60.535535122952716,A,56.03382110595703,56.73304138183594,56.65481262207031,56.31920852661133,55.28343719482422,51.28778316497803,48.19464164733887
2017-02-22,59.88112475632872,A,55.86963653564453,56.42206344604492,56.61521415710449,56.274300003051756,55.34336555480957,51.39720550537109,48.26634929656982
2017-02-23,59.05433276214294,P,55.25154495239258,56.02995986938477,56.47710952758789,56.19993553161621,55.36596206665039,51.50459590911865,48.339497547149655
2017-02-24,58.756221319559664,P,55.80204772949219,55.890889739990236,56.3892261505127,56.16275405883789,55.39084899902344,51.61946697235108,48.416186294555665
2017-02-27,58.482112872955895,P,56.03382110595703,55.79817428588867,56.30906753540039,56.16178817749024,55.41363334655762,51.72875305175781,48.493245925903324
2017-02-28,58.209757882507695,P,55.24188995361328,55.63978805541992,56.18641471862793,56.1434383392334,55.41899375915527,51.835651817321775,48.56417886734009
