Date,GRADE,GPS,GE,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2003-11-06,46.30684501138614,C,79.8995590209961,80.54009094238282,80.37434158325195,80.69320716857911,84.15278244018555,81.98102806091309,78.22266376495361
2003-11-07,45.719797760260484,B,79.00053405761719,80.04001007080078,80.32377319335937,80.5246425628662,84.08155502319336,81.93857032775878,78.29926300048828
2003-11-10,45.55285695501692,B,79.14097595214844,79.68602142333984,80.30972061157226,80.41788330078126,84.0131364440918,81.9014005279541,78.36954704284668
2003-11-11,45.38725755865833,B,78.97247314453125,79.37699737548829,80.19453735351563,80.25212898254395,83.89276626586914,81.86088111877442,78.44724452972412
2003-11-12,45.84673484437162,B,80.62997436523438,79.52870330810546,80.15801086425782,80.23105812072754,83.76757308959961,81.85552268981934,78.53391744613647
2003-11-13,45.825864357218016,B,79.61864471435547,79.47252044677734,80.00630569458008,80.13553886413574,83.61098602294922,81.83781707763671,78.61704732894897
2003-11-14,45.81545596364475,B,78.3262939453125,79.33767242431641,79.6888412475586,80.04142456054687,83.4441862487793,81.82198593139648,78.6963298034668
2003-11-17,45.53236471340696,B,78.12965393066406,79.13540802001953,79.41071472167968,79.90517082214356,83.2544677734375,81.8025131225586,78.77559217453003
2003-11-18,46.057995768386746,B,79.8995590209961,79.3208251953125,79.34891128540039,79.84336395263672,83.1124334716797,81.80213562011718,78.86549285888673
2003-11-19,46.91490875987743,B,82.79322814941406,79.75347595214843,79.64108963012696,80.00069046020508,83.03553161621093,81.83125312805176,78.9733020401001
2003-11-20,47.74501568572132,P,81.33238983154297,80.09622497558594,79.78437271118165,80.0793571472168,82.9042839050293,81.847437210083,79.07490766525268
2003-11-21,48.59533250556354,A,80.23664855957031,80.4782958984375,79.90798416137696,80.11587867736816,82.74832977294922,81.85266387939453,79.16676908493042
2003-11-24,49.697943517799224,A,80.77047729492188,81.00646057128907,80.0709342956543,80.19032745361328,82.61031158447265,81.84312606811524,79.26129964828492
2003-11-25,50.07872797087901,A,81.2199935913086,81.27054748535156,80.29568634033203,80.24511184692383,82.4516879272461,81.85092674255371,79.352160987854
2003-11-26,49.00905934903138,A,80.82665252685547,80.87723236083984,80.31535415649414,80.23668251037597,82.296923828125,81.86680046081543,79.43500137329102
2003-11-27,48.522747416847004,A,80.82665252685547,80.77608489990234,80.43615493774413,80.2212303161621,82.12038177490234,81.88797882080078,79.51784175872803
2003-11-28,48.28342345183106,A,80.54570770263672,80.83789672851563,80.65809631347656,80.17346878051758,81.94827239990235,81.9083024597168,79.59308547973633
2003-12-01,48.29527318468657,A,81.55709075927734,80.99521942138672,81.00083999633789,80.20577735900879,81.82598648071288,81.94097320556641,79.67861484527587
2003-12-02,48.64781677715417,A,82.82136535644531,81.31549377441407,81.29302062988282,80.3209659576416,81.72005172729492,81.99661781311035,79.76276000976563
2003-12-03,49.567926007823,A,82.93370056152344,81.73690338134766,81.30706787109375,80.47407875061035,81.65824417114258,82.06148246765137,79.85329216003419
2003-12-04,50.103645390595254,A,81.89424896240234,81.95042266845704,81.36325378417969,80.57381324768066,81.58913360595703,82.1237703704834,79.9312760925293
2003-12-05,50.65923852229722,A,81.75376892089844,82.19203491210938,81.5149658203125,80.71147499084472,81.54586853027344,82.1656672668457,80.00647720336914
2003-12-08,50.9199705951361,A,82.51229858398438,82.38307647705078,81.68914794921875,80.88004112243652,81.48967987060547,82.23246047973633,80.08755138397217
2003-12-09,51.03822817881072,A,83.04609680175781,82.42802276611329,81.87175827026367,81.08372230529785,81.47563186645507,82.29761138916015,80.17822963714599
2003-12-10,51.078020334902284,A,83.49561309814453,82.5404052734375,82.13865432739257,81.22700424194336,81.42450073242188,82.36697853088378,80.26560741424561
2003-12-11,52.05905173643411,A,85.40599822998047,83.24275512695313,82.59658889770508,81.51637191772461,81.40483474731445,82.45489120483398,80.36045658111573
2003-12-12,52.6872821824874,A,84.59127044677734,83.81025543212891,83.00114517211914,81.82962074279786,81.36494049072266,82.50701477050781,80.44637760162354
2003-12-15,53.32253329619351,A,85.20933532714844,84.34966278076172,83.36636962890626,82.18360481262206,81.33909393310547,82.56699394226074,80.54509799957276
2003-12-16,53.96604938556519,A,86.10832214355469,84.9621078491211,83.69506530761718,82.49404296875,81.33909393310547,82.6490860748291,80.65178058624268
2003-12-17,54.51698044343328,A,86.3331069946289,85.52960662841797,84.03500595092774,82.67103691101075,81.36887344360352,82.73147163391113,80.7533458328247
2003-12-18,54.30865091449939,A,86.67024993896484,85.78245697021484,84.51260604858399,82.93792991638183,81.4093293762207,82.80410614013672,80.83704048156739
2003-12-19,54.59362119574641,A,86.7825927734375,86.22072143554688,85.01548843383789,83.26522712707519,81.49754470825195,82.87730529785156,80.9151940536499
2003-12-22,54.724293692141146,A,87.09164428710938,86.59718322753906,85.47342300415039,83.58128547668457,81.61385437011718,82.95303672790527,80.9862935256958
2003-12-23,54.70407310422468,A,87.37258911132812,86.85003662109375,85.90607223510742,83.88891525268555,81.71555496215821,83.05056365966797,81.05699466705322
2003-12-24,54.64267921079997,A,86.81069946289062,86.9455551147461,86.23758087158203,84.1881175994873,81.83074111938477,83.14582183837891,81.1168420791626
2003-12-25,54.39547953105196,A,86.81069946289062,86.97364501953125,86.37805099487305,84.48731994628906,81.93637451171875,83.229912109375,81.17849250793456
2003-12-26,53.79208072505981,A,86.30504608154297,86.87813568115234,86.5494285583496,84.77528686523438,82.05830383300781,83.30894584655762,81.22166446685792
2003-12-29,53.40611136579258,A,87.18163299560547,86.89613342285156,86.74665832519531,85.05651397705078,82.18484191894531,83.3911612701416,81.28683395385742
2003-12-30,52.77986085415994,A,86.87060546875,86.79573669433594,86.82288665771485,85.25897598266602,82.29954010009766,83.46887046813964,81.3469808959961
2003-12-31,52.697569493177156,A,87.60580444335938,86.95475769042969,86.9501564025879,85.49258117675781,82.45872222900391,83.56258674621581,81.41607437133788
2004-01-01,52.82718425203591,A,87.60580444335938,87.11377868652343,87.04371185302735,85.77815895080566,82.61565719604492,83.64150497436523,81.48738681793213
2004-01-02,53.254315076971864,A,88.00169372558594,87.45310821533204,87.16562194824219,86.09055519104004,82.78556671142579,83.71796035766602,81.56636539459228
2004-01-05,53.7214621354772,A,89.30248260498047,87.87727813720703,87.3867057800293,86.43006439208985,82.985986328125,83.77894454956055,81.6591990661621
2004-01-06,54.203403880745164,A,88.70867156982422,88.24489135742188,87.5203140258789,86.71319313049317,83.15767364501953,83.8325944519043,81.74032569885254
2004-01-07,54.489754626407716,A,89.58528900146484,88.64078826904297,87.79777297973632,87.01767692565917,83.32947463989258,83.90617897033691,81.81307498931885
2004-01-08,55.071119189911194,A,91.19715881347656,89.3590591430664,88.23641891479492,87.30723495483399,83.53070388793945,83.97605895996094,81.88694889068603
2004-01-09,55.1209725404046,A,89.92461395263672,89.74364318847657,88.5983757019043,87.57390213012695,83.69917739868164,84.04103088378906,81.95335048675537
2004-01-12,55.00789591633107,A,90.74468231201172,90.0320831298828,88.95468063354492,87.85066947937011,83.8958526611328,84.11504089355469,82.02204936981201
2004-01-13,54.76794297921905,A,89.38736724853516,90.167822265625,89.20635681152343,88.01462173461914,84.07324813842773,84.1746403503418,82.07980068206787
2004-01-14,54.63492157444694,A,90.49019622802734,90.3488037109375,89.49479598999024,88.22247619628907,84.2856231689453,84.24889762878418,82.15360733032226
2004-01-15,54.030566148267816,A,90.49019622802734,90.20741119384766,89.78323516845703,88.4134735107422,84.49743591308594,84.32510917663575,82.22630432128906
2004-01-16,55.07612747932825,A,94.30773162841795,91.0840347290039,90.41383895874023,88.78973045349122,84.80357986450196,84.44256744384765,82.31434394836425
2004-01-19,55.872373231212315,A,94.30773162841795,91.79664459228516,90.91436386108398,89.15053482055664,85.10691497802735,84.56002571105957,82.40085807800293
2004-01-20,57.143432342641425,A,94.33599090576172,92.78636932373047,91.47709579467774,89.49870491027832,85.41418533325195,84.65347579956055,82.48002376556397
2004-01-21,58.355137449285394,A,95.72164916992188,93.83265991210938,92.09073181152344,89.94425239562989,85.7160188293457,84.74179595947265,82.57263664245606
2004-01-22,59.31802024946964,A,94.78846740722656,94.69231414794922,92.44986267089844,90.34314079284668,86.01941528320313,84.81520065307618,82.65142944335938
2004-01-23,58.52855457000547,A,93.91187286376952,94.61314239501952,92.84858856201171,90.723482131958,86.33112686157227,84.88765655517578,82.72583927154541
2004-01-26,58.64841452073788,A,96.54170989990234,95.0599380493164,93.42829132080077,91.19148597717285,86.69936798095704,84.97691787719727,82.81797550201416
2004-01-27,58.76245541405337,A,96.68310546875,95.52936096191407,94.15786514282226,91.68211097717284,87.0350389099121,85.0737361907959,82.899306640625
2004-01-28,57.91230294344942,A,95.46712493896484,95.47845611572265,94.655558013916,92.07517700195311,87.28851684570313,85.16202423095703,82.96900997161865
2004-01-29,57.845859689547204,A,96.23062133789062,95.76688690185547,95.22960052490234,92.50641784667968,87.58648147583008,85.2453826904297,83.04655292510986
2004-01-30,57.69643787061731,A,95.09954071044922,96.00442047119141,95.30878143310545,92.86131019592284,87.88373931884766,85.31603454589843,83.11830196380615
2004-02-02,56.476427392992804,A,95.09954071044922,95.71598663330079,95.3879623413086,93.15116310119627,88.1703205871582,85.39031608581543,83.18436443328858
2004-02-03,54.79074276818014,A,93.91187286376952,95.16174011230468,95.34555053710938,93.41132316589355,88.42415817260742,85.43792304992675,83.24615272521973
2004-02-04,53.82244044352057,A,93.8270263671875,94.83372039794922,95.15608825683594,93.62341003417967,88.68416564941407,85.49054473876953,83.30682331085205
2004-02-05,52.67784043013475,P,94.78846740722656,94.5452896118164,95.15608825683594,93.80297546386717,88.96340194702148,85.54189186096191,83.37715549468994
2004-02-06,52.03668633199595,P,93.8270263671875,94.29078674316406,95.14760360717773,93.99809608459472,89.2290283203125,85.58865036010742,83.4429578781128
2004-02-09,51.28427293535764,P,93.00694274902344,93.87226715087891,94.79412689208985,94.1112091064453,89.45802536010743,85.64200592041016,83.50812747955322
2004-02-10,50.70043134252248,P,91.90409088134766,93.47071075439453,94.31622543334962,94.23704528808592,89.63967987060546,85.67986579895019,83.56376052856446
2004-02-11,50.76180246657549,P,93.544189453125,93.41414337158203,94.12393188476562,94.38974494934081,89.8518896484375,85.75506690979005,83.63133884429932
2004-02-12,50.37669910315663,P,92.92211151123048,93.0408721923828,93.7930809020996,94.51134071350097,90.07244689941406,85.83079025268555,83.70107730865479
2004-02-13,49.85025854281965,P,92.52621459960938,92.78070983886718,93.53574829101562,94.42226486206053,90.28789581298828,85.91688217163086,83.76148532867431
2004-02-16,49.80957040716989,P,92.52621459960938,92.68456420898437,93.27841567993164,94.33318901062012,90.48817413330079,85.98892700195313,83.82230937957763
2004-02-17,50.53110904493932,P,93.4593734741211,92.99562072753906,93.2331657409668,94.28935813903809,90.69643966674805,86.08603576660157,83.89362461090087
2004-02-18,50.05677819337951,P,92.61104583740234,92.80899200439453,93.11156768798828,94.1338279724121,90.87874832153321,86.15162452697754,83.959866065979
2004-02-19,49.68860649581262,P,92.1868667602539,92.66194305419921,92.85140762329101,94.00374794006348,91.01436569213867,86.20960021972657,84.02578952789307
2004-02-20,49.79612252691964,P,92.46964263916016,92.65062866210937,92.71566925048828,93.931636428833,91.17193313598632,86.2684368133545,84.10186489105224
2004-02-23,50.42239232903656,P,94.50565338134766,93.04651641845703,92.8655403137207,93.82983360290527,91.35785949707031,86.34847671508788,84.19228126525879
2004-02-24,50.345653107716565,P,94.10978698730467,93.17659912109374,93.0861099243164,93.701167678833,91.51788879394532,86.4284913635254,84.27822170257568
2004-02-25,50.65387769944072,P,93.2331771850586,93.301025390625,93.05500869750976,93.5894702911377,91.6558901977539,86.51238182067871,84.3615821838379
2004-02-26,51.05332962976095,A,92.94866943359376,93.45338592529296,93.05766448974609,93.42537269592285,91.78145858764648,86.5953939819336,84.44171703338623
2004-02-27,51.14825727866063,A,92.5218734741211,93.46383209228516,93.05723037719727,93.29648933410644,91.89624420166015,86.69689445495605,84.52096618652344
2004-03-01,50.77807348679909,A,93.29012298583984,93.2207260131836,93.13362121582031,93.20601844787598,92.02021377563477,86.81703407287597,84.60405658721923
2004-03-02,50.282266715987994,P,92.43653106689452,92.88607482910156,93.03133697509766,93.13225135803222,92.12149261474609,86.91852378845215,84.67358627319337
2004-03-03,50.51352271820435,P,93.46080780029295,92.93160095214844,93.11631317138672,93.1139404296875,92.25449478149415,87.04261795043945,84.74879219055175
2004-03-04,50.84004274669035,P,93.60301971435548,93.06247100830078,93.25792846679687,93.05466804504394,92.39034118652344,87.1633578491211,84.8249864578247
2004-03-05,51.15784814764094,P,93.233154296875,93.20472717285156,93.33427963256835,93.02497444152831,92.52890335083008,87.29360359191895,84.89309017181397
2004-03-08,50.33900368761968,P,90.55876922607422,92.65845642089843,92.93959121704101,92.90256576538086,92.59644607543946,87.39064399719238,84.94366096496582
2004-03-09,49.757122077391195,P,89.7906265258789,92.12927551269532,92.50767517089844,92.79689254760743,92.65484649658202,87.47719329833984,84.98969757080079
2004-03-10,48.102649861692555,P,88.48186492919922,91.13348693847657,92.0325439453125,92.54377632141113,92.67236770629883,87.56554496765136,85.02489067077637
2004-03-11,45.83080018127729,P,86.54725646972656,89.72233428955079,91.39240264892578,92.22503356933593,92.65119674682617,87.63342697143554,85.0445853805542
2004-03-12,43.77808574429937,P,87.05931091308594,88.48756561279296,90.84614639282226,91.95168838500976,92.63234909057617,87.70895790100097,85.05962810516357
2004-03-15,42.69814820833929,P,86.20581817626953,87.61697540283203,90.13771591186523,91.63566856384277,92.57041580200195,87.77820106506347,85.07262252807617
2004-03-16,41.90778412488469,P,86.77486419677734,87.01382293701172,89.57154922485351,91.30144309997559,92.53173965454101,87.84470664978028,85.08222076416016
2004-03-17,41.91930827093683,P,87.51457977294922,86.82036590576172,88.97692642211913,91.04661979675294,92.4903254699707,87.90990005493164,85.09010845184326
2004-03-18,42.61496187442287,P,87.40078735351562,86.99107208251954,88.35670318603516,90.80731582641602,92.41439804077149,87.97255096435546,85.09617897033691
2004-03-19,42.60136022502536,P,85.7506103515625,86.72933197021484,87.6084487915039,90.47136421203614,92.33091796875,88.01504768371582,85.0998237991333
2004-03-22,42.13236226452147,P,83.6737060546875,86.22290954589843,86.91994247436523,89.92976684570313,92.18949844360351,88.04267555236817,85.08351398468018
2004-03-23,41.34262376541149,B,83.07624816894531,85.48318634033203,86.24850463867188,89.37808990478516,92.06327606201172,88.06826210021973,85.06615859985351
2004-03-24,40.3602132543566,B,83.01936340332031,84.58414306640626,85.70225448608399,88.86739921569824,91.91385940551758,88.09974128723144,85.05503768920899
2004-03-25,39.9568496205826,B,84.49877166748047,84.00373992919921,85.49740600585938,88.44490432739258,91.79403091430665,88.14573341369629,85.06338073730468
2004-03-26,40.431403559002376,B,85.63677215576172,83.98097229003906,85.35515213012695,88.10064926147462,91.62061172485352,88.21209579467774,85.07533306121826
2004-03-29,42.01269422078406,P,86.71795654296875,84.5898223876953,85.40636596679687,87.77204093933105,91.46881622314453,88.28786560058593,85.09463306427001
2004-03-30,43.943567108922956,P,87.31539916992188,85.43765258789062,85.46041946411133,87.51598434448242,91.32840438842773,88.37129486083984,85.11608798980713
2004-03-31,45.490839680544035,P,86.83171844482422,86.2001235961914,85.39213333129882,87.18452987670898,91.15060577392578,88.43331230163574,85.14441749572754
2004-04-01,46.36697673489244,P,87.11626434326172,86.72362213134765,85.36368103027344,86.8601921081543,90.99716171264649,88.50828849792481,85.17305278778076
2004-04-02,47.38244020541538,A,88.36808013916016,87.26988372802734,85.6254280090332,86.61693840026855,90.8862858581543,88.60870635986328,85.21534614562988
2004-04-05,48.42159010440671,A,89.8475112915039,87.89579467773437,86.24280853271485,86.58137550354004,90.75240188598633,88.72588493347168,85.26419902801514
2004-04-06,49.13146155777554,A,89.67681121826172,88.36807708740234,86.90286483764649,86.57568473815918,90.61227600097656,88.82365745544433,85.31289653778076
2004-04-07,50.1471372796751,A,89.3354263305664,88.86881866455079,87.53447113037109,86.61836280822754,90.48964202880859,88.88907943725586,85.36016628265381
2004-04-08,51.169597193781506,A,89.3638687133789,89.31833953857422,88.02098083496094,86.75919342041016,90.35230697631836,88.96939422607421,85.40841571807861
2004-04-09,51.51144250666879,A,89.3638687133789,89.51749725341797,88.39369049072266,86.87442131042481,90.23759353637695,89.0606664276123,85.45666515350342
2004-04-12,51.24059198976329,A,89.96131134033203,89.54025726318359,88.71802597045898,87.06219596862793,90.13482894897462,89.1525747680664,85.49785041809082
2004-04-13,50.487693808807876,A,88.1973876953125,89.24437255859375,88.80622482299805,87.1333221435547,90.02053924560546,89.22234870910644,85.53663772583008
2004-04-14,49.347526476366205,A,86.71795654296875,88.72087860107422,88.7948486328125,87.09349098205567,89.87835784912109,89.28126174926757,85.5740311050415
2004-04-15,48.404314080196656,A,87.51457977294922,88.35102081298828,88.83468017578124,87.09918060302735,89.73288009643555,89.34814102172851,85.61805992126465
2004-04-16,48.09651349514029,A,88.85176086425781,88.24859924316407,88.88304824829102,87.25423812866211,89.63337478637695,89.43120155334472,85.66975200653076
2004-04-19,47.67835546133363,A,88.48186492919922,87.9527099609375,88.74648361206054,87.4946460723877,89.54287322998047,89.50044929504395,85.72071125030517
2004-04-20,47.4974855677788,P,86.68950653076172,87.65113372802735,88.44775314331055,87.67530899047851,89.43858154296875,89.5391307067871,85.76787425994873
2004-04-21,48.04553446572885,P,87.3438720703125,87.7763168334961,88.24859771728515,87.89153442382812,89.3145751953125,89.583232421875,85.82235744476318
2004-04-22,48.4178196242381,P,87.77066040039062,87.82753295898438,88.08927688598632,88.05512886047363,89.2115461730957,89.64199653625488,85.88288345336915
2004-04-23,47.95458519132283,P,87.31539916992188,87.52026062011718,87.88442993164062,88.13906021118164,89.10732986450195,89.69761283874512,85.93164005279542
2004-04-26,47.63104164539994,P,87.486083984375,87.32110443115235,87.63690719604492,88.17746658325196,89.00652725219726,89.74735069274902,85.98990558624267
2004-04-27,47.64495975186409,P,86.91709899902344,87.36662292480469,87.50887832641601,88.15755157470703,88.87568176269531,89.78606071472169,86.04183605194092
2004-04-28,46.949983237471685,P,85.40924072265625,86.97969665527344,87.37800674438476,88.08642768859863,88.73164566040039,89.80519699096679,86.0860877609253
2004-04-29,46.0933719488053,P,85.49454498291016,86.52447357177735,87.17600326538086,88.00534172058106,88.59779922485352,89.80608245849609,86.13048683166504
2004-04-30,45.33603405237711,P,85.21006774902344,86.10340728759766,86.81183395385742,87.84744110107422,88.45260772705078,89.81227043151856,86.15964260101319
2004-05-03,44.7281154088241,P,86.20581817626953,85.84735412597657,86.58422927856445,87.6653564453125,88.28661102294922,89.82223526000976,86.19461460113526
2004-05-04,44.43316598443561,P,86.60413360595703,85.78476104736328,86.57569198608398,87.51172256469727,88.13649795532227,89.8271933746338,86.23813972473144
2004-05-05,44.70342019227346,P,86.74638366699219,86.05218963623047,86.51594314575195,87.38227043151855,88.00676208496094,89.83132614135742,86.28139888763428
2004-05-06,45.017946601466235,P,86.68950653076172,86.29118194580079,86.40782775878907,87.2485523223877,87.8815788269043,89.8315187072754,86.31781242370606
2004-05-07,45.245495289255985,P,85.35231018066406,86.3196304321289,86.21151885986328,87.04797439575195,87.73818756103516,89.81721588134765,86.34726058959961
2004-05-10,45.17528682361364,B,85.4376449584961,86.16599578857422,86.0066749572754,86.82179107666016,87.58113800048828,89.80067588806152,86.3768563079834
2004-05-11,45.14021609456901,B,86.0635757446289,86.0578842163086,85.92132263183593,86.71510047912598,87.45367889404297,89.78758575439453,86.41907470703126
2004-05-12,45.22460011612652,B,86.49032592773438,86.00667266845703,86.02943115234375,86.70371894836425,87.3142692565918,89.78438201904297,86.46510192871094
2004-05-13,45.27155046746932,B,86.34811401367188,85.93839416503906,86.11478805541992,86.6453956604004,87.16917114257812,89.77975616455078,86.50483413696288
2004-05-14,45.590762092916975,B,85.80747985839844,86.02942810058593,86.17452926635742,86.49318161010743,87.0206576538086,89.77478050231933,86.54186317443848
2004-05-17,45.8992482585852,B,85.26695251464844,85.9952896118164,86.08064270019531,86.33243598937989,86.91482131958008,89.75563369750977,86.57339748382569
2004-05-18,46.30451662849174,C,86.57566833496094,86.09770812988282,86.0777961730957,86.32674407958984,86.85052215576172,89.75268432617187,86.61077739715576
2004-05-19,46.19988468553567,B,86.0635757446289,86.01235809326172,86.00951538085937,86.26272926330566,86.80215637207031,89.73726203918457,86.6499243927002
2004-05-20,46.2302141373879,B,86.00670623779297,85.94407653808594,85.9412353515625,86.17453155517578,86.79134536743165,89.7212710571289,86.68138801574707
2004-05-21,46.840316153479016,B,87.20159912109375,86.222900390625,86.12616424560547,86.16884155273438,86.7941911315918,89.71327011108399,86.715615234375
2004-05-24,47.70179439830243,C,87.57147979736328,86.68380584716797,86.33954772949218,86.1731113433838,86.82150436401368,89.69596008300782,86.73745231628418
