Date,GRADE,GPS,WMB,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1983-11-21,,,0.7137723565101624,,,,,,
1983-11-22,,,0.7171080112457275,,,,,,
1983-11-23,,,0.7137723565101624,,,,,,
1983-11-24,,,0.7137723565101624,,,,,,
1983-11-25,,,0.703766405582428,0.7124382972717285,,,,,
1983-11-28,,,0.7152373790740967,0.7127313017845154,,,,,
1983-11-29,,,0.7219847440719604,0.7137066483497619,,,,,
1983-11-30,,,0.7287322878837585,0.7166986346244812,,,,,
1983-12-01,,,0.738853931427002,0.7217149496078491,,,,,
1983-12-02,,,0.7287322878837585,0.7267081260681152,0.7195732116699218,,,,
1983-12-05,,,0.7321060299873352,0.7300818562507629,0.7214065790176392,,,,
1983-12-06,,,0.7354799509048462,0.7327808976173401,0.723243772983551,,,,
1983-12-07,,,0.7456010580062866,0.7361546516418457,0.7264266431331634,,,,
1983-12-08,,,0.7523486018180847,0.7388535857200622,0.7302842676639557,,,,
1983-12-09,,,0.7422269582748413,0.7415525197982789,0.734130322933197,,,,
1983-12-12,,,0.738853931427002,0.7429021000862122,0.7364919781684875,,,,
1983-12-13,,,0.7456010580062866,0.7449263215065003,0.7388536095619201,,,,
1983-12-14,,,0.7422269582748413,0.7442515015602111,0.7402030766010285,,,,
1983-12-15,,,0.7253584861755371,0.7388534784317017,0.738853532075882,,,,
1983-12-16,,,0.6814996004104614,0.7267080068588256,0.7341302633285522,0.726851737499237,,,
1983-12-19,,,0.6814996004104614,0.7152371406555176,0.7290696203708649,0.725238099694252,,,
1983-12-20,,,0.6781261563301086,0.701742160320282,0.7233342409133912,0.7232890069484711,,,
1983-12-21,,,0.6882469058036804,0.6909461498260498,0.7175988256931305,0.722012734413147,,,
1983-12-22,,,0.6916208267211914,0.6841986179351807,0.7115260481834411,0.7209051579236985,,,
1983-12-23,,,0.7084898948669434,0.6895966768264771,0.7081523418426514,0.7211413323879242,,,
1983-12-26,,,0.7084898948669434,0.6949947357177735,0.7051159381866455,0.7208039581775665,,,
1983-12-27,,,0.7354799509048462,0.7064654946327209,0.7041038274765015,0.7214787185192109,,,
1983-12-28,,,0.7557223439216614,0.7199605822563171,0.7054533660411835,0.7228282213211059,,,
1983-12-29,,,0.7456010580062866,0.7307566285133362,0.7074776232242584,0.7231655776500702,,,
1983-12-30,,,0.7456010580062866,0.7381788611412048,0.713887768983841,0.7240090161561966,,,
1984-01-02,,,0.7456010580062866,0.7456010937690735,0.7202979147434234,0.7246837675571441,,,
1984-01-03,,,0.738853931427002,0.7462758898735047,0.7263706922531128,0.724852466583252,,,
1984-01-04,,,0.7624703049659729,0.7476254820823669,0.733793032169342,0.7256959289312362,,,
1984-01-05,,,0.7793388962745667,0.7543730497360229,0.7425648391246795,0.7270454436540603,,,
1984-01-06,,,0.7827126979827881,0.7617953777313232,0.7499871194362641,0.7290697306394577,,,
1984-01-09,,,0.7692177891731262,0.7665187239646911,0.7560599088668823,0.7305879235267639,,,
1984-01-10,,,0.7658436894416809,0.771916675567627,0.7590962827205658,0.7316000550985337,,,
1984-01-11,,,0.7894598245620728,0.7773145794868469,0.762470030784607,0.7339616984128952,,,
1984-01-12,,,0.7860855460166931,0.7786639094352722,0.7665184795856476,0.736998051404953,,,
1984-01-13,,,0.7962075471878052,0.7813628792762757,0.7715791285037994,0.7427334487438202,,,
1984-01-16,,,0.7860855460166931,0.784736430644989,0.7756275773048401,0.7479627460241318,,,
1984-01-17,,,0.8164498209953308,0.794857656955719,0.7833871662616729,0.7548789292573929,,,
1984-01-18,,,0.8097028136253357,0.7989062547683716,0.7881104171276092,0.7609517246484756,,,
1984-01-19,,,0.7928335666656494,0.8002558588981629,0.7894598841667175,0.7660123616456985,,,
1984-01-20,,,0.7894598245620728,0.7989063143730164,0.790134596824646,0.770060858130455,,,
1984-01-23,,,0.7894598245620728,0.7995811700820923,0.7921588003635407,0.7741093546152115,,,
