Date,GRADE,GPS,AES,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1996-09-05,61.187670914633394,A,5.783510208129883,6.010567855834961,5.982721185684204,5.795292139053345,5.5436021900177,4.991812381744385,4.433917722702026
1996-09-06,61.07847607032966,A,6.104817390441895,6.014851665496826,6.010567712783813,5.830635833740234,5.568878288269043,5.011733374595642,4.446877075433731
1996-09-09,61.093956490293294,A,6.319019794464111,6.061975955963135,6.049124336242675,5.868121528625489,5.596724815368653,5.033367977142334,4.460693236589432
1996-09-10,61.021605463381356,A,6.233340263366699,6.087680530548096,6.064118528366089,5.901323246955871,5.619430503845215,5.055002603530884,4.474188102483749
1996-09-11,61.00895060371798,A,6.211920738220215,6.130521678924561,6.091965246200561,5.925956797599793,5.6378521060943605,5.077279849052429,4.487682971954346
1996-09-12,61.077121782243715,A,6.040554523468018,6.1819305419921875,6.096249198913574,5.942022037506104,5.652846384048462,5.097843432426453,4.50021390914917
1996-09-13,61.052904415365084,A,6.211920738220215,6.203351211547852,6.109101438522339,5.974152779579162,5.672553195953369,5.120549087524414,4.513387470245362
1996-09-16,60.96834158522689,A,6.340443134307861,6.207635879516602,6.134805917739868,6.012709641456604,5.695258874893188,5.144111557006836,4.527417850494385
1996-09-17,60.936556694964565,A,6.254759311676025,6.211919689178467,6.149800109863281,6.045911240577698,5.713680400848388,5.167673997879028,4.54112691283226
1996-09-18,60.87327563993917,A,6.211920738220215,6.211919689178467,6.171220684051514,6.0726869106292725,5.73253041267395,5.19037965297699,4.553764967918396
1996-09-19,61.045216157000084,A,6.297600269317627,6.2633288383483885,6.222629690170288,6.102675437927246,5.748381519317627,5.213513693809509,4.567259825468064
1996-09-20,61.12787217455466,A,6.4689621925354,6.314737129211426,6.259044170379639,6.134805941581726,5.765517797470093,5.236433525085449,4.5813972842693325
1996-09-23,61.006504538451885,A,6.361862182617188,6.319020938873291,6.263328409194946,6.156226372718811,5.784796171188354,5.259353370666504,4.595213451385498
1996-09-24,61.28985819882772,A,6.747430801391602,6.417555236816407,6.314737462997437,6.189427995681763,5.8109290885925295,5.286557312011719,4.611171667575836
1996-09-25,61.70651326681749,A,6.854529857635498,6.546077060699463,6.3789983749389645,6.235481810569763,5.834063091278076,5.314832243919373,4.627879582643509
1996-09-26,62.005619414537904,A,6.854529857635498,6.6574629783630375,6.4603959083557125,6.278322553634643,5.86105278968811,5.342678766250611,4.643944879770279
1996-09-27,62.20540684034321,A,6.833109855651856,6.730292510986328,6.522514820098877,6.315808129310608,5.888470907211303,5.36945426940918,4.65990307688713
1996-09-30,62.47253215445017,A,6.747430801391602,6.807406234741211,6.563213586807251,6.34900975227356,5.9128902149200435,5.395158786773681,4.675432878732681
1996-10-01,62.43976088340326,A,6.8973708152771,6.8373942375183105,6.627474737167359,6.38863742351532,5.939879875183106,5.421720080375671,4.691926589012146
1996-10-02,62.64027958136479,A,7.282940864562988,6.923076438903808,6.734576749801636,6.452898716926574,5.977579822540283,5.45213707447052,4.710133941173553
1996-10-03,63.17511922922211,A,7.689927101135254,7.09015588760376,6.873809432983398,6.548219561576843,6.023419494628906,5.4859813213348385,4.729733618497849
1996-10-04,63.676402600567236,A,7.647085666656494,7.252951049804688,6.991621780395508,6.625332975387574,6.065831899642944,5.520039763450622,4.747512551546097
1996-10-07,64.12916426386472,A,7.475724220275879,7.398609733581543,7.103007984161377,6.683168196678162,6.106530685424804,5.552170386314392,4.764434677362442
1996-10-08,64.3373155183461,A,7.368619441986084,7.4928594589233395,7.165126848220825,6.7399321556091305,6.143373765945435,5.581302123069763,4.781570998430252
1996-10-09,63.98816678469445,A,7.261519432067871,7.488575172424317,7.2058258056640625,6.7924120903015135,6.179360074996948,5.604436168670654,4.799242842197418
1996-10-10,63.26729489767621,A,7.325779438018799,7.415745639801026,7.252950763702392,6.856673336029052,6.215346355438232,5.628641228675843,4.817021781206131
1996-10-11,62.62280634136315,A,7.261519432067871,7.338632392883301,7.295791721343994,6.909153270721435,6.2517610454559325,5.651989488601685,4.833836802244186
1996-10-14,62.010750661231434,A,7.090155601501465,7.261518669128418,7.330064201354981,6.946638894081116,6.2856052875518795,5.673624110221863,4.850223416090012
1996-10-15,61.63975692406725,A,7.111575126647949,7.210109806060791,7.351484632492065,6.989479684829712,6.319021091461182,5.697186546325684,4.866717127561569
1996-10-16,61.4325034903021,A,7.090155601501465,7.17583703994751,7.332206106185913,7.033391427993775,6.3537221527099605,5.72053478717804,4.882675329446792
1996-10-17,61.04935246150304,A,6.961631774902344,7.103007507324219,7.259376573562622,7.06659300327301,6.3892799949646,5.741312584877014,4.898633530139923
1996-10-18,60.79555205205534,P,7.047312736511231,7.0601661682128904,7.1993992805480955,7.095510530471802,6.422267379760743,5.764232397079468,4.915555645227432
1996-10-21,60.70729442605013,P,7.025893688201904,7.047313785552978,7.154416227340699,7.128712105751037,6.451399135589599,5.788223242759704,4.932691969871521
1996-10-22,60.52868031175732,P,7.025893688201904,7.03017749786377,7.12014365196228,7.142635250091553,6.480530891418457,5.811357274055481,4.949614086151123
1996-10-23,60.415719755178834,P,7.047312736511231,7.021608924865722,7.098722982406616,7.15227439403534,6.507092151641846,5.835348110198975,4.966000691652298
1996-10-24,60.66542825157731,P,7.218677520751953,7.0730180740356445,7.088012790679931,7.170481777191162,6.537080707550049,5.860838389396667,4.9832441210746765
1996-10-25,61.051743342368916,A,7.4328813552856445,7.150131797790527,7.105148983001709,7.200470352172852,6.574352216720581,5.888899111747742,5.00198697924614
1996-10-28,61.406434930476216,A,7.411462306976318,7.22724552154541,7.137279653549195,7.233671927452088,6.611195344924926,5.917602462768555,5.020408537387848
1996-10-29,61.79880742336835,A,7.4328813552856445,7.308643054962158,7.169410276412964,7.260447454452515,6.648038425445557,5.945663185119629,5.039151395559311
1996-10-30,62.10283162553031,A,7.4328813552856445,7.385756778717041,7.203682851791382,7.267944478988648,6.683167905807495,5.972867093086243,5.057680048942566
1996-10-31,62.235740911346795,A,7.518563747406006,7.445734024047852,7.259376049041748,7.259376311302185,6.719582586288452,6.000713629722595,5.076851319074631
1996-11-01,62.09128647827338,A,7.518563747406006,7.462870502471924,7.306501150131226,7.252950215339661,6.7534268188476565,6.028560166358948,5.09591548204422
1996-11-04,62.10181530329243,A,7.711346626281738,7.522847366333008,7.375046443939209,7.264731335639953,6.788984680175782,6.058977136611938,5.116050666570663
1996-11-05,62.20409972195668,A,7.818449974060059,7.5999610900878904,7.454302072525024,7.287222862243652,6.823685712814331,6.090036730766297,5.136185851097107
1996-11-06,62.659855340859195,A,8.118335723876953,7.737051963806152,7.561404371261597,7.330063676834106,6.8673833560943605,6.123024153709411,5.157927571535111
1996-11-07,62.880974316382954,A,7.904132843017578,7.814165782928467,7.629949903488159,7.358981347084045,6.905511713027954,6.155368986129761,5.178276969194412
1996-11-08,63.10058677511012,A,7.861288547515869,7.882710742950439,7.672790622711181,7.388969802856446,6.94106951713562,6.186856966018677,5.198519247770309
1996-11-11,63.127423995853455,A,7.882710456848144,7.916983509063721,7.719915437698364,7.428597545623779,6.977055759429931,6.219415979385376,5.21822602391243
1996-11-12,63.08836553047369,A,7.925552845001221,7.938404083251953,7.769182586669922,7.4692964315414425,7.013470468521118,6.2530460453033445,5.238575421571731
1996-11-13,63.12651983221996,A,8.418221473693848,7.998381233215332,7.867716598510742,7.535699725151062,7.061880598068237,6.291174383163452,5.261281055212021
1996-11-14,63.50010014953937,A,8.439640998840332,8.105482864379884,7.959824323654175,7.609600186347961,7.115003213882447,6.329302701950073,5.2837724840641025
1996-11-15,63.82987135497549,A,8.353958129882812,8.204016780853271,8.043363761901855,7.67493245601654,7.159986028671264,6.364432158470154,5.306049698591233
1996-11-18,64.21743202980939,A,8.503902435302734,8.32825517654419,8.122619342803954,7.748832893371582,7.203683681488037,6.400204248428345,5.329183737039566
1996-11-19,64.47186901668165,A,8.396801948547363,8.422504997253418,8.180454540252686,7.817378306388855,7.246952915191651,6.433191709518432,5.351996480226517
1996-11-20,64.2308818917946,A,8.461060523986816,8.431072807312011,8.214727020263672,7.888065695762634,7.291935710906983,6.464893908500671,5.374916309118271
1996-11-21,63.89100548401092,A,8.418221473693848,8.426788902282714,8.266135883331298,7.948042893409729,7.339489049911499,6.49616771697998,5.39762194275856
1996-11-22,63.6929219322985,A,8.461060523986816,8.448209381103515,8.326113080978393,7.999451851844787,7.384471845626831,6.5285125207901,5.420541771650314
1996-11-25,63.314706743762855,A,8.37537956237793,8.422504806518555,8.375379991531371,8.047647714614868,7.425170574188233,6.56021472454071,5.443033195734024
1996-11-26,63.11336151817235,A,8.418221473693848,8.426788711547852,8.424646854400635,8.096914720535278,7.468439817428589,6.591060109138489,5.466060138940811
1996-11-27,62.860459028154054,A,8.311119079589844,8.396800422668457,8.413936614990234,8.140826606750489,7.510423784255981,6.621477098464966,5.488337367773056
1996-11-28,62.573272753858646,A,8.311119079589844,8.375379943847657,8.401084423065186,8.18045437335968,7.5506941604614255,6.649537839889526,5.5099719822406765
1996-11-29,62.29998563185536,A,8.37537956237793,8.35824375152588,8.403226566314697,8.223295164108276,7.588822507858277,6.677170152664185,5.531820796728134
1996-12-02,62.04516095768148,A,8.268277168273926,8.336823272705079,8.379664039611816,8.251141691207886,7.626950807571411,6.705873489379883,5.552919892072677
1996-12-03,61.723359244513,P,8.311119079589844,8.315402793884278,8.371095752716064,8.275775146484374,7.658224573135376,6.734576830863952,5.5743403041362765
1996-12-04,61.36056700888435,P,8.118335723876953,8.276846122741699,8.336823272705079,8.275775146484374,7.683500690460205,6.758781890869141,5.593939977884292
1996-12-05,61.15047956580084,P,8.182598114013672,8.251141929626465,8.313260936737061,8.28969841003418,7.710062055587769,6.78555742263794,5.613860963582993
1996-12-06,60.862334654792846,P,8.139755249023438,8.204017066955567,8.281130409240722,8.303621745109558,7.7361949634552,6.812332935333252,5.6337819421291355
1996-12-09,60.8297499358301,P,8.268277168273926,8.204017066955567,8.270420169830322,8.322900080680848,7.766611890792847,6.839751052856445,5.65434553027153
1996-12-10,60.67186159703841,P,8.161175727844238,8.174028396606445,8.244715595245362,8.334681224822997,7.79188798904419,6.865883932113648,5.673945201635361
1996-12-11,60.73454664951482,P,8.182598114013672,8.18688087463379,8.231863498687744,8.32290005683899,7.809881134033203,6.893730478286743,5.693973296880722
1996-12-12,60.614988837678055,P,8.161175727844238,8.182596397399902,8.216869163513184,8.308976793289185,7.819306106567383,6.9213628005981445,5.714643992185593
1996-12-13,60.621525017439325,A,8.246858596801758,8.204017066955567,8.204017066955567,8.303621816635133,7.831301565170288,6.948566732406616,5.735957304239273
1996-12-16,60.40757470643064,P,8.182598114013672,8.186881256103515,8.195449161529542,8.287556600570678,7.845439043045044,6.975984864234924,5.756520906686783
1996-12-17,60.14112826032246,P,7.904132843017578,8.135472679138184,8.154750537872314,8.26292314529419,7.856149311065674,6.999761538505554,5.776013487577439
1996-12-18,60.01225845595019,P,8.01123332977295,8.101199722290039,8.144040298461913,8.240431785583496,7.871143589019775,7.025251832008362,5.795398961305619
1996-12-19,59.90769082649208,P,7.968392372131348,8.062643051147461,8.122619724273681,8.217940330505371,7.883995847702026,7.049671101570129,5.814677332639694
1996-12-20,59.65861762588127,P,7.904132843017578,7.994097900390625,8.099057483673096,8.190093946456908,7.896848115921021,7.074304580688477,5.833313101530075
1996-12-23,59.53937336587638,P,7.946976184844971,7.946973514556885,8.0669273853302,8.168673777580262,7.913984527587891,7.099794907569885,5.852163087129593
1996-12-24,59.67675407480599,P,7.925552845001221,7.951257514953613,8.043365097045898,8.14404034614563,7.930264081954956,7.1246425867080685,5.87144146323204
1996-12-25,59.69042640076037,P,7.925552845001221,7.934121417999267,8.017660570144653,8.124762034416198,7.946972026824951,7.150347089767456,5.890934044122696
1996-12-26,59.60746465327794,P,7.711346626281738,7.882712268829346,7.9726776599884035,8.094773411750793,7.961966323852539,7.17562315940857,5.9089271867275235
1996-12-27,59.42293303932387,P,7.561405658721924,7.814166831970215,7.90413236618042,8.054074716567992,7.972248182296753,7.197257781028748,5.925956417322158
1996-12-30,59.367712420370566,P,7.775608539581299,7.779893302917481,7.863433408737182,8.029441285133363,7.98724247932434,7.21932080745697,5.944270869493485
1996-12-31,59.4701706555854,P,7.968392372131348,7.788461208343506,7.86985936164856,8.012304949760438,8.00609245300293,7.243311672210694,5.964191850423813
1997-01-01,59.56768988993739,P,7.968392372131348,7.797029113769531,7.8655752658844,8.004807782173156,8.024514045715332,7.265803098678589,5.983898628950119
1997-01-02,59.67697125802394,P,7.775608539581299,7.809881496429443,7.846296882629394,7.984458303451538,8.035652666091918,7.286366686820984,6.002427283525467
1997-01-03,59.96684167845046,P,7.754189491271973,7.848438262939453,7.831302547454834,7.9651800155639645,8.042078828811645,7.308215522766114,6.019884921312332
1997-01-06,60.176372905158075,P,7.968392372131348,7.886995029449463,7.8334441661834715,7.950185775756836,8.053217430114746,7.332206387519836,6.039163292646408
1997-01-07,60.204404395394846,P,8.054073333740234,7.90413122177124,7.846296215057373,7.944830656051636,8.065641269683837,7.356839847564697,6.058870068788528
1997-01-08,60.28262282566711,P,8.118335723876953,7.9341198921203615,7.865574502944947,7.9416175365448,8.079350357055665,7.381259131431579,6.078791054487229
1997-01-09,60.59683361843773,A,8.139755249023438,8.00694923400879,7.908415365219116,7.94054651260376,8.091774187088014,7.4056783866882325,6.099140442609787
1997-01-10,61.05157683734625,A,8.311119079589844,8.118335151672364,7.983386707305908,7.943759536743164,8.10762529373169,7.430526056289673,6.120346649885177
1997-01-13,61.22060435892146,A,8.225436210632324,8.169743919372559,8.028369474411011,7.9459014415740965,8.1179070854187,7.453445882797241,6.141981254816056
1997-01-14,61.33267744308833,A,8.246858596801758,8.208300971984864,8.056216096878051,7.963037729263306,8.126475257873535,7.475080485343933,6.164151383638382
1997-01-15,61.32828854670944,A,8.225436210632324,8.229721069335938,8.081920480728149,7.973747873306275,8.128617267608643,7.498000311851501,6.186000198125839
1997-01-16,61.342892941726326,A,8.311119079589844,8.263993835449218,8.135471534729003,7.9908842086792,8.136756992340088,7.521134352684021,6.2077419114112855
1997-01-17,61.420453628341754,A,8.611004829406738,8.323970985412597,8.221153068542481,8.026227807998657,8.151751317977904,7.546410417556762,6.230661752223969
1997-01-20,61.64580189868277,A,8.611004829406738,8.401084709167481,8.28541431427002,8.059429240226745,8.166317205429078,7.571686482429504,6.2537957954406735
1997-01-21,61.83819584485473,A,8.589584350585938,8.469629859924316,8.33896541595459,8.09263081550598,8.179597835540772,7.596534152030944,6.276394329071045
1997-01-22,62.01901277091997,A,8.546741485595703,8.533890914916991,8.381805992126464,8.123690247535706,8.182168235778809,7.622024416923523,6.298992853164673
1997-01-23,62.19712304799658,A,8.675263404846191,8.606719779968262,8.43535680770874,8.171886086463928,8.186880683898925,7.6509419488906865,6.321377165317536
1997-01-24,62.18849012242382,A,8.82520580291748,8.64955997467041,8.486765480041504,8.235076093673706,8.19630563735962,7.678145833015442,6.344939603805542
1997-01-27,62.46218896460826,A,9.189356803894045,8.76523036956787,8.583157539367676,8.305763506889344,8.210014724731446,7.7068492031097415,6.370108590126038
1997-01-28,63.066554159931776,A,9.532082557678224,8.953730010986328,8.711679935455322,8.383948016166688,8.232720336914063,7.739836626052856,6.39741961479187
1997-01-29,63.82483201447167,A,9.596343994140623,9.163650512695312,8.848770713806152,8.46534559726715,8.255426006317139,7.77368085861206,6.425480353832245
1997-01-30,64.62456728645591,A,9.789128303527832,9.386423492431641,8.99657163619995,8.566021585464478,8.282844142913818,7.811166596412659,6.4545050144195555
1997-01-31,65.60932086849259,A,10.17469310760498,9.656320953369141,9.152940464019775,8.687046766281128,8.317116794586182,7.850794320106506,6.48567170381546
1997-02-03,66.59159901823956,A,10.624524116516112,9.943354415893555,9.354292392730713,8.819853353500367,8.362099685668944,7.8936351299285885,6.518873343467712
1997-02-04,66.98884455867442,A,10.36747932434082,10.110433769226074,9.532081890106202,8.935523653030396,8.401084842681884,7.934762330055237,6.551218163967133
1997-02-05,66.8073020934784,A,9.767704010009766,10.144705772399902,9.654178142547607,9.017992067337037,8.430216541290283,7.970320162773132,6.580349907875061
1997-02-06,66.6494384573446,A,10.08901309967041,10.204682731628418,9.79555311203003,9.115454959869385,8.465774421691895,8.00823429107666,6.610873992443085
1997-02-07,66.14622580213542,A,10.153273582458496,10.200398826599121,9.928359889984131,9.207562685012817,8.501332302093505,8.045077404975892,6.64075546503067
1997-02-10,65.03168867615192,A,9.89622974395752,10.054739952087402,9.999047183990479,9.291102361679076,8.533891353607178,8.080421080589295,6.6698872256279
1997-02-11,64.43292009299009,A,10.196111679077148,10.020466423034668,10.065450096130371,9.388565015792846,8.571591205596924,8.11490788936615,6.7007326006889345
1997-02-12,64.58467247265192,A,10.303214073181152,10.127568435668945,10.136137104034423,9.492453908920288,8.615288772583007,8.149394731521607,6.73211348772049
1997-02-13,64.69994418588237,A,10.64594268798828,10.23895435333252,10.221818542480468,9.60919508934021,8.6645556640625,8.187308859825134,6.764993813037872
1997-02-14,64.73420131099967,A,10.560260772705078,10.320351791381835,10.26037530899048,9.706657886505127,8.712965774536134,8.224580368995667,6.797017319202423
1997-02-17,65.09368168755462,A,10.560260772705078,10.453157997131347,10.253948974609376,9.804120683670044,8.758805446624756,8.262708668708802,6.828933727741242
1997-02-18,65.9552855435909,A,11.438499450683594,10.701635551452636,10.361050987243653,9.946566438674926,8.824351921081544,8.308119955062866,6.864920017719268
1997-02-19,66.76900111193255,A,11.5884428024292,10.958681297302245,10.543124866485595,10.098651504516601,8.892468814849854,8.351174974441529,6.901656024456024
1997-02-20,67.0895051692062,A,11.41707706451416,11.112908172607423,10.675931262969971,10.2357421875,8.957586841583252,8.388446474075318,6.937213897705078
1997-02-21,67.54836383042256,A,11.35281467437744,11.271418952941895,10.795885372161866,10.362122631072998,9.019705963134765,8.425503764152527,6.972771763801575
1997-02-24,68.12539020687173,A,11.438499450683594,11.447066688537598,10.950112342834473,10.474579763412475,9.084823989868164,8.465131516456603,7.008650951385498
1997-02-25,67.63113921018488,A,11.374238967895508,11.43421459197998,11.067925071716308,10.56668758392334,9.154226112365723,8.505187711715699,7.04324491739273
1997-02-26,66.69933552641386,A,11.202869415283203,11.357099914550782,11.157890605926514,10.647013854980468,9.218058834075928,8.544601211547851,7.074518690109253
1997-02-27,65.96862940417508,A,11.095775604248049,11.292839622497558,11.20287389755249,10.71234622001648,9.280606498718262,8.582301173210144,7.1054712009429934
1997-02-28,65.38203171748943,A,11.202869415283203,11.262850570678712,11.267134761810302,10.76375503540039,9.346581230163574,8.621714673042298,7.136852080821991
1997-03-03,64.5201038172122,A,11.074352264404297,11.190021133422851,11.318543910980225,10.7862464427948,9.40912875175476,8.661556639671325,7.167590374946594
1997-03-04,63.782143520060565,A,10.924407958984377,11.100054931640624,11.267134761810302,10.814092874526978,9.469105854034424,8.69968496799469,7.198435757160187
1997-03-05,63.306893072434605,A,10.817307472229004,11.022942543029785,11.190021228790282,10.866573047637939,9.52694094657898,8.736956486701965,7.228745636940002
1997-03-06,62.721260265264924,P,10.474581718444824,10.89870376586914,11.09577169418335,10.88585147857666,9.58220564842224,8.772085986137391,7.256699285507202
1997-03-07,62.326426054340494,P,10.795886993408203,10.817307281494141,11.040078926086426,10.917982149124146,9.646895275115966,8.80957172870636,7.2869020628929135
1997-03-10,62.14580427553586,P,10.774465560913086,10.757329940795898,10.973675537109376,10.961893939971924,9.706872415542602,8.847057447433471,7.317640345096589
1997-03-11,62.30023345225249,P,10.924407958984377,10.757329940795898,10.928692436218261,10.998308753967285,9.765992727279663,8.886042590141296,7.348699932098389
1997-03-12,62.23000729612517,P,10.624524116516112,10.71877326965332,10.870857906341552,11.014374256134033,9.81911536216736,8.921814703941346,7.37858140707016
1997-03-13,62.45324969095011,P,10.603105545043944,10.744478034973145,10.821590900421143,11.012232398986816,9.87566530227661,8.955658984184264,7.408248686790467
1997-03-14,62.54886017538854,P,10.881569862365724,10.76161460876465,10.789460945129395,11.028297853469848,9.938212909698485,8.990145869255066,7.439522490501404
1997-03-17,62.63558883053465,A,10.881569862365724,10.783035469055175,10.770182704925537,11.044363307952882,9.996476459503175,9.02484694480896,7.471224703788757
1997-03-18,62.080234793727726,P,10.43173885345459,10.684501647949219,10.720915794372559,10.994025278091431,10.044029769897461,9.05483551979065,7.500249352455139
1997-03-19,61.79106298930163,P,10.43173885345459,10.645944595336914,10.682358932495116,10.9361900806427,10.090297832489014,9.084824094772339,7.528845593929291
1997-03-20,61.49722252921868,P,10.36747932434082,10.598819351196289,10.671648693084716,10.883710193634034,10.134852313995362,9.113313250541687,7.557013440132141
1997-03-21,60.90937739731704,P,10.346057891845703,10.491716957092285,10.626665782928466,10.833372354507446,10.175551090240479,9.141588191986084,7.585074179172516
1997-03-24,60.04372895630769,P,10.046171188354492,10.32463722229004,10.553836345672607,10.763755941390992,10.211965789794922,9.164936437606812,7.611956787109375
1997-03-25,59.77698064291048,P,10.024752616882324,10.243239974975586,10.463870811462403,10.696281623840331,10.247523670196534,9.186999464035035,7.638518097400666
1997-03-26,59.43738102974472,P,9.939072608947754,10.144706726074219,10.395325660705566,10.63309178352356,10.281796398162841,9.205206832885743,7.664115493297577
1997-03-27,58.863267345056975,P,9.63918685913086,9.999048233032227,10.298933792114259,10.5602623462677,10.308357753753661,9.222557373046875,7.688963179588318
1997-03-28,58.34950601504664,P,9.63918685913086,9.857674026489258,10.174695491790771,10.482078218460083,10.328921394348145,9.240336356163025,7.71359666109085
1997-03-31,58.16023634834519,P,9.596343994140623,9.767708587646485,10.046172904968262,10.408177804946899,10.348628177642823,9.25747269153595,7.738444335460663
1997-04-01,57.976871483343785,P,9.532082557678224,9.669174575805664,9.956207275390625,10.338561534881592,10.367478141784668,9.273537988662719,7.763292016983033
1997-04-02,57.86314135685629,P,9.596343994140623,9.600628852844238,9.872667789459229,10.277513360977172,10.388470191955566,9.285319213867188,7.78824679851532
1997-04-03,58.4144447631924,P,10.003331184387209,9.673457717895507,9.836252975463868,10.253950834274292,10.415031547546386,9.300956115722656,7.8151294088363645
1997-04-04,59.10310682248755,P,10.131853103637695,9.771990966796874,9.814832496643067,10.220749139785767,10.441164493560791,9.318735065460205,7.84158361196518
1997-04-07,59.85610394088121,P,10.260377883911133,9.904797744750976,9.83625316619873,10.195044755935669,10.462584915161132,9.336299819946289,7.868252034187317
1997-04-08,60.519231107183224,P,10.28179168701172,10.054739570617675,9.86195707321167,10.162913942337036,10.477579097747803,9.355149717330933,7.894170713424683
1997-04-09,61.16882282912665,A,10.303214073181152,10.196113586425781,9.89837121963501,10.146848440170288,10.491716499328612,9.373571252822876,7.919232580661774
1997-04-10,61.261759606027205,A,10.260377883911133,10.247522926330566,9.960490322113037,10.129712057113647,10.501141490936279,9.391992816925049,7.944080266952515
1997-04-11,61.03697479450006,A,10.067591667175291,10.234670639038086,10.00333080291748,10.089013147354127,10.498999462127685,9.408058128356934,7.968285324573517
1997-04-14,60.73161097199389,A,10.196111679077148,10.22181739807129,10.063307571411134,10.054740238189698,10.490431213378907,9.426265449523926,7.993240087032318
1997-04-15,60.7605805399672,A,10.453160285949709,10.256091117858887,10.155415344238282,10.055811309814453,10.492144832611084,9.446614837646484,8.018837473392487
1997-04-16,60.931329643215825,A,10.603105545043944,10.316069412231446,10.256091499328614,10.06437964439392,10.508852863311768,9.469534702301026,8.045505900382995
1997-04-17,60.742704841088575,A,10.196111679077148,10.303216171264648,10.275369548797608,10.055811262130737,10.510994834899902,9.488384628295899,8.068961234092713
1997-04-18,60.69488666065231,A,10.024752616882324,10.294648361206054,10.26465950012207,10.039745998382568,10.50842441558838,9.504878358840942,8.091024255752563
1997-04-21,60.496414082338866,A,9.853386878967283,10.226103401184082,10.223960399627686,10.030106782913208,10.507567558288574,9.520729455947876,8.11330147266388
1997-04-22,60.26437980156848,P,10.303214073181152,10.19611415863037,10.22610263824463,10.04402985572815,10.509709606170654,9.540650405883788,8.137613618373871
1997-04-23,60.00658142923472,P,10.538840293884276,10.183261108398437,10.249665260314941,10.074018239974976,10.514422130584716,9.564855451583862,8.161818671226502
1997-04-24,60.41459881057339,A,10.64594268798828,10.273227310180664,10.288221740722657,10.124356031417847,10.514422130584716,9.589488897323609,8.187523159980774
1997-04-25,60.910358904624296,A,10.474581718444824,10.363193130493164,10.32892074584961,10.166125774383545,10.512708549499513,9.612837162017822,8.212585048675537
1997-04-28,61.66587040504615,A,10.64594268798828,10.521704292297361,10.373903846740722,10.218605709075927,10.514422187805176,9.636613817214966,8.238182435035705
1997-04-29,62.17738937833722,A,10.96725082397461,10.654511642456054,10.425312900543213,10.290364122390747,10.504997215270997,9.66467456817627,8.265279250144959
1997-04-30,62.60465495297358,A,11.1814546585083,10.783034515380859,10.483147811889648,10.369619655609132,10.496857452392579,9.694663133621216,8.29419680595398
1997-05-01,62.574144397950704,A,10.881569862365724,10.830159950256348,10.551693630218505,10.413531589508057,10.48614730834961,9.72186707496643,8.321614937782288
1997-05-02,62.89351626785983,A,11.1814546585083,10.971534538269044,10.667363834381103,10.466011667251587,10.482720108032227,9.751213035583497,8.349889883995056
1997-05-05,63.42794001411982,A,11.652704238891602,11.172886848449707,10.847295570373536,10.53562798500061,10.487004203796387,9.785914096832276,8.3809494805336
1997-05-06,63.7098921702318,A,11.567020416259766,11.292840766906739,10.973676204681396,10.599889421463013,10.490859832763672,9.822542972564698,8.411152255535125
1997-05-07,63.68500221322847,A,11.395659446716309,11.33568172454834,11.0593581199646,10.65451169013977,10.494715633392333,9.85638723373413,8.440819532871247
1997-05-08,64.04466971490761,A,11.48133945465088,11.455635643005373,11.142897796630859,10.715559768676759,10.502426910400391,9.891516704559326,8.470593903064728
1997-05-09,63.91222231907506,A,11.26713752746582,11.472772216796875,11.222153377532958,10.775537061691285,10.503712272644043,9.925146751403808,8.499725666046142
1997-05-12,63.25422738153861,A,11.26713752746582,11.395658874511719,11.284272861480712,10.829088354110718,10.507567977905273,9.958348364830018,8.529071636199951
1997-05-13,62.80285095695723,A,11.33139705657959,11.348534202575683,11.32068748474121,10.873000192642213,10.515707759857177,9.992406806945802,8.558524696826934
1997-05-14,62.57717160435799,A,11.33139705657959,11.33568172454834,11.33568172454834,10.909414768218994,10.525989551544189,10.026465249061584,8.58840616941452
1997-05-15,62.40999908866437,A,11.374238967895508,11.314261627197265,11.384948635101319,10.968321132659913,10.543982696533202,10.063094172477722,8.619358665943146
1997-05-16,62.563317010198595,A,11.545601844787598,11.369954490661621,11.421363353729248,11.044363594055175,10.55897699356079,10.102936134338378,8.650096957683564
1997-05-19,62.90900639571925,A,11.695541381835938,11.455635261535644,11.425647068023682,11.136471319198609,10.577398509979249,10.142135462760926,8.680728135108948
1997-05-20,63.18589516213918,A,11.716965675354004,11.532748985290528,11.440641593933105,11.20715889930725,10.59324966430664,10.179621195793152,8.711466434001922
1997-05-21,63.651720976317485,A,11.909747123718262,11.648418998718261,11.4920503616333,11.27570424079895,10.618954124450683,10.21903474330902,8.742418920993805
1997-05-22,63.997954559413735,A,12.038269996643066,11.781225204467773,11.54774341583252,11.34532060623169,10.647657413482666,10.261661357879639,8.774014022350311
1997-05-23,64.29502470505547,A,12.12395191192627,11.896895217895509,11.633424854278564,11.427789115905762,10.672505054473877,10.305358982086181,8.806787252426147
1997-05-26,64.47620833712342,A,12.12395191192627,11.982577323913574,11.719106292724609,11.501689577102661,10.697352695465089,10.346914577484132,8.839560482501984
1997-05-27,64.90963797803914,A,12.359580039978027,12.111100196838379,11.821924591064453,11.571306037902833,10.735909519195557,10.38996964454651,8.873404746055604
1997-05-28,64.74562729460926,A,11.974007606506348,12.123952293395996,11.886185646057129,11.610933685302735,10.766754894256591,10.428526363372804,8.904892747402192
