Date,GRADE,GPS,ANSS,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2017-11-15,64.95744684229925,A,149.32000732421875,150.0739990234375,150.2759979248047,141.875,132.2349998474121,128.92379989624024,120.83979984283447
2017-11-16,64.67750835585507,A,151.4600067138672,150.27200012207032,150.5539993286133,142.95350036621093,132.6949998474121,129.23409996032714,121.1154998779297
2017-11-17,64.33974422214995,A,150.57000732421875,150.3300018310547,150.70099945068358,143.93500061035155,133.13759994506836,129.52300003051758,121.38404991149902
2017-11-20,64.01900848915268,A,151.2100067138672,150.39800415039062,150.7020004272461,144.93450088500975,133.56560012817383,129.8304000854492,121.65424995422363
2017-11-21,64.07005796858131,A,153.39999389648438,151.19200439453124,150.8490005493164,145.9990005493164,133.9934001159668,130.15970001220703,121.92944992065429
2017-11-22,63.740563931258045,A,150.47999572753906,151.42400207519532,150.7490005493164,146.88050003051757,134.37280014038086,130.4557999420166,122.18454990386962
2017-11-23,63.41156260616223,A,150.47999572753906,151.22799987792968,150.75,147.7125,134.79940017700196,130.75119987487793,122.43479988098144
2017-11-24,63.503591076387124,A,151.91000366210938,151.49599914550782,150.91300048828126,148.5190002441406,135.40120025634766,131.04639991760254,122.69299991607666
2017-11-27,63.42356084389066,A,150.8800048828125,151.42999877929688,150.91400146484375,149.27300033569335,135.94700042724608,131.33279998779298,122.94604995727539
2017-11-28,62.99328737833056,A,150.27000427246094,150.8040008544922,150.9980026245117,149.95100021362305,136.4836004638672,131.60690002441407,123.18929996490479
2017-11-29,62.58948433465548,P,146.5800018310547,150.0240020751953,150.7240020751953,150.5,136.9554005432129,131.8268000793457,123.41679996490478
2017-11-30,62.08147073281251,P,148.19000244140625,149.56600341796874,150.39700164794922,150.47550048828126,137.50280059814452,132.06360008239747,123.63699996948242
2017-12-01,61.053358923532365,P,146.5399932861328,148.49200134277345,149.99400024414064,150.3474998474121,137.99260040283204,132.28310005187987,123.84719993591308
2017-12-04,59.65121400229023,P,142.00999450683594,146.71799926757814,149.0739990234375,149.88799972534179,138.41800033569336,132.4565000152588,124.02099990844727
2017-12-05,58.510716026381324,P,143.44000244140625,145.35199890136718,148.0779998779297,149.46350021362304,138.87340042114258,132.6406000518799,124.20439990997315
2017-12-06,57.98893794219659,P,144.72000122070312,144.97999877929686,147.5020004272461,149.12550048828126,139.3490003967285,132.82600006103516,124.3861999130249
2017-12-07,57.771428783746195,P,146.30999755859375,144.60399780273437,147.08500061035156,148.9175003051758,139.84260040283203,133.0290000152588,124.5874499130249
2017-12-08,57.77280204987952,P,146.1300048828125,144.52200012207032,146.5070007324219,148.71000061035156,140.3106004333496,133.22360008239747,124.78659992218017
2017-12-11,58.486700161751436,P,146.38999938964844,145.39800109863282,146.05800018310546,148.48600082397462,140.76280044555665,133.41360008239747,124.99084991455078
2017-12-12,58.93567947139104,P,145.3300018310547,145.7760009765625,145.56399993896486,148.28100128173827,141.17640045166016,133.5878000640869,125.18864994049072
2017-12-13,59.067569551304096,P,144.75999450683594,145.78399963378905,145.38199920654296,148.05300064086913,141.58060028076173,133.75660003662108,125.38249992370605
2017-12-14,58.862556556047345,P,144.50999450683594,145.4239990234375,145.01399841308594,147.70550003051758,141.96600021362303,133.9258999633789,125.57539989471435
2017-12-15,59.124677058372505,P,148.02999877929688,145.8039978027344,145.16299896240236,147.5784996032715,142.40540023803712,134.12190002441406,125.78319988250732
2017-12-18,59.2419497756616,P,147.58999633789062,146.04399719238282,145.72099914550782,147.39749908447266,142.8350001525879,134.30229995727538,125.9869998550415
2017-12-19,59.45708593080991,A,147.6300048828125,146.50399780273438,146.13999938964844,147.10899963378907,143.26400024414062,134.47630004882814,126.19374988555909
2017-12-20,59.71901047388925,A,147.35000610351562,147.02200012207032,146.4029998779297,146.9525001525879,143.66820037841796,134.67500007629394,126.39519992828369
2017-12-21,60.11836291664404,A,147.22999572753906,147.56600036621094,146.49499969482423,146.79000015258788,144.02800018310546,134.91340003967287,126.59524990081788
2017-12-22,59.85719284145318,A,146.66000366210938,147.29200134277343,146.5479995727539,146.5275001525879,144.36240020751953,135.1368000793457,126.79209991455077
2017-12-25,59.578288727431975,A,146.66000366210938,147.1060028076172,146.575,146.31650009155274,144.66940032958985,135.35360008239746,126.98774993896484
2017-12-26,59.39937337976833,A,146.38999938964844,146.85800170898438,146.68099975585938,146.12249984741212,145.00340026855469,135.5732000732422,127.18759994506836
2017-12-27,59.319809923091135,P,146.66000366210938,146.72000122070312,146.87100067138672,146.12649993896486,145.345400390625,135.79220008850098,127.38769996643066
2017-12-28,59.37971434101024,P,147.64999389648438,146.8040008544922,147.18500061035155,146.09949951171876,145.7006002807617,136.0416000366211,127.59299995422363
2017-12-29,59.616098874719334,P,147.58999633789062,146.98999938964843,147.14100036621093,146.15199966430663,146.0336001586914,136.28800003051757,127.80244995117188
2018-01-01,59.93237964078208,A,147.58999633789062,147.17599792480468,147.14100036621093,146.43099975585938,146.36100006103516,136.51150001525878,128.01214992523194
2018-01-02,60.25078657715676,A,148.5500030517578,147.60799865722657,147.23300018310547,146.68649978637694,146.68980010986328,136.73610008239746,128.2239499282837
2018-01-03,60.695073133343705,A,151.4199981689453,148.55999755859375,147.63999938964844,147.02149963378906,147.0611999511719,136.96520011901856,128.44829990386964
2018-01-04,61.032652830907516,A,151.82000732421875,149.3940002441406,148.0990005493164,147.2970001220703,147.42080017089845,137.22820022583008,128.67354995727538
2018-01-05,61.47125391493478,A,152.4499969482422,150.36600036621093,148.6779998779297,147.6129997253418,147.75420013427734,137.49660018920898,128.90144992828368
2018-01-08,61.96406343907639,A,153.7100067138672,151.59000244140626,149.38300018310548,147.97900009155273,148.11240020751953,137.7679002380371,129.1360499572754
2018-01-09,62.532028849068105,A,155.13999938964844,152.9080017089844,150.25800018310548,148.46949996948243,148.48100006103516,138.0293002319336,129.3838999557495
2018-01-10,62.4630040083484,A,152.11000061035156,153.04600219726564,150.8029998779297,148.8370002746582,148.8111999511719,138.2778002166748,129.61859996795656
2018-01-11,62.12723548506093,A,152.2100067138672,153.1240020751953,151.25900115966797,149.22200088500978,148.8818002319336,138.5286003112793,129.84895000457763
2018-01-12,61.86593030490275,A,154.22000122070312,153.4780029296875,151.92200164794923,149.53150100708007,148.98420013427733,138.79310035705566,130.0921000289917
2018-01-15,61.40906253629564,A,154.22000122070312,153.5800018310547,152.58500213623046,149.8630012512207,149.04460021972656,139.05890037536622,130.33390003204346
2018-01-16,60.660551350597096,A,153.38999938964844,153.2300018310547,153.06900177001953,150.1510009765625,149.0738003540039,139.32710037231445,130.57115001678466
2018-01-17,60.59463009612664,A,155.75,153.95800170898437,153.502001953125,150.5710006713867,149.15920043945312,139.60550033569336,130.8221000289917
2018-01-18,61.09060676141227,A,158.33999633789062,155.18399963378906,154.15400085449218,151.1265007019043,149.31660034179689,139.90070022583006,131.08694999694825
2018-01-19,61.777558815678105,A,161.5399932861328,156.647998046875,155.06300048828126,151.87050018310546,149.5418002319336,140.2350001525879,131.36779994964598
2018-01-22,62.666002499492585,A,163.1300048828125,158.42999877929688,156.00500030517577,152.69400024414062,149.78700042724608,140.5852001953125,131.65144996643068
2018-01-23,63.58057652549484,A,161.85000610351562,160.12200012207032,156.6760009765625,153.46700057983398,150.03540069580077,140.91880020141602,131.92485000610353
2018-01-24,64.1581105996704,A,161.5399932861328,161.27999877929688,157.61900024414064,154.21100006103515,150.27980041503906,141.25740013122558,132.1936499786377
2018-01-25,64.09914176791273,A,159.92999267578125,161.597998046875,158.39099884033203,154.825,150.44920013427733,141.57209999084472,132.45324993133545
2018-01-26,64.06189983357756,A,163.9600067138672,162.08200073242188,159.36499938964843,155.64350051879882,150.71700012207032,141.92730003356934,132.73304996490478
2018-01-29,63.65816295193596,A,162.75,162.00599975585936,160.21799926757814,156.4015007019043,150.94779998779296,142.2567000579834,132.9987999725342
2018-01-30,63.23360845209333,A,161.67999267578125,161.9719970703125,161.0469985961914,157.05800018310546,151.1133999633789,142.55340003967285,133.25834995269776
2018-01-31,62.79463812743509,A,161.64999389648438,161.9939971923828,161.63699798583986,157.56949996948242,151.3367999267578,142.85480003356935,133.51659992218018
2018-02-01,62.90587319703676,A,163.39999389648438,162.68799743652343,162.14299774169922,158.14849929809571,151.5951998901367,143.19730003356935,133.7828498840332
2018-02-02,62.17759555521161,A,160.2899932861328,161.95399475097656,162.01799774169922,158.54049911499024,151.76279968261719,143.5819999694824,134.03349983215332
2018-02-05,61.15137888718206,A,156.02000427246094,160.60799560546874,161.30699768066407,158.65599899291993,151.86559967041015,143.90630004882811,134.25909984588623
2018-02-06,60.450226725307736,P,157.10000610351562,159.69199829101564,160.83199768066407,158.75399932861328,152.00219970703125,144.2429000854492,134.4903498840332
2018-02-07,59.70699025013847,P,155.02999877929688,158.3679992675781,160.18099822998047,158.89999923706054,152.1711996459961,144.5633000946045,134.7104998779297
2018-02-08,57.93235563134601,P,148.83999633789062,155.45599975585938,159.0719985961914,158.73149871826172,152.18419952392577,144.84350006103514,134.85724987030028
2018-02-09,56.793466804722186,P,150.41000366210938,153.4800018310547,157.7169982910156,158.54099884033204,152.2615997314453,145.12710006713868,135.00329990386962
2018-02-12,56.82531014599945,P,153.74000549316406,153.0240020751953,156.81599884033204,158.5169990539551,152.4961999511719,145.45710014343263,135.16634994506836
2018-02-13,56.72451828575939,P,154.1999969482422,152.44400024414062,156.06799926757813,158.55749893188477,152.7113998413086,145.79240013122558,135.33089992523193
2018-02-14,57.11470263237259,P,157.6999969482422,152.97799987792968,155.6729995727539,158.65499877929688,152.97099975585937,146.16000007629395,135.5166999053955
2018-02-15,58.9276032208308,A,162.41000366210938,155.69200134277344,155.5740005493164,158.8584991455078,153.29299987792967,146.56780014038085,135.72929992675782
2018-02-16,60.746384456824124,A,164.13999938964844,158.43800048828126,155.95900115966796,158.9884994506836,153.6531997680664,146.981900100708,135.95049991607667
2018-02-19,61.863665844446,A,164.13999938964844,160.51799926757812,156.77100067138673,159.03899917602538,154.00819976806642,147.38550010681152,136.16889991760254
2018-02-20,63.357361747292494,A,167.80999755859375,163.23999938964843,157.84199981689454,159.3369987487793,154.45779968261718,147.81710006713868,136.40144989013672
2018-02-21,63.93635058601691,A,163.5399932861328,164.40799865722656,158.69299926757813,159.4369987487793,154.83339965820312,148.2069999694824,136.61994987487793
2018-02-22,63.63627739099707,A,160.94000244140625,164.11399841308594,159.9029998779297,159.48749923706055,155.16199981689454,148.56400001525878,136.82294990539552
2018-02-23,62.91963155325317,A,160.88999938964844,163.46399841308593,160.95099945068358,159.3339988708496,155.41919982910156,148.91230003356932,137.01639991760254
2018-02-26,62.29300920662295,A,161.6699981689453,162.96999816894532,161.7439987182617,159.27999877929688,155.70079986572264,149.26790000915528,137.20414989471436
2018-02-27,61.11108511056534,P,161.33999633789062,161.67599792480468,162.45799865722657,159.26299896240235,155.97499969482422,149.61949996948243,137.38754985809325
2018-02-28,60.33479471885834,P,159.94000244140625,160.95599975585938,162.68199920654297,159.17749938964843,156.22679962158202,149.9475,137.56719985961914
2018-03-01,59.58308019527899,P,158.74000549316406,160.51600036621093,162.31499938964845,158.94449996948242,156.45699981689452,150.2425,137.7298498916626
2018-03-02,59.58926597559711,P,162.6300048828125,160.86400146484374,162.16399993896485,159.0615005493164,156.7763998413086,150.56940002441405,137.91439990997316
2018-03-05,59.68472468415379,A,163.2100067138672,161.17200317382813,162.0710006713867,159.4210006713867,157.10739990234376,150.8884001159668,138.10184993743897
2018-03-06,59.90620031583281,P,163.77000427246094,161.6580047607422,161.66700134277343,159.75450057983397,157.455,151.22920013427733,138.2867999649048
2018-03-07,60.60931100899427,A,165.3699951171875,162.74400329589844,161.8500015258789,160.27150039672853,157.82919982910155,151.5873001098633,138.48199993133545
2018-03-08,62.05788338390958,A,168.0,164.59600219726562,162.55600128173828,161.229500579834,158.23619995117187,151.9684001159668,138.68269992828368
2018-03-09,63.21044067555899,A,171.17999267578125,166.30599975585938,163.58500061035156,162.26800003051758,158.7079998779297,152.37080001831055,138.8911498641968
2018-03-12,63.991226061801626,A,169.94000244140625,167.6519989013672,164.41200103759766,163.0779998779297,159.155,152.75800003051756,139.09314990997314
2018-03-13,64.49968010498388,A,167.75,168.447998046875,165.0530014038086,163.75550003051757,159.53899993896485,153.11440002441407,139.28989994049073
2018-03-14,64.39364595826889,A,166.9499969482422,168.76399841308594,165.75400085449218,164.21800003051757,159.8495999145508,153.45539993286133,139.48294994354248
2018-03-15,63.68159930096784,A,167.36000061035156,168.63599853515626,166.61600036621093,164.4654998779297,160.16039978027345,153.79059997558593,139.6849499511719
2018-03-16,62.42731519987215,A,166.30999755859375,167.66199951171876,166.98399963378907,164.57399978637696,160.43759979248046,154.0958999633789,139.8938999557495
2018-03-19,61.29358523395078,A,164.9600067138672,166.66600036621094,167.15899963378905,164.6150001525879,160.66259979248048,154.3875,140.10669998168945
2018-03-20,60.44611088426155,A,165.49000549316406,166.21400146484376,167.33099975585938,164.4990005493164,160.86959991455078,154.67529998779298,140.32180000305175
2018-03-21,60.0963121169227,A,166.41000366210938,166.1060028076172,167.43500061035155,164.64250106811522,161.15559997558594,154.9833999633789,140.54015003204347
2018-03-22,59.22880637789127,A,162.41000366210938,165.11600341796876,166.8760009765625,164.71600112915038,161.35959991455078,155.12070007324218,140.74680004119872
2018-03-23,58.08826569072446,P,157.74000549316406,163.40200500488282,165.5320022583008,164.55850143432616,161.43,155.20710006713867,140.92675006866455
2018-03-26,57.474359652085525,P,161.00999450683594,162.61200256347655,164.63900146484374,164.5255012512207,161.56579986572265,155.3052000427246,141.11855003356933
2018-03-27,56.4705603083689,P,157.0500030517578,160.92400207519532,163.56900177001953,164.31100158691407,161.63899993896484,155.35640014648436,141.29915004730225
2018-03-28,54.93116702893703,P,154.8699951171875,158.61600036621093,162.36100158691406,164.05750122070313,161.6213998413086,155.39030014038087,141.46145000457764
2018-03-29,54.33169166404188,P,156.69000244140625,157.4720001220703,161.29400177001952,163.95500106811522,161.58839996337892,155.4525001525879,141.63165000915527
2018-03-30,54.38516106128478,P,156.69000244140625,157.26199951171876,160.33200225830078,163.65800094604492,161.49140014648438,155.516600189209,141.80250003814697
2018-04-02,53.600637810260714,P,153.8699951171875,155.83399963378906,159.2230010986328,163.19100036621094,161.30619995117186,155.546600189209,141.95795001983643
2018-04-03,53.614896491892125,P,156.07000732421875,155.63800048828125,158.28100128173827,162.80600051879884,161.19059997558594,155.61300033569336,142.1319500732422
2018-04-04,54.135360326810144,P,157.9199981689453,156.2480010986328,157.43200073242187,162.43350067138672,161.11820007324218,155.69900024414062,142.31140007019042
2018-04-05,54.32803742854289,P,157.7899932861328,156.46799926757814,156.96999969482422,161.92300033569336,161.07540008544922,155.76230010986328,142.4982000350952
2018-04-06,53.96365119606878,P,153.50999450683594,155.83199768066407,156.5469985961914,161.03950042724608,160.8663998413086,155.79169998168945,142.6573500061035
2018-04-09,54.20442145658217,P,154.35000610351562,155.9279998779297,155.88099975585936,160.26000061035157,160.6983999633789,155.82309997558593,142.8267500305176
2018-04-10,54.513359292545736,P,157.9199981689453,156.297998046875,155.96799926757814,159.76850051879882,160.62320007324217,155.86830001831055,143.0140000152588
2018-04-11,54.53899377831656,P,157.00999450683594,156.11599731445312,156.18199920654297,159.27150039672853,160.53040008544923,155.93360000610352,143.19469997406006
2018-04-12,54.7376895107085,P,159.0399932861328,156.36599731445312,156.41699829101563,158.8555000305176,160.4432000732422,156.01919998168944,143.3851999282837
2018-04-13,55.40485713159402,P,156.97999572753906,157.05999755859375,156.4459976196289,158.38899993896484,160.3770001220703,156.06989990234376,143.55814990997314
2018-04-16,56.419007892432425,A,159.99000549316406,158.18799743652343,157.05799865722656,158.1404998779297,160.45640014648438,156.16099990844725,143.74689994812013
2018-04-17,57.301846957826704,A,164.5800018310547,159.5199981689453,157.90899810791015,158.09499969482422,160.60600006103516,156.3040998840332,143.95549995422363
2018-04-18,58.499447036694185,A,166.5,161.41799926757812,158.76699829101562,158.09949951171876,160.8354000854492,156.50329986572265,144.16504997253418
2018-04-19,59.54484000759229,A,165.47999572753906,162.70599975585938,159.53599853515624,158.25299911499025,161.1682000732422,156.67619979858398,144.3698999404907
2018-04-20,60.70784191783357,A,163.77999877929688,164.06600036621094,160.56299896240233,158.55499877929688,161.43559997558594,156.84859985351562,144.56584995269776
2018-04-23,61.04147699355514,A,162.5800018310547,164.58399963378906,161.38599853515626,158.6334991455078,161.61239990234375,157.0542999267578,144.7553999710083
2018-04-24,60.6802691501577,A,160.9499969482422,163.85799865722657,161.68899841308593,158.82849884033203,161.74739990234374,157.22939987182616,144.93499996185304
2018-04-25,59.856790840532,A,159.86000061035156,162.52999877929688,161.9739990234375,159.07799911499023,161.79059997558593,157.38079986572265,145.1033999633789
2018-04-26,59.18728616975098,A,162.60000610351562,161.9540008544922,162.3300003051758,159.3734992980957,161.79440002441407,157.54369995117187,145.28634998321533
2018-04-27,58.54775808830169,A,162.8000030517578,161.75800170898438,162.91200103759766,159.6789993286133,161.76760009765624,157.71039993286132,145.4670000076294
2018-04-30,58.11668140152648,A,161.66000366210938,161.57400207519532,163.0790008544922,160.06849975585936,161.71800018310546,157.86309997558592,145.6383500289917
2018-05-01,57.81341267953734,A,161.11000061035156,161.6060028076172,162.73200073242188,160.32049942016602,161.5840002441406,158.0208999633789,145.80435001373291
2018-05-02,57.694984515043615,A,160.61000061035156,161.7560028076172,162.14300079345702,160.45499954223632,161.525400390625,158.17940002441406,145.96800003051757
2018-05-03,57.46368192503055,P,161.02000427246094,161.44000244140625,161.6970016479492,160.61650009155272,161.5270004272461,158.34450012207031,146.13520004272462
2018-05-04,57.58039222051634,P,164.14999389648438,161.71000061035156,161.73400115966797,161.14850006103515,161.5922003173828,158.5057000732422,146.3138000488281
2018-05-07,58.01643295901071,A,165.72999572753906,162.5239990234375,162.04900054931642,161.71749954223634,161.6734002685547,158.68710006713866,146.49470001220703
2018-05-08,58.853969318247955,A,167.47999572753906,163.797998046875,162.7020004272461,162.19549942016602,161.79620025634765,158.88559997558593,146.68095001220703
2018-05-09,60.294300293183476,A,171.5,165.9759979248047,163.86600036621093,162.9199996948242,162.02740020751952,159.12709991455077,146.90104999542237
2018-05-10,61.73027546179779,A,172.30999755859375,168.23399658203124,164.83699951171874,163.58349990844727,162.29880004882813,159.37789993286134,147.1456499862671
2018-05-11,62.585108230961715,A,172.1300048828125,169.8299987792969,165.7699996948242,164.34100036621095,162.48880004882812,159.63259994506836,147.38470001220702
2018-05-14,62.53512087826999,A,166.97000122070312,170.0779998779297,166.3009994506836,164.69000015258788,162.56399993896486,159.8356999206543,147.59465000152588
2018-05-15,61.99587730661466,A,165.47999572753906,169.6779998779297,166.73799896240234,164.7349998474121,162.5981997680664,160.0265998840332,147.79989997863768
2018-05-16,60.666742463475224,A,165.27999877929688,168.43399963378906,167.2049987792969,164.67399978637695,162.5963998413086,160.2127998352051,148.00249996185303
2018-05-17,59.16528180589311,A,164.5800018310547,166.88800048828125,167.56099853515624,164.62900009155274,162.5279998779297,160.3820999145508,148.21184997558595
2018-05-18,57.76378583136275,A,164.92999267578125,165.447998046875,167.63899841308594,164.68649978637694,162.4029998779297,160.5554998779297,148.42174995422363
2018-05-21,57.15875568560936,A,164.52000427246094,164.95799865722657,167.51799926757812,164.78349990844725,162.2945999145508,160.7247999572754,148.6181499862671
2018-05-22,56.801653269021905,A,163.4499969482422,164.5519989013672,167.11499938964843,164.90849990844725,162.20859985351564,160.87379989624023,148.80494998931886
2018-05-23,56.62824179242964,P,164.16000366210938,164.3279998779297,166.38099975585936,165.12350006103514,162.15279998779297,161.00119995117188,148.98320003509522
2018-05-24,56.44004738432966,P,163.22000122070312,164.05599975585938,165.4720001220703,165.15449981689454,162.07,161.11519989013672,149.1717000579834
2018-05-25,56.195552492810755,P,162.32000732421875,163.53400268554688,164.49100036621093,165.13050003051757,161.9902001953125,161.2138999938965,149.35525009155273
2018-05-28,56.00610094694422,P,162.32000732421875,163.09400329589843,164.0260009765625,165.16350021362305,161.93740020751954,161.3,149.53395011901856
2018-05-29,55.822022570871866,P,161.58999633789062,162.7220031738281,163.63700103759766,165.1875,161.85940002441407,161.3644999694824,149.696900100708
2018-05-30,55.847654390050046,P,162.88999938964844,162.46800231933594,163.39800109863282,165.30149993896484,161.78899993896485,161.4722999572754,149.8750500869751
2018-05-31,56.11823114456343,P,162.8000030517578,162.38400268554688,163.22000122070312,165.3904998779297,161.7967999267578,161.5781999206543,150.0534001159668
2018-06-01,56.84401200562394,P,165.8000030517578,163.0800018310547,163.30700225830077,165.47300033569337,161.9579998779297,161.69399993896485,150.24355014801026
2018-06-04,57.59851977169952,A,168.08999633789062,164.23399963378907,163.66400146484375,165.59100036621095,162.0995999145508,161.83269989013672,150.44580013275146
2018-06-05,58.73654706226436,A,170.02000427246094,165.9200012207031,164.3210021972656,165.71800079345704,162.35899993896484,161.99899993896486,150.66305015563964
2018-06-06,59.7207572902852,A,171.5399932861328,167.65,165.05900115966796,165.72000045776366,162.69239990234374,162.15689987182617,150.88120010375977
2018-06-07,60.460975824421986,A,170.8699951171875,169.26399841308594,165.8240005493164,165.64800033569335,162.97599975585936,162.28219985961914,151.0914500427246
2018-06-08,60.907568844511296,A,172.22999572753906,170.54999694824218,166.81499938964845,165.6529998779297,163.28679962158202,162.38909988403321,151.31205001831054
2018-06-11,61.33380375440893,A,172.99000549316406,171.52999877929688,167.88199920654296,165.95400009155273,163.66919982910156,162.48769989013672,151.5364500427246
2018-06-12,61.74093513920787,A,175.9600067138672,172.71799926757814,169.31900024414062,166.47800064086914,164.06699981689454,162.62879989624022,151.77380004882812
2018-06-13,62.00637107819418,A,175.7899932861328,173.56799926757813,170.60899963378907,167.00350036621094,164.4243997192383,162.77129989624024,152.01435001373292
2018-06-14,62.60068055717981,A,176.9199981689453,174.7779998779297,172.0209991455078,167.62050018310546,164.80699981689452,162.94119995117188,152.2566499710083
2018-06-15,63.14724069298671,A,177.77999877929688,175.88800048828125,173.21899871826173,168.26300048828125,165.29239990234376,163.07939987182618,152.50334995269776
2018-06-18,63.46948508235035,A,177.9199981689453,176.8739990234375,174.20199890136718,168.93300018310546,165.76379974365236,163.23109985351562,152.7438999557495
2018-06-19,63.168644534376945,A,176.75999450683594,177.03399658203125,174.8759979248047,169.59850006103517,166.14059967041015,163.38189987182616,152.96764995574952
2018-06-20,63.64599563823589,A,182.72999572753903,178.4219970703125,175.9949981689453,170.52699966430663,166.65499969482423,163.5926998901367,153.22374996185303
2018-06-21,63.81076964046625,A,181.8999938964844,179.41799621582032,177.097998046875,171.46099929809571,167.11219970703124,163.77769989013672,153.48749996185302
2018-06-22,63.782427698174814,A,179.32000732421875,179.7259979248047,177.80699920654297,172.3109992980957,167.55899993896483,163.96800003051757,153.775
2018-06-25,63.52765374021879,A,177.14999389648438,179.5719970703125,178.222998046875,173.052498626709,167.90219970703126,164.1792999267578,154.04279998779296
2018-06-26,63.491586964019405,A,177.27000427246094,179.6739990234375,178.35399780273437,173.8364990234375,168.15599975585937,164.38099990844728,154.31194999694824
2018-06-27,61.93791965978982,A,171.69000244140625,177.46600036621095,177.94399871826172,174.2764991760254,168.2597998046875,164.54759994506836,154.55545001983643
2018-06-28,60.77809298276355,A,172.92999267578125,175.6720001220703,177.5449981689453,174.78299865722656,168.40879974365234,164.78849990844728,154.8159999847412
2018-06-29,59.93823265733914,P,174.17999267578125,174.6439971923828,177.18499755859375,175.20199813842774,168.61679962158203,165.02619979858397,155.07664993286133
2018-07-02,59.603556484895,P,176.0,174.41399841308595,176.9929977416992,175.5974983215332,168.88519958496093,165.24879974365234,155.35294994354248
2018-07-03,59.0663944863293,P,173.33999633789062,173.62799682617188,176.6509979248047,175.76349792480468,169.1329995727539,165.44019973754882,155.6162999343872
2018-07-04,59.35297425792908,P,173.33999633789062,173.95799560546874,175.71199798583984,175.85349807739257,169.40259948730468,165.5965997314453,155.87829990386962
2018-07-05,59.48976405603786,P,175.3800048828125,174.447998046875,175.05999908447265,176.07899856567383,169.65819946289062,165.72629974365233,156.1470499420166
2018-07-06,59.71382525986215,A,177.7100067138672,175.15400085449218,174.8989990234375,176.35299911499024,169.9563995361328,165.86199981689452,156.42194995880126
2018-07-09,59.64619643361099,A,177.14999389648438,175.38399963378907,174.8989990234375,176.56099853515624,170.26619934082032,165.9920997619629,156.68879993438722
2018-07-10,59.76790165752451,A,176.4600067138672,176.00800170898438,174.81799926757813,176.58599853515625,170.5731994628906,166.0785998535156,156.94784996032715
2018-07-11,60.138693228589,A,176.69000244140625,176.6780029296875,175.31799926757813,176.63099899291993,170.89479949951172,166.21009994506835,157.20854995727538
2018-07-12,60.69947164498847,A,180.1499938964844,177.6320007324219,176.03999938964844,176.79249877929686,171.2773992919922,166.40219985961915,157.48309993743896
2018-07-13,60.80552507032053,A,179.72000122070312,178.03399963378905,176.59400024414063,176.88949890136718,171.58879943847657,166.5904998779297,157.75139995574952
2018-07-16,60.81400867733719,A,178.7899932861328,178.36199951171875,176.8729995727539,176.93299865722656,171.84999938964845,166.76169982910156,158.01479991912842
2018-07-17,61.22546184021966,A,180.63999938964844,179.197998046875,177.60299987792968,177.1269989013672,172.11319946289063,166.95469985961915,158.2870999145508
2018-07-18,61.24282323948669,A,180.8800048828125,180.03599853515624,178.35700073242188,177.03449935913085,172.30079956054686,167.1640998840332,158.5557999420166
2018-07-19,60.741787585778944,A,180.3500061035156,180.0760009765625,178.8540008544922,176.9569999694824,172.46159973144532,167.3801998901367,158.81134994506837
2018-07-20,60.26912060341274,A,178.9199981689453,179.91600036621094,178.975,176.93699951171874,172.59739959716796,167.54309982299804,159.05624992370605
2018-07-23,59.981705564119174,A,177.6300048828125,179.6840026855469,179.02300109863282,176.96100006103515,172.81059967041017,167.6872998046875,159.28784996032715
2018-07-24,59.123508348575484,P,175.25999450683594,178.60800170898438,178.9029998779297,176.8604995727539,173.0061996459961,167.80219970703126,159.5156999206543
2018-07-25,58.789786537538475,A,177.50999450683594,177.93399963378906,178.98499908447266,177.1514991760254,173.25079956054688,167.92359970092772,159.7554499053955
2018-07-26,58.49694373315241,P,176.99000549316406,177.26199951171876,178.66900024414062,177.35449981689453,173.49899963378905,168.01349975585939,159.99094993591308
2018-07-27,58.048684568890025,P,174.16000366210938,176.31000061035155,178.11300048828124,177.35350036621094,173.68359985351563,168.04329986572264,160.2070499420166
2018-07-30,56.97736627588291,P,168.5,174.48399963378907,177.08400115966796,176.97850036621094,173.7631997680664,168.0288998413086,160.39344993591308
2018-07-31,56.35473524288394,P,168.8800048828125,173.20800170898437,175.9080017089844,176.75550079345703,173.8717999267578,168.0401998901367,160.5772999572754
2018-08-01,55.46663929361096,P,170.35000610351562,171.7760040283203,174.8550018310547,176.6060012817383,173.99559997558595,168.07419998168945,160.7647999572754
2018-08-02,55.060552625014516,P,173.14999389648438,171.00800170898438,174.13500061035157,176.49450073242187,174.19419982910156,168.1320999145508,160.96134994506835
2018-08-03,55.10420487483119,P,173.27000427246094,170.8300018310547,173.57000122070312,176.27250061035156,174.41319976806642,168.20169998168944,161.1487999725342
2018-08-06,56.26399726903323,P,175.66000366210938,172.26200256347656,173.3730010986328,176.1980010986328,174.67999969482423,168.3086999511719,161.34809997558594
2018-08-07,56.97701222430396,P,172.77999877929688,173.04200134277343,173.1250015258789,176.0140007019043,174.90379974365234,168.3815998840332,161.52844993591307
2018-08-08,57.48972497503754,P,172.8699951171875,173.5459991455078,172.66100158691407,175.82300033569337,175.10339965820313,168.446199798584,161.71479988098145
2018-08-09,57.36838930183317,P,172.00999450683594,173.31799926757813,172.16300048828126,175.41600036621094,175.28759948730467,168.54219970703124,161.83144989013672
