Date,GRADE,GPS,ARE,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1999-02-15,58.65508711876373,B,11.48422145843506,11.389349365234375,11.40432949066162,11.462998819351196,11.966391544342041,11.573188562393188,11.517323398590088
1999-02-16,58.6623535634425,B,11.384355545043944,11.374369812011718,11.404329490661622,11.43553638458252,11.95054988861084,11.580181007385255,11.512307143211364
1999-02-17,58.675281005352446,B,11.23456573486328,11.349405860900879,11.401833057403564,11.403081226348878,11.931712436676026,11.587132596969605,11.507021131515502
1999-02-18,58.76155094135732,B,11.23456573486328,11.364385986328125,11.36688175201416,11.384357118606568,11.91188901901245,11.594327020645142,11.50137571811676
1999-02-19,58.73790295313412,B,11.334425926208496,11.334426879882812,11.356895160675048,11.380612325668334,11.8935697555542,11.596752243041992,11.496589007377624
1999-02-22,58.67487065693683,B,11.23456573486328,11.284495735168457,11.336922550201416,11.378115797042847,11.869309558868409,11.597932415008545,11.490584177970886
1999-02-23,58.622686142052856,B,11.1846342086792,11.244551467895509,11.309460639953613,11.36812973022461,11.843557662963867,11.598366746902466,11.485168299674989
1999-02-24,58.651923316480975,B,11.309457778930664,11.259529876708985,11.304467868804931,11.35939154624939,11.821781158447266,11.601035251617432,11.481215171813965
1999-02-25,58.755190498329206,B,11.48422145843506,11.30946102142334,11.336923503875733,11.363136529922485,11.803007125854492,11.607916259765625,11.478615102767945
1999-02-26,58.895160760640444,C,11.683944702148438,11.379364776611329,11.356895828247069,11.37686767578125,11.788720359802246,11.619259443283081,11.477492818832397
1999-03-01,59.07575343080354,C,11.683944702148438,11.46924057006836,11.376868152618407,11.390598821640015,11.77295467376709,11.630356092453003,11.476370534896851
1999-03-02,59.17897618683654,C,11.334425926208496,11.499198913574219,11.371875190734862,11.388102340698243,11.751184730529785,11.63869704246521,11.473860096931457
1999-03-03,59.20352935547067,C,11.259530067443848,11.489213371276856,11.37437162399292,11.388102340698243,11.728409671783448,11.645549545288086,11.471574177742005
1999-03-04,59.10087018479536,C,11.23456573486328,11.4392822265625,11.37437162399292,11.37062668800354,11.705628414154052,11.65239893913269,11.467845578193664
1999-03-05,58.974125844633875,B,11.35938549041748,11.37437038421631,11.376867580413819,11.366881370544434,11.685343551635743,11.660496530532837,11.463902473449707
1999-03-08,58.81570037503935,B,11.259530067443848,11.28948745727539,11.379364013671875,11.358143281936645,11.659610710144044,11.668581533432008,11.45946009159088
1999-03-09,58.88874971207763,B,11.584078788757324,11.339418029785156,11.419308471679688,11.36438455581665,11.645298538208008,11.679912023544311,11.45711968421936
1999-03-10,58.93187789287179,B,11.43429183959961,11.37437038421631,11.431791877746582,11.368129873275757,11.625525913238526,11.689005155563354,11.454749135971069
1999-03-11,58.99605846215611,C,11.334425926208496,11.394342422485352,11.416812324523926,11.37686791419983,11.605054054260254,11.69808557510376,11.451759495735168
1999-03-12,59.0472892232215,C,11.459253311157228,11.414315986633301,11.394343185424805,11.375619506835937,11.587078742980957,11.7103861618042,11.449753365516663
1999-03-15,59.0659540168931,C,11.284496307373049,11.41930923461914,11.354398345947265,11.365633249282837,11.564110355377197,11.718227815628051,11.446394271850586
1999-03-16,58.85990293187522,B,11.009872436523438,11.304467964172364,11.321942996978759,11.346909093856812,11.53415153503418,11.724062700271606,11.442021479606629
1999-03-17,58.75131151458953,B,11.059799194335938,11.229569435119629,11.301969909667969,11.338170766830444,11.50569055557251,11.729657382965089,11.440174565315246
1999-03-18,58.60382034761801,B,10.785181045532228,11.119720458984375,11.257031440734865,11.315701532363892,11.47473316192627,11.733491773605346,11.437194113731385
1999-03-19,58.45416594456403,B,10.86007595062256,10.999884986877442,11.207100486755373,11.291984033584594,11.450266704559326,11.736842746734618,11.434588136672973
1999-03-22,58.30675125677635,B,10.610417366027832,10.8650691986084,11.14218921661377,11.260776615142822,11.421805782318115,11.732767372131347,11.432051749229432
1999-03-23,58.11480453662893,B,10.18600368499756,10.700295448303224,11.002381706237795,11.21084508895874,11.382859268188476,11.725433845520019,11.427273483276368
1999-03-24,57.879887948425306,B,10.210970878601074,10.53052978515625,10.880049610137942,11.15592074394226,11.344412097930908,11.71884292602539,11.422739863395691
1999-03-25,57.773048326774024,B,10.385727882385254,10.450639152526858,10.785179805755616,11.100996065139771,11.311956615447999,11.710548820495605,11.418361186981201
1999-03-26,57.55099372649309,B,10.136072158813477,10.30583839416504,10.652861690521242,11.023602437973022,11.275506649017334,11.696800241470337,11.412255029678345
1999-03-29,57.46470240649069,B,10.310832023620604,10.245921325683593,10.555495262145996,10.954946804046632,11.242551879882813,11.683566884994507,11.406184067726135
1999-03-30,57.56445808837444,B,10.24489974975586,10.257700538635254,10.478997993469239,10.900470495223999,11.20877779006958,11.670413646697998,11.400023016929627
1999-03-31,57.80117801777584,B,10.726712226867676,10.360848808288575,10.445689296722412,10.87382960319519,11.185638656616211,11.662078533172608,11.396031455993652
1999-04-01,58.05751262722458,B,10.954943656921388,10.4746919631958,10.462665557861328,10.859848499298096,11.172556571960449,11.656025733947754,11.393181052207947
1999-04-02,58.449293848603865,B,10.954943656921388,10.638466262817383,10.47215232849121,10.83962640762329,11.163469009399414,11.650219402313233,11.39116925239563
1999-04-05,58.70100252054595,B,10.701358795166016,10.716571617126466,10.48124647140503,10.811717844009399,11.151806259155274,11.641630754470825,11.389087572097779
1999-04-06,58.78668138926043,C,10.346336364746094,10.736858940124511,10.497279739379882,10.749830722808838,11.131045875549317,11.62875244140625,11.383433704376221
1999-04-07,58.61782250892662,C,10.143468856811523,10.620210266113281,10.490529537200928,10.685289573669433,11.104230823516845,11.612119979858399,11.376645698547364
1999-04-08,58.4948583419191,C,10.650636672973633,10.559348869323731,10.517020416259765,10.65110011100769,11.089057121276856,11.6008056640625,11.372102136611938
1999-04-09,58.273008367796116,B,10.346336364746094,10.437627410888672,10.538046836853027,10.595454263687134,11.067797412872315,11.588173770904541,11.366037073135375
1999-04-12,58.22468768770634,B,10.67599868774414,10.432555389404296,10.57456350326538,10.565029382705688,11.053130950927734,11.576866607666016,11.361377453804016
1999-04-13,58.29401181834056,B,10.574563026428224,10.478200721740723,10.607529830932616,10.54326391220093,11.03693510055542,11.564298639297485,11.354632196426392
1999-04-14,58.626423269026084,C,11.157809257507324,10.681068801879883,10.650639533996582,10.548164415359498,11.034900684356689,11.55559121131897,11.350196070671082
1999-04-15,58.66116235153644,C,10.77742862701416,10.706427192687988,10.632888031005859,10.547776794433595,11.018767681121826,11.543079977035523,11.344950828552246
1999-04-16,58.85036683928496,C,10.929579734802246,10.823075866699218,10.630351638793945,10.55125198364258,11.008673439025879,11.532090253829956,11.341073455810546
1999-04-19,58.92291022333276,C,10.929579734802246,10.87379207611084,10.653173732757569,10.567210102081301,10.998579196929931,11.519621667861939,11.337074632644653
1999-04-20,59.106270805910505,C,11.157809257507324,10.99044132232666,10.734321022033692,10.615800380706789,10.992550315856933,11.50968180656433,11.333488445281983
1999-04-21,59.110007241796744,C,11.183171272277832,10.995513725280762,10.838291263580322,10.664410400390626,10.989026031494141,11.500735006332398,11.330150485038757
1999-04-22,59.28790458139019,C,11.259243965148926,11.091876792907716,10.89915199279785,10.70808620452881,10.991017608642577,11.49230248451233,11.324885892868043
1999-04-23,59.441358890735415,C,11.386035919189451,11.183168029785156,11.003121948242187,10.770584392547608,10.989053897857666,11.484398460388183,11.321590900421143
1999-04-26,59.505129588579784,C,11.183171272277832,11.233886337280273,11.053839206695557,10.814201354980469,10.98303289413452,11.474712219238281,11.317281584739685
1999-04-27,59.49978186615014,C,11.360684394836426,11.274461364746093,11.132451343536378,10.869990587234497,10.98255947113037,11.466554679870605,11.31507402420044
1999-04-28,59.4077090730396,C,11.183171272277832,11.274461364746093,11.134987545013427,10.892813539505005,10.981531581878663,11.456622009277345,11.313193135261535
1999-04-29,59.37250674966947,C,11.360684394836426,11.294749450683593,11.193313121795654,10.913100576400756,10.984053955078124,11.447971487045288,11.312806906700134
1999-04-30,59.28935731595991,C,11.436756134033203,11.304893493652344,11.24403076171875,10.937191200256347,10.98610055923462,11.439835157394409,11.314379510879517
1999-05-03,59.31463688786628,C,11.386035919189451,11.345466423034669,11.28967638015747,10.97142505645752,10.989129962921142,11.429219760894775,11.316062831878662
1999-05-04,59.286953737816454,A,11.411399841308594,11.355609512329101,11.315035438537597,11.024678230285645,10.993665275573731,11.418611469268798,11.318722877502442
1999-05-05,59.40067224662082,A,11.436756134033203,11.406326484680175,11.340393924713135,11.089342594146729,10.99621124267578,11.408996200561523,11.321266865730285
1999-05-06,59.36962402796235,A,11.360684394836426,11.406326484680175,11.350537967681884,11.124844980239867,10.993740501403808,11.398373813629151,11.322823429107666
1999-05-07,59.38309363619584,A,11.563547134399414,11.431684684753417,11.36828908920288,11.185705518722534,10.991332550048828,11.390026454925538,11.32405864238739
1999-05-10,59.46998575431243,A,11.867853164672852,11.528048133850097,11.436757278442382,11.24529824256897,10.995010719299316,11.383982696533202,11.326208257675171
1999-05-11,59.735753407338386,A,12.425745964050291,11.730917358398438,11.54326343536377,11.337857389450072,11.016837120056152,11.38401092529297,11.33199730873108
1999-05-12,59.938944154749144,A,12.375027656555176,11.918571662902831,11.662449073791503,11.398718309402465,11.039147071838379,11.383778371810912,11.337654180526734
1999-05-13,60.239654019230414,A,12.375027656555176,12.121440315246582,11.76388339996338,11.478598260879515,11.061956310272217,11.383792362213136,11.343189640045166
1999-05-14,60.47015803481572,A,12.425745964050291,12.293880081176756,11.862782382965088,11.553406572341917,11.083283519744873,11.384313535690307,11.348978691101074
1999-05-17,60.5773491916691,A,12.400386810302734,12.400386810302733,11.964217472076417,11.626946926116942,11.10610065460205,11.382855682373046,11.354398102760316
1999-05-18,60.440019817854875,A,12.400386810302734,12.395314979553223,12.06311616897583,11.689075803756712,11.12242681503296,11.383862676620483,11.360060358047486
1999-05-19,60.322333069969886,A,12.3496675491333,12.390242958068848,12.15440731048584,11.747400617599485,11.140734329223633,11.38313012123108,11.365469017028808
1999-05-20,60.27948069456483,A,12.628612518310549,12.440959930419922,12.281200122833251,11.815869045257568,11.166618061065673,11.385836057662964,11.372029557228089
1999-05-21,60.28862810444841,A,12.831486701965332,12.52210807800293,12.407994079589844,11.888141584396362,11.194062728881836,11.390570735931396,11.379483032226563
1999-05-24,60.22893545490359,A,12.552536964416504,12.552538108825683,12.476462459564209,11.956609869003296,11.219423542022705,11.391766948699951,11.382870483398438
1999-05-25,60.17664522949348,A,12.501821517944336,12.572825050354004,12.484070014953613,12.013666725158691,11.249262523651122,11.391707029342651,11.385882925987243
1999-05-26,60.13944029924761,A,12.45110321044922,12.593112182617189,12.491677570343018,12.07706332206726,11.27708860397339,11.39138957977295,11.388763208389282
1999-05-27,59.95967416697702,A,12.3496675491333,12.537323188781738,12.48914155960083,12.126512479782104,11.30837833404541,11.39155574798584,11.391014881134033
1999-05-28,59.87440289353645,A,12.831486701965332,12.537323188781738,12.529715633392334,12.196249008178711,11.347806549072265,11.399036626815796,11.395432806015014
1999-05-31,59.933060899405895,A,12.831486701965332,12.593113136291503,12.572825622558593,12.268521547317505,11.392227935791016,11.407016859054565,11.399972167015076
1999-06-01,60.14178208649872,A,13.085071563720703,12.709763145446777,12.64129409790039,12.35220513343811,11.450209293365479,11.416534280776977,11.405900859832764
1999-06-02,60.34148376752751,A,13.034351348876951,12.826412773132324,12.709762477874756,12.432084894180297,11.506676902770996,11.425544500350952,11.41206163406372
1999-06-03,60.61269147535444,A,13.110430717468262,12.978565406799316,12.757944297790527,12.519572210311889,11.561170959472657,11.436563787460328,11.41945276260376
1999-06-04,60.72623407086261,A,13.186501502990724,13.049568367004394,12.793445777893066,12.600719928741455,11.6221795463562,11.448843097686767,11.427831377983093
1999-06-07,60.76375452374902,A,13.059711456298828,13.095213317871094,12.8441632270813,12.660312843322753,11.677157135009766,11.45985450744629,11.436668829917908
1999-06-08,60.667996938681604,A,13.059711456298828,13.090141296386719,12.899952220916749,12.69201111793518,11.733453369140625,11.471115579605103,11.446477661132812
1999-06-09,60.60440429523039,A,13.110430717468262,13.10535717010498,12.965884971618653,12.728781270980836,11.781127738952637,11.483383197784423,11.45908992767334
1999-06-10,60.49438753360866,A,13.008997917175291,13.085070610046387,13.031818008422851,12.76047978401184,11.822208824157714,11.497382698059083,11.471680717468262
1999-06-11,60.36586132206643,A,12.958277702331545,13.03942584991455,13.044497108459472,12.787106370925903,11.862275505065918,11.512872257232665,11.484382171630859
1999-06-14,60.244391761332245,A,12.780757904052734,12.983635139465331,13.039424228668214,12.806124925613403,11.903863487243653,11.527834873199463,11.496196026802062
1999-06-15,60.16673955871448,A,12.856839179992676,12.943060684204102,13.01660099029541,12.8289475440979,11.954073543548583,11.54255970954895,11.506204705238343
1999-06-16,60.09524849294885,A,12.958277702331545,12.912630081176758,13.00899362564087,12.859378051757812,12.010369720458984,11.557300271987915,11.515749235153198
1999-06-17,59.99087549597437,P,12.831486701965332,12.877127838134765,12.981099224090576,12.869521760940552,12.053986721038818,11.571521921157837,11.525631151199342
1999-06-18,59.90002243063,P,12.704689979553224,12.826410293579102,12.932918071746826,12.863181924819946,12.10115379333496,11.584475603103638,11.535607619285583
1999-06-21,59.8404979948852,P,12.57789134979248,12.785836982727051,12.884736061096191,12.864449644088745,12.139191646575927,11.59616129875183,11.547378506660461
1999-06-22,59.72405297042303,P,12.400386810302734,12.694546508789063,12.818803596496583,12.859377908706666,12.175708122253418,11.606321611404418,11.55826187133789
1999-06-23,59.63183119607634,P,12.653972625732422,12.633685493469239,12.773157787322997,12.869521379470825,12.20563138961792,11.620266036987305,11.57102029800415
1999-06-24,59.76186194537183,P,13.085071563720703,12.684402465820312,12.780765151977539,12.906291580200195,12.25178424835205,11.63527596473694,11.586905579566956
1999-06-25,59.78537295735892,P,12.679333686828612,12.679331207275391,12.752870750427245,12.89868392944336,12.286779327392578,11.647726383209228,11.599305129051208
1999-06-28,59.94594168669124,P,13.085071563720703,12.780767250061036,12.783302116394044,12.911363172531129,12.329889163970947,11.664234180450439,11.612154870033264
1999-06-29,60.12404239641493,A,13.059711456298828,12.912632179260253,12.803589344024658,12.910095167160033,12.367927207946778,11.680238761901855,11.621599416732789
1999-06-30,60.156584966081915,A,12.851012229919434,12.952040100097657,12.792862796783448,12.900928211212157,12.40128402709961,11.695155029296876,11.629636211395264
1999-07-01,59.913609396768585,P,12.568289756774902,12.848683738708496,12.766543102264404,12.87382116317749,12.42746494293213,11.709241275787354,11.636866483688355
1999-07-02,59.919142987132695,A,12.825309753417969,12.877878952026368,12.778605079650879,12.855761575698853,12.4562504196167,11.722652158737183,11.645624723434448
1999-07-05,59.77280269338899,A,12.825309753417969,12.825926589965821,12.803346920013428,12.84404149055481,12.489093189239503,11.73606304168701,11.6546258020401
1999-07-06,59.66026350263797,P,12.748197555541992,12.763623809814453,12.838127994537354,12.828465795516967,12.516843452453614,11.749701461791993,11.664941234588623
1999-07-07,59.65090526798014,P,12.748197555541992,12.743060874938966,12.84755048751831,12.810354137420655,12.548143978118896,11.764837779998778,11.675985188484193
1999-07-08,59.70253737691325,P,12.593994140625,12.748201751708985,12.79844274520874,12.78960394859314,12.572810173034668,11.778432064056396,11.68637954235077
1999-07-09,59.651400696297166,P,12.645395278930664,12.712218856811523,12.795048904418945,12.773959827423095,12.596982955932617,11.791541757583618,11.694147000312805
1999-07-12,59.65342772856092,P,12.825309753417969,12.712218856811523,12.769072723388671,12.776187419891357,12.625768432617187,11.807449197769165,11.702690806388855
1999-07-13,59.5528564808337,P,12.465476989746094,12.655674743652344,12.709649276733398,12.756619310379028,12.646849975585937,11.820257625579835,11.70931218624115
1999-07-14,59.508724539931954,P,12.671097755432127,12.640254783630372,12.691657829284669,12.742260313034057,12.671536808013917,11.833874025344848,11.71745463848114
1999-07-15,59.575533374287694,P,12.72249984741211,12.665955924987793,12.707078838348389,12.736810970306397,12.69877311706543,11.84625680923462,11.727086534500122
1999-07-16,59.6089412701506,P,12.696795463562012,12.676235961914063,12.694227409362792,12.736416244506835,12.721438083648682,11.856385316848755,11.737822380065918
1999-07-19,59.51071916404961,P,12.465476989746094,12.604269409179688,12.658244132995605,12.730795526504515,12.733390560150147,11.864200639724732,11.747278366088867
1999-07-20,59.64611386236381,P,12.748197555541992,12.660813522338866,12.658244132995605,12.748186063766479,12.73983959197998,11.878338356018066,11.758517699241638
1999-07-21,59.674496936892695,A,12.72249984741211,12.671093940734863,12.655674362182618,12.751612424850462,12.74678903579712,11.892968053817748,11.769258799552917
1999-07-22,59.56531847331261,P,12.516883850097656,12.629970741271972,12.647963333129884,12.72320303916931,12.749626159667969,11.905791234970092,11.779095087051392
1999-07-23,59.53284369154363,P,12.619691848754885,12.614550018310547,12.645392990112304,12.720220947265625,12.75350507736206,11.918394298553467,11.789445414543152
1999-07-26,59.52921203758348,P,12.439781188964844,12.609410858154297,12.606840133666992,12.687956428527832,12.754292964935303,11.930196809768677,11.799389171600343
1999-07-27,59.395490335831305,P,12.465476989746094,12.552866744995118,12.606840133666992,12.658244705200195,12.755594768524169,11.939010791778564,11.809461407661438
1999-07-28,59.279756006623664,P,12.388373374938965,12.486041450500489,12.578567695617675,12.635112762451172,12.756368885040283,11.948551607131957,11.818778381347656
1999-07-29,59.261116329148365,P,12.362675666809082,12.455199813842773,12.542585277557373,12.624832057952881,12.751050148010254,11.958834104537964,11.828459839820862
1999-07-30,59.14569183940767,P,12.285569190979004,12.388375282287598,12.501462650299072,12.597845029830932,12.740131797790527,11.967097263336182,11.83874171257019
1999-08-02,59.18760029901916,P,12.465476989746094,12.393514442443848,12.501462650299072,12.579853391647339,12.73839059829712,11.978907070159913,11.848567442893982
1999-08-03,59.218513360104886,P,12.439781188964844,12.388375282287598,12.470621013641358,12.56443257331848,12.73714979171753,11.993206157684327,11.858634428977966
1999-08-04,59.20499175124991,P,12.20845890045166,12.352392387390136,12.419216918945313,12.537445640563964,12.732296905517579,12.004692754745484,11.867175068855286
1999-08-05,59.275834476406665,P,12.414080619812012,12.362673377990722,12.408936595916748,12.528449964523315,12.733585166931153,12.020981750488282,11.877236762046813
1999-08-06,59.38018241177829,P,12.439781188964844,12.39351577758789,12.390945529937744,12.518169260025024,12.725751056671143,12.036778802871703,11.88681077480316
1999-08-09,59.25359499984228,P,12.05424690246582,12.311269760131836,12.352392101287842,12.479616117477416,12.710206260681153,12.051217098236084,11.891992235183716
1999-08-10,59.16008969519921,P,12.028546333312988,12.229022789001466,12.308699035644532,12.457769584655761,12.689075756072999,12.069642524719239,11.897538185119629
1999-08-11,59.17120730419159,P,12.1056547164917,12.208461952209472,12.280427169799804,12.42949743270874,12.670501823425292,12.088589363098144,11.903716144561768
1999-08-12,59.08191280544304,P,12.234161376953123,12.172478103637696,12.267575740814209,12.40508050918579,12.65297643661499,12.107073698043823,11.908811259269715
1999-08-13,59.02019010267335,P,12.259862899780272,12.136494445800782,12.265005111694336,12.383233880996704,12.634443664550782,12.128311605453492,11.912555923461914
1999-08-16,59.07639618668963,P,12.1056547164917,12.146776008605958,12.229022884368897,12.365242767333985,12.61536252975464,12.146259832382203,11.914913358688354
1999-08-17,59.12104071639977,P,12.157052040100098,12.17247714996338,12.200749969482422,12.33568549156189,12.597309341430664,12.165381355285644,11.91789750099182
1999-08-18,59.06276226640367,P,11.977140426635742,12.146774291992188,12.17761812210083,12.29841752052307,12.574643535614014,12.177885637283325,11.919982085227966
1999-08-19,58.99872569332442,P,12.028546333312988,12.10565128326416,12.139064693450928,12.274000644683838,12.555034503936767,12.188621664047242,11.922323698997497
1999-08-20,58.92488635776106,P,12.05424690246582,12.06452808380127,12.100511264801025,12.245728397369385,12.536953887939454,12.199614696502685,11.92491704940796
1999-08-23,58.94853565717716,P,12.1056547164917,12.06452808380127,12.105652046203613,12.229022073745728,12.523451824188232,12.213657655715942,11.927644205093383
1999-08-24,58.9509856345903,P,12.05424690246582,12.043967056274415,12.108222103118896,12.208460569381714,12.507399978637695,12.230736761093139,11.929744601249695
1999-08-25,59.045136458569466,P,12.1056547164917,12.069669914245605,12.108222103118896,12.194324636459351,12.490347518920899,12.25035861968994,11.93123929977417
1999-08-26,59.1418331827526,P,12.182757377624512,12.10051212310791,12.103081703186035,12.185328722000122,12.477372932434083,12.26567982673645,11.933242745399475
1999-08-27,59.24912742108879,P,12.157052040100098,12.121073150634766,12.092800617218018,12.178902864456177,12.46642017364502,12.28378698348999,11.935980377197266
1999-08-30,59.26900685178801,P,12.182757377624512,12.136493682861328,12.1005108833313,12.164766883850097,12.45851749420166,12.298854570388794,11.937860589027405
1999-08-31,59.27320302292966,P,12.05424690246582,12.136493682861328,12.090230369567871,12.145490169525146,12.451594696044921,12.31365140914917,11.938975024223328
1999-09-01,59.2980043256591,A,12.259862899780272,12.167335319519042,12.118502616882324,12.148060369491578,12.443712501525878,12.3246719455719,11.940131578445435
1999-09-02,59.30800710530758,A,12.285569190979004,12.187897682189941,12.144204902648926,12.141634798049926,12.427722454071045,12.339753351211549,11.941416664123535
1999-09-03,59.3695338994008,A,12.465476989746094,12.249582672119141,12.185327911376953,12.14291958808899,12.423445320129394,12.355112323760986,11.94360128879547
1999-09-06,59.43601986281735,A,12.465476989746094,12.306126594543457,12.221310138702393,12.163481092453003,12.411053428649902,12.370471296310425,11.945046482086182
1999-09-07,59.619536180642854,A,12.72249984741211,12.439777183532716,12.288135433197022,12.198178768157959,12.404309196472168,12.386118202209472,11.947900004386902
1999-09-08,59.75869041757594,A,12.799605369567873,12.547725677490234,12.357530498504639,12.232876300811768,12.403281059265137,12.402282543182373,11.951508774757386
1999-09-09,59.88146833472353,A,12.72249984741211,12.635111808776855,12.411504745483398,12.257293224334717,12.40636526107788,12.416915102005005,11.954608793258666
1999-09-10,59.934634994118305,A,12.799605369567873,12.701937484741212,12.475760078430175,12.284280347824097,12.40585117340088,12.431050796508789,11.957724628448487
1999-09-13,59.95724766851632,A,12.645395278930664,12.737921142578127,12.52202386856079,12.311267375946045,12.402252883911133,12.445673036575318,11.9601926279068
1999-09-14,59.91744629140799,A,12.799605369567873,12.753342247009279,12.596559715270995,12.343395042419434,12.40328104019165,12.460062246322632,11.963308463096618
1999-09-15,59.811435190680974,A,12.619691848754885,12.71735954284668,12.632542610168457,12.375522613525392,12.400710926055908,12.474427452087403,11.965524730682374
1999-09-16,59.72179021433786,A,12.568289756774902,12.686517524719239,12.660814666748047,12.402509784698488,12.400196838378907,12.486503505706787,11.967237496376038
1999-09-17,59.589759847815905,A,12.491186141967772,12.624833679199218,12.663385581970214,12.424356746673585,12.39711265563965,12.497047805786133,11.96844148159027
1999-09-20,59.50810394016137,A,12.542587280273438,12.604272079467773,12.67109661102295,12.446203374862671,12.391458206176758,12.508613319396973,11.968916540145875
1999-09-21,59.35035811734255,A,12.439781188964844,12.532307243347168,12.642824745178222,12.465480089187622,12.390944290161134,12.518897132873535,11.968754301071167
1999-09-22,59.23162191191258,P,12.362675666809082,12.480904006958008,12.599131774902343,12.478331136703492,12.384775848388673,12.528156328201295,11.968576264381408
1999-09-23,59.118575198924816,P,12.311269760131836,12.429500007629395,12.558008766174316,12.484756755828858,12.376551246643066,12.537662181854248,11.968017997741699
1999-09-24,59.05239940476969,B,12.311269760131836,12.393516731262206,12.509175205230713,12.492467641830444,12.368840732574462,12.545139408111572,11.967582931518555
1999-09-27,58.97733985697814,B,12.336970329284668,12.352393341064452,12.478332710266113,12.500178289413451,12.366270599365235,12.54983057975769,11.966906638145447
1999-09-28,58.92246124035703,B,12.311269760131836,12.326691055297852,12.42949914932251,12.513029432296753,12.35753204345703,12.548685817718505,11.966348371505738
1999-09-29,58.869200588880794,B,12.20845890045166,12.295847702026368,12.388375854492187,12.510459232330323,12.347251224517823,12.54702013015747,11.965399250984191
1999-09-30,58.808604568764444,B,12.1056547164917,12.25472469329834,12.342112350463868,12.501463508605957,12.339026641845702,12.544326400756836,11.964059381484985
1999-10-01,58.81973207228452,B,12.363351821899414,12.265141105651855,12.329328918457032,12.496357250213624,12.333899841308593,12.543702459335327,11.964007997512818
1999-10-04,58.83507280009096,B,12.415514945983888,12.280850028991699,12.316621685028077,12.493859148025514,12.333414516448975,12.543853740692139,11.963354711532594
1999-10-05,58.86508949474532,B,12.363351821899414,12.291266441345215,12.308978748321532,12.47590174674988,12.331372013092041,12.543483390808106,11.963673033714294
1999-10-06,58.934461802419094,B,12.389439582824709,12.327462577819825,12.311655139923095,12.455393457412722,12.331393337249756,12.54388111114502,11.96350561618805
1999-10-07,59.00708556602465,B,12.311182022094728,12.368568038940431,12.311646366119385,12.434827566146852,12.330363464355468,12.540706806182861,11.963271431922912
1999-10-08,58.97110294470582,B,12.285097122192385,12.352917098999026,12.30902910232544,12.409102153778077,12.330354022979737,12.535242910385131,11.962906823158264
1999-10-11,58.9657066239798,C,12.415514945983888,12.352917098999026,12.316883563995363,12.397608137130739,12.329354782104492,12.533872690200806,11.96281981945038
1999-10-12,58.933952449525385,C,12.285097122192385,12.33726615905762,12.314266300201417,12.371882724761964,12.326261100769043,12.531705446243286,11.961706237792969
1999-10-13,58.80373494282737,B,11.946022987365724,12.248582839965824,12.288022708892823,12.338199281692505,12.321012382507325,12.526654644012451,11.9590221118927
1999-10-14,58.70462609561461,B,11.946022987365724,12.175551033020021,12.272059535980226,12.307085943222045,12.311651229858398,12.522618198394776,11.957086973190307
1999-10-15,58.59094176352818,B,11.841696739196776,12.0868709564209,12.219894027709962,12.274611473083496,12.299689540863037,12.51272029876709,11.955878462791443
1999-10-18,58.42248172433375,B,11.815607070922852,11.966889381408693,12.159903240203858,12.238262462615968,12.294916744232177,12.502561502456665,11.954789180755615
1999-10-19,58.321660070897856,B,11.867775917053224,11.88342514038086,12.110345649719239,12.209662199020386,12.291701335906982,12.49038854598999,11.953461413383485
1999-10-20,58.43521376663859,B,12.206851959228516,11.935590934753417,12.09208688735962,12.201871013641357,12.293725280761718,12.482113552093505,11.953829026222229
1999-10-21,58.488223745865206,B,12.0503568649292,11.956457710266113,12.066004371643068,12.188825368881226,12.29004919052124,12.471512813568115,11.95403830051422
1999-10-22,58.59611162795323,B,12.024276733398438,11.992973709106446,12.039922332763672,12.174475717544556,12.285337467193603,12.459890565872193,11.95436683177948
1999-10-25,58.645211606055234,B,11.789527893066406,11.987757873535156,11.977323627471923,12.147103595733643,12.279014930725097,12.447188730239867,11.953521618843078
1999-10-26,58.62468276112643,B,11.633031845092772,11.940809059143067,11.912117099761963,12.113191699981689,12.26853452682495,12.432921934127808,11.952018756866455
1999-10-27,58.561147810643774,B,11.919941902160645,11.883427047729493,11.909508991241456,12.098765850067139,12.26739055633545,12.42101704597473,11.952200121879578
1999-10-28,58.569202384370065,B,11.919941902160645,11.857344055175782,11.906900882720947,12.089480209350587,12.265218467712403,12.410126485824584,11.953754591941834
1999-10-29,58.601921718026425,B,11.998191833496094,11.852127075195312,11.922550392150878,12.07122220993042,12.264097366333008,12.400525627136231,11.956698942184449
1999-11-01,58.78037030433658,B,12.154687881469728,11.925159072875976,11.956458473205567,12.058180856704713,12.26507802963257,12.3942649269104,11.961049900054931
1999-11-02,59.05951289487471,A,12.311182022094728,12.060789108276367,12.000799083709717,12.055572366714477,12.270216732025146,12.38880835533142,11.965684032440185
1999-11-03,59.299713624516635,A,12.676344871520996,12.212069702148437,12.047748374938966,12.069917631149291,12.281630535125732,12.385989027023316,11.971644649505615
1999-11-04,59.48244715931113,A,12.519854545593262,12.332052230834961,12.09469814300537,12.080351257324219,12.288372478485108,12.382872705459596,11.977197313308716
1999-11-05,59.62491214883085,A,12.46768569946289,12.42595100402832,12.139039039611816,12.089480686187745,12.294585151672363,12.380502662658692,11.982489132881165
1999-11-08,59.70682706543615,A,12.519854545593262,12.498984336853027,12.212071704864503,12.094697666168212,12.301327095031738,12.3799222946167,11.988041796684264
