Date,GRADE,GPS,AMD,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2023-04-20,48.3424180334365,P,90.11000061035156,90.29000091552734,91.78500061035156,93.82049980163575,88.3513996887207,79.7209997177124,78.45894983291626
2023-04-21,48.0199154386273,P,88.43000030517578,89.6260009765625,91.38100051879883,93.34449996948243,88.49039962768555,79.85549968719482,78.49554983139038
2023-04-24,47.85984487749524,P,87.56999969482422,89.16600036621094,90.59000015258789,92.89249992370607,88.57919967651367,79.99499965667725,78.52624982833862
2023-04-25,46.862474927373704,P,83.80000305175781,87.97000122070312,89.56700057983399,92.35450019836426,88.53619979858398,80.13029972076416,78.51584985733032
2023-04-26,46.131172062510906,P,85.94000244140625,87.17000122070313,88.92800064086914,91.84700050354004,88.5513998413086,80.28829975128174,78.49839986801148
2023-04-27,45.784241344446706,P,87.44000244140625,86.63600158691406,88.4630012512207,91.32500076293947,88.69859985351563,80.45799976348877,78.48014989852905
2023-04-28,46.301042479009844,P,89.37000274658203,86.82400207519531,88.22500152587891,90.89300079345703,88.91599990844726,80.66579982757568,78.48649991989136
2023-05-01,47.220690903675035,P,89.69000244140625,87.24800262451171,88.20700149536133,90.54950103759765,89.13979995727539,80.8559998703003,78.49724992752076
2023-05-02,49.28898233532567,P,89.91000366210938,88.47000274658203,88.22000198364258,90.25150108337402,89.40260009765625,81.0385998916626,78.5205499458313
2023-05-03,49.12567887808996,P,81.62000274658203,87.60600280761719,87.38800201416015,89.70450134277344,89.50280014038086,81.16549991607666,78.47954996109009
2023-05-04,49.48944352335837,P,86.61000061035156,87.44000244140625,87.03800201416016,89.41150131225587,89.64000015258789,81.3662999343872,78.45424997329712
2023-05-05,49.842557414987226,P,89.83999633789062,87.53400115966797,87.17900161743164,89.28000106811524,89.87500015258789,81.61059986114502,78.43109994888306
2023-05-08,50.92699221494498,P,95.04000091552734,88.60400085449218,87.92600173950196,89.25800094604492,90.2004002380371,81.91509990692138,78.4223999595642
2023-05-09,51.78034435710047,A,95.05999755859376,89.63399963378906,89.05200119018555,89.30950088500977,90.53000015258789,82.21519985198975,78.40124994277954
2023-05-10,55.34176132502855,A,97.0199966430664,92.71399841308593,90.16000061035156,89.54400062561035,90.90460006713867,82.50859981536865,78.39589994430543
2023-05-11,57.56241485988118,A,97.0999984741211,94.81199798583984,91.12600021362304,89.79450073242188,91.23779998779297,82.84099979400635,78.36184991836548
2023-05-12,58.444214327738344,A,95.26000213623048,95.89599914550782,91.71500015258789,89.97000083923339,91.51260009765625,83.14839984893798,78.32659994125366
2023-05-15,58.604306045152725,A,97.4000015258789,96.36799926757813,92.48600006103516,90.34650077819825,91.83740005493163,83.47719989776611,78.31324995040893
2023-05-16,59.55215812582521,A,101.4800033569336,97.6520004272461,93.64300003051758,90.93150100708007,92.22480010986328,83.85929992675781,78.34294996261596
2023-05-17,60.173848030847104,A,103.75,98.99800109863281,95.85599975585937,91.62200088500977,92.59240005493164,84.27109992980957,78.36644994735718
2023-05-18,61.92464644746582,A,107.93000030517578,101.16400146484375,97.9879997253418,92.51300086975098,93.07040008544922,84.70219993591309,78.41549993515015
2023-05-19,63.935298615170545,A,105.81999969482422,103.2760009765625,99.58600006103515,93.3825008392334,93.5334001159668,85.11269996643067,78.440449924469
2023-05-22,65.85720060362715,A,108.0,105.39600067138672,100.88199996948242,94.40400085449218,94.05320007324218,85.545,78.47539991378784
2023-05-23,66.61753788490034,A,108.12000274658205,106.7240005493164,102.18800048828125,95.6200008392334,94.46660018920899,85.98600006103516,78.51499994277954
2023-05-24,66.4889339418969,A,108.2699966430664,107.62799987792968,103.31300048828125,96.7365005493164,94.83840011596679,86.42209999084473,78.56499994277954
2023-05-25,67.74134816514855,A,120.3499984741211,110.11199951171875,105.63800048828125,98.38200035095215,95.3134001159668,87.0022999572754,78.66454992294311
2023-05-26,70.9986319101806,A,127.02999877929688,114.35399932861328,108.81500015258788,100.26500015258789,95.89720016479492,87.63299995422364,78.81994993209838
2023-05-29,73.88555114993933,A,127.02999877929688,118.15999908447266,111.77799987792969,102.13199996948242,96.50160018920899,88.2308999633789,78.99089994430543
2023-05-30,76.43272805649318,A,125.2699966430664,121.58999786376953,114.15699920654296,103.89999961853027,97.08840011596679,88.803099899292,79.1547999382019
2023-05-31,77.93426840218036,A,118.20999908447266,123.57799835205078,115.60299911499024,105.7294994354248,97.50100006103516,89.29459991455079,79.2821999168396
2023-06-01,76.31086612173219,A,119.47000122070312,123.4019989013672,116.75699920654297,107.37249946594238,97.88480010986328,89.78129989624023,79.39364992141724
2023-06-02,72.48398423208049,A,117.86000061035156,121.56799926757813,117.9609992980957,108.77349967956543,98.28300018310547,90.24989990234376,79.52704992294312
2023-06-05,68.68350095705745,A,117.93000030517578,119.74799957275391,118.95399932861328,109.91799964904786,98.70940017700195,90.71919990539551,79.67424993515014
2023-06-06,66.96460187348016,A,124.2300033569336,119.54000091552734,120.56499938964843,111.37649993896484,99.30280029296875,91.24559997558593,79.86069993972778
2023-06-07,65.62481190880162,A,117.83000183105467,119.46400146484375,121.52099990844727,112.41700019836426,99.73760040283203,91.71860000610351,80.02549993515015
2023-06-08,65.4824853979332,A,121.0500030517578,119.78000183105469,121.59100036621093,113.6145004272461,100.20100051879882,92.25200004577637,80.21909994125366
2023-06-09,66.65816974808793,A,124.91999816894533,121.19200134277344,121.38000030517578,115.09750022888184,100.73920043945313,92.80050003051758,80.44249994277953
2023-06-12,68.7654246477258,A,129.19000244140625,123.44400177001953,121.59600067138672,116.6870002746582,101.39180053710938,93.32710006713867,80.68724996566772
2023-06-13,67.95528873931417,A,124.52999877929688,123.50400085449219,121.52200088500976,117.83950004577636,101.96500045776367,93.82540008544922,80.9162999534607
2023-06-14,69.42920796810473,A,127.33000183105467,125.40400085449218,122.43400115966797,119.0185001373291,102.66040054321289,94.34960006713867,81.1548999595642
2023-06-15,69.63046414413391,A,124.23999786376952,126.04199981689453,122.9110008239746,119.8340000152588,103.29580047607422,94.84040000915527,81.36219995498658
2023-06-16,68.09775384049738,A,120.08000183105467,125.07400054931641,123.13300094604492,120.54700012207032,103.84800048828124,95.28720001220704,81.53534997940064
2023-06-19,65.45380420747692,A,120.08000183105467,123.25200042724609,123.3480010986328,121.15100021362305,104.34000045776367,95.76350006103516,81.71254999160766
2023-06-20,64.1037058259073,A,118.93000030517578,122.13200073242187,122.81800079345703,121.69150009155274,104.83800048828125,96.20130004882813,81.92204999923706
2023-06-21,59.95287861461548,P,112.11000061035156,119.08800048828125,122.24600067138672,121.883500289917,105.23360046386719,96.47600006103515,82.0953500175476
2023-06-22,56.180232518859945,P,110.6999969482422,116.38000030517578,121.21100006103515,121.40100021362305,105.60580047607422,96.69990005493165,82.26554998397827
2023-06-23,53.18685396175357,P,110.01000213623048,114.36600036621094,119.72000045776367,120.55000038146973,105.97100051879883,96.93910011291504,82.43304998397826
2023-06-26,49.94139071842911,P,107.51000213623048,111.8520004272461,117.5520004272461,119.57400054931641,106.3238005065918,97.17740013122558,82.5867500114441
2023-06-27,47.739344791374954,P,110.38999938964844,110.14400024414063,116.13800048828125,118.8300006866455,106.73600051879883,97.42220008850097,82.76245000839234
2023-06-28,47.61078041161832,P,110.16999816894533,109.75599975585938,114.42200012207032,118.42800064086914,107.1406004333496,97.67700004577637,82.9408999824524
2023-06-29,48.77100427181322,P,111.23999786376952,109.86399993896484,113.12200012207032,118.01650047302246,107.56320037841797,97.95730003356934,83.14959997177124
2023-06-30,51.1582729616224,P,113.91000366210938,110.64400024414063,112.50500030517578,117.81900062561036,108.07280044555664,98.2816000366211,83.37934999465942
2023-07-03,54.75671313959149,P,115.81999969482422,112.30599975585938,112.07900009155273,117.71350059509277,108.63780044555664,98.60850006103516,83.62694997787476
2023-07-04,57.06835365511808,P,115.81999969482422,113.39199981689453,111.76800003051758,117.29300041198731,109.27820037841796,98.90720008850097,83.87019998550414
2023-07-05,58.90160443145003,P,113.9499969482422,114.1479995727539,111.95199966430664,117.09900016784668,109.8384002685547,99.19490005493164,84.0981499671936
2023-07-06,60.1174869385988,P,113.4800033569336,114.59600067138672,112.23000030517578,116.72050018310547,110.35920028686523,99.52890007019043,84.34484998703003
2023-07-07,59.9981168925323,A,113.16999816894533,114.4479995727539,112.54599990844727,116.13300018310547,110.8352001953125,99.87560005187989,84.593899974823
2023-07-10,59.13932026951111,A,113.58000183105467,114.0,113.15299987792969,115.3525001525879,111.31300018310547,100.22640007019044,84.83124998092651
2023-07-11,58.18548980550548,P,111.31999969482422,113.1,113.24599990844726,114.69200019836425,111.74120010375977,100.571900100708,85.04834997177124
2023-07-12,58.097725822681376,P,114.58000183105467,113.2260009765625,113.6870002746582,114.05450019836425,112.40040008544922,100.95160011291505,85.28154996871949
2023-07-13,58.28884992439364,P,115.91999816894533,113.71399993896485,114.15500030517578,113.63850021362305,112.9866000366211,101.31330009460449,85.5218999671936
2023-07-14,59.03347978461582,P,115.94000244140624,114.26800079345703,114.35800018310547,113.43150024414062,113.50860015869141,101.69180015563965,85.8093999862671
2023-07-17,60.17679601813264,A,118.31999969482422,115.21600036621093,114.60800018310547,113.3435001373291,113.97420013427734,102.08730018615722,86.11194997787476
2023-07-18,61.86507165090108,A,117.93000030517578,116.53800048828126,114.81900024414062,113.2935001373291,114.43160018920898,102.48080017089843,86.41344997406006
2023-07-19,62.360864599618196,A,116.43000030517578,116.90800018310547,115.06700057983399,113.5095001220703,114.81980026245117,102.86220016479493,86.70634998321533
2023-07-20,61.277917660220346,A,110.25,115.77400054931641,114.74400024414062,113.4870002746582,115.08280029296876,103.16030014038085,86.96289999008178
2023-07-21,60.28498971317538,A,110.9499969482422,114.7759994506836,114.52200012207031,113.53400001525878,115.39660018920898,103.45460014343261,87.23794998168945
2023-07-24,58.80777558476981,P,110.61000061035156,113.23399963378907,114.225,113.68899993896484,115.66080017089844,103.74910011291504,87.50119998931885
2023-07-25,57.60537086924099,P,113.0,112.24799957275391,114.39300003051758,113.81949996948242,115.89120010375977,104.05800010681152,87.77659999847413
2023-07-26,55.86109794292587,P,110.08999633789062,110.97999877929688,113.94399948120117,113.81549987792968,116.01800003051758,104.3052000427246,88.04089998245239
2023-07-27,55.911477600520165,P,111.0999984741211,111.14999847412109,113.46199951171874,113.80849990844726,116.08139999389648,104.57590003967285,88.30754997253418
2023-07-28,55.9993719743145,P,112.95999908447266,111.55199890136718,113.16399917602538,113.76099967956543,116.22419998168945,104.87880004882813,88.57824996948243
2023-07-31,56.427478369323914,P,114.4000015258789,112.30999908447265,112.77199935913086,113.68999977111817,116.35220001220704,105.20270004272462,88.85674997329711
2023-08-01,56.85607786873569,P,117.5999984741211,113.22999877929688,112.73899917602539,113.77899971008301,116.54179992675782,105.5042000579834,89.1373999595642
2023-08-02,56.60761011915065,P,109.3499984741211,113.08199920654297,112.03099899291992,113.54899978637695,116.56339996337891,105.70090003967285,89.38549995422363
2023-08-03,56.53036513558755,P,113.1500015258789,113.49199981689453,112.32099914550781,113.53249969482422,116.41940002441406,105.86640007019042,89.65824996948243
2023-08-04,56.287847653630536,P,115.81999969482422,114.06399993896484,112.80799942016601,113.66499977111816,116.19520004272461,106.04620010375976,89.92729997634888
2023-08-07,56.11950024319628,A,116.80999755859376,114.5459991455078,113.42799911499023,113.82649955749511,115.99080001831055,106.24620010375976,90.21104995727539
2023-08-08,54.657858206369696,A,113.2300033569336,113.67200012207032,113.4509994506836,113.92199974060058,115.75000015258789,106.41920013427735,90.478899974823
2023-08-09,54.77467759208619,A,110.47000122070312,113.89600067138672,113.48899993896484,113.71649971008301,115.5952001953125,106.54810012817383,90.73809997558594
2023-08-10,53.8143314433367,P,110.2300033569336,113.31200103759765,113.4020004272461,113.43199996948242,115.41040023803711,106.6476001739502,90.98869998931885
2023-08-11,51.93709497844713,P,107.56999969482422,111.66200103759766,112.86300048828124,113.01349983215331,115.20460021972656,106.74380020141602,91.21559999465943
2023-08-14,50.61361388065219,P,111.9800033569336,110.69600219726563,112.62100067138672,112.69650001525879,115.08560028076172,106.89750022888184,91.46010000228881
2023-08-15,50.0070218613936,P,111.3499984741211,110.32000122070312,111.99600067138672,112.36749992370605,114.82800018310547,107.06540023803711,91.69760000228882
2023-08-16,49.21185779463105,P,107.19000244140624,109.66400146484375,111.78000106811524,111.90550003051757,114.6152001953125,107.17640029907227,91.93395002365112
2023-08-17,48.1316668637613,P,104.44000244140624,108.50600128173828,110.90900115966797,111.6150001525879,114.28300018310547,107.24200035095215,92.11380002975464
2023-08-18,47.868005870989634,P,105.4499969482422,108.08200073242188,109.87200088500977,111.34000015258789,113.89360015869141,107.31640029907227,92.27920000076294
2023-08-21,47.038703025019885,P,108.22000122070312,107.33000030517579,109.0130012512207,111.22050018310547,113.47420013427734,107.43300033569336,92.45265001296997
2023-08-22,46.050593852639565,P,105.66000366210938,106.19200134277344,108.25600128173828,110.85350036621094,113.0968002319336,107.53090034484863,92.59910001754761
2023-08-23,46.48180364412439,P,109.43000030517578,106.64000091552734,108.15200119018554,110.8205005645752,112.73880020141601,107.69960037231445,92.78275003433228
2023-08-24,46.28771362590566,P,101.8000030517578,106.11200103759765,107.30900115966797,110.35550079345703,112.29000030517578,107.792900390625,92.92225004196168
2023-08-25,46.246544573823,P,102.25,105.47200164794921,106.77700119018554,109.8200008392334,111.93340026855469,107.89070037841798,93.06565004348755
2023-08-28,45.655983462386644,P,102.61000061035156,104.35000152587891,105.84000091552734,109.23050079345703,111.58400024414063,107.96200035095215,93.21640005111695
2023-08-29,46.19424568451941,P,105.91999816894533,104.4020004272461,105.29700088500977,108.64650077819825,111.32380020141602,108.08090034484863,93.36975004196167
2023-08-30,45.9931818426137,P,106.58999633789062,103.83399963378906,105.2370002746582,108.50850067138671,111.21340011596679,108.223500289917,93.52070001602173
2023-08-31,47.522176396019326,P,105.72000122070312,104.61799926757813,105.3650001525879,108.13700065612792,111.11380020141601,108.35980033874512,93.66730001449585
2023-09-01,49.518868157051884,P,109.4499969482422,106.05799865722656,105.76500015258789,107.81850051879883,111.10260009765625,108.53680030822754,93.83885000228882
2023-09-04,51.86439329968895,A,109.4499969482422,107.42599792480469,105.8879997253418,107.45050048828125,111.14139999389648,108.73260025024415,94.020149974823
2023-09-05,53.6704002824,A,110.77999877929688,108.397998046875,106.39999923706054,107.32800025939942,111.14919998168945,108.94260025024414,94.20709997177124
2023-09-06,54.36211604172659,A,109.27999877929688,108.93599853515624,106.38499908447265,107.2685001373291,111.13139999389648,109.13600021362305,94.36534997940063
2023-09-07,54.53134650983058,A,106.58999633789062,109.10999755859375,106.86399841308594,107.08649978637695,111.03839996337891,109.30080017089844,94.51089994430542
2023-09-08,53.77447396235427,A,106.08999633789062,108.43799743652343,107.247998046875,107.01249961853027,110.88199981689453,109.47740013122558,94.6664499092102
2023-09-11,52.68924421569589,A,105.31999969482422,107.61199798583985,107.51899795532226,106.6794994354248,110.67199981689453,109.65490013122559,94.82494989395141
2023-09-12,51.295543860786665,P,105.30999755859376,106.51799774169922,107.4579978942871,106.37749938964843,110.46179977416992,109.87000007629395,95.00014989852906
2023-09-13,51.15441095899865,P,107.70999908447266,106.20399780273438,107.56999816894532,106.40349922180175,110.33699981689453,110.0877000427246,95.18799989700318
2023-09-14,51.28355134770802,P,106.62999725341795,106.21199798583984,107.6609977722168,106.51299896240235,110.19999969482421,110.27959999084473,95.36879987716675
2023-09-15,50.407292880254374,P,101.48999786376952,105.29199829101563,106.86499786376953,106.31499900817872,109.9663996887207,110.4007999420166,95.53329988479614
2023-09-18,49.96576732036291,P,102.37000274658205,104.70199890136719,106.15699844360351,106.02249908447266,109.74219970703125,110.52759994506836,95.69179990768433
2023-09-19,49.51464376708616,P,101.61000061035156,103.96199951171874,105.23999862670898,105.81999893188477,109.5479997253418,110.64459991455078,95.84159990310668
2023-09-20,47.92531355293145,P,100.33999633789062,102.48799896240234,104.34599838256835,105.36549873352051,109.26319961547851,110.83179985046387,95.99864988327026
2023-09-21,45.762582302360606,P,96.11000061035156,100.38399963378906,103.29799880981446,105.0809986114502,108.86699966430665,110.92679985046387,96.14654989242554
2023-09-22,45.16658284948688,P,96.1999969482422,99.3259994506836,102.3089988708496,104.7784984588623,108.47219955444336,110.99039985656738,96.3004998588562
2023-09-25,44.56076062358729,P,97.37999725341795,98.32799835205078,101.51499862670899,104.51699829101562,108.05339950561523,111.01379981994629,96.46444986343384
2023-09-26,43.65155800969193,P,95.95999908447266,97.197998046875,100.57999877929687,104.018998336792,107.61399948120118,111.02279983520508,96.61899984359741
2023-09-27,43.480646315276864,P,98.06999969482422,96.74399871826172,99.61599884033203,103.59299850463867,107.24679946899414,111.03329986572265,96.77094984054565
2023-09-28,45.42137742393661,P,102.76000213623048,98.0739990234375,99.22899932861328,103.44499855041504,107.09699951171875,111.08989990234375,96.96544984817506
2023-09-29,47.14585153206235,P,102.81999969482422,99.3979995727539,99.36199951171875,103.11349868774414,106.93439956665038,111.16549987792969,97.15694986343384
2023-10-02,48.76038959065155,P,103.2699966430664,100.5759994506836,99.45199890136719,102.80449867248535,106.78759948730469,111.22419982910156,97.35069986343383
2023-10-03,50.02126994195754,P,100.08000183105467,101.4,99.2989990234375,102.26949882507324,106.52919952392578,111.21019981384278,97.53474987030029
2023-10-04,51.81337466010755,A,104.06999969482422,102.6,99.67199935913087,102.00899887084961,106.40879959106445,111.21339981079102,97.7422498703003
2023-10-05,51.59615634292587,A,102.91000366210938,102.63000030517578,100.35199966430665,101.82499923706055,106.24499969482422,111.16319984436035,97.93269989013672
2023-10-06,52.21356009970871,A,107.23999786376952,103.51399993896484,101.45599975585938,101.88249931335449,106.13059967041016,111.17739982604981,98.14504989624024
2023-10-09,52.68780482842153,C,106.97000122070312,104.25400085449219,102.4150001525879,101.96499938964844,105.98199966430664,111.16709983825683,98.35604991912842
2023-10-10,54.515739987017696,C,109.01000213623048,106.04000091552734,103.72000045776367,102.14999961853027,105.81019973754883,111.17599983215332,98.58099994659423
2023-10-11,55.09493539490504,C,108.30999755859376,106.88800048828125,104.74400024414062,102.17999954223633,105.78939971923828,111.1763998413086,98.79924991607666
2023-10-12,55.794029009940736,C,108.79000091552734,108.06399993896484,105.34700012207031,102.28799972534179,105.70219970703126,111.06079986572266,99.03154991149903
2023-10-13,54.462921853528236,C,105.08999633789062,107.63399963378906,105.57399978637696,102.46799964904785,105.48759963989258,110.8413998413086,99.23719989776612
2023-10-16,53.48794115406938,C,106.45999908447266,107.53199920654296,105.89300003051758,102.67249946594238,105.28059967041015,110.63569984436035,99.43329990386962
2023-10-17,51.77505475365396,C,105.13999938964844,106.75799865722657,106.39899978637695,102.84899940490723,105.11879959106446,110.43439987182617,99.61874988555908
2023-10-18,49.909141567893755,C,102.16999816894533,105.52999877929688,106.20899963378906,102.94049949645996,104.9527995300293,110.2739998626709,99.78429988861085
2023-10-19,48.51493457900591,C,102.4000015258789,104.25199890136719,106.15799942016602,103.25499954223633,104.79619949340821,110.10329986572266,99.94229988098145
2023-10-20,48.246384958482786,C,101.80999755859376,103.59599914550782,105.61499938964843,103.5354995727539,104.6809994506836,109.94279983520508,100.09634986877441
2023-10-23,47.17970375634432,B,100.01000213623048,102.30599975585939,104.91899948120117,103.66699981689453,104.44159942626953,109.76359985351563,100.24139987945557
2023-10-24,46.51965292507259,B,101.66999816894533,101.61199951171876,104.18499908447265,103.95249977111817,104.24799942016601,109.53799980163575,100.39179988861083
2023-10-25,45.58041886809823,B,96.05999755859376,100.38999938964844,102.95999908447266,103.85199966430665,104.02539932250977,109.32029975891113,100.51944988250733
2023-10-26,43.801307933315705,B,93.66999816894533,98.64399871826173,101.44799880981446,103.39749946594239,103.80999923706055,109.04649971008301,100.64924987792969
2023-10-27,42.63786677080197,B,96.43000030517578,97.56799926757813,100.58199920654297,103.07799949645997,103.62959930419922,108.76159973144532,100.78104988098144
2023-10-30,41.80369764264805,B,96.18000030517578,96.8019989013672,99.55399932861329,102.72349967956544,103.38879928588867,108.431499710083,100.87929988861084
2023-10-31,41.454571554928954,B,98.5,96.16799926757814,98.88999938964845,102.64449958801269,103.24559921264648,108.17119972229004,100.99829990386962
2023-11-01,44.098500981131686,B,108.04000091552734,98.56399993896484,99.47699966430665,102.84299964904785,103.21779922485352,107.97829971313476,101.16394989013672
2023-11-02,47.81761642131452,B,107.83000183105467,101.39600067138672,100.01999969482422,103.08899955749511,103.33839920043945,107.81419975280761,101.32729988098144
2023-11-03,51.591662696001436,C,112.25,104.56000061035157,101.06399993896484,103.33949966430664,103.53839920043946,107.73589973449707,101.51154987335205
2023-11-06,55.71494124224066,A,111.75,107.6740005493164,102.2379997253418,103.57849960327148,103.72119918823242,107.65259971618653,101.70804988861084
2023-11-07,59.00490458462415,A,113.4499969482422,110.66399993896485,103.41599960327149,103.80049934387208,103.87179916381837,107.5977996826172,101.89954986572266
2023-11-08,59.728362454849695,A,113.58999633789062,111.7739990234375,105.16899948120117,104.06449928283692,104.01179916381835,107.61259963989258,102.04429985046387
2023-11-09,60.09382662190544,A,113.48999786376952,112.90599822998047,107.1509994506836,104.29949913024902,104.16719909667968,107.64049964904785,102.17019985198975
2023-11-10,60.549483894500064,A,118.58999633789062,114.17399749755859,109.36699905395508,104.97449913024903,104.34999908447266,107.72629959106445,102.33269985198974
2023-11-13,60.66092299305416,A,116.79000091552734,115.18199768066407,111.42799911499023,105.49099922180176,104.49679916381837,107.81909957885742,102.49824985504151
2023-11-14,61.19759417688895,A,119.87999725341795,116.46799774169922,113.56599884033203,106.22799911499024,104.67879913330079,107.91399955749512,102.66809982299804
2023-11-15,61.462537949305336,A,118.0,117.3499984741211,114.5619987487793,107.01949920654297,104.85319915771484,107.99229957580566,102.83464981079102
2023-11-16,62.15012980476563,A,119.83000183105467,118.61799926757813,115.76199874877929,107.89099922180176,105.11799926757813,108.07819961547851,103.01774982452393
2023-11-17,61.72871456305112,A,120.62000274658205,119.02400054931641,116.5989990234375,108.83149948120118,105.40859939575195,108.14529960632325,103.21344982147217
2023-11-20,61.96020905805728,A,121.52999877929688,119.97200012207031,117.57699890136719,109.90749931335449,105.73279937744141,108.20239959716797,103.40544982910156
2023-11-21,60.93338142878816,A,119.16000366210938,119.8280014038086,118.1479995727539,110.7819995880127,106.00979949951171,108.23579963684082,103.5714998626709
2023-11-22,61.5746511013406,A,122.51000213623048,120.7300018310547,119.0400001525879,112.10449981689453,106.30579956054687,108.3213996887207,103.75814987182618
2023-11-23,61.8532388843172,A,122.51000213623048,121.26600189208985,119.94200057983399,113.54650001525879,106.62339965820313,108.41169967651368,103.97029987335205
2023-11-24,62.22283640978697,A,122.30999755859376,121.60400085449218,120.31400070190429,114.84049987792969,107.0397996520996,108.50309967041015,104.18934986114502
2023-11-27,62.3092783434678,A,122.6500015258789,121.8280014038086,120.90000076293946,116.16399993896485,107.44539962768555,108.5937996673584,104.41009986877441
2023-11-28,63.17695720246504,A,122.01000213623048,122.39800109863283,121.11300125122071,117.33950004577636,107.85339965820313,108.70069969177246,104.63629989624023
2023-11-29,62.885686005105754,A,123.8499984741211,122.66600036621097,121.69800109863282,118.12999992370605,108.32359970092773,108.79339965820313,104.87249988555908
2023-11-30,61.86443614615636,A,121.16000366210938,122.39600067138672,121.83100128173828,118.79650001525879,108.82459976196289,108.84579971313477,105.07954990386963
2023-12-01,60.964826436225394,A,121.38999938964844,122.21200103759766,121.90800094604492,119.25349998474121,109.32839981079101,108.90029968261719,105.29604991912842
2023-12-04,59.257608855074984,A,118.56999969482422,121.39600067138672,121.61200103759765,119.59449996948243,109.75219985961914,108.90279968261719,105.49504993438721
2023-12-05,57.75281351652301,A,118.37999725341795,120.66999969482421,121.53400039672852,119.84099998474122,110.20059982299804,108.90729965209961,105.69404991149902
2023-12-06,55.75193871635221,P,116.81999969482422,119.26399993896484,120.96500015258789,120.00250015258788,110.57559982299804,108.91119964599609,105.8866999053955
2023-12-07,56.944346550772586,P,128.3699951171875,120.70599822998047,121.55099945068359,120.74650001525879,111.08779968261719,109.09239959716797,106.12634986877441
2023-12-08,58.129706811242556,A,128.9199981689453,122.21199798583984,122.21199951171874,121.26300010681152,111.60979965209961,109.272099609375,106.3633498764038
2023-12-11,61.458595004172885,A,134.41000366210938,125.37999877929687,123.3879997253418,122.14400024414063,112.23259979248047,109.51009963989257,106.6295998764038
2023-12-12,65.32821345029014,A,137.61000061035156,129.2259994506836,124.9479995727539,123.0305004119873,112.98319976806641,109.75619964599609,106.9070998764038
2023-12-13,69.91893812291781,A,138.19000244140625,133.5,126.38199996948242,124.04000053405761,113.66559982299805,110.03719970703125,107.17119987487793
2023-12-14,71.2420210656342,A,138.0,135.4260009765625,128.06599960327148,124.94850044250488,114.36739974975586,110.30619972229005,107.44104988098144
2023-12-15,72.72202785032245,A,139.14999389648438,137.4720001220703,129.84199905395508,125.875,115.00559967041016,110.56809967041016,107.72344985961914
2023-12-18,72.47612312164222,A,138.89999389648438,138.3699981689453,131.8749984741211,126.74349975585938,115.64419952392578,110.81309959411621,108.00789981842041
2023-12-19,71.53857010024562,A,140.14999389648438,138.87799682617188,134.05199813842773,127.79299926757812,116.26699935913086,111.03859954833985,108.27139980316161
2023-12-20,69.54838895866278,A,135.47000122070312,138.33399658203126,135.91699829101563,128.44099922180175,116.81019943237305,111.29979957580566,108.50034980773925
2023-12-21,68.47663244609046,A,139.91000366210938,138.71599731445312,137.0709991455078,129.3109992980957,117.43259948730469,111.56739959716796,108.7168998336792
2023-12-22,67.24679246359239,A,139.60000610351562,138.80599975585938,138.13899993896484,130.1754997253418,118.12279968261718,111.80519966125489,108.92569988250733
2023-12-25,66.06039657636245,A,139.60000610351562,138.9460021972656,138.65800018310546,131.02299995422362,118.78559982299805,112.0330997467041,109.13964992523194
2023-12-26,65.67975796733204,A,143.41000366210938,139.59800415039064,139.23800048828124,132.09300003051757,119.55099990844727,112.33489974975586,109.3770499420166
2023-12-27,67.13318471008837,A,146.07000732421875,141.71800537109374,140.0260009765625,133.20400047302246,120.42900009155274,112.69089981079101,109.61949996948242
2023-12-28,68.70527998492271,A,148.75999450683594,143.48800354003907,141.10200042724608,134.5840000152588,121.35619995117187,113.07619972229004,109.86189994812011
2023-12-29,70.1873166425593,A,147.41000366210938,145.0500030517578,141.9280014038086,135.88500022888184,122.26820007324218,113.47459976196289,110.10919998168946
2024-01-01,72.05811024464587,A,147.41000366210938,146.61200256347655,142.77900238037108,137.3270004272461,123.21620010375976,113.82889976501465,110.36319999694824
2024-01-02,71.0147185056839,A,138.5800018310547,145.64600219726563,142.62200317382812,138.33700065612794,123.95440017700196,114.10119979858399,110.58330001831055
2024-01-03,68.71188676464688,A,135.32000732421875,143.49600219726562,142.60700378417968,139.26200103759766,124.73960037231446,114.3824998474121,110.77945007324219
2024-01-04,65.47950872199145,A,136.00999450683594,140.9460021972656,142.21700286865234,139.64400100708008,125.58640029907227,114.6981997680664,110.97010005950928
2024-01-05,62.98494284070244,A,138.5800018310547,139.18000183105468,142.11500244140626,140.12700119018555,126.42940032958984,115.02949981689453,111.1729500579834
2024-01-08,61.768317149987546,P,146.17999267578125,138.93399963378906,142.77300109863282,140.71550064086915,127.42940017700195,115.40909973144531,111.42105003356933
2024-01-09,63.64192462337405,A,149.25999450683594,141.06999816894532,143.35800018310547,141.29800033569336,128.44460006713868,115.84509963989258,111.6879999923706
2024-01-10,65.52652529797614,A,148.5399932861328,143.71399536132813,143.60499877929686,141.81549987792968,129.2545999145508,116.23619956970215,111.96789997100831
2024-01-11,67.88021409035237,A,148.02000427246094,146.11599731445312,143.53099975585937,142.31650009155274,130.05839996337892,116.69839958190919,112.2456499862671
2024-01-12,69.11331133233057,A,146.55999755859375,147.71199645996094,143.4459991455078,142.6870002746582,130.74459991455078,117.14149955749512,112.51609996795655
