Date,GRADE,GPS,AMP,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2009-09-14,46.37445468390583,A,22.842796325683597,22.03394432067871,21.356532859802247,21.336672496795654,19.858867511749267,19.40865578651428,17.009736790657044
2009-09-15,46.59134642602289,A,22.90779685974121,22.34448699951172,21.607132148742675,21.46955509185791,19.99311296463013,19.460498418807983,17.05236213684082
2009-09-16,46.88366710506617,A,23.875524520874023,22.772022247314453,21.971836662292482,21.65118522644043,20.154749717712402,19.511609411239625,17.096750197410582
2009-09-17,46.99314701705544,A,23.56498908996582,23.00745620727539,22.240491485595705,21.7768461227417,20.30271297454834,19.55817997932434,17.14305039405823
2009-09-18,47.2645631309546,A,23.658863067626957,23.369993972778325,22.512033653259277,21.883007621765138,20.45815082550049,19.60497166633606,17.188971438407897
2009-09-21,47.24927793361004,A,23.30499267578125,23.46243324279785,22.748188781738282,21.977252960205078,20.587998085021972,19.64528269767761,17.23909827232361
2009-09-22,47.19044478522844,A,23.74552726745605,23.62997932434082,22.98723316192627,22.06824827194214,20.7255078125,19.694519681930544,17.28075028896332
2009-09-23,46.85592584624795,A,23.17499542236328,23.489873504638673,23.130947875976563,22.150216388702393,20.838834228515626,19.728220682144165,17.31905469417572
2009-09-24,46.54808208205876,A,22.582807540893555,23.293437194824218,23.150446701049805,22.193908596038817,20.936155052185057,19.76102282524109,17.357580180168153
2009-09-25,46.14365021107023,A,22.344484329223636,23.030561447143555,23.200277709960936,22.2206298828125,21.029570388793946,19.776229219436644,17.388514647483827
2009-09-28,46.07532762191178,A,23.63720703125,23.097004318237303,23.279718780517577,22.318125820159914,21.144247703552246,19.825244092941283,17.434009189605714
2009-09-29,45.97399367507484,A,23.355552673339844,23.019009399414063,23.32449436187744,22.46581325531006,21.251139335632324,19.87467148780823,17.48011073589325
2009-09-30,46.47693454810646,A,26.23708152770996,23.6314266204834,23.560650062561034,22.766243362426756,21.417240142822266,19.96152497291565,17.538604650497437
2009-10-01,47.1330362731998,A,26.69927024841309,24.454719161987306,23.87407817840576,23.057284832000732,21.57564998626709,20.048694925308226,17.59940950870514
2009-10-02,47.81432068204444,A,26.309301376342773,25.247682571411133,24.139122009277344,23.325577831268312,21.73200107574463,20.12952549934387,17.660067672729493
2009-10-05,48.144925065502186,A,26.14319229125977,25.748879623413085,24.422941970825196,23.585565376281743,21.86422061920166,20.194056539535524,17.720955986976623
2009-10-06,48.47740497598576,A,26.34541130065918,26.346851348876953,24.682930374145506,23.83508176803589,22.008090629577637,20.249846258163455,17.775218572616577
2009-10-07,48.28248246034415,A,26.5403995513916,26.40751495361328,25.01947078704834,24.075209331512454,22.15743911743164,20.313900499343873,17.82532947540283
2009-10-08,47.999500520328496,A,26.663166046142575,26.40029411315918,25.42750663757324,24.288976669311523,22.28569953918457,20.376957902908327,17.876054210662844
2009-10-09,47.76467151754711,A,26.48262023925781,26.434957885742186,25.84132022857666,24.5207989692688,22.413815689086913,20.435626554489136,17.923613443374634
2009-10-12,47.605140791931,A,26.655948638916016,26.537509155273437,26.14319438934326,24.71145658493042,22.54655387878418,20.49602849006653,17.971544322967528
2009-10-13,47.31530969232052,A,25.8759765625,26.443622207641603,26.395236778259278,24.859865570068358,22.65517074584961,20.541526861190796,18.01218119621277
2009-10-14,47.21173956862609,A,27.17591667175293,26.570725631713866,26.489120292663575,25.024885177612305,22.782853469848632,20.607702569961546,18.066742515563966
2009-10-15,47.06583615406118,A,26.9087028503418,26.61983299255371,26.510063552856444,25.192070865631102,22.916602325439452,20.6652503490448,18.11713927268982
2009-10-16,46.792101051579294,A,26.07096672058105,26.53750228881836,26.486230087280273,25.31267604827881,23.01048656463623,20.709254331588745,18.166882972717286
2009-10-19,46.620722433883316,A,26.359846115112305,26.478281784057618,26.507895469665527,25.46541872024536,23.117081336975097,20.75090880393982,18.22464720249176
2009-10-20,46.5472803228594,A,25.76766586303711,26.456619644165038,26.45012092590332,25.566525650024413,23.230609436035156,20.793530168533326,18.27711703777313
2009-10-21,46.31775173102335,P,25.630447387695312,26.147525787353516,26.359125709533693,25.689298248291017,23.328393859863283,20.83894122123718,18.334274854660034
2009-10-22,46.45388111221532,P,27.616455078125,26.289076232910155,26.454454612731933,25.940980625152587,23.459398765563964,20.895888528823853,18.401751646995546
2009-10-23,46.63650872445893,P,26.7714958190918,26.429182052612305,26.483342170715332,26.162331199645998,23.57798210144043,20.950844373703003,18.46026596546173
2009-10-26,46.68814828490298,P,26.453723907470703,26.447957611083986,26.4631196975708,26.30315704345703,23.71187557220459,21.010587491989135,18.517191424369813
