Date,GRADE,GPS,EG,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1995-10-03,,,12.607256889343262,,,,,,
1995-10-04,,,12.045145988464355,,,,,,
1995-10-05,,,12.446654319763184,,,,,,
1995-10-06,,,12.767854690551758,,,,,,
1995-10-09,,,12.446654319763184,12.462713241577148,,,,,
1995-10-10,,,12.36635398864746,12.414532661437988,,,,,
1995-10-11,,,12.446654319763184,12.494834327697754,,,,,
1995-10-12,,,12.446654319763184,12.494834327697754,,,,,
1995-10-13,,,12.84816074371338,12.510895538330079,,,,,
1995-10-16,,,12.68755340576172,12.559075355529785,12.510894298553467,,,,
1995-10-17,,,12.68755340576172,12.623315238952637,12.518923950195312,,,,
1995-10-18,,,12.607256889343262,12.655435752868652,12.575135040283204,,,,
1995-10-19,,,12.607256889343262,12.687556266784668,12.59119529724121,,,,
1995-10-20,,,12.526957511901855,12.623315620422364,12.567105579376221,,,,
1995-10-23,,,12.36635398864746,12.559075736999512,12.559075546264648,,,,
1995-10-24,,,12.205748558044434,12.462714767456054,12.543015003204346,,,,
1995-10-25,,,12.205748558044434,12.382413101196288,12.51892442703247,,,,
1995-10-26,,,12.205748558044434,12.302111434936524,12.494833850860596,,,,
1995-10-27,,,12.36635398864746,12.269990730285645,12.446653175354005,,,,
1995-10-30,,,12.36635398864746,12.269990730285645,12.414533233642578,12.462713766098023,,,
1995-10-31,,,13.089062690734863,12.44665355682373,12.454684162139893,12.486804056167603,,,
1995-11-01,,,13.089062690734863,12.623316383361816,12.502864742279053,12.538999891281128,,,
1995-11-02,,,13.16936492919922,12.816039657592773,12.559075546264648,12.575135421752929,,,
1995-11-03,,,13.329962730407717,13.008761405944824,12.639376068115235,12.603240823745727,,,
1995-11-06,,,13.249669075012209,13.185424423217773,12.727707576751708,12.643391561508178,,,
1995-11-07,,,13.249669075012209,13.217545700073241,12.832099628448486,12.687557315826416,,,
1995-11-08,,,13.329962730407717,13.265725708007812,12.944521045684814,12.731722736358643,,,
1995-11-09,,,13.329962730407717,13.297845268249514,13.056942462921143,12.775888156890868,,,
1995-11-10,,,13.089062690734863,13.249665260314945,13.129213333129883,12.787933254241944,,,
1995-11-13,,,13.16936492919922,13.233604431152347,13.20951442718506,12.812023830413818,,,
1995-11-14,,,13.249669075012209,13.233604431152344,13.225575065612793,12.840129613876343,,,
1995-11-15,,,13.16936492919922,13.201484870910644,13.233605289459229,12.868235015869141,,,
1995-11-16,,,13.10824203491211,13.157140731811523,13.227493000030517,12.893284273147582,,,
1995-11-17,,,13.269084930419922,13.193145179748536,13.221405220031738,12.930390644073487,,,
1995-11-20,,,13.188658714294434,13.197003936767578,13.215304183959962,12.971505880355835,,,
1995-11-21,,,13.34949779510498,13.216969680786132,13.225287055969238,13.028693342208863,,,
1995-11-22,,,13.429920196533203,13.26908073425293,13.235282802581787,13.0899019241333,,,
1995-11-23,,,13.429920196533203,13.333416366577149,13.245278549194335,13.151110506057739,,,
1995-11-24,,,13.429920196533203,13.365583419799805,13.27936429977417,13.204288816452026,,,
1995-11-27,,,13.34949779510498,13.397751235961914,13.297377586364746,13.253446006774903,,,
1995-11-28,,,13.34949779510498,13.397751235961914,13.307360458374024,13.266467761993407,,,
1995-11-29,,,13.34949779510498,13.38166675567627,13.3253737449646,13.279489517211914,,,
1995-11-30,,,13.429920196533203,13.38166675567627,13.357541561126709,13.292517280578613,,,
1995-12-01,,,13.671175003051758,13.42991771697998,13.397750568389892,13.309577894210815,,,
1995-12-04,,,13.510337829589844,13.462085723876953,13.429918479919433,13.322611331939697,,,
1995-12-05,,,13.59075927734375,13.510338020324706,13.454044628143311,13.339665842056274,,,
1995-12-06,,,13.510337829589844,13.54250602722168,13.462086391448974,13.348684597015382,,,
1995-12-07,,,13.751590728759766,13.606840133666992,13.494253444671632,13.369765996932983,,,
1995-12-08,,,13.671175003051758,13.606840133666992,13.518378925323486,13.398871612548827,,,
1995-12-11,,,13.832009315490724,13.671174430847168,13.56663007736206,13.432003831863403,12.999789924621583,,
1995-12-12,,,13.832009315490724,13.719424438476562,13.614881229400634,13.461120843887329,13.024284973144532,,
