Date,GRADE,GPS,SWK,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1989-10-19,61.63535355187465,B,6.706296443939209,6.627975368499756,6.84091272354126,6.954723811149597,7.154764423370361,7.019413566589355,6.558556940555572
1989-10-20,61.74476013664725,P,6.853152751922607,6.6965068817138675,6.823780059814453,6.937591123580932,7.145514678955078,7.021577944755554,6.565999095439911
1989-10-23,61.83358292298957,P,6.926575183868408,6.750352954864502,6.81154203414917,6.929024696350098,7.137247362136841,7.0249591732025145,6.573688616752625
1989-10-24,61.932660767275515,P,6.926575183868408,6.809093952178955,6.796856546401978,6.922905683517456,7.129952173233033,7.02763074874878,6.581378138065338
1989-10-25,62.06055115877917,P,7.04895544052124,6.892311000823975,6.796856546401978,6.922905683517456,7.12510458946228,7.029581727981568,6.589679560661316
1989-10-26,62.1540245382055,P,7.000006198883057,6.951052951812744,6.78951416015625,6.920458221435547,7.121708402633667,7.030071043968201,6.597496755123139
1989-10-27,62.16769247798462,A,6.90210485458374,6.9608433723449705,6.828675127029419,6.913115692138672,7.115868244171143,7.0293383264541625,6.604944188594818
1989-10-30,62.186811674690766,A,7.000006198883057,6.975529575347901,6.862941265106201,6.914339661598206,7.1134443283081055,7.029584622383117,6.612881128787994
1989-10-31,62.21147711227328,A,7.024479389190674,6.995110416412354,6.9021021842956545,6.911892127990723,7.11345422744751,7.030804781913758,6.620700943470001
1989-11-01,62.20198345788458,A,7.024479389190674,6.990215206146241,6.941263103485108,6.90944459438324,7.111519775390625,7.032754077911377,6.628520758152008
1989-11-02,62.192154098266606,A,6.975526809692383,6.985319328308106,6.968186140060425,6.9045494318008425,7.103259286880493,7.035186052322388,6.635856297016144
1989-11-03,62.20921093495647,A,7.073430061340332,7.019584369659424,6.990213871002197,6.906996965408325,7.097929067611695,7.038110942840576,6.643681352138519
1989-11-06,62.1625118609599,A,6.951051712036133,7.009793472290039,6.9926615238189695,6.90210177898407,7.084318237304688,7.03932596206665,6.650655024051666
1989-11-07,62.104372769845064,P,6.951051712036133,6.995107936859131,6.995109176635742,6.89598286151886,7.072651710510254,7.0390827131271365,6.657389204502106
1989-11-08,62.036958762644,P,6.877626895904541,6.965737438201904,6.977976322174072,6.887416434288025,7.061947088241578,7.038105216026306,6.663756260871887
1989-11-09,61.974479170893524,P,6.804201126098633,6.931472301483154,6.9583958148956295,6.87395498752594,7.0492879676818845,7.036150422096252,6.669756188392639
1989-11-10,61.93259751921948,B,6.926575183868408,6.902101325988769,6.960842847824097,6.894758987426758,7.037617931365967,7.0359054279327395,6.676248240470886
1989-11-13,61.962600986381574,B,7.024479389190674,6.916786861419678,6.963290166854859,6.913115715980529,7.027905979156494,7.037125587463379,6.683229813575744
1989-11-14,61.974699860381484,B,6.926575183868408,6.9118915557861325,6.953499746322632,6.927800965309143,7.018605270385742,7.037123684883118,6.689123129844665
1989-11-15,62.02271977219285,B,6.951051712036133,6.9265765190124515,6.946156978607178,6.943710041046143,7.013710174560547,7.037609567642212,6.695138828754425
1989-11-16,62.1019377780809,A,7.000006198883057,6.965737533569336,6.948604917526245,6.958395528793335,7.011262626647949,7.04004325389862,6.700321564674377
1989-11-17,62.12162955581314,A,7.024479389190674,6.985318374633789,6.943709850311279,6.966961860656738,7.00196195602417,7.045395169258118,6.706105651855469
1989-11-20,62.10292563592705,A,6.951051712036133,6.970632839202881,6.943709850311279,6.968185687065125,6.992171716690064,7.050255832672119,6.711881844997406
1989-11-21,62.08265403475209,A,6.804201126098633,6.946158027648925,6.929024791717529,6.962066984176635,6.980912961959839,7.053647990226746,6.717163290977478
1989-11-22,62.09315961325047,A,7.000006198883057,6.95594892501831,6.941262722015381,6.959619522094727,6.976996955871582,7.059241256713867,6.723303995132446
1989-11-23,62.08796609921951,A,7.000006198883057,6.95594892501831,6.960843229293824,6.959619522094727,6.974059934616089,7.0643484401702885,6.7295644664764405
1989-11-24,62.07882952436449,P,6.951051712036133,6.9412633895874025,6.963290882110596,6.962066864967346,6.970633296966553,7.067750868797302,6.735220925807953
1989-11-27,62.086001875386984,P,6.975526809692383,6.946158409118652,6.958395624160767,6.960842895507812,6.967696161270141,7.070425868034363,6.740999760627747
1989-11-28,62.13687138521689,A,7.000006198883057,6.985319423675537,6.965738725662232,6.959619235992432,6.964759140014649,7.07334566116333,6.747020726203918
1989-11-29,62.12510393485147,A,7.000006198883057,6.985319423675537,6.970634174346924,6.95839557647705,6.961822118759155,7.075536313056946,6.753640422821045
1989-11-30,62.150990936963574,A,7.171332359313965,7.019584655761719,6.9877667903900145,6.96818585395813,6.962801094055176,7.079926342964172,6.761236510276794
1989-12-01,62.23136750784976,A,7.342660903930664,7.097906494140625,7.0195849418640135,6.981647396087647,6.965738182067871,7.084814376831055,6.770287983417511
1989-12-04,62.30495351433763,A,7.272647380828857,7.15733060836792,7.051744508743286,6.997727179527283,6.969233055114746,7.089488377571106,6.778630142211914
1989-12-05,62.34318748025146,A,7.174036026000977,7.192136573791504,7.08872799873352,7.008876395225525,6.971734666824341,7.093905444145203,6.785880508422852
1989-12-06,62.36932806754416,A,7.100074291229248,7.212150192260742,7.09873480796814,7.01999876499176,6.972757043838501,7.096853713989258,6.792641320228577
1989-12-07,62.34283980748631,A,7.100074291229248,7.197898578643799,7.108741617202758,7.034792423248291,6.973779420852662,7.099072885513306,6.7991626262664795
1989-12-08,62.28152954200058,A,7.174036026000977,7.164173603057861,7.131040048599243,7.04716546535492,6.976281032562256,7.102274670600891,6.8049760127067564
1989-12-11,62.23535748699124,A,7.198689937591553,7.1493821144104,7.15335636138916,7.055875992774963,6.980744295120239,7.10596607208252,6.810792903900147
1989-12-12,62.24545751362111,A,7.346604347229004,7.183895778656006,7.188016176223755,7.076877450942993,6.986207780838012,7.110893540382385,6.817841708660126
1989-12-13,62.308218132283095,A,7.494521617889404,7.262785243988037,7.23746771812439,7.104050946235657,6.994629611968994,7.114383702278137,6.824061427116394
1989-12-14,62.4059160089285,A,7.642442226409912,7.37125883102417,7.284578704833985,7.136172747611999,7.006009855270386,7.119596104621888,6.830779385566712
1989-12-15,62.45743428984783,A,7.494521617889404,7.435355949401855,7.299764776229859,7.159674859046936,7.01541069984436,7.12357234954834,6.83699910402298
1989-12-18,62.481711079990454,A,7.395913124084473,7.4748005867004395,7.31209135055542,7.181917929649353,7.022349853515625,7.125590353012085,6.843329093456268
1989-12-19,62.49850296885936,A,7.543831348419189,7.514245986938477,7.349070882797241,7.218899440765381,7.031757879257202,7.129573612213135,6.85027801990509
1989-12-20,62.489402442435484,A,7.593135833740234,7.533968830108643,7.3983770370483395,7.24855592250824,7.042641487121582,7.134292950630188,6.857594122886658
1989-12-21,62.45725479167934,A,7.642442226409912,7.533968830108643,7.452613830566406,7.280677723884582,7.054021730422973,7.139505352973938,6.8650361037254335
1989-12-22,62.46366180795345,A,7.494521617889404,7.533968830108643,7.484662389755249,7.3078512191772464,7.073702259063721,7.14299551486969,6.872462477684021
1989-12-25,62.484822212409604,A,7.494521617889404,7.5536905288696286,7.514245557785034,7.333800959587097,7.090445795059204,7.144298243522644,6.880009517669678
1989-12-26,62.46580306416603,A,7.543831348419189,7.5536905288696286,7.533968257904053,7.360992217063904,7.108665018081665,7.146337146759033,6.887803106307984
1989-12-27,62.467157698590455,A,7.691746711730957,7.573412704467773,7.553690767288208,7.395579242706299,7.129842548370362,7.149126033782959,6.896215605735779
1989-12-28,62.43978151628367,A,7.642442226409912,7.573412704467773,7.553690767288208,7.419134736061096,7.148565464019775,7.151664943695068,6.904622917175293
1989-12-29,62.44132252751555,A,7.691746711730957,7.612857723236084,7.573413276672364,7.436589026451111,7.165337343215942,7.155426011085511,6.913276751041412
1990-01-01,62.451628233326254,A,7.691746711730957,7.6523027420043945,7.6029966354370115,7.457543992996216,7.180640773773193,7.158944067955017,6.921809916496277
1990-01-02,62.495032655071725,A,7.839666843414307,7.711469841003418,7.632580184936524,7.490825533866882,7.198902606964111,7.164427390098572,6.930962016582489
1990-01-03,62.43344496354596,A,7.543831348419189,7.681886768341064,7.627649736404419,7.51301338672638,7.20880012512207,7.166952357292176,6.9376696014404295
1990-01-04,62.40698341076246,A,7.543831348419189,7.66216459274292,7.617788648605346,7.535201239585876,7.219676628112793,7.17069251537323,6.944618527889252
1990-01-05,62.34200482101422,A,7.445215225219727,7.612858295440674,7.612858009338379,7.548760199546814,7.230538835525513,7.173203539848328,6.951436383724213
1990-01-08,62.28105438695695,A,7.494521617889404,7.573413276672364,7.612858009338379,7.5635517835617065,7.24042914390564,7.176936736106873,6.958259415626526
1990-01-09,62.16349859396638,P,7.445215225219727,7.494522953033448,7.602996397018432,7.5684823274612425,7.248843860626221,7.181149044036865,6.964111924171448
1990-01-10,62.14442798687036,P,7.494521617889404,7.484661006927491,7.583273887634277,7.5684823274612425,7.2582447052001955,7.18488224029541,6.969245617389679
1990-01-11,62.101032437873535,P,7.445215225219727,7.464937782287597,7.563551187515259,7.558620977401733,7.267638473510742,7.185448880195618,6.974253451824188
1990-01-12,62.086483257545986,P,7.46987247467041,7.469869232177734,7.541363763809204,7.557388520240783,7.275567321777344,7.186748194694519,6.978901903629303
1990-01-15,62.062129957793594,P,7.46987247467041,7.464939403533935,7.519176340103149,7.561086487770081,7.2859437370300295,7.1851309871673585,6.984274361133576
1990-01-16,62.025960074377615,P,7.321953296661377,7.440287017822266,7.467404985427857,7.54999258518219,7.2933617687225345,7.183006739616394,6.988545212745667
1990-01-17,61.980140438462996,P,7.272647380828857,7.395912170410156,7.440286588668823,7.533968162536621,7.3012621784210205,7.181604633331299,6.992448875904083
1990-01-18,61.95156242299898,P,7.247992992401123,7.3564677238464355,7.410702753067016,7.514245700836182,7.310138015747071,7.179712991714478,6.996591258049011
1990-01-19,61.89121753858879,P,7.149384021759033,7.29237003326416,7.381119632720948,7.496988821029663,7.314594192504883,7.176106061935425,6.999999263286591
1990-01-22,61.77175581258428,P,6.90285062789917,7.178965663909912,7.321952533721924,7.4674052715301515,7.3121616172790525,7.170033798217774,7.002536611557007
1990-01-23,61.6941198217371,P,6.828888893127441,7.080352783203125,7.2603199005126955,7.431658148765564,7.310207891464233,7.164406580924988,7.0045834732055665
1990-01-24,61.595133406938636,P,6.754937171936035,6.97681074142456,7.186361455917359,7.384817671775818,7.306285600662232,7.1599978876113894,7.006139917373657
1990-01-25,61.49361528907452,B,6.705626964569092,6.868337535858155,7.112402629852295,7.3379769086837765,7.3003980159759525,7.15583032131195,7.007811818122864
1990-01-26,61.40655603666429,B,6.705626964569092,6.779586124420166,7.035978078842163,7.288670921325684,7.294020967483521,7.147991461753845,7.009483718872071
1990-01-29,61.38979894747725,B,6.656323432922363,6.7302806854248045,6.954623174667359,7.236899757385254,7.288126401901245,7.140149059295655,7.011029765605927
1990-01-30,61.37564813661054,B,6.6070170402526855,6.685906314849854,6.883129549026489,7.175267267227173,7.284182720184326,7.132547841072083,7.012208616733551
1990-01-31,61.46270288245173,B,6.90285062789917,6.71548900604248,6.846149873733521,7.143218231201172,7.282239608764648,7.129618282318115,7.014866635799408
1990-02-01,61.5524679861423,B,6.878198146820068,6.750003242492676,6.809170389175415,7.1099365711212155,7.279803447723388,7.126931691169739,7.017039384841919
1990-02-02,61.65196860614617,B,6.853544235229492,6.779586696624756,6.779586410522461,7.080353021621704,7.277853298187256,7.124243297576904,7.018847532272339
1990-02-05,61.766626809481075,B,6.90285062789917,6.8288921356201175,6.779586410522461,7.050769472122193,7.2763997745513915,7.122047967910767,7.0207815265655515
1990-02-06,61.8874721108884,B,6.90285062789917,6.888058853149414,6.786982583999634,7.0236512422561646,7.274456663131714,7.119607901573181,7.022956864833832
1990-02-07,61.92701270336619,B,7.001462936401367,6.907781314849854,6.811635160446167,6.998998308181763,7.27448579788208,7.118153958320618,7.025263268947601
1990-02-08,61.958745848074095,C,6.952157974243164,6.922573280334473,6.836288261413574,6.974345445632935,7.270102310180664,7.11645170211792,7.027564485073089
1990-02-09,61.99223011584621,C,7.001462936401367,6.952157020568848,6.865871858596802,6.950924968719482,7.2632783508300784,7.114508266448975,7.030232884883881
1990-02-12,61.98331665994488,C,6.90285062789917,6.952157020568848,6.890524578094483,6.922573876380921,7.2558824157714845,7.112557735443115,7.032890903949737
1990-02-13,61.972610602086014,C,6.878198146820068,6.947226524353027,6.91764268875122,6.900386118888855,7.249965658187866,7.110850162506104,7.035666995048523
1990-02-14,61.94517885922994,C,6.90285062789917,6.927504062652588,6.91764268875122,6.881896281242371,7.246021184921265,7.109389114379883,7.03832501411438
1990-02-15,61.932472898600174,B,6.90285062789917,6.917642593383789,6.9201079368591305,6.864639163017273,7.242076711654663,7.107928066253662,7.04110369682312
1990-02-16,61.9225049835807,B,6.952157974243164,6.907781600952148,6.929969310760498,6.854777860641479,7.237639150619507,7.1069600915908815,7.043646245002747
1990-02-19,61.94320558672019,B,6.952157974243164,6.917643070220947,6.9349000453948975,6.857243227958679,7.232708511352539,7.106726403236389,7.046068120002746
1990-02-20,61.92892476464337,B,6.853544235229492,6.912712287902832,6.929969406127929,6.858475995063782,7.222847309112549,7.104527544975281,7.047031598091126
1990-02-21,61.94570548971843,C,6.976809978485107,6.927504158020019,6.9275041103363035,6.869569635391235,7.212493076324463,7.103561344146729,7.047887377738952
1990-02-22,61.94253755421554,C,6.90285062789917,6.927504158020019,6.922573375701904,6.879430818557739,7.197701244354248,7.101855549812317,7.049218056201934
1990-02-23,61.94086443328815,C,6.952157974243164,6.927504158020019,6.917642879486084,6.891757369041443,7.186853971481323,7.101132335662842,7.050674602985382
1990-02-26,61.94787096708358,C,7.001462936401367,6.93736515045166,6.9275041103363035,6.909014344215393,7.178964967727661,7.100657410621643,7.052860345840454
1990-02-27,62.006259229629514,C,7.07542085647583,6.981740474700928,6.9472263813018795,6.93243453502655,7.169596757888794,7.100677318572998,7.055777876377106
1990-02-28,62.020453864648466,C,7.050769805908203,6.996532440185547,6.962018299102783,6.939830493927002,7.158749437332153,7.100695462226867,7.05833081483841
1990-03-01,62.05220029897969,C,7.050769805908203,7.026116275787354,6.9768102169036865,6.9484590768814085,7.146915988922119,7.100468859672547,7.060763092041015
1990-03-02,62.078324719212425,A,7.026114940643311,7.040907669067383,6.984205913543701,6.957087612152099,7.137547855377197,7.105625057220459,7.062348074913025
1990-03-05,62.05683347745684,A,6.952157974243164,7.031046676635742,6.984205913543701,6.959552979469299,7.126700582504273,7.1085731887817385,7.063563272953034
1990-03-06,62.042583256812954,A,7.080349922180176,7.032032489776611,7.0068864822387695,6.968427944183349,7.117430953979492,7.113047986030579,7.066022760868073
1990-03-07,62.041605296156824,A,7.080349922180176,7.037948513031006,7.0172404766082765,6.97237229347229,7.105203018188477,7.117522783279419,7.067999603748322
1990-03-08,62.06043262257507,A,7.154878616333008,7.058770275115966,7.04244327545166,6.982508325576783,7.095451745986939,7.122008605003357,7.070711085796356
1990-03-09,62.06116796604312,A,7.130034923553467,7.079554271697998,7.06023097038269,6.988936924934388,7.084217510223389,7.124777426719666,7.07317768573761
1990-03-12,62.115123007693406,A,7.229409217834473,7.13500452041626,7.083025598526001,7.005264854431152,7.074970760345459,7.127805767059326,7.076382470130921
1990-03-13,62.09265113198123,A,7.105194091796875,7.1399733543396,7.086002922058105,7.016614651679992,7.060281305313111,7.1295919561386105,7.078611352443695
1990-03-14,62.0981740010697,A,7.154878616333008,7.154879093170166,7.096413803100586,7.029216051101685,7.052502250671386,7.130651187896729,7.080116457939148
1990-03-15,62.08580147506416,A,7.204569816589356,7.1648173332214355,7.111793804168701,7.044302010536194,7.04571702003479,7.132696824073792,7.081383934020996
1990-03-16,62.098869162172484,A,7.229409217834473,7.1846921920776365,7.132123231887817,7.058164572715759,7.041400899887085,7.135969867706299,7.082654097080231
1990-03-19,62.06608746922814,A,7.179723262786865,7.174755001068116,7.154879760742188,7.0695428371429445,7.035104932785035,7.137767038345337,7.0836758303642275
1990-03-20,62.07529320419428,A,7.130034923553467,7.179723167419434,7.159848260879516,7.083367371559143,7.028801326751709,7.138822593688965,7.084813687801361
1990-03-21,62.051369856643355,A,7.080349922180176,7.164817428588867,7.159848260879516,7.0885443687438965,7.020517892837525,7.13938129901886,7.086067688465119
1990-03-22,62.01548875585238,A,7.055505275726318,7.13500452041626,7.149910926818848,7.096177101135254,7.012723693847656,7.140181083679199,7.087683568000793
1990-03-23,61.933435595728135,P,6.93128776550293,7.0753802299499515,7.130036211013794,7.095133590698242,7.001951999664307,7.138759660720825,7.0884353017807005
1990-03-26,61.87394726582435,P,6.956131458282471,7.030661869049072,7.102708435058593,7.092867016792297,6.9916771793365475,7.138810458183289,7.089068210124969
1990-03-27,61.856093167202886,P,7.080349922180176,7.020724868774414,7.100224018096924,7.0931134700775145,6.9868451118469235,7.140103440284729,7.089593076705933
1990-03-28,61.8792929945971,P,7.154878616333008,7.035630607604981,7.100224018096924,7.0983189105987545,6.9844897365570064,7.1428759574890135,7.09049058675766
1990-03-29,61.89307962351583,P,7.080349922180176,7.040599536895752,7.0878020286560055,7.099797916412354,6.981136875152588,7.145637445449829,7.090893933773041
1990-03-30,61.96150993353799,A,7.130034923553467,7.080348968505859,7.0778645992279055,7.104993915557861,6.980749893188476,7.14767204284668,7.091788735389709
1990-04-02,62.023151030535644,A,7.080349922180176,7.1051926612854,7.067927265167237,7.111403512954712,6.984299879074097,7.148230748176575,7.092678167819977
1990-04-03,62.08599610973699,A,7.279094696044922,7.144941616058349,7.082833242416382,7.121340751647949,6.993303995132447,7.1517559432983395,7.0944398140907285
1990-04-04,62.03000506927055,A,6.856758117675781,7.085317516326905,7.060474061965943,7.110161161422729,6.9953404140472415,7.150813007354737,7.094211287498474
1990-04-05,61.94000089231577,P,6.608322620391846,6.990912055969238,7.0157557964324955,7.082833361625672,6.9933943271636965,7.146896171569824,7.0934697127342226
1990-04-06,61.85459262206922,P,6.682854175567627,6.90147590637207,6.990912437438965,7.060474324226379,6.992938871383667,7.143479919433593,7.094437544345856
1990-04-09,61.80237089684081,P,6.807068824768066,6.846819686889648,6.976006174087525,7.039357304573059,6.9959537792205815,7.142040090560913,7.096147961616516
1990-04-10,61.71106366759233,P,6.856758117675781,6.762352371215821,6.953646993637085,7.026935505867004,7.000948600769043,7.142565660476684,7.098106825351715
1990-04-11,61.72253047313479,P,6.8319172859191895,6.757384204864502,6.9213508605957035,7.010787439346314,6.999529933929443,7.140884771347046,7.100063014030456
1990-04-12,61.820564689834164,P,6.9064459800720215,6.8170088768005375,6.903960466384888,6.995881247520447,7.000094890594482,7.139949169158935,7.102148804664612
1990-04-13,61.88472858837748,P,6.9064459800720215,6.861727237701416,6.881601572036743,6.979733085632324,7.001152925491333,7.139503111839295,7.103626990318299
1990-04-16,61.89867198478722,P,6.856758117675781,6.871665096282959,6.859242391586304,6.96358482837677,7.000231075286865,7.138315424919129,7.104370646476745
1990-04-17,61.882808359023805,B,6.782229423522949,6.856759357452392,6.809555864334106,6.9461945533752445,6.997818651199341,7.136137657165527,7.104741659164429
1990-04-18,61.871675402215395,B,6.732544898986816,6.836884880065918,6.79713454246521,6.9288043022155765,6.99244029045105,7.1334630441665645,7.104499678611756
1990-04-19,61.83633588458343,B,6.757382392883301,6.807072162628174,6.812040519714356,6.913898158073425,6.988544778823853,7.129323544502259,7.104624943733215
1990-04-20,61.768561398259855,B,6.608322620391846,6.747447490692139,6.804587364196777,6.897749900817871,6.980681972503662,7.12198016166687,7.103397269248962
1990-04-23,61.70467895184558,B,6.533793449401856,6.682854557037354,6.777259826660156,6.8766330003738405,6.9733008289337155,7.1145916223526005,7.102039999961853
1990-04-24,61.656599757201626,B,6.459263801574707,6.618261432647705,6.737510395050049,6.845578694343567,6.964922142028809,7.107443900108337,7.10067467212677
1990-04-25,61.61145845680014,B,6.50895357131958,6.5735431671142575,6.705214023590088,6.813282442092896,6.957044200897217,7.101532692909241,7.099193203449249
1990-04-26,61.5549745319009,B,6.533793449401856,6.528825378417968,6.667948770523071,6.78595461845398,6.94966305732727,7.095869884490967,7.0974713850021365
1990-04-27,61.51766690810126,B,6.409580230712891,6.489076900482178,6.618262195587159,6.749931883811951,6.938811502456665,7.088225326538086,7.095249998569488
1990-04-30,61.52234530331422,B,6.484106063842773,6.479139423370361,6.580996990203857,6.72011969089508,6.929450464248657,7.081079487800598,7.0935227799415586
1990-05-01,61.5652254943129,B,6.583482265472412,6.503983116149902,6.561122274398803,6.685339069366455,6.9240492248535155,7.073448266983032,7.0921709036827085
1990-05-02,61.57892667132669,B,6.50895357131958,6.503983116149902,6.53876314163208,6.667948842048645,6.914692096710205,7.063592586517334,7.088988144397735
1990-05-03,61.57303578364529,B,6.409580230712891,6.4791404724121096,6.503982925415039,6.658011722564697,6.904826688766479,7.051263966560364,7.085430035591125
1990-05-04,61.628828471320304,B,6.50895357131958,6.499015140533447,6.494046020507812,6.649316692352295,6.895962600708008,7.041408286094666,7.082490317821502
1990-05-07,61.618045898726024,B,6.359894275665283,6.474172782897949,6.476656103134156,6.626957964897156,6.883131227493286,7.031048097610474,7.078319225311279
1990-05-08,61.58497393371423,B,6.409580230712891,6.439392375946045,6.471687746047974,6.604599070549011,6.869814414978027,7.01970558643341,7.074639599323273
1990-05-09,61.616285236540904,B,6.608322620391846,6.459266185760498,6.4816246509552,6.593419337272644,6.860965471267701,7.009857454299927,7.072075202465057
1990-05-10,61.651002415496016,B,6.533793449401856,6.484108829498291,6.4816246509552,6.574786710739136,6.850625944137573,6.998770966529846,7.069138159751892
1990-05-11,61.67801835688522,C,6.658012390136719,6.513920593261719,6.506467866897583,6.56236503124237,6.843263893127442,6.990405874252319,7.066700694561004
1990-05-14,61.802792712619926,C,6.881603717803955,6.618262481689453,6.546217632293701,6.563607311248779,6.841852807998658,6.984276695251465,7.064287469387055
1990-05-15,61.93777011180763,C,6.980971813201904,6.732540798187256,6.58596658706665,6.573544430732727,6.839865245819092,6.978648099899292,7.062492623329162
1990-05-16,61.99380085321524,C,6.9064459800720215,6.792165470123291,6.625715827941894,6.582239484786987,6.8363871669769285,6.970795092582702,7.05996056318283
1990-05-17,62.057048750212225,C,6.8319172859191895,6.851790237426758,6.667949533462524,6.585966229438782,6.829927940368652,6.962689843177795,7.057177393436432
1990-05-18,62.08023771696486,C,6.8319172859191895,6.886571216583252,6.700245904922485,6.597145962715149,6.823965587615967,6.954091548919678,7.054758780002594
1990-05-21,62.04285812581934,C,6.856758117675781,6.881602096557617,6.749932289123535,6.613294196128845,6.816512565612793,6.945741662979126,7.052342865467072
1990-05-22,61.97021049822752,C,6.782229423522949,6.841853618621826,6.787197208404541,6.629442477226258,6.810053272247314,6.935167288780212,7.049797339439392
1990-05-23,61.93790823014731,C,6.8319172859191895,6.82694787979126,6.809556674957276,6.645590662956238,6.803594045639038,6.928048148155212,7.047500252723694
1990-05-24,61.89413687448274,C,6.707700252532959,6.802104473114014,6.826947355270386,6.654286003112793,6.79365665435791,6.91968683719635,7.04518967628479
1990-05-25,61.846180719784634,C,6.658012390136719,6.7673234939575195,6.826947355270386,6.666707611083984,6.782228717803955,6.91181480884552,7.0425091743469235
1990-05-28,61.78647864775368,C,6.658012390136719,6.727574348449707,6.8045882225036625,6.6754029273986815,6.7717945003509525,6.9034497165679936,7.040193226337433
1990-05-29,61.80766574598827,C,6.9064459800720215,6.752417659759521,6.797135639190674,6.6915511131286625,6.767322721481324,6.898062024116516,7.03960553407669
1990-05-30,61.80330271555391,B,6.8319172859191895,6.752417659759521,6.789682769775391,6.707699298858643,6.762354068756103,6.891435980796814,7.038159110546112
1990-05-31,61.8259699260777,B,6.807068824768066,6.772291374206543,6.787197923660278,6.727573728561401,6.757385339736938,6.885054516792297,7.0352516984939575
1990-06-01,61.88204790422208,C,6.881603717803955,6.81700963973999,6.7921665668487545,6.74620623588562,6.756391658782959,6.879171829223633,7.032960011959076
1990-06-04,61.97916430909256,C,7.0058183670043945,6.886570835113526,6.807072591781616,6.778502440452575,6.757385396957398,6.874531288146972,7.029831137657165
1990-06-05,61.99464588059555,C,6.959749698638916,6.897231578826904,6.824824619293213,6.806010913848877,6.754973392486573,6.870909252166748,7.026957995891571
1990-06-06,62.01694355050942,C,6.934723377227783,6.917792797088623,6.835105228424072,6.822330951690674,6.750570287704468,6.867530012130738,7.024567322731018
1990-06-07,62.02754017600759,C,6.85961389541626,6.928301811218262,6.850296592712402,6.838621973991394,6.74615556716919,6.863646221160889,7.021679606437683
1990-06-08,62.01009371429,C,6.85961389541626,6.923903846740723,6.870456743240356,6.848702049255371,6.740747146606445,6.860748519897461,7.018427290916443
1990-06-11,61.99160528169128,C,7.009824752807617,6.924705123901367,6.905637979507446,6.855113101005554,6.739336643218994,6.861818261146546,7.015926029682159
1990-06-12,61.976327370422474,C,6.984788417816162,6.929712867736816,6.91347222328186,6.855303931236267,6.733450517654419,6.8633772563934325,7.01389191865921
1990-06-13,61.98376399196395,C,6.934723377227783,6.929712867736816,6.9237528324127195,6.856717801094055,6.735009822845459,6.86517511844635,7.01258650302887
1990-06-14,62.025238820508015,C,6.984788417816162,6.9547477722167965,6.941524791717529,6.864361357688904,6.742539138793945,6.867966732978821,7.0118985271453855
1990-06-15,62.05572453108686,A,6.959749698638916,6.974774932861328,6.949339389801025,6.87075297832489,6.748077049255371,6.870507960319519,7.0092497110366825
1990-06-18,62.029907075567564,A,6.909682750701904,6.954746532440185,6.9397258281707765,6.8733992099761965,6.750129327774048,6.873041553497314,7.006595306396484
1990-06-19,62.021355270633705,A,6.85961389541626,6.929711627960205,6.929712247848511,6.877268433570862,6.750186443328857,6.87556752204895,7.004057681560516
1990-06-20,61.986988088161034,P,6.809542179107666,6.904675388336182,6.917194128036499,6.876149678230286,6.749738941192627,6.874634437561035,7.0021263599395756
1990-06-21,61.92645210214558,P,6.809542179107666,6.869626140594482,6.912186956405639,6.881241774559021,6.74780086517334,6.873947877883911,7.000439784526825
1990-06-22,61.882781228959175,B,6.784509658813477,6.834578132629394,6.904676532745361,6.887566637992859,6.745362138748169,6.873257532119751,6.9987504148483275
1990-06-25,61.860198193085665,B,6.7594733238220215,6.804536247253418,6.879641389846801,6.892639684677124,6.743416442871093,6.871823759078979,6.996935863494873
1990-06-26,61.8508484581906,B,6.809542179107666,6.794521903991699,6.862116765975952,6.887794494628906,6.743962697982788,6.870890674591064,6.995249288082123
1990-06-27,61.87812174085283,B,6.884649276733398,6.809543323516846,6.8571093559265135,6.8904310941696165,6.74700478553772,6.8697225379943845,6.993938248157502
1990-06-28,61.91192437651208,B,6.934723377227783,6.834579563140869,6.852102851867675,6.896813821792603,6.75055160522461,6.869548192024231,6.992999947071075
1990-06-29,61.943647434140495,C,6.909682750701904,6.8596141815185545,6.847096157073975,6.8982177734375,6.75657880783081,6.868630390167237,6.991569328308105
1990-07-02,61.99745835867565,C,6.934723377227783,6.894664192199707,6.849600219726563,6.894663023948669,6.764597406387329,6.868949117660523,6.9907534265518185
1990-07-03,62.068731541303784,C,7.034855842590332,6.93972692489624,6.867124414443969,6.898418331146241,6.776109247207642,6.870515694618225,6.9906829285621646
1990-07-04,62.11129901429962,A,7.034855842590332,6.969768238067627,6.8896557807922365,6.903424954414367,6.786627292633057,6.871835746765137,6.99061243057251
1990-07-05,62.090305236629405,A,6.809542179107666,6.944731998443603,6.8896557807922365,6.900921368598938,6.792142267227173,6.870902662277222,6.989415364265442
1990-07-06,62.08949874554114,A,6.85961389541626,6.934718227386474,6.897166204452515,6.900921368598938,6.80114294052124,6.869977221488953,6.988468656539917
1990-07-09,62.07585893081636,A,6.884649276733398,6.9247034072875975,6.909683799743652,6.894662594795227,6.8091538047790525,6.869302134513855,6.988014268875122
1990-07-10,62.00699368712653,B,6.809542179107666,6.879640674591064,6.909683799743652,6.885900282859803,6.813675003051758,6.868862113952637,6.986694829463959
