Date,GRADE,GPS,NEE,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2017-01-31,59.486389226403645,A,25.602319717407227,25.052276611328125,24.86292781829834,24.75335454940796,24.453937072753906,24.776181449890135,25.026124553680418
2017-02-01,60.00598625396137,A,25.374683380126957,25.201271057128906,24.916524505615236,24.790085983276366,24.49201354980469,24.77917984008789,25.034682788848876
2017-02-02,60.694522341715725,A,25.548511505126957,25.396206665039063,25.003024673461915,24.836233139038086,24.53356658935547,24.782622776031495,25.044535293579102
2017-02-03,60.90658535998215,A,25.70371627807617,25.513747024536134,25.105459022521973,24.893761539459227,24.57267780303955,24.78640604019165,25.054040250778197
2017-02-06,60.882537747224056,A,25.631290435791016,25.572104263305665,25.210583686828613,24.950772762298584,24.603966751098632,24.786548919677735,25.06269721031189
2017-02-07,60.68095367374101,A,25.72854804992676,25.59734992980957,25.324813270568846,25.01026725769043,24.63318630218506,24.78698673248291,25.071476106643676
2017-02-08,60.923918792242375,A,26.136211395263672,25.749655532836915,25.47546329498291,25.081557083129884,24.68314098358154,24.78581262588501,25.08124062538147
2017-02-09,60.808536513485414,A,25.794771194458008,25.798907470703124,25.597557067871094,25.134843635559083,24.73156448364258,24.78083391189575,25.089915370941164
2017-02-10,60.74330999678639,A,25.96446228027344,25.85105667114258,25.682401847839355,25.201271057128906,24.77733913421631,24.780180759429932,25.099802980422975
2017-02-13,60.84361620735037,A,26.074129104614254,25.939624404907228,25.755864334106445,25.27318181991577,24.822865295410157,24.78169216156006,25.109834032058714
2017-02-14,60.86534447265225,A,26.074129104614254,26.008740615844726,25.80304527282715,25.332986545562743,24.86942615509033,24.78205352783203,25.119146423339842
2017-02-15,60.443337087563776,A,25.92720413208008,25.966939163208007,25.85829734802246,25.38741092681885,24.900922088623048,24.781582221984863,25.127633094787598
2017-02-16,60.454899696480034,A,26.113449096679688,26.030674743652344,25.914791107177734,25.458907890319825,24.939495124816894,24.78868257522583,25.135573196411134
2017-02-17,60.51922903298908,A,26.252092361450195,26.088200759887695,25.969628715515135,25.537543869018556,24.982413864135744,24.80000326156616,25.144601268768312
2017-02-20,60.53404586302947,A,26.252092361450195,26.123793411254884,26.031708908081054,25.621146297454835,25.02135929107666,24.81376781463623,25.15290054321289
2017-02-21,60.845282911053395,A,26.541810989379883,26.21732978820801,26.113035202026367,25.718924236297607,25.059601287841797,24.83500913619995,25.164369173049927
2017-02-22,61.39557439249671,A,26.57906150817871,26.347701263427734,26.15732021331787,25.81639175415039,25.110963134765626,24.857362308502196,25.17780550956726
2017-02-23,61.83629488342964,A,26.730125427246094,26.471036529541017,26.25085563659668,25.924206352233888,25.161207580566405,24.882273445129396,25.191602382659912
2017-02-24,62.36599840703553,A,27.30836677551269,26.682291412353514,26.385246086120606,26.03382396697998,25.215277366638183,24.905348014831542,25.207359256744386
2017-02-27,62.705915469621175,A,27.08107566833496,26.84808807373047,26.485940742492676,26.12090253829956,25.263476943969728,24.924013957977294,25.223336029052735
2017-02-28,62.91684517825215,A,27.316707611083984,27.003067398071288,26.61019859313965,26.2066219329834,25.316058044433593,24.948383598327638,25.23856780052185
2017-03-01,62.88074349706252,A,26.985153198242188,27.084285736083984,26.71599349975586,26.28714542388916,25.364905319213868,24.96567953109741,25.25294144630432
2017-03-02,62.822507931550184,A,27.30419921875,27.199100494384766,26.83506851196289,26.37492980957031,25.41889175415039,24.982777500152586,25.26728904724121
2017-03-03,62.450860122508296,A,27.274999618530277,27.19242706298828,26.937359237670897,26.453493976593016,25.470928421020506,25.00081558227539,25.28147027015686
2017-03-06,62.298130250567915,A,27.24163246154785,27.22453842163086,27.036313247680663,26.53401107788086,25.522297744750976,25.018458442687987,25.2954846572876
2017-03-07,61.96049918204674,A,27.243724822998047,27.209941864013672,27.10650463104248,26.609769916534425,25.573626136779787,25.03396589279175,25.309224014282226
2017-03-08,61.667887698339484,A,26.99141311645508,27.21119384765625,27.147739791870116,26.652530002593995,25.62239143371582,25.04803861618042,25.32167121887207
2017-03-09,61.148377908743406,A,26.84752082824707,27.119858169555663,27.159479331970214,26.705167484283447,25.661946601867676,25.061596584320068,25.333745622634886
2017-03-10,60.85859920376208,A,27.12069320678711,27.08899688720703,27.140711975097656,26.76297903060913,25.709945182800293,25.078748798370363,25.345156812667845
2017-03-13,60.6106310302497,A,27.2040958404541,27.08148956298828,27.15301399230957,26.819477367401124,25.75961181640625,25.0953590965271,25.357035999298095
2017-03-14,60.45743784409814,A,27.2270450592041,27.078153610229492,27.144047737121582,26.877123165130616,25.81280014038086,25.109857749938964,25.369682512283326
2017-03-15,60.68794595318874,A,27.504377365112305,27.180746459960936,27.195970153808595,26.955981826782228,25.87008659362793,25.12573324203491,25.381870136260986
2017-03-16,60.76092629926077,A,27.087331771850582,27.22870864868164,27.17428340911865,27.004675960540773,25.91932186126709,25.139656257629394,25.390891733169557
2017-03-17,60.73913393062144,A,27.15614128112793,27.235798263549803,27.162397575378417,27.04987840652466,25.97138172149658,25.153014602661134,25.400410299301146
2017-03-20,60.56484311587169,A,27.085243225097656,27.212027740478515,27.1467586517334,27.09153594970703,26.023265266418456,25.161002235412596,25.40981912612915
2017-03-21,60.64651121773871,A,27.493955612182617,27.265409851074217,27.171781730651855,27.139143180847167,26.082371215820313,25.177410144805908,25.41985417366028
2017-03-22,60.574398672701655,A,27.610727310180664,27.286679840087892,27.233713150024414,27.190726470947265,26.140377464294435,25.19952428817749,25.431635465621948
2017-03-23,60.82067194248128,A,27.543994903564453,27.378012466430665,27.303360557556154,27.231419944763182,26.196676559448242,25.22064250946045,25.442053270339965
2017-03-24,61.07972843562501,A,27.692049026489254,27.48519401550293,27.36049613952637,27.25060405731201,26.25779926300049,25.24459665298462,25.45295642852783
2017-03-27,61.20857488391857,A,27.33756446838379,27.535658264160155,27.373843002319337,27.263428497314454,26.311832275390625,25.261966629028322,25.462964057922363
2017-03-28,60.99013859263445,A,27.37092399597168,27.51105194091797,27.388230895996095,27.26613931655884,26.361690063476562,25.278622798919677,25.47310788154602
