Date,GRADE,GPS,HCA,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2019-08-01,52.349012435849765,P,123.7872085571289,131.31152801513673,133.10898361206054,132.94605598449706,126.94929809570313,123.9462451171875,125.67422492980957
2019-08-02,49.301315111716036,P,121.49375915527344,127.88668670654297,131.92978439331054,132.40184593200684,127.02009033203124,123.90058570861817,125.67600357055665
2019-08-05,45.47276656128366,P,118.0536651611328,123.56359405517578,130.30241622924805,131.7415340423584,127.02208068847656,123.79766624450684,125.65518146514893
2019-08-06,44.36461991299763,B,118.80858612060548,121.94481811523437,128.74098510742186,131.2322036743164,127.05440933227538,123.68448455810547,125.608716506958
2019-08-07,43.493532426987095,B,120.49996948242188,120.5286376953125,127.09832458496093,130.72669677734376,127.14304397583008,123.60288513183593,125.57866668701172
2019-08-08,43.37499250579213,B,120.99688720703124,119.97057342529297,125.64105072021485,130.15190887451172,127.22809158325195,123.50882431030273,125.54086921691895
2019-08-09,43.79400252412734,B,121.8377914428711,120.0393798828125,123.96303329467773,129.4825183868408,127.35308258056641,123.44669853210449,125.51319786071777
2019-08-12,44.71602322983978,B,120.21329498291016,120.47130584716797,122.01744995117187,128.76009140014648,127.4060221862793,123.38528221130372,125.47304569244385
2019-08-13,45.82091855953147,B,122.22002410888672,121.15359344482422,121.5492057800293,128.19629402160643,127.45131713867187,123.37164978027344,125.44349555969238
2019-08-14,45.8806611969678,B,117.795654296875,120.61273040771485,120.57068405151367,127.39837608337402,127.42303176879882,123.32396537780761,125.36145874023437
2019-08-15,45.841234815776374,B,117.795654296875,119.9724838256836,119.97152862548828,126.54025611877441,127.37066528320312,123.2764714050293,125.27951667785645
2019-08-16,45.76712648177904,B,118.42633819580078,119.29019317626953,119.66478652954102,125.79728546142579,127.28504425048828,123.2189013671875,125.1897375869751
2019-08-19,46.08597760361755,B,119.0761489868164,119.06276397705078,119.76703491210938,125.03472557067872,127.17687133789063,123.15259002685546,125.11287147521972
2019-08-20,45.34229035839052,B,117.71920776367188,118.16260070800782,119.65809707641601,124.19954109191895,127.08417907714843,123.08537734985352,125.03097343444824
2019-08-21,45.618435443368874,B,118.09188842773438,118.22184753417969,119.41728897094727,123.2578067779541,127.02397674560547,123.01655769348145,124.95894439697265
2019-08-22,45.64517231746087,B,116.81139373779295,118.02499542236328,118.99873962402344,122.31989517211915,126.9257421875,122.92407463073731,124.89050838470459
2019-08-23,45.00842461736378,B,114.46063232421876,117.23185424804687,118.2610237121582,121.11202850341797,126.79482650756836,122.7916064453125,124.79823879241944
2019-08-26,44.317416992484056,B,115.06267547607422,116.42915954589844,117.7459617614746,119.88170585632324,126.64651901245117,122.68649436950683,124.73328071594239
2019-08-27,43.75165468648155,B,112.18634033203124,115.32258605957031,116.74259338378906,119.14589958190918,126.42367538452149,122.54842758178711,124.65427276611328
2019-08-28,43.37078360606467,B,113.7630615234375,114.45682067871094,116.3393341064453,118.45500907897949,126.21248931884766,122.41041229248047,124.58447498321533
2019-08-29,43.70439705847034,B,115.38755798339844,114.17205352783203,116.09852447509766,118.03502655029297,126.07239959716797,122.32483604431152,124.52279968261719
2019-08-30,44.76487719358739,B,115.24375915527344,114.32867889404297,115.78026657104492,117.72252655029297,125.9265673828125,122.25934745788574,124.45983695983887
2019-09-02,45.6450921479593,B,115.24375915527344,114.36489562988281,115.39702758789062,117.58203125,125.72607559204101,122.20128829956055,124.39412673950196
2019-09-03,46.88868880446788,B,115.01364135742188,114.93035583496093,115.12647094726563,117.39228401184081,125.44281387329102,122.26198707580566,124.31513870239257
2019-09-04,47.85718226969294,B,116.30797576904295,115.43933868408203,114.94807968139648,117.18268432617188,125.21448852539062,122.35820281982421,124.21273097991943
2019-09-05,48.64800487163919,B,119.1267547607422,116.18717803955079,115.1796157836914,117.08917770385742,125.0341293334961,122.45184158325195,124.1238489151001
2019-09-06,49.620400394359166,C,120.90046691894533,117.31851959228516,115.82359924316407,117.04231147766113,124.8687957763672,122.56321746826171,124.0445949935913
2019-09-09,50.816159275841216,C,122.25232696533205,118.72023315429688,116.54256439208984,117.14426307678222,124.74253890991211,122.69039802551269,123.9611784362793
2019-09-10,52.19441923666509,C,124.73554229736328,120.66461334228515,117.79748458862305,117.27003898620606,124.65065704345703,122.79307281494141,123.90993228912353
2019-09-11,53.58720435478082,C,125.8572769165039,122.57447357177735,119.00690612792968,117.6731201171875,124.52693283081055,122.87210411071777,123.86429481506347
2019-09-12,54.060655329721946,C,123.3836669921875,123.42585601806641,119.8065170288086,117.95252075195313,124.35373641967773,122.91954154968262,123.81236778259277
2019-09-13,54.21524977405195,C,123.74801635742188,123.99536590576172,120.65694274902344,118.21860466003417,124.18113754272461,122.9611930847168,123.78595802307129
2019-09-16,54.099652617133586,C,123.6329574584961,124.27149200439453,121.4958625793457,118.44644508361816,124.0285986328125,123.0029322052002,123.76723552703858
2019-09-17,52.924776665828354,C,119.83621978759766,123.2916275024414,121.97812042236328,118.55229568481445,123.84541915893554,122.98946403503417,123.73062160491943
2019-09-18,51.66070904547419,C,120.35397338867188,122.190966796875,122.38272018432617,118.66539993286133,123.64029647827148,123.01108123779296,123.69151546478271
2019-09-19,51.121320476636356,C,121.59078979492188,121.83239135742187,122.62912368774414,118.90436973571778,123.42225936889649,123.0314461517334,123.6521350479126
2019-09-20,50.24066013568256,C,119.15552520751952,120.91389312744141,122.45462951660156,119.13911437988281,123.1008578491211,123.02660118103027,123.64611789703369
2019-09-23,49.22010767047832,C,118.35015869140624,119.85733337402344,122.06441268920898,119.30348854064941,122.77462432861329,122.9835090637207,123.65321643829346
2019-09-24,48.703157521632214,B,116.28881072998048,119.1478515625,121.2197395324707,119.50861206054688,122.43048110961914,122.94142463684082,123.63960876464844
2019-09-25,47.818183958309426,B,114.18912506103516,117.91488189697266,120.05292434692383,119.52991523742676,122.03918334960937,122.8918685913086,123.63003345489501
2019-09-26,46.641102833209764,B,113.25910949707033,116.24854583740235,119.04046859741212,119.42349281311036,121.60520446777343,122.83767959594726,123.62720493316651
2019-09-27,46.05419904594021,B,114.05487823486328,115.2284164428711,118.07115478515625,119.36404876708984,121.22058700561523,122.79954414367675,123.62726303100585
2019-09-30,45.97830732607738,B,115.45468139648438,114.64932098388672,117.25332717895508,119.3745948791504,120.84313369750977,122.79045593261719,123.65307720184326
2019-10-01,45.76103663316163,B,112.2140655517578,113.8343719482422,116.4911117553711,119.23461608886718,120.39895706176758,122.74829475402832,123.66268829345704
2019-10-02,45.52153911791544,B,110.34445190429688,113.06543731689453,115.49015960693359,118.93643989562989,119.86731460571289,122.67848411560058,123.63844837188721
2019-10-03,45.48489453088278,B,111.16900634765624,112.64741668701171,114.44798126220704,118.53855247497559,119.37930221557617,122.6214907836914,123.61315525054931
2019-10-04,45.36971927640159,B,112.77012634277344,112.39046630859374,113.80944137573242,118.132035446167,118.8623454284668,122.57279373168946,123.59525039672852
2019-10-07,44.86129181383267,B,113.30704498291016,111.9609390258789,113.30513000488281,117.6847713470459,118.33510375976563,122.50870208740234,123.57081775665283
2019-10-08,44.75083934427033,B,111.83055114746094,111.88423614501953,112.85930404663085,117.03952178955078,118.03366546630859,122.40584297180176,123.5390026473999
2019-10-09,45.33299390045304,B,112.70301818847656,112.35594940185547,112.710693359375,116.38180885314941,117.7361083984375,122.31170852661133,123.52432369232177
2019-10-10,46.20734885490657,B,113.67137145996094,112.8564224243164,112.75191955566406,115.89619407653808,117.53379165649415,122.24154487609863,123.52550342559815
2019-10-11,47.11473722129394,B,115.4642562866211,113.39524841308594,112.89285736083984,115.48200607299805,117.4132015991211,122.21664596557618,123.516890335083
2019-10-14,47.91756792416177,B,114.5055160522461,113.63494262695312,112.79794082641601,115.02563400268555,117.34223861694336,122.18215965270996,123.49849754333496
2019-10-15,49.195473673298345,C,116.49972534179688,114.56877746582032,113.22650680541992,114.8588092803955,117.29606140136718,122.17523536682128,123.48176570892333
2019-10-16,50.148197114058526,C,116.42304229736328,115.31278228759766,113.83436584472656,114.66226272583008,117.21452285766601,122.17878341674805,123.45463077545166
2019-10-17,50.80497042426873,C,117.73654174804688,116.12581634521484,114.49111938476562,114.46955032348633,117.14931594848633,122.18870376586914,123.42717765808105
2019-10-18,51.31898157318174,C,118.54190826416016,116.74134674072266,115.0682975769043,114.43886947631836,117.0833982849121,122.21824043273926,123.4066482925415
2019-10-21,52.037743370530954,C,118.51313018798828,117.5428695678711,115.5889060974121,114.44701805114747,117.04939498901368,122.22770858764649,123.38540519714356
2019-10-22,52.33538524725345,C,120.06634521484376,118.25619354248047,116.4124855041504,114.63589477539062,117.00632141113282,122.22881927490235,123.36133869171142
2019-10-23,52.79172985822447,C,120.08553314208984,118.98869171142579,117.15073699951172,114.93071517944335,117.05211898803711,122.23757537841797,123.3334741973877
2019-10-24,53.03666686619683,C,119.84581756591795,119.410546875,117.76818161010742,115.26005058288574,117.09312225341797,122.23189376831054,123.29610126495362
2019-10-25,53.21540254275061,C,121.06346130371094,119.91485748291015,118.3281021118164,115.61047973632813,117.14586471557617,122.21545448303223,123.26253692626953
2019-10-28,53.40519343588658,C,121.6387176513672,120.53997497558593,119.04142227172852,115.91968154907227,117.19711608886719,122.18699371337891,123.23184886932373
2019-10-29,54.71985487270939,A,129.42391967773438,122.41148986816407,120.33384170532227,116.7801742553711,117.43121032714843,122.25769470214844,123.2475422668457
2019-10-30,55.938226024376995,A,129.21298217773438,124.23697967529297,121.61283569335937,117.72360076904297,117.65363220214844,122.33880447387695,123.25828701019287
2019-10-31,57.08455682000431,A,128.03367614746094,125.87455139160156,122.64254913330078,118.5668342590332,117.8780778503418,122.4019100189209,123.26835876464844
2019-11-01,58.166166625618565,A,128.13914489746094,127.28968811035156,123.60227279663086,119.33528518676758,118.15164810180664,122.4732373046875,123.27796043395996
