Date,GRADE,GPS,ALLE,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2024-03-12,74.52232656026574,A,131.6237335205078,129.621875,128.02652816772462,128.74853858947753,125.43262680053711,116.67208404541016,113.2016357421875
2024-03-13,76.24179015013407,A,131.30723571777344,130.48235473632812,128.48149490356445,128.8266742706299,125.65516464233399,117.03414123535157,113.30555889129639
2024-03-14,75.17753211018054,A,129.10354614257812,130.21174011230468,128.74477462768556,128.68929176330568,125.8185952758789,117.36696876525879,113.39836589813233
2024-03-15,74.86593565942879,A,129.43112182617188,130.21433715820314,129.1466407775879,128.612300491333,125.97848892211914,117.70129852294922,113.49500988006592
2024-03-18,74.79790971741801,A,130.37413024902344,130.36795349121093,129.44598770141602,128.58245964050292,126.1384504699707,118.04229957580566,113.58688827514648
2024-03-19,73.93910102043894,A,132.03184509277344,130.44957580566407,130.03572540283204,128.65330772399903,126.32523651123047,118.39347328186035,113.67151481628417
2024-03-20,74.24241590147439,A,134.28517150878906,131.0451629638672,130.76375885009764,128.88380165100097,126.5956623840332,118.76166244506835,113.77010612487793
2024-03-21,76.04798285336919,A,134.29507446289062,132.08346862792968,131.1476043701172,129.18649711608887,126.89457336425781,119.12788162231445,113.85810157775879
2024-03-22,77.0473944143366,A,133.13368225097656,132.82398071289063,131.51915893554687,129.45931243896484,127.18786163330078,119.45529243469238,113.94279201507568
2024-03-25,77.43672454589158,A,131.93260192871094,133.13567504882812,131.75181427001954,129.70174446105958,127.45712829589844,119.77226890563965,114.02147705078124
2024-03-26,77.31598215026624,A,132.3594207763672,133.20119018554686,131.82538299560548,129.92595558166505,127.74225036621094,120.09666648864746,114.10332637786865
2024-03-27,76.3299296302141,A,133.25282287597656,132.99472045898438,132.0199417114258,130.2507183074951,128.05888946533204,120.4234952545166,114.18375595092773
2024-03-28,75.65834044529355,A,133.71937561035156,132.87958068847655,132.4815246582031,130.61314964294434,128.33639587402342,120.7642512512207,114.2813824081421
2024-03-29,75.48385497925487,A,133.71937561035156,132.99671936035156,132.91035003662108,131.0284954071045,128.59372543334962,121.08175415039062,114.38337493896485
2024-04-01,74.71577548766429,A,131.34695434570312,132.87958984375,133.00763244628905,131.22681007385253,128.74030700683593,121.37809455871582,114.46531288146973
2024-04-02,73.6007834195766,A,130.6123809814453,132.53018188476562,132.86568603515624,131.45070571899413,128.89316513061524,121.64048606872558,114.53464965820312
