Date,GRADE,GPS,LYV,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2011-02-04,54.21801842730116,B,10.479999542236328,10.557999992370604,10.577000045776368,11.002500009536742,11.311799945831298,10.59229998588562,10.6548499917984
2011-02-07,54.54679359028585,B,10.800000190734863,10.638000106811523,10.561000061035156,10.979500007629394,11.31319995880127,10.59809998512268,10.628999991416931
2011-02-08,54.72202974935745,B,10.9399995803833,10.681999969482423,10.590999984741211,10.965999984741211,11.3167999458313,10.60769998550415,10.608949990272523
2011-02-09,55.04546352204547,B,11.390000343322754,10.807999992370606,10.660000038146972,10.959999990463256,11.32659996032715,10.622599992752075,10.593149991035462
2011-02-10,55.56745078513524,A,11.510000228881836,11.023999977111817,10.769000053405762,10.951999998092651,11.33139995574951,10.643099994659424,10.579999990463257
2011-02-11,56.03066987094295,A,11.600000381469728,11.248000144958496,10.90300006866455,10.940500020980835,11.334999961853027,10.66119999885559,10.56899999141693
2011-02-14,56.31170686120637,A,11.579999923706056,11.404000091552735,11.021000099182128,10.928000020980836,11.334399967193603,10.678599996566772,10.55279999256134
2011-02-15,56.4377690560429,A,11.449999809265137,11.506000137329103,11.094000053405761,10.917000007629394,11.331999969482421,10.694599990844727,10.538399991989136
2011-02-16,56.37436816032565,A,11.479999542236328,11.523999977111817,11.16599998474121,10.929500007629395,11.331999969482421,10.70979998588562,10.522999987602233
2011-02-17,56.22583408828601,A,11.449999809265137,11.511999893188477,11.267999935150147,10.946000003814698,11.332799968719483,10.725499982833862,10.509999985694884
2011-02-18,56.019606933106296,C,11.329999923706056,11.457999801635742,11.35299997329712,10.965000009536743,11.330599975585937,10.739699983596802,10.49939998626709
2011-02-21,55.89816875402167,C,11.329999923706056,11.407999801635743,11.405999946594239,10.983500003814697,11.323199977874756,10.75769998550415,10.48889998435974
2011-02-22,55.6550615906278,C,10.760000228881836,11.269999885559082,11.388000011444094,10.98949999809265,11.305999984741211,10.767899990081787,10.47769998550415
2011-02-23,55.29412655252989,C,10.390000343322754,11.052000045776367,11.288000011444094,10.974000024795533,11.286999988555909,10.778099994659424,10.46564998626709
2011-02-24,54.96155230318083,B,10.460000038146973,10.854000091552734,11.182999992370608,10.976000022888183,11.270199985504151,10.78789999961853,10.457949986457825
2011-02-25,54.67703945775566,B,10.579999923706056,10.704000091552734,11.08099994659424,10.992000007629395,11.247799987792968,10.797299995422364,10.447699985504151
2011-02-28,54.450419604725504,B,10.630000114440918,10.564000129699707,10.985999965667727,11.003500032424927,11.225199985504151,10.808599996566773,10.440799984931946
2011-03-01,54.50546649920965,B,10.699999809265137,10.552000045776367,10.910999965667726,11.002500009536742,11.204999980926514,10.821499996185302,10.433749985694885
2011-03-02,54.79353121342529,B,10.789999961853027,10.631999969482422,10.842000007629396,11.003999996185303,11.185399971008302,10.834199991226196,10.429499983787537
2011-03-03,55.17404958848882,B,11.1899995803833,10.777999877929688,10.815999984741213,11.041999959945679,11.17319995880127,10.852799987792968,10.424399981498718
2011-03-04,55.375380954728506,C,10.829999923706056,10.827999877929688,10.76599998474121,11.059499979019165,11.153799953460693,10.863399982452393,10.417399983406067
2011-03-07,55.35223035943673,C,10.420000076293944,10.785999870300293,10.675,11.04049997329712,11.124599952697753,10.86939998626709,10.408349986076354
2011-03-08,55.345726959766665,C,10.56999969482422,10.759999847412109,10.655999946594239,11.021999979019165,11.096399955749511,10.878499984741211,10.40274998664856
2011-03-09,55.23749880521529,B,10.529999732971191,10.707999801635742,10.669999885559083,10.978999948501587,11.06739995956421,10.88849998474121,10.396249985694885
2011-03-10,54.82579251988926,B,10.289999961853027,10.527999877929688,10.652999877929688,10.917999935150146,11.036799964904786,10.895999984741211,10.38774998664856
2011-03-11,54.67326758302039,B,10.350000381469728,10.431999969482423,10.629999923706055,10.855499935150146,11.0153999710083,10.903199987411499,10.383349990844726
2011-03-14,54.733149269138465,B,10.279999732971191,10.40399990081787,10.594999885559082,10.790499925613403,10.98739995956421,10.910499982833862,10.380799989700318
2011-03-15,54.58417907406429,B,10.0600004196167,10.302000045776367,10.530999946594239,10.720999956130981,10.960599975585938,10.913599987030029,10.376849989891053
2011-03-16,54.41952093047564,B,10.0,10.196000099182129,10.451999950408936,10.646999979019165,10.928399982452392,10.917099990844726,10.372449989318847
2011-03-17,54.397841337271764,B,10.0,10.138000106811523,10.332999992370606,10.574499988555909,10.899599990844727,10.9206999874115,10.365949988365173
2011-03-18,54.40995282013572,B,10.239999771118164,10.115999984741212,10.273999977111817,10.519999980926514,10.879599990844726,10.9281999874115,10.359199986457824
2011-03-21,54.47911246125677,B,10.380000114440918,10.136000061035157,10.269999980926514,10.472499990463257,10.861999988555908,10.93599998474121,10.352049984931945
2011-03-22,54.54391733402241,B,10.050000190734863,10.134000015258788,10.218000030517578,10.436999988555907,10.838799991607665,10.93939998626709,10.34054998397827
2011-03-23,54.692705047965525,B,10.119999885559082,10.157999992370605,10.177000045776367,10.423499965667725,10.81099998474121,10.943799982070923,10.330299983024597
2011-03-24,54.85146797067484,B,10.119999885559082,10.181999969482423,10.160000038146972,10.40649995803833,10.779999980926513,10.946899976730347,10.319899983406067
2011-03-25,54.82222915924541,B,10.06999969482422,10.147999954223632,10.131999969482422,10.380999946594239,10.744799976348878,10.949499969482423,10.310249981880188
2011-03-28,54.69008440706762,B,9.979999542236328,10.067999839782715,10.101999950408935,10.34849991798401,10.707799968719483,10.952299966812134,10.303599977493286
2011-03-29,54.74091541624309,B,9.989999771118164,10.055999755859375,10.094999885559082,10.31299991607666,10.674199962615967,10.954699964523316,10.299249978065491
2011-03-30,54.739422602559905,B,10.0,10.031999778747558,10.094999885559082,10.273499917984008,10.64959997177124,10.953999967575074,10.294199976921082
2011-03-31,54.72960073977481,B,10.0,10.007999801635743,10.094999885559082,10.213999938964843,10.627199974060058,10.953199968338012,10.2905499792099
2011-04-01,54.778428514139954,B,9.979999542236328,9.989999771118164,10.068999862670898,10.171499919891357,10.607799968719483,10.952899961471557,10.285249977111816
2011-04-04,54.841297451023074,B,9.9399995803833,9.981999778747559,10.024999809265136,10.147499895095825,10.587399959564209,10.950499954223632,10.27924997329712
2011-04-05,54.95076238822256,B,10.119999885559082,10.007999801635743,10.031999778747558,10.124999904632569,10.576999950408936,10.951599950790404,10.276449971199035
2011-04-06,55.11093749564711,B,10.239999771118164,10.055999755859375,10.043999767303466,10.110499906539918,10.567799949645996,10.954399948120118,10.275399971008301
2011-04-07,55.37485145986539,B,10.479999542236328,10.15199966430664,10.079999732971192,10.119999885559082,10.568999938964843,10.95509994506836,10.27534996986389
2011-04-08,55.58623952032358,C,10.300000190734863,10.215999794006347,10.102999782562256,10.11749987602234,10.569799938201903,10.952999944686889,10.275549969673158
2011-04-11,55.71550374585579,C,10.079999923706056,10.243999862670899,10.112999820709229,10.107499885559083,10.56339994430542,10.9457999420166,10.274649968147278
2011-04-12,55.66639327428275,C,9.960000038146973,10.211999893188477,10.109999847412109,10.102499866485596,10.548199939727784,10.94089994430542,10.273899970054627
2011-04-13,55.48820207646264,C,9.890000343322754,10.142000007629395,10.098999881744385,10.096999883651733,10.530799942016602,10.93049994468689,10.270099973678589
2011-04-14,55.172890240992466,B,9.850000381469728,10.016000175476076,10.083999919891358,10.089499902725219,10.51919994354248,10.919699945449828,10.264449977874756
2011-04-15,54.91583990607747,B,9.869999885559082,9.930000114440919,10.072999954223633,10.070999908447266,10.506999950408936,10.909399948120118,10.256899976730347
2011-04-18,54.71322879201903,B,9.729999542236328,9.860000038146973,10.051999950408936,10.038499879837037,10.485599937438964,10.899399948120116,10.249449973106385
2011-04-19,54.60073884340687,B,9.8100004196167,9.830000114440917,10.021000003814697,10.026499891281128,10.462999954223633,10.889899950027466,10.24214997291565
2011-04-20,54.53427697115691,B,9.81999969482422,9.815999984741211,9.978999996185303,10.011499881744385,10.431599941253662,10.879099950790405,10.234099969863891
2011-04-21,54.55540428102384,B,9.93000030517578,9.831999969482421,9.924000072479249,10.00199990272522,10.39999994277954,10.865699949264526,10.232799973487854
2011-04-22,54.61811818664955,B,9.93000030517578,9.844000053405761,9.88700008392334,9.994999933242799,10.366599941253662,10.850799951553345,10.237499976158142
2011-04-25,54.867755216670645,B,10.229999542236328,9.944000053405762,9.902000045776367,10.007499933242798,10.339599933624267,10.836999950408936,10.244499974250793
2011-04-26,55.19838535918151,C,10.539999961853027,10.089999961853028,9.960000038146973,10.03499994277954,10.321399936676025,10.826699953079224,10.251899971961976
2011-04-27,55.67317882592794,C,10.789999961853027,10.284000015258789,10.05,10.074499940872192,10.30759994506836,10.819799957275391,10.261549973487854
2011-04-28,56.225217383904614,C,11.15999984741211,10.529999923706054,10.180999946594238,10.132499933242798,10.301799945831299,10.81729995727539,10.27134997367859
2011-04-29,56.69582208646073,C,11.09000015258789,10.761999893188477,10.30299997329712,10.187999963760376,10.296999950408935,10.813799962997436,10.278899974822998
2011-05-02,56.914649179211494,C,10.93000030517578,10.902000045776365,10.423000049591064,10.2375,10.28899995803833,10.806099967956543,10.285249977111816
2011-05-03,56.9935122411291,C,10.93000030517578,10.980000114440918,10.535000038146972,10.278000020980835,10.292399959564209,10.79919997215271,10.291849980354309
2011-05-04,56.93340818361904,C,10.850000381469728,10.992000198364257,10.638000106811523,10.308500051498413,10.301599960327149,10.794299974441529,10.29929998397827
2011-05-05,56.68972019824768,A,10.869999885559082,10.934000205993652,10.732000064849853,10.32800006866455,10.309799957275391,10.78999997138977,10.307149982452392
2011-05-06,56.43299404235653,A,10.75,10.866000175476074,10.814000034332276,10.350500059127807,10.31319995880127,10.780499973297118,10.31474998474121
2011-05-09,56.2410864177136,A,10.699999809265137,10.820000076293946,10.861000061035156,10.381500053405762,10.314599952697755,10.769899969100953,10.319849982261658
2011-05-10,56.05267753549143,A,10.699999809265137,10.773999977111817,10.877000045776366,10.41850004196167,10.314599952697755,10.759799966812134,10.325399980545043
2011-05-11,55.85576855492409,A,10.649999618530272,10.733999824523925,10.863000011444091,10.456500005722045,10.311799945831298,10.748599958419799,10.33004997730255
2011-05-12,55.690089182157315,C,10.6899995803833,10.69799976348877,10.815999984741211,10.498499965667724,10.301799945831299,10.737499952316284,10.336199975013733
2011-05-13,55.534299076094385,B,10.460000038146973,10.639999771118164,10.752999973297118,10.527999973297119,10.294399948120118,10.724099950790405,10.342999973297118
2011-05-16,55.32854214619663,B,10.149999618530272,10.529999732971191,10.674999904632568,10.548999977111816,10.288999938964844,10.7067999458313,10.34714997291565
2011-05-17,55.03441976077671,B,9.920000076293944,10.373999786376952,10.573999881744385,10.554499959945678,10.275999946594238,10.686199951171876,10.349899973869324
2011-05-18,55.15011307466344,B,10.81999969482422,10.407999801635743,10.570999813079833,10.604499959945679,10.281799945831299,10.674599952697754,10.358899970054626
2011-05-19,55.475649374872155,B,11.239999771118164,10.517999839782714,10.607999801635742,10.669999933242797,10.300799942016601,10.668799953460693,10.372149968147278
2011-05-20,55.80634849729918,P,11.0,10.62599983215332,10.632999801635743,10.72349991798401,10.313799934387207,10.664599952697754,10.384999966621399
2011-05-23,56.186389225692785,A,10.880000114440918,10.771999931335449,10.650999832153321,10.755999946594239,10.325799942016602,10.656599950790405,10.396349968910217
2011-05-24,56.72768316259205,A,10.949999809265137,10.977999877929687,10.67599983215332,10.776499938964843,10.34359992980957,10.652099952697753,10.407149968147278
2011-05-25,56.781213519000595,A,11.0,11.013999938964844,10.710999870300293,10.786999940872192,10.36359992980957,10.645999956130982,10.41669996738434
2011-05-26,56.60733300346663,A,11.020000457763672,10.970000076293946,10.74399995803833,10.77999997138977,10.383999938964843,10.641799964904784,10.42834997177124
2011-05-27,56.52058237018624,A,11.039999961853027,10.978000068664551,10.801999950408936,10.777499961853028,10.39999994277954,10.639799966812134,10.439549970626832
2011-05-30,56.513974085528105,A,11.039999961853027,11.010000038146973,10.89099998474121,10.782999944686889,10.413199939727782,10.637599964141845,10.451449971199036
2011-05-31,56.67685638576169,A,11.529999732971191,11.126000022888183,11.051999950408936,10.81299991607666,10.44279993057251,10.640799961090089,10.466949968338012
2011-06-01,56.652388217649296,A,11.0,11.126000022888183,11.069999980926514,10.820499897003174,10.460399932861328,10.63569995880127,10.478849968910218
2011-06-02,56.6578391811502,A,11.06999969482422,11.135999870300292,11.05299997329712,10.83049988746643,10.47939992904663,10.629699954986572,10.49159996509552
2011-06-03,56.51972404348837,A,10.829999923706056,11.093999862670898,11.035999965667724,10.834499883651734,10.494599933624267,10.619699954986572,10.500599966049194
2011-06-06,56.21376156071213,A,10.43000030517578,10.97199993133545,10.990999984741212,10.820999908447266,10.503599948883057,10.605699958801269,10.509749965667725
2011-06-07,55.53435647993563,P,10.199999809265137,10.705999946594238,10.91599998474121,10.795999908447266,10.507799949645996,10.59099995613098,10.517549962997437
2011-06-08,55.24570995590926,P,10.270000457763672,10.560000038146972,10.843000030517578,10.776999950408936,10.51319995880127,10.581399965286256,10.522599964141845
2011-06-09,54.962856397501405,P,10.300000190734863,10.406000137329102,10.771000003814697,10.757499980926514,10.519199962615966,10.573199968338013,10.525849967002868
2011-06-10,55.050503897155544,P,10.920000076293944,10.42400016784668,10.759000015258788,10.780499982833863,10.537999973297119,10.572899971008301,10.531299967765808
2011-06-13,55.19212982020772,P,10.56999969482422,10.452000045776368,10.711999988555908,10.80149998664856,10.550599975585937,10.568999967575074,10.534999966621399
2011-06-14,55.61797778204261,P,10.850000381469728,10.582000160217286,10.644000053405762,10.848000001907348,10.565199985504151,10.571099967956544,10.543499970436097
2011-06-15,55.93973391285536,A,10.880000114440918,10.704000091552734,10.632000064849853,10.851000022888183,10.577999992370605,10.572899971008301,10.550999970436097
2011-06-16,56.12987025156053,A,10.579999923706056,10.760000038146973,10.583000087738037,10.818000030517577,10.58,10.574499969482423,10.557749972343444
2011-06-17,56.043617541941906,A,10.670000076293944,10.710000038146973,10.567000102996825,10.801500034332275,10.58739999771118,10.578599967956542,10.564399971961976
2011-06-20,56.20546534777069,A,10.960000038146973,10.788000106811523,10.620000076293945,10.805500030517578,10.605,10.58419997215271,10.569899973869324
2011-06-21,56.27069582367682,A,11.119999885559082,10.842000007629395,10.71200008392334,10.814000034332276,10.628199996948242,10.588199968338012,10.576849975585937
2011-06-22,56.313087310716504,A,11.039999961853027,10.873999977111817,10.789000034332275,10.816000032424927,10.651199989318847,10.590999965667725,10.583649973869324
2011-06-23,56.508101305105356,A,10.9399995803833,10.945999908447266,10.85299997329712,10.811999988555907,10.672999973297118,10.5960999584198,10.59004997253418
2011-06-24,56.63312896506694,A,10.9399995803833,10.999999809265137,10.854999923706055,10.806999969482423,10.694399967193604,10.60069995880127,10.596499972343445
2011-06-27,56.58332536948919,A,11.039999961853027,11.015999794006348,10.901999950408936,10.806999969482423,10.720599975585937,10.603099956512452,10.600599970817566
2011-06-28,56.47414803210099,A,11.170000076293944,11.025999832153321,10.933999919891358,10.788999986648559,10.747799968719482,10.605399961471557,10.606549973487853
2011-06-29,56.44509648452016,A,11.229999542236328,11.06399974822998,10.968999862670898,10.800499963760377,10.775999965667724,10.603799953460694,10.613199973106385
2011-06-30,56.534446936583,A,11.470000267028809,11.169999885559083,11.057999897003175,10.820499992370605,10.806799964904785,10.603399953842164,10.623249974250793
2011-07-01,56.76834253540188,A,11.699999809265137,11.32199993133545,11.160999870300293,10.86399998664856,10.842199954986572,10.604399948120117,10.632799973487854
2011-07-04,56.96633212469788,A,11.699999809265137,11.453999900817871,11.234999847412109,10.927499961853027,10.87159996032715,10.605599946975708,10.64209997177124
2011-07-05,57.15422038688185,A,11.6899995803833,11.557999801635741,11.291999816894531,11.001999950408935,10.894599952697753,10.60799994468689,10.651299967765809
2011-07-06,57.21080885006122,A,11.510000228881836,11.613999938964843,11.338999843597412,11.063999938964844,10.90899995803833,10.608299951553345,10.659049968719483
2011-07-07,57.38903810244574,A,12.260000228881836,11.771999931335449,11.470999908447265,11.161999940872192,10.930999965667725,10.616399955749511,10.670949969291687
2011-07-08,57.347756561746216,A,12.029999732971191,11.83799991607666,11.579999923706055,11.217499923706054,10.94979995727539,10.623399953842164,10.681549968719482
2011-07-11,57.20278357790547,A,11.600000381469728,11.818000030517577,11.635999965667725,11.26899995803833,10.963199958801269,10.6260999584198,10.691899971961975
2011-07-12,57.05878570449773,A,11.539999961853027,11.788000106811523,11.672999954223632,11.303499937057495,10.975399951934815,10.633899955749511,10.70089997291565
2011-07-13,57.11506957684653,A,11.699999809265137,11.826000022888184,11.719999980926513,11.344499921798706,10.992399940490722,10.646999950408935,10.71254997253418
2011-07-14,56.685778014575455,A,11.359999656677246,11.645999908447266,11.708999919891358,11.383499908447266,11.002199935913087,10.655999946594239,10.721949973106383
2011-07-15,56.42770678568021,A,11.4399995803833,11.527999877929688,11.682999897003175,11.421999883651733,11.015999927520753,10.664599943161011,10.730949969291688
2011-07-18,56.219261024609956,P,11.109999656677246,11.429999732971192,11.623999881744385,11.429499864578247,11.024199924468995,10.669399938583375,10.738999967575074
2011-07-19,56.1437428264133,P,11.380000114440918,11.39799976348877,11.592999935150146,11.442499876022339,11.03779993057251,10.676199941635131,10.748849968910218
2011-07-20,55.891525791214626,P,11.220000267028809,11.301999855041505,11.563999938964844,11.451499891281127,11.049199943542481,10.68049994468689,10.757349967956543
2011-07-21,55.9904135503775,P,11.600000381469728,11.35,11.497999954223634,11.48449993133545,11.06739995956421,10.684599952697754,10.768699970245361
2011-07-22,56.1151853796489,P,11.6899995803833,11.4,11.463999938964843,11.521999931335449,11.091999950408935,10.693199949264526,10.778299965858459
2011-07-25,56.345879236565814,A,11.479999542236328,11.473999977111816,11.451999855041503,11.543999910354614,11.118599948883057,10.70379994392395,10.78659996509552
2011-07-26,56.46381804338362,A,11.520000457763672,11.502000045776366,11.449999904632568,11.5614999294281,11.150599956512451,10.713299951553346,10.795899968147278
2011-07-27,56.457073699666545,A,11.109999656677246,11.479999923706055,11.390999889373779,11.555499935150147,11.156399955749512,10.719099950790405,10.803799967765809
2011-07-28,56.26161178620149,A,11.029999732971191,11.365999794006347,11.357999897003173,11.533499908447265,11.152199954986573,10.726499948501587,10.811249966621398
2011-07-29,56.0134221634091,P,11.100000381469728,11.247999954223634,11.323999977111816,11.503499937057494,11.154199962615968,10.733999948501587,10.818599967956542
2011-08-01,55.82007593472818,P,11.130000114440918,11.17800006866455,11.326000022888184,11.474999952316285,11.159199962615967,10.742499952316285,10.826499967575073
2011-08-02,55.44356168612353,P,10.699999809265137,11.013999938964844,11.257999992370605,11.425499963760377,11.154199962615968,10.748899946212768,10.8312499666214
2011-08-03,55.31975508340319,P,10.65999984741211,10.923999977111816,11.201999950408936,11.38299994468689,11.14739995956421,10.755499944686889,10.836299967765807
2011-08-04,54.855989178550345,P,9.75,10.668000030517579,11.016999912261962,11.257499933242798,11.121999950408936,10.75299994468689,10.836849966049193
2011-08-05,54.23678564990067,P,9.380000114440918,10.323999977111816,10.785999965667724,11.124999952316283,11.088799953460693,10.744399948120117,10.836299967765807
2011-08-08,53.33750705648341,B,8.779999732971191,9.853999900817872,10.51599998474121,10.983999919891357,11.043599948883056,10.72839994430542,10.832199964523316
2011-08-09,53.030945888247864,B,9.720000267028809,9.657999992370605,10.335999965667725,10.892999935150147,11.007399959564209,10.72509994506836,10.832249965667724
2011-08-10,52.46405761047098,B,9.0600004196167,9.338000106811524,10.13100004196167,10.760999965667725,10.968599967956543,10.714499950408936,10.82914996623993
2011-08-11,52.570444492044174,B,9.40999984741211,9.270000076293945,9.969000053405761,10.663499975204468,10.935399971008302,10.707399950027465,10.827149963378906
2011-08-12,52.82808911797975,B,9.279999732971191,9.25,9.786999988555909,10.555499982833862,10.904399967193603,10.699499950408935,10.824499959945678
2011-08-15,53.51218951586415,B,9.5600004196167,9.406000137329102,9.630000019073487,10.478000020980835,10.886999969482423,10.695299959182739,10.823799962997436
2011-08-16,53.78513272595888,B,9.75,9.41200008392334,9.535000038146972,10.39650001525879,10.877999973297118,10.692899961471557,10.823799962997436
2011-08-17,54.192608675266776,B,9.380000114440918,9.476000022888183,9.407000064849854,10.304500007629395,10.860199966430663,10.686699962615966,10.82034996509552
2011-08-18,54.04220571006554,B,8.579999923706055,9.310000038146972,9.290000057220459,10.153499984741211,10.825799961090087,10.672499961853028,10.81284996509552
2011-08-19,53.854273503371076,B,8.4399995803833,9.142000007629395,9.196000003814698,9.990999984741212,10.776199951171876,10.657099962234497,10.804999961853028
2011-08-22,53.42206144635403,B,8.279999732971191,8.885999870300292,9.146000003814697,9.830999994277954,10.730399951934814,10.640499963760377,10.795499958992004
2011-08-23,52.974004472495245,B,8.520000457763672,8.639999961853027,9.026000022888184,9.680999994277954,10.683799953460694,10.624499969482422,10.788049960136414
2011-08-24,52.7494657699583,B,8.630000114440918,8.489999961853027,8.982999992370605,9.557000017166137,10.638799953460694,10.608399972915649,10.781399960517883
2011-08-25,52.793618312844615,B,8.399999618530273,8.453999900817871,8.881999969482422,9.425500011444091,10.595199947357179,10.58759997367859,10.771349959373474
2011-08-26,52.94294918553214,B,8.510000228881836,8.468000030517578,8.805000019073486,9.296000003814697,10.551999950408936,10.56969997406006,10.761349959373474
2011-08-29,53.2748824006149,B,8.979999542236328,8.607999992370605,8.746999931335449,9.188499975204468,10.512399940490722,10.558699970245362,10.752249956130981
2011-08-30,53.666859418040985,B,9.100000381469728,8.723999977111816,8.681999969482423,9.108500003814697,10.471999950408936,10.55009997367859,10.745499958992005
2011-08-31,53.967703710992986,B,9.25,8.847999954223633,8.66899995803833,9.038000011444092,10.436199951171876,10.543699970245362,10.737099957466125
2011-09-01,54.39872185519378,B,9.130000114440918,8.994000053405761,8.723999977111816,9.007000017166138,10.399999961853027,10.536499967575073,10.728099956512452
2011-09-02,54.55831061107012,B,8.550000190734863,9.002000045776366,8.735000038146973,8.965500020980835,10.352199974060058,10.52329997062683,10.716349959373474
2011-09-05,54.55187744260267,C,8.550000190734863,8.916000175476075,8.76200008392334,8.95400004386902,10.302399978637695,10.511499977111816,10.705449962615967
2011-09-06,54.37126420535404,C,8.430000305175781,8.782000160217285,8.753000068664551,8.889500045776368,10.247599983215332,10.497699975967407,10.693799962997437
2011-09-07,54.291271520188126,B,8.869999885559082,8.706000137329102,8.777000045776367,8.880000019073487,10.200399990081786,10.488199977874755,10.68364996433258
2011-09-08,53.97553370997655,B,8.5600004196167,8.592000198364257,8.79300012588501,8.837500047683715,10.142199993133545,10.474499979019164,10.670099964141846
2011-09-09,53.74772115343483,B,8.119999885559082,8.506000137329101,8.754000091552735,8.779500055313111,10.070599994659425,10.456399974822999,10.65359996318817
2011-09-12,53.47464913705903,B,8.180000305175781,8.432000160217285,8.67400016784668,8.710500049591065,10.000200004577637,10.435899982452392,10.636449966430664
2011-09-13,53.38681205050954,B,8.34000015258789,8.414000129699707,8.598000144958496,8.640000057220458,9.933200016021729,10.413899984359741,10.620299968719483
2011-09-14,53.1042655287178,B,8.390000343322754,8.318000221252442,8.512000179290771,8.59050006866455,9.870800018310547,10.389899988174438,10.604849972724914
2011-09-15,53.071072809881635,B,8.59000015258789,8.32400016784668,8.458000183105469,8.591000080108643,9.797400016784668,10.364199991226196,10.590749974250793
2011-09-16,53.250248514132316,B,8.520000457763672,8.404000282287598,8.45500020980835,8.59500012397766,9.727200031280518,10.338499994277955,10.576149978637694
2011-09-19,53.434609412562345,B,8.350000381469727,8.438000297546386,8.435000228881837,8.598500156402588,9.662200031280518,10.312699995040894,10.559399981498718
2011-09-20,53.4583196211079,B,8.09000015258789,8.388000297546387,8.401000213623046,8.577000141143799,9.593200035095215,10.284299993515015,10.541749982833862
2011-09-21,53.430963045677125,B,8.0,8.310000228881837,8.314000225067138,8.545500135421753,9.519200038909911,10.255799989700318,10.525049982070923
2011-09-22,53.38289523477669,B,8.170000076293945,8.226000213623047,8.275000190734863,8.534000158309937,9.455400047302247,10.228799991607666,10.509399981498719
2011-09-23,53.327851230001926,B,8.329999923706055,8.188000106811524,8.29600019454956,8.525000143051148,9.393200054168702,10.204599990844727,10.492549982070923
2011-09-26,53.36355826001769,B,8.430000305175781,8.204000091552734,8.32100019454956,8.49750018119812,9.339600067138672,10.181899995803834,10.475899982452393
2011-09-27,53.550859843372585,B,8.520000457763672,8.29000015258789,8.339000225067139,8.468500185012818,9.282400074005126,10.160100002288818,10.459949984550477
2011-09-28,53.7188623111337,C,8.25,8.34000015258789,8.325000190734864,8.418500185012817,9.22300006866455,10.136100006103515,10.442349982261657
2011-09-29,53.72359286647829,C,8.210000038146973,8.348000144958496,8.287000179290771,8.37250018119812,9.155200061798096,10.111300010681152,10.424399981498718
2011-09-30,53.58570378975105,B,8.010000228881836,8.284000205993653,8.236000156402588,8.345500183105468,9.081600074768067,10.086800012588501,10.405449981689452
2011-10-03,53.16416432638698,B,7.329999923706055,8.064000129699707,8.134000110626221,8.284500169754029,8.998600082397461,10.058600015640259,10.38269998073578
2011-10-04,52.86349687863774,B,7.679999828338623,7.896000003814697,8.093000078201294,8.247000145912171,8.92180006980896,10.036200013160705,10.36119998216629
2011-10-05,52.710960731661,B,7.820000171661377,7.810000038146972,8.075000095367432,8.194500160217284,8.856000080108643,10.006200017929077,10.340399985313416
2011-10-06,52.769838450209164,B,8.199999809265137,7.807999992370606,8.07800006866455,8.176500129699708,8.799400081634522,9.975800018310547,10.32229998588562
2011-10-07,52.8803914557833,B,8.050000190734863,7.815999984741211,8.050000095367432,8.173000144958497,8.738400077819824,9.946300020217896,10.305449986457825
2011-10-10,53.47197463530792,B,8.510000228881836,8.052000045776367,8.058000087738037,8.1895001411438,8.686000080108643,9.922600021362305,10.289599986076356
2011-10-11,53.92235078329109,B,8.630000114440918,8.242000102996826,8.069000053405762,8.20400013923645,8.644600086212158,9.899400024414062,10.275749988555908
2011-10-12,54.40129443611064,C,8.850000381469727,8.448000144958495,8.129000091552735,8.2270001411438,8.60840009689331,9.87790002822876,10.26194999217987
2011-10-13,54.785641367482974,C,8.989999771118164,8.6060001373291,8.207000064849854,8.247000122070313,8.593200092315675,9.857600021362305,10.249699993133545
2011-10-14,55.27335336678743,C,9.09000015258789,8.814000129699707,8.315000057220459,8.275500106811524,8.587400093078614,9.838100023269654,10.238949995040894
2011-10-17,55.38316756937676,C,8.640000343322754,8.84000015258789,8.446000099182129,8.290000104904175,8.584600105285645,9.81410002708435,10.225849995613098
2011-10-18,55.517176060677116,C,8.989999771118164,8.91200008392334,8.577000093460082,8.33500008583069,8.570000095367432,9.78870002746582,10.214749994277954
2011-10-19,55.41750686747897,C,8.5600004196167,8.854000091552734,8.651000118255615,8.363000106811523,8.560000095367432,9.764300031661987,10.199999995231629
2011-10-20,55.197013951201434,C,8.59000015258789,8.77400016784668,8.69000015258789,8.384000110626221,8.543600101470947,9.739500036239624,10.184599995613098
2011-10-21,54.974917631544535,C,8.84000015258789,8.724000167846679,8.769000148773193,8.409500122070312,8.534800109863282,9.719600038528442,10.169649996757506
2011-10-24,55.05680610536939,C,9.239999771118164,8.844000053405761,8.842000102996826,8.450000095367432,8.52840009689331,9.707700033187866,10.156699995994568
2011-10-25,54.89890370025373,C,8.850000381469727,8.816000175476074,8.864000129699708,8.466500091552735,8.510400104522706,9.694200038909912,10.142599997520447
2011-10-26,55.030675201218344,C,9.0,8.904000091552735,8.879000091552735,8.504000091552735,8.502800102233886,9.681500034332275,10.131449999809265
2011-10-27,55.4770239228525,C,9.5600004196167,9.098000144958496,8.936000156402589,8.571500110626221,8.5224001121521,9.674100036621093,10.123650002479554
2011-10-28,55.88111895829189,C,9.81999969482422,9.294000053405762,9.009000110626221,8.66200008392334,8.550000114440918,9.663100032806396,10.11800000190735
2011-10-31,55.9983815445612,C,9.390000343322754,9.32400016784668,9.08400011062622,8.765000104904175,8.57220012664795,9.651300039291382,10.110150003433228
