Date,GRADE,GPS,ETN,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1985-11-07,37.95999081627938,A,1.269320368766785,1.2523231267929078,1.2192675590515138,1.1966005444526673,1.1807668590545655,1.1822253715991975,1.1793324005603791
1985-11-08,37.95782521523592,A,1.2665798664093018,1.2556130647659303,1.2293492913246156,1.2020499885082245,1.1818026566505433,1.1839313423633575,1.1792277419567108
1985-11-11,37.96273883013727,A,1.2775448560714722,1.262192702293396,1.2394379973411562,1.2080476820468902,1.1830577540397644,1.1859093296527863,1.1791779083013534
1985-11-12,37.96478198133403,A,1.2720621824264526,1.2671274900436402,1.248759174346924,1.2130902886390686,1.1843666172027587,1.1877513062953948,1.1790872192382813
1985-11-13,37.96604195533531,A,1.2720621824264526,1.2715138912200927,1.25725793838501,1.217860507965088,1.1856210112571717,1.189620348215103,1.179144365787506
1985-11-14,37.96052645995682,A,1.2720621824264526,1.2720622539520263,1.2621926903724672,1.2223583936691285,1.1868209290504455,1.1914081966876984,1.1791611927747727
1985-11-15,37.95693951154248,A,1.2775448560714722,1.2742552518844605,1.2649341583251954,1.22713041305542,1.1880760264396668,1.193034383058548,1.1791919952630996
1985-11-18,37.95128088280397,A,1.2857694625854492,1.275900173187256,1.2690464377403259,1.2319050550460815,1.189386670589447,1.194580454826355,1.1793445599079133
1985-11-19,37.95320184907492,A,1.3049604892730713,1.2824798345565795,1.2748036623001098,1.237911695241928,1.1917348456382753,1.1961560654640198,1.1796065205335617
1985-11-20,37.955099194132664,A,1.3049604892730713,1.2890594959259034,1.280286693572998,1.2443268299102783,1.194464328289032,1.197434011697769,1.1798416012525559
1985-11-21,37.96975012854402,A,1.343341827392578,1.3033154249191283,1.2876888394355774,1.2534781992435455,1.1980703926086427,1.1990957713127137,1.1803223431110381
1985-11-22,37.98419977058446,A,1.343341827392578,1.3164748191833495,1.295365035533905,1.2623571634292603,1.2018398928642273,1.2007304668426513,1.1807493305206298
1985-11-25,37.993931964651175,A,1.3351173400878906,1.3263443946838378,1.301122283935547,1.2702801406383515,1.205390419960022,1.2021205496788026,1.1811351954936982
1985-11-26,37.99623321462113,A,1.3351173400878906,1.3323757648468018,1.3074277997016908,1.2780934870243073,1.2088319945335388,1.2032400071620941,1.1815479403734208
1985-11-27,37.99916823172052,A,1.3378584384918213,1.3389553546905517,1.3140074253082275,1.2856326818466186,1.2123283910751343,1.2044410026073455,1.181974390745163
1985-11-28,37.98919363773651,A,1.3378584384918213,1.3378586769104004,1.3205870509147644,1.2913898706436158,1.2160426902770995,1.2056690561771393,1.1824277156591416
1985-11-29,37.979256188042974,A,1.3406001329421997,1.3373103380203246,1.326892578601837,1.2959133684635162,1.219920778274536,1.2069786620140075,1.1828544336557387
1985-12-02,37.968101508624166,A,1.3159257173538208,1.3334720134735107,1.3299082040786743,1.2994773209095,1.222924041748047,1.2082038819789886,1.1831980949640275
1985-12-03,37.95708142245328,A,1.3159257173538208,1.3296336889266969,1.3310047268867493,1.3029041945934297,1.2260907363891602,1.209023187160492,1.1835148817300796
1985-12-04,37.95309145467821,A,1.343341827392578,1.3307303667068482,1.3348428606986997,1.307564777135849,1.2300236582756043,1.2105766868591308,1.1839821815490723
1985-12-05,37.95133414548383,A,1.3460830450057983,1.3323752880096436,1.3351169824600218,1.3114029109477996,1.2340114045143127,1.2121305429935456,1.184516949057579
1985-12-06,37.947881920311836,A,1.3351173400878906,1.3312787294387818,1.3342945337295533,1.3148297846317292,1.237779836654663,1.2138724136352539,1.184916253089905
1985-12-09,37.96310346283803,A,1.3872052431106567,1.3455346345901489,1.33950332403183,1.3203128039836884,1.2424266052246093,1.2161081063747405,1.1855491149425506
1985-12-10,37.979446389727386,A,1.3817230463027954,1.3586941003799438,1.3441638946533203,1.3257958471775055,1.2470181965827942,1.2183160340785981,1.1861948883533477
1985-12-11,37.98972134318467,A,1.3954294919967651,1.3691116333007813,1.3499210000038147,1.3319642126560212,1.252101809978485,1.220633969306946,1.1869763880968094
1985-12-12,38.0017532817054,A,1.3954294919967651,1.3789809226989747,1.355678105354309,1.3381325781345368,1.2570219898223878,1.2229248404502868,1.1878922826051712
1985-12-13,38.01674897752601,A,1.3954294919967651,1.3910433530807496,1.3611610412597657,1.3440268099308015,1.2619966650009156,1.225215711593628,1.188835061788559
1985-12-16,38.01615173605402,A,1.4036539793014526,1.3943331003189088,1.3699338674545287,1.3499210357666016,1.2668089723587037,1.2275347077846528,1.1897786414623261
1985-12-17,38.016800865529135,A,1.40913724899292,1.3998159408569335,1.3792550206184386,1.355129873752594,1.2717854285240173,1.229832272529602,1.1906690007448197
1985-12-18,38.00570517220658,A,1.3762391805648804,1.3959778785705566,1.382544755935669,1.3586938083171844,1.2759949612617492,1.2316374289989471,1.1914217472076416
1985-12-19,37.99200937182166,A,1.3707563877105713,1.3910432577133178,1.3850120902061462,1.360064536333084,1.280203800201416,1.2331970930099487,1.1923083537817
1985-12-20,37.98321151914475,A,1.3926886320114136,1.3904950857162475,1.3907692193984986,1.362531876564026,1.2849057531356811,1.2350305545330047,1.1932643049955367
1985-12-23,37.9739950484202,A,1.3926886320114136,1.3883020162582398,1.3913175582885742,1.365410441160202,1.2896077060699462,1.2369184982776642,1.1942336940765381
1985-12-24,37.964710492269354,A,1.3981711864471436,1.3861088037490845,1.3929623723030091,1.3685631334781647,1.2941469287872314,1.2389157402515412,1.1951229816675186
1985-12-25,37.96908552056507,A,1.3981711864471436,1.390495204925537,1.3932365417480468,1.3715787708759308,1.298577196598053,1.2409674525260925,1.1963616979122162
1985-12-26,37.97505705055847,A,1.3926886320114136,1.3948816537857056,1.3929624557495117,1.3743202805519104,1.3027888798713685,1.2428281486034394,1.197667076587677
1985-12-27,37.9738720592127,A,1.3926886320114136,1.3948816537857056,1.3926883697509767,1.376924705505371,1.307000563144684,1.2447433269023895,1.1989993327856063
1985-12-30,37.978823120761426,A,1.4063972234725952,1.3976233720779419,1.3929626941680908,1.3814482808113098,1.3113229751586915,1.2467955911159516,1.2004270112514497
1985-12-31,37.98274464378273,A,1.4063972234725952,1.3992685794830322,1.3926886916160583,1.3859718561172485,1.3157543659210205,1.2488206207752228,1.2018546897172928
1986-01-01,37.98416986214003,A,1.4063972234725952,1.4009137868881225,1.3957044959068299,1.3891246259212493,1.3203491544723511,1.2507639300823212,1.2033764499425887
1986-01-02,37.987327074807595,A,1.4036539793014526,1.4031068563461304,1.398994255065918,1.392003172636032,1.3252159452438355,1.2527615272998809,1.204951689839363
1986-01-03,37.99251993254274,A,1.4118798971176147,1.4069451093673706,1.400913381576538,1.3958413004875183,1.3301382923126222,1.254732426404953,1.2064605408906937
1986-01-06,37.99093148955182,A,1.4146201610565186,1.4085896968841554,1.4031065344810485,1.3972120463848114,1.334897539615631,1.2566762554645539,1.2079158961772918
1986-01-07,37.996088267328666,A,1.4420360326766968,1.4157174587249757,1.4074930191040038,1.4002276957035065,1.3401612520217896,1.2588942432403565,1.2094814497232438
1986-01-08,37.99844499524123,A,1.4365527629852295,1.4217485666275025,1.4113311767578125,1.4022838592529296,1.3451508164405823,1.260975685119629,1.2110733479261397
1986-01-09,37.993196308805075,A,1.4063972234725952,1.422297215461731,1.4127020359039306,1.4028322458267213,1.3488244676589967,1.2628917574882508,1.212581667304039
1986-01-10,37.98882608749744,A,1.417361617088318,1.4233935594558715,1.4151693344116212,1.403928852081299,1.3521690964698792,1.2649719488620759,1.2141448086500168
1986-01-13,37.98999071531212,A,1.43107008934021,1.4266835451126099,1.4176366209983826,1.4052996575832366,1.3558975648880005,1.2670802772045135,1.2158974492549897
1986-01-14,37.98413524660449,A,1.4365527629852295,1.4255868911743164,1.420652174949646,1.4066704332828521,1.3596808552742004,1.2693251419067382,1.2176909428834914
1986-01-15,37.98277265982875,A,1.4420360326766968,1.4266835451126099,1.424216055870056,1.409960275888443,1.3635189723968506,1.2715703749656677,1.219458093047142
1986-01-16,37.99542878776082,A,1.4639678001403809,1.438197660446167,1.430247437953949,1.4146208465099335,1.3674119210243225,1.2740893900394439,1.2212945818901062
1986-01-17,38.00876583185258,A,1.483157992362976,1.4513569355010987,1.437375247478485,1.4191443145275116,1.371743483543396,1.2767730700969695,1.2231463867425918
1986-01-20,38.01620857669268,A,1.4749338626861572,1.460129690170288,1.443406617641449,1.4232565760612488,1.3756912636756897,1.279374508857727,1.2249301904439927
1986-01-21,38.02317063038304,A,1.4749338626861572,1.4678059101104737,1.446696400642395,1.4270947098731994,1.379748697280884,1.2820576572418212,1.2267543113231658
1986-01-22,38.02730428519205,A,1.4749338626861572,1.4743854761123658,1.4505345106124878,1.43093284368515,1.3838061308860778,1.2847135710716246,1.2285649955272675
1986-01-23,38.01643925834503,A,1.4420360326766968,1.469999122619629,1.454098391532898,1.4334002137184143,1.3872056078910828,1.2870132684707642,1.2302246272563935
1986-01-24,38.002334914573765,A,1.4475187063217163,1.462871265411377,1.4571141004562378,1.4361417174339295,1.3906050848960876,1.2893405556678772,1.2318444752693176
1986-01-27,37.99098280827768,A,1.4475187063217163,1.4573882341384887,1.4587589621543884,1.4381977915763855,1.393840069770813,1.29161337018013,1.2334912031888963
1986-01-28,37.981835147140096,A,1.4508280754089355,1.4525670766830445,1.460186493396759,1.4404193341732026,1.3967574214935303,1.2942461335659028,1.2351544779539108
1986-01-29,37.97158832319546,A,1.4453126192092896,1.4466428279876709,1.4605141520500182,1.4423651039600371,1.3995644640922547,1.2970143961906433,1.23670953810215
1986-01-30,37.97048352375894,A,1.448070764541626,1.4478497743606566,1.458924448490143,1.4445859432220458,1.4016590428352356,1.2998647177219391,1.2382515120506286
1986-01-31,37.980091298243195,A,1.4949607849121094,1.4573381900787354,1.460104727745056,1.4487399876117706,1.4046914219856261,1.3032656574249268,1.240041372179985
1986-02-03,37.998891097919035,A,1.528059482574463,1.4734463453292848,1.4654172897338866,1.4544119536876678,1.4085502648353576,1.3069703423976897,1.2420908039808274
1986-02-04,38.02029213096945,A,1.5501247644424438,1.4933056831359863,1.4729363799095154,1.4598163902759551,1.4128504133224487,1.3108412039279937,1.244199144244194
1986-02-05,38.039718892469324,A,1.5335756540298462,1.5109582901000977,1.4788005590438842,1.4646675348281861,1.4167647576332092,1.3145465743541718,1.2461976772546768
1986-02-06,38.0610912705996,A,1.5363340377807615,1.5286109447479248,1.4882303595542907,1.4711643755435944,1.420734269618988,1.3183884799480439,1.2482100021839142
1986-02-07,38.065347110341165,A,1.5225427150726318,1.5341273307800294,1.4957327604293824,1.47642343044281,1.4243731212615967,1.3221469497680665,1.2501127779483796
1986-02-10,38.060855418241694,A,1.5335756540298462,1.535230565071106,1.5043384552001953,1.4815487086772918,1.4287261199951171,1.3258250808715821,1.2520977836847305
1986-02-11,38.05087146919093,A,1.530816674232483,1.5313689470291139,1.51233731508255,1.4862619042396545,1.4330239391326904,1.3295573377609253,1.2541772359609604
1986-02-12,38.049760898080464,A,1.5501247644424438,1.5346787691116333,1.5228185296058654,1.4916663408279418,1.4371595978736877,1.333591628074646,1.2563802927732468
1986-02-13,38.0477349098567,A,1.5666743516921997,1.5407468318939208,1.5346788883209228,1.4968016684055327,1.4415714240074158,1.3377914142608642,1.2586255049705506
1986-02-14,38.05396213678203,A,1.5777074098587036,1.5517797708511352,1.5429535508155823,1.5015291392803192,1.446423225402832,1.3421015310287476,1.260831169486046
1986-02-17,38.05637407959713,A,1.5777074098587036,1.5606061220169067,1.5479183435440063,1.5066678166389464,1.450233268737793,1.3463299369812012,1.2629015266895294
1986-02-18,38.06327477434595,A,1.5887395143508911,1.5721906900405884,1.551779818534851,1.5123580992221832,1.4543735980987549,1.3506958973407746,1.265135286450386
1986-02-19,38.055899372025024,A,1.5556411743164062,1.573293972015381,1.553986370563507,1.5163934648036956,1.4575778317451478,1.3548398208618164,1.2671359038352967
1986-02-20,38.055809933489876,A,1.5997730493545532,1.5799137115478517,1.5603302717208862,1.5242803156375886,1.4616647028923035,1.3593433463573457,1.2693165892362595
1986-02-21,38.066768282946605,A,1.6521782875061035,1.5948078870773315,1.5732938289642333,1.5345132946968079,1.4667996788024902,1.3643981719017029,1.2717457687854767
