Date,GRADE,GPS,PLTR,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2020-12-30,,,25.100000381469727,26.177999877929686,26.932999992370604,26.760000133514403,20.68400005340576,,
2020-12-31,,,23.549999237060547,25.337999725341795,26.564999961853026,26.736000061035156,20.961400032043457,,
2021-01-01,,,23.549999237060547,24.497999572753905,26.322999954223633,26.721000003814698,21.242600021362303,,
2021-01-04,,,23.3700008392334,24.045999908447264,25.80900001525879,26.442500019073485,21.51100004196167,,
2021-01-05,,,24.600000381469727,24.03400001525879,25.464999961853028,26.243000030517578,21.784000053405762,,
2021-01-06,,,23.540000915527344,23.722000122070312,24.95,26.088500118255617,22.037800064086912,,
2021-01-07,,,25.0,24.012000274658202,24.675,25.98650007247925,22.322800064086913,,
2021-01-08,,,25.200000762939453,24.342000579833986,24.420000076293945,25.886500072479247,22.624200077056884,,
2021-01-11,,,25.93000030517578,24.85400047302246,24.450000190734862,25.82100009918213,22.93200008392334,,
2021-01-12,,,26.18000030517578,25.17000045776367,24.60200023651123,25.80850009918213,23.245600090026855,,
2021-01-13,,,25.5,25.562000274658203,24.642000198364258,25.78750009536743,23.54120008468628,,
2021-01-14,,,24.920000076293945,25.546000289916993,24.779000282287598,25.672000122070312,23.80200008392334,,
2021-01-15,,,25.63999938964844,25.63400001525879,24.988000297546385,25.65550012588501,24.038200073242187,,
2021-01-18,,,25.63999938964844,25.57599983215332,25.21500015258789,25.51200008392334,24.257600059509276,,
2021-01-19,,,26.6200008392334,25.663999938964842,25.417000198364256,25.441000080108644,24.510000076293945,,
2021-01-20,,,26.34000015258789,25.83199996948242,25.697000122070314,25.323500061035155,24.717600078582763,,
2021-01-21,,,25.979999542236328,26.043999862670898,25.795000076293945,25.23500003814697,24.94560007095337,,
2021-01-22,,,32.58000183105469,27.432000350952148,26.533000183105468,25.47650012969971,25.281200103759765,,
2021-01-25,,,36.22999954223633,29.550000381469726,27.563000106811522,26.006500148773192,25.687200088500976,,
2021-01-26,,,35.369998931884766,31.3,28.481999969482423,26.542000102996827,26.037600059509277,,
2021-01-27,,,39.0,33.831999969482425,29.83199996948242,27.23700008392334,26.459600067138673,,
2021-01-28,,,35.65999984741211,35.76800003051758,30.90599994659424,27.842500114440917,26.793200073242186,,
2021-01-29,,,35.18000030517578,36.2879997253418,31.86000003814697,28.42400016784668,27.133800086975096,,
2021-02-01,,,33.959999084472656,35.83399963378906,32.692000007629396,28.953500080108643,27.392200050354003,,
2021-02-02,,,31.020000457763672,34.96399993896485,33.13199996948242,29.27450008392334,27.536200065612793,,
2021-02-03,,,31.76000022888184,33.515999984741214,33.67399997711182,29.685500049591063,27.590400085449218,,
2021-02-04,,,32.04999923706055,32.7939998626709,34.280999946594235,30.03800001144409,27.65040008544922,,
2021-02-05,,,34.04999923706055,32.56799964904785,34.42799968719483,30.480499935150146,27.77820007324219,,
2021-02-08,,,36.04999923706055,32.98599967956543,34.40999965667724,30.986499881744386,27.95700004577637,,
2021-02-09,,,38.16999816894531,34.415999221801755,34.6899995803833,31.585999774932862,28.207000007629393,,
2021-02-10,,,35.70000076293945,35.20399932861328,34.359999656677246,32.095999813079835,28.47080001831055,,
2021-02-11,,,33.11000061035156,35.41599960327149,34.104999732971194,32.505499839782715,28.652400016784668,,
2021-02-12,,,31.90999984741211,34.987999725341794,33.77799968719482,32.8189998626709,28.813600006103517,,
2021-02-15,,,31.90999984741211,34.15999984741211,33.57299976348877,33.132499885559085,28.872999992370605,,
2021-02-16,,,27.84000015258789,32.094000244140624,33.25499973297119,33.193499851226804,28.857999992370605,22.00710000991821,
2021-02-17,,,27.07999992370605,30.370000076293945,32.78699970245361,33.230499839782716,28.867000007629393,22.182900009155272,
2021-02-18,,,25.170000076293945,28.78199996948242,32.09899978637695,33.18999986648559,28.829599990844727,22.340000009536745,
2021-02-19,,,29.0,28.2,31.5939998626709,33.01099977493286,28.865599975585937,22.53800001144409,
2021-02-22,,,28.0,27.41800003051758,30.788999938964842,32.599499797821046,28.880799980163573,22.72770001411438,
2021-02-23,,,26.75,27.2,29.647000122070313,32.168499851226805,28.88719997406006,22.896200017929075,
2021-02-24,,,26.38999938964844,27.061999893188478,28.71599998474121,31.537999820709228,28.896599960327148,23.06010001182556,
2021-02-25,,,23.959999084472656,26.81999969482422,27.80099983215332,30.952999782562255,28.831199951171875,23.199700002670287,
2021-02-26,,,23.899999618530277,25.799999618530272,26.999999809265137,30.38899974822998,28.78979995727539,23.33920000076294,
2021-03-01,,,24.809999465942383,25.16199951171875,26.289999771118165,29.931499767303468,28.715799942016602,23.488399991989137,
2021-03-02,,,24.479999542236328,24.707999420166015,25.953999710083007,29.604499721527098,28.64459991455078,23.638499984741213,
2021-03-03,,,23.59000015258789,24.147999572753907,25.60499973297119,29.195999717712404,28.542599906921385,23.78099998474121,
2021-03-04,,,24.729999542236328,24.301999664306642,25.560999679565434,28.829999732971192,28.48219989776611,23.929199981689454,
2021-03-05,,,23.950000762939453,24.311999893188478,25.05599975585938,28.324999809265137,28.406199913024903,24.07159998893738,
2021-03-08,,,22.520000457763672,23.854000091552734,24.507999801635744,27.64849987030029,28.343999938964842,24.20109999656677,
2021-03-09,,,24.26000022888184,23.810000228881837,24.25899982452393,26.952999973297118,28.33599994659424,24.350999994277956,
2021-03-10,,,24.75,24.042000198364256,24.094999885559083,26.405499935150146,28.328999938964845,24.5064999961853,
2021-03-11,,,26.729999542236328,24.44200019836426,24.37199993133545,26.086499881744384,28.39259994506836,24.67699998855591,
2021-03-12,,,26.920000076293945,25.036000061035157,24.673999977111816,25.836999893188477,28.45999996185303,24.851299991607664,
2021-03-15,,,26.790000915527344,25.89000015258789,24.87200012207031,25.58099994659424,28.528399963378906,25.019700002670287,
2021-03-16,,,25.61000061035156,26.160000228881835,24.985000228881837,25.46949996948242,28.548599967956545,25.16630001068115,
2021-03-17,,,25.209999084472656,26.252000045776366,25.147000122070313,25.375999927520752,28.58199993133545,25.30989999771118,
2021-03-18,,,23.979999542236328,25.702000045776366,25.072000122070314,25.31649990081787,28.561599922180175,25.442199993133546,
2021-03-19,,,24.31999969482422,25.181999969482423,25.10900001525879,25.08249988555908,28.54399990081787,25.58409998893738,
2021-03-22,,,24.21999931335449,24.66799964904785,25.278999900817873,24.893499851226807,28.509799880981447,25.720899982452394,
2021-03-23,,,23.26000022888184,24.197999572753908,25.17899990081787,24.7189998626709,28.451399879455565,25.84849998474121,
2021-03-24,,,21.8799991607666,23.531999588012695,24.891999816894533,24.493499851226808,28.3789998626709,25.960099973678588,
2021-03-25,,,22.57999992370605,23.25199966430664,24.476999855041505,24.424499893188475,28.33219985961914,26.067099971771242,
2021-03-26,,,22.57999992370605,22.903999710083006,24.042999839782713,24.358499908447264,28.270999870300294,26.15459997177124,
2021-03-29,,,21.729999542236328,22.405999755859376,23.53699970245361,24.204499912261962,28.19279987335205,26.225199966430665,
2021-03-30,,,22.040000915527344,22.161999893188476,23.17999973297119,24.082499980926514,28.10119987487793,26.305599975585938,
2021-03-31,,,23.290000915527344,22.444000244140625,22.987999916076657,24.067500019073485,28.04019989013672,26.37889998435974,
2021-04-01,,,23.06999969482422,22.542000198364256,22.896999931335447,23.984500026702882,27.981999893188476,26.463799982070924,
2021-04-02,,,23.06999969482422,22.64000015258789,22.771999931335447,23.94049997329712,27.791799850463867,26.536499977111816,
2021-04-05,,,23.440000534057617,22.98200035095215,22.694000053405762,23.986499977111816,27.535999870300294,26.611599979400633,
2021-04-06,,,23.270000457763672,23.228000259399415,22.695000076293944,23.936999988555907,27.29399990081787,26.665799980163573,
2021-04-07,,,22.899999618530277,23.15,22.797000122070312,23.84449996948242,26.971999893188478,26.715799980163574,
2021-04-08,,,23.40999984741211,23.21800003051758,22.880000114440918,23.67849998474121,26.726999893188477,26.760099983215333,
2021-04-09,,,24.040000915527344,23.412000274658205,23.026000213623046,23.53450002670288,26.50419990539551,26.8189999961853,
2021-04-12,,,23.34000015258789,23.392000198364258,23.187000274658203,23.361999988555908,26.29179992675781,26.84199998855591,
2021-04-13,,,25.420000076293945,23.822000122070314,23.525000190734865,23.352499961853027,26.179799919128417,26.857999992370605,
2021-04-14,,,23.700000762939453,23.98200035095215,23.566000175476074,23.27700004577637,26.01859992980957,26.804500007629393,
2021-04-15,,,23.149999618530277,23.93000030517578,23.574000167846684,23.235500049591064,25.840599937438967,26.745500011444094,
2021-04-16,,,22.46999931335449,23.61599998474121,23.514000129699706,23.143000030517577,25.608999938964843,26.693600006103516,
2021-04-19,,,21.940000534057617,23.336000061035158,23.364000129699708,23.029000091552735,25.326799964904787,26.641900005340577,
2021-04-20,,,21.780000686645508,22.608000183105467,23.21500015258789,22.955000114440917,24.99900001525879,26.60300001144409,
2021-04-21,,,22.6299991607666,22.3939998626709,23.188000106811522,22.99250011444092,24.737599983215333,26.60420000076294,
2021-04-22,,,22.86000061035156,22.336000061035158,23.13300018310547,23.006500148773192,24.53259998321533,26.5925,
2021-04-23,,,23.40999984741211,22.52400016784668,23.070000076293944,23.048000144958497,24.362599983215333,26.588099994659423,
2021-04-26,,,24.11000061035156,22.95800018310547,23.147000122070313,23.167000198364256,24.206599998474122,26.539799995422364,
2021-04-27,,,23.8799991607666,23.37799987792969,22.993000030517578,23.25900011062622,24.127399978637694,26.49269998550415,
2021-04-28,,,23.850000381469727,23.62200012207031,23.007999992370607,23.28700008392334,24.062799987792967,26.464899997711182,
2021-04-29,,,23.3700008392334,23.72400016784668,23.030000114440917,23.3020001411438,24.026800003051758,26.42819999694824,
2021-04-30,,,23.040000915527344,23.650000381469727,23.0870002746582,23.300500202178956,23.907600021362306,26.38659999847412,
2021-05-03,,,22.299999237060547,23.288000106811523,23.123000144958496,23.2435001373291,23.793600006103517,26.337199993133545,
2021-05-04,,,21.63999938964844,22.84000015258789,23.10900001525879,23.16200008392334,23.691399993896486,26.28929998397827,
2021-05-05,,,21.149999618530277,22.3,22.961000061035158,23.07450008392334,23.58659999847412,26.241599979400636,
2021-05-06,,,20.09000015258789,21.6439998626709,22.68400001525879,22.908500099182127,23.509200019836427,26.17019998550415,
2021-05-07,,,19.75,20.98599967956543,22.318000030517577,22.694000053405762,23.42620002746582,26.107999992370605,
2021-05-10,,,18.46999931335449,20.219999694824217,21.75399990081787,22.450500011444092,23.299400024414062,26.007599983215332,
2021-05-11,,,20.209999084472656,19.933999633789064,21.386999893188477,22.189999961853026,23.21400001525879,25.929299964904786,
2021-05-12,,,18.88999938964844,19.481999588012695,20.890999794006348,21.949499893188477,23.12,25.831299953460693,
2021-05-13,,,18.3700008392334,19.137999725341796,20.390999794006348,21.710499954223632,22.992800025939943,25.73749996185303,
2021-05-14,,,20.07999992370605,19.203999710083007,20.094999694824217,21.59099998474121,22.915400009155274,25.66079996109009,
2021-05-17,,,20.459999084472656,19.60199966430664,19.91099967956543,21.516999912261962,22.874199981689454,25.60909996032715,
2021-05-18,,,21.239999771118164,19.80799980163574,19.8709997177124,21.489999866485597,22.81379997253418,25.57489995956421,
2021-05-19,,,20.670000076293945,20.163999938964842,19.82299976348877,21.391999912261962,22.73219997406006,25.53059995651245,
2021-05-20,,,20.61000061035156,20.611999893188475,19.874999809265137,21.27949991226196,22.609799995422364,25.501199970245363,
2021-05-21,,,20.75,20.745999908447267,19.974999809265135,21.146499919891358,22.486399993896484,25.473199977874756,
2021-05-24,,,21.21999931335449,20.89799995422363,20.249999809265137,21.001999855041504,22.374999961853028,25.451699962615965,
2021-05-25,,,21.479999542236328,20.945999908447263,20.376999855041504,20.88199987411499,22.29239994049072,25.420499954223633,
2021-05-26,,,22.1200008392334,21.236000061035153,20.7,20.795499897003175,22.23059997558594,25.406299953460692,
2021-05-27,,,22.700000762939453,21.654000091552735,21.132999992370607,20.761999893188477,22.205,25.38329996109009,
2021-05-28,,,22.950000762939453,22.094000244140624,21.420000076293945,20.75749988555908,22.177600021362306,25.360799961090088,
2021-05-31,,,22.950000762939453,22.440000534057617,21.669000244140626,20.789999961853027,22.152200050354004,25.330999965667726,
2021-06-01,,,23.059999465942383,22.756000518798828,21.851000213623045,20.860999965667723,22.148200035095215,25.29979995727539,
2021-06-02,,,24.450000762939453,23.222000503540038,22.229000282287597,21.026000022888184,22.19960006713867,25.289299964904785,
2021-06-03,,,23.6299991607666,23.408000183105468,22.5310001373291,21.202999973297118,22.220600051879885,25.27639995574951,
2021-06-04,,,24.030000686645508,23.62400016784668,22.859000205993652,21.417000007629394,22.249600067138672,25.260299968719483,
2021-06-07,,,24.459999084472656,23.92599983215332,23.18300018310547,21.716499996185302,22.304200057983397,25.248499965667726,
2021-06-08,,,24.3799991607666,24.189999771118163,23.473000144958498,21.925,22.351000022888183,25.226099948883057,
2021-06-09,,,24.170000076293945,24.133999633789063,23.678000068664552,22.189000034332274,22.368600006103517,25.204399948120116,
2021-06-10,,,24.13999938964844,24.23599967956543,23.821999931335448,22.477499961853027,22.39,25.185999946594237,
2021-06-11,,,24.670000076293945,24.363999557495116,23.993999862670897,22.70699996948242,22.422000007629393,25.10689992904663,
2021-06-14,,,25.0,24.471999740600587,24.19899978637695,22.93400001525879,22.453199996948243,24.99459993362427,
2021-06-15,,,24.40999984741211,24.477999877929687,24.333999824523925,23.092500019073487,22.47599998474121,24.88499994277954,
2021-06-16,,,24.799999237060547,24.60399971008301,24.368999671936034,23.298999977111816,22.513999977111816,24.742999935150145,
2021-06-17,,,25.450000762939453,24.86599998474121,24.55099983215332,23.540999984741212,22.554799995422364,24.64089994430542,
2021-06-18,,,25.3700008392334,25.006000137329103,24.684999847412108,23.77200002670288,22.581399993896483,24.542799949645996,
2021-06-21,,,25.420000076293945,25.09000015258789,24.78099994659424,23.982000064849853,22.622999992370605,24.45739995956421,
2021-06-22,,,25.399999618530277,25.288000106811527,24.882999992370607,24.178000068664552,22.62259998321533,24.401199951171876,
2021-06-23,,,26.270000457763672,25.58200035095215,25.09300003051758,24.385500049591066,22.673999977111816,24.346299953460694,
2021-06-24,,,26.530000686645508,25.79800033569336,25.332000160217284,24.577000045776366,22.741599998474122,24.291099967956544,
2021-06-25,,,26.780000686645508,26.08000030517578,25.54300022125244,24.76850004196167,22.82780002593994,24.218399982452393,
2021-06-28,,,27.3799991607666,26.472000122070312,25.7810001373291,24.989999961853027,22.936599998474122,24.131699981689454,
2021-06-29,,,26.6299991607666,26.71800003051758,26.00300006866455,25.16849994659424,23.033599967956544,24.016299991607667,
2021-06-30,,,26.36000061035156,26.736000061035156,26.159000205993653,25.263999938964844,23.108199996948244,23.92289999008179,
2021-07-01,,,24.71999931335449,26.373999786376952,26.086000061035158,25.318499946594237,23.145399971008302,23.838999977111815,
2021-07-02,,,24.440000534057617,25.905999755859376,25.993000030517578,25.338999938964843,23.165999984741212,23.764299983978272,
2021-07-05,,,24.440000534057617,25.318000030517574,25.895000076293947,25.33800001144409,23.17259998321533,23.689599990844727,
2021-07-06,,,24.68000030517578,24.92800025939941,25.823000144958495,25.35300006866455,23.188600006103517,23.657999992370605,22.83255000114441
2021-07-07,,,22.88999938964844,24.23400001525879,25.48500003814697,25.289000034332275,23.16939998626709,23.61609998703003,22.89949999809265
2021-07-08,,,23.07999992370605,23.9060001373291,25.13999996185303,25.236000061035156,23.163599967956543,23.595199985504152,22.96759999752045
2021-07-09,,,23.290000915527344,23.67600021362305,24.790999984741212,25.167000102996827,23.168599967956542,23.538099994659422,23.038050003051758
2021-07-12,,,22.950000762939453,23.378000259399414,24.348000144958498,25.0645001411438,23.18159999847412,23.48760000228882,23.1076500082016
2021-07-13,37.95886390309508,P,22.450000762939453,22.932000350952148,23.93000030517578,24.966500186920165,23.19780002593994,23.44460000991821,23.170400013923643
2021-07-14,37.8913810188781,P,21.559999465942383,22.666000366210938,23.450000190734862,24.80450019836426,23.206000022888183,23.396300010681152,23.228200011253357
2021-07-15,37.56899012018007,P,21.46999931335449,22.344000244140624,23.125000190734863,24.60550012588501,23.233600006103515,23.37140001296997,23.28555000782013
2021-07-16,37.410208870339865,P,21.3700008392334,21.960000228881835,22.81800022125244,24.40550012588501,23.266000022888182,23.346100025177,23.34265001296997
2021-07-19,37.702735048840445,P,21.540000915527344,21.678000259399415,22.528000259399413,24.21150016784668,23.32740005493164,23.313400039672853,23.400900015830995
2021-07-20,38.528654845211996,P,22.18000030517578,21.62400016784668,22.278000259399413,24.050500202178956,23.366800079345705,23.290400047302246,23.46445001602173
2021-07-21,40.42314546359125,P,22.520000457763672,21.816000366210936,22.241000366210937,23.863000202178956,23.439400100708006,23.279700050354005,23.530350017547608
2021-07-22,41.44308479337757,P,22.06999969482422,21.936000442504884,22.140000343322754,23.64000015258789,23.513400077819824,23.253100051879883,23.591150016784667
2021-07-23,42.150748202788385,P,21.809999465942383,22.02400016784668,21.99200019836426,23.391500091552736,23.54800006866455,23.231700038909914,23.651650013923646
2021-07-26,42.898671237698004,P,22.1299991607666,22.141999816894533,21.910000038146972,23.129000091552733,23.58140007019043,23.227800025939942,23.71445001125336
2021-07-27,42.71117040244845,P,21.68000030517578,22.04199981689453,21.832999992370606,22.881500148773192,23.590200080871583,23.20200002670288,23.776500010490416
2021-07-28,42.46221144642421,P,22.559999465942383,22.049999618530272,21.932999992370604,22.691500091552733,23.62800006866455,23.180100021362303,23.843300008773802
2021-07-29,42.48745191292195,P,22.18000030517578,22.071999740600585,22.004000091552733,22.5645001411438,23.659400062561033,23.1346000289917,23.905800008773802
2021-07-30,42.576406584072,A,21.709999084472656,22.051999664306642,22.03799991607666,22.428000068664552,23.678600044250487,23.082500019073485,23.966900005340577
2021-08-02,42.50704927118759,P,22.100000381469727,22.045999908447264,22.0939998626709,22.311000061035156,23.696200065612793,23.03560001373291,24.0276500082016
2021-08-03,43.02746380708649,A,22.239999771118164,22.157999801635743,22.099999809265135,22.189000034332274,23.71140007019043,23.001900005340577,24.084100008010864
2021-08-04,42.76946829925455,A,22.299999237060547,22.105999755859376,22.077999687194826,22.15950002670288,23.71500003814697,22.972800006866454,24.141350002288817
2021-08-05,43.050969852991265,A,22.520000457763672,22.173999786376953,22.12299976348877,22.131500053405762,23.711400032043457,22.958200016021728,24.20020000457764
2021-08-06,43.176890478702866,A,21.81999969482422,22.195999908447266,22.123999786376952,22.057999992370604,23.688800010681152,22.93320001602173,24.258650002479552
2021-08-09,43.892041549265294,C,22.93000030517578,22.361999893188475,22.20399990081787,22.056999969482423,23.688400001525878,22.92030002593994,24.320600004196166
2021-08-10,44.70553966932246,C,22.920000076293945,22.497999954223634,22.327999877929688,22.080499935150147,23.68560001373291,22.916900024414062,24.382700004577636
2021-08-11,45.01125803718552,C,22.350000381469727,22.50800018310547,22.306999969482423,22.119999980926515,23.643600006103515,22.921600036621093,24.44085000514984
2021-08-12,46.827403293106904,C,24.88999938964844,22.981999969482423,22.577999877929688,22.290999984741212,23.668800010681153,22.94470003128052,24.50590000152588
2021-08-13,49.11696057993189,A,24.899999618530277,23.59799995422363,22.89699993133545,22.467499923706054,23.686199989318848,22.967900028228758,24.56125
2021-08-16,50.05676375154828,A,24.5,23.911999893188476,23.136999893188477,22.615499877929686,23.687000007629393,22.995600032806397,24.61039999961853
2021-08-17,50.36336320161854,A,23.96999931335449,24.121999740600586,23.309999847412108,22.70499982833862,23.67880001068115,23.01490001678467,24.660249996185303
2021-08-18,51.98542838456149,A,25.280000686645508,24.707999801635744,23.607999992370605,22.842999839782713,23.701000022888184,23.03480001449585,24.706849999427796
2021-08-19,50.545256139022,A,24.15999984741211,24.561999893188478,23.77199993133545,22.94749984741211,23.701400032043455,23.04570001602173,24.754749999046325
2021-08-20,48.9366594767865,A,24.01000022888184,24.38400001525879,23.99099998474121,23.057499885559082,23.688200035095214,23.055100021362303,24.79579999923706
2021-08-23,48.35519692372801,A,24.81999969482422,24.447999954223633,24.179999923706056,23.191999912261963,23.6846000289917,23.06890001296997,24.840249996185303
2021-08-24,48.54345781010044,A,25.100000381469727,24.67400016784668,24.397999954223632,23.36299991607666,23.69840003967285,23.08720001220703,24.876499996185302
2021-08-25,47.0748683536838,A,24.350000381469727,24.488000106811523,24.59799995422363,23.45249996185303,23.689400062561035,23.101700019836425,24.90875
2021-08-26,46.87878491681178,A,24.8700008392334,24.63000030517578,24.596000099182127,23.58699998855591,23.677800064086913,23.11630002975464,24.938200006484987
2021-08-27,47.521818915101484,A,25.709999084472656,24.970000076293946,24.677000045776367,23.78699998855591,23.6846000289917,23.133000011444093,24.976000003814697
2021-08-30,47.5092334079524,A,25.76000022888184,25.15800018310547,24.803000068664552,23.969999980926513,23.691400032043457,23.15720001220703,24.99960000038147
2021-08-31,47.24212425021793,A,26.34000015258789,25.4060001373291,25.04000015258789,24.175,23.71020004272461,23.16640001296997,25.012200002670287
2021-09-01,47.34342957783843,A,26.200000762939453,25.776000213623046,25.132000160217284,24.370000076293945,23.708800048828124,23.19140001296997,24.997950010299682
2021-09-02,47.67568592902169,A,26.51000022888184,26.104000091552734,25.36700019836426,24.569500064849855,23.708400039672853,23.225000019073487,24.98525001525879
2021-09-03,47.45592061875144,A,26.63999938964844,26.29000015258789,25.630000114440918,24.810500049591063,23.70560001373291,23.266700019836424,24.980150012969972
2021-09-06,47.253980011981724,C,26.63999938964844,26.46599998474121,25.81200008392334,24.996000003814697,23.690800018310547,23.313700008392335,24.977800006866456
2021-09-07,47.08095854576411,C,26.700000762939453,26.538000106811523,25.972000122070312,25.185000038146974,23.692200050354003,23.362900009155272,24.98295001029968
2021-09-08,46.94723075122652,A,25.57999992370605,26.413999938964842,26.095000076293946,25.34650001525879,23.676600036621092,23.392400016784666,24.998300008773803
2021-09-09,46.524019349373255,A,26.1299991607666,26.337999725341795,26.220999908447265,25.408500003814698,23.704800033569335,23.42510000228882,25.008800001144408
2021-09-10,45.87693668490534,A,26.280000686645508,26.26599998474121,26.27800006866455,25.47750005722046,23.741600036621094,23.453800010681153,25.02095000267029
2021-09-13,44.744334767427226,A,25.82999992370605,26.104000091552734,26.285000038146972,25.54400005340576,23.76940002441406,23.471000003814698,25.00539999961853
2021-09-14,43.82944481526973,A,26.26000022888184,26.01599998474121,26.27700004577637,25.658500099182127,23.801000022888182,23.49480001449585,24.99375
2021-09-15,44.39380889639239,A,27.07999992370605,26.31599998474121,26.364999961853027,25.748500061035156,23.884800033569334,23.527100009918215,24.996000003814697
2021-09-16,46.070314202454604,A,28.6299991607666,26.81599998474121,26.576999855041503,25.97200002670288,23.995800018310547,23.579699993133545,25.003949995040895
2021-09-17,47.82419939864312,A,28.709999084472656,27.301999664306642,26.783999824523924,26.20699996948242,24.104199981689455,23.636399974822996,25.01149998664856
2021-09-20,48.79307679938919,A,26.549999237060547,27.445999526977538,26.774999809265136,26.29349994659424,24.176199951171874,23.678899974822997,25.00804998397827
2021-09-21,49.555603999275775,A,26.6200008392334,27.51799964904785,26.766999816894533,26.369499969482423,24.259599952697755,23.728699989318848,25.00899998664856
2021-09-22,50.15677207452929,A,27.43000030517578,27.587999725341795,26.951999855041503,26.523499965667725,24.376999969482423,23.7914999961853,25.01654998779297
2021-09-23,50.18582852154804,A,28.770000457763672,27.61599998474121,27.21599998474121,26.71849994659424,24.522999992370604,23.87829999923706,25.024249992370606
2021-09-24,50.02986885333764,A,28.559999465942383,27.586000061035158,27.4439998626709,26.860999965667723,24.666799964904786,23.966399993896484,25.037199993133544
2021-09-27,50.99010476789664,A,27.46999931335449,27.770000076293947,27.607999801635742,26.94649991989136,24.785399932861328,24.056399993896484,25.03199998855591
2021-09-28,49.928277810554086,A,25.34000015258789,27.513999938964844,27.515999794006348,26.896499919891358,24.84859992980957,24.107700004577637,25.01849998474121
2021-09-29,47.13981789272457,A,24.520000457763672,26.931999969482423,27.25999984741211,26.812499904632567,24.88859992980957,24.16400001525879,24.99764998435974
2021-09-30,43.05809532812927,P,24.040000915527344,25.986000061035156,26.801000022888182,26.688999938964844,24.927999954223633,24.220700016021727,24.979099988937378
2021-10-01,39.24154470215289,P,24.32999992370605,25.14000015258789,26.363000106811523,26.573499965667725,24.978399963378905,24.263200016021727,24.96199998855591
2021-10-04,35.60222626694743,P,23.170000076293945,24.280000305175783,26.025000190734865,26.4,24.999199981689454,24.290300025939942,24.949699993133546
2021-10-05,34.379484292931544,P,23.209999084472656,23.854000091552734,25.68400001525879,26.22549991607666,25.02979995727539,24.310000019073485,24.94244998931885
2021-10-06,34.3794874123977,P,23.57999992370605,23.66599998474121,25.298999977111812,26.12549991607666,25.050199966430664,24.339100017547608,24.93484998703003
2021-10-07,35.21600957017154,P,23.729999542236328,23.603999710083006,24.794999885559083,26.005499935150148,25.081199951171875,24.370300006866454,24.93574998855591
2021-10-08,35.77183505650735,P,23.5,23.437999725341797,24.288999938964842,25.86649990081787,25.11699996948242,24.397800006866454,24.935499992370605
2021-10-11,36.95737917222684,P,23.530000686645508,23.50999984741211,23.895000076293947,25.751499938964844,25.145599975585938,24.420900020599365,24.936299991607665
2021-10-12,37.92084858443719,P,23.690000534057617,23.6060001373291,23.73000011444092,25.622999954223634,25.174599990844726,24.443000030517577,24.931749992370605
2021-10-13,38.80879584521194,P,24.1299991607666,23.71599998474121,23.69099998474121,25.47549991607666,25.211199989318846,24.46310001373291,24.9346999835968
2021-10-14,39.44960924401173,P,24.350000381469727,23.84000015258789,23.72199993133545,25.261499977111818,25.24779998779297,24.47960000991821,24.931449985504152
2021-10-15,40.03567019763632,P,24.0,23.940000152587892,23.688999938964844,25.026000022888184,25.291399993896484,24.49010000228882,24.925449981689454
2021-10-18,40.665813652152444,P,24.26000022888184,24.086000061035158,23.797999954223634,24.91150007247925,25.317999992370606,24.503199996948243,24.917099981307985
2021-10-19,41.27569375430136,A,24.690000534057617,24.286000061035157,23.94600009918213,24.81500005722046,25.35340000152588,24.519500007629393,24.909649982452393
2021-10-20,40.97910832268662,A,24.21999931335449,24.304000091552734,24.010000038146973,24.654500007629395,25.390799980163575,24.517199993133545,24.903249979019165
2021-10-21,40.87788373058126,A,24.780000686645508,24.39000015258789,24.11500015258789,24.455000019073488,25.388600006103516,24.528700008392335,24.902549982070923
2021-10-22,40.7903173890436,A,24.43000030517578,24.476000213623045,24.20800018310547,24.248500061035156,25.379200019836425,24.532700004577638,24.89649998664856
2021-10-25,41.053445766121634,A,25.40999984741211,24.706000137329102,24.396000099182128,24.145500087738036,25.39740001678467,24.542200012207033,24.89534998893738
2021-10-26,41.28299937376945,A,25.520000457763672,24.87200012207031,24.579000091552736,24.154500102996828,25.42840003967285,24.553600025177,24.88984998703003
2021-10-27,41.802442746798086,A,25.059999465942383,25.04000015258789,24.672000122070312,24.181500053405763,25.424000015258787,24.562500019073486,24.8834499835968
2021-10-28,42.76983316063004,A,25.63999938964844,25.211999893188477,24.801000022888182,24.261499977111818,25.453600006103514,24.577500019073486,24.881749982833863
2021-10-29,43.71541300245179,A,25.8799991607666,25.50199966430664,24.988999938964845,24.338999938964843,25.49099998474121,24.589600009918215,24.84824996948242
2021-11-01,43.8811474243069,A,26.559999465942383,25.731999588012695,25.2189998626709,24.508499908447266,25.525799980163573,24.605200004577636,24.799899969100952
2021-11-02,43.34924833047171,A,25.920000076293945,25.81199951171875,25.341999816894532,24.64399995803833,25.542199974060058,24.620300006866454,24.752649974822997
2021-11-03,43.188842685780635,A,26.1200008392334,26.023999786376955,25.53199996948242,24.7710000038147,25.577599983215332,24.633500022888185,24.688249979019165
2021-11-04,42.70706916805409,A,26.46999931335449,26.189999771118163,25.70099983215332,24.907999992370605,25.609599952697753,24.643700008392333,24.642299976348877
2021-11-05,42.10277291747219,A,26.0,26.213999938964843,25.857999801635742,25.032999992370605,25.6153999710083,24.65,24.596399974822997
2021-11-08,41.81695018285699,A,26.75,26.252000045776366,25.99199981689453,25.19399995803833,25.635199966430665,24.66329999923706,24.560349979400634
