Date,GRADE,GPS,INTC,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1999-08-18,72.4618593938335,A,22.287769317626957,22.245178985595704,21.46262321472168,20.44314670562744,18.561639137268067,17.613842134475707,17.472275466918944
1999-08-19,72.25686236644603,A,21.95059967041016,22.323255157470705,21.6294246673584,20.634278964996337,18.686338481903075,17.661907682418825,17.509238562583924
1999-08-20,71.61331808014936,A,22.69590950012207,22.333903121948243,21.867208671569824,20.858241653442384,18.831265373229982,17.71742632865906,17.549175086021425
1999-08-23,72.07426061990888,A,23.54766273498535,22.58233337402344,22.136932945251466,21.143417167663575,18.993582096099853,17.772066049575805,17.59115523338318
1999-08-24,72.16220911760922,A,23.600906372070312,22.81656951904297,22.459893798828126,21.364737796783448,19.149513721466064,17.823071813583375,17.632249765396118
1999-08-25,72.40493738395894,A,23.76061248779297,23.111138153076173,22.678158569335938,21.55502071380615,19.285935382843018,17.873281259536743,17.673168120384215
1999-08-26,72.42941052132453,A,23.015316009521484,23.324081420898438,22.82366828918457,21.719568538665772,19.417029209136963,17.91754469871521,17.708233408927917
1999-08-27,72.30828715276253,A,23.56540870666504,23.49798126220703,22.915942192077637,21.918715476989746,19.57650800704956,17.96766366004944,17.746625170707702
1999-08-30,71.30511591485796,A,23.352462768554688,23.4589412689209,23.02063732147217,22.074400901794434,19.72108522415161,18.02744299888611,17.782888894081115
1999-08-31,70.42012983240234,A,23.334732055664062,23.40570640563965,23.11113796234131,22.20614070892334,19.871693363189696,18.089172620773315,17.821279096603394
1999-09-01,70.13731156030128,A,23.68962287902832,23.391508483886717,23.251323318481447,22.356973266601564,20.02443269729614,18.164379358291626,17.861931080818177
1999-09-02,70.93498255811994,A,24.22197151184082,23.632839584350585,23.47846050262451,22.553942584991454,20.196333045959474,18.240831899642945,17.905244808197022
1999-09-03,72.16405498179249,A,25.35766220092773,23.991290283203124,23.744635772705077,22.80592222213745,20.389528312683105,18.332009840011597,17.9540597820282
1999-09-06,73.57603942706389,A,25.35766220092773,24.39233016967773,23.925635719299315,23.03128433227539,20.573145217895508,18.428151998519898,18.004558329582213
1999-09-07,74.55144695376262,A,24.878541946411133,24.701092147827147,24.053399276733398,23.25664653778076,20.734408531188965,18.51648896217346,18.047433466911315
1999-09-08,74.58704010261751,A,24.399423599243164,24.843052291870116,24.117280387878417,23.39771947860718,20.88467056274414,18.594716024398803,18.08893199443817
1999-09-09,74.2313638139624,A,24.91402244567871,24.98146247863769,24.30715103149414,23.565409660339355,21.026067962646483,18.669401788711546,18.13588321685791
1999-09-10,72.6484677861311,A,24.80756950378418,24.871443939208984,24.431367111206054,23.673654651641847,21.161788635253906,18.74231385231018,18.177473154067993
1999-09-13,70.57758991837116,A,23.955795288085938,24.591070556640624,24.49170036315918,23.756168842315674,21.280473823547364,18.799084692001344,18.212943477630617
1999-09-14,69.38296799090433,A,24.363914489746094,24.488145065307616,24.594618606567384,23.852878284454345,21.40519302368164,18.866141862869263,18.249656991958616
1999-09-15,68.30153802294414,A,23.56540870666504,24.321342086791994,24.582197189331055,23.91676025390625,21.51110366821289,18.928227968215943,18.28299819946289
1999-09-16,66.71931528780763,A,23.458948135375977,24.030327224731444,24.50589485168457,23.99217767715454,21.60708068847656,18.99031321525574,18.319041194915773
1999-09-17,65.88312104187311,P,24.02677154541016,23.87416763305664,24.372805786132812,24.058720779418945,21.71157615661621,19.05701294898987,18.356638507843016
1999-09-20,65.67511135350043,P,23.86708068847656,23.856424713134764,24.223747634887694,24.074691677093504,21.81748966217041,19.11661971092224,18.396893010139465
1999-09-21,64.59899654623287,P,23.281482696533203,23.639938354492188,24.064041709899904,24.05872049331665,21.912045822143554,19.174448232650757,18.43111831188202
1999-09-22,64.332765516177,P,23.512168884277344,23.62929039001465,23.97531623840332,24.04629831314087,21.996315956115723,19.227935476303102,18.467781882286072
1999-09-23,63.28036092093072,P,22.003847122192383,23.33827018737793,23.684298706054687,23.995724868774413,22.052193412780763,19.278578653335572,18.49495445728302
1999-09-24,61.51656183004487,P,21.484813690185547,22.82987861633301,23.352023124694824,23.89169511795044,22.100883026123046,19.320483884811402,18.517316699028015
1999-09-27,60.45994054479166,P,22.199047088623047,22.496271896362305,23.176348304748537,23.834024333953856,22.16137409210205,19.370418195724486,18.541345086097717
1999-09-28,59.836059335385464,P,22.003847122192383,22.24074478149414,22.940341567993165,23.767480087280273,22.23286075592041,19.41361138343811,18.566967034339903
