Date,GRADE,GPS,IDXX,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2001-04-20,59.355514388680966,A,6.25,6.143500137329101,5.76075005531311,5.474906277656555,5.628946895599365,5.6037312555313115,5.90376015663147
2001-04-23,59.367651262129876,A,6.222499847412109,6.232500076293945,5.853000020980835,5.5102500200271605,5.639646892547607,5.610331254005432,5.908388280868531
2001-04-24,59.342958750027094,A,6.150000095367432,6.252500057220459,5.927250051498413,5.551343774795532,5.643271894454956,5.617456254959106,5.910778906345367
2001-04-25,59.3126334908929,A,6.449999809265137,6.2654999732971195,6.057000017166137,5.623843765258789,5.654459390640259,5.628987503051758,5.915372655391693
2001-04-26,59.31480968927306,A,6.637499809265137,6.341999912261963,6.169250011444092,5.694000005722046,5.6672093868255615,5.6400500011444095,5.920591404438019
2001-04-27,59.325285782795696,A,6.715000152587891,6.434999942779541,6.289250040054322,5.755531263351441,5.683071889877319,5.653293752670288,5.927916405200958
2001-04-30,59.35332953172746,A,6.777500152587891,6.546000003814697,6.389250040054321,5.851437520980835,5.700184392929077,5.669506254196167,5.932272655963898
2001-05-01,59.39233648931829,A,6.75,6.665999984741211,6.459250020980835,5.949875020980835,5.712684392929077,5.685443754196167,5.937585155963898
2001-05-02,59.391884705466246,A,6.807499885559082,6.7375,6.501499986648559,6.037906265258789,5.729771890640259,5.699612503051758,5.941544530391693
2001-05-03,59.37072118185839,A,6.684999942779541,6.747000026702881,6.5444999694824215,6.102625012397766,5.74847188949585,5.710212502479553,5.945594530105591
2001-05-04,59.35012900550672,A,6.75,6.753999996185303,6.594499969482422,6.177625012397766,5.76722188949585,5.725525002479554,5.949969530105591
2001-05-07,59.30933618559464,A,6.637499809265137,6.725999927520752,6.635999965667724,6.24449999332428,5.7796593856811525,5.739087500572205,5.952844529151917
2001-05-08,59.284843651398226,A,6.787499904632568,6.733499908447266,6.699749946594238,6.313499999046326,5.796346883773804,5.75414999961853,5.955297653675079
2001-05-09,59.26941321314317,A,6.737500190734863,6.719499969482422,6.728499984741211,6.392750000953674,5.813284387588501,5.770118751525879,5.958282029628753
2001-05-10,59.25258780096235,A,6.614999771118164,6.705499935150146,6.7262499809265135,6.447749996185303,5.825974998474121,5.7834562492370605,5.959794528484345
2001-05-11,59.221639883376646,A,6.577499866485596,6.670999908447266,6.712499952316284,6.500874996185303,5.837524995803833,5.795324997901917,5.960807027816773
2001-05-14,59.1960703090239,A,6.492499828338623,6.641999912261963,6.683999919891358,6.5366249799728395,5.848312492370606,5.806343746185303,5.960769526958465
2001-05-15,59.179408274093724,P,6.860000133514404,6.65649995803833,6.694999933242798,6.577124977111817,5.865199995040894,5.819474997520447,5.963194527626038
2001-05-16,59.16811223849303,P,6.952499866485596,6.699499893188476,6.709499931335449,6.605499958992004,5.883937492370605,5.829156246185303,5.965925776958466
