Date,GRADE,GPS,TSN,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1984-02-15,,,2.1956162452697754,2.195616626739502,2.2139134407043457,2.292589843273163,2.3719978284835816,,
1984-02-16,,,2.1956162452697754,2.188297700881958,2.2065948247909546,2.279782032966614,2.3690703105926514,,
1984-02-17,,,2.1956162452697754,2.188297700881958,2.2065948247909546,2.266974222660065,2.365410943031311,,
1984-02-20,,,2.1956162452697754,2.188297700881958,2.2029353618621825,2.255996119976044,2.358824110031128,,
1984-02-21,,,2.1956162452697754,2.1956162452697754,2.1992758989334105,2.246847701072693,2.3537009859085085,,
1984-02-22,,,2.1956162452697754,2.1956162452697754,2.195616436004639,2.237699282169342,2.3493097448349,,
1984-02-23,,,2.1956162452697754,2.1956162452697754,2.191956973075867,2.230380487442017,2.3449185037612916,,
1984-02-24,,,2.232210874557495,2.2029351711273195,2.195616436004639,2.224891424179077,2.3405272722244264,,
1984-02-27,,,2.2688024044036865,2.2175724029541017,2.20293505191803,2.2212319374084473,2.336867871284485,,
1984-02-28,,,2.232210874557495,2.2248913288116454,2.2102537870407106,2.217572641372681,2.3324766397476195,,
1984-02-29,,,2.232210874557495,2.2322102546691895,2.2139132499694822,2.213913345336914,2.3280854082107543,,
1984-03-01,,,2.232210874557495,2.239529180526733,2.2175727128982543,2.2120837688446047,2.323694176673889,,
1984-03-02,,,2.232210874557495,2.239529180526733,2.2212321758270264,2.2139135003089905,2.3193029451370237,,
1984-03-05,,,2.232210874557495,2.232210874557495,2.2248916387557984,2.2139135003089905,2.314911713600159,,
1984-03-06,,,2.232210874557495,2.232210874557495,2.2285511016845705,2.2139135003089905,2.3112523651123045,,
1984-03-07,,,2.232210874557495,2.232210874557495,2.232210564613342,2.2139135003089905,2.3075930166244505,,
1984-03-08,,,2.232210874557495,2.232210874557495,2.235870027542114,2.2139135003089905,2.3039336681365965,,
1984-03-09,,,2.232210874557495,2.232210874557495,2.235870027542114,2.2157432317733763,2.3002743196487425,,
1984-03-12,,,2.232210874557495,2.232210874557495,2.232210874557495,2.2175729632377625,2.2966149711608885,,
1984-03-13,,,2.232210874557495,2.232210874557495,2.232210874557495,2.221232330799103,2.294419345855713,,
1984-03-14,,,2.232210874557495,2.232210874557495,2.232210874557495,2.2230620622634887,2.292223720550537,,
1984-03-15,,,2.2688024044036865,2.239529180526733,2.235870027542114,2.2267213702201842,2.291491832733154,,
1984-03-16,,,2.2688024044036865,2.2468474864959718,2.239529180526733,2.23038067817688,2.2907599449157714,,
1984-03-19,,,2.232210874557495,2.2468474864959718,2.239529180526733,2.232210409641266,2.289296226501465,,
1984-03-20,,,2.232210874557495,2.2468474864959718,2.239529180526733,2.234040141105652,2.287832508087158,,
1984-03-21,,,2.232210874557495,2.2468474864959718,2.239529180526733,2.2358698725700377,2.2863687896728515,,
1984-03-22,,,2.232210874557495,2.239529180526733,2.239529180526733,2.237699604034424,2.27831823348999,,
1984-03-23,,,2.232210874557495,2.232210874557495,2.239529180526733,2.237699604034424,2.2717314195632934,,
1984-03-26,,,2.1956162452697754,2.224891948699951,2.2358697175979616,2.2340402960777284,2.2651445865631104,,
1984-03-27,,,2.232210874557495,2.224891948699951,2.2358697175979616,2.2340402960777284,2.2592896461486816,,
1984-03-28,,,2.305396795272827,2.2395291328430176,2.2431883096694945,2.237699592113495,2.2548984241485597,,
1984-03-29,,,2.561551570892334,2.3053972721099854,2.2724632263183593,2.2541666269302367,2.257094006538391,,
