Date,GRADE,GPS,BX,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2013-02-04,48.52959778811411,A,10.147438049316406,9.92229766845703,9.835042572021484,9.50729742050171,8.717101106643677,8.319769954681396,7.629316208362579
2013-02-05,48.54258491883659,A,10.201297760009766,9.99878101348877,9.886749362945556,9.568160486221313,8.764498891830444,8.340318174362183,7.644446074962616
2013-02-06,48.715340346280804,A,10.039711952209473,10.128047370910645,9.919604396820068,9.620405673980713,8.807803182601928,8.3599458694458,7.659742629528045
2013-02-07,48.61621383482596,A,9.912981033325195,10.117781448364259,9.929552745819091,9.661466693878173,8.848572854995728,8.378734178543091,7.675169432163239
2013-02-08,48.433288684454816,A,9.9295072555542,10.046187210083009,9.941153717041015,9.703892707824707,8.888918991088866,8.396243534088136,7.690757882595062
2013-02-11,48.33183330659051,A,9.979101181030272,10.012519836425781,9.967408752441406,9.747721195220947,8.930795631408692,8.416441898345948,7.706567964553833
2013-02-12,48.31595668145434,A,10.249106407165527,10.022081565856933,10.010431289672852,9.805858039855957,8.977533750534057,8.440142674446106,7.723833439350128
2013-02-13,48.2979353719322,A,10.056246757507324,10.025388526916505,10.076717948913574,9.852735948562621,9.019552888870239,8.463252115249634,7.7408985114097595
2013-02-14,48.399716580568395,A,10.23808765411377,10.090409851074218,10.104095649719238,9.902781248092651,9.063485326766967,8.488286929130554,7.758635709285736
2013-02-15,48.62183382615038,A,10.640331268310549,10.232574653625488,10.139380931854248,9.957318830490113,9.11395453453064,8.518307008743285,7.778304476737976
2013-02-18,48.81631052103759,A,10.640331268310549,10.364820671081542,10.188670253753662,10.011856412887573,9.16636269569397,8.548166613578797,7.799141447544098
2013-02-19,48.86468153425911,A,10.552169799804688,10.425433349609374,10.223757457733154,10.055253410339356,9.215714979171754,8.578642315864563,7.81953761100769
2013-02-20,48.876117849786795,A,10.32073974609375,10.47833194732666,10.251860237121582,10.085732316970825,9.26033091545105,8.606696743965148,7.838696966171264
2013-02-21,48.844139190273076,A,10.243596076965332,10.479433631896972,10.284921741485595,10.107237243652344,9.306312456130982,8.6336052942276,7.859276030063629
2013-02-22,48.76873147975774,A,10.486047744750977,10.448576927185059,10.340575790405273,10.140864753723145,9.357789402008057,8.6630988407135,7.881067352294922
2013-02-25,48.57264918847104,A,10.22706127166748,10.365922927856445,10.365371799468994,10.1663902759552,9.400208663940429,8.688076853752136,7.901138939857483
2013-02-26,48.394780163358796,A,10.155431747436523,10.286575317382812,10.356004333496093,10.183217811584473,9.439687156677246,8.713675827980042,7.92008241891861
2013-02-27,48.39480748909628,A,10.359308242797852,10.294289016723633,10.386310482025147,10.23151421546936,9.48227367401123,8.740832166671753,7.939885983467102
2013-02-28,48.389665295319126,A,10.414410591125488,10.328451919555665,10.403942775726318,10.254019212722778,9.525531387329101,8.767469706535339,7.960071256160736
2013-03-01,48.23100735880096,A,10.348286628723145,10.300899696350097,10.374738311767578,10.257059621810914,9.567466621398927,8.791039023399353,7.979262163639069
2013-03-04,48.19154782155241,P,10.304206848144531,10.316328811645509,10.341125869750977,10.26489806175232,9.609382019042968,8.813151211738587,7.998232672214508
2013-03-05,48.25426814204197,A,10.475028038024902,10.380248069763184,10.333411693572998,10.278584575653076,9.65471384048462,8.835741353034972,8.017234225273132
2013-03-06,48.19485898933656,A,10.430944442749023,10.394575309753417,10.344432163238526,10.298146200180053,9.698625354766845,8.859602341651916,8.036626007556915
2013-03-07,48.18493311569356,A,10.497066497802734,10.411106491088868,10.369779205322265,10.32735047340393,9.74342845916748,8.880540747642517,8.057144913673401
2013-03-08,48.381776569041186,A,10.81666374206543,10.504781913757324,10.40284080505371,10.371708297729493,9.795485191345215,8.904889073371887,8.0796866106987
2013-03-11,48.63862458875692,A,11.015031814575195,10.646946907043457,10.481637859344483,10.423504829406738,9.847846813201905,8.930472226142884,8.103406002521515
2013-03-12,48.82008783974836,A,11.020541191101074,10.756049537658692,10.568148803710937,10.462076568603516,9.900318622589111,8.959052386283874,8.12643607378006
2013-03-13,49.066488017391016,A,11.262995719909668,10.92245979309082,10.658517551422118,10.522414016723634,9.951176147460938,8.991608281135559,8.149563314914703
2013-03-14,49.3027201733417,A,11.367690086364746,11.096584510803222,10.753845500946046,10.578894138336182,10.004450778961182,9.023232026100159,8.17379813194275
2013-03-15,49.42965433979678,A,11.510957717895508,11.235443305969238,10.87011260986328,10.62242546081543,10.057359085083007,9.056234974861145,8.198908576965332
2013-03-18,49.36965018800638,A,11.235443115234377,11.279525566101075,10.963236236572266,10.652181053161621,10.101525440216065,9.08648277759552,8.223225572109222
2013-03-19,49.259518968235994,A,11.064624786376951,11.28834228515625,11.02219591140747,10.677803802490235,10.14313720703125,9.11502239704132,8.245653004646302
2013-03-20,49.11998902259873,A,11.18585205078125,11.272913551330566,11.097686672210694,10.721059417724609,10.186958084106445,9.14472077846527,8.268872423171997
2013-03-21,48.87742817680541,A,10.96543788909912,11.19246311187744,11.144523811340331,10.7571515083313,10.224431629180907,9.170984768867493,8.291069447994232
2013-03-22,48.55894692591486,A,10.860743522644045,11.062420272827149,11.148931789398194,10.775886297225952,10.260026760101319,9.197539048194885,8.312079222202302
2013-03-25,48.37016044373335,A,10.81666374206543,10.97866439819336,11.129094982147217,10.80536642074585,10.294309406280517,9.22445487499237,8.333505804538726
2013-03-26,48.337033401364444,A,11.020541191101074,10.969847679138184,11.129094982147217,10.848621892929078,10.332992839813233,9.253569941520691,8.355580065250397
2013-03-27,48.242190237102726,A,11.048093795776367,10.942296028137207,11.107604789733887,10.883061170578003,10.371580944061279,9.28483263015747,8.378163797855377
2013-03-28,48.19909401790978,P,10.899321556091309,10.929072761535645,11.060767936706544,10.907306718826295,10.404823741912843,9.315677418708802,8.400534675121307
2013-03-29,48.230771960124265,P,10.899321556091309,10.936788368225098,10.999604320526123,10.934858465194703,10.431818580627441,9.346896653175355,8.423171062469482
2013-04-01,48.196657020674515,P,10.67890453338623,10.909236526489257,10.94395046234131,10.953593349456787,10.45440507888794,9.376125655174256,8.444652252197265
2013-04-02,48.06003115033413,P,10.717474937438965,10.848623275756836,10.90923547744751,10.965715694427491,10.475069980621338,9.405955801010132,8.465370502471924
2013-04-03,47.878407596428154,P,10.524620056152344,10.743928527832031,10.84311227798462,10.970399475097656,10.491339149475097,9.435904097557067,8.48480586528778
2013-04-04,47.82458014515697,P,10.70094871520996,10.704253959655762,10.816663360595703,10.980593585968018,10.509088172912598,9.470093340873719,8.50493702173233
2013-04-05,47.77157529658084,P,10.745027542114258,10.673395156860352,10.805091762542725,10.977011775970459,10.527718772888184,9.504130907058716,8.523961062431335
2013-04-08,47.905585642996506,P,11.16932201385498,10.771478652954102,10.84035758972168,10.984726285934448,10.556774196624756,9.538533411026002,8.544416265487671
2013-04-09,48.045917164212675,A,11.235443115234377,10.875072288513184,10.86184778213501,10.995471382141114,10.585105438232421,9.571711978912354,8.56504277229309
2013-04-10,48.36996261608166,A,11.521978378295898,11.074543952941895,10.909236240386964,11.008420515060426,10.627677402496339,9.607217259407044,8.587101955413818
2013-04-11,48.60482848366174,A,11.626672744750977,11.259688758850098,10.98197135925293,11.021369647979736,10.660924644470215,9.643769483566285,8.610135962963104
2013-04-12,48.839980868705815,A,11.692798614501951,11.449242973327637,11.061319065093993,11.030461692810059,10.689031047821045,9.680175085067749,8.633819212913513
2013-04-15,48.81264806609648,A,11.290544509887695,11.47348747253418,11.122483062744141,11.033216762542725,10.71189317703247,9.714497141838073,8.655809805393218
2013-04-16,48.87751840509903,A,11.527484893798828,11.53189582824707,11.203484058380127,11.056359767913818,10.738416919708252,9.751457905769348,8.679383344650269
2013-04-17,48.72410882700142,A,11.257487297058104,11.478997611999512,11.276770782470702,11.059941530227661,10.762772426605224,9.785287804603577,8.701819293498993
2013-04-18,48.48994824829315,A,11.009526252746582,11.355568313598633,11.307628536224366,11.062145948410034,10.784703330993652,9.81663809299469,8.723360590934753
2013-04-19,48.266970254467005,A,11.042584419250488,11.22552547454834,11.337384223937988,11.071237993240356,10.806964874267578,9.847941932678223,8.744429981708526
2013-04-22,48.197464113690636,A,11.108705520629885,11.189157676696777,11.331322574615479,11.085840082168579,10.82955696105957,9.880176296234131,8.765936169624329
2013-04-23,48.01212243341649,A,11.16932201385498,11.117525100708008,11.324710464477539,11.093279123306274,10.84796127319336,9.912747511863708,8.787718894481658
2013-04-24,47.99623311888687,A,11.340137481689451,11.134055137634277,11.306526374816894,11.107881307601929,10.873639087677002,9.946595988273621,8.81016984462738
2013-04-25,48.133829915155246,P,11.519076347351074,11.235965156555176,11.295766735076905,11.138869047164917,10.899258861541748,9.981372094154358,8.833276538848876
2013-04-26,48.17115650587735,A,11.328957557678224,11.293239784240722,11.259382629394532,11.160350847244263,10.913031387329102,10.01349296092987,8.855007827281952
2013-04-29,48.249666046016266,A,11.440793991088867,11.359657478332519,11.274407577514648,11.198445320129395,10.929040641784669,10.047701668739318,8.876077001094819
2013-04-30,48.35068117893346,A,11.491117477416992,11.424016571044922,11.270770835876466,11.237127447128296,10.947819595336915,10.081767287254333,8.89660127401352
2013-05-01,48.376663728554426,A,11.379276275634766,11.431844329833984,11.282949733734132,11.279860258102417,10.968990325927734,10.114660620689392,8.916831836700439
2013-05-02,48.41094389851969,A,11.619725227355955,11.45197410583496,11.343969631195069,11.325799083709716,10.996512908935546,10.151412682533264,8.937892951965331
2013-05-03,48.72659232722112,A,12.16213035583496,11.618608665466308,11.455924224853515,11.396654224395752,11.030034561157226,10.193911981582641,8.961692640781402
2013-05-06,49.07454282341724,A,12.57592487335205,11.845634841918944,11.602646160125733,11.466984367370605,11.077011833190918,10.238610248565674,8.987508215904235
2013-05-07,49.36895019842165,A,12.419357299804688,12.031282806396483,11.727649688720703,11.526180076599122,11.122290344238282,10.280988750457764,9.012832992076873
2013-05-08,49.68631114280083,A,12.553559303283691,12.266139411926268,11.848991870880127,11.57775912284851,11.166175365447998,10.324224519729615,9.039094285964966
2013-05-09,49.79661361742757,A,12.301924705505373,12.402579307556152,11.927276706695556,11.61152172088623,11.203925647735595,10.364728517532349,9.064230151176453
2013-05-10,49.67518935148302,A,12.273966789245604,12.424946594238282,12.021777629852295,11.640580129623412,11.242439250946045,10.404952936172485,9.08869523525238
2013-05-13,49.485798419833316,A,12.413762092590332,12.392514038085938,12.119074440002441,11.696741008758545,11.284630355834961,10.447006187438966,9.114230978488923
2013-05-14,49.40962971909254,A,12.598291397094728,12.428300857543945,12.229791831970214,11.75028133392334,11.327095623016357,10.490904731750488,9.140848677158356
2013-05-15,49.3541639036604,A,12.65980052947998,12.449549102783203,12.357844257354737,11.820396995544433,11.371672744750976,10.53514904975891,9.167694275379182
2013-05-16,49.49748363885079,A,12.827556610107422,12.554675483703614,12.478627395629882,11.911298513412476,11.41828254699707,10.580855503082276,9.194847650527954
2013-05-17,49.735942557920794,A,13.112735748291016,12.722429275512695,12.573687934875489,12.014806079864503,11.464203987121582,10.629844589233398,9.223931369781495
2013-05-20,49.87485479353489,A,13.095959663391112,12.85886878967285,12.625691413879395,12.114168787002564,11.505822544097901,10.676834678649902,9.253573079109191
2013-05-21,49.935075903255246,A,13.04563045501709,12.948336601257324,12.688318729400635,12.207984209060669,11.54632432937622,10.723321475982665,9.28250848531723
2013-05-22,49.72991119156266,A,12.51441478729248,12.919259452819825,12.684404277801514,12.26669807434082,11.571352710723877,10.761264429092407,9.308707587718963
2013-05-23,49.414433150813515,A,12.44171905517578,12.842091941833496,12.698383712768555,12.312830209732056,11.592833290100097,10.798642034530639,9.334222269058227
2013-05-24,49.10403945862793,A,12.66538906097412,12.752622604370117,12.737525939941404,12.37965178489685,11.61592191696167,10.83664050102234,9.361042513847352
2013-05-27,48.84961020400872,A,12.66538906097412,12.66650848388672,12.762688636779783,12.440881538391114,11.644520835876465,10.873023138046264,9.387836008071899
2013-05-28,48.70768983046858,A,12.91701889038086,12.640786170959473,12.794561386108397,12.512176609039306,11.681568717956543,10.912352962493896,9.415887651443482
2013-05-29,48.686615879969075,A,12.464085578918455,12.630720329284667,12.774989891052245,12.566417074203489,11.707133388519287,10.947045736312866,9.441835107803344
2013-05-30,48.74363054869682,A,12.615065574645996,12.665389633178709,12.753740787506102,12.616184091567991,11.740125942230225,10.982278785705567,9.468724675178528
2013-05-31,48.5524703697489,P,12.240418434143066,12.580395507812499,12.666509056091307,12.620098495483397,11.767719440460205,11.013873100280762,9.493741006851197
2013-06-03,48.33489388175619,P,12.21805191040039,12.490928077697754,12.578718280792234,12.602204847335814,11.795747203826904,11.04502830505371,9.518137352466583
2013-06-04,47.862350837997205,P,11.770709037780762,12.261666107177735,12.451226139068602,12.569772434234618,11.810750560760498,11.071871700286865,9.539895792007446
2013-06-05,47.53602616491287,P,11.68682861328125,12.106214714050292,12.36846752166748,12.526435899734496,11.823525257110596,11.097553100585937,9.56120810031891
2013-06-06,47.203231562558784,P,11.742753028869627,11.93175220489502,12.298570919036866,12.498477315902708,11.840393886566162,11.122608814239502,9.58317446231842
2013-06-07,47.20320395526435,P,12.117398262023926,11.907148170471192,12.243771839141846,12.490648889541625,11.864755420684814,11.148287000656127,9.60768266916275
2013-06-10,47.2984288180387,P,12.285155296325684,11.92056884765625,12.205748462677002,12.484218549728393,11.896880435943604,11.17564275741577,9.63302966117859
2013-06-11,47.38802634284926,P,11.742753028869627,11.914977645874023,12.088321876525878,12.441441631317137,11.917385997772216,11.196227989196778,9.656360020637512
2013-06-12,47.43597631735816,P,11.59736442565918,11.897084808349609,12.001649761199952,12.388319826126097,11.938840885162353,11.215090017318726,9.679097137451173
2013-06-13,47.480660425537245,P,11.82103157043457,11.912740516662598,11.922246360778809,12.337993574142455,11.961242542266845,11.235165357589722,9.70156187057495
2013-06-14,47.294753315484094,P,11.647687911987305,11.818798446655274,11.862973308563232,12.264741182327269,11.979295749664306,11.253507261276246,9.72184939622879
2013-06-17,47.14901226861128,P,12.016743659973145,11.765116119384766,11.842842483520508,12.21078038215637,11.99624418258667,11.276509189605713,9.744891519546508
2013-06-18,47.27151812475973,P,12.072660446166992,11.831097602844238,11.873037624359132,12.162131881713865,12.012988529205323,11.299046983718872,9.767838802337646
2013-06-19,47.38640584473007,P,11.882540702819824,11.888132858276368,11.892608833312988,12.130538177490234,12.0201997756958,11.32393858909607,9.789273834228515
2013-06-20,47.25396006064338,P,11.384878158569336,11.800902175903321,11.85682134628296,12.077696132659911,12.015363883972167,11.338144264221192,9.80747171163559
2013-06-21,47.186763668396004,P,11.457564353942873,11.762877464294434,11.790837955474853,12.017304897308348,12.010659198760987,11.349845123291015,9.824053890705109
2013-06-24,46.87207243939148,P,11.066143989562988,11.572757530212403,11.668936824798584,11.937342643737793,12.006171188354493,11.35903218269348,9.839401068687438
2013-06-25,46.56691116689917,P,11.368102073669434,11.43184585571289,11.631471729278564,11.859896802902222,12.002983531951905,11.370700225830078,9.85550920009613
2013-06-26,46.38211402693563,P,11.457564353942873,11.3468505859375,11.617491722106934,11.809570741653442,12.0069850730896,11.384878749847411,9.872412309646606
2013-06-27,46.51477197568113,P,11.642094612121582,11.39829387664795,11.599598026275634,11.760922193527222,12.0196364402771,11.402169885635375,9.890452032089234
2013-06-28,46.7442870690631,P,11.776296615600586,11.462040328979493,11.612458896636962,11.737716102600098,12.034310684204101,11.42063777923584,9.908440656661988
2013-07-01,47.118183736186204,P,11.737156867980955,11.596242904663086,11.584500217437744,11.713671350479126,12.046879711151123,11.438218336105347,9.927330117225647
2013-07-02,47.32968872418828,P,11.59176540374756,11.64097557067871,11.536410713195801,11.704724168777465,12.055328578948975,11.451644926071166,9.945893800258636
2013-07-03,47.4054916690065,P,11.468753814697266,11.64321346282959,11.495032024383544,11.693820428848266,12.05790090560913,11.465769996643067,9.96451105594635
2013-07-04,47.38184799606025,P,11.468753814697266,11.608545303344727,11.503419589996337,11.680120468139648,12.056894454956055,11.478076658248902,9.983181793689727
2013-07-05,47.29051188358438,P,11.602953910827637,11.573876762390137,11.517958545684815,11.654398250579835,12.062374382019042,11.487702884674071,10.003004946708678
2013-07-08,47.1718679043942,P,11.474340438842772,11.5213134765625,11.558778190612793,11.613857507705688,12.063045310974122,11.496042976379394,10.022104794979095
2013-07-09,47.224232525606226,P,11.703606605529783,11.543681716918945,11.592328643798828,11.611900186538696,12.067295093536377,11.507557344436645,10.043099830150604
2013-07-10,47.37794078704629,P,11.837809562683104,11.617492866516113,11.63035316467285,11.623922443389892,12.076465759277344,11.52272804260254,10.064712393283845
2013-07-11,47.61219153573186,A,12.18449878692627,11.760641860961915,11.68459358215332,11.642095804214478,12.08776123046875,11.542137069702148,10.087871181964875
2013-07-12,47.83552251730231,A,12.290739059448242,11.898198890686036,11.736037826538086,11.674248361587525,12.090333404541015,11.560183982849122,10.111641411781312
2013-07-15,48.102284004247146,A,12.408170700073242,12.084964942932128,11.803139209747314,11.693819713592529,12.08697832107544,11.581995077133179,10.135035965442658
2013-07-16,48.20013544108522,A,12.229232788085938,12.19009017944336,11.866885948181153,11.701648330688476,12.083175830841064,11.602733087539672,10.158204457759858
2013-07-17,48.2348068442023,A,12.279558181762695,12.278439903259278,11.947966384887696,11.72149920463562,12.077695808410645,11.621935586929322,10.181383876800536
2013-07-18,48.46536990964046,A,13.068000793457031,12.455140304565429,12.107891082763672,11.805655336380005,12.093017330169678,11.648471488952637,10.207970597743987
2013-07-19,48.758857669705435,A,13.302862167358398,12.657564926147462,12.277881908416749,11.897920227050781,12.113595237731934,11.678017244338989,10.234528133869171
2013-07-22,49.11109364456356,A,13.470610618591309,12.870052909851074,12.477508926391602,12.018143558502198,12.134732208251954,11.709681282043457,10.261416246891022
2013-07-23,49.46483900559219,A,13.414692878723145,13.107144927978515,12.648617553710938,12.120473098754882,12.151060237884522,11.73907793045044,10.287409641742705
2013-07-24,49.74701915767084,A,13.280488014221191,13.307330894470216,12.792885398864746,12.2116192817688,12.163473987579346,11.767573366165161,10.313587853908539
2013-07-25,49.6331663034581,A,13.297430038452148,13.353216743469238,12.904178524017334,12.294386053085328,12.17287145614624,11.795577001571655,10.338058874607086
2013-07-26,49.367464954325754,A,13.190142631530762,13.33067283630371,12.994118881225585,12.365078353881836,12.174419593811034,11.819311790466308,10.362100431919098
2013-07-29,48.938843541948124,A,13.0094575881958,13.23844223022461,13.054247570037841,12.428693389892578,12.172689552307128,11.839256048202515,10.384864137172698
2013-07-30,48.57328259366343,A,12.913472175598145,13.138198089599609,13.122671508789063,12.494778728485107,12.17004638671875,11.858185358047486,10.40861887216568
2013-07-31,48.24548996403456,A,12.732782363891602,13.028656959533691,13.167993927001953,12.557980155944824,12.174413738250733,11.872883224487305,10.432245752811433
2013-08-01,48.09563458312323,A,13.088506698608398,12.986872291564941,13.17004451751709,12.638967800140382,12.187349491119384,11.890091390609742,10.45666170835495
2013-08-02,47.985255160642204,A,13.0094575881958,12.950735282897949,13.14070405960083,12.709292984008789,12.194230861663819,11.905076389312745,10.480655682086944
2013-08-05,47.953843094874436,A,12.907821655273438,12.930408096313476,13.084425163269042,12.780967044830323,12.199079513549805,11.921800174713134,10.504141476154327
2013-08-06,47.96633043727875,P,13.077216148376465,12.96315689086914,13.050677490234374,12.849647521972656,12.202283458709717,11.94192608833313,10.528474242687226
2013-08-07,47.960055831708075,P,12.85135555267334,12.986871528625489,13.00776424407959,12.900324821472168,12.210028858184815,11.958581123352051,10.55165095090866
2013-08-08,47.88102309223873,P,12.975577354431152,12.96428565979004,12.97557897567749,12.939878749847413,12.217239093780517,11.978682518005371,10.574833643436431
2013-08-09,47.90283483534872,A,12.9981689453125,12.96202793121338,12.956381607055665,12.975250244140625,12.232394104003907,12.000056772232055,10.59879791021347
2013-08-12,47.939772440925196,A,12.952994346618652,12.971062469482423,12.950735282897949,13.002491426467895,12.247092952728272,12.021420078277588,10.622937476634979
2013-08-13,47.94416237900538,P,12.947344779968262,12.945088195800782,12.954122543334961,13.038397026062011,12.270625667572022,12.04068811416626,10.647129027843475
2013-08-14,47.946247663158424,P,12.704549789428713,12.915727043151856,12.951299285888672,13.059646606445312,12.290980091094971,12.057252674102783,10.671042652130128
2013-08-15,47.72443206676477,P,12.235891342163086,12.767789840698242,12.866037750244141,13.018041133880615,12.30084285736084,12.070618371963501,10.693147895336152
2013-08-16,47.44523816537614,P,12.275415420532228,12.623239135742187,12.792633533477783,12.966668796539306,12.304003200531007,12.08437931060791,10.715637981891632
2013-08-19,47.11177179044523,P,12.122964859008787,12.457233238220216,12.714147853851319,12.89928650856018,12.300759391784668,12.098819913864135,10.737472784519195
2013-08-20,46.837591471903615,P,12.292354583740234,12.32623519897461,12.635661697387695,12.843169593811036,12.31175142288208,12.114568710327148,10.760262255668641
2013-08-21,46.64356225440628,P,12.202011108398438,12.225727462768555,12.570727252960205,12.789245748519898,12.323844356536865,12.13134262084961,10.78362335920334
2013-08-22,46.72208122144655,P,12.241536140441896,12.226856422424316,12.497323131561279,12.736451053619385,12.33225444793701,12.146748495101928,10.808420917987824
2013-08-23,46.89409602834771,P,12.450451850891112,12.261863708496094,12.442551422119141,12.699466514587403,12.348309726715089,12.163802738189696,10.833966822624207
2013-08-26,47.0415747472989,P,12.281063079833984,12.293483352661132,12.375358295440673,12.66304678916931,12.353596115112305,12.174920148849488,10.856726779937745
2013-08-27,47.02764916238801,P,12.08343505859375,12.251699447631836,12.288967323303222,12.621544933319091,12.35381160736084,12.183400068283081,10.877556023597718
2013-08-28,47.05919583183087,P,12.22459888458252,12.256217002868652,12.240972232818603,12.596135759353638,12.360652770996094,12.190426273345947,10.898821766376495
2013-08-29,47.16044595004459,P,12.450451850891112,12.298000144958497,12.262428283691406,12.564233016967773,12.381964244842528,12.198664064407348,10.921216773986817
2013-08-30,47.11949072807209,P,12.331883430480955,12.274286460876464,12.268075084686279,12.530354309082032,12.39945062637329,12.205054912567139,10.942614998817444
2013-09-02,47.22609375468527,P,12.331883430480955,12.284450531005858,12.288966941833497,12.501557397842408,12.42476541519165,12.215468301773072,10.964982721805573
2013-09-03,47.446891558919305,A,12.50127410888672,12.368018341064452,12.309858894348144,12.47276029586792,12.447428855895996,12.22520619392395,10.98833204984665
2013-09-04,47.60763548460997,A,12.523856163024902,12.427869796752928,12.342043399810791,12.456385326385497,12.468754692077637,12.237869882583619,11.011578843593597
2013-09-05,47.59873266354865,A,12.41657829284668,12.421095085144042,12.35954761505127,12.428435373306275,12.484244365692138,12.25194040298462,11.034289247989655
2013-09-06,47.694950984177645,A,12.580328941345217,12.470784187316895,12.37253532409668,12.40754337310791,12.500325012207032,12.267317848205566,11.057629890441895
2013-09-09,47.76032153925336,A,12.659379005432127,12.53628330230713,12.410366916656494,12.392862606048585,12.518769454956054,12.28282458305359,11.08150043964386
2013-09-10,47.869516359655364,A,12.862650871276855,12.608558654785156,12.488288497924804,12.388627910614014,12.54418716430664,12.299757871627808,11.106252691745759
2013-09-11,47.97323893129314,A,12.902177810668944,12.684222984313966,12.556046390533448,12.398509311676026,12.572855644226074,12.315378274917602,11.130987131595612
2013-09-12,48.14047310444597,A,12.85135555267334,12.771178436279296,12.59613676071167,12.429282522201538,12.600507678985595,12.328701066970826,11.15503658056259
2013-09-13,48.27037485294383,A,12.89087963104248,12.83328857421875,12.652036380767822,12.460055732727051,12.626266193389892,12.344320287704468,11.17890662431717
2013-09-16,48.532614677011146,A,13.382126808166504,12.977838134765625,12.757060718536376,12.523013830184937,12.664421920776368,12.363733615875244,11.205717642307281
2013-09-17,48.667002977979514,A,13.382126808166504,13.081733322143554,12.845145988464356,12.57750244140625,12.697992324829102,12.382643709182739,11.232205498218537
2013-09-18,48.93702217807887,A,13.833843231201172,13.26806640625,12.976144695281983,12.659094047546386,12.737912998199462,12.407189378738403,11.260924999713898
2013-09-19,49.196872543499204,A,13.833843231201172,13.464563941955566,13.117871189117432,12.73870940208435,12.77089988708496,12.429330558776856,11.29037162065506
2013-09-20,49.35201911280066,A,13.6926851272583,13.62492504119873,13.22910680770874,12.80082106590271,12.798938808441163,12.444636106491089,11.319274044036865
2013-09-23,49.2436096735721,A,13.619272232055664,13.672354125976563,13.325096130371094,12.867731523513793,12.82316083908081,12.455069580078124,11.3468399143219
2013-09-24,49.310999297515686,A,13.941126823425291,13.78415412902832,13.432943725585938,12.960616111755371,12.857398719787598,12.47028727531433,11.375638012886048
2013-09-25,49.21667414941058,A,14.087930679321287,13.834971618652343,13.551519012451172,13.05378270149231,12.893566169738769,12.485630989074707,11.404927754402161
2013-09-26,49.10381329310514,A,14.11616325378418,13.891435623168945,13.677999782562257,13.137068271636963,12.914529418945312,12.503773374557495,11.434250946044921
2013-09-27,49.09891707930422,A,14.11616325378418,13.976131248474122,13.800528144836425,13.226282262802124,12.930795440673828,12.52219533920288,11.463574137687683
2013-09-30,49.12227302308573,A,14.054052352905272,14.063087272644044,13.867720699310302,13.31239070892334,12.942464275360107,12.53859824180603,11.492802214622497
2013-10-01,48.99932756602451,A,14.10486888885498,14.09583568572998,13.93999490737915,13.392570447921752,12.956267795562745,12.553664016723634,11.52228437423706
2013-10-02,48.91544123977948,A,14.31379222869873,14.141007995605468,13.987989807128907,13.482067251205445,12.976933879852295,12.57020393371582,11.552676491737365
2013-10-03,48.89966437436434,A,14.432365417480469,14.204248428344727,14.047842025756836,13.582856607437133,12.999632587432862,12.586252021789551,11.583553762435914
2013-10-04,49.02300591865009,A,14.878437042236328,14.356703186035157,14.166417217254638,13.69776201248169,13.033398475646973,12.603909034729003,11.616876811981202
2013-10-07,49.20983006183431,A,14.855849266052246,14.517062568664551,14.290074920654297,13.807585525512696,13.070326309204102,12.621507930755616,11.649171304702758
2013-10-08,49.227164438043985,A,14.375901222229004,14.571269035339355,14.333552360534668,13.883248043060302,13.099574890136719,12.634810638427734,11.6790660572052
2013-10-09,49.073474735387755,A,13.986291885375977,14.505768966674804,14.323388481140137,13.937453746795654,13.124645080566406,12.649529409408569,11.705396919250488
2013-10-10,49.07940963652732,A,14.635637283325195,14.54642333984375,14.375335884094238,14.026667833328247,13.155587692260742,12.671468591690063,11.735055313110351
2013-10-11,49.01301325372566,A,15.002663612365724,14.571268653869629,14.463985919952393,14.13225703239441,13.19545181274414,12.694841337203979,11.76574091911316
2013-10-14,48.953892442518416,A,15.104297637939451,14.62095832824707,14.56901044845581,14.218365573883057,13.23938133239746,12.719230422973633,11.79612678050995
2013-10-15,49.13847391856675,A,15.183342933654783,14.782446670532227,14.676857852935791,14.30842638015747,13.281503868103027,12.741893663406373,11.827123312950134
2013-10-16,49.50910857892558,A,15.25674819946289,15.03653793334961,14.771153450012207,14.379571628570556,13.329611721038818,12.769820289611816,11.858433012962342
2013-10-17,49.647829620714504,A,15.386625289916992,15.186735534667969,14.86657943725586,14.457210731506347,13.377832679748535,12.797535886764527,11.889907336235046
2013-10-18,49.78172744956024,A,15.708471298217772,15.327897071838379,14.949582862854001,14.55800004005432,13.43203872680664,12.832216415405274,11.923044757843018
2013-10-21,49.90997167952677,A,15.719761848449709,15.450989913940429,15.03597412109375,14.663024520874023,13.487374076843262,12.867233514785767,11.95613090991974
2013-10-22,50.1457559081144,A,16.1093692779541,15.636195182800293,15.20932092666626,14.771436643600463,13.55061456680298,12.9106201171875,11.991245908737183
2013-10-23,50.188011089684814,A,15.589899063110352,15.702825355529786,15.369681644439698,14.846535062789917,13.608321552276612,12.949650821685792,12.023601961135864
2013-10-24,50.14433338465508,A,15.350749015808104,15.695650100708008,15.441192817687986,14.908264350891113,13.670618705749511,12.985730781555176,12.05416979789734
2013-10-25,49.90490528574322,A,15.20840072631836,15.595635986328125,15.461766529083249,14.962876224517823,13.729278411865234,13.01664080619812,12.082463903427124
2013-10-28,49.61251420521385,A,15.071749687194824,15.466033554077148,15.458511734008786,15.0137610912323,13.788254108428955,13.044506750106812,12.11007475376129
