Date,GRADE,GPS,IQV,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2019-05-02,57.76049746479432,A,136.13999938964844,137.56399841308593,136.53699798583983,138.55799713134766,140.52519927978517,132.09039978027343,127.89874992370605
2019-05-03,57.64747661566209,A,138.83999633789062,137.5919982910156,137.1199981689453,138.2869972229004,140.45279907226563,132.29859977722168,127.9906999206543
2019-05-06,57.490016927017045,P,138.77000427246094,137.5279998779297,137.55999908447265,138.02349777221679,140.39279907226563,132.52969978332519,128.07994995117187
2019-05-07,56.488992153829265,P,134.3699951171875,136.62200012207032,137.2949981689453,137.52749786376953,140.2603988647461,132.71879974365234,128.14209991455078
2019-05-08,56.24199551829226,P,133.22000122070312,136.26799926757812,137.03799896240236,136.947998046875,140.0919989013672,132.9130997467041,128.19789993286133
2019-05-09,55.743633276175395,P,133.13999938964844,135.66799926757812,136.61599884033203,136.44599838256835,139.95279876708983,133.14249977111817,128.2417999267578
2019-05-10,54.71588309851911,P,134.16000366210938,134.73200073242188,136.16199951171876,136.0279983520508,139.7689987182617,133.40189979553222,128.2968999481201
2019-05-13,53.485448294825744,P,132.27999877929688,133.43399963378906,135.4809997558594,135.5879981994629,139.58479858398437,133.66769981384277,128.34749992370607
2019-05-14,54.15212652724268,P,134.5500030517578,133.47000122070312,135.0460006713867,135.50099868774413,139.44599853515626,133.95619987487794,128.4059499359131
2019-05-15,55.20808363619121,P,135.27000427246094,133.8800018310547,135.0740005493164,135.6489990234375,139.36759857177734,134.1969998931885,128.47239994049073
2019-05-16,56.24183894723598,P,135.24000549316406,134.3000030517578,134.98400115966797,135.7604995727539,139.31539855957033,134.42559997558592,128.54009998321533
2019-05-17,56.784603775023236,P,133.6699981689453,134.202001953125,134.46700134277344,135.7934997558594,139.2401986694336,134.6231999206543,128.60269996643066
2019-05-20,57.55496953619075,A,133.6699981689453,134.4800018310547,133.95700073242188,135.75849990844728,139.1253985595703,134.7981999206543,128.6670499420166
2019-05-21,57.57136782448765,A,134.57000732421875,134.48400268554687,133.977001953125,135.63600006103516,139.01979858398437,134.98220001220704,128.73389999389647
2019-05-22,57.222763952275365,P,134.82000732421875,134.39400329589844,134.13700256347656,135.58750076293944,138.8851986694336,135.1873001098633,128.80700004577636
2019-05-23,56.910371487300274,P,134.44000244140625,134.23400268554687,134.26700286865236,135.44150085449218,138.75439880371093,135.43210014343262,128.8740500640869
2019-05-24,57.42397752545906,A,136.3800048828125,134.7760040283203,134.48900299072267,135.32550125122071,138.65139892578125,135.6452001953125,128.95455009460449
2019-05-27,57.9300677031602,A,136.3800048828125,135.31800537109376,134.8990036010742,135.19000167846679,138.5173989868164,135.8370002746582,129.03495010375977
2019-05-28,58.064600917735255,A,136.61000061035156,135.72600402832032,135.1050033569336,135.07550201416015,138.3605990600586,136.00680030822753,129.10540012359618
2019-05-29,57.84866491771191,A,135.32000732421875,135.8260040283203,135.11000366210936,135.09200210571288,138.20199920654298,136.13840034484863,129.16270015716552
