Date,GRADE,GPS,RTX,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2010-07-28,63.024172582067024,A,31.80665397644043,31.687667465209962,30.834240341186522,30.206696891784667,29.997722778320313,31.355772953033448,30.78380150794983
2010-07-29,63.3909436314683,A,31.82452964782715,31.832586669921874,30.968426513671876,30.3578800201416,30.039946632385252,31.353664741516113,30.79813970565796
2010-07-30,63.401751617439906,A,31.80217742919922,31.850479125976562,31.195201683044434,30.51018133163452,30.08163402557373,31.353600845336913,30.812563858032227
2010-08-02,63.48719897729284,A,32.477577209472656,31.94172821044922,31.473415756225585,30.696252632141114,30.139602394104003,31.358912506103515,30.83251808166504
2010-08-03,63.600268753238225,A,32.21815490722656,32.0258186340332,31.674248695373535,30.86264419555664,30.192114028930664,31.35913963317871,30.852800998687744
2010-08-04,63.77593683687411,A,32.50442886352539,32.16537361145019,31.926520538330077,30.99951515197754,30.250440673828123,31.363163261413575,30.877766923904417
2010-08-05,63.9346134686865,A,32.74148178100586,32.34876403808594,32.090675354003906,31.13303098678589,30.29597469329834,31.36817886352539,30.901786918640138
2010-08-06,63.97633170310916,A,32.531253814697266,32.49457931518555,32.172529220581055,31.249772930145262,30.34383460998535,31.367801551818847,30.92943552017212
2010-08-09,63.78374123101721,A,32.808570861816406,32.560778045654295,32.25125312805176,31.398943519592287,30.397240867614745,31.372998962402345,30.955812253952026
2010-08-10,63.77013590395966,A,32.826446533203125,32.68243637084961,32.35412750244141,31.524853897094726,30.462902336120607,31.376240615844726,30.98109190940857
2010-08-11,63.14218599421442,A,31.878211975097656,32.557192993164065,32.36128330230713,31.597761821746825,30.49698570251465,31.370222358703614,31.000795555114745
2010-08-12,62.38530593321968,A,31.56957626342773,32.322811889648435,32.33578796386719,31.65210723876953,30.521407699584962,31.360095024108887,31.01484766960144
2010-08-13,61.91246303581306,A,31.623254776000977,32.14121208190918,32.31789569854736,31.7565486907959,30.571146125793458,31.348948078155516,31.030003032684327
2010-08-16,61.25702915009041,P,31.466693878173828,31.872836685180665,32.21680736541748,31.845111560821532,30.63492923736572,31.334545421600343,31.040728464126587
