Date,GRADE,GPS,ODFL,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2024-02-19,69.65847519525438,A,210.8769989013672,212.57516784667968,213.73500213623046,205.80638580322267,200.38259307861327,198.64138122558595,192.79459693908692
2024-02-20,68.39649385043096,A,208.86508178710935,212.1239807128906,213.42923278808593,206.4331153869629,200.7528045654297,198.74066192626952,193.0981987762451
2024-02-21,66.00723793150463,A,211.3600616455078,211.45567016601564,213.0293395996094,207.24833755493165,201.1547885131836,198.84852462768555,193.40104614257814
2024-02-22,65.1764418523354,A,217.58999633789065,211.91382751464843,213.11748504638672,208.28143310546875,201.69670928955077,199.01808975219726,193.72841598510743
2024-02-23,66.57048746282196,A,219.2284240722656,213.58411254882813,213.3610076904297,209.46542205810547,202.1665203857422,199.1535920715332,194.07643798828124
2024-02-26,68.94126301264164,A,222.05206298828125,215.81912536621093,214.1971466064453,210.67705001831055,202.69250518798827,199.27379913330077,194.4367413330078
2024-02-27,71.23560660919422,A,219.646728515625,217.97545471191407,215.04971771240236,211.80227508544922,203.09080352783204,199.35532638549805,194.78712783813478
2024-02-28,72.0695472472264,A,215.5830535888672,218.82005310058594,215.1378616333008,212.8450813293457,203.3982669067383,199.3929830932617,195.11923126220702
2024-02-29,72.00869432717177,A,220.35389709472656,219.37283325195312,215.6433303833008,214.09729537963867,203.72963470458984,199.4867558288574,195.4510880279541
2024-03-01,71.52575942777862,A,221.25027465820312,219.77720336914064,216.68065795898437,214.98348159790038,204.04148071289063,199.68396865844727,195.77342788696288
2024-03-04,70.18020048891006,A,222.2213897705078,219.81106872558593,217.81509704589843,215.77504959106446,204.3727490234375,199.85437561035155,196.1006233215332
2024-03-05,67.1640475204594,A,214.4285888671875,218.76744079589844,218.37144775390624,215.90034027099608,204.51798248291016,199.92337234497072,196.38451103210448
2024-03-06,66.55470554444655,A,217.11094665527344,219.0730194091797,218.9465362548828,215.9879379272461,204.74076721191406,200.0952114868164,196.69953262329102
2024-03-07,65.68143148512705,A,220.90513610839844,219.18326721191406,219.2780502319336,216.19776763916016,205.06473388671876,200.3319075012207,197.01562934875489
2024-03-08,62.69343034920411,A,213.5361328125,217.64043884277345,218.70882110595704,216.03491439819337,205.29839111328124,200.51192794799806,197.28986724853516
2024-03-11,60.55410760698852,A,215.8246154785156,216.361083984375,218.08607635498046,216.1416114807129,205.57781799316408,200.7415493774414,197.59061378479004
2024-03-12,62.64911591732504,P,219.88803100585935,217.45297241210938,218.1102066040039,216.57996215820313,206.01410919189453,201.02056106567383,197.92576866149903
2024-03-13,62.927233911303155,P,216.2932891845703,217.28944091796876,218.1812301635742,216.6595458984375,206.50419982910157,201.3377035522461,198.2216512298584
2024-03-14,61.37502302716914,P,212.6785888671875,215.64413146972657,217.4136993408203,216.52851486206055,206.88076232910157,201.62476852416992,198.49752197265624
2024-03-15,62.01644946101505,P,209.9563446044922,214.928173828125,216.28430633544923,216.48248214721679,207.25756011962892,201.89122817993163,198.78634864807128
2024-03-18,61.17054785815904,P,208.7747039794922,213.5181915283203,214.93963775634765,216.37736740112305,207.5216830444336,202.0927377319336,199.0693913269043
