Date,GRADE,GPS,BIIB,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1997-09-09,48.07232368543865,A,5.520833015441895,5.25,5.0572916030883786,4.71770830154419,4.5254166793823245,4.152708311080932,3.973749976158142
1997-09-10,48.11703224492302,A,5.583333015441895,5.370833206176758,5.154166603088379,4.788541603088379,4.554583339691162,4.178541641235352,3.981406226158142
1997-09-11,48.174196437724014,A,5.9479169845581055,5.535416603088379,5.284375,4.883854103088379,4.591458339691162,4.208437480926514,3.9895833110809327
1997-09-12,48.23974904084897,A,6.0,5.710416603088379,5.378125,4.9890624523162845,4.629375,4.238437480926514,3.999062476158142
1997-09-15,48.25677890022229,A,5.8125,5.772916603088379,5.453125,5.077604103088379,4.663125,4.268229150772095,4.008437476158142
1997-09-16,48.26608592094257,A,5.8541669845581055,5.839583396911621,5.5447916984558105,5.153645801544189,4.692291679382325,4.298020820617676,4.019166646003723
1997-09-17,48.301263588153596,A,6.270833015441895,5.977083396911622,5.6739583015441895,5.22760410308838,4.733125,4.331145820617675,4.032708311080933
1997-09-18,48.28438058818463,A,6.0416669845581055,5.995833396911621,5.765625,5.29739580154419,4.768125,4.359895820617676,4.045833311080933
1997-09-19,48.27647030777215,A,6.208333015441895,6.0375,5.87395830154419,5.37552080154419,4.806875,4.389270820617676,4.059374976158142
1997-09-22,48.31026184057177,A,6.583333015441895,6.191666603088379,5.982291603088379,5.47395830154419,4.852708320617676,4.417604150772095,4.0754166412353525
1997-09-23,48.34676937983937,A,6.583333015441895,6.337499809265137,6.088541603088379,5.572916603088379,4.898958320617676,4.446562480926514,4.091979141235353
1997-09-24,48.32872581871434,A,6.375,6.3583332061767575,6.16770830154419,5.6609374523162845,4.9381249809265135,4.4736458110809325,4.1066666412353525
1997-09-25,48.30318035813693,A,6.0416669845581055,6.3583332061767575,6.17708330154419,5.730729150772095,4.965624980926513,4.497812480926513,4.119062476158143
1997-09-26,48.25496233545235,A,5.9791669845581055,6.3125,6.175000000000001,5.776562500000001,4.995208320617675,4.5223958206176755,4.130520811080933
1997-09-29,48.195229517761625,A,6.1666669845581055,6.229166793823242,6.210416698455811,5.831770849227906,5.0285416603088375,4.547604160308838,4.1431249809265145
1997-09-30,48.19719923169285,A,6.9791669845581055,6.3083335876464846,6.322916698455812,5.933854198455811,5.074791660308838,4.5809375,4.159479150772095
1997-10-01,48.21781121543759,A,6.9375,6.420833587646484,6.389583396911622,6.031770849227906,5.117708320617676,4.6140625,4.175624985694886
1997-10-02,48.282303428070456,A,7.0,6.612500190734863,6.48541669845581,6.125520849227906,5.164583320617676,4.6478125,4.191041650772095
1997-10-03,48.37004179119872,A,7.145833015441895,6.845833396911621,6.57916669845581,6.226562500000001,5.219583320617676,4.682604160308838,4.206249980926514
1997-10-06,48.447890931115296,A,7.2916669845581055,7.070833396911621,6.650000095367432,6.316145849227906,5.28,4.718854160308838,4.2230208158493046
1997-10-07,48.47683738939785,A,7.6666669845581055,7.2083333969116214,6.758333492279053,6.423437547683716,5.343333339691162,4.7586458301544186,4.241562485694886
1997-10-08,48.50039734187124,A,7.4791669845581055,7.316666793823242,6.868750190734863,6.518229246139526,5.401666679382324,4.7959375,4.259166655540467
1997-10-09,48.47971582570228,A,7.0416669845581055,7.325000190734864,6.9687501907348635,6.572916746139526,5.451666679382324,4.829270839691162,4.275624990463258
1997-10-10,48.457645451413875,A,7.1666669845581055,7.329166984558105,7.087500190734863,6.631250095367432,5.503750019073486,4.864479179382324,4.2934374904632575
1997-10-13,48.393954499307085,A,6.6875,7.208333587646484,7.139583492279053,6.675000095367432,5.547083358764649,4.894895849227905,4.308437490463257
1997-10-14,48.30166388010003,A,6.708333015441895,7.0166667938232425,7.112500095367432,6.717708396911621,5.590833358764648,4.9255208492279055,4.324479155540467
1997-10-15,48.2145589451029,A,6.645833015441895,6.85,7.0833333969116214,6.736458396911621,5.633750019073486,4.9551041793823245,4.339895820617676
1997-10-16,48.155511530453225,A,6.458333015441895,6.7333332061767575,7.0291666984558105,6.757291698455811,5.675208339691162,4.981979179382324,4.354479150772096
1997-10-17,48.07200344843889,P,6.3125,6.5624998092651365,6.945833396911621,6.762500047683716,5.716041679382324,5.007604179382324,4.369166650772096
1997-10-20,48.02615333093869,P,6.2916669845581055,6.4833332061767575,6.845833396911621,6.747916746139526,5.756041679382324,5.033020849227905,4.3836458206176765
1997-10-21,48.03228850595625,P,6.833333015441895,6.508333206176758,6.7625,6.760416746139528,5.808958339691162,5.063854179382324,4.4002083206176765
1997-10-22,48.017242642723545,P,6.4166669845581055,6.4625,6.65625,6.762500095367433,5.853958339691162,5.087395849227906,4.4147916555404665
1997-10-23,48.02897109108318,P,6.520833015441895,6.475,6.6041666030883786,6.786458396911622,5.9035416603088375,5.1113541793823245,4.428958320617676
1997-10-24,48.05434529231351,P,6.489583015441895,6.51041660308838,6.536458206176758,6.811979198455812,5.955416660308838,5.133333339691162,4.4431770706176765
1997-10-27,48.041316688999395,P,5.9166669845581055,6.43541660308838,6.459374904632568,6.799479198455812,5.992916660308838,5.150208339691162,4.455052070617676
1997-10-28,47.969659123384226,P,5.9375,6.25625,6.38229160308838,6.747395849227907,6.025,5.167395839691162,4.467656235694886
1997-10-29,47.97591693656293,P,6.5416669845581055,6.28125,6.371875000000001,6.727604198455812,6.06,5.189687509536743,4.483177070617677
1997-10-30,47.9452238123022,P,6.333333015441895,6.24375,6.359375000000001,6.694270849227905,6.09375,5.208750009536743,4.497760400772095
1997-10-31,47.91731542963591,P,6.3541669845581055,6.216666793823242,6.363541698455811,6.654687547683716,6.1279166793823245,5.228958349227906,4.511718735694886
1997-11-03,47.95590984336534,P,6.598958015441895,6.353125,6.39427080154419,6.620052099227905,6.167604179382324,5.251197929382324,4.5265885257720955
1997-11-04,47.99492511462625,P,6.5,6.465625,6.3609375,6.56171875,6.205520839691162,5.273072929382324,4.540963525772096
1997-11-05,47.98183175476507,P,6.458333015441895,6.448958206176758,6.365104103088379,6.51067705154419,6.242395839691162,5.293906259536743,4.5552343559265145
1997-11-06,48.00799223963233,A,6.6666669845581055,6.515625,6.3796875,6.49192705154419,6.282812519073486,5.316510429382324,4.570546855926514
1997-11-07,48.008282446129776,A,6.489583015441895,6.542708206176759,6.3796875,6.458072853088379,6.311354179382324,5.3373437595367434,4.583619771003724
1997-11-10,47.95973522447264,P,6.020833015441895,6.427083206176758,6.390104103088379,6.424739503860474,6.330520839691162,5.354427089691162,4.594713521003723
1997-11-11,47.92810961788832,P,5.864583015441895,6.299999809265137,6.382812404632569,6.382552003860474,6.3490625,5.374322919845581,4.605390601158143
1997-11-12,47.87264043421374,P,5.59375,6.127083206176758,6.2880207061767575,6.329947853088379,6.361354160308838,5.392135419845581,4.6151301860809335
1997-11-13,47.79135184385893,P,5.6041669845581055,5.914583206176759,6.215104103088379,6.28723955154419,6.3709375,5.406718759536743,4.625130186080933
1997-11-14,47.77275626257753,P,6.0104169845581055,5.8187500000000005,6.180729103088379,6.272135400772095,6.388645839691162,5.427239599227906,4.636953105926514
1997-11-17,47.79319414559679,P,6.2291669845581055,5.8604167938232425,6.14375,6.269010400772095,6.403229179382325,5.449114599227905,4.650182275772095
1997-11-18,47.80903375723317,P,6.1666669845581055,5.920833587646484,6.11041669845581,6.235677099227906,6.416145858764648,5.470781269073487,4.663411445617676
1997-11-19,47.87201901540079,P,6.3125,6.064583587646484,6.095833396911621,6.230468750000001,6.43072919845581,5.492656269073486,4.677057280540467
1997-11-20,47.93972993840845,P,6.4791669845581055,6.239583587646484,6.077083396911621,6.228385448455811,6.4413541984558105,5.516406269073486,4.690911450386048
1997-11-21,47.97825278888974,P,6.645833015441895,6.366666793823242,6.092708396911621,6.236197948455811,6.454270858764648,5.541822929382324,4.705494780540467
1997-11-24,47.977561252796,P,6.1666669845581055,6.354166793823242,6.107291793823242,6.248697948455812,6.461354198455811,5.5622395992279055,4.717682280540467
1997-11-25,47.9653893992355,A,5.927083015441895,6.30625,6.113541793823243,6.248177099227906,6.462812519073486,5.577552099227905,4.728776030540467
1997-11-26,47.915796398068174,A,5.833333015441895,6.210416603088379,6.137500095367432,6.212760400772096,6.454062519073486,5.593593759536743,4.739401030540467
1997-11-27,47.86616777107803,P,5.833333015441895,6.081249809265137,6.160416698455811,6.187760400772095,6.4498958396911625,5.609010419845581,4.749921860694886
1997-11-28,47.79455271643803,P,5.8229169845581055,5.916666603088379,6.141666698455811,6.161197900772096,6.442187519073486,5.624531259536743,4.759869780540467
1997-12-01,47.74179095487671,P,5.8541669845581055,5.854166603088379,6.104166698455812,6.123958349227906,6.4276041984558105,5.640156259536743,4.768828115463258
1997-12-02,47.71959928704635,P,5.9166669845581055,5.852083396911622,6.079166698455811,6.094791698455811,6.414270877838135,5.656614599227905,4.777890615463257
1997-12-03,47.73044183628296,P,6.083333015441895,5.902083396911621,6.05625,6.076041698455811,6.4084375381469725,5.6732812595367434,4.788203115463258
1997-12-04,47.735185124344646,P,6.083333015441895,5.952083396911621,6.01666660308838,6.046875000000001,6.40927085876465,5.687447919845581,4.798828115463257
1997-12-05,47.74888086153845,P,6.020833015441895,5.991666603088379,5.954166603088379,6.023437500000001,6.4101041793823255,5.70265625,4.808203115463257
1997-12-08,47.79586895707205,P,6.2291669845581055,6.066666603088379,5.960416603088379,6.033854198455811,6.411354179382325,5.719947919845581,4.819088535308839
1997-12-09,47.82186489885379,P,6.208333015441895,6.124999809265137,5.988541603088379,6.05104169845581,6.395937500000001,5.735364580154419,4.8296093654632575
1997-12-10,47.818513778875705,P,6.0,6.108333206176758,6.005208301544189,6.07135419845581,6.377187500000002,5.747447910308838,4.8391927003860475
1997-12-11,47.7926125299123,A,5.6666669845581055,6.025,5.98854169845581,6.07447919845581,6.350520839691163,5.757552080154419,4.8470052003860475
1997-12-12,47.75939654682165,A,5.6041669845581055,5.941666793823242,5.9666666984558105,6.054166698455811,6.319687519073487,5.7696354198455815,4.853359370231629
1997-12-15,47.67270101020484,P,5.4375,5.783333396911621,5.925,6.014583349227905,6.282604179382325,5.781302089691162,4.856484370231629
1997-12-16,47.603267841087444,P,5.645833015441895,5.670833396911621,5.897916603088379,5.9885416507720945,6.242187500000001,5.792760419845581,4.859609370231629
1997-12-17,47.556915160909064,P,5.7291669845581055,5.616666793823242,5.8625,5.959375,6.207187500000001,5.8044270896911625,4.86408854007721
1997-12-18,47.52112824877375,P,5.4166669845581055,5.566666793823242,5.795833396911621,5.90625,6.174687500000001,5.8131770896911625,4.867421875000001
1997-12-19,47.49942234960264,P,5.4791669845581055,5.541666793823242,5.741666793823242,5.84791669845581,6.1409375000000015,5.822343759536743,4.8714843750000005
1997-12-22,47.52446574245815,P,5.5625,5.566666793823242,5.675000095367432,5.817708349227905,6.1184375000000015,5.832760429382324,4.876796875
1997-12-23,47.55114249065851,P,5.6666669845581055,5.570833587646485,5.620833492279052,5.804687547683716,6.0976041793823255,5.844218769073486,4.882526044845582
1997-12-24,47.57549471609354,P,5.6666669845581055,5.5583335876464846,5.587500190734863,5.7963542461395265,6.078020858764649,5.855885438919067,4.889296879768372
1997-12-25,47.62931488196219,P,5.6666669845581055,5.608333587646484,5.587500190734863,5.788020944595337,6.062187538146974,5.868697938919067,4.896380214691162
1997-12-26,47.677993696102654,P,5.6041669845581055,5.633333587646485,5.587500190734863,5.777083444595337,6.048020877838136,5.88203127861023,4.902890634536743
1997-12-29,47.71882400834448,P,5.770833015441895,5.675000190734863,5.620833492279053,5.7729167461395265,6.037604198455812,5.896822938919067,4.910130214691162
1997-12-30,47.736325189149504,A,5.7291669845581055,5.6875001907348635,5.629166889190674,5.763541746139526,6.015520877838136,5.912239608764648,4.917213549613953
1997-12-31,47.74989658449076,A,5.7291669845581055,5.700000190734864,5.629166889190674,5.745833444595337,6.001770877838136,5.927864608764648,4.924401049613953
1998-01-01,47.75438674275662,A,5.7291669845581055,5.712500190734863,5.660416889190674,5.728125143051147,5.98593755722046,5.944739608764649,4.931692719459535
1998-01-02,47.75732986791249,A,5.645833015441895,5.720833396911621,5.677083492279053,5.7093751430511475,5.96906255722046,5.962239608764649,4.9385677194595345
1998-01-05,47.750233352694146,A,5.6666669845581055,5.700000190734864,5.6875001907348635,5.681250143051147,5.96406255722046,5.978489608764648,4.947057304382325
1998-01-06,47.76774420339006,A,5.833333015441895,5.720833396911622,5.7041667938232425,5.6625001430511475,5.961979217529298,5.993489608764649,4.956953134536744
1998-01-07,47.76539505675057,A,5.708333015441895,5.716666603088379,5.7083333969116214,5.647916793823242,5.945312538146974,6.002656269073486,4.967890634536744
1998-01-08,47.78254389240917,A,5.875,5.7458332061767585,5.729166698455811,5.658333444595337,5.936145877838136,6.014947938919067,4.980494799613953
1998-01-09,47.81344481240487,A,5.989583015441895,5.814583206176758,5.7677083015441895,5.677604246139526,5.928854198455812,6.028385438919067,4.992838549613953
1998-01-12,47.82228532322552,A,5.833333015441895,5.8479164123535154,5.773958301544189,5.697395896911621,5.913541698455812,6.040572938919067,5.003046879768372
1998-01-13,47.848087929577446,A,6.2291669845581055,5.927083206176758,5.82395830154419,5.726562595367431,5.908125038146974,6.056822938919067,5.014609379768372
1998-01-14,47.9151297906949,A,6.5,6.085416603088379,5.9010416030883786,5.7651042461395265,5.908958377838136,6.075677108764649,5.028151044845582
1998-01-15,47.9586391800977,A,6.5416669845581055,6.21875,5.982291603088379,5.821354246139526,5.906458377838136,6.0946354484558105,5.041171879768372
1998-01-16,47.98415433241825,A,6.458333015441895,6.312500000000001,6.063541603088379,5.870312547683716,5.905833377838136,6.10859377861023,5.055338544845582
1998-01-19,48.037232564753225,A,6.458333015441895,6.4375,6.142708206176758,5.915104198455811,5.914583377838136,6.122552108764649,5.070651044845581
1998-01-20,48.117435039688466,A,7.2083330154418945,6.633333206176758,6.2802082061767575,5.992187500000001,5.941458377838136,6.145260438919068,5.089921875000001
1998-01-21,48.16670537971927,A,7.0625,6.745833206176758,6.415624904632568,6.061979150772095,5.970833377838136,6.166093769073487,5.110234375000001
1998-01-22,48.20797281268631,A,7.0,6.837499809265137,6.528124904632568,6.12864580154419,5.998750038146974,6.1848437690734865,5.131692709922791
1998-01-23,48.24911237570678,A,7.0,6.945833206176758,6.629166603088379,6.198437452316285,6.018541698455811,6.203593769073486,5.1516927099227905
1998-01-26,48.26074172402401,A,6.833333015441895,7.020833206176758,6.7291666030883786,6.251562452316285,6.030625019073487,6.216927099227905,5.17127604007721
1998-01-27,48.21133773063527,A,6.927083015441895,6.964583206176758,6.798958206176758,6.311458253860474,6.045833339691163,6.230989599227906,5.191848955154419
1998-01-28,48.17842839897631,A,7.125,6.977083206176758,6.861458206176758,6.381249904632569,6.0620833396911635,6.2464062690734865,5.212473955154419
1998-01-29,48.148256572845234,A,7.145833015441895,7.006249809265137,6.9218748092651365,6.4520832061767575,6.075416660308839,6.258385429382324,5.233411455154419
1998-01-30,48.11017436494033,A,6.958333015441895,6.997916412353516,6.971874809265136,6.517708206176758,6.081666660308839,6.2679687595367435,5.253203120231628
1998-02-02,48.12306050132,A,7.1875,7.068749809265137,7.044791507720947,6.593749856948852,6.102083320617677,6.281718759536743,5.274973955154419
1998-02-03,48.12224895383411,A,7.083333015441895,7.099999809265138,7.032291507720949,6.656249856948852,6.125208320617677,6.294010419845581,5.296015620231628
1998-02-04,48.108483581846976,A,7.083333015441895,7.091666412353517,7.034374809265138,6.724999856948853,6.1502083206176765,6.302135419845581,5.316640620231628
1998-02-05,48.084809087694794,A,6.9166669845581055,7.0458332061767575,7.026041507720949,6.777083206176758,6.171875000000001,6.310885419845581,5.335390620231628
1998-02-06,48.07833113095336,A,6.958333015441895,7.0458332061767575,7.021874809265138,6.825520706176759,6.194583320617677,6.318385419845581,5.353828120231628
1998-02-09,48.05432484234887,A,7.2291669845581055,7.054166603088379,7.0614582061767575,6.89531240463257,6.222083320617677,6.324843759536743,5.371223955154419
1998-02-10,48.05178740395311,A,7.3125,7.1,7.099999904632568,6.949479055404664,6.249999980926515,6.332135429382324,5.389348955154419
1998-02-11,48.02826084848865,A,7.083333015441895,7.1,7.095833206176758,6.978645706176759,6.269999980926514,6.3392187595367435,5.406432285308838
1998-02-12,48.02506976361875,A,7.083333015441895,7.13333320617676,7.089583206176758,7.005729007720949,6.289999980926513,6.349635419845581,5.423723950386047
1998-02-13,48.043010153153226,A,7.2916669845581055,7.2,7.122916603088379,7.04739570617676,6.315416660308838,6.362760419845581,5.442578120231628
1998-02-16,48.03406982615984,A,7.2916669845581055,7.2125,7.133333301544189,7.089062404632569,6.336666660308838,6.374010419845581,5.460807290077209
1998-02-17,48.00059843315389,A,7.25,7.2,7.15,7.091145753860475,6.3575,6.37671875,5.478828125
1998-02-18,48.018976805944625,A,7.4791669845581055,7.279166793823242,7.189583396911621,7.11197910308838,6.387083339691162,6.382135419845581,5.498098959922791
1998-02-19,48.03840614467936,A,7.4791669845581055,7.358333587646484,7.245833396911621,7.135937452316286,6.423333339691162,6.386927089691162,5.517369794845581
1998-02-20,48.025287352806295,A,7.4166669845581055,7.383333587646485,7.291666793823242,7.156770801544191,6.459583339691162,6.3896354293823245,5.536119794845581
1998-02-23,48.01150651066674,A,7.25,7.3750001907348635,7.2937500953674315,7.177604150772096,6.4958333396911625,6.389218759536743,5.5540364599227905
1998-02-24,47.98954079323062,A,6.96875,7.318750190734863,7.259375095367432,7.179687500000002,6.522291679382324,6.382239589691162,5.570442709922791
1998-02-25,47.96036082933124,A,7.25,7.272916793823242,7.276041793823242,7.185937500000001,6.552708339691162,6.379947919845581,5.587942709922791
1998-02-26,47.94044349778924,A,7.3333330154418945,7.24375,7.301041793823242,7.195312500000002,6.5910416603088375,6.382864580154419,5.60606770992279
1998-02-27,47.9475913372994,A,7.5625,7.272916603088379,7.328125095367431,7.225520849227907,6.632708320617676,6.386822910308838,5.625651044845581
1998-03-02,47.94141082143844,A,7.1666669845581055,7.25625,7.315625095367432,7.224479198455812,6.664791660308838,6.391614580154419,5.6432552146911625
1998-03-03,47.94697463962405,A,6.8541669845581055,7.233333396911621,7.276041793823242,7.2130208969116225,6.688541660308838,6.393072919845581,5.659296884536743
1998-03-04,47.900547805630886,P,6.5416669845581055,7.091666793823242,7.182291793823242,7.185937595367432,6.706041660308838,6.3920312595367434,5.673567719459534
1998-03-05,47.86703489052719,P,6.875,7.0000001907348635,7.1218750953674315,7.183854246139527,6.730208320617676,6.396197929382324,5.689088554382324
1998-03-06,47.842758531845824,P,7.2083330154418945,6.929166793823242,7.101041698455811,7.196354246139526,6.762291641235351,6.405156259536743,5.706380219459533
1998-03-09,47.83177803763228,P,7.0,6.8958333969116214,7.0760416984558105,7.1848958969116214,6.786874980926513,6.412239589691162,5.722630219459534
1998-03-10,47.86889909543089,P,7.3333330154418945,6.991666603088379,7.1125,7.185937547683716,6.818958301544189,6.417239589691162,5.7405468845367436
1998-03-11,47.9555119040078,A,7.4791669845581055,7.179166603088379,7.135416698455811,7.205729246139526,6.853958301544189,6.427864589691162,5.757630219459534
1998-03-12,48.01233831819028,A,7.5729169845581055,7.31875,7.159375095367432,7.230208444595337,6.890833301544189,6.438385429382325,5.774869804382324
1998-03-13,48.028963246397275,A,7.5416669845581055,7.385416793823242,7.1572917938232425,7.242708444595337,6.928749980926514,6.448906269073486,5.791119804382324
1998-03-16,48.06622297287827,A,7.4166669845581055,7.4687501907348635,7.182291793823242,7.248958444595337,6.963749980926513,6.463906269073487,5.807057304382324
1998-03-17,48.08267669366987,A,7.53125,7.508333587646485,7.250000095367431,7.263020944595337,6.997708320617676,6.4798437690734865,5.823619804382324
1998-03-18,48.078103171179045,A,7.5833330154418945,7.529166793823242,7.354166698455811,7.268229246139526,7.035208320617675,6.4902604293823245,5.839973969459534
1998-03-19,48.06701878315088,A,7.5833330154418945,7.53125,7.425,7.273437547683716,7.069374980926514,6.502760429382324,5.8557552194595335
1998-03-20,48.06542891576196,A,7.5833330154418945,7.539583206176758,7.4625,7.281770849227906,7.1012499809265135,6.515052089691162,5.872005219459534
1998-03-23,48.061901951492196,A,7.5625,7.568749809265137,7.51875,7.297395849227906,7.135833320617675,6.524687509536744,5.8879427194595335
1998-03-24,48.042120937085144,A,7.5208330154418945,7.5666664123535154,7.5375,7.325,7.161666641235351,6.5348958396911625,5.903984384536743
1998-03-25,48.00840375342571,A,7.4375,7.537499809265137,7.5333333015441895,7.334375,7.180416641235351,6.544687509536743,5.9192968845367435
1998-03-26,47.973193302880084,A,7.40625,7.502083206176758,7.516666603088379,7.338020849227905,7.197708301544189,6.552083339691162,5.934296884536743
1998-03-27,47.93281925119783,A,7.28125,7.441666603088379,7.490624904632568,7.3239583492279055,7.214166641235352,6.5600000095367434,5.9486718845367434
1998-03-30,47.893649965584906,P,7.1666669845581055,7.3625,7.465624904632568,7.3239583492279055,7.228333320617676,6.571458349227905,5.962942719459534
1998-03-31,47.879876606497845,P,7.375,7.3333333969116214,7.449999904632568,7.35,7.2316666603088375,6.586562519073486,5.980442719459534
1998-04-01,47.899482050056115,P,7.4375,7.3333333969116214,7.435416603088379,7.3947916507720945,7.239166660308838,6.605000019073486,5.998567719459533
1998-04-02,47.92725895745465,P,7.5208330154418945,7.35625,7.429166603088379,7.427083301544189,7.249583320617676,6.624166679382324,6.015442719459534
1998-04-03,47.930127127327786,P,7.1666669845581055,7.3333333969116214,7.3875,7.425,7.252916660308838,6.6357291793823245,6.031484389305115
1998-04-06,47.92128268093495,P,7.0416669845581055,7.308333396911621,7.335416698455811,7.427083349227905,7.257083339691162,6.643854179382324,6.046484389305115
1998-04-07,47.8822024952776,P,6.958333015441895,7.225,7.2791666984558105,7.408333349227905,7.257708339691162,6.651770839691162,6.061276054382324
1998-04-08,47.809687178432135,P,6.833333015441895,7.1041666030883786,7.21875,7.376041650772095,7.251875,6.656979169845581,6.074817719459534
1998-04-09,47.74567480963307,P,6.989583015441895,6.997916603088379,7.177083301544189,7.346874952316284,7.24875,6.662083330154419,6.089244799613953
1998-04-10,47.72405777984259,P,6.989583015441895,6.962499809265138,7.147916603088379,7.319270753860474,7.249375,6.665520830154419,6.103671879768371
1998-04-13,47.70330516339606,P,6.8229169845581055,6.9187498092651385,7.113541603088379,7.2895832538604735,7.242083339691162,6.672083330154419,6.117161464691162
1998-04-14,47.66749194531635,P,6.4791669845581055,6.82291660308838,7.023958301544189,7.2369791030883786,7.230000019073486,6.677604169845581,6.127578134536743
1998-04-15,47.62887382161619,P,6.1875,6.69375,6.898958301544189,7.167187452316284,7.212083358764648,6.681145839691162,6.1373697996139525
1998-04-16,47.606765878492816,P,6.520833015441895,6.6,6.7989583015441895,7.1140624523162845,7.2041666793823245,6.688020839691162,6.148515629768371
1998-04-17,47.5866449775039,P,6.583333015441895,6.51875,6.740624904632568,7.064062452316284,7.196666679382324,6.695625,6.1600781297683715
1998-04-20,47.535678683911236,P,6.125,6.37916660308838,6.648958206176758,6.992187452316284,7.1745833396911625,6.698333330154419,6.169244794845581
1998-04-21,47.51071201733898,P,6.020833015441895,6.287499809265137,6.555208206176758,6.917187452316284,7.14875,6.699374990463257,6.177994794845581
1998-04-22,47.509646851731056,P,5.9791669845581055,6.2458332061767585,6.469791603088379,6.844270801544189,7.126666679382324,6.698333330154419,6.185807294845581
1998-04-23,47.463203877963814,P,5.833333015441895,6.1083332061767575,6.354166603088379,6.765624952316284,7.101666679382324,6.695833330154419,6.191640625
1998-04-24,47.39243605599108,B,5.645833015441895,5.9208332061767575,6.21979160308838,6.683854103088379,7.06875,6.692083330154419,6.197369790077209
1998-04-27,47.34947677377084,B,5.4375,5.783333206176758,6.081249904632569,6.597395753860473,7.031666660308838,6.684166660308838,6.202057290077209
1998-04-28,47.318950828696366,B,5.520833015441895,5.6833332061767585,5.985416507720948,6.504687404632568,6.9970833206176755,6.677291660308838,6.206328120231628
1998-04-29,47.30856581746681,B,5.7916669845581055,5.645833206176759,5.945833206176759,6.4223957538604735,6.963333320617676,6.675208330154419,6.211328120231628
1998-04-30,47.336930549515046,B,6.0,5.67916660308838,5.893749904632569,6.346354103088379,6.933749980926514,6.678541660308838,6.218046870231628
1998-05-01,47.39586576872444,B,6.0625,5.7625,5.841666603088379,6.291145753860475,6.9066666412353515,6.683124990463257,6.226380205154419
1998-05-04,47.47195323567741,P,5.958333015441895,5.866666603088379,5.824999904632569,6.236979055404664,6.88083330154419,6.688333320617676,6.234817705154419
1998-05-05,47.53429829059292,P,5.895833015441895,5.941666603088379,5.812499904632569,6.183854055404664,6.859374961853027,6.690833320617676,6.241796870231628
1998-05-06,47.570090469874714,P,5.9479169845581055,5.972916603088379,5.809374904632568,6.139583253860474,6.833333301544189,6.693020820617676,6.248723955154419
1998-05-07,47.56603249084319,P,5.677083015441895,5.908333206176758,5.793749904632568,6.073958253860474,6.800208301544189,6.695624980926514,6.254401035308838
1998-05-08,47.55434208993022,P,5.8125,5.8583332061767575,5.810416603088379,6.01510410308838,6.765208301544189,6.698958311080933,6.260651035308838
1998-05-11,47.527342314917185,P,5.583333015441895,5.783333206176758,5.824999904632568,5.953124904632569,6.733541622161865,6.699166641235352,6.265963535308838
1998-05-12,47.53070686594591,P,5.8125,5.76666660308838,5.8541666030883786,5.919791555404664,6.712708282470703,6.700624971389771,6.272421870231629
1998-05-13,47.55578109915936,P,6.0,5.7770832061767585,5.874999904632569,5.910416555404664,6.701874942779541,6.70395830154419,6.279921870231629
1998-05-14,47.61019226832705,P,6.1875,5.879166603088379,5.8937499046325685,5.8937499046325685,6.688124942779541,6.709166631698609,6.288932285308838
1998-05-15,47.63804152480418,A,6.0416669845581055,5.925,5.891666603088379,5.866666603088379,6.664791622161865,6.713541631698608,6.297786455154419
1998-05-18,47.664669996988344,A,5.7916669845581055,5.966666793823242,5.875,5.849999952316284,6.640624961853027,6.71374997138977,6.305286455154419
1998-05-19,47.649073613901784,P,5.6354169845581055,5.931250190734863,5.8489583969116214,5.830729150772095,6.606666641235352,6.71281247138977,6.312526040077209
1998-05-20,47.60493639058732,P,5.5729169845581055,5.845833587646484,5.811458396911621,5.810416650772095,6.568541641235352,6.711249971389771,6.31955729007721
1998-05-21,47.53091825769809,B,5.25,5.658333587646484,5.768750095367432,5.78125,6.522083301544189,6.706458301544189,6.325598955154419
1998-05-22,47.48734077853229,B,5.333333015441895,5.5166667938232425,5.720833396911621,5.765625,6.477916622161866,6.703333301544189,6.332786455154419
1998-05-25,47.461556350622196,B,5.333333015441895,5.425,5.695833396911622,5.760416650772095,6.436249942779541,6.699999961853028,6.339244785308838
1998-05-26,47.44996071195079,B,5.4166669845581055,5.38125,5.656250095367432,5.755208349227905,6.393958282470703,6.695833301544191,6.344661455154419
1998-05-27,47.428609361319815,B,5.2916669845581055,5.325,5.585416793823243,5.7302083492279055,6.348124961853028,6.6916666412353525,6.347161455154419
1998-05-28,47.451079019751056,B,5.583333015441895,5.391666603088379,5.5250000953674325,5.709375,6.308124961853028,6.688749971389772,6.351848955154419
1998-05-29,47.433200330668484,B,5.25,5.375,5.445833396911622,5.66875,6.26145830154419,6.681354141235353,6.35486979007721
1998-06-01,47.40465468714067,B,5.145833015441895,5.3375,5.3812500000000005,5.628125,6.213124961853027,6.674479141235353,6.357526040077209
1998-06-02,47.372667995593126,B,5.1041669845581055,5.275,5.328125000000001,5.588541698455811,6.164791641235351,6.663229141235353,6.3600260400772095
1998-06-03,47.359708568272104,B,5.1041669845581055,5.237500000000001,5.281250000000001,5.546354198455811,6.118124980926513,6.6492708110809335,6.362473959922791
1998-06-04,47.339298289038204,B,5.2291669845581055,5.166666793823242,5.279166698455811,5.523958396911621,6.074583320617676,6.636145811080934,6.365390629768371
1998-06-05,47.2924580191201,B,4.5416669845581055,5.025000190734863,5.2000000953674315,5.4604167461395265,6.0197916603088375,6.616979150772096,6.362786464691162
