Date,GRADE,GPS,CMCSA,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1999-02-10,55.37858651591529,P,7.107391357421875,7.174161624908447,7.409344244003296,7.447922873497009,6.997590093612671,6.277755823135376,5.537829879522324
1999-02-11,55.75208866710096,P,7.686069011688232,7.245383453369141,7.394505739212036,7.468695735931396,7.031420621871948,6.300186319351196,5.555374344587326
1999-02-12,55.7927209696284,P,7.174163818359375,7.249835014343262,7.340346956253052,7.461647868156433,7.048187551498413,6.317942705154419,5.570470379590988
1999-02-15,55.643806089655754,P,7.174163818359375,7.226094722747803,7.2965751647949215,7.45460000038147,7.068812379837036,6.334735064506531,5.585010942220688
1999-02-16,55.865344633205574,P,7.18157958984375,7.264673519134521,7.278769302368164,7.421214389801025,7.088695201873779,6.350563421249389,5.600329221487045
1999-02-17,56.33517429281565,P,7.470917701721191,7.337378787994385,7.255770206451416,7.401182985305786,7.113771305084229,6.369952554702759,5.616797930002212
1999-02-18,56.67262464225752,P,7.975412845611572,7.395247554779052,7.320315504074097,7.435681176185608,7.148492183685303,6.396314663887024,5.636307560205459
1999-02-19,57.766664219363896,A,7.982829570770264,7.55698070526123,7.403407859802246,7.458679962158203,7.180987319946289,6.420971231460571,5.655224748849869
1999-02-22,59.56066312573454,A,8.568929672241211,7.835933876037598,7.5310142993927,7.514693188667297,7.223720703125,6.450895547866821,5.676739140748977
1999-02-23,61.245326833024166,A,8.502161026000977,8.100050163269042,7.682361841201782,7.565513277053833,7.26170597076416,6.481338663101196,5.698141876459122
1999-02-24,62.21111404017441,A,8.175728797912598,8.241012382507325,7.789195585250854,7.599269914627075,7.297020473480225,6.510445494651794,5.717764331102371
1999-02-25,61.68033482698815,A,7.797356128692627,8.205401039123535,7.800324296951294,7.597415018081665,7.323283615112305,6.540662879943848,5.7351801502704625
1999-02-26,61.45915188056978,A,8.057021141052246,8.220239353179931,7.888610029220581,7.614478492736817,7.354146595001221,6.571623010635376,5.754579375982285
1999-03-01,60.18542599661768,A,7.967994689941406,8.10005235671997,7.967993116378784,7.632284140586853,7.379074392318725,6.6008030128479005,5.7735334694385525
1999-03-02,58.7394212640884,A,7.762806415557861,7.952181434631347,8.026115798950196,7.652442550659179,7.398711433410645,6.62859854221344,5.791091312170028
1999-03-03,57.842916619404726,A,7.814755916595459,7.87998685836792,8.060499620437621,7.658134913444519,7.418793897628785,6.6560236883163455,5.809649540185928
1999-03-04,58.29754288982772,A,8.17840576171875,7.9561967849731445,8.08079891204834,7.700557208061218,7.444962329864502,6.685157289505005,5.829988988637925
1999-03-05,58.40226336232496,A,8.341679573059082,8.013128471374511,8.116683912277221,7.760045886039734,7.474396238327026,6.7138472843170165,5.851700274944306
1999-03-08,58.87156974082682,A,8.475261688232422,8.114581871032716,8.107317113876343,7.8191657066345215,7.507392053604126,6.741425957679748,5.87422759771347
1999-03-09,59.5971774355206,A,8.401052474975586,8.242231082916259,8.097206258773804,7.889784049987793,7.538903684616089,6.7684850025177,5.896185545921326
1999-03-10,60.70482631360232,A,8.712753295898438,8.421830558776856,8.150908708572388,7.9700521469116214,7.57753966331482,6.797326269149781,5.919850224256516
1999-03-11,61.32517357008635,A,8.86860179901123,8.559869766235352,8.258033275604248,8.029178786277772,7.618550729751587,6.826317052841187,5.944034768342972
1999-03-12,61.288213168598304,A,8.438156127929688,8.579165077209472,8.296146774291993,8.092378401756287,7.650952882766724,6.853747134208679,5.966141177415848
1999-03-15,61.36571470029157,A,8.542052268981934,8.592523193359375,8.353552532196044,8.160772824287415,7.684394245147705,6.883625135421753,5.9886929738521575
1999-03-16,61.41821566236123,A,8.512373924255371,8.614787483215332,8.428509283065797,8.227312541007995,7.716796941757202,6.912538976669311,6.011318696737289
1999-03-17,60.287695041893784,A,8.1412992477417,8.500496673583985,8.46116361618042,8.260831618309021,7.734210691452026,6.935591535568237,6.031866728067398
1999-03-18,59.17964012621897,A,8.349098205566406,8.39659595489502,8.478232860565186,8.279515886306763,7.7581545352935795,6.960870399475097,6.054046639204025
1999-03-19,58.72053852209991,A,8.326831817626953,8.374331092834472,8.476748085021972,8.296715998649598,7.783878746032715,6.985852451324463,6.075892884731292
1999-03-22,57.1228258011543,A,7.688590049743652,8.203638648986816,8.398080921173095,8.25269901752472,7.791348123550415,7.004526233673095,6.094844362735748
1999-03-23,55.561959064037445,P,7.688590049743652,8.038881874084472,8.326834678649902,8.212020468711852,7.801933469772339,7.025053901672363,6.1127212262153625
1999-03-24,54.822432837849824,P,7.629217624664307,7.936465549468994,8.21848111152649,8.184694910049439,7.81088623046875,7.046915884017944,6.130152997970581
1999-03-25,54.12550809706101,P,7.733119487762451,7.813269805908203,8.104932880401611,8.18148307800293,7.820136384963989,7.072338175773621,6.147289049625397
1999-03-26,53.032018470967905,P,7.47337007522583,7.642577457427978,8.008454275131225,8.15230052471161,7.823301362991333,7.093976492881775,6.162348172664642
1999-03-29,53.261681394079204,P,7.532745361328125,7.611408519744873,7.907523584365845,8.130538058280944,7.827653846740723,7.114428834915161,6.177852392196655
1999-03-30,53.1439081458224,P,7.376893043518066,7.549069118499756,7.793975496292115,8.111242389678955,7.818205871582031,7.132877721786499,6.191169221401214
1999-03-31,52.947367164692935,P,7.302679538726807,7.483761501312256,7.710113525390625,8.085638570785523,7.806828546524048,7.148953037261963,6.203707370758057
1999-04-01,52.685626564265284,P,7.332363128662109,7.4036102294921875,7.608440017700195,8.043336439132691,7.8077668285369874,7.167104940414429,6.217468569278717
1999-04-02,52.75024008210779,P,7.332363128662109,7.3754088401794435,7.508993148803711,7.992870616912842,7.8039570140838626,7.185627598762512,6.2311556529998775
1999-04-05,52.87597240379904,P,7.532745361328125,7.3754088401794435,7.493408679962158,7.945744800567627,7.805638618469239,7.205115914344788,6.244807076454163
1999-04-06,53.34662764848064,P,7.540163993835449,7.40806303024292,7.478566074371338,7.90270037651062,7.806726713180542,7.2235660743713375,6.258940260410309
1999-04-07,54.06763776066231,P,7.777649879455566,7.5030570983886715,7.493409299850464,7.855945205688476,7.812267789840698,7.24313045501709,6.272926859855652
1999-04-08,54.527914144385086,P,7.688590049743652,7.57430248260498,7.488956356048584,7.796944618225098,7.809350509643554,7.261136841773987,6.286542272567749
1999-04-09,55.16034645969777,A,7.7108564376831055,7.650001144409179,7.512704992294312,7.760579633712768,7.809252605438233,7.28018159866333,6.300269017219543
1999-04-12,55.9559620310033,A,8.193248748779297,7.782101821899414,7.578755331039429,7.743139457702637,7.820879945755005,7.304865980148316,6.316444783210755
1999-04-13,56.62299285213745,A,8.059660911560059,7.886001205444336,7.647032117843628,7.720503807067871,7.834880399703979,7.329475150108338,6.332286109924317
1999-04-14,56.809380914843864,A,7.940921306610107,7.918655490875244,7.710856294631958,7.710484910011291,7.839680652618409,7.351043000221252,6.347126126289368
1999-04-15,56.749065580994426,A,7.510479927062988,7.8830334663391115,7.728667974472046,7.66855399608612,7.843291053771972,7.368306436538696,6.359554538726806
1999-04-16,56.31098848905677,A,7.376893043518066,7.8162407875061035,7.733120965957641,7.621057057380677,7.847790794372559,7.384308190345764,6.36994393825531
1999-04-19,54.4195641773129,P,6.738648891448975,7.525320816040039,7.653711318969727,7.573559999465942,7.836706466674805,7.395262289047241,6.376808614730835
1999-04-20,53.321526996902946,P,7.287835597991943,7.370955753326416,7.628478479385376,7.553522276878357,7.842689466476441,7.409308066368103,6.38523344039917
