Date,GRADE,GPS,PFE,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2005-09-28,40.49200247792679,B,10.875762939453123,10.934384155273438,11.063002967834473,11.203871917724609,11.298917331695556,11.721260166168213,11.499207129478455
2005-09-29,40.68979186190532,B,10.976378440856934,10.92038459777832,11.03631658554077,11.19927806854248,11.28744836807251,11.711008291244507,11.498276324272156
2005-09-30,40.91785866345051,B,10.923885345458984,10.929133987426757,10.995631217956543,11.191403341293334,11.275711479187011,11.6992324924469,11.497083053588867
2005-10-03,41.03463232257514,B,11.063879013061523,10.937883377075195,10.982069110870361,11.190528297424317,11.267469444274901,11.687249460220336,11.49566918849945
2005-10-04,41.29190881038131,B,11.042006492614746,10.976382446289062,10.975069618225097,11.176747798919678,11.260353603363036,11.675177965164185,11.493203983306884
2005-10-05,41.262002444340766,B,10.84951114654541,10.97113208770752,10.95275812149048,11.143936491012573,11.245391826629639,11.660139055252076,11.48909119129181
2005-10-06,40.89547283681102,B,10.783891677856444,10.932634735107422,10.926509666442872,11.10325117111206,11.228509502410889,11.64322774887085,11.485185546875
2005-10-07,40.54532581945745,B,10.670146942138672,10.881887054443359,10.905510520935058,11.060815715789795,11.211697845458984,11.625787076950074,11.480968065261841
2005-10-10,40.01672901568969,B,10.696393013000488,10.808389854431152,10.873136615753173,11.019473981857299,11.194194908142089,11.607827005386353,11.477823824882508
2005-10-11,39.48647571119891,B,10.63076877593994,10.72614231109619,10.851262378692628,10.982725381851196,11.172773208618164,11.588863182067872,11.474351463317872
2005-10-12,39.60840510325992,B,10.8670072555542,10.729641532897947,10.850386810302734,10.956694889068604,11.156163215637207,11.57300022125244,11.47244565486908
2005-10-13,39.720947599952886,B,10.718270301818848,10.71651725769043,10.824575996398925,10.930446290969849,11.139445266723634,11.554650831222535,11.469753351211548
2005-10-14,39.84566175285687,B,10.639521598815918,10.710392189025878,10.79613962173462,10.89588541984558,11.124192943572998,11.537902956008912,11.466645874977111
2005-10-17,39.90481166032153,B,10.55202579498291,10.681518745422363,10.744954299926757,10.86351170539856,11.107538204193116,11.520280122756958,11.462801198959351
2005-10-18,40.03043889324385,B,10.556403160095217,10.666645622253418,10.696393966674805,10.835731792449952,11.086714267730713,11.504655723571778,11.45959925174713
2005-10-19,39.71606298372373,B,10.486409187316896,10.59052600860596,10.660083770751953,10.806420946121216,11.065540218353272,11.487158575057983,11.456304244995117
2005-10-20,38.58767476822047,B,9.580822944641112,10.36303653717041,10.53977689743042,10.733143281936645,11.025817165374756,11.460475244522094,11.449979939460754
2005-10-21,37.26782326298362,B,9.296454429626465,10.09442310333252,10.4024076461792,10.65395908355713,10.98285659790039,11.431990737915038,11.442405052185059
