Date,GRADE,GPS,CRL,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2020-10-15,78.80760313767477,A,242.1499938964844,243.52200012207032,238.86700134277345,229.39750061035156,221.21120025634767,203.79690017700196,176.78965023040772
2020-10-16,76.91600967863053,A,240.2899932861328,243.0659973144531,240.00900115966797,230.43150024414064,221.585,204.40320007324217,177.20165019989014
2020-10-19,74.46028887308547,A,233.1300048828125,241.03799743652343,239.82500152587892,231.19150085449218,221.87240020751952,204.93630004882812,177.57180019378663
2020-10-20,71.91065277273293,A,233.52999877929688,238.747998046875,239.84000091552736,232.0015007019043,222.33820007324218,205.43809997558594,177.94140018463133
2020-10-21,69.0323558695365,A,229.08999633789065,235.63799743652345,239.01399993896484,232.82850036621093,222.52700012207032,205.8317999267578,178.29265018463136
2020-10-22,67.48779691693248,P,233.92999267578125,233.9939971923828,238.75799865722655,233.93349990844726,222.8583999633789,206.3367999267578,178.66250011444092
2020-10-23,66.2080474775416,P,232.80999755859372,232.497998046875,237.78199768066406,234.7354995727539,223.2247998046875,206.88059997558594,179.0276501083374
2020-10-26,65.68646071679915,P,230.17999267578125,231.90799560546876,236.4729965209961,235.0734992980957,223.4593997192383,207.3319999694824,179.37965007781983
2020-10-27,64.88857397417486,P,229.25999450683597,231.05399475097656,234.90099639892577,235.38999938964844,223.7015997314453,207.82129989624025,179.735950050354
2020-10-28,64.03927062765317,P,222.0,229.63599548339843,232.63699645996093,235.16749954223633,223.839599609375,208.22419982910156,180.05180004119873
2020-10-29,63.121774133297436,P,228.94000244140625,228.63799743652345,231.3159973144531,235.09149932861328,224.12419952392577,208.76879989624024,180.41300006866456
2020-10-30,62.4499223664109,P,227.6999969482422,227.61599731445312,230.05699768066407,235.03299942016602,224.35079956054688,209.2497998046875,180.77500003814697
2020-11-02,63.162216176555894,P,232.82000732421875,228.1440002441406,230.0259979248047,234.9254997253418,224.69899963378907,209.78059982299806,181.16625003814698
2020-11-03,64.65192593782862,P,237.4499969482422,229.78200073242186,230.41799774169922,235.12899932861328,225.10679962158204,210.35199981689453,181.5688500595093
2020-11-04,69.0747215941334,A,249.2700042724609,235.23600158691406,232.43599853515624,235.72499923706056,225.72019958496094,211.06319992065428,182.02665004730224
2020-11-05,72.53642126734817,A,251.5800018310547,239.76400146484374,234.20099945068358,236.47949905395507,226.40879974365234,211.7933999633789,182.50000003814696
2020-11-06,75.91536353067322,A,250.66000366210935,244.3560028076172,235.98600006103516,236.8839988708496,227.0727996826172,212.52809997558595,182.98040004730225
2020-11-09,76.30779886801231,A,237.25999450683597,245.24400024414064,236.69400024414062,236.58349838256837,227.43899963378905,213.15079986572266,183.39020000457765
2020-11-10,74.66570387731687,A,228.7400054931641,243.502001953125,236.64200134277343,235.7714988708496,227.6927996826172,213.68809997558594,183.75015003204345
2020-11-11,71.75266466850523,A,235.66000366210935,240.78000183105468,238.00800170898438,235.32249908447267,228.00379974365234,214.33830001831055,184.13940006256104
2020-11-12,69.06453001218682,P,237.4600067138672,237.95600280761718,238.86000213623046,235.0879997253418,228.5947998046875,214.97690002441405,184.53135005950926
2020-11-13,67.02491667862893,P,239.00999450683597,235.6260009765625,239.99100189208986,235.02399978637695,229.28219970703125,215.66720001220702,184.94645000457763
2020-11-16,67.42052286508586,P,238.0,235.7740020751953,240.50900115966797,235.26749954223632,229.94939971923827,216.35720001220704,185.34774997711182
2020-11-17,68.91568480836993,P,235.97999572753903,237.2220001220703,240.36200103759765,235.38999938964844,230.6099996948242,216.97349990844725,185.66104991912843
2020-11-18,68.67170436337824,A,234.1100006103516,236.91199951171876,238.84600067138672,235.6409996032715,231.09439971923828,217.55899993896483,185.97494991302491
2020-11-19,67.79859522594218,P,233.4600067138672,236.11199951171875,237.03400115966798,235.61750030517578,231.4643997192383,218.12440002441406,186.28074993133544
2020-11-20,66.24880205350519,P,232.5399932861328,234.81799926757813,235.2220001220703,235.60400009155273,231.7649996948242,218.68059997558595,186.5610499191284
2020-11-23,64.73814055749459,P,232.00999450683597,233.6199981689453,234.6970001220703,235.69550018310548,232.00499969482422,219.18269989013672,186.8386999130249
2020-11-24,62.802616495746975,P,224.67999267578125,231.35999755859376,234.29099884033204,235.46650009155275,231.9925994873047,219.61539978027344,187.0824998855591
2020-11-25,62.105497729518696,P,226.3500061035156,229.80799865722656,233.35999908447266,235.68400039672852,232.0799996948242,220.0279998779297,187.3225499343872
2020-11-26,61.759962384920215,P,226.3500061035156,228.38599853515626,232.2489990234375,235.55450057983398,232.24399993896483,220.4401998901367,187.57715000152587
2020-11-27,62.2005210882888,P,230.16000366210935,227.91000061035157,231.36399993896484,235.67750091552733,232.455,220.9292999267578,187.8597500228882
2020-11-30,62.816962903463555,P,234.5200042724609,228.4120025634765,231.01600036621093,235.76250076293945,232.7868002319336,221.46940002441406,188.19480007171632
2020-12-01,64.73235247515665,P,237.25999450683597,230.9280029296875,231.1440002441406,235.75300064086915,233.18540008544923,221.9675,188.56880001068114
2020-12-02,65.85321653816824,P,235.4600067138672,232.7500030517578,231.27900085449218,235.06250076293946,233.6436001586914,222.38760009765625,188.9408500289917
2020-12-03,67.07420140579121,P,234.9900054931641,234.4780029296875,231.43200073242187,234.2330009460449,234.1068002319336,222.83050018310547,189.32385005950928
2020-12-04,67.8325848769055,A,237.4199981689453,235.93000183105468,231.9200012207031,233.5710006713867,234.51980010986327,223.24210021972655,189.73310001373292
2020-12-07,67.82995862594359,A,236.3699951171875,236.3,232.3560012817383,233.5265007019043,234.77880004882812,223.62640014648437,190.09344997406006
2020-12-08,68.45146802547436,A,242.08999633789065,237.26600036621093,234.0970016479492,234.19400024414062,235.1620001220703,224.06710006713868,190.49634998321534
2020-12-09,69.08561513388645,A,240.33999633789065,238.24199829101562,235.49600067138672,234.4279998779297,235.43980010986328,224.4888999938965,190.85804996490478
2020-12-10,69.6282172474485,A,239.7700042724609,239.197998046875,236.83800048828124,234.5434997558594,235.62600006103514,224.90460006713866,191.24874996185304
2020-12-11,69.40641077317908,A,236.2700042724609,238.96799926757814,237.4490005493164,234.40650024414063,235.77400024414064,225.33900009155275,191.65465000152588
2020-12-14,69.67437608548187,A,240.07000732421875,239.70800170898437,238.00400085449218,234.51000061035157,235.87600036621095,225.7404002380371,192.140950050354
2020-12-15,68.87755600386038,A,243.0800018310547,239.9060028076172,238.58600158691405,234.86500091552733,236.07000030517577,226.1975003051758,192.619700050354
2020-12-16,68.37691998754555,A,240.16000366210935,239.87000427246093,239.05600128173828,235.16750106811523,236.12620025634766,226.60330032348634,193.13750003814698
2020-12-17,69.13097429343209,A,247.05999755859372,241.32800292968744,240.26300048828125,235.84750061035157,236.33760009765626,227.06080032348632,193.75230003356933
2020-12-18,70.76121614612781,A,248.97000122070312,243.86800231933594,241.41800079345703,236.66900100708008,236.46559997558595,227.56060028076172,194.35250007629395
2020-12-21,72.25839647709269,A,250.72000122070312,245.9980010986328,242.8530014038086,237.60450134277343,236.61459991455078,227.99210021972655,195.0828000640869
2020-12-22,73.6756532957044,A,252.6199951171875,247.90599975585937,243.90600128173827,239.00150146484376,236.76739990234375,228.479100189209,195.78590003967284
2020-12-23,75.29938115469697,A,251.8000030517578,250.23399963378907,245.052001953125,240.27400131225585,236.91059997558594,228.81740020751954,196.55040004730225
2020-12-24,75.50148043018665,A,251.7100067138672,251.16400146484375,246.24600219726562,241.54200134277343,237.1018002319336,229.15650024414063,197.26515007019043
2020-12-25,75.43331965584153,A,251.7100067138672,251.71200256347657,247.79000244140624,242.61950149536133,237.33020050048827,229.45760025024413,197.9948001098633
2020-12-28,74.36961174710093,A,247.1699981689453,251.002001953125,248.5000015258789,243.25200119018555,237.61100036621093,229.74170028686524,198.728150100708
2020-12-29,73.17999795926376,A,248.63999938964844,250.20600280761718,249.05600128173828,243.82100143432618,237.91320037841797,230.1257002258301,199.42075008392334
2020-12-30,72.11110817963022,A,248.58999633789065,249.56400146484376,249.8990005493164,244.47750091552734,238.30320037841796,230.41510025024414,200.0669500732422
2020-12-31,71.14299144950051,A,249.8600006103516,249.19400024414062,250.1790008544922,245.22100067138672,238.62180053710938,230.74010025024415,200.66620010375976
2021-01-01,70.15452552358632,A,249.8600006103516,248.8239990234375,250.26800079345702,245.84300079345704,238.96280059814453,231.093800201416,201.28435009002686
2021-01-04,70.0414079188514,A,249.6699981689453,249.3239990234375,250.16300048828126,246.50800094604492,239.3526007080078,231.40600021362306,201.88275005340577
2021-01-05,70.15195051745295,A,252.58999633789065,250.11399841308594,250.16000061035157,247.03300094604492,239.81920074462892,231.7604002380371,202.51465003967286
2021-01-06,70.75736295973833,A,254.75999450683597,251.347998046875,250.45599975585938,247.75400085449218,240.47440063476563,232.15700012207031,203.19040000915527
2021-01-07,72.58692032844931,A,263.1600036621094,254.00799865722655,251.6009994506836,248.92350082397462,241.1588006591797,232.64150009155273,203.89830001831055
2021-01-08,75.70284331699888,A,271.010009765625,258.2380004882813,253.53099975585937,250.6605010986328,242.02500091552736,233.18790023803712,204.65915008544923
2021-01-11,79.36858238696894,A,276.3099975585937,263.5660003662109,256.4449996948242,252.47250061035157,242.89480072021485,233.79690017700196,205.37665008544923
2021-01-12,81.35008384394203,A,268.239990234375,266.6959991455078,258.4049987792969,253.7305000305176,243.5106005859375,234.30870010375978,206.05120002746582
2021-01-13,82.35265434505907,A,267.489990234375,269.24199829101565,260.2949981689453,255.09699935913085,243.87500030517577,234.79759994506836,206.6815000152588
2021-01-14,81.66485232850341,A,266.9100036621094,269.99199829101565,261.99999847412107,256.08949966430663,244.18160034179687,235.29520004272462,207.32125
2021-01-15,80.35200588208647,A,273.7200012207031,270.53399658203125,264.38599853515626,257.32699966430664,244.64280029296876,235.85779998779296,207.9950499725342
2021-01-18,78.34791352760143,A,273.7200012207031,270.0159973144531,266.790998840332,258.4769996643066,245.3720004272461,236.40550003051757,208.66559997558593
2021-01-19,78.9014424992542,A,278.8900146484375,272.1460021972656,269.4210006713867,259.79050064086914,246.37500061035155,237.03390014648437,209.34710006713868
2021-01-20,80.25165048312148,A,282.94000244140625,275.2360046386719,272.23900146484374,261.3475006103516,247.3206005859375,237.6622001647949,210.0646501159668
2021-01-21,81.84191555529156,A,281.239990234375,278.102001953125,274.0470001220703,262.82399978637693,248.19620025634765,238.39550003051758,210.7730500793457
2021-01-22,82.0760086063929,A,280.17999267578125,279.3940002441406,274.96399841308596,264.2474990844727,249.01960021972656,239.15089996337892,211.44905006408692
2021-01-25,81.3639479088722,A,273.5400085449219,279.3580017089844,274.68699951171874,265.5659996032715,249.730400390625,239.83990005493163,212.09545013427734
2021-01-26,78.62782967776467,A,265.4800109863281,276.6760009765625,274.41100158691404,266.40800018310546,250.32040069580077,240.4652001953125,212.747550201416
2021-01-27,73.51048223454511,A,252.8699951171875,270.66199951171876,272.9490020751953,266.6220001220703,250.6956005859375,240.8950001525879,213.32630020141602
2021-01-28,69.97524006761797,P,260.8800048828125,266.5900024414062,272.34600219726565,267.17300033569336,251.2440005493164,241.35420013427733,213.95345024108886
2021-01-29,66.69826859389865,P,259.04998779296875,262.36400146484374,270.8790008544922,267.6324996948242,251.77420043945312,241.76960006713867,214.5639501953125
2021-02-01,65.63034541511232,P,266.0,260.8559997558594,270.10700073242185,268.44899978637693,252.45400054931642,242.2295001220703,215.1928002166748
2021-02-02,66.5593350009981,P,272.3999938964844,262.2399963378906,269.45799865722654,269.43949966430665,253.40840057373046,242.7005000305176,215.85505020141602
2021-02-03,69.09298963377654,P,267.8500061035156,265.2359985351562,267.9489990234375,270.0940002441406,254.23840057373047,243.15920013427734,216.46450019836425
2021-02-04,70.32985140713593,A,269.9599914550781,267.0519958496094,266.8209991455078,270.4339996337891,255.11060028076173,243.67730010986327,217.09095016479492
2021-02-05,72.74607942893272,A,275.760009765625,270.3940002441406,266.3790008544922,270.67149963378904,256.02260040283204,244.238800201416,217.7768002319336
2021-02-08,73.83862885456037,A,276.6499938964844,272.5239990234375,266.68999938964845,270.6884994506836,256.8652001953125,244.82600021362305,218.46830017089843
2021-02-09,74.27000386989738,A,277.8500061035156,273.61400146484374,267.9269989013672,271.16900024414065,257.67700042724607,245.43120025634767,219.15235023498536
2021-02-10,76.20401293004537,A,280.54998779296875,276.15399780273435,270.6949981689453,271.82200012207034,258.5788000488281,246.11120010375976,219.83680015563965
2021-02-11,79.05882350977177,A,289.25,280.0119995117187,273.53199768066406,272.93899993896486,259.6639999389648,246.88540008544922,220.50025016784667
2021-02-12,81.25929135832799,A,292.79998779296875,283.4199951171875,276.90699768066406,273.89299926757815,260.7715997314453,247.6456999206543,221.16645011901855
2021-02-15,83.17865636001254,A,292.79998779296875,286.6499938964844,279.5869964599609,274.8469985961914,261.90019958496094,248.33949981689454,221.80925003051757
2021-02-16,83.37214104016728,A,286.739990234375,288.42799072265626,281.02099609375,275.23949737548827,262.79319946289064,248.97759979248048,222.43814994812013
2021-02-17,84.18168353161386,A,299.4800109863281,292.2139953613281,284.1839965820312,276.0664978027344,263.9759997558594,249.70789993286132,223.1311000061035
2021-02-18,82.78599073242191,A,292.510009765625,292.8659973144531,286.4389984130859,276.6299987792969,265.03079986572266,250.3283999633789,223.77865005493163
2021-02-19,80.63591629275619,A,289.54998779296875,292.21599731445315,287.8179962158203,277.09849853515624,266.0963995361328,250.93519989013672,224.3773500061035
2021-02-22,78.02930718834655,A,283.5899963378906,290.3739990234375,288.5119964599609,277.6009979248047,266.96679931640625,251.42139984130858,224.9363999938965
2021-02-23,77.09339118653912,A,282.9800109863281,289.62200317382815,289.0249969482422,278.4759979248047,267.7647994995117,251.91739990234376,225.50190002441406
2021-02-24,74.83631828360875,A,288.2200012207031,287.3700012207031,289.7919982910156,280.24349822998045,268.7259994506836,252.42609985351564,226.0637000274658
2021-02-25,72.5026692199725,A,280.17999267578125,284.90399780273435,288.88499755859374,281.20849761962893,269.38839935302735,252.8629997253418,226.58845001220703
2021-02-26,71.68411705617882,A,286.1400146484375,284.2220031738281,288.2190002441406,282.56299896240233,270.13179962158205,253.29869979858398,227.15110008239745
2021-03-01,72.21813019304341,P,289.6099853515625,285.4260009765625,287.9,283.74349822998045,270.9095993041992,253.762099609375,227.7311000061035
2021-03-02,72.17749541215971,P,287.4599914550781,286.3219970703125,287.9720001220703,284.49649810791016,271.60639923095704,254.1868995666504,228.31149993896486
2021-03-03,69.8391172876233,P,278.2699890136719,284.3319946289063,285.8509979248047,285.01749725341796,272.1357989501953,254.52319946289063,228.82994987487794
2021-03-04,68.12437321913174,P,268.1600036621094,281.92799682617186,283.41599731445314,284.92749786376953,272.46479888916014,254.78329956054688,229.2900998687744
2021-03-05,66.1248838474692,P,273.82000732421875,279.4639953613281,281.84299926757814,284.8304977416992,272.90699890136716,255.11859970092775,229.76089988708497
2021-03-08,63.43030585836797,P,270.9700012207031,275.7359985351562,280.58099975585935,284.54649810791017,273.3829989624023,255.49699966430663,230.2166498565674
2021-03-09,62.07491844930835,P,278.44000244140625,273.9320007324219,280.1269989013672,284.5759979248047,273.9789990234375,255.94609970092773,230.69209983825684
2021-03-10,62.44228402690131,P,276.5899963378906,273.59600219726565,278.96399841308596,284.3779983520508,274.5389990234375,256.42109970092775,231.12644981384278
2021-03-11,65.32649702283037,P,285.0,276.96400146484376,279.4459991455078,284.1654983520508,275.24179901123046,256.9317997741699,231.63429985046386
2021-03-12,67.45530815391075,P,286.7900085449219,279.55800170898436,279.51099853515626,283.86499938964846,275.9803991699219,257.4715998840332,232.17609992980957
2021-03-15,70.49120456105673,P,292.0899963378906,283.78200073242186,279.7589996337891,283.82949981689455,276.8287991333008,258.0906999206543,232.71134994506835
2021-03-16,71.87872931857486,P,288.5299987792969,285.8,279.8660003662109,283.91900024414065,277.5475991821289,258.6833999633789,233.25234992980958
2021-03-17,74.11769036307003,A,292.70001220703125,289.0220031738281,281.3090026855469,283.58000030517576,278.3063995361328,259.39040008544924,233.8072999572754
2021-03-18,74.14778912539812,A,288.2799987792969,289.6780029296875,283.3210021972656,283.3684997558594,278.80879943847657,259.98380004882813,234.37629997253418
2021-03-19,73.83585458723361,A,286.67999267578125,289.6559997558594,284.60700073242185,283.225,279.1221990966797,260.5736000061035,234.9116999053955
2021-03-22,72.91111400858262,A,288.1300048828125,288.86400146484374,286.3230010986328,283.4520004272461,279.35859924316406,261.12669998168946,235.45364990234376
2021-03-23,71.41498115238358,A,280.3099975585937,287.2200012207031,286.51000061035154,283.31849975585936,279.5999993896484,261.555299987793,235.95364990234376
2021-03-24,68.29352764691859,P,276.2099914550781,283.9219970703125,286.4720001220703,282.71799926757814,279.7743994140625,261.82469985961916,236.4439498901367
2021-03-25,66.61709721111193,P,281.95001220703125,282.6559997558594,286.16700134277346,282.80650024414064,280.07519958496096,262.1283999633789,236.9608999633789
2021-03-26,66.1323438954751,P,288.0400085449219,282.9280029296875,286.29200134277346,282.90149993896483,280.3615997314453,262.502200012207,237.51514999389647
2021-03-29,64.63416466440822,P,282.95001220703125,281.8920043945312,285.3780029296875,282.5685012817383,280.5461999511719,262.959100189209,238.05495002746582
2021-03-30,65.50279222971977,P,287.9599914550781,283.4220031738281,285.3210021972656,282.59350128173827,280.7275994873047,263.5513000488281,238.61970001220703
2021-03-31,67.70616355800063,A,289.8299865722656,286.1460021972656,285.03399963378905,283.17150115966797,280.8653991699219,264.0929998779297,239.21564994812013
2021-04-01,69.8413465917431,A,294.1700134277344,288.5900024414062,285.6230010986328,284.47200164794924,281.1239996337891,264.66009994506834,239.8184999847412
2021-04-02,71.061750572473,A,294.1700134277344,289.8160034179688,286.37200317382815,285.489501953125,281.40380004882815,265.21170013427735,240.4394500732422
2021-04-05,74.07880418993851,A,297.8900146484375,292.80400390625,287.34800415039064,286.8355026245117,281.89080017089844,265.8106002807617,241.08390014648438
2021-04-06,76.48791923445495,A,302.19000244140625,295.65000610351564,289.5360046386719,288.0230026245117,282.625,266.4727003479004,241.72310012817383
2021-04-07,78.04636749973724,A,296.5299987792969,296.99000854492186,291.56800537109376,289.020002746582,283.4982000732422,267.09690032958986,242.32795013427733
2021-04-08,79.26126122061588,A,305.20001220703125,299.1960083007813,293.89300537109375,290.0300033569336,284.38460021972656,267.81430038452146,242.9693502044678
2021-04-09,80.72493530687898,A,306.3999938964844,301.6420043945312,295.72900390625,291.01050262451173,285.3316003417969,268.552900390625,243.61675018310547
2021-04-12,80.87857390629593,A,305.2300109863281,303.11000366210936,297.9570037841797,291.6675033569336,286.11620056152344,269.28510055541994,244.23390022277832
2021-04-13,80.76958441586774,A,309.82000732421875,304.63600463867186,300.14300537109375,292.7320037841797,286.86460083007813,270.1365007019043,244.87595024108887
2021-04-14,81.09193670956171,A,309.1700134277344,307.16400756835935,302.07700805664064,293.55550384521484,287.6910009765625,270.96470077514647,245.49635032653808
2021-04-15,82.09993083953091,A,320.3699951171875,310.1980041503906,304.69700622558594,295.1600036621094,288.6992010498047,271.9049006652832,246.17255027770997
2021-04-16,83.4790698510432,A,323.3800048828125,313.59400634765626,307.6180053710938,296.99500427246096,289.65160095214844,272.83710067749024,246.883200302124
2021-04-19,85.25894599940172,A,324.5899963378906,317.46600341796875,310.2880035400391,298.81800384521483,290.61040100097654,273.73780059814453,247.6036003112793
2021-04-20,86.12995729793045,A,322.3699951171875,319.9760009765625,312.3060028076172,300.9210037231445,291.50080078125,274.58890060424807,248.27820030212402
2021-04-21,87.52504091515941,A,324.0199890136719,322.94599609375,315.0550018310547,303.3115036010742,292.37020080566407,275.4745004272461,248.93105026245118
2021-04-22,87.22669360690071,A,327.70001220703125,324.41199951171876,317.3050018310547,305.59900360107423,293.1392010498047,276.40160049438475,249.6160503387451
2021-04-23,87.09949789196197,A,334.3399963378906,326.6039978027344,320.0990020751953,307.9140029907227,293.9700012207031,277.37080047607424,250.30645034790038
2021-04-26,87.42025702071957,A,336.44000244140625,328.9739990234375,323.2200012207031,310.58850250244143,294.8428015136719,278.3715005493164,250.9989503479004
2021-04-27,87.8245393570864,A,334.3699951171875,331.3739990234375,325.675,312.90900268554685,295.79540161132815,279.2943005371094,251.68070030212402
2021-04-28,87.48049482634066,A,334.79998779296875,333.5299987792969,328.2379974365234,315.15750274658205,296.5018011474609,280.23890045166013,252.3639002227783
2021-04-29,86.98683109098779,A,333.8699951171875,334.7639953613281,329.58799743652344,317.1425018310547,297.32900085449216,281.1799003601074,253.04225021362305
2021-04-30,85.56100395559865,A,332.45001220703125,334.38599853515626,330.4949981689453,319.0565017700195,298.18700134277344,282.14170043945313,253.74035026550294
2021-05-03,83.41219715632151,A,331.95001220703125,333.4880004882813,331.2309997558594,320.7595016479492,299.1542016601563,283.06050048828126,254.40045036315917
2021-05-04,82.77182587125309,A,338.9599914550781,334.4059997558594,332.88999938964844,322.59800109863284,300.27380126953125,284.0193003845215,255.10840034484863
2021-05-05,83.24968718310299,A,345.2099914550781,336.4880004882813,335.0089996337891,325.03200073242186,301.4136010742188,285.06980026245117,255.83655029296875
2021-05-06,82.95204993574643,A,336.8399963378906,337.0820007324219,335.922998046875,326.61399993896487,302.54680114746094,285.9676002502441,256.5142002868652
2021-05-07,83.5857748230048,A,342.54998779296875,339.10199584960935,336.74399719238284,328.42149963378904,303.67500061035156,286.9034001159668,257.23200019836423
2021-05-10,82.976975988302,A,332.8800048828125,339.2879943847656,336.38799743652345,329.80399932861326,304.54040100097654,287.7250001525879,257.85855018615723
2021-05-11,79.28872368957285,A,320.5,335.59599609375,335.00099792480466,330.33799896240237,305.201201171875,288.403800201416,258.4414501953125
2021-05-12,73.99985886673103,P,316.760009765625,329.9059997558594,333.19700012207034,330.7174987792969,305.97100158691404,289.0534002685547,258.9354002380371
2021-05-13,71.03241046751187,P,321.010009765625,326.74000244140626,331.91100158691404,330.74949951171874,307.0280017089844,289.74640029907226,259.45145027160646
2021-05-14,68.34171006268676,P,329.07000732421875,324.04400634765625,331.5730010986328,331.03399963378905,308.13300170898435,290.52000030517576,259.98880027770997
2021-05-17,66.79049804680828,P,322.7099914550781,322.0100036621094,330.6489990234375,330.93999938964845,309.16780151367186,291.2754002380371,260.5085502624512
2021-05-18,67.07376298094543,P,319.70001220703125,321.8500061035156,328.72300109863284,330.80650024414064,309.99300170898437,291.98600036621093,261.0558502960205
2021-05-19,67.81225321386556,P,319.0,322.2980041503906,326.102001953125,330.55550079345704,310.84120178222656,292.69010040283206,261.5526003265381
2021-05-20,68.68591102140873,P,326.70001220703125,323.4360046386719,325.08800354003904,330.50550079345703,311.6752020263672,293.4585005187988,262.0993003845215
2021-05-21,68.1479671606192,P,327.2300109863281,323.06800537109376,323.556005859375,330.1500015258789,312.4840020751953,294.2322006225586,262.6630004119873
2021-05-24,69.01245308063571,P,331.1700134277344,324.760009765625,323.3850067138672,329.8865020751953,313.2656024169922,295.0472007751465,263.22660049438474
2021-05-25,70.53341497424613,P,329.5199890136719,326.7240051269531,324.28700561523436,329.64400177001954,314.0854022216797,295.8165007019043,263.7884504699707
2021-05-26,71.684163024505,P,324.510009765625,327.8260070800781,325.0620056152344,329.12950286865237,314.7216021728516,296.51400085449217,264.33550048828124
2021-05-27,72.47125666022873,A,332.20001220703125,328.92600708007814,326.181005859375,329.0460037231445,315.6000024414063,297.2044009399414,264.92295051574706
2021-05-28,74.37775818623284,A,337.989990234375,331.0780029296875,327.0730041503906,329.32300262451173,316.62620239257814,297.8742007446289,265.531050491333
2021-05-31,75.2932654199562,A,337.989990234375,332.44199829101564,328.6010040283203,329.62500152587893,317.6234020996094,298.4910006713867,266.1439504241943
2021-06-01,75.24340662731451,A,332.8999938964844,333.1179992675781,329.92100219726564,329.3220016479492,318.6752020263672,299.1376007080078,266.7231504058838
2021-06-02,75.47778210324954,A,329.5199890136719,334.1199951171875,330.97300109863284,328.5375015258789,319.74140197753906,299.7579006958008,267.27775032043456
2021-06-03,74.93757281767027,A,331.70001220703125,334.0199951171875,331.47300109863284,328.28050231933594,320.73640197753906,300.40580078125,267.8505004119873
2021-06-04,74.06876118462064,A,336.8399963378906,333.7899963378906,332.4339996337891,327.99500274658203,321.71240173339845,301.03700073242186,268.4474003601074
2021-06-07,73.85752435060071,A,340.239990234375,334.2399963378906,333.34099731445315,328.36300201416014,322.8582012939453,301.7022006225586,269.0538503265381
2021-06-08,75.0370702172751,A,343.0199890136719,336.2639953613281,334.6909973144531,329.48900146484374,323.9594012451172,302.34350036621095,269.68870025634766
2021-06-09,77.29392930891048,A,345.9100036621094,339.5419982910156,336.83099670410155,330.94650115966795,325.08100158691406,302.97320037841797,270.31770027160644
2021-06-10,80.49575788032776,A,354.7799987792969,344.1579956054687,339.0889953613281,332.63500061035154,326.2932012939453,303.7086004638672,271.05205024719237
2021-06-11,82.57511268341362,A,352.0899963378906,347.20799560546874,340.4989959716797,333.78600006103517,327.45160095214845,304.4277005004883,271.78930023193357
2021-06-14,84.48396022542502,A,355.3299865722656,350.2259948730469,342.2329956054688,335.41699981689453,328.600400390625,305.2456002807617,272.5427501678467
2021-06-15,85.56772699715287,A,354.3599853515625,352.493994140625,344.3789947509766,337.1499984741211,329.6438000488281,306.13440002441405,273.29980010986327
2021-06-16,85.93492205537613,A,352.9200134277344,353.89599609375,346.7189971923828,338.8459991455078,330.7716003417969,307.13490020751954,274.0149501800537
2021-06-17,85.26548188560106,A,357.7799987792969,354.49599609375,349.3269958496094,340.3999984741211,331.82320007324216,308.10390014648436,274.7290501403809
2021-06-18,84.89336835730826,A,353.70001220703125,354.8179992675781,351.01299743652345,341.72349853515624,332.76920043945313,309.050400390625,275.4100002288818
2021-06-21,84.55127878742535,A,360.5899963378906,355.8700012207031,353.047998046875,343.1944976806641,333.8764001464844,309.9963003540039,276.1129002380371
2021-06-22,84.43116624359193,A,364.0,357.7980041503906,355.1459991455078,344.91849822998046,334.96,310.91230041503906,276.80640022277834
2021-06-23,84.8878905807451,A,366.9500122070313,360.60400390625,357.25,347.0404983520508,336.11559997558595,311.9033004760742,277.5312503051758
2021-06-24,84.63319032957675,A,366.7799987792969,362.40400390625,358.45,348.7694976806641,337.04380004882813,312.8715005493164,278.27440032958987
2021-06-25,85.21382988472939,A,367.8999938964844,365.24400024414064,360.0309997558594,350.2649978637695,337.93419982910154,313.792900390625,279.0158502960205
2021-06-28,84.58073893662244,A,366.05999755859375,366.33800048828124,361.1040008544922,351.66849822998046,338.76359985351564,314.6870004272461,279.75650032043455
2021-06-29,84.53028251691673,A,371.6499938964844,367.8679992675781,362.8330017089844,353.60599822998046,339.74919982910154,315.6250003051758,280.5281002807617
2021-06-30,83.64702429061937,A,369.9200134277344,368.4619995117188,364.5330017089844,355.6259994506836,340.6672003173828,316.5187005615234,281.3149503326416
2021-07-01,83.71194823935055,A,372.6400146484375,369.6340026855469,366.0190032958984,357.6729995727539,341.5660003662109,317.3526007080078,282.1190003967285
2021-07-02,83.63611308172877,A,374.2200012207031,370.89800415039065,368.0710021972656,359.54199981689453,342.3636004638672,318.16680084228517,282.9062503814697
2021-07-05,83.88155334816128,A,374.2200012207031,372.5300048828125,369.4340026855469,361.2410003662109,343.11920043945315,318.9810009765625,283.66025039672854
2021-07-06,83.40396458093586,A,377.4500122070313,373.69000854492185,370.77900390625,362.9625015258789,343.98080078125,319.8881011962891,284.43285049438475
2021-07-07,83.68565455563935,A,383.1799926757813,376.3420043945313,372.402001953125,364.8260009765625,344.9484008789062,320.7251010131836,285.21650047302245
2021-07-08,83.13022611663281,A,379.2000122070313,377.65400390625007,373.6440032958984,366.04700164794923,345.8550012207031,321.59200103759764,285.96020050048827
2021-07-09,83.4139207182008,A,384.8900146484375,379.78800659179694,375.34300537109374,367.68700256347654,346.90380126953124,322.54540130615237,286.74030059814453
2021-07-12,83.96332795023757,A,384.1300048828125,381.7700073242188,377.15000610351564,369.1270034790039,347.94740112304686,323.55080139160157,287.4861006164551
