Date,GRADE,GPS,TRMB,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1990-10-19,,,1.2083330154418943,1.1583333969116212,1.1395833969116211,1.1427083492279053,1.1341666603088378,,
1990-10-22,,,1.25,1.175,1.1479166984558105,1.1510416984558105,1.131666660308838,,
1990-10-23,,,1.3333330154418943,1.2166666030883788,1.1708333015441894,1.1614583492279054,1.1324999809265137,,
1990-10-24,,,1.3333330154418943,1.2583332061767576,1.1958333015441895,1.171875,1.1324999809265137,,
1990-10-25,,,1.25,1.2749998092651365,1.2083333015441895,1.1802083492279052,1.1324999809265137,,
1990-10-26,,,1.2083330154418943,1.2749998092651365,1.2166666030883788,1.184375,1.1308333015441894,,
1990-10-29,,,1.1666669845581057,1.2583332061767576,1.2166666030883788,1.1864583492279053,1.1308333015441894,,
1990-10-30,,,1.1875,1.229166603088379,1.222916603088379,1.1875,1.1312499618530274,,
1990-10-31,,,1.1666669845581057,1.195833396911621,1.2270833015441895,1.1916666984558106,1.1312499618530274,,
1990-11-01,,,1.1666669845581057,1.1791667938232424,1.2270833015441895,1.1854166984558105,1.1304166412353516,,
1990-11-02,,,1.1666669845581057,1.1708335876464846,1.2229166984558106,1.1812500476837158,1.1312499809265137,,
1990-11-05,,,1.1875,1.1750001907348635,1.2166666984558105,1.1822916984558105,1.1324999809265137,,
1990-11-06,,,1.1666669845581057,1.1708335876464846,1.2000000953674317,1.1854166984558105,1.1333333206176759,,
1990-11-07,,,1.1666669845581057,1.1708335876464844,1.1833334922790528,1.1895833969116212,1.1341666603088378,,
1990-11-08,,,1.125,1.1625001907348633,1.1708334922790526,1.1895833969116212,1.135,,
1990-11-09,,,1.1666669845581057,1.1625001907348635,1.1666668891906737,1.1916667461395263,1.1354166793823242,,
