Date,GRADE,GPS,COP,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1991-06-26,49.440093017366145,B,3.2625505924224854,3.2560893058776856,3.307772660255432,3.384490656852722,3.4312101793289185,3.495260179042816,3.3867327117919923
1991-06-27,49.48656449132963,B,3.311002731323242,3.27547082901001,3.298081946372986,3.3804528951644897,3.4232313060760498,3.4939892196655276,3.3852145683765413
1991-06-28,49.497224249214035,B,3.294853687286377,3.285162258148193,3.2883915185928343,3.367531991004944,3.414929451942444,3.491917130947113,3.3836156797409056
1991-07-01,49.50245905864955,B,3.3594555854797363,3.298082637786865,3.290006637573242,3.3594564318656923,3.408559284210205,3.489851429462433,3.3823398005962373
1991-07-02,49.53233098469989,B,3.343304395675659,3.3142333984375,3.286776232719421,3.35461106300354,3.402185935974121,3.4869845485687256,3.381530832052231
1991-07-03,49.54981787742228,B,3.294853687286377,3.320694017410278,3.288391661643982,3.345728063583374,3.395483160018921,3.4834732580184937,3.3809490525722503
1991-07-04,49.54995606875198,B,3.294853687286377,3.3174642086029054,3.2964675188064576,3.332807159423828,3.389420051574707,3.4802818155288695,3.3811496567726134
1991-07-05,49.585892570282624,C,3.311002731323242,3.320694017410278,3.3029281377792357,3.3247316122055053,3.3833601474761963,3.4778914713859557,3.381587475538254
1991-07-08,49.59714054055334,C,3.32715392112732,3.314233684539795,3.30615816116333,3.321501410007477,3.377868709564209,3.475662639141083,3.3820278215408326
1991-07-09,49.57520123602324,B,3.230246067047119,3.291622018814087,3.3029277086257935,3.311810553073883,3.3717312526702883,3.4731043863296507,3.3817488944530485
1991-07-10,49.55266410691549,B,3.197943925857544,3.2722400665283202,3.2964670419692994,3.3021198511123657,3.364624695777893,3.4700631999969485,3.38099551320076
1991-07-11,49.49919012395433,B,3.133338689804077,3.2399370670318604,3.2787006378173826,3.2883912920951843,3.3568721342086794,3.4671755385398866,3.3796843886375427
1991-07-12,49.46446937622127,B,3.197943925857544,3.217325305938721,3.2690096616744997,3.278700590133667,3.350088634490967,3.4658933901786804,3.3790874874591825
1991-07-15,49.434921913889895,B,3.214095115661621,3.1947135448455812,3.254473614692688,3.272240126132965,3.343951201438904,3.465252492427826,3.378571342229843
1991-07-16,49.48469649852814,B,3.32715392112732,3.214095115661621,3.252858567237854,3.2698173999786375,3.339751901626587,3.4646227860450747,3.3784640109539033
1991-07-17,49.60114711512254,B,3.440211772918701,3.2625486850738525,3.2673943758010866,3.2778930187225344,3.3381368017196653,3.4640042781829834,3.3793131589889525
1991-07-18,49.758137494062744,C,3.440211772918701,3.3239233016967775,3.281930184364319,3.2891988515853883,3.3355525732040405,3.463385770320892,3.380788230895996
1991-07-19,49.88245950800374,C,3.4563651084899902,3.3756075382232664,3.296466422080994,3.2996972799301147,3.3355525732040405,3.4621292614936827,3.382578774690628
1991-07-22,50.00136848321168,C,3.4725136756896973,3.427291250228882,3.3110023975372314,3.3085802793502808,3.335875544548035,3.4615139603614806,3.3841371035575865
1991-07-23,50.03170014077639,C,3.375608444213867,3.4369821548461914,3.3255386352539062,3.3142331719398497,3.3361986017227174,3.4588102173805235,3.385289158821106
1991-07-24,50.00395714024602,A,3.39175796508789,3.4272913932800293,3.344920039176941,3.32069354057312,3.3394288396835328,3.4557882523536683,3.386287236213684
1991-07-25,49.971974839535314,A,3.407909870147705,3.42083101272583,3.3723771572113037,3.325538897514343,3.34104395866394,3.4535674262046814,3.387757271528244
1991-07-26,49.93824472637633,A,3.424063205718994,3.414370632171631,3.394989085197449,3.3319993734359743,3.3439512348175047,3.4516680788993837,3.3886039233207703
1991-07-29,49.91037486710204,A,3.440211772918701,3.4079102516174316,3.4176007509231567,3.3360371828079223,3.3468583965301515,3.4510495710372924,3.3898442697525026
1991-07-30,49.944087240784945,A,3.488666296005249,3.430521821975708,3.4337519884109495,3.3433052778244017,3.3510577344894408,3.450755693912506,3.3911704063415526
1991-07-31,49.96303149231858,A,3.4725136756896973,3.446672964096069,3.4369821786880492,3.3521882772445677,3.3555800771713256,3.4498205733299256,3.3923375511169436
1991-08-01,49.96308060324338,A,3.4563651084899902,3.4563640117645265,3.4385975122451784,3.3602638483047484,3.3597794485092165,3.4485640645027162,3.3933457124233244
1991-08-02,49.95700677568774,A,3.4563651084899902,3.4628243923187254,3.4385975122451784,3.367531967163086,3.362686696052551,3.4471476244926453,3.3944321143627167
