Date,GRADE,GPS,CSGP,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1999-04-08,,,3.724999904632568,3.3524999618530273,3.018749976158142,2.622812497615814,2.314687502384186,1.8647812527418137,1.3437500026822091
1999-04-09,,,3.637500047683716,3.4799999713897707,3.147499990463257,2.7046875,2.340437505245209,1.8927812534570694,1.3570625028014183
1999-04-12,,,3.662499904632568,3.5874999523162843,3.2637499809265136,2.7871874928474427,2.3666875052452085,1.9210312527418136,1.3703437522053719
1999-04-13,56.82061805127696,A,3.674999952316284,3.659999942779541,3.3662499666213987,2.8596874952316282,2.39618750333786,1.949406252503395,1.3835937520861625
1999-04-14,56.978619462802186,A,4.300000190734863,3.8,3.5037499904632567,2.9653125047683715,2.4346875071525576,1.9839062541723251,1.4000312528014183
1999-04-15,57.15378819843698,A,4.449999809265137,3.9449999809265135,3.6487499713897704,3.0721874952316286,2.47743750333786,2.019906252026558,1.4170312520861625
1999-04-16,57.346734870902274,A,4.387499809265137,4.094999933242798,3.787499952316284,3.1715624809265135,2.5199374985694885,2.0547812503576277,1.434093751013279
1999-04-19,57.098932209806,A,3.525000095367432,4.06749997138977,3.8274999618530274,3.229062485694885,2.545437500476837,2.081031251549721,1.446718751490116
1999-04-20,56.860005802861615,A,3.462500095367432,4.025,3.8424999713897705,3.292187488079071,2.56868750333786,2.1071562522649767,1.459156251847744
1999-04-21,56.275052458952274,A,3.4749999046325684,3.859999942779541,3.8299999713897703,3.356874978542328,2.594187500476837,2.1336562514305113,1.4716562512516975
1999-04-22,55.740538154032265,A,3.762500047683716,3.7224999904632567,3.8337499856948853,3.4262499809265137,2.6251874995231628,2.1626562517881394,1.4856562516093255
1999-04-23,55.38433977077339,A,4.0,3.6450000286102293,3.8699999809265138,3.508749985694885,2.663937499523163,2.193656252026558,1.5007812514901162
1999-04-26,55.5902204915728,A,4.0,3.740000009536743,3.9037499904632567,3.5837499856948853,2.702687499523163,2.224781252145767,1.5157187512516976
1999-04-27,55.780195845925824,A,3.90625,3.828749990463257,3.9268749952316284,3.6465624809265136,2.740312497615814,2.2548437523841858,1.5302500012516975
1999-04-28,55.882520593669135,A,3.737499952316284,3.88125,3.8706249713897707,3.6871874809265135,2.77506249666214,2.283218752145767,1.5438437512516976
1999-04-29,55.920929378350316,A,3.90625,3.9099999904632567,3.8162499904632567,3.7324999809265136,2.8141874957084654,2.313531252145767,1.558312501013279
1999-04-30,55.77998296953402,A,3.918750047683716,3.89375,3.7693750143051146,3.7784374833106993,2.8518124985694886,2.3439687526226045,1.5727812513709067
1999-05-03,55.42490692523214,A,3.5374999046325684,3.8012499809265137,3.7706249952316284,3.7990624785423277,2.88006249666214,2.37059375166893,1.5855937507748603
1999-05-04,55.085491924583316,P,3.462500095367432,3.7125,3.7706249952316284,3.8065624833106995,2.9068124985694883,2.3961562526226046,1.5981562513113021
1999-05-05,54.9650861290968,P,3.5374999046325684,3.672499990463257,3.7768749952316285,3.8034374833106996,2.9370624947547914,2.421031252145767,1.6109687507152557
1999-05-06,54.78282172632088,P,3.631249904632568,3.6174999713897704,3.7637499809265136,3.7987499833106995,2.969687492847443,2.444843751192093,1.6236875003576279
1999-05-07,54.61088250397899,P,3.650000095367432,3.563749980926514,3.728749990463257,3.799374985694885,3.003062493801117,2.4673437523841857,1.6365625005960465
1999-05-10,54.64058919193223,P,3.712500095367432,3.5987500190734862,3.7,3.8018749952316284,3.0378124952316283,2.4907187533378603,1.6499375009536743
1999-05-11,54.8279302006242,P,3.900000095367432,3.686250019073486,3.6993750095367433,3.8131250023841856,3.0752499961853026,2.5167187547683714,1.6645000013709068
1999-05-12,54.85218616291795,P,3.75,3.7287500381469725,3.700625014305115,3.785624992847443,3.109249997138977,2.54146875500679,1.6783750012516976
1999-05-13,54.90044096354944,P,3.8125,3.765000057220459,3.6912500143051146,3.753750002384186,3.1453749990463256,2.567218755483627,1.692687501311302
1999-05-14,54.96534243588781,P,3.8125,3.7975000381469726,3.680625009536743,3.7250000119209288,3.1813749980926516,2.5929687559604644,1.7069375014305115
1999-05-17,55.00308592314668,P,3.6875,3.7925000190734863,3.6956250190734865,3.7331250071525575,3.2151249980926515,2.6173437559604644,1.7205625015497208
1999-05-18,54.88339026061749,A,3.625,3.7375,3.711875009536743,3.7412500023841857,3.2476249980926513,2.641468756198883,1.73418750166893
1999-05-19,54.932599161296,P,3.674999952316284,3.7224999904632567,3.725625014305115,3.7512500047683717,3.281124997138977,2.6663437557220457,1.747968751490116
1999-05-20,54.97831899815495,P,3.75,3.709999990463257,3.737500023841858,3.7506250023841856,3.316124997138977,2.6912187552452087,1.7622187516093255
1999-05-21,55.00629329955252,A,3.768749952316284,3.7012499809265136,3.749375009536743,3.7390625,3.3514999961853027,2.7162812542915344,1.776562501490116
1999-05-24,54.98195741225556,P,3.762500047683716,3.7162499904632567,3.7543750047683715,3.7271875023841856,3.386499996185303,2.7412812542915344,1.790875001847744
1999-05-25,54.88550408350604,P,3.59375,3.709999990463257,3.7237499952316284,3.7115625023841856,3.4138749980926515,2.7635937547683715,1.8045312517881393
1999-05-26,54.78768458908434,P,3.612499952316284,3.697499990463257,3.709999990463257,3.705312502384186,3.442374997138977,2.7852187538146973,1.8182187515497208
1999-05-27,54.63853901962914,P,3.625,3.672499990463257,3.6912499904632567,3.691250002384186,3.468624997138977,2.8010937547683716,1.83215625166893
1999-05-28,54.504241415451865,P,3.625,3.64375,3.672499990463257,3.6765625,3.4931249952316286,2.8184687542915343,1.8462812516093254
1999-05-31,54.4165407551427,P,3.625,3.616249990463257,3.666249990463257,3.6809375047683717,3.5181249952316285,2.835218753814697,1.8603437516093253
1999-06-01,54.55754060452002,P,3.75,3.647499990463257,3.678749990463257,3.6953125,3.549124994277954,2.8539687538146974,1.8749062517285346
1999-06-02,54.5809099179754,P,3.618750095367432,3.6487500190734865,3.6731250047683717,3.6993750095367433,3.577874994277954,2.87115625500679,1.8890000021457671
1999-06-03,54.614459009298834,P,3.587500095367432,3.6412500381469726,3.6568750143051147,3.6971875190734864,3.6021249961853026,2.88678125500679,1.903312502503395
