Date,GRADE,GPS,NWSA,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2013-06-19,,,13.9745454788208,,,,,,
2013-06-20,,,13.53231430053711,,,,,,
2013-06-21,,,13.815343856811523,,,,,,
2013-06-24,,,13.73573875427246,,,,,,
2013-06-25,,,13.903789520263672,13.792346382141114,,,,,
2013-06-26,,,13.620760917663574,13.721589469909668,,,,,
2013-06-27,,,13.709203720092772,13.756967353820801,,,,,
2013-06-28,,,13.48809051513672,13.69151668548584,,,,,
2013-07-01,,,13.0812349319458,13.560615921020508,,,,,
2013-07-02,,,13.266973495483398,13.433252716064453,13.612799549102784,,,,
2013-07-03,,,13.151989936828612,13.339498519897461,13.530543994903564,,,,
2013-07-04,,,13.151989936828612,13.22805576324463,13.492511558532716,,,,
2013-07-05,,,13.850720405578612,13.300581741333009,13.496049213409425,,,,
2013-07-08,,,14.11606216430664,13.507547187805176,13.534081554412841,,,,
2013-07-09,,,13.894942283630373,13.63314094543457,13.533196830749512,,,,
2013-07-10,,,13.61191749572754,13.725126457214355,13.532312488555908,,,,
2013-07-11,,,13.381954193115234,13.771119308471679,13.499587535858154,,,,
2013-07-12,,,13.205060005187988,13.641987228393555,13.471284484863281,,,,
2013-07-15,,,12.97510051727295,13.413794898986817,13.460671043395996,,,,
2013-07-16,,,13.51462459564209,13.33773136138916,13.485436153411865,13.549117851257325,,,
2013-07-17,,,14.054147720336914,13.426177406311036,13.575651931762696,13.55309796333313,,,
2013-07-18,,,13.682672500610352,13.486321067810058,13.62872018814087,13.560615873336792,,,
2013-07-19,,,14.124905586242676,13.670290184020995,13.656138706207276,13.57609395980835,,,
2013-07-22,,,13.912633895874023,13.85779685974121,13.635795879364014,13.584938716888427,,,
2013-07-23,,,13.841875076293944,13.923246955871582,13.630489158630372,13.581842994689941,,,
2013-07-24,,,13.894942283630373,13.891405868530274,13.658791637420654,13.595552062988281,,,
2013-07-25,,,13.771117210388184,13.90909481048584,13.69770793914795,13.598647737503052,,,
2013-07-26,,,14.054147720336914,13.894943237304688,13.782616710662841,13.626950597763061,,,
2013-07-29,,,13.718050003051758,13.856026458740235,13.856911659240723,13.65879135131836,,,
2013-07-30,,,14.10721492767334,13.909094429016113,13.916170692443847,13.700803422927857,,,
2013-07-31,,,14.089529037475586,13.948011779785157,13.919708824157714,13.747680377960204,,,
2013-08-01,,,14.33717441558838,14.061223220825195,13.985159015655517,13.806939601898193,,,
2013-08-02,,,14.452156066894531,14.140824890136718,14.017884063720704,13.83701138496399,,,
2013-08-05,,,14.15143871307373,14.227502632141114,14.041764545440675,13.838780212402344,,,
2013-08-06,,,14.31064224243164,14.268188095092773,14.088641262054443,13.859565210342407,,,
2013-08-07,,,14.10721492767334,14.271725273132324,14.10986852645874,13.884330081939698,,,
2013-08-08,,,14.266420364379885,14.257574462890625,14.15939884185791,13.92855339050293,,,
2013-08-09,,,14.133750915527344,14.193893432617188,14.167359161376954,13.974987936019897,,,
2013-08-12,,,14.080682754516602,14.179742240905762,14.203622436523437,14.03026704788208,,,
2013-08-13,,,14.001079559326172,14.117829704284668,14.19300889968872,14.054589796066285,,,
2013-08-14,,,14.062994003295898,14.10898551940918,14.190355396270752,14.055032110214233,,,
2013-08-15,,,14.23988914489746,14.103679275512695,14.18062686920166,14.08289294242859,,,
2013-08-16,,,14.133750915527344,14.103679275512695,14.148786354064942,14.083335208892823,,,
2013-08-19,,,13.886099815368652,14.064762687683105,14.122252464294434,14.082008504867554,,,
2013-08-20,,,13.886099815368652,14.041766738891601,14.079798221588135,14.08421974182129,,,
2013-08-21,,,13.939168930053713,14.017001724243164,14.062993621826172,14.086431074142457,,,
2013-08-22,,,13.894942283630373,13.948012351989746,14.025845813751221,14.092622327804566,,,
2013-08-23,,,13.930322647094728,13.907326698303223,14.00550298690796,14.086431074142457,,,
2013-08-26,,,14.027612686157228,13.935629272460938,14.000195980072021,14.10190920829773,,,
2013-08-27,,,13.912633895874023,13.940936088562012,13.991351413726807,14.092180156707764,13.839753341674804,,
2013-08-28,,,13.939168930053713,13.940936088562012,13.978968906402589,14.08466215133667,13.839045810699464,,
2013-08-29,,,13.94801425933838,13.951550483703617,13.94978141784668,14.06520414352417,13.847359809875488,,
2013-08-30,,,13.886099815368652,13.942705917358401,13.925016307830811,14.036901330947876,13.84877492904663,,
2013-09-02,,,13.886099815368652,13.914403343200684,13.925016307830811,14.023634386062621,13.851782150268555,,
2013-09-03,,,13.95685577392578,13.923247718811036,13.932091903686523,14.005945062637329,13.852843475341796,,
2013-09-04,,,14.177973747253418,13.971008682250977,13.955972385406493,14.009483003616333,13.863987731933594,,
2013-09-05,,,14.36370849609375,14.054147529602051,14.002849006652832,14.014347410202026,13.877077827453613,,
2013-09-06,,,14.319488525390623,14.140825271606445,14.041765594482422,14.02363429069519,13.893705787658691,,
2013-09-09,,,14.452156066894531,14.25403652191162,14.084219932556152,14.042207956314087,13.921124210357666,,
2013-09-10,,,14.637890815734863,14.390243530273438,14.156745624542236,14.074048519134521,13.948542556762696,,
2013-09-11,,,15.080126762390137,14.57067413330078,14.27084140777588,14.124905157089234,13.987105293273926,,
2013-09-12,,,15.133195877075195,14.72457160949707,14.38935956954956,14.16957049369812,14.026729412078858,,
2013-09-13,,,14.938612937927246,14.848396492004394,14.49461088180542,14.209813594818115,14.04848726272583,,
2013-09-16,,,15.000523567199709,14.958069992065429,14.606053256988526,14.265534782409668,14.066176490783691,,
2013-09-17,,,15.035903930664062,15.03767261505127,14.713958072662354,14.323024988174438,14.088995723724365,,
2013-09-18,,,15.080126762390137,15.03767261505127,14.804173374176026,14.38007287979126,14.118359909057617,,
2013-09-19,,,14.920921325683594,14.99521770477295,14.85989465713501,14.431371831893921,14.149139251708984,,
2013-09-20,,,14.717494010925291,14.950993919372559,14.899695205688477,14.470730400085449,14.179387931823731,,
2013-09-23,,,14.620205879211426,14.874930381774902,14.916500186920166,14.50036005973816,14.2122900390625,,
2013-09-24,,,15.071283340454102,14.88200626373291,14.95983943939209,14.558292531967163,14.24342321395874,,
2013-09-25,,,14.859010696411133,14.837783050537109,14.93772783279419,14.604284620285034,14.259520473480224,,
2013-09-26,,,14.407934188842772,14.735185623168945,14.865201663970947,14.627280616760254,14.274025707244872,,
2013-09-27,,,14.301796913146973,14.652046203613281,14.80152006149292,14.64806547164917,14.27756353378296,,
2013-09-30,,,14.204505920410156,14.568906211853028,14.721918296813964,14.663985776901246,14.283400974273682,,
2013-10-01,,,14.071836471557615,14.36901683807373,14.62551155090332,14.669734811782837,14.288000202178955,,
2013-10-02,,,14.275262832641602,14.252267265319825,14.545025157928468,14.674599266052246,14.29560661315918,,
2013-10-03,,,14.036459922790527,14.177972412109375,14.45657901763916,14.658236837387085,14.300913467407227,,
2013-10-04,,,14.00992488861084,14.119598007202148,14.385822105407716,14.642758655548096,14.300029010772706,,
2013-10-07,,,14.071836471557615,14.093064117431641,14.330985164642334,14.62374267578125,14.307104740142822,,
2013-10-08,,,13.9745454788208,14.073605918884278,14.221311378479005,14.590575408935546,14.304451351165772,,
2013-10-09,,,14.045302391052246,14.027613830566406,14.139940547943116,14.538834190368652,14.303566818237305,,
2013-10-10,,,14.346022605895996,14.0895263671875,14.133749389648438,14.499475526809693,14.303743782043457,,
2013-10-11,,,14.514068603515623,14.190355110168458,14.154976558685302,14.47824831008911,14.304982032775879,,
2013-10-14,,,14.646738052368164,14.305335426330567,14.199199771881103,14.460559034347535,14.314888019561767,,
2013-10-15,,,14.664427757263184,14.443311882019042,14.25845890045166,14.44198522567749,14.321963729858398,,
2013-10-16,,,14.841322898864746,14.602515983581544,14.315064907073975,14.430045032501221,14.336645889282227,,
2013-10-17,,,14.859010696411133,14.70511360168457,14.397319984436034,14.426949501037598,14.348497695922852,,
2013-10-18,,,14.903234481811523,14.78294677734375,14.486650943756104,14.43623652458191,14.363887367248536,,
2013-10-21,,,14.903234481811523,14.834246063232422,14.569790744781494,14.450387954711914,14.380338401794434,,
2013-10-22,,,15.035903930664062,14.908541297912597,14.67592658996582,14.448618984222412,14.401034889221192,,
2013-10-23,,,15.133195877075195,14.966915893554688,14.784715938568116,14.462328243255616,14.422438926696778,,
2013-10-24,,,15.292399406433104,15.053593635559082,14.879353618621826,14.506551504135132,14.44348913192749,,
2013-10-25,,,15.16857624053955,15.106661987304687,14.944804382324218,14.54989047050476,14.464185638427734,,
2013-10-28,,,15.292399406433104,15.184494972229004,15.009370517730712,14.604285144805909,14.492311630249024,,
