Date,GRADE,GPS,TER,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1984-02-20,,,6.767851829528809,6.860403347015381,6.6781919479370115,6.890771818161011,7.827569284439087,,
1984-02-21,,,6.594316005706787,6.7909893035888675,6.689760828018189,6.824250173568726,7.796332969665527,,
1984-02-22,,,6.536471366882324,6.6984374046325685,6.704221916198731,6.763512921333313,7.766832122802734,,
1984-02-23,,,6.652161121368408,6.663730430603027,6.730251979827881,6.725913643836975,7.742537269592285,,
1984-02-24,,,6.999230861663818,6.710006237030029,6.770743465423584,6.717236948013306,7.720556230545044,,
1984-02-27,,,7.114919662475586,6.779419803619385,6.8199115753173825,6.723021388053894,7.7026243495941165,,
1984-02-28,,,6.652161121368408,6.790988826751709,6.790989065170288,6.699883460998535,7.6702312660217284,,
1984-02-29,,,6.420782089233398,6.7678509712219235,6.7331441879272464,6.673853254318237,7.636681251525879,,
1984-03-01,,,6.565394401550293,6.750497627258301,6.707114028930664,6.666622734069824,7.601974334716797,,
1984-03-02,,,6.681083679199219,6.686868190765381,6.698437213897705,6.6767455577850345,7.567845840454101,,
1984-03-05,,,6.681083679199219,6.600100994110107,6.689760398864746,6.683976173400879,7.533717346191406,,
1984-03-06,,,6.710004806518555,6.611669731140137,6.701329278945923,6.695545053482055,7.503059520721435,,
1984-03-07,,,6.362936973571777,6.600100708007813,6.6839758396148685,6.694098877906799,7.467195625305176,,
1984-03-08,,,6.276168823242188,6.542255592346192,6.646376609802246,6.688314294815063,7.4313317489624025,,
