Date,GRADE,GPS,PPG,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1991-08-02,52.89514492121493,P,6.193489074707031,6.207129573822021,6.237141370773315,6.24396288394928,6.048881273269654,5.603294672966004,5.271120411157608
1991-08-05,52.94916049008637,P,6.193489074707031,6.212586498260498,6.223499393463134,6.246009373664856,6.071799974441529,5.61573209285736,5.2821116495132445
1991-08-06,52.97368933346914,P,6.253410339355469,6.213657283782959,6.214485692977905,6.252415895462036,6.092097291946411,5.62795726776123,5.293269748687744
1991-08-07,53.00818675824686,A,6.267151355743408,6.225662136077881,6.210938596725464,6.260873770713806,6.109395294189453,5.639237966537475,5.304496552944183
1991-08-08,52.982279094845154,A,6.184692859649658,6.218446540832519,6.207330799102783,6.260433959960937,6.117131834030151,5.6502350282669065,5.314846496582032
1991-08-09,52.93019722368836,P,6.088484764099121,6.197445678710937,6.20228762626648,6.250409197807312,6.120488557815552,5.659593787193298,5.324582676887513
1991-08-12,52.859352169936955,P,6.129717826843262,6.184691429138184,6.198638963699341,6.240399646759033,6.124669942855835,5.668553452491761,5.334031243324279
1991-08-13,52.73647775570569,P,6.006022930145264,6.135213947296142,6.174435615539551,6.2269336700439455,6.125831813812256,5.67559998512268,5.343129696846009
1991-08-14,52.579626805136684,P,5.88232946395874,6.058249568939209,6.141955852508545,6.208647322654724,6.1277938747406,5.681139087677002,5.351743857860566
1991-08-15,52.482206821475266,P,5.937304496765137,6.008771896362305,6.1136092185974125,6.185606694221496,6.130036945343018,5.687633681297302,5.360565800666809
1991-08-16,52.42559804132421,P,5.92356014251709,5.975786972045898,6.086616325378418,6.161878848075867,6.132823619842529,5.693990831375122,5.36871521949768
1991-08-19,52.296212526256745,P,5.70366096496582,5.89057559967041,6.0376335144042965,6.1305664539337155,6.13203088760376,5.698284201622009,5.3758993291854855
1991-08-20,52.20696297816777,P,5.662428379058838,5.821856689453125,5.978535318374634,6.096510505676269,6.127139339447021,5.701894788742066,5.383212704658508
1991-08-21,52.25166054053432,P,5.937304496765137,5.832851696014404,5.945550632476807,6.078244614601135,6.128836755752563,5.708524594306946,5.391296675205231
1991-08-22,52.30066518868015,P,5.992279052734375,5.843846607208252,5.926309251785279,6.066820025444031,6.129450874328613,5.715839395523071,5.400192220211029
1991-08-23,52.43966198707326,P,6.267151355743408,5.912564849853515,5.944175910949707,6.073231768608093,6.133106985092163,5.726173396110535,5.409992518424988
1991-08-26,52.67005247395514,P,6.308385372161865,6.033509731292725,5.962042665481567,6.080340814590454,6.1359506034851075,5.737054977416992,5.418791375160217
1991-08-27,52.90443795550157,A,6.239664077758789,6.1489568710327145,5.98540678024292,6.0799211978912355,6.1385111808776855,5.7483312606811525,5.4272466254234315
1991-08-28,53.01820516067942,A,6.225922584533691,6.206680488586426,6.019766092300415,6.08086097240448,6.142433977127075,5.759470129013062,5.43563316822052
1991-08-29,53.11472908002603,A,6.267151355743408,6.261654949188232,6.052750778198242,6.083179998397827,6.147181348800659,5.77129177570343,5.4442258548736575
1991-08-30,53.07640024420323,A,6.225922584533691,6.253409194946289,6.0829870223999025,6.08480167388916,6.149467096328736,5.782701134681702,5.4530149269104005
1991-09-02,53.03168953098305,A,6.225922584533691,6.236916637420654,6.135213184356689,6.086423349380493,6.154208459854126,5.793434271812439,5.462273633480072
1991-09-03,52.99422291950629,A,6.212176322937012,6.231419086456299,6.190187978744507,6.08436164855957,6.158947772979737,5.803218522071838,5.471530694961547
1991-09-04,52.95066370948999,A,6.198435783386231,6.225921726226807,6.216301107406617,6.080925869941711,6.1634122753143314,5.81286536693573,5.480517785549164
1991-09-05,52.89476049109778,P,6.198435783386231,6.2121786117553714,6.236916780471802,6.08161301612854,6.164602661132813,5.823188390731811,5.489370694160462
1991-09-06,52.87247159949194,A,6.212176322937012,6.209429359436035,6.231419277191162,6.087797594070435,6.167977705001831,5.8335136127471925,5.497755589485169
1991-09-09,52.81922657013598,A,6.198435783386231,6.203931999206543,6.220424318313599,6.091233491897584,6.16780387878418,5.843971881866455,5.505937602519989
1991-09-10,52.745047050168466,A,6.088484764099121,6.179193687438965,6.2053063869476315,6.095356583595277,6.165976696014404,5.853736371994018,5.513502788543701
1991-09-11,52.67774254328887,P,6.006022930145264,6.140711116790771,6.183316421508789,6.101541256904603,6.163591556549072,5.862270512580872,5.520722737312317
1991-09-12,52.61060850595191,P,6.019767761230469,6.1049775123596195,6.1585780620574955,6.105664420127869,6.161481313705444,5.8705363893508915,5.527072186470032
1991-09-13,52.55425431998887,P,6.033512115478516,6.06924467086792,6.139337015151978,6.111162018775941,6.159373226165772,5.878263521194458,5.533758704662323
1991-09-16,52.507858260337606,P,5.97853422164917,6.0252643585205075,6.114598178863526,6.124905681610108,6.155892724990845,5.88652277469635,5.539499449729919
1991-09-17,52.513514602992835,P,6.019767761230469,6.011520957946777,6.0953573226928714,6.1427726507186895,6.153782482147217,5.895329637527466,5.545848898887634
1991-09-18,52.52958771733185,P,6.019767761230469,6.014269924163818,6.077490520477295,6.146895813941956,6.152217960357666,5.9034602832794185,5.552064187526703
1991-09-19,52.49554812151246,P,5.868585109710693,5.984033393859863,6.044505453109741,6.140711116790772,6.145719881057739,5.909673385620117,5.557590644359589
1991-09-20,52.451641196104866,P,5.909815311431885,5.959294033050537,6.0142693519592285,6.122844314575196,6.138136587142944,5.916298789978027,5.5635915994644165
1991-09-23,52.416882515819076,P,5.909815311431885,5.94555025100708,5.985407304763794,6.102915811538697,6.129734716415405,5.923011498451233,5.5697267365455625
1991-09-24,52.37564308401118,P,5.951050281524658,5.931806755065918,5.971663856506348,6.088485121726991,6.123248872756958,5.931227941513061,5.575665519237519
1991-09-25,52.35656466035738,P,5.964792728424072,5.920811748504638,5.967540836334228,6.075428628921509,6.117583599090576,5.9401274681091305,5.581874258518219
1991-09-26,52.40603686036146,P,5.992279052734375,5.945550537109375,5.964791965484619,6.061685013771058,6.10946683883667,5.9488925981521605,5.587616651058197
1991-09-27,52.47201193851584,P,6.047253131866455,5.973038101196289,5.966166067123413,6.052751541137696,6.102449560165406,5.958480305671692,5.592828831672668
1991-09-30,52.53814718115052,P,6.033512115478516,5.997777462005615,5.971663856506348,6.043131017684937,6.096521625518799,5.968203434944153,5.598173565864563
1991-10-01,52.57225573487688,A,6.033512115478516,6.014269828796387,5.973038291931152,6.034197807312013,6.0903209209442135,5.977790155410767,5.603518300056457
1991-10-02,52.584160619219126,A,6.006022930145264,6.022515869140625,5.9716638088226315,6.024577164649964,6.084388933181763,5.987647657394409,5.608524329662323
1991-10-03,52.57643894842232,A,5.951050281524658,6.0142701148986815,5.9799103260040285,6.012207889556885,6.078994522094726,5.996409759521485,5.6132554960250856
1991-10-04,52.51719341966666,A,5.854841709136963,5.975787830352783,5.974412965774536,5.994341158866883,6.073313026428223,6.00380051612854,5.6173043632507325
1991-10-07,52.43868899930458,P,5.799866199493408,5.929058647155761,5.963418054580688,5.974412679672241,6.065986261367798,6.011050777435303,5.621078352928162
1991-10-08,52.36501444832007,P,5.799866199493408,5.88232946395874,5.9482996463775635,5.959981751441956,6.057022457122803,6.017755379676819,5.624852342605591
1991-10-09,52.286926095742295,P,5.71740198135376,5.824605274200439,5.923560571670532,5.945550704002381,6.047227954864502,6.024453859329224,5.629086174964905
1991-10-10,52.206147662483765,P,5.662428379058838,5.766880893707276,5.890575504302978,5.927683734893799,6.036061105728149,6.031011838912963,5.633447668552399
1991-10-11,52.06837821072114,P,5.346321105957031,5.665176773071289,5.820482301712036,5.893324184417724,6.01911774635315,6.033999509811402,5.636429884433746
1991-10-14,52.06515091204373,P,5.676173686981201,5.640438270568848,5.784748458862305,5.8782061576843265,6.008771438598632,6.040285706520081,5.641665143966675
1991-10-15,52.02184442684672,P,5.579963684082031,5.596457767486572,5.739393615722657,5.856215953826904,5.995302505493164,6.043699898719788,5.646486456394196
1991-10-16,52.00426030871526,P,5.607451915740967,5.574467754364013,5.699536514282227,5.8356001615524296,5.982108516693115,6.045751905441284,5.651847729682922
1991-10-17,52.06683260686416,P,5.813607692718506,5.604703617095947,5.685792255401611,5.83285129070282,5.974686813354492,6.045909323692322,5.657703094482422
1991-10-18,52.22848936061217,P,5.71740198135376,5.678919792175293,5.672048282623291,5.823230624198914,5.967265157699585,6.043876857757568,5.6627419829368595
1991-10-21,52.218340146060314,P,5.6349406242370605,5.670673179626465,5.655555725097656,5.809486889839173,5.957369613647461,6.041019778251648,5.668307800292968
1991-10-22,52.26084001554563,B,5.6349406242370605,5.6816685676574705,5.639063167572021,5.793681406974793,5.9499479675292966,6.037889890670776,5.673672337532043
1991-10-23,52.33737032365254,B,5.744890213012695,5.709156227111817,5.641811990737915,5.7826862812042235,5.947199182510376,6.037496528625488,5.679452459812165
1991-10-24,52.29297950844853,B,5.662428379058838,5.6789203643798825,5.641811990737915,5.766193747520447,5.94170166015625,6.035869302749634,5.684082288742065
1991-10-25,52.269367924362484,B,5.648682594299316,5.665176486968994,5.672048139572143,5.74626522064209,5.936204109191895,6.034513864517212,5.687905433177948
1991-10-28,52.34813602872175,C,5.813607692718506,5.700909900665283,5.685791540145874,5.735269999504089,5.938403043746948,6.035216965675354,5.692754468917847
1991-10-29,52.37832584739099,C,5.689916133880615,5.711905002593994,5.696786785125733,5.718090200424195,5.938952798843384,6.033046069145203,5.696917946338654
1991-10-30,52.29974666912611,B,5.566222190856934,5.676171398162841,5.6926638126373295,5.696100163459778,5.93153115272522,6.0301839542388915,5.700328788757324
1991-10-31,52.23684333547079,B,5.49750280380249,5.643186283111572,5.661053323745728,5.673422789573669,5.921635627746582,6.025543251037598,5.702523875236511
1991-11-01,52.15256822465289,B,5.49750280380249,5.612950325012207,5.6390634059906,5.655555844306946,5.9062426567077635,6.019674820899963,5.705389852523804
1991-11-04,52.00048078492049,B,5.483760833740234,5.546980953216552,5.623945426940918,5.639750576019287,5.889750165939331,6.01285038471222,5.708052947521209
1991-11-05,51.86485216034432,B,5.368346214294434,5.482666969299316,5.597285985946655,5.618174576759339,5.8723238086700436,6.005417494773865,5.709803524017334
1991-11-06,51.768898527035056,B,5.271245002746582,5.423671531677246,5.549921464920044,5.595866727828979,5.853230257034301,5.997832117080688,5.710733153820038
1991-11-07,51.78091316459683,B,5.4654459953308105,5.41726016998291,5.530223226547241,5.586017608642578,5.83719614982605,5.992188749313354,5.711560356616974
1991-11-08,51.8099782292153,B,5.479320526123047,5.413623714447022,5.513287019729614,5.592667579650879,5.822264108657837,5.985865602493286,5.712255663871765
1991-11-11,51.83343289344367,B,5.479320526123047,5.412735652923584,5.479858303070069,5.582824921607971,5.807332067489624,5.980770263671875,5.712682619094848
1991-11-12,51.92552511964623,B,5.548681259155273,5.448802661895752,5.465734815597534,5.581260800361633,5.7940621662139895,5.976504969596863,5.713053843975067
1991-11-13,52.037828764220016,B,5.507063865661621,5.49596643447876,5.459818983078003,5.576241397857666,5.780234727859497,5.971823501586914,5.712344825267792
1991-11-14,52.037262251585354,B,5.4654459953308105,5.49596643447876,5.456613302230835,5.558833312988281,5.765574932098389,5.965088796615601,5.712031512260437
1991-11-15,51.96111733496343,B,5.271245002746582,5.454351329803467,5.4339875221252445,5.536525464057922,5.74675630569458,5.957367005348206,5.710613021850586
1991-11-18,51.91161251703226,B,5.298985481262207,5.418284320831299,5.415509986877441,5.51972770690918,5.7287672996521,5.948285589218139,5.7083939909935
1991-11-19,51.767127896770724,B,5.132529258728027,5.33505392074585,5.3919282913208,5.494607138633728,5.709648189544677,5.937812442779541,5.705183093547821
1991-11-20,51.66159103832192,B,5.215757846832275,5.276792716979981,5.38637957572937,5.468150520324707,5.693842887878418,5.928717222213745,5.702523581981659
1991-11-21,51.59058170636789,B,5.201888084411621,5.224081134796142,5.360023784637451,5.445123505592346,5.677485294342041,5.919483304023743,5.70040329694748
1991-11-22,51.574513871284374,B,5.146399021148682,5.1991119384765625,5.326731634140015,5.420009326934815,5.659743032455444,5.909558129310608,5.697599854469299
1991-11-25,51.505224296963384,B,5.021554946899414,5.1436258316040036,5.280955076217651,5.38040668964386,5.64060344696045,5.898248085975647,5.694172191619873
1991-11-26,51.51595874810999,B,5.077040672302246,5.1325281143188475,5.233791017532349,5.349762916564941,5.621748905181885,5.887765693664551,5.690278141498566
1991-11-27,51.498102779649145,B,5.104782104492188,5.11033296585083,5.193562841415405,5.326690912246704,5.603449192047119,5.877833576202392,5.686319932937622
1991-11-28,51.50100559863413,B,5.104782104492188,5.090911769866944,5.157496452331543,5.307054877281189,5.5881731319427494,5.866946506500244,5.683105542659759
1991-11-29,51.51650865935647,B,5.090914249420166,5.079814815521241,5.1394633769989015,5.286725449562073,5.5717951107025145,5.854965848922729,5.680024676322937
1991-12-02,51.61560724254738,B,5.160270690917969,5.107557964324952,5.125591897964478,5.270550942420959,5.556804218292236,5.843269467353821,5.677561056613922
1991-12-03,51.71860276195435,B,5.229631423950195,5.138076114654542,5.135302114486694,5.263615202903748,5.542375841140747,5.832812356948852,5.6755118918418885
1991-12-04,51.76666726021233,B,5.104782104492188,5.138076114654541,5.124204540252686,5.255292057991028,5.525175628662109,5.821379613876343,5.672567985057831
1991-12-05,51.77534706603864,B,5.077040672302246,5.132527828216553,5.111719799041748,5.2358717918396,5.506870861053467,5.808168849945068,5.669282500743866
1991-12-06,51.79437434804178,B,5.132529258728027,5.140850830078125,5.110332822799682,5.218532228469849,5.488576383590698,5.795512971878051,5.6663420867919925
1991-12-09,51.78275962360406,B,5.104782104492188,5.129753112792969,5.11865553855896,5.1998053073883055,5.4700017833709715,5.783261704444885,5.664547712802887
1991-12-10,51.70423170562773,B,5.077040672302246,5.099234962463379,5.11865553855896,5.176223278045654,5.450872354507446,5.77059663772583,5.661194615364074
1991-12-11,51.69311361116971,B,5.090914249420166,5.096461391448974,5.117268753051758,5.155415797233582,5.432570180892944,5.7584795570373535,5.658384213447571
1991-12-12,51.71935610215571,B,5.090914249420166,5.099236106872558,5.1158819675445555,5.13668920993805,5.415367460250854,5.74718099117279,5.6558442974090575
1991-12-13,51.74529242298962,B,5.118654251098633,5.0964611053466795,5.118655967712402,5.129059672355652,5.400643711090088,5.736978368759155,5.653375461101532
1991-12-16,51.76127382592338,B,5.104782104492188,5.0964611053466795,5.113107109069825,5.119349503517151,5.386742029190064,5.7263641452789305,5.650837264060974
1991-12-17,51.82522803879501,B,5.146399021148682,5.110332775115967,5.1047838687896725,5.120042991638184,5.373672685623169,5.715347571372986,5.648507151603699
1991-12-18,51.85915060905347,B,5.104782104492188,5.113106346130372,5.104783868789673,5.114494204521179,5.361420288085937,5.70432412147522,5.645563244819641
1991-12-19,51.877396251105445,B,5.049298286437988,5.104783153533936,5.102009630203248,5.106864714622498,5.349157686233521,5.692609395980835,5.644167640209198
1991-12-20,51.930506411975635,B,5.201888084411621,5.121429920196534,5.108945512771607,5.1096391677856445,5.346269025802612,5.682693386077881,5.642994029521942
1991-12-23,52.0459874815049,C,5.340602397918701,5.168593978881836,5.132527542114259,5.125591540336609,5.3395576000213625,5.674164519309998,5.64494830608368
1991-12-24,52.152482506956524,C,5.382216453552246,5.2157574653625485,5.163045120239259,5.140850329399109,5.335602655410766,5.665452580451966,5.646704924106598
1991-12-25,52.264072315570765,C,5.382216453552246,5.27124433517456,5.192175340652467,5.154722046852112,5.3310979461669925,5.656603231430053,5.647920598983765
1991-12-26,52.386860304674485,C,5.396091938018799,5.340603065490723,5.2226931095123295,5.169287538528442,5.322747631072998,5.648717222213745,5.649476125240326
1991-12-27,52.45666741693597,C,5.437704086303711,5.387766265869141,5.254598093032838,5.18662703037262,5.3171536731719975,5.642209415435791,5.650901601314545
1991-12-30,52.489994846693435,C,5.548681259155273,5.429382038116455,5.298988008499146,5.206047558784485,5.3154284858703615,5.636399049758911,5.652476251125336
1991-12-31,52.526238600231174,C,5.604163646697998,5.473771476745606,5.344764471054077,5.224774169921875,5.31481294631958,5.632380456924438,5.65399022102356
1992-01-01,52.57441813449989,C,5.604163646697998,5.5181609153747555,5.394702625274658,5.249743247032166,5.311998414993286,5.6295987987518314,5.655368943214416
1992-01-02,52.63039780628126,C,5.6319098472595215,5.565324497222901,5.452963781356812,5.27748670578003,5.3113880443573,5.6265448522567745,5.657089266777039
1992-01-03,52.67169295511121,C,5.645780563354492,5.606939792633057,5.497353029251099,5.303149271011352,5.311330003738403,5.623767056465149,5.6588789439201355
1992-01-06,52.704500673677025,C,5.729010105133057,5.6430055618286135,5.536193799972534,5.334360671043396,5.309638051986695,5.624020547866821,5.6611523747444155
1992-01-07,52.783700126482536,C,5.909341335296631,5.7040410995483395,5.588906288146973,5.375975704193115,5.314026556015015,5.626489677429199,5.6641922330856325
1992-01-08,52.87438729426645,A,5.9925737380981445,5.781723117828369,5.649942016601562,5.4210586786270145,5.322553586959839,5.627042369842529,5.6677834820747375
1992-01-09,52.94267054841985,A,5.978703498840332,5.851081848144531,5.7082031726837155,5.4654481410980225,5.332177600860596,5.626906614303589,5.67137300491333
1992-01-10,52.989335700252475,A,5.923214912414551,5.906568717956543,5.7567542552947994,5.505676174163819,5.340691843032837,5.6234672498703,5.674820322990417
1992-01-13,53.009413099410146,A,5.923214912414551,5.945409679412842,5.794207620620727,5.546597814559936,5.349480924606323,5.619615545272827,5.67833526134491
1992-01-14,52.994406972945676,A,6.034187316894531,5.970378875732422,5.837209987640381,5.590987229347229,5.362797746658325,5.617560777664185,5.682946019172668
1992-01-15,53.01947775157536,A,6.228390216827393,6.017542171478271,5.8996326446533205,5.647167634963989,5.381940650939941,5.617585453987122,5.688527791500092
1992-01-16,53.09563978641058,A,6.380982875823975,6.097998046875,5.974539947509766,5.713751864433289,5.400251388549805,5.618723769187927,5.6950077724456785
1992-01-17,53.244089242840865,A,6.505826950073242,6.214520454406738,6.06054458618164,5.77894880771637,5.420781517028809,5.621522812843323,5.702111973762512
1992-01-20,53.32665949233431,A,6.297750473022461,6.28942756652832,6.117418622970581,5.826806211471558,5.437150115966797,5.622241091728211,5.707837681770325
1992-01-21,53.352833308004726,A,6.28388261795044,6.339366626739502,6.154872751235962,5.871889519691467,5.4518541431427,5.6229581546783445,5.7130883383750914
1992-01-22,53.36235707195752,A,6.491954326629639,6.392079448699951,6.2048108100891115,5.927376413345337,5.47155195236206,5.625893340110779,5.719379353523254
1992-01-23,53.294154782422396,A,6.4225945472717285,6.400401782989502,6.249199914932251,5.978701543807984,5.490694923400879,5.628134927749634,5.725661659240723
1992-01-24,53.169604281641455,A,6.380982875823975,6.375432968139648,6.294976711273193,6.025865483283996,5.512889680862426,5.629822993278504,5.731668303012848
1992-01-27,53.16513869345221,A,6.450340747833252,6.405951023101807,6.347689294815064,6.070948457717895,5.535916786193848,5.632342042922974,5.738156962394714
1992-01-28,53.18415724482332,A,6.4087233543396,6.430919170379639,6.38514289855957,6.111176443099976,5.561440668106079,5.635544428825378,5.744640400409699
1992-01-29,53.110001372668194,A,6.3671064376831055,6.405949592590332,6.399014520645141,6.149323582649231,5.584467639923096,5.639155263900757,5.750712888240814
1992-01-30,53.01419479175981,A,6.214517116546631,6.3643341064453125,6.382367944717407,6.178453946113587,5.604720220565796,5.641102757453918,5.7558195734024045
1992-01-31,52.94861554917867,A,6.27000904083252,6.342139339447021,6.358786153793335,6.209665369987488,5.627192420959473,5.643467726707459,5.760865623950958
1992-02-03,52.84929913391927,A,6.2422614097595215,6.300523471832276,6.353237247467041,6.235327935218811,5.651606550216675,5.646104998588562,5.766313886642456
1992-02-04,52.807849265881565,P,6.4087233543396,6.300523471832276,6.365721321105957,6.260297036170959,5.678240203857422,5.649994554519654,5.772662096023559
1992-02-05,52.802325878590516,P,6.4225945472717285,6.31162109375,6.358785343170166,6.281798076629639,5.704596452713012,5.654022822380066,5.778741552829742
1992-02-06,52.90532872204586,A,6.505826950073242,6.369883060455322,6.367108583450317,6.3081542491912845,5.7326173496246335,5.660395240783691,5.785034313201904
1992-02-07,52.99053790786383,A,6.491954326629639,6.414272117614746,6.378205728530884,6.336591219902038,5.760638151168823,5.6662166309356685,5.791257710456848
1992-02-10,53.07604331317722,A,6.519699096679688,6.4697596549987795,6.3851415634155275,6.366415429115295,5.787826719284058,5.672315468788147,5.79766348361969
1992-02-11,53.1154330008109,A,6.585128307342529,6.505040645599365,6.40278205871582,6.393962478637695,5.814936656951904,5.678656249046326,5.804942095279694
1992-02-12,53.15612642582621,A,6.557167053222656,6.531955146789551,6.421788120269776,6.410401320457458,5.843984355926514,5.684579992294312,5.812353730201721
1992-02-13,53.110513835447286,A,6.473278522491455,6.525445461273193,6.447664260864258,6.415016102790832,5.871909112930298,5.689389986991882,5.819141292572022
1992-02-14,53.0534980376412,A,6.459296703338623,6.51891393661499,6.466593027114868,6.412689590454102,5.89844446182251,5.693510422706604,5.825995364189148
1992-02-17,53.003891174550745,A,6.459296703338623,6.506833457946778,6.488296556472778,6.42076690196991,5.925534753799439,5.697768268585205,5.832985851764679
1992-02-18,52.941268494622925,A,6.473278522491455,6.484463500976562,6.494752073287964,6.4302366971969604,5.953459510803222,5.702165932655334,5.83997804403305
1992-02-19,52.91548684184091,A,6.571146488189697,6.487259387969971,6.509607267379761,6.434196305274964,5.983064155578614,5.707817168235779,5.847732412815094
1992-02-20,52.99345691927359,A,6.766883373260498,6.54598035812378,6.5357129096984865,6.4514107465744015,6.01658353805542,5.715975499153137,5.856192629337311
1992-02-21,53.02188838774337,A,6.543184757232666,6.562757968902588,6.540835952758789,6.459520840644837,6.0450741481781005,5.722858929634095,5.863329722881317
1992-02-24,53.04575874609149,A,6.571146488189697,6.585127925872802,6.54598069190979,6.465561127662658,6.07440143585205,5.7305717325210574,5.87081125497818
1992-02-25,53.056989791133645,A,6.515222072601318,6.593516635894775,6.538990068435669,6.470886063575745,6.101777896881104,5.737725291252136,5.877740335464478
1992-02-26,53.06248254326363,A,6.571146488189697,6.593516635894775,6.540388011932373,6.481088066101075,6.131105184555054,5.746262736320496,5.88535829782486
1992-02-27,52.96990877319758,A,6.487260341644287,6.537592029571533,6.541786193847656,6.494725227355957,6.15986442565918,5.75451105594635,5.892761447429657
1992-02-28,52.96093861859739,A,6.459296703338623,6.520814418792725,6.541786193847656,6.504189610481262,6.185012598037719,5.765640811920166,5.899820160865784
1992-03-02,52.934120774034106,P,6.487260341644287,6.504037189483642,6.544582557678223,6.5164395570755005,6.207945756912231,5.773751678466797,5.9070186924934385
1992-03-03,52.96201163658173,A,6.599111557006836,6.520815086364746,6.557165861129761,6.5259589672088625,6.2322836589813235,5.783943157196045,5.913821527957916
1992-03-04,52.988146017490855,A,6.7109575271606445,6.548777294158936,6.5711469650268555,6.540377116203308,6.258858480453491,5.794978213310242,5.920365059375763
1992-03-05,53.013402555563225,A,6.7109575271606445,6.593516731262207,6.56555438041687,6.550633645057678,6.285155792236328,5.803951711654663,5.924930517673492
1992-03-06,53.01250668327635,A,6.627070903778076,6.627071571350098,6.573942995071411,6.5573894739151,6.308943128585815,5.813048400878906,5.928462629318237
1992-03-09,52.9878385376812,A,6.543184757232666,6.638256454467774,6.571146821975708,6.558563756942749,6.328833198547363,5.822130842208862,5.931575310230255
1992-03-10,52.92471615336235,A,6.557167053222656,6.6298675537109375,6.575341320037841,6.5571656942367555,6.347893266677857,5.831353106498718,5.934621498584748
1992-03-11,52.78495148218986,A,6.417352676391602,6.5711465835571286,6.559961938858033,6.550174975395203,6.364157047271728,5.838077731132508,5.9377871298789975
1992-03-12,52.68975723955615,P,6.431335926055908,6.515222263336182,6.554369497299194,6.548077845573426,6.380145568847656,5.845766806602478,5.940818054676056
1992-03-13,52.62474892051685,P,6.459296703338623,6.481667423248291,6.554369497299194,6.548077845573426,6.396415891647339,5.853872947692871,5.944193406105041
1992-03-16,52.6191128548509,P,6.543184757232666,6.481667423248291,6.559961938858033,6.552272248268127,6.412699384689331,5.861168718338012,5.948192842006684
1992-03-17,52.5924959611716,P,6.501245498657227,6.470483112335205,6.550175333023072,6.553670597076416,6.424537467956543,5.869282011985779,5.951164040565491
1992-03-18,52.6383973833341,P,6.5292067527771,6.4928539276123045,6.532000255584717,6.551573610305786,6.435270128250122,5.87891185760498,5.954547905921936
1992-03-19,52.71194681764539,A,6.696978569030762,6.545982456207275,6.530602359771729,6.5480783700942995,6.449635629653931,5.890906615257263,5.958224933147431
1992-03-20,52.836320472074355,A,6.878735542297363,6.629870223999023,6.555768823623657,6.564855909347534,6.468746042251587,5.904718942642212,5.962196881771088
1992-03-23,52.9390971195346,A,6.906695365905762,6.702572345733643,6.592119884490967,6.581633353233338,6.488415651321411,5.918948287963867,5.965899336338043
1992-03-24,53.05236435885205,A,6.822806358337402,6.766884517669678,6.618683815002441,6.597012567520141,6.504188032150268,5.933492889404297,5.969455192089081
1992-03-25,53.091755266259305,A,6.627070903778076,6.786457347869873,6.639655637741089,6.59980878829956,6.512161645889282,5.947051148414612,5.97244163274765
1992-03-26,53.11067415142684,A,6.7808613777160645,6.803233909606933,6.674608182907105,6.614488840103149,6.520159215927124,5.960205302238465,5.976197025775909
1992-03-27,53.00871521679944,A,6.7109575271606445,6.76967830657959,6.699774265289307,6.627071881294251,6.524261827468872,5.97252167224884,5.979193637371063
1992-03-30,52.89047670092459,A,6.669013977050781,6.722142028808594,6.7123571872711185,6.6361595630645756,6.5316870975494385,5.984418606758117,5.982594435214996
1992-03-31,52.799946313486394,A,6.682995796203613,6.694179916381836,6.730532217025757,6.640353775024414,6.539669361114502,5.995761752128601,5.986133360862732
1992-04-01,52.77573731302232,A,6.682995796203613,6.7053648948669435,6.745911121368408,6.638955688476562,6.543490190505981,6.007521071434021,5.9896722865104675
1992-04-02,52.64222911150153,A,6.501245498657227,6.649441719055176,6.726337814331055,6.628470087051392,6.545063209533692,6.017879066467285,5.991483931541443
1992-04-03,52.563094204885424,P,6.487260341644287,6.604702281951904,6.687190294265747,6.621479558944702,6.547188758850098,6.0300392198562625,5.993703112602234
1992-04-06,52.481527689681606,P,6.445317268371582,6.559962940216065,6.641052484512329,6.616586184501648,6.547088289260865,6.041502537727356,5.9948940634727474
1992-04-07,52.40418191579629,P,6.445317268371582,6.512427234649659,6.603303575515747,6.610993695259094,6.547820167541504,6.054630417823791,5.9962214303016665
1992-04-08,52.26443938999634,P,6.207635879516602,6.417355251312256,6.5613600730896,6.600507855415344,6.544630756378174,6.064549198150635,5.99663321018219
1992-04-09,52.251060070066536,P,6.291525840759277,6.375411319732666,6.512426519393921,6.5935173511505125,6.546170930862427,6.075445575714111,5.997464439868927
1992-04-10,52.23679228996172,P,6.291525840759277,6.336264419555664,6.470483350753784,6.585128808021546,6.546601266860962,6.086896843910218,5.998227486610412
1992-04-13,52.23715406169922,P,6.263562679290772,6.2999135017395025,6.429938220977784,6.571147704124451,6.547027292251587,6.099316921234131,5.998782503604889
1992-04-14,52.318076046099065,P,6.571146488189697,6.325079345703125,6.418753290176392,6.574642753601074,6.550275754928589,6.114257979393005,6.001011836528778
1992-04-15,52.53137996669944,P,6.738922595977783,6.431336688995361,6.424345970153809,6.585128545761108,6.55660231590271,6.130599384307861,6.004216480255127
1992-04-16,52.781113336688655,A,7.004559516906738,6.573943424224853,6.47467737197876,6.600507593154907,6.56657696723938,6.149597158432007,6.008271832466125
1992-04-17,53.016515345183706,A,7.004559516906738,6.7165501594543455,6.526407289505005,6.606798791885376,6.576829071044922,6.168733611106872,6.011849730014801
1992-04-20,53.35621335983935,A,7.326133728027344,6.92906436920166,6.614488935470581,6.627770709991455,6.592957763671875,6.190392241477967,6.016830854415893
1992-04-21,53.50443205739481,A,7.116415023803711,7.038118076324463,6.681598711013794,6.64245114326477,6.603583498001099,6.209260077476501,6.021036217212677
1992-04-22,53.60683654634503,A,7.158355236053467,7.122004604339599,6.776670646667481,6.66901535987854,6.615607261657715,6.229795808792114,6.025587711334229
