Date,GRADE,GPS,PPL,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2009-05-20,64.21470221433502,A,14.1733980178833,14.145571517944337,14.281558609008789,13.930366468429565,13.22964023590088,13.315847282409669,14.195556640625
2009-05-21,63.13166310908502,A,13.877185821533203,14.054014968872071,14.263607025146484,13.965149354934692,13.281971454620361,13.318763790130616,14.16957392692566
2009-05-22,62.85093587693393,P,13.971429824829102,14.032471847534179,14.198529815673828,14.006215143203736,13.329455375671387,13.319922475814819,14.143715171813964
2009-05-25,62.95333632406304,P,13.971429824829102,14.065682411193848,14.13031072616577,14.03942666053772,13.370745773315429,13.31935474395752,14.117986640930177
2009-05-26,62.64111955282265,P,14.429217338562012,14.084532165527344,14.110114479064942,14.092834615707398,13.418768310546875,13.321195793151855,14.094134650230409
2009-05-27,62.07086562848184,P,14.141982078552246,14.078248977661133,14.111910247802735,14.128066205978394,13.449377059936523,13.320031719207764,14.068151988983153
2009-05-28,62.471385605801494,A,14.50551700592041,14.203915214538574,14.128965091705322,14.182147932052612,13.479537124633788,13.320112524032593,14.042966923713685
2009-05-29,62.9913505886129,A,14.572836875915527,14.32419662475586,14.17833423614502,14.208627843856812,13.515980491638183,13.323478345870972,14.01759750366211
2009-06-01,64.767924393547,A,15.412113189697266,14.612333297729492,14.33900785446167,14.273929691314697,13.557809658050537,13.33337776184082,13.998377876281738
2009-06-02,65.53121298017258,A,15.124871253967283,14.751464080810546,14.417998123168946,14.33721170425415,13.59766384124756,13.342972202301025,13.977353072166443
2009-06-03,66.1752176554095,A,14.662598609924316,14.855587387084961,14.466918182373046,14.374238395690918,13.629708805084228,13.351485223770142,13.953040208816528
2009-06-04,66.63283285458158,A,14.92740249633789,14.939964485168456,14.571939849853516,14.4177734375,13.665075187683106,13.361893758773803,13.92994285583496
2009-06-05,67.05602695690811,A,15.021644592285156,15.029726028442383,14.676961326599121,14.437745571136475,13.707981357574463,13.369924659729003,13.910051393508912
2009-06-08,65.51687980007743,A,14.729147911071776,14.893132972717286,14.752733135223389,14.44152193069458,13.752128791809081,13.37503059387207,13.888697447776794
2009-06-09,64.31167345104335,A,14.506940841674805,14.76954689025879,14.760505485534669,14.435309982299804,13.78456132888794,13.380526208877564,13.867426209449768
2009-06-10,64.22665370403925,A,14.63845443725586,14.764718055725098,14.810152721405029,14.461031484603883,13.818906097412109,13.3860089969635,13.849351983070374
2009-06-11,64.27933898851894,A,15.0420560836792,14.787648773193359,14.863806629180909,14.496385860443116,13.85863006591797,13.395085105895996,13.835813426971436
2009-06-12,64.50025220893254,A,15.101007461547852,14.803521347045898,14.91662368774414,14.54747896194458,13.903302955627442,13.4046621799469,13.8252392578125
2009-06-15,64.66869958900112,A,14.633920669555664,14.784475898742675,14.83880443572998,14.588906145095825,13.943391513824462,13.407797679901122,13.811552600860596
2009-06-16,65.38669511433433,A,14.6475248336792,14.812592697143554,14.791069793701173,14.60453395843506,13.983572597503661,13.413902311325073,13.800867094993592
2009-06-17,65.4984218318706,A,14.615778923034668,14.808057594299317,14.786387825012207,14.626653003692628,14.017912635803222,13.41973380088806,13.79030743598938
2009-06-18,65.6681502016176,A,15.082871437072754,14.816220664978028,14.801934719085693,14.686937284469604,14.060068588256836,13.430546073913574,13.780704236030578
2009-06-19,65.41507063484171,P,14.96042823791504,14.788104820251466,14.795813083648682,14.7363872051239,14.099775676727296,13.444427795410157,13.769284911155701
