Date,GRADE,GPS,CRM,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2004-06-23,,,4.28099536895752,,,,,,
2004-06-24,,,4.171481132507324,,,,,,
2004-06-25,,,3.932542085647583,,,,,,
2004-06-28,,,3.98232102394104,,,,,,
2004-06-29,,,4.081879138946533,4.08984375,,,,,
2004-06-30,,,3.999743461608887,4.033593368530274,,,,,
2004-07-01,,,3.989787817001343,3.9972547054290772,,,,,
2004-07-02,,,4.226238250732422,4.055993938446045,,,,,
2004-07-05,,,4.226238250732422,4.104777383804321,,,,,
2004-07-06,,,4.231215953826904,4.1346447467803955,4.112244248390198,,,,
2004-07-07,,,4.059478282928467,4.146591711044311,4.0900925397872925,,,,
2004-07-08,,,3.9176082611083984,4.132155799865723,4.0647052526474,,,,
2004-07-09,,,4.081879138946533,4.103283977508545,4.079638957977295,,,,
2004-07-12,,,4.168992519378662,4.091834831237793,4.098306107521057,,,,
2004-07-13,,,4.002232551574707,4.0460381507873535,4.0903414487838745,,,,
2004-07-14,,,3.895207643508911,4.013184022903443,4.079887866973877,,,,
2004-07-15,,,3.818050384521485,3.9932724475860604,4.0627141237258915,,,,
2004-07-16,,,3.98232102394104,3.9733608245849608,4.038322401046753,,,,
2004-07-19,,,3.98481035232544,3.9365243911743164,4.014179611206055,,,,
2004-07-20,,,3.9972546100616455,3.935528802871704,3.9907834768295287,4.0515138626098635,,,
2004-07-21,,,2.9120724201202397,3.7389017581939696,3.876042890548706,3.983067715167999,,,
2004-07-22,,,3.230658054351806,3.621423292160034,3.807347869873047,3.936026561260223,,,
2004-07-23,,,3.245591640472412,3.4740774154663088,3.7237191200256348,3.901679039001465,,,
2004-07-26,,,3.305326461791992,3.3381806373596192,3.6373525142669676,3.8678293108940123,,,
2004-07-27,,,3.2704811096191406,3.192825937271118,3.564177370071411,3.8272594094276426,,,
2004-07-28,,,3.233146905899048,3.25704083442688,3.497971296310425,3.788929581642151,,,
2004-07-29,,,3.225680112838745,3.2560452461242675,3.438734269142151,3.750724196434021,,,
2004-07-30,,,3.2381248474121094,3.254551887512207,3.364314651489258,3.7013185262680053,,,
2004-08-02,,,3.188345670700073,3.2311557292938233,3.2846681833267213,3.649423897266388,,,
2004-08-03,,,3.019097328186035,3.180878973007202,3.18685245513916,3.5888179659843447,,,
2004-08-04,,,2.981762647628784,3.1306021213531494,3.1938214778900145,3.53493218421936,,,
2004-08-05,,,2.712955951690674,3.0280572891235353,3.142051267623901,3.4746995687484743,,,
2004-08-06,,,2.6805999279022217,2.9165523052215576,3.0855520963668823,3.4046356081962585,,,
2004-08-09,,,2.73535680770874,2.825954532623291,3.028555130958557,3.3329538226127626,,,
2004-08-10,,,2.7378458976745605,2.769704246520996,2.975291609764099,3.269734489917755,,,
2004-08-11,,,2.643265724182129,2.702004861831665,2.9163034915924073,3.207137393951416,,,
2004-08-12,,,2.486461639404297,2.6567059993743896,2.8423816442489622,3.140557956695557,,,
2004-08-13,,,2.386903762817383,2.597966766357422,2.7572595357894896,3.060787093639374,,,
2004-08-16,,,2.419260025024414,2.5347474098205565,2.680350971221924,2.9825095772743224,,,
2004-08-17,,,2.7303788661956787,2.5332540035247804,2.651479125022888,2.919165790081024,,,
2004-08-18,,,2.9742960929870605,2.599460077285767,2.650732469558716,2.9222769737243652,,,
2004-08-19,,,3.029052972793579,2.707978343963623,2.6823421716690063,2.9121967196464538,,,
2004-08-20,,,3.136077880859375,2.8578131675720213,2.727889966964722,2.906721031665802,,,
2004-08-23,,,3.1111884117126465,2.996198844909668,2.7654731273651123,2.8970141291618345,,,
2004-08-24,,,3.1783902645111084,3.085801124572754,2.809527564048767,2.892409586906433,,,
2004-08-25,,,3.225680112838745,3.1360779285430906,2.8677690029144287,2.892036247253418,,,
2004-08-26,,,3.2107462882995605,3.172416591644287,2.940197467803955,2.8912895560264587,,,
2004-08-27,,,3.272969961166382,3.1997950077056885,3.028804087638855,2.8930318117141725,,,
2004-08-30,,,3.277947902679444,3.233146905899048,3.114672875404358,2.897511923313141,,,
2004-08-31,,,3.235635757446289,3.244596004486084,3.165198564529419,2.9083388447761536,3.421311573982239,,
2004-09-01,,,3.3177709579467773,3.2630141735076905,3.199546051025391,2.9251392602920534,3.4020470857620237,,
2004-09-02,,,3.4571526050567627,3.312295436859131,3.242356014251709,2.9623490929603578,3.387760515213013,,
2004-09-03,,,3.422307252883911,3.3421628952026365,3.2709789514541625,2.999434459209442,3.3775558185577395,,
2004-09-06,,,3.422307252883911,3.37103476524353,3.3020908355712892,3.0337819814682008,3.3663555431365966,,
2004-09-07,,,3.342660903930664,3.3924397945404055,3.3185178995132447,3.064022731781006,3.3515711784362794,,
2004-09-08,,,3.295370578765869,3.3879597187042236,3.325486946105957,3.096627974510193,3.337483720779419,,
2004-09-09,,,3.277947902679444,3.3521187782287596,3.3322071075439452,3.1362022876739504,3.323246922492981,,
2004-09-10,,,3.5467545986175537,3.377008247375488,3.3595855712890623,3.194194829463959,3.3096572494506837,,
2004-09-13,,,3.783205032348633,3.4491878032684324,3.4101112842559815,3.2623920798301698,3.300796585083008,,
2004-09-14,,,3.9599204063415527,3.5726397037506104,3.482539749145508,3.323869156837463,3.295370674133301,,
2004-09-15,,,4.066945552825928,3.726954698562622,3.557457208633423,3.378501629829407,3.29552001953125,,
