Date,GRADE,GPS,WMT,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1987-05-29,43.639844188330535,A,0.7328399419784546,0.717807388305664,0.7030879974365234,0.7048103839159012,0.7119194424152374,0.6876084846258164,0.6272828266024589
1987-06-01,43.67054492642106,A,0.7359710931777954,0.7250103235244751,0.706689465045929,0.7070026099681854,0.7117315340042114,0.6889458805322647,0.6281521001458168
1987-06-02,43.68356307886064,A,0.7328399419784546,0.7287685155868531,0.711700314283371,0.7081770390272141,0.711355721950531,0.690345818400383,0.6289249455928803
1987-06-03,43.71037438655742,A,0.756328284740448,0.7359716176986695,0.720625925064087,0.7108390599489212,0.7116375875473022,0.6919806396961212,0.6298074170947074
1987-06-04,43.76483847315708,A,0.7860805988311768,0.7488119721412658,0.7300213277339935,0.7149886965751648,0.7123892199993134,0.693959910273552,0.6308386501669884
1987-06-05,43.78647922721598,A,0.7688555717468262,0.7560150980949402,0.7369112432003021,0.7180422157049179,0.7131721723079681,0.6956730782985687,0.6317446872591972
1987-06-08,43.817089700860144,A,0.7782506346702576,0.7644710063934326,0.7447406649589539,0.721878644824028,0.714581481218338,0.6973394167423248,0.6326976996660233
1987-06-09,43.852432267797305,A,0.7813823223114014,0.774179482460022,0.7514739990234375,0.7248538196086883,0.7158028721809387,0.6990057861804962,0.6337914028763771
1987-06-10,43.86418516656127,A,0.7892118096351624,0.7807561874389648,0.7583639025688171,0.7282987713813782,0.7173687601089478,0.7008130180835724,0.6348617401719093
1987-06-11,43.85098940172441,A,0.7970414757728577,0.7829483628273011,0.7658801674842834,0.7322918146848678,0.7190912413597107,0.702495197057724,0.6359243389964103
1987-06-12,43.8647418882949,A,0.8001737594604492,0.7892120003700256,0.7726135492324829,0.7378507733345032,0.7204379177093506,0.7041617673635483,0.6370651128888131
1987-06-15,43.875294276571445,A,0.8118970990180969,0.7959412932395935,0.780206149816513,0.743447807431221,0.7218311595916748,0.7060707169771194,0.6382879456877708
1987-06-16,43.89866132528135,A,0.8197334408760071,0.8036115169525146,0.7888954997062683,0.7502979069948197,0.7237569403648376,0.70796417593956,0.6395265179872512
1987-06-17,43.91721748622397,A,0.8197334408760071,0.8097158432006836,0.7952360153198242,0.7579309701919555,0.7256827211380005,0.7098419934511184,0.6408119767904281
1987-06-18,43.94160946849588,A,0.8291379809379578,0.8161351442337036,0.7995417535305023,0.7647815406322479,0.7279531943798065,0.7119389951229096,0.6423241925239563
1987-06-19,43.982868935599214,A,0.8495141863822937,0.8260032296180725,0.8076076149940491,0.7722594290971756,0.7307251298427582,0.7143648940324784,0.6440320608019828
1987-06-22,44.025853070780904,A,0.8651876449584961,0.8366613388061523,0.8163013160228729,0.7805209904909134,0.733998441696167,0.7166816031932831,0.6458573707938194
1987-06-23,44.057744409615225,A,0.8683223724365234,0.8463791251182556,0.8249953210353851,0.7882346600294113,0.7376789510250091,0.7190140199661255,0.6476592800021171
1987-06-24,44.0600022063093,A,0.8369750380516052,0.8498274445533752,0.8297716438770294,0.7940677732229233,0.7404506623744964,0.7210329633951187,0.6493278950452804
1987-06-25,44.064864998752704,A,0.8526484966278076,0.8545295476913453,0.8353323459625244,0.8006062567234039,0.7432226526737213,0.7230835032463073,0.6509967347979546
1987-06-26,44.03455450621586,A,0.8495141863822937,0.8545295476913453,0.8402663886547088,0.8064399689435959,0.7459319567680359,0.7250714212656021,0.6525951993465423
1987-06-29,43.993757296166166,A,0.8526484966278076,0.8520217180252075,0.8443415284156799,0.8122738391160965,0.7487039470672607,0.7271063232421875,0.6542952960729599
