Date,GRADE,GPS,RJF,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2014-01-03,49.96732126522164,A,29.830915451049805,29.711937713623048,29.634773445129394,28.933551502227782,27.666213073730468,25.933835315704346,25.32047794342041
2014-01-06,49.87314534068111,A,29.81376266479492,29.767996978759765,29.66905632019043,29.026537227630616,27.73306076049805,25.99223291397095,25.34024253845215
2014-01-07,49.65634950199118,A,29.973920822143555,29.79202194213867,29.71194190979004,29.124109840393068,27.797066917419432,26.049617576599122,25.362252492904663
2014-01-08,49.768316813672904,A,30.34002113342285,29.889266967773438,29.791437530517577,29.256239891052246,27.880142402648925,26.113902969360353,25.389180393218993
2014-01-09,50.2088282611682,A,30.54593276977539,30.100910568237303,29.8829704284668,29.38640432357788,27.97041564941406,26.181156902313234,25.41577820777893
2014-01-10,50.55992860064551,A,30.523059844970703,30.239339447021486,29.975638580322265,29.519987297058105,28.060231437683104,26.248807277679443,25.443394680023193
2014-01-13,50.72210927781918,A,30.076885223388672,30.291963958740233,30.02998046875,29.624418640136717,28.14488739013672,26.311200218200682,25.468270406723022
2014-01-14,50.99964243806383,A,30.47729110717773,30.39263801574707,30.09232997894287,29.752291870117187,28.23538440704346,26.380154876708986,25.493392009735107
2014-01-15,51.130296933799265,A,31.106538772583008,30.5459415435791,30.21760425567627,29.870854091644286,28.33481674194336,26.45511785507202,25.51758102416992
2014-01-16,51.1188217659666,A,30.95779800415039,30.628314590454103,30.364612579345703,29.9757061958313,28.442223167419435,26.52609254837036,25.54204607963562
2014-01-17,51.00943595681802,A,30.917762756347656,30.707255172729493,30.473297309875488,30.05403537750244,28.532975845336914,26.59751949310303,25.566339244842528
2014-01-20,51.20739720821564,A,30.917762756347656,30.87543067932129,30.58369731903076,30.126376819610595,28.624412841796875,26.668946437835693,25.59629747390747
2014-01-21,51.26644426384331,A,31.07792282104492,30.995557022094726,30.6940975189209,30.20301971435547,28.722132301330568,26.742656955718996,25.62391240119934
2014-01-22,50.96156618901643,A,30.820507049560547,30.938350677490234,30.74214611053467,30.266791820526123,28.80478099822998,26.81112199783325,25.652421283721925
2014-01-23,50.54307881546723,A,30.454425811767575,30.83767623901367,30.732995414733885,30.307982921600342,28.88113468170166,26.8749031829834,25.681337432861326
2014-01-24,50.05691519591721,A,30.06544685363769,30.66721305847168,30.687234115600585,30.331436347961425,28.947313499450683,26.934453525543212,25.706665840148926
2014-01-27,49.26432312154427,A,29.533466339111328,30.390353775024415,30.632892227172853,30.331436347961425,29.00479160308838,26.985842247009277,25.7295609664917
2014-01-28,48.56122145975226,P,29.92815971374512,30.160401153564454,30.57797908782959,30.33515453338623,29.074155578613283,27.03799503326416,25.752588396072387
2014-01-29,47.798144788820885,P,29.36757469177246,29.869814682006837,30.404082679748534,30.310843467712402,29.125464630126952,27.083575687408448,25.77298285484314
2014-01-30,47.4484107895537,P,29.59638786315918,29.698207092285156,30.267941665649413,30.31627712249756,29.16766372680664,27.1325811958313,25.805228271484374
2014-01-31,47.11961702596659,P,29.12161064147949,29.509439849853514,30.088326454162598,30.280811882019044,29.1996830368042,27.1770662689209,25.836629362106322
2014-02-03,46.37964574283476,P,27.65723991394043,29.134194564819335,29.762274169921874,30.172985744476318,29.198080978393556,27.20474781036377,25.860935201644896
