Date,GRADE,GPS,CBRE,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2004-09-08,,,6.7733330726623535,6.815333366394043,6.6549999713897705,6.522666621208191,6.42273328781128,,
2004-09-09,,,7.133333206176758,6.910666561126709,6.720333290100098,6.5584999322891235,6.438066616058349,,
2004-09-10,,,7.453332901000977,7.027999782562256,6.821333265304565,6.6111665725708,6.459466609954834,,
2004-09-13,,,7.519999980926514,7.15866641998291,6.925999975204467,6.667833232879639,6.482199945449829,,
2004-09-14,,,7.590000152587891,7.293999862670899,7.035333299636841,6.733166599273682,6.506733283996582,,
2004-09-15,,,7.49666690826416,7.43866662979126,7.126999998092652,6.792833304405212,6.529666624069214,,
2004-09-16,,,7.396667003631592,7.491333389282227,7.200999975204468,6.844000005722046,6.5505999660491945,,
2004-09-17,,,7.3333330154418945,7.46733341217041,7.247666597366333,6.8873332977294925,6.570599966049194,,
2004-09-20,,,7.466667175292969,7.4566668510437015,7.307666635513305,6.941000008583069,6.593866653442383,,
2004-09-21,,,7.453332901000977,7.4293334007263185,7.361666631698609,6.992000007629395,6.615866651535034,,
2004-09-22,,,7.483333110809326,7.426666641235352,7.432666635513305,7.043833303451538,6.638199977874756,,
2004-09-23,,,7.646667003631592,7.476666641235352,7.484000015258789,7.102166652679443,6.664133319854736,,
2004-09-24,,,7.533332824707031,7.516666603088379,7.492000007629395,7.15666663646698,6.68879997253418,,
2004-09-27,,,7.5366668701171875,7.530666542053223,7.493666696548462,7.209833335876465,6.712866649627686,,
2004-09-28,,,7.693333148956299,7.5786665916442875,7.503999996185303,7.269666647911071,6.7400666522979735,,
2004-09-29,,,7.880000114440918,7.6579999923706055,7.542333316802979,7.334666657447815,6.770933313369751,,
2004-09-30,,,7.699999809265137,7.668666553497315,7.572666597366333,7.3868332862854,6.796799964904785,,
2004-10-01,,,7.836667060852051,7.729333400726318,7.623000001907348,7.435333299636841,6.8275333023071285,,
2004-10-04,,,8.140000343322754,7.850000095367432,7.690333318710327,7.498999977111817,6.865133304595947,,
2004-10-05,,,8.083333015441895,7.92800006866455,7.753333330154419,7.557499980926513,6.9015999603271485,,
2004-10-06,,,8.103333473205566,7.9726667404174805,7.815333366394043,7.624000000953674,6.937933292388916,,
2004-10-07,,,8.239999771118164,8.080666732788085,7.8746666431427,7.679333329200745,6.976733283996582,,
2004-10-08,,,8.300000190734863,8.173333358764648,7.951333379745483,7.721666693687439,7.0164666271209715,,
2004-10-11,,,8.44333267211914,8.233999824523925,8.041999959945679,7.76783332824707,7.0585332775115965,,
2004-10-12,,,8.333333015441895,8.283999824523926,8.105999946594238,7.804999971389771,7.097399940490723,,
2004-10-13,,,8.266667366027832,8.316666603088379,8.14466667175293,7.843499994277954,7.135733289718628,,
2004-10-14,,,8.300000190734863,8.328666687011719,8.204666709899902,7.888666653633118,7.170333290100098,,
2004-10-15,,,8.039999961853027,8.276666641235352,8.225,7.924000000953674,7.201666631698608,,
2004-10-18,,,8.140000343322754,8.216000175476074,8.225,7.957666659355164,7.237266635894775,,
2004-10-19,,,8.149999618530273,8.17933349609375,8.231666660308838,7.992499995231628,7.271599969863892,,
2004-10-20,,,8.363332748413086,8.1986665725708,8.25766658782959,8.036499977111816,7.310199966430664,,
2004-10-21,,,8.436667442321777,8.226000022888183,8.27733335494995,8.075999999046326,7.350599975585937,,
2004-10-22,,,8.34000015258789,8.286000061035157,8.281333351135254,8.116333365440369,7.389399976730346,,
2004-10-25,,,8.386667251586914,8.335333442687988,8.275666809082031,8.158833384513855,7.429399986267089,,
2004-10-26,,,8.463333129882812,8.398000144958496,8.288666820526123,8.197333383560181,7.472999992370606,,
2004-10-27,,,8.716667175292969,8.468667030334473,8.333666801452637,8.239166736602783,7.521266679763794,6.9285999774932865,
2004-10-28,,,8.729999542236328,8.527333450317382,8.376666736602782,8.290666723251343,7.568400011062622,6.954733304977417,
2004-10-29,,,8.633333206176758,8.586000061035156,8.436000061035156,8.330500030517578,7.6117333316802975,6.979899969100952,
2004-11-01,,,8.563332557678223,8.621333122253418,8.478333282470704,8.35166664123535,7.655133323669434,7.004866623878479,
2004-11-02,,,8.633333206176758,8.655333137512207,8.526666641235352,8.379166650772095,7.699133329391479,7.0286999559402465,
2004-11-03,,,8.793333053588867,8.670666313171386,8.56966667175293,8.41366662979126,7.746066646575928,7.053299956321716,
2004-11-04,,,8.883333206176758,8.701333045959473,8.614333248138427,8.445833301544189,7.794133310317993,7.078633289337159,
2004-11-05,,,8.933333396911621,8.761333084106445,8.6736665725708,8.477499961853027,7.843933315277099,7.104533295631409,
2004-11-08,,,8.960000038146973,8.840666580200196,8.730999851226807,8.503333330154419,7.893666658401489,7.130499963760376,
2004-11-09,,,8.543333053588867,8.822666549682618,8.738999843597412,8.513833332061768,7.934599981307984,7.152399964332581,
2004-11-10,,,8.699999809265137,8.803999900817871,8.73733310699463,8.535499954223633,7.9769999790191655,7.176433291435242,
2004-11-11,,,8.69333267211914,8.765999794006348,8.73366641998291,8.555166578292846,8.017733287811279,7.200033288002015,
2004-11-12,,,8.800000190734863,8.739333152770996,8.750333118438721,8.593166589736938,8.056399955749512,7.224699959754944,
2004-11-15,,,8.50333309173584,8.64799976348877,8.744333171844483,8.611333227157592,8.089133281707763,7.246399960517883,
2004-11-16,,,8.616666793823242,8.662666511535644,8.742666530609132,8.634666585922242,8.123199958801269,7.268899960517883,
2004-11-17,,,8.616666793823242,8.645999908447266,8.724999904632568,8.64733328819275,8.160066633224487,7.291399960517883,
2004-11-18,,,8.58666706085205,8.624666786193847,8.695333290100098,8.654833269119262,8.189133310317994,7.313599963188171,
2004-11-19,,,8.59333324432373,8.583333396911621,8.661333274841308,8.667499923706055,8.211933317184448,7.335699963569641,
2004-11-22,,,8.683333396911621,8.619333457946777,8.633666610717773,8.68233323097229,8.23519998550415,7.35869996547699,
