Date,GRADE,GPS,SNPS,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1993-05-24,48.071518250974776,A,10.125,9.8375,9.440625,9.2140625,8.416875,8.320625,7.918125
1993-05-25,48.25555249772361,A,10.5625,10.15,9.578125,9.2921875,8.485625,8.34,7.93984375
1993-05-26,48.35384249834684,A,10.4375,10.3375,9.709375,9.3828125,8.553125,8.3525,7.9609375
1993-05-27,48.30736215858345,A,10.25,10.325,9.8375,9.4703125,8.620625,8.3625,7.9825
1993-05-28,48.25348703933539,A,10.125,10.3,9.95625,9.5375,8.69,8.37125,8.00375
1993-05-31,48.22373159972357,A,10.125,10.3,10.06875,9.603125,8.7625,8.38125,8.025625
1993-06-01,48.14592676781749,A,10.3125,10.25,10.2,9.6625,8.83375,8.395625,8.0478125
1993-06-02,48.07863445951201,A,10.3125,10.225,10.28125,9.709375,8.895625,8.41,8.068125
1993-06-03,48.083460912873115,A,10.75,10.325,10.325,9.7828125,8.959375,8.42625,8.09015625
1993-06-04,48.020255467432946,A,10.0625,10.3125,10.30625,9.8296875,9.001875,8.43375,8.10859375
1993-06-07,47.91446791943184,A,9.78125,10.24375,10.271875,9.85625,9.035,8.4378125,8.12625
1993-06-08,47.760697085798874,P,9.5,10.08125,10.165625,9.871875,9.058125,8.44125,8.14234375
1993-06-09,47.67832026546855,P,9.8125,9.98125,10.103125,9.90625,9.086875,8.454375,8.15984375
1993-06-10,47.54918485649468,P,9.75,9.78125,10.053125,9.9453125,9.115625,8.4665625,8.17734375
1993-06-11,47.53613793666474,P,9.78125,9.725,10.01875,9.9875,9.148125,8.480625,8.1946875
1993-06-14,47.604153125405595,P,10.125,9.79375,10.01875,10.04375,9.194375,8.493125,8.21375
1993-06-15,47.68081759841335,P,9.75,9.84375,9.9625,10.08125,9.230625,8.500625,8.2315625
1993-06-16,47.72072429030653,P,10.0,9.88125,9.93125,10.10625,9.271875,8.513125,8.2503125
1993-06-17,47.75674441642667,A,10.0625,9.94375,9.8625,10.09375,9.310625,8.5275,8.2675
1993-06-18,47.77002874919103,A,10.0625,10.0,9.8625,10.084375,9.349375,8.54375,8.28265625
1993-06-21,47.68866622641414,A,9.6875,9.9125,9.853125,10.0625,9.383125,8.556875,8.29484375
1993-06-22,47.637264140216935,P,9.5625,9.875,9.859375,10.0125,9.410625,8.5653125,8.30640625
1993-06-23,47.61607397088994,P,9.90625,9.85625,9.86875,9.9859375,9.45875,8.58,8.320625
1993-06-24,47.59972180442252,P,9.75,9.79375,9.86875,9.9609375,9.49375,8.598125,8.3346875
1993-06-25,47.69558584909317,P,10.8125,9.94375,9.971875,9.9953125,9.545625,8.6290625,8.35390625
1993-06-28,47.924643014519624,A,11.5,10.30625,10.109375,10.0640625,9.6125,8.6671875,8.375625
1993-06-29,48.169648330110455,A,11.5,10.69375,10.284375,10.1234375,9.67,8.706875,8.39765625
1993-06-30,48.33406144346952,A,11.375,10.9875,10.421875,10.1765625,9.7225,8.7425,8.419375
1993-07-01,48.45414740273386,A,10.875,11.2125,10.503125,10.1828125,9.765,8.775,8.43859375
1993-07-02,48.47617833688536,A,11.375,11.325,10.634375,10.2484375,9.8175,8.806875,8.46203125
1993-07-05,48.399560556568055,A,11.375,11.3,10.803125,10.328125,9.87125,8.83875,8.48453125
1993-07-06,48.32114677375489,A,11.3125,11.2625,10.978125,10.41875,9.9175,8.87625,8.50640625
1993-07-07,48.26247507359057,A,11.1875,11.225,11.10625,10.4875,9.96875,8.915625,8.52546875
1993-07-08,48.28736306303558,A,11.25,11.3,11.25625,10.5625,10.02375,8.950625,8.54515625
1993-07-09,48.24612863133427,A,11.3125,11.2875,11.30625,10.6390625,10.074375,8.983125,8.56703125
1993-07-12,48.20160202039229,A,11.3125,11.275,11.2875,10.6984375,10.124375,9.01625,8.59046875
1993-07-13,48.157934315382136,A,11.3125,11.275,11.26875,10.7765625,10.168125,9.050625,8.61359375
1993-07-14,48.145743026650855,A,11.4375,11.325,11.275,10.8484375,10.209375,9.085,8.6378125
1993-07-15,48.059884024707145,A,10.96875,11.26875,11.284375,10.89375,10.243125,9.1146875,8.6584375
1993-07-16,47.929973426031914,P,10.375,11.08125,11.184375,10.909375,10.268125,9.1384375,8.675
1993-07-19,47.8096256380347,P,10.3125,10.88125,11.078125,10.940625,10.289375,9.1603125,8.6903125
1993-07-20,47.797203665388004,P,11.21875,10.8625,11.06875,11.0234375,10.33,9.193125,8.71015625
1993-07-21,47.76157015097238,P,11.1875,10.8125,11.06875,11.0875,10.37125,9.225625,8.73
1993-07-22,47.80195041034866,P,11.25,10.86875,11.06875,11.1625,10.416875,9.26,8.74921875
1993-07-23,48.01276649202453,A,12.0,11.19375,11.1375,11.221875,10.478125,9.303125,8.77015625
1993-07-26,48.23861504909865,A,12.1875,11.56875,11.225,11.25625,10.541875,9.348125,8.79046875
1993-07-27,48.363177831960094,A,12.5,11.825,11.34375,11.30625,10.611875,9.3990625,8.81390625
1993-07-28,48.474675178392765,A,12.375,12.0625,11.4375,11.35625,10.669375,9.4503125,8.83515625
1993-07-29,48.57297994378029,A,12.40625,12.29375,11.58125,11.4328125,10.71125,9.50375,8.8578125
1993-07-30,48.53765711565426,A,12.1875,12.33125,11.7625,11.4734375,10.75,9.5534375,8.880625
1993-08-02,48.530184255291424,A,12.5,12.39375,11.98125,11.5296875,10.7975,9.6071875,8.905625
1993-08-03,48.44819201561348,A,12.25,12.34375,12.084375,11.5765625,10.83125,9.6584375,8.930625
1993-08-04,48.39108932817166,A,12.1875,12.30625,12.184375,11.6265625,10.86625,9.7096875,8.955
1993-08-05,48.35197860085221,A,12.46875,12.31875,12.30625,11.6875,10.910625,9.765625,8.9796875
1993-08-06,48.37966924341475,A,12.6875,12.41875,12.375,11.75625,10.961875,9.8259375,9.0053125
1993-08-09,48.37299672649656,A,12.8125,12.48125,12.4375,11.83125,11.015625,9.8890625,9.0315625
1993-08-10,48.415208171034806,A,12.75,12.58125,12.4625,11.903125,11.064375,9.9490625,9.0565625
1993-08-11,48.44329153461654,A,12.6875,12.68125,12.49375,11.965625,11.111875,10.00375,9.0809375
1993-08-12,48.37856136559831,A,12.3125,12.65,12.484375,12.0328125,11.143125,10.05125,9.1025
1993-08-13,48.26277332484691,A,11.96875,12.50625,12.4625,12.1125,11.18125,10.0915625,9.12171875
1993-08-16,48.18152264846301,A,12.375,12.41875,12.45,12.215625,11.233125,10.1340625,9.14203125
1993-08-17,48.10349570184189,P,12.3125,12.33125,12.45625,12.2703125,11.289375,10.17375,9.16328125
1993-08-18,48.07095646709305,A,12.625,12.31875,12.5,12.3421875,11.345625,10.21625,9.18515625
1993-08-19,48.13068569415935,A,12.8125,12.41875,12.534375,12.4203125,11.406875,10.26125,9.20859375
1993-08-20,48.17417043641249,A,12.4375,12.5125,12.509375,12.4421875,11.46,10.3040625,9.23015625
1993-08-23,48.1600592527339,A,12.4375,12.525,12.471875,12.4546875,11.50625,10.3503125,9.25125
1993-08-24,48.151759554143034,A,12.375,12.5375,12.434375,12.4484375,11.55875,10.3946875,9.2721875
1993-08-25,48.070016523830624,A,12.15625,12.44375,12.38125,12.4375,11.601875,10.436875,9.29078125
1993-08-26,47.94646700779765,P,12.125,12.30625,12.3625,12.4234375,11.643125,10.476875,9.30765625
1993-08-27,47.87414277303404,P,11.9375,12.20625,12.359375,12.4109375,11.680625,10.515,9.32421875
1993-08-30,47.821908499345966,P,11.9375,12.10625,12.315625,12.3828125,11.725625,10.554375,9.34296875
1993-08-31,47.79788593582098,P,12.0625,12.04375,12.290625,12.3734375,11.775625,10.593125,9.363125
1993-09-01,47.86625762335088,P,12.4375,12.1,12.271875,12.3859375,11.82625,10.6425,9.385625
1993-09-02,47.95381607275436,P,12.625,12.2,12.253125,12.39375,11.88375,10.68875,9.4090625
1993-09-03,48.015814925745104,P,12.5,12.3125,12.259375,12.384375,11.9175,10.7315625,9.4321875
1993-09-06,48.06895038012138,P,12.5,12.425,12.265625,12.36875,11.9375,10.775,9.455625
1993-09-07,48.062741336195785,P,12.25,12.4625,12.253125,12.34375,11.9525,10.81125,9.47875
1993-09-08,47.93732540507376,P,11.75,12.325,12.2125,12.296875,11.96,10.84125,9.4990625
1993-09-09,47.89867331876692,P,12.5,12.3,12.25,12.30625,11.9925,10.87875,9.5234375
1993-09-10,47.88479467378337,P,12.5,12.3,12.30625,12.3328125,12.015,10.91625,9.54640625
1993-09-13,47.82457658139089,P,12.09375,12.21875,12.321875,12.31875,12.029375,10.9503125,9.5659375
1993-09-14,47.76226609441184,P,11.75,12.11875,12.290625,12.290625,12.038125,10.9778125,9.583125
1993-09-15,47.785451493416666,P,11.8125,12.13125,12.228125,12.25,12.050625,11.0096875,9.6003125
1993-09-16,47.66637057089759,P,11.6875,11.96875,12.134375,12.19375,12.059375,11.0415625,9.6175
1993-09-17,47.48833975754942,P,11.1875,11.70625,12.003125,12.13125,12.056875,11.065625,9.631875
1993-09-20,47.421394410435816,P,11.53125,11.59375,11.90625,12.0859375,12.06125,11.0928125,9.64796875
1993-09-21,47.3813615904721,P,11.3125,11.50625,11.8125,12.0328125,12.06125,11.1146875,9.66296875
1993-09-22,47.3661021428855,P,11.625,11.46875,11.8,12.00625,12.065,11.1371875,9.67953125
1993-09-23,47.45665405731767,P,12.1875,11.56875,11.76875,12.009375,12.089375,11.16625,9.69765625
1993-09-24,47.61931094018968,P,12.0625,11.74375,11.725,12.015625,12.123125,11.195625,9.71484375
1993-09-27,47.7085595749757,P,11.9375,11.825,11.709375,12.015625,12.155625,11.2225,9.73140625
1993-09-28,47.802554096376504,P,11.875,11.9375,11.721875,12.00625,12.16875,11.249375,9.7475
1993-09-29,47.84178819759945,P,11.9375,12.0,11.734375,11.98125,12.18375,11.2775,9.7634375
1993-09-30,47.79514996536465,P,11.875,11.9375,11.753125,11.94375,12.19625,11.3065625,9.7790625
1993-10-01,47.7243230836854,A,11.75,11.875,11.809375,11.90625,12.19125,11.3346875,9.7940625
1993-10-04,47.66731556521183,A,11.75,11.8375,11.83125,11.86875,12.1825,11.3621875,9.8096875
1993-10-05,47.57470475912064,P,11.3125,11.725,11.83125,11.821875,12.15875,11.3853125,9.8240625
1993-10-06,47.49674839197894,P,11.40625,11.61875,11.809375,11.8046875,12.139375,11.404375,9.8384375
1993-10-07,47.404911932814876,P,11.375,11.51875,11.728125,11.7484375,12.11875,11.415,9.85203125
1993-10-08,47.31724101188855,P,11.25,11.41875,11.646875,11.6859375,12.1,11.425,9.865
1993-10-11,47.27197161203653,P,11.5,11.36875,11.603125,11.65625,12.08,11.43875,9.8796875
1993-10-12,47.36099233621059,P,12.125,11.53125,11.628125,11.675,12.0775,11.454375,9.8971875
1993-10-13,47.45871780291133,P,12.3125,11.7125,11.665625,11.7,12.08,11.473125,9.9128125
1993-10-14,47.635954863535225,A,12.625,11.9625,11.740625,11.746875,12.083125,11.496875,9.9296875
1993-10-15,47.852576729302825,A,12.8125,12.275,11.846875,11.828125,12.085625,11.52375,9.9475
1993-10-18,47.99505410382422,A,12.625,12.5,11.934375,11.8828125,12.081875,11.54875,9.965
1993-10-19,47.97876321386831,A,12.125,12.5,12.015625,11.9234375,12.069375,11.566875,9.98125
1993-10-20,47.8935730466213,A,11.75,12.3875,12.05,11.9296875,12.050625,11.58125,9.995625
1993-10-21,47.80356202823247,A,12.25,12.3125,12.1375,11.9328125,12.049375,11.59625,10.01125
1993-10-22,47.69205599826895,A,12.28125,12.20625,12.240625,11.94375,12.055625,11.6184375,10.02609375
1993-10-25,47.592845439599735,A,12.0625,12.09375,12.296875,11.95,12.049375,11.64125,10.03953125
1993-10-26,47.558709522598065,A,11.9375,12.05625,12.278125,11.953125,12.041875,11.665625,10.0534375
1993-10-27,47.65440994805908,A,12.5,12.20625,12.296875,11.98125,12.039375,11.6925,10.0734375
1993-10-28,47.74081751699973,A,12.9375,12.34375,12.328125,12.034375,12.041875,11.724375,10.09546875
1993-10-29,47.80891812200051,A,12.875,12.4625,12.334375,12.090625,12.050625,11.7553125,10.11796875
1993-11-01,47.902459104051815,A,12.875,12.625,12.359375,12.146875,12.059375,11.7828125,10.13796875
1993-11-02,47.981543602773655,A,12.5,12.7375,12.396875,12.20625,12.061875,11.8103125,10.15546875
1993-11-03,47.91091175460448,A,11.9375,12.625,12.415625,12.2328125,12.0575,11.8296875,10.17140625
1993-11-04,47.77541780016792,A,11.8125,12.4,12.371875,12.2546875,12.05125,11.8471875,10.18734375
1993-11-05,47.699636032936695,A,12.21875,12.26875,12.365625,12.303125,12.056875,11.86875,10.20625
1993-11-08,47.662976041552945,A,12.5,12.19375,12.409375,12.353125,12.068125,11.896875,10.226875
1993-11-09,47.644035327492894,A,12.5,12.19375,12.465625,12.371875,12.076875,11.92625,10.24578125
1993-11-10,47.68497982304576,A,12.375,12.28125,12.453125,12.375,12.075625,11.9509375,10.26546875
1993-11-11,47.73207085339484,A,12.125,12.34375,12.371875,12.35,12.065625,11.9746875,10.28640625
1993-11-12,47.702468794896554,A,12.1875,12.3375,12.303125,12.31875,12.059375,11.9884375,10.30875
1993-11-15,47.608666527208165,P,12.125,12.2625,12.228125,12.29375,12.051875,11.9946875,10.3309375
1993-11-16,47.52428012107715,P,12.03125,12.16875,12.18125,12.2890625,12.0475,12.0,10.3534375
1993-11-17,47.474780982742885,P,11.9375,12.08125,12.18125,12.2984375,12.05125,12.005625,10.3740625
1993-11-18,47.41039438753301,P,11.5,11.95625,12.15,12.2609375,12.03125,12.011875,10.3934375
1993-11-19,47.32583223532479,P,11.375,11.79375,12.065625,12.215625,12.00875,12.011875,10.409375
1993-11-22,47.25654695426158,P,11.25,11.61875,11.940625,12.175,11.991875,12.010625,10.4246875
1993-11-23,47.242551049949576,P,11.65625,11.54375,11.85625,12.1609375,11.99,12.0140625,10.44515625
1993-11-24,47.230451386711984,P,11.8125,11.51875,11.8,12.1265625,11.99,12.0203125,10.46796875
1993-11-25,47.275878508763675,P,11.8125,11.58125,11.76875,12.0703125,11.9925,12.0259375,10.48828125
1993-11-26,47.36509624890403,P,11.78125,11.6625,11.728125,12.015625,12.004375,12.030625,10.506875
1993-11-29,47.4102803028683,P,11.3125,11.675,11.646875,11.9375,12.0,12.030625,10.5234375
1993-11-30,47.387266972223905,P,11.3125,11.60625,11.575,11.878125,12.0,12.030625,10.540625
1993-12-01,47.37871592358747,P,11.625,11.56875,11.54375,11.8625,12.0,12.0325,10.55875
1993-12-02,47.34273934165933,P,11.375,11.48125,11.53125,11.840625,11.98375,12.0365625,10.575625
1993-12-03,47.369971311983086,P,11.875,11.5,11.58125,11.8234375,11.98,12.0515625,10.595
1993-12-06,47.51032385938722,A,12.25,11.6875,11.68125,11.8109375,11.98625,12.0709375,10.615625
1993-12-07,47.60381285003624,A,12.0,11.825,11.715625,11.7859375,11.98875,12.07875,10.6359375
1993-12-08,47.63890780834174,A,11.90625,11.88125,11.725,11.7625,11.988125,12.0859375,10.65578125
1993-12-09,47.674456449371554,A,11.625,11.93125,11.70625,11.7375,11.983125,12.0896875,10.67484375
1993-12-10,47.628357338380425,A,11.71875,11.9,11.7,11.7140625,11.9825,12.086875,10.695
1993-12-13,47.520849764290695,A,11.75,11.8,11.74375,11.6953125,11.9825,12.0825,10.7153125
1993-12-14,47.34627888473534,B,10.625,11.525,11.675,11.625,11.96875,12.06375,10.73140625
1993-12-15,47.18896329273564,B,10.5625,11.25625,11.56875,11.55625,11.951875,12.045625,10.74796875
1993-12-16,47.067751407836255,B,10.5,11.03125,11.48125,11.50625,11.934375,12.0265625,10.76515625
1993-12-17,46.93085615093332,B,10.3125,10.75,11.325,11.453125,11.915625,12.0078125,10.780625
1993-12-20,46.78442835283959,B,10.34375,10.46875,11.134375,11.4078125,11.8925,11.98625,10.79671875
1993-12-21,46.78416774479384,B,10.3125,10.40625,10.965625,11.340625,11.85625,11.966875,10.81265625
1993-12-22,46.76226445686845,B,10.0625,10.30625,10.78125,11.253125,11.81125,11.945625,10.82765625
1993-12-23,46.70981345197236,B,9.9375,10.19375,10.6125,11.159375,11.7575,11.9203125,10.84296875
1993-12-24,46.6903713087114,B,9.9375,10.11875,10.434375,11.0671875,11.7,11.8928125,10.859375
1993-12-27,46.67229178624072,B,9.78125,10.00625,10.2375,10.990625,11.643125,11.8625,10.87578125
1993-12-28,46.66576941476796,B,9.875,9.91875,10.1625,10.91875,11.598125,11.83375,10.89140625
1993-12-29,46.751975919776406,B,10.375,9.98125,10.14375,10.85625,11.570625,11.810625,10.9071875
1993-12-30,46.89874519905937,B,10.75,10.14375,10.16875,10.825,11.540625,11.795,10.923125
1993-12-31,47.10520969291841,B,11.3125,10.41875,10.26875,10.796875,11.52125,11.7884375,10.94
1994-01-03,47.2709143724309,C,10.9375,10.65,10.328125,10.73125,11.49875,11.7740625,10.9540625
1994-01-04,47.37779587715329,C,10.78125,10.83125,10.375,10.6703125,11.475625,11.75875,10.96625
1994-01-05,47.37791480905289,C,10.625,10.88125,10.43125,10.60625,11.438125,11.73875,10.9775
1994-01-06,47.381173429534265,C,11.1875,10.96875,10.55625,10.584375,11.403125,11.7225,10.991875
1994-01-07,47.34581920943496,C,11.5,11.00625,10.7125,10.5734375,11.375625,11.713125,11.00859375
1994-01-10,47.41065650557721,C,11.75,11.16875,10.909375,10.5734375,11.353125,11.70625,11.02828125
1994-01-11,47.490171338234234,C,11.5,11.3125,11.071875,10.6171875,11.333125,11.6975,11.04609375
1994-01-12,47.67036114562557,C,11.9375,11.575,11.228125,10.6859375,11.333125,11.6953125,11.06609375
1994-01-13,47.74257632391005,C,11.6875,11.675,11.321875,10.7453125,11.330625,11.6909375,11.08390625
1994-01-14,47.74616330457886,C,11.5,11.675,11.340625,10.8046875,11.31625,11.6865625,11.10078125
1994-01-17,47.67409998793943,C,11.3125,11.5875,11.378125,10.853125,11.2925,11.6803125,11.11734375
1994-01-18,47.62753345750704,C,11.4375,11.575,11.44375,10.909375,11.27125,11.6740625,11.13359375
1994-01-19,47.48999757098189,C,11.1875,11.425,11.5,10.965625,11.2475,11.6615625,11.15203125
1994-01-20,47.406327253882544,C,11.21875,11.33125,11.503125,11.0296875,11.229375,11.6475,11.168125
1994-01-21,47.42117933600432,C,11.6875,11.36875,11.521875,11.1171875,11.219375,11.639375,11.18546875
1994-01-24,47.48918176839613,C,11.875,11.48125,11.534375,11.221875,11.214375,11.633125,11.2040625
1994-01-25,47.481453419326606,C,11.4375,11.48125,11.528125,11.3,11.2025,11.625,11.218125
1994-01-26,47.501261202792385,C,11.40625,11.525,11.475,11.3515625,11.191875,11.6215625,11.23140625
1994-01-27,47.51366595301829,C,11.375,11.55625,11.44375,11.3828125,11.189375,11.6103125,11.24453125
1994-01-28,47.44550964832727,C,11.3125,11.48125,11.425,11.3828125,11.188125,11.5984375,11.25734375
1994-01-31,47.358544483490455,B,11.28125,11.3625,11.421875,11.4,11.18875,11.5903125,11.2703125
1994-02-01,47.31671296496676,B,11.125,11.3,11.390625,11.4171875,11.178125,11.5840625,11.2809375
1994-02-02,47.26890501057335,B,10.9375,11.20625,11.365625,11.4328125,11.160625,11.5753125,11.2925
1994-02-03,47.24055955729546,B,11.0625,11.14375,11.35,11.4265625,11.145625,11.5690625,11.3053125
1994-02-04,47.179996726413584,B,10.625,11.00625,11.24375,11.3828125,11.1225,11.5634375,11.31453125
1994-02-07,47.05383235560638,B,10.1875,10.7875,11.075,11.3046875,11.1,11.55,11.32140625
1994-02-08,46.99024318409997,B,10.5,10.6625,10.98125,11.2546875,11.08375,11.541875,11.32828125
1994-02-09,46.947702660371476,B,10.6875,10.6125,10.909375,11.1921875,11.065,11.5325,11.33484375
1994-02-10,46.90369041019587,B,10.78125,10.55625,10.85,11.146875,11.053125,11.5184375,11.34234375
1994-02-11,46.932790321384196,B,10.75,10.58125,10.79375,11.109375,11.030625,11.5053125,11.35046875
1994-02-14,47.03342565468899,B,10.75,10.69375,10.740625,11.08125,11.000625,11.4934375,11.35796875
1994-02-15,47.13969957310593,B,11.3125,10.85625,10.759375,11.075,10.986875,11.4878125,11.36859375
1994-02-16,47.27535720726897,B,11.625,11.04375,10.828125,11.096875,10.98125,11.4846875,11.38109375
1994-02-17,47.37081779725447,C,11.34375,11.15625,10.85625,11.103125,10.975625,11.479375,11.39296875
1994-02-18,47.40952876422742,C,10.9375,11.19375,10.8875,11.065625,10.96,11.47125,11.40296875
1994-02-21,47.439029337130194,C,10.9375,11.23125,10.9625,11.01875,10.94375,11.463125,11.41265625
1994-02-22,47.39575218231254,C,10.8125,11.13125,10.99375,10.9875,10.9475,11.458125,11.42171875
1994-02-23,47.346436144651044,C,11.28125,11.0625,11.053125,10.98125,10.961875,11.456875,11.430625
1994-02-24,47.31150446342581,B,11.125,11.01875,11.0875,10.96875,10.974375,11.454375,11.4346875
1994-02-25,47.352852613242625,P,11.21875,11.075,11.134375,10.9640625,10.9925,11.4540625,11.43953125
1994-02-28,47.38671042670168,P,11.21875,11.13125,11.18125,10.9609375,11.01,11.45125,11.445
1994-03-01,47.4053779925708,A,11.15625,11.2,11.165625,10.9625,11.026875,11.4415625,11.44796875
1994-03-02,47.3542257197826,A,11.0,11.14375,11.103125,10.965625,11.045625,11.4284375,11.45078125
1994-03-03,47.33050391271755,P,11.0,11.11875,11.06875,10.9625,11.066875,11.4121875,11.45453125
1994-03-04,47.292912724186856,A,11.0625,11.0875,11.08125,10.984375,11.089375,11.3946875,11.45921875
1994-03-07,47.24793555158313,P,10.875,11.01875,11.075,11.01875,11.11125,11.3771875,11.46296875
1994-03-08,47.22622527095408,P,10.8125,10.95,11.075,11.034375,11.13,11.3640625,11.46546875
1994-03-09,47.22441253521444,P,10.75,10.9,11.021875,11.0375,11.1375,11.3540625,11.46765625
1994-03-10,47.18236081297801,P,10.625,10.825,10.971875,11.0296875,11.135,11.3378125,11.46703125
1994-03-11,47.07360858371618,P,10.25,10.6625,10.875,11.0046875,11.11375,11.3175,11.46796875
1994-03-14,46.98971076507809,B,10.21875,10.53125,10.775,10.978125,11.099375,11.2990625,11.47015625
1994-03-15,46.90767854293856,B,10.1875,10.40625,10.678125,10.921875,11.0875,11.2815625,11.47359375
1994-03-16,46.82199643747496,B,10.09375,10.275,10.5875,10.8453125,11.076875,11.2575,11.475
1994-03-17,46.85378027367929,B,10.875,10.325,10.575,10.821875,11.070625,11.236875,11.480625
1994-03-18,47.01402625866417,B,11.4375,10.5625,10.6125,10.846875,11.069375,11.2225,11.48890625
1994-03-21,47.12719685942307,B,11.1875,10.75625,10.64375,10.859375,11.058125,11.205625,11.49421875
1994-03-22,47.245982730901254,B,11.0625,10.93125,10.66875,10.871875,11.049375,11.19125,11.50078125
1994-03-23,47.41766916682224,C,11.375,11.1875,10.73125,10.8765625,11.038125,11.185625,11.50765625
1994-03-24,47.46280684155125,C,11.1875,11.25,10.7875,10.8796875,11.028125,11.179375,11.51328125
1994-03-25,47.432182915573776,C,11.375,11.2375,10.9,10.8875,11.025625,11.1709375,11.51984375
1994-03-28,47.43887064283083,C,11.3125,11.2625,11.009375,10.8921875,11.025625,11.1590625,11.52796875
1994-03-29,47.40754701260636,C,10.96875,11.24375,11.0875,10.8828125,11.01625,11.14375,11.535
1994-03-30,47.31284309956439,B,10.75,11.11875,11.153125,10.8703125,11.0075,11.1275,11.53921875
1994-03-31,47.2748372476716,B,10.9375,11.06875,11.159375,10.8671875,11.001875,11.115625,11.54515625
1994-04-01,47.19089243678562,B,10.9375,10.98125,11.109375,10.8609375,10.986875,11.103125,11.54578125
1994-04-04,47.06925013753037,B,10.65625,10.85,11.05625,10.85,10.9625,11.0884375,11.5415625
1994-04-05,47.08970749878778,B,11.375,10.93125,11.0875,10.878125,10.96125,11.081875,11.5409375
1994-04-06,47.09907032398436,B,10.96875,10.975,11.046875,10.8890625,10.9525,11.0721875,11.53890625
1994-04-07,47.108051864540066,B,11.0,10.9875,11.028125,10.9078125,10.945,11.0671875,11.53953125
1994-04-08,47.17141897569015,C,11.125,11.025,11.003125,10.9515625,10.94125,11.0646875,11.53828125
1994-04-11,47.288644214510875,C,11.1875,11.13125,10.990625,11.0,10.939375,11.0640625,11.53734375
1994-04-12,47.18209791885119,C,10.375,10.93125,10.93125,11.009375,10.924375,11.05125,11.53265625
1994-04-13,47.09678734074819,B,10.0,10.7375,10.85625,11.0046875,10.905625,11.033125,11.52671875
1994-04-14,46.97439268870022,B,10.0,10.5375,10.7625,10.9609375,10.884375,11.015,11.52046875
1994-04-15,46.84543336405567,B,10.125,10.3375,10.68125,10.8953125,10.874375,10.9984375,11.51453125
1994-04-18,46.72355519148031,B,10.1875,10.1375,10.634375,10.8453125,10.874375,10.9871875,11.50890625
1994-04-19,46.67019808010132,B,9.6875,10.0,10.465625,10.7765625,10.858125,10.9709375,11.50078125
1994-04-20,46.50737769037956,B,8.5,9.7,10.21875,10.6328125,10.814375,10.9396875,11.48609375
1994-04-21,46.44347606643628,B,9.078125,9.515625,10.0265625,10.52734375,10.7803125,10.91671875,11.476640625
1994-04-22,46.35350964172622,B,9.0,9.290625,9.8140625,10.40859375,10.7453125,10.88796875,11.469765625
1994-04-25,46.27106831181151,B,9.375,9.128125,9.6328125,10.31171875,10.7178125,10.85921875,11.465078125
1994-04-26,46.28409999729126,B,9.5625,9.103125,9.5515625,10.24140625,10.6828125,10.83484375,11.456796875
1994-04-27,46.47955047787861,B,9.5625,9.315625,9.5078125,10.18203125,10.6415625,10.81140625,11.448671875
1994-04-28,46.57311629675951,B,9.5,9.4,9.4578125,10.11015625,10.6046875,10.79015625,11.439921875
1994-04-29,46.7397210605865,B,10.0,9.6,9.4453125,10.06328125,10.5859375,10.77296875,11.429921875
