Date,GRADE,GPS,MKTX,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2022-12-07,55.97432176830276,A,269.6032409667969,274.2478454589844,263.7504364013672,261.19785232543944,243.4594482421875,246.71501525878907,263.6602717590332
2022-12-08,55.68222313324631,A,277.4618530273437,276.18604736328126,266.3324127197265,261.4766288757324,244.61970550537106,246.85188110351564,263.2948240661621
2022-12-09,54.29695342771987,A,275.2767028808594,276.140966796875,268.6929336547851,261.3605140686035,245.77749114990232,246.96523864746095,262.88127471923826
2022-12-12,53.3042890194422,A,280.9795837402344,276.52703857421875,271.841275024414,262.3482276916503,246.87150909423823,247.19536407470704,262.56592651367185
2022-12-13,52.842276164687,A,283.6154479980469,277.3873657226562,275.1101409912109,263.5603324890136,247.92933105468745,247.5331233215332,262.3270779418945
2022-12-14,53.321638229819825,A,279.7841491699219,279.4235473632813,276.8356964111328,264.7013999938964,248.8440863037109,247.81444305419922,262.03272338867185
2022-12-15,52.57130663721301,A,272.9348449707031,278.5181457519531,277.3520965576172,265.78073577880855,249.64706390380854,247.93800354003906,261.73153045654294
2022-12-16,52.23083054048408,A,272.9837951660156,278.0595642089844,277.1002655029297,266.70182113647456,250.50241394042965,248.02901641845702,261.43160247802734
2022-12-19,50.234207178348704,A,266.0168762207031,275.0670227050781,275.7970306396484,267.4661239624023,251.2733374023437,248.06380920410157,261.0907656860352
2022-12-20,47.278133260264006,P,261.2840270996094,270.6007385253906,273.9940521240234,267.9741867065429,251.97324829101558,248.02108154296874,260.7084294128418
2022-12-21,46.08083341813975,P,272.3860778808594,269.1211242675781,274.2723358154297,269.01138610839837,252.78674652099605,248.14213623046874,260.34807250976564
2022-12-22,46.18732036769067,P,276.0900573730469,269.7521667480469,274.13515625,270.23378448486324,253.6401263427734,248.27052825927734,260.0065756225586
2022-12-23,46.567144290304775,P,275.1983337402344,270.1950744628906,274.1273193359375,271.4101264953613,254.65408447265622,248.4408102416992,259.6630500793457
2022-12-26,47.81799905418535,P,275.1983337402344,272.0313659667969,273.5491943359375,272.69523468017576,255.54903564453122,248.56536529541015,259.3446000671387
