Date,GRADE,GPS,UNP,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1986-11-13,52.603575898755395,A,2.239752769470215,2.2506343841552736,2.22615122795105,2.1878395795822145,2.1283997797966006,2.069746615886688,1.9739606153964997
1986-11-14,52.581295504391164,A,2.2125487327575684,2.24065957069397,2.2293249130249024,2.1921467542648316,2.128762505054474,2.0714001488685607,1.97655446767807
1986-11-17,52.55701824280974,A,2.189880132675171,2.2297782421112062,2.229778265953064,2.195320498943329,2.1290345692634585,2.0728269958496095,1.9788580757379532
1986-11-18,52.51543027934152,A,2.140005826950073,2.2089220523834228,2.2252441883087157,2.1960005283355715,2.1283091473579407,2.073710103034973,1.9807796412706375
1986-11-19,52.47624072540459,A,2.167210817337036,2.1898796558380127,2.2216171503067015,2.1964540004730226,2.1283091473579407,2.0749102568626405,1.9828372317552567
1986-11-20,52.46327175605088,P,2.2034811973571777,2.182625341415405,2.2166298627853394,2.1973607301712037,2.1313015389442445,2.076428117752075,1.9850540608167648
1986-11-21,52.47874896877761,P,2.262422800064087,2.192600154876709,2.2166298627853394,2.202348065376282,2.136560907363892,2.078535394668579,1.9874550437927245
1986-11-24,52.51716101535786,P,2.316829204559326,2.21798996925354,2.223884105682373,2.210735785961151,2.1419109201431272,2.081681661605835,1.9901280587911605
1986-11-25,52.575090552593515,A,2.316829204559326,2.2533546447753907,2.2311383485794067,2.2191235065460204,2.147170271873474,2.085187885761261,1.9928674083948135
1986-11-26,52.62234078367313,A,2.307689666748047,2.2814504146575927,2.235665035247803,2.226827561855316,2.152156128883362,2.0881077671051025,1.995760064125061
1986-11-27,52.656589510380535,A,2.307689666748047,2.3022921085357666,2.242458724975586,2.234304976463318,2.1576860761642456,2.0907577013969423,1.9986306113004684
1986-11-28,52.67191546964248,A,2.3305370807647705,2.3159149646759034,2.254257559776306,2.241791236400604,2.1633102464675904,2.0935461211204527,2.001504833102226
1986-12-01,52.668249885306146,A,2.3396754264831543,2.3204842090606688,2.2692370891571043,2.2495076775550844,2.168845148086548,2.096560900211334,2.004380524158478
1986-12-02,52.68683251759248,A,2.4310719966888428,2.3433327674865723,2.2983437061309813,2.2617939472198487,2.1756639289855957,2.1009845793247224,2.007646866440773
1986-12-03,52.71185104268466,A,2.435641288757324,2.3689230918884276,2.32518675327301,2.273401951789856,2.1829367971420286,2.1052739703655243,2.010936055183411
1986-12-04,52.73470343219095,A,2.435641288757324,2.394513416290283,2.348402762413025,2.2825163125991823,2.1905723905563352,2.109473367929459,2.0141367888450623
1986-12-05,52.753984070565814,A,2.440211057662964,2.416448211669922,2.3661815881729127,2.291405725479126,2.198571400642395,2.1138534533977507,2.0174930477142334
1986-12-08,52.76146509572442,A,2.3990845680236816,2.4283300399780274,2.3744071245193483,2.2991456151008607,2.2060199308395387,2.1180472600460054,2.020687893629074
1986-12-09,52.71996355212553,A,2.353387355804444,2.4127931118011476,2.37806293964386,2.304600644111633,2.2119197416305543,2.121694092750549,2.0236100339889527
1986-12-10,52.66969989630462,A,2.325967311859131,2.3908583164215087,2.379890704154968,2.3077778697013853,2.2169991302490235,2.125156726837158,2.026173949241638
1986-12-11,52.62371386221448,A,2.3168299198150635,2.3670960426330567,2.38080472946167,2.3116317272186278,2.2220771217346194,2.129067883491516,2.02865648150444
1986-12-12,52.57788327948102,A,2.307689666748047,2.3405917644500733,2.3785199880599976,2.3163887739181517,2.22715368270874,2.1328426504135134,2.0311379355192183
1986-12-15,52.5445889388356,P,2.293980360031128,2.3195709228515624,2.373950481414795,2.3215937852859496,2.2313212871551515,2.136885257959366,2.0334169948101044
1986-12-16,52.53946608936592,P,2.3168299198150635,2.3122594356536865,2.362526273727417,2.3304349899291994,2.235945882797241,2.141786266565323,2.035520299077034
1986-12-17,52.547195324074984,P,2.3396754264831543,2.315001058578491,2.3529296875,2.339058220386505,2.2401206159591673,2.146555795669556,2.0376039814949034
1986-12-18,52.55036403987382,P,2.325967311859131,2.3168285369873045,2.341962289810181,2.3451825261116026,2.243749151229858,2.1511882436275482,2.0396860498189926
1986-12-19,52.56618628241489,P,2.371665000915528,2.3296236038208007,2.335107684135437,2.3506446361541746,2.2486543464660644,2.1562326562404635,2.041751219034195
1986-12-22,52.58557846696403,A,2.3808043003082275,2.346988391876221,2.3332796573638914,2.35384339094162,2.2537423276901247,2.1610985147953032,2.043862084746361
1986-12-23,52.5875255837683,A,2.3396754264831543,2.351557493209839,2.3319084644317627,2.354985702037811,2.25818911075592,2.1653281092643737,2.045767306089401
1986-12-24,52.58344663133409,A,2.335108518600464,2.350644111633301,2.332822585105896,2.356356644630432,2.262453861236572,2.16933207154274,2.047582769989967
1986-12-25,52.58626555148239,A,2.335108518600464,2.352472352981567,2.334650444984436,2.357727587223053,2.266718611717224,2.173246046304703,2.0496436178684236
1986-12-26,52.57612904484551,A,2.3305370807647705,2.344246768951416,2.3369351863861083,2.357727587223053,2.270801248550415,2.1770693218708037,2.0521946859359743
1986-12-29,52.5429108972616,A,2.271131753921509,2.322312259674072,2.3346503257751463,2.3543004035949706,2.273695778846741,2.1799836003780366,2.053868727684021
1986-12-30,52.51981107898283,P,2.275700569152832,2.3095172882080077,2.3305373907089235,2.34653183221817,2.276681685447693,2.1828085696697235,2.0555656135082243
1986-12-31,52.49579187883547,P,2.275700569152832,2.2976356983184814,2.3241399049758913,2.3385347962379455,2.279032869338989,2.185408560037613,2.0572178840637205
1987-01-01,52.46869351422534,P,2.275700569152832,2.285754108428955,2.3191132307052613,2.330537760257721,2.2808399486541746,2.187873591184616,2.0588701546192167
1987-01-02,52.452580754906414,P,2.312258720397949,2.2820984363555907,2.3131726026535033,2.3241401433944704,2.283831601142883,2.1906591951847076,2.060705215930939
1987-01-05,52.489406991892885,P,2.412792682647705,2.31043062210083,2.316371440887451,2.3248255491256713,2.2891059589385985,2.1944951474666596,2.0629983377456664
1987-01-06,52.52969757357596,P,2.403653383255005,2.3360211849212646,2.3227692365646364,2.3273388504981996,2.29419753074646,2.1985546457767486,2.0654019099473953
1987-01-07,52.57130693728686,A,2.394512414932251,2.3597835540771483,2.328709626197815,2.3307661056518554,2.299015607833862,2.202207795381546,2.0678713130950928
1987-01-08,52.60765671422598,A,2.371665000915528,2.3789764404296876,2.3323652744293217,2.3335078597068786,2.3032860803604125,2.2054074943065642,2.0704049491882324
1987-01-09,52.634903103257386,A,2.3808043003082275,2.392685556411743,2.337391996383667,2.3371635913848876,2.307285928726196,2.2084736239910128,2.073028898835182
1987-01-12,52.64844488658287,A,2.467627763748169,2.403652572631836,2.357041597366333,2.3458459615707397,2.3129315519332887,2.212542961835861,2.076131579875946
1987-01-13,52.659682614436186,A,2.476767539978028,2.4182754039764403,2.3771482944488525,2.3538428425788878,2.318759970664978,2.216433745622635,2.0791684192419053
1987-01-14,52.69140741512282,A,2.54988169670105,2.4493492603302003,2.4045664072036743,2.364353156089783,2.3256879806518556,2.2208756959438323,2.0826600593328477
1987-01-15,52.70875190041312,A,2.476767539978028,2.4703697681427004,2.4246731042861938,2.3718931674957275,2.33015625,2.224316531419754,2.0856745862960815
1987-01-16,52.71748519208281,A,2.458488941192627,2.4859066963195806,2.4392961263656616,2.3762343645095827,2.334077572822571,2.2274395978450774,2.088664645552635
1987-01-19,52.707462922138404,A,2.5133252143859863,2.495046186447144,2.44934937953949,2.3828604102134703,2.339458341598511,2.2311110270023344,2.0916835033893584
1987-01-20,52.69781927291717,A,2.508755922317505,2.501443862915039,2.4598596334457397,2.391314435005188,2.344747724533081,2.23523169875145,2.0945679807662962
1987-01-21,52.65902926568969,A,2.495046615600586,2.4904768466949463,2.469913053512573,2.399311339855194,2.349400200843811,2.2389453303813935,2.0973839116096498
1987-01-22,52.66209523884901,A,2.559023141860962,2.506927967071533,2.488648867607117,2.410507071018219,2.355785608291626,2.2420926940441133,2.1005866420269013
1987-01-23,52.67052701320345,A,2.527034282684326,2.520637035369873,2.5032718658447264,2.420331931114197,2.3620753192901613,2.2454189121723176,2.1037186545133593
1987-01-26,52.66670526818286,A,2.50418472290039,2.518808937072754,2.506927561759949,2.431984579563141,2.3683614110946656,2.248697990179062,2.106870267391205
1987-01-27,52.66809922137492,A,2.5224647521972656,2.521550703048706,2.5114972829818725,2.4443227887153625,2.3760105895996095,2.252159868478775,2.1101355928182604
1987-01-28,52.68499654021462,A,2.554452896118164,2.533431959152222,2.511954402923584,2.458260405063629,2.383755431175232,2.2560322892665865,2.1136277854442596
1987-01-29,52.665471646199286,A,2.495046615600586,2.5206366539001466,2.5137823104858397,2.469227707386017,2.3895867395401003,2.260444139242172,2.1167560201883315
1987-01-30,52.65495553813795,A,2.50418472290039,2.516066741943359,2.5183518886566163,2.4788240075111387,2.394421977996826,2.265491442680359,2.1199076330661772
1987-02-02,52.64674078957116,A,2.4996159076690674,2.5151529788970945,2.5169809579849245,2.483165168762207,2.398077712059021,2.2699943161010743,2.123081023693085
1987-02-03,52.63116590653298,A,2.4996159076690674,2.510583209991455,2.5160669565200804,2.4879632949829102,2.4017334461212156,2.274451858997345,2.126254414319992
1987-02-04,52.63177521627893,A,2.581869840621948,2.5160665988922117,2.524749279022217,2.497331166267395,2.4072170495986938,2.279686589241028,2.1299729210138323
1987-02-05,52.66984957697988,A,2.65498685836792,2.548054647445679,2.5343456506729125,2.5114972591400146,2.4141629934310913,2.2859245347976684,2.1341462379693983
1987-02-06,52.71517030385939,A,2.700682640075684,2.587354230880737,2.5517104864120483,2.5274911761283874,2.4215659046173097,2.29243807554245,2.1385703438520434
1987-02-09,52.767940119786715,A,2.700682640075684,2.6275675773620604,2.5713602781295775,2.539143919944763,2.42878604888916,2.298815598487854,2.143039065003395
1987-02-10,52.811487411056,A,2.682403564453125,2.664125108718872,2.5873541593551637,2.549425721168518,2.4338126802444457,2.3047383046150207,2.1473940885066987
1987-02-11,52.83164357778063,A,2.714391231536865,2.6906293869018554,2.603347992897034,2.557651197910309,2.4393876791000366,2.3111622381210326,2.151953662633896
1987-02-12,52.83317767804332,A,2.728100061416626,2.7052520275115968,2.6266533374786376,2.570217823982239,2.445236854553223,2.3179046225547792,2.156537168622017
1987-02-13,52.825484923401916,A,2.7555196285247803,2.716219425201416,2.6517868280410766,2.5850693583488464,2.451543025970459,2.325057213306427,2.16096776843071
1987-02-16,52.81990342708746,A,2.7555196285247803,2.7271868228912353,2.677377200126648,2.597179079055786,2.458671727180481,2.3323458290100096,2.1654206776618956
1987-02-17,52.84151134307562,A,2.810355424880981,2.7527771949768067,2.7084511518478394,2.61225905418396,2.4678110885620117,2.3398654150962828,2.170170069336891
1987-02-18,52.85862480086369,A,2.810355424880981,2.77197003364563,2.7312997102737424,2.62802449464798,2.4774988508224487,2.347248990535736,2.174897157549858
1987-02-19,52.872394622162716,A,2.837773561477661,2.793904733657837,2.7495783805847167,2.6419620156288146,2.4879177236557006,2.3549974226951598,2.179895182847977
1987-02-20,52.88515659219187,A,2.856051445007324,2.8140110969543457,2.7651152610778804,2.6584128737449646,2.498884959220886,2.3630193209648134,2.18496228992939
1987-02-23,52.87186250775346,A,2.760087013244629,2.8149245738983155,2.771055698394775,2.6712079882621764,2.508207092285156,2.369764189720154,2.189438036084175
1987-02-24,52.81517270352672,A,2.677832841873169,2.788420057296753,2.7705986261367794,2.6789763927459718,2.5154271507263184,2.37568651676178,2.193569431900978
1987-02-25,52.75115160568124,A,2.645845890045166,2.75551815032959,2.7637440919876095,2.683546042442322,2.5215505599975585,2.380835587978363,2.1974962759017944
1987-02-26,52.68145738850171,A,2.6321375370025635,2.7143909454345705,2.7541478395462033,2.6904005885124205,2.527673964500427,2.3857115578651427,2.201287652850151
1987-02-27,52.615578483842484,P,2.6686954498291016,2.6769197463989256,2.745465421676635,2.698626124858856,2.533614573478699,2.3911344599723816,2.2052618193626405
1987-03-02,52.577268394874714,P,2.645845890045166,2.6540715217590334,2.734498047828674,2.705937623977661,2.5389154052734373,2.396328866481781,2.20912173807621
1987-03-03,52.58108612791682,P,2.686973094940185,2.6558995723724363,2.722159814834595,2.715305483341217,2.5458613586425782,2.4020252346992494,2.2130757582187655
1987-03-04,52.61288818130934,P,2.7418107986450195,2.6750925540924073,2.7153053522109984,2.7233025312423704,2.5539954042434694,2.408224632740021,2.217237043976784
1987-03-05,52.655853619704686,P,2.778611421585083,2.704387331008911,2.7093891382217405,2.729483759403229,2.5628654623031615,2.414792037010193,2.2214930987358095
1987-03-06,52.691509934206685,A,2.792412519454956,2.729130744934082,2.703025245666504,2.7340702533721926,2.572102971076965,2.42145210981369,2.225840466618538
1987-03-09,52.72592582144139,A,2.755610227584839,2.7510836124420166,2.702577567100525,2.73681663274765,2.5817925405502318,2.427744159698486,2.230159982442856
1987-03-10,52.744006964862194,A,2.7464096546173096,2.7629709243774414,2.709435248374939,2.7400169372558594,2.5912067222595216,2.433944203853607,2.2343888717889784
1987-03-11,52.731924302009496,A,2.7050061225891118,2.7556099891662598,2.7153512716293333,2.739547681808472,2.599792833328247,2.439412851333618,2.238343826532364
1987-03-12,52.717969851107256,A,2.7372095584869385,2.7473296165466308,2.725858473777771,2.740003156661987,2.6090230131149292,2.444931480884552,2.2423338156938555
1987-03-13,52.69895308314213,A,2.7280092239379883,2.734448957443237,2.7317898511886596,2.7386276364326476,2.61733802318573,2.4505848121643066,2.2463227969408037
1987-03-16,52.681728787796224,A,2.7280092239379883,2.7289287567138674,2.740006184577942,2.737252116203308,2.6236423540115354,2.456374156475067,2.2504692512750624
1987-03-17,52.6879830195956,P,2.8292152881622314,2.7454898834228514,2.7542304039001464,2.7381951093673704,2.63215359210968,2.46317556142807,2.2549417662620543
1987-03-18,52.71941726247446,A,2.870622158050537,2.7786130905151367,2.7671115398406982,2.7412084460258486,2.641675786972046,2.470345697402954,2.2591263854503634
1987-03-19,52.74080719190411,A,2.870622158050537,2.8052956104278564,2.7763126134872436,2.7428508758544923,2.6516549301147463,2.477470505237579,2.2632210206985475
1987-03-20,52.77585258911839,A,2.9028215408325195,2.840258073806763,2.787353515625,2.745189380645752,2.662095274925232,2.484690601825714,2.2674316585063936
1987-03-23,52.81926475844617,A,2.930422782897949,2.880740785598755,2.804834771156311,2.753706169128418,2.6713511753082275,2.492141363620758,2.271915280818939
1987-03-24,52.832698494627415,A,2.921222686767578,2.899142265319824,2.822316074371338,2.7658756613731383,2.6802402782440184,2.499500124454498,2.276442886590958
1987-03-25,52.83206366148644,A,2.912022113800049,2.9074222564697267,2.8430176734924317,2.7791844725608827,2.6874830865859987,2.506585533618927,2.280969486236572
1987-03-26,52.83537683765331,A,2.907421588897705,2.9147821426391602,2.8600388765335083,2.79294867515564,2.696096167564392,2.513126208782196,2.285495581626892
1987-03-27,52.81399656507128,A,2.8522183895111084,2.904661512374878,2.8724597930908202,2.80212482213974,2.7039707565307616,2.5190241646766665,2.289700669050217
1987-03-30,52.75742277509022,A,2.769411563873291,2.8724592685699464,2.8766000270843506,2.808303105831146,2.7090924835205077,2.5242754125595095,2.2935367143154144
1987-03-31,52.70148090101754,A,2.769411563873291,2.842097043991089,2.8706196546554565,2.8124250292778017,2.7143055963516236,2.529526660442352,2.2973727595806124
1987-04-01,52.64648304681515,A,2.769411563873291,2.813574934005737,2.8604985952377318,2.813805067539215,2.719792895317078,2.534596548080444,2.301141309738159
1987-04-02,52.61618410983417,P,2.8660197257995605,2.805294561386108,2.8600383520126345,2.818175482749939,2.72593282699585,2.540859217643738,2.305302916765213
1987-04-03,52.618748745563614,P,2.907421588897705,2.8163352012634277,2.8604983568191527,2.8239259362220763,2.7335405731201172,2.5478079462051393,2.30960404753685
1987-04-06,52.63672138698042,P,2.8430182933807373,2.831056547164917,2.8517579078674316,2.8282963395118714,2.740317244529724,2.554339327812195,2.313583161830902
1987-04-07,52.6666857864334,A,2.8568203449249268,2.848538303375244,2.8453176736831667,2.833816874027252,2.747004356384277,2.561507472991943,2.3176087880134584
1987-04-08,52.70220787046872,A,2.8614180088043213,2.86693959236145,2.840257263183594,2.841637468338013,2.7531436586380007,2.568449544906616,2.3216799008846283
1987-04-09,52.684470512410066,A,2.778611421585083,2.849457931518555,2.8273762464523315,2.84370756149292,2.7588149547576903,2.5742008471488953,2.3253144824504854
1987-04-10,52.63888329240418,P,2.7372095584869385,2.8154155254364013,2.8158753633499147,2.8441675782203673,2.7634754514694215,2.578948714733124,2.3287420547008515
1987-04-13,52.598793956634005,P,2.686605215072632,2.7841329097747805,2.807594728469849,2.8420973777770997,2.7672152376174926,2.5826464748382567,2.332164068222046
1987-04-14,52.52603641019468,P,2.59919810295105,2.732608461380005,2.7905733823776244,2.8305965185165407,2.7692068815231323,2.585470163822174,2.3353290247917173
1987-04-15,52.45861924470518,P,2.645203828811645,2.6893656253814697,2.77815260887146,2.819325602054596,2.7704735612869262,2.58884530544281,2.3384765362739564
1987-04-16,52.4146244674939,P,2.6268012523651123,2.6590035915374757,2.754230761528015,2.8071345567703245,2.7699098491668703,2.592036421298981,2.3413970613479616
1987-04-17,52.38103630238436,P,2.6268012523651123,2.63692193031311,2.726168727874756,2.7933335423469545,2.7684322214126587,2.594999063014984,2.3442725920677185
1987-04-20,52.349558782730156,P,2.5945985317230225,2.6185205936431886,2.7013267517089843,2.776542329788208,2.7663105392456053,2.5975482940673826,2.3470545971393584
1987-04-21,52.36321506131802,P,2.6406030654907227,2.626801586151123,2.679705023765564,2.7625113487243653,2.7654745292663576,2.5996436047554017,2.350314092040062
1987-04-22,52.34752664056783,P,2.576197624206543,2.6130003452301027,2.651182985305786,2.74572012424469,2.762710657119751,2.6010491681098937,2.353161569237709
1987-04-23,52.348280873182,P,2.5899972915649414,2.6056395530700684,2.632321572303772,2.7298489093780516,2.7599486017227175,2.60259272813797,2.3560330480337144
1987-04-24,52.34679413185936,P,2.5577962398529053,2.591838550567627,2.6143802404403687,2.7151278018951417,2.75599413394928,2.6037685799598695,2.35881101667881
1987-04-27,52.358571907534305,P,2.5623958110809326,2.585398006439209,2.601959300041199,2.704777014255524,2.752131657600403,2.605401692390442,2.3617244762182237
1987-04-28,52.35447402915269,P,2.566995620727539,2.5706765174865724,2.5987390518188476,2.694656217098236,2.747264461517334,2.6075377750396727,2.364615933895111
1987-04-29,52.377852852231605,P,2.5715978145599365,2.569756555557251,2.5913784503936768,2.6847655296325685,2.7424893093109133,2.6099940800666808,2.3675754034519194
1987-04-30,52.40349642451082,P,2.6268012523651123,2.577117347717285,2.5913784503936768,2.672804605960846,2.738269863128662,2.6130937933921814,2.371080838441849
1987-05-01,52.43477081681502,P,2.6268012523651123,2.5909183502197264,2.5913784503936768,2.658773589134216,2.733684859275818,2.616284909248352,2.3745637798309325
1987-05-04,52.46888689748656,P,2.6498024463653564,2.608399677276611,2.59689884185791,2.6491127967834474,2.7314791679382324,2.6198431301116942,2.3783641940355302
1987-05-05,52.525418471047466,A,2.7418107986450195,2.6433627128601076,2.60701961517334,2.643362319469452,2.7327587270736693,2.624092938899994,2.3829396027326584
1987-05-06,52.62639206787919,A,2.916623115539551,2.7123677730560303,2.6410621643066405,2.6461225748062134,2.7381742715835573,2.6298624157905577,2.388209105730057
1987-05-07,52.69926035634794,A,2.8614180088043213,2.7592911243438722,2.6682042360305784,2.6502629041671755,2.7427598810195923,2.63521692276001,2.393202583193779
1987-05-08,52.762189361113464,A,2.824617862701416,2.798854446411133,2.69488639831543,2.6546333193778993,2.745878329277039,2.6397464513778686,2.397989553809166
1987-05-11,52.7879433187263,A,2.7418107986450195,2.8172561168670653,2.7128278970718385,2.6573935985565185,2.7477976274490357,2.6433565163612367,2.4022275155782697
1987-05-12,52.79252235592173,A,2.774013996124268,2.823696756362915,2.733529734611511,2.6661343932151795,2.749538445472717,2.6476999020576475,2.406514005661011
1987-05-13,52.74888117502089,A,2.847616910934448,2.8098955154418945,2.7611316442489624,2.6762550473213196,2.751654567718506,2.6528249859809874,2.411078528761864
1987-05-14,52.7183266234837,A,2.833816766738892,2.8043752670288087,2.7818331956863402,2.6866058230400087,2.752758674621582,2.6578120684623716,2.4155290573835373
1987-05-15,52.694677451256894,A,2.815415620803833,2.802534818649292,2.8006946325302122,2.6960365414619445,2.7532187366485594,2.6626608538627625,2.4198650878667833
1987-05-18,52.7014214002084,A,2.810814380645752,2.8163355350494386,2.816795825958252,2.706847333908081,2.754322819709778,2.668057680130005,2.4240206402540205
1987-05-19,52.68883678099447,A,2.7878119945526123,2.8190951347351074,2.8213959455490114,2.7142077803611757,2.755150866508484,2.6731787943840026,2.4279936820268633
1987-05-20,52.642190174880135,A,2.71420693397522,2.7924131393432616,2.8011543273925783,2.721108245849609,2.755334882736206,2.6775638580322267,2.4314862090349196
1987-05-21,52.58527073360444,P,2.654403686523437,2.756530523300171,2.7804528951644896,2.724328565597534,2.753678765296936,2.6813508892059326,2.4346122401952743
1987-05-22,52.53330028601594,P,2.6498024463653564,2.7234078884124755,2.762971353530884,2.728928875923157,2.7521146297454835,2.6847263264656065,2.4376927608251573
1987-05-25,52.47558478484583,P,2.6498024463653564,2.6912055015563965,2.7537705183029173,2.733299207687378,2.7505504941940306,2.687096424102783,2.4407957857847213
1987-05-26,52.44373439970271,P,2.695805549621582,2.6728042125701905,2.7459496736526487,2.73973970413208,2.747882299423218,2.690017945766449,2.4442862957715987
1987-05-27,52.43963259440633,P,2.67740535736084,2.6654438972473145,2.7289285182952883,2.7450300812721253,2.7440179634094237,2.692846875190735,2.4475273352861406
1987-05-28,52.44678570710954,P,2.654403686523437,2.6654438972473145,2.7109872102737427,2.7464102029800417,2.739693593978882,2.695674262046814,2.4505408781766893
1987-05-29,52.43735172413892,P,2.603797912597656,2.656242990493774,2.689825439453125,2.745260035991669,2.7337131214141848,2.697904198169708,2.4531889110803604
1987-06-01,52.41462160164565,P,2.576197624206543,2.6415220260620114,2.666363763809204,2.741579794883728,2.7266286182403565,2.698989896774292,2.4557664293050765
1987-06-02,52.373250534426354,P,2.566995620727539,2.615760040283203,2.6442821264266967,2.732839035987854,2.7195440769195556,2.6998921775817872,2.458162961602211
1987-06-03,52.35504618257378,P,2.645203828811645,2.609319734573364,2.6373818159103393,2.7192680716514586,2.7142077112197875,2.700845398902893,2.460860547423363
1987-06-04,52.36804147651997,P,2.719322681427002,2.622303533554077,2.6438737154006957,2.712163305282593,2.7104457330703737,2.703270950317383,2.4637937408685686
1987-06-05,52.40529529882093,P,2.7285890579223637,2.6472617626190185,2.6517523765563964,2.70736186504364,2.7079731464385985,2.7059719514846803,2.466705774664879
1987-06-08,52.45513278088103,P,2.710058689117432,2.6740339756011964,2.657778000831604,2.705774259567261,2.7067860889434816,2.7079392862319946,2.4695251566171645
1987-06-09,52.519432914173414,A,2.737853527069092,2.708205556869507,2.661982798576355,2.703966236114502,2.7061549282073973,2.7102302622795107,2.4727309805154802
1987-06-10,52.55873359933516,A,2.74248480796814,2.727661752700806,2.668490743637085,2.6987096309661864,2.7056163930892945,2.712704644203186,2.47582498729229
1987-06-11,52.55909001305641,A,2.7517507076263428,2.734147357940674,2.6782254457473753,2.694606328010559,2.70333101272583,2.7146319198608397,2.4783623069524765
1987-06-12,52.56272525601387,A,2.7888126373291016,2.746192073822022,2.69672691822052,2.6932761788368227,2.700958833694458,2.7172497034072878,2.4813343077898025
1987-06-15,52.57043115509422,A,2.784181833267212,2.7610167026519776,2.717525339126587,2.6919445514678957,2.6997821044921877,2.720049674510956,2.4843738323450086
1987-06-16,52.56561029918556,A,2.7656490802764893,2.766575813293457,2.7373906850814818,2.6908364057540894,2.697958679199219,2.722481517791748,2.4873206931352616
1987-06-17,52.57312708654674,A,2.7980759143829346,2.777694034576416,2.752677893638611,2.695029854774475,2.696691837310791,2.724917747974396,2.490475018620491
1987-06-18,52.60106974103976,A,2.821240186691284,2.791591930389404,2.762869644165039,2.7033716797828675,2.697544412612915,2.728179683685303,2.4943119114637375
1987-06-19,52.62173726869057,A,2.849034786224365,2.803636360168457,2.7749142169952394,2.7133332967758177,2.6997809171676637,2.7316281843185424,2.4985598134994507
1987-06-22,52.64406611747095,A,2.867565631866455,2.8203131198883056,2.7906649112701416,2.7242214560508726,2.7034001255035403,2.735307681560516,2.5026509988307954
1987-06-23,52.680492492546875,A,2.890730381011963,2.8453293800354005,2.8059525966644285,2.733967697620392,2.7092307710647585,2.7392188262939454,2.5068353426456453
1987-06-24,52.701340606119565,A,2.8768327236175537,2.8610807418823243,2.8193873882293703,2.7439390659332275,2.7138633489608766,2.742168455123901,2.5109275221824645
1987-06-25,52.713914926384604,A,2.8953616619110107,2.8759050369262695,2.833748483657837,2.7559869647026063,2.7192345571517946,2.7445722031593323,2.5152483689785003
1987-06-26,52.709410394642504,A,2.872198820114136,2.8805378437042237,2.8420871019363405,2.7694070100784303,2.724142508506775,2.746287364959717,2.5193627202510833
1987-06-29,52.713157642294334,A,2.9277877807617188,2.8925822734832765,2.856447696685791,2.786986517906189,2.7308062934875488,2.7485584163665773,2.5236870074272155
1987-06-30,52.70145938006315,A,2.9046273231506348,2.8953616619110107,2.8703455209732054,2.8038681030273436,2.7360867786407472,2.7507806539535524,2.5277594792842866
1987-07-01,52.68684706391196,A,2.862935304641724,2.8925821781158447,2.8768314599990843,2.814754676818848,2.7418215322494506,2.7522660946846007,2.531714166402817
1987-07-02,52.670141686483454,A,2.886095762252808,2.890728998184204,2.883317017555237,2.823093330860138,2.747743501663208,2.7538460516929626,2.535875337123871
1987-07-03,52.66462740806106,A,2.886095762252808,2.8935083866119387,2.8870231151580814,2.83096866607666,2.754309492111206,2.755151813030243,2.540104513168335
1987-07-06,52.62042437356124,A,2.816608428955078,2.8712725162506105,2.8819273948669437,2.8362961530685427,2.759393744468689,2.755762701034546,2.544054265022278
1987-07-07,52.59124987926544,A,2.853668689727783,2.86108078956604,2.8782212257385256,2.842086911201477,2.7651272058486938,2.756195833683014,2.5480306243896482
1987-07-08,52.58009848016468,P,2.858299493789673,2.86015362739563,2.876367902755738,2.8478776454925536,2.7708612394332888,2.756675274372101,2.5519621324539186
1987-07-09,52.57285951059712,P,2.8953616619110107,2.8620068073272704,2.876367902755738,2.855058193206787,2.7762324476242064,2.7572511553764345,2.556124289035797
1987-07-10,52.5648383900338,P,2.8953616619110107,2.863859987258911,2.878684186935425,2.8603856444358824,2.7816036558151245,2.757644257545471,2.5603317892551423
1987-07-13,52.585598617780356,A,2.899996042251587,2.880537509918213,2.875905013084412,2.866176354885101,2.786607527732849,2.759043347835541,2.564403768777847
1987-07-14,52.60307307279273,A,2.9185240268707275,2.8935085773468017,2.8772946834564213,2.8738201022148133,2.7901417922973635,2.761450259685516,2.568568388223648
1987-07-15,52.607050229354975,A,2.9046273231506348,2.902774143218994,2.881463885307312,2.879147672653198,2.789901876449585,2.764038074016571,2.572436830997467
1987-07-16,52.6110464328845,A,2.932421922683716,2.910186195373535,2.8860965013504027,2.8847067594528197,2.791321954727173,2.7670409178733824,2.5763762378692627
1987-07-17,52.633389843493774,A,3.0019099712371826,2.9314958572387697,2.8976779222488402,2.8923505187034606,2.794867796897888,2.7703730630874634,2.5807537615299223
1987-07-20,52.65069061594017,A,2.978747844696045,2.947246217727661,2.913891863822937,2.89790962934494,2.799606537818909,2.773702082633972,2.5850154745578764
1987-07-21,52.652844543664656,A,2.960216760635376,2.955584764480591,2.9245466709136965,2.901383948326111,2.803330593109131,2.776434519290924,2.5892298769950868
1987-07-22,52.67678545071777,A,3.0204408168792725,2.9787474632263184,2.9407608032226564,2.9085643529891967,2.8067870712280274,2.7792208194732666,2.593722726106644
1987-07-23,52.70312961628701,A,3.066766262054444,3.0056163311004642,2.9579012632369994,2.9171345829963684,2.8114460611343386,2.78210236787796,2.5984472024440763
1987-07-24,52.71030670873142,A,3.080664873123169,3.021367311477661,2.9764315843582154,2.92755788564682,2.816751046180725,2.7849848914146422,2.603218500614166
