Date,GRADE,GPS,HD,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1988-06-03,55.132505076823435,P,0.479609340429306,0.4736903727054596,0.46426746547222136,0.47414049357175825,0.47849916756153105,0.4447907599806786,0.4111473498493432
1988-06-06,55.141246956262364,A,0.479609340429306,0.48091988563537597,0.46574792861938474,0.4740507185459137,0.4792221188545227,0.44619847148656844,0.4110918220132589
1988-06-07,55.145356389161975,A,0.4891068041324615,0.4838831603527069,0.46865242123603823,0.47396152168512345,0.47989788472652434,0.4477011576294899,0.41106800176203245
1988-06-08,55.14843395578753,A,0.5033524036407471,0.486732280254364,0.473455810546875,0.4749403178691864,0.48100084364414214,0.4494410797953606,0.4111390786617994
1988-06-09,55.151782358187965,A,0.5081007480621338,0.4919557273387909,0.47920829355716704,0.4761565312743187,0.48205648839473725,0.4510626199841499,0.4112102281302213
1988-06-10,55.15856427165658,A,0.5270951986312866,0.501452898979187,0.4875716358423233,0.4780853271484375,0.4834920221567154,0.45285041093826295,0.41138424001634116
1988-06-13,55.1662297184483,A,0.5389666557312012,0.513324362039566,0.497122123837471,0.48060769587755203,0.4853072661161423,0.45468583196401596,0.41161760918796053
1988-06-14,55.17530968051695,A,0.5555869936943054,0.5266203999519348,0.5052517801523209,0.4834867686033249,0.4874074876308441,0.45675854086875917,0.41199719436466686
1988-06-15,55.18099828477613,A,0.5555869936943054,0.5370673179626465,0.5118997991085052,0.48743303269147875,0.48884369790554044,0.4588786366581917,0.412384667918086
1988-06-16,55.18321071715088,A,0.5365923643112183,0.5427656412124634,0.5173606842756271,0.4905481293797493,0.49013715744018554,0.4607850930094719,0.41265350259840483
1988-06-17,55.18043696809702,A,0.5342185497283936,0.5441903114318848,0.5228216052055359,0.49354453533887865,0.4910985779762268,0.46252564281225206,0.4128473528474569
1988-06-20,55.17526240483745,A,0.5365923643112183,0.5437154531478882,0.5285199075937271,0.49713391810655594,0.49172804117202756,0.4641951498389244,0.4130294054001569
1988-06-21,55.16887929231589,A,0.5389666557312012,0.5403913855552673,0.533505892753601,0.5010791569948196,0.49264212608337404,0.46591209560632707,0.41329433225095263
1988-06-22,55.164319703086164,A,0.5460895299911499,0.5384918928146363,0.5377796053886413,0.5056177079677582,0.4935563838481903,0.4676528748869896,0.4136422095447778
