Date,GRADE,GPS,INCY,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2019-06-21,52.84231557601504,A,88.69999694824219,85.25199890136719,80.85,80.48999938964843,78.9213998413086,81.54129989624023,74.62549987792968
2019-06-24,53.416348164794364,A,86.91999816894531,86.26799926757812,81.86199951171875,80.74849929809571,79.09679977416992,81.59449989318847,74.72499988555909
2019-06-25,53.65535738460176,A,87.61000061035156,86.93399963378906,83.06699981689454,81.04099922180175,79.30939971923829,81.6565998840332,74.82394989013672
2019-06-26,53.658262241781806,A,85.62999725341797,87.08599853515625,84.04999923706055,81.44299926757813,79.53559967041015,81.69869987487793,74.91584987640381
2019-06-27,53.20195969815884,A,84.72000122070312,86.71599884033203,84.88499908447265,81.7419994354248,79.75079971313477,81.74759986877442,74.99804988861084
2019-06-28,52.49046301855507,A,84.95999908447266,85.96799926757812,85.60999908447266,82.05849952697754,79.97079971313477,81.78849983215332,75.08989990234375
2019-07-01,52.05555113193976,A,85.41999816894531,85.66799926757812,85.96799926757812,82.35149955749512,80.20599960327148,81.84059982299804,75.18459987640381
2019-07-02,51.34377171169269,A,85.01000213623047,85.1479995727539,86.04099960327149,82.52399978637695,80.3979995727539,81.87669982910157,75.2803498840332
2019-07-03,51.11095022824918,A,86.5199966430664,85.3259994506836,86.20599899291992,82.79899978637695,80.65799957275391,81.93129981994629,75.3758498764038
2019-07-04,51.05498585583741,A,86.5199966430664,85.68599853515624,86.20099868774415,83.13199958801269,80.9095994567871,81.9622998046875,75.46324985504151
2019-07-05,50.78916930710634,A,85.27999877929688,85.7499984741211,85.8589988708496,83.3544994354248,81.1145994567871,81.97359977722168,75.54424983978271
2019-07-08,50.318152795594294,P,83.01000213623047,85.26799926757812,85.46799926757812,83.66499938964844,81.28719955444336,81.96219978332519,75.61519985198974
2019-07-09,50.174557580589386,P,83.81999969482422,85.02999877929688,85.0889991760254,84.07799949645997,81.42759948730469,81.95959976196289,75.68504985809327
2019-07-10,49.67430411930905,P,83.7699966430664,84.47999877929688,84.90299911499024,84.47649917602538,81.52479934692383,81.95989974975586,75.75419982910157
2019-07-11,48.91120139221602,P,81.2300033569336,83.42200012207032,84.55399932861329,84.71949920654296,81.53059936523438,81.93889976501465,75.8293998336792
2019-07-12,48.26419973970658,P,80.0999984741211,82.38600006103516,84.06799926757813,84.8389991760254,81.47139938354492,81.89139976501465,75.90449981689453
2019-07-15,47.933390223143796,P,81.38999938964844,82.06199951171875,83.66499938964844,84.81649932861328,81.39919937133789,81.83649978637695,75.99059982299805
2019-07-16,47.25339747049467,B,79.87999725341797,81.2739990234375,83.1519989013672,84.59649925231933,81.33219924926757,81.77829978942871,76.06249980926513
2019-07-17,46.627054379594796,B,80.2300033569336,80.56600036621094,82.5229995727539,84.36449928283692,81.27979934692382,81.71059982299805,76.1443998336792
2019-07-18,46.598700319401814,B,81.30999755859375,80.58199920654297,82.00199966430664,84.10149917602538,81.26559936523438,81.66139976501465,76.24219982147217
2019-07-19,46.66271283620231,B,80.54000091552734,80.66999969482421,81.52799987792969,83.69349937438965,81.26279937744141,81.58509979248046,76.33209981918336
2019-07-22,46.940009159502445,B,81.70999908447266,80.73399963378907,81.3979995727539,83.43299942016601,81.38199935913086,81.5480997467041,76.43049982070923
2019-07-23,47.01399704022494,P,78.51000213623047,80.46000061035156,80.86699981689453,82.97799949645996,81.42999938964844,81.48279975891113,76.49849981307983
2019-07-24,47.229674729512034,P,79.1500015258789,80.24400024414062,80.40500030517578,82.65399971008301,81.49319946289063,81.4405997467041,76.5690498161316
2019-07-25,47.157079245611754,P,78.80000305175781,79.74200134277343,80.1620002746582,82.35799980163574,81.51639953613281,81.40409980773926,76.64084981918334
2019-07-26,47.41531696633194,P,80.1500015258789,79.66400146484375,80.16700057983398,82.11749992370605,81.57539962768554,81.38439979553223,76.71129983901977
2019-07-29,47.23344867022135,P,80.26000213623047,79.3740020751953,80.05400085449219,81.85950012207032,81.64399963378906,81.34529983520508,76.78669984817505
2019-07-30,48.40193712492046,P,85.43000030517578,80.75800170898438,80.60900115966797,81.88050003051758,81.77899963378906,81.35059982299805,76.8886498451233
2019-07-31,49.3337305844882,A,84.91999816894531,81.91200103759766,81.07800064086913,81.80050010681153,81.89699966430663,81.34919982910156,77.00864984512329
2019-08-01,50.18406328865049,A,84.8499984741211,83.12200012207032,81.43200073242187,81.71700019836426,81.98399963378907,81.35459983825683,77.11144983291626
2019-08-02,50.56644327103674,A,83.47000122070312,83.78600006103515,81.72500076293946,81.62650032043457,82.01839965820312,81.34129981994629,77.20904983520508
2019-08-05,50.69271111185579,A,80.91999816894531,83.91799926757812,81.64600067138672,81.52200012207031,82.00179962158204,81.29429977416993,77.29704982757568
2019-08-06,50.057110466287355,A,82.62999725341797,83.35799865722656,82.05800018310546,81.4625,82.01919952392578,81.26389976501464,77.40504981994629
2019-08-07,49.21167597813072,A,80.45999908447266,82.46599884033203,82.18899993896484,81.29700012207032,82.07659957885743,81.20539978027344,77.48324981689453
2019-08-08,48.55152509849501,P,81.26000213623047,81.74799957275391,82.43499984741212,81.29850006103516,82.12699966430664,81.14719978332519,77.5473998260498
2019-08-09,48.28269696936743,P,81.79000091552734,81.41199951171875,82.59899978637695,81.38300018310547,82.19019973754882,81.11169982910157,77.6192998123169
2019-08-12,48.49758519323081,P,82.4800033569336,81.7240005493164,82.82099990844726,81.43750038146973,82.24859985351563,81.07629989624023,77.68684982299804
2019-08-13,48.41066483600452,A,82.88999938964844,81.7760009765625,82.56699981689454,81.58800048828125,82.27519989013672,81.0339998626709,77.7586498260498
2019-08-14,48.487792709140514,P,81.05999755859375,81.89600067138672,82.18099975585938,81.62950019836425,82.27599990844726,80.98439987182617,77.81879981994629
2019-08-15,48.3743559794537,A,80.61000061035156,81.76600036621093,81.75699996948242,81.59450035095215,82.29099990844726,80.93309989929199,77.87849983215332
2019-08-16,48.50358395947156,A,83.12000274658203,82.03200073242188,81.72200012207031,81.72350044250489,82.3367999267578,80.9041999053955,77.96394985198975
2019-08-19,48.8300623532304,A,84.5199966430664,82.43999938964843,82.08199996948242,81.86400032043457,82.49119979858398,80.88989990234376,78.07224983215332
2019-08-20,49.27244491979158,A,84.0999984741211,82.68199920654297,82.22900009155273,82.1435001373291,82.66199981689454,80.86389991760254,78.17409982681275
2019-08-21,50.28709089511836,A,86.06999969482422,83.68399963378906,82.7900001525879,82.48950004577637,82.86739974975586,80.88109992980957,78.28369981765746
2019-08-22,51.32171261491732,A,85.55999755859375,84.6739990234375,83.21999969482422,82.82749977111817,83.05119964599609,80.90449989318847,78.38634981155396
2019-08-23,51.21228667619849,A,81.91000366210938,84.43199920654297,83.23199996948242,82.91549987792969,83.13519973754883,80.87599990844727,78.46334981918335
2019-08-26,50.79114876475876,A,82.80999755859375,84.08999938964844,83.26499938964844,83.04299964904786,83.15459976196288,80.85979988098144,78.55614980697632
2019-08-27,49.96549425125634,A,80.26000213623047,83.3220001220703,83.00199966430664,82.78449974060058,83.07419982910156,80.83509986877442,78.63949981689453
2019-08-28,48.80943955564177,A,81.3499984741211,82.37799987792968,83.03099975585937,82.60599975585937,83.00379974365234,80.81449981689452,78.72589981079102
2019-08-29,47.92662885716422,B,82.44000244140625,81.75400085449219,83.21399993896485,82.48549995422363,82.92119979858398,80.82829986572266,78.81774982452393
2019-08-30,47.79388166133137,B,81.81999969482422,81.73600006103516,83.08399963378906,82.40299987792969,82.78359985351562,80.8524998474121,78.90349983215332
2019-09-02,47.628395048149,P,81.81999969482422,81.53800048828126,82.81399993896484,82.44799995422363,82.6815998840332,80.88919982910156,78.97569984436035
2019-09-03,47.77981488864475,P,80.05999755859375,81.49799957275391,82.40999984741211,82.31949996948242,82.53059982299804,80.91999977111817,79.04004981994629
2019-09-04,47.517166407983375,P,77.62000274658203,80.75200042724609,81.56500015258788,82.1775001525879,82.37039993286133,80.95299980163574,79.09934982299805
2019-09-05,47.27004080534305,P,79.2699966430664,80.11799926757813,80.93600006103516,82.07799987792968,82.26139984130859,81.00609977722168,79.17174980163574
2019-09-06,47.13279253156645,P,79.23999786376953,79.60199890136718,80.66899948120117,81.9504997253418,82.14699981689454,81.05889976501464,79.2466997909546
2019-09-09,46.87135512997179,P,78.97000122070312,79.03199920654296,80.28499984741211,81.77499961853027,82.01799987792968,81.11199974060058,79.29994979858398
2019-09-10,46.774027113614174,P,77.91000366210938,78.6020004272461,80.05,81.52599983215332,81.87599990844727,81.13699974060059,79.3618998336792
2019-09-11,47.18703467311202,P,78.4800033569336,78.77400054931641,79.76300048828125,81.39700012207031,81.7152000427246,81.18659980773926,79.42669986724853
2019-09-12,46.94801080586665,P,76.06999969482422,78.13400115966797,79.12600021362304,81.17000007629395,81.50620010375977,81.20789978027344,79.48154987335205
2019-09-13,46.613046206573244,P,76.43000030517578,77.57200164794922,78.58700027465821,80.83549995422364,81.32920013427734,81.22189979553222,79.54114986419678
2019-09-16,46.70315316231656,P,78.33999633789062,77.44600067138671,78.23899993896484,80.52649993896485,81.23580001831054,81.26149978637696,79.60574985504151
2019-09-17,46.940914425048,P,79.0999984741211,77.68399963378906,78.14300003051758,80.27649993896485,81.14139999389648,81.28449974060058,79.6732498550415
2019-09-18,46.839726352228276,P,78.54000091552734,77.69599914550781,78.23499984741211,79.9,81.03680007934571,81.28079971313477,79.72759986877442
2019-09-19,47.19675503435019,P,78.12000274658203,78.10599975585937,78.12000045776367,79.52800025939942,80.97460006713867,81.25259971618652,79.78174987792968
2019-09-20,48.02662148114084,P,81.20999908447266,79.06199951171875,78.31700057983399,79.49300003051758,80.9968000793457,81.23409973144531,79.85654987335205
2019-09-23,47.9432666677502,B,77.63999938964844,78.92200012207032,78.18400039672852,79.23450012207032,80.9218000793457,81.1604997253418,79.92064987182617
2019-09-24,47.7143402422474,B,76.94999694824219,78.49199981689453,78.0879997253418,79.06899986267089,80.86320007324218,81.09769966125488,79.98409984588623
2019-09-25,47.364488102246135,B,75.06999969482422,77.79799957275391,77.74699935913085,78.75499992370605,80.76,81.01989967346191,80.04569984436036
2019-09-26,46.88343769309167,B,73.76000213623047,76.92599945068359,77.51599960327148,78.32099990844726,80.60900009155273,80.93729972839355,80.10584985733033
2019-09-27,45.71485616356446,B,72.81999969482422,75.24799957275391,77.15499954223633,77.87099990844726,80.45460006713867,80.85869972229004,80.17659986495971
2019-09-30,45.537113293862234,B,74.2300033569336,74.56600036621094,76.74400024414062,77.49150009155274,80.3050001525879,80.84349975585937,80.25524988174439
2019-10-01,45.39672555152179,B,73.95999908447266,73.96800079345704,76.23000030517578,77.18650016784667,80.21400009155273,80.82199974060059,80.33254987716674
2019-10-02,45.47769092509577,B,73.04000091552734,73.56200103759765,75.68000030517578,76.95750007629394,80.0918000793457,80.79249977111816,80.38764987945557
2019-10-03,45.93561942578504,B,74.87999725341797,73.78600006103515,75.35599975585937,76.73800010681153,80.0133999633789,80.76489974975586,80.45034986495972
2019-10-04,46.517636465269305,B,74.87000274658203,74.19600067138671,74.72200012207031,76.51950035095214,79.90779998779297,80.74159980773926,80.51329988479614
2019-10-07,46.75647020452346,B,74.76000213623047,74.3020004272461,74.43400039672852,76.30900039672852,79.79779998779297,80.72089981079101,80.56914989471436
2019-10-08,46.84164982147953,B,74.44000244140625,74.39800109863282,74.18300094604493,76.13550033569337,79.57800003051757,80.67849983215332,80.62339990615845
2019-10-09,47.084371256433144,B,74.68000030517578,74.7260009765625,74.14400100708008,75.94550018310547,79.37320007324219,80.63509986877442,80.67899990081787
2019-10-10,47.1344302639667,B,75.7699966430664,74.90400085449218,74.34500045776367,75.93050003051758,79.1916000366211,80.58779983520508,80.71754989624023
2019-10-11,47.25867877524332,B,76.12000274658203,75.15400085449218,74.67500076293945,75.9150001525879,79.04460006713867,80.5314998626709,80.73679992675781
2019-10-14,47.48774711361852,C,77.45999908447266,75.69400024414062,74.99800033569336,75.87100028991699,78.97540008544922,80.48859985351562,80.75304992675781
2019-10-15,47.93549435427288,C,78.5199966430664,76.50999908447265,75.45400009155273,75.84200019836426,78.89320007324218,80.45619979858398,80.77114990234375
2019-10-16,48.35253770480526,C,78.12000274658203,77.1979995727539,75.96200027465821,75.821000289917,78.84640014648437,80.4614998626709,80.79324993133545
2019-10-17,48.45198640991466,C,77.43000030517578,77.53000030517578,76.21700057983398,75.78650016784668,78.76980010986328,80.44839988708496,80.80479991912841
2019-10-18,48.50565548282757,C,77.76000213623047,77.85800018310547,76.50600051879883,75.61400032043457,78.68920013427734,80.43969993591308,80.82034992218017
2019-10-21,48.56566560711877,C,78.58999633789062,78.08399963378906,76.88899993896484,75.66150016784668,78.61139999389648,80.42999992370605,80.845599899292
2019-10-22,48.36032776654883,C,78.51000213623047,78.08200073242188,77.29599990844727,75.7395004272461,78.52380004882812,80.39949996948242,80.844349899292
2019-10-23,48.12821831140909,C,78.0999984741211,78.07799987792968,77.6379997253418,75.89100036621093,78.46460006713868,80.37029998779298,80.85204990386963
2019-10-24,48.074468031214586,C,77.5,78.09199981689453,77.81100006103516,76.07800025939942,78.40240005493165,80.34669998168945,80.8461999130249
2019-10-25,48.007411997599625,C,77.55000305175781,78.05,77.95400009155273,76.31450042724609,78.29100006103516,80.31389999389648,80.84184993743897
2019-10-28,48.071858694841524,C,79.86000061035156,78.30400085449219,78.19400024414062,76.59600028991699,78.19780014038086,80.34449996948243,80.849049949646
2019-10-29,48.79643195152146,A,83.3499984741211,79.27200012207031,78.6770004272461,77.06550025939941,78.18280014038086,80.4223999786377,80.87914993286132
2019-10-30,49.54775141217484,A,83.66000366210938,80.38400115966797,79.23100051879882,77.59650039672852,78.13460021972656,80.50099998474121,80.92144996643066
2019-10-31,50.37851070046995,A,83.91999816894531,81.66800079345703,79.88000030517578,78.04850044250489,78.1018002319336,80.57649993896484,80.95599994659423
2019-11-01,51.191947722053705,A,83.58000183105469,82.8740005493164,80.46200027465821,78.48400039672852,78.1352001953125,80.63519996643066,80.9741499710083
2019-11-04,51.65122614670827,A,84.43000030517578,83.78800048828126,81.04600067138672,78.96750030517578,78.16760025024413,80.66110000610351,80.99299995422363
2019-11-05,51.43309036526742,A,84.12999725341797,83.94400024414062,81.60800018310547,79.45200004577637,78.24500015258789,80.65959999084473,81.01719993591308
2019-11-06,51.018569007988326,A,83.68000030517578,83.9479995727539,82.16600036621094,79.90200004577636,78.29160018920898,80.64769996643066,81.0356999206543
2019-11-07,50.38776639866731,A,82.76000213623047,83.71600036621093,82.69200057983399,80.25150032043457,78.29800018310547,80.60959999084473,81.04654994964599
2019-11-08,50.10127770201393,A,85.0999984741211,84.01999969482422,83.4470001220703,80.70050010681152,78.36360015869141,80.57360000610352,81.05744995117188
2019-11-11,49.787124534802615,A,84.86000061035156,84.10599975585937,83.9470001220703,81.07050018310547,78.42440017700196,80.55300003051758,81.07374996185303
2019-11-12,49.72579115901613,A,86.13999938964844,84.50800018310547,84.22600021362305,81.45150032043458,78.54600021362305,80.53830001831055,81.09744995117188
2019-11-13,50.042047658332336,A,87.43000030517578,85.25800018310547,84.60299987792969,81.91700019836426,78.74220016479492,80.55630004882812,81.12749996185303
2019-11-14,50.38620031745092,A,85.79000091552734,85.86399993896484,84.7900001525879,82.33500022888184,78.87260025024415,80.56700004577637,81.15729995727538
2019-11-15,50.461916945271135,A,86.69999694824219,86.18399963378906,85.10199966430665,82.78199996948243,79.0218002319336,80.58440002441407,81.1864499282837
2019-11-18,50.74418091177406,A,87.48999786376953,86.70999908447266,85.40799942016602,83.22700004577636,79.19220016479493,80.6051000213623,81.22284992218017
2019-11-19,50.96201305967693,A,87.94000244140625,87.06999969482422,85.78899993896485,83.69850006103516,79.39280014038086,80.63440002441406,81.25554992675781
2019-11-20,50.98208322642943,A,88.9000015258789,87.36399993896484,86.31100006103516,84.23850021362304,79.60120010375977,80.65820007324218,81.29474994659424
2019-11-21,51.219634945836304,A,88.4000015258789,87.88600006103516,86.875,84.78350028991699,79.84780014038085,80.67700012207031,81.31964996337891
2019-11-22,51.387221568671045,A,88.7300033569336,88.29200134277343,87.23800048828124,85.34250030517578,80.09380020141602,80.71150016784668,81.34254997253419
2019-11-25,52.140613015770164,A,94.0,89.59400177001953,88.1520004272461,86.0495002746582,80.4070002746582,80.82140014648438,81.39179996490479
2019-11-26,52.67970078886961,A,93.76000213623048,90.75800170898438,88.9140007019043,86.57000045776367,80.70020034790039,80.92080017089843,81.44019996643067
2019-11-27,53.124325165942274,A,94.12000274658205,91.802001953125,89.58300094604492,87.0930004119873,81.01180038452148,81.0243002319336,81.49209999084472
2019-11-28,53.64082000149662,A,94.12000274658205,92.94600219726564,90.41600112915039,87.60300064086914,81.33180038452149,81.15320022583008,81.54604999542236
2019-11-29,54.13605011108899,A,94.16000366210938,94.03200225830079,91.16200180053711,88.13200073242187,81.59080047607422,81.29380027770996,81.5926000213623
2019-12-02,53.73675184153796,A,94.47000122070312,94.12600250244142,91.86000213623046,88.63400077819824,81.92740051269531,81.42460029602051,81.63055004119873
2019-12-03,53.53157475762319,A,94.0999984741211,94.19400177001954,92.47600173950195,89.1325008392334,82.27040054321289,81.56680030822754,81.67255004882813
2019-12-04,53.44580333377507,A,95.0,94.37000122070313,93.08600158691407,89.69850082397461,82.66900054931641,81.7145002746582,81.71255004882812
2019-12-05,53.14986587457361,A,93.98999786376952,94.34400024414063,93.64500122070312,90.26000061035157,83.0736004638672,81.84130027770996,81.7513500213623
2019-12-06,52.94092233691526,A,94.4800033569336,94.40800018310547,94.22000122070312,90.72900085449218,83.50680053710937,81.98070030212402,81.78290004730225
2019-12-09,52.83499127010597,A,94.79000091552734,94.47200012207031,94.29900131225585,91.22550086975097,83.91800048828125,82.11150032043457,81.82980003356934
2019-12-10,52.912444712291624,A,95.72000122070312,94.79600067138672,94.49500122070313,91.70450096130371,84.35320053100585,82.2836003112793,81.88320003509521
2019-12-11,52.731097428113976,A,94.93000030517578,94.78200073242188,94.5760009765625,92.07950096130371,84.79100051879882,82.44140029907227,81.94100002288819
2019-12-12,52.41909980663558,A,92.8499984741211,94.55400085449219,94.44900054931641,92.4325008392334,85.1504005432129,82.5819002532959,81.99300003051758
2019-12-13,51.85356724060039,P,91.51000213623048,93.96000061035156,94.18400039672852,92.67300109863281,85.48320053100586,82.69550025939941,82.03995002746582
2019-12-16,51.50066761820825,P,92.66000366210938,93.53400115966797,94.00300064086915,92.9315013885498,85.84120056152344,82.8195002746582,82.08240005493164
2019-12-17,50.643614140508305,P,91.30999755859376,92.6520004272461,93.7240005493164,93.10000114440918,86.17860046386718,82.87830024719239,82.11445003509522
2019-12-18,49.91845727519996,P,91.18000030517578,91.9020004272461,93.34200057983398,93.21400108337403,86.50860046386718,82.94090026855469,82.14505004882812
2019-12-19,49.538079558821345,P,91.13999938964844,91.56000061035157,93.05700073242187,93.3510009765625,86.81600051879883,83.00380027770996,82.1792000579834
2019-12-20,49.305235418730014,P,90.0999984741211,91.27799987792969,92.61900024414062,93.41950073242188,87.0956004333496,83.07010025024414,82.20570003509522
2019-12-23,48.82148563530733,P,90.16000366210938,90.77799987792969,92.15600051879883,93.22750091552734,87.34960052490234,83.16250030517578,82.22840003967285
2019-12-24,48.827039113270246,P,91.43000030517578,90.8020004272461,91.7270004272461,93.1110008239746,87.60780059814454,83.25050033569336,82.257200050354
2019-12-25,48.91385914200003,P,91.43000030517578,90.8520004272461,91.37700042724609,92.9765007019043,87.8740005493164,83.36020034790039,82.28280006408691
2019-12-26,48.5570204401397,P,88.79000091552734,90.38200073242187,90.97100067138672,92.71000061035156,88.10120056152344,83.43550033569336,82.29135005950928
2019-12-27,48.34000066689106,P,88.38999938964844,90.04000091552734,90.65900039672852,92.42150039672852,88.3138005065918,83.50150032043457,82.30660007476807
2019-12-30,48.15632190181657,P,88.05000305175781,89.61800079345703,90.19800033569337,92.10050048828126,88.50300064086915,83.55720031738281,82.31675010681153
2019-12-31,47.66829062627209,P,87.31999969482422,88.79600067138672,89.7990005493164,91.76150054931641,88.67920059204101,83.60150032043457,82.31775009155274
2020-01-01,47.16355993650629,P,87.31999969482422,87.9740005493164,89.41300048828126,91.37750053405762,88.86360061645507,83.66410034179688,82.32425010681152
2020-01-02,46.95064408029819,P,85.97000122070312,87.41000061035156,88.89600067138672,90.9765007019043,89.03300064086915,83.71770034790039,82.3254001235962
2020-01-03,45.55278431232778,P,77.9000015258789,85.31200103759765,87.6760009765625,90.14750061035156,89.04000061035157,83.66550033569337,82.28485012054443
2020-01-06,44.1497062623612,P,77.33999633789062,83.16999969482421,86.39400024414063,89.27500038146972,88.98960052490234,83.5937003326416,82.24180011749267
2020-01-07,42.7660032363801,B,77.13999938964844,81.13399963378906,84.96500015258789,88.34600028991699,88.86540054321289,83.52410034179688,82.1940001296997
2020-01-08,41.27598205195134,B,76.52999877929688,78.97599945068359,83.475,87.42600021362304,88.72280044555664,83.4287003326416,82.15490013122559
2020-01-09,40.219418566558666,B,77.94999694824219,77.3719985961914,82.39099960327148,86.68100013732911,88.60340042114258,83.35260032653808,82.12855010986328
2020-01-10,40.53545100112393,B,76.47000122070312,77.08599853515625,81.19899978637696,85.92900009155274,88.46120040893555,83.29820030212403,82.08710010528564
2020-01-13,41.0574484480554,B,77.0999984741211,77.03799896240234,80.10399932861328,85.15099983215332,88.31460037231446,83.2411003112793,82.05045009613038
2020-01-14,42.43816444740477,B,81.47000122070312,77.90399932861328,79.51899948120118,84.65900001525878,88.26140045166015,83.25320030212403,82.04415008544922
2020-01-15,43.76801939865717,B,80.54000091552734,78.70599975585938,78.84099960327148,84.12700004577637,88.1986004638672,83.24510032653808,82.02980007171631
2020-01-16,44.716079623252625,B,80.62000274658203,79.24000091552735,78.30599975585938,83.60100021362305,88.15580047607422,83.22690032958984,82.02760009765625
2020-01-17,45.74170515610109,B,80.5,80.04600067138672,78.56599960327148,83.12100028991699,88.0638005065918,83.21370033264161,82.03310009002685
2020-01-20,46.70099324835589,B,80.5,80.7260009765625,78.88199996948242,82.63800010681152,87.97660049438477,83.20050033569336,82.04485008239746
2020-01-21,46.464319877873685,B,78.6500015258789,80.16200103759766,79.03300018310547,81.99900016784667,87.82680053710938,83.1864003753662,82.05320007324218
2020-01-22,46.44080873754947,C,78.4800033569336,79.7500015258789,79.22800064086914,81.35150032043457,87.64780059814453,83.19500038146973,82.07400009155273
2020-01-23,46.37961926236116,C,78.23999786376953,79.27400054931641,79.25700073242187,80.82400016784668,87.49680053710938,83.18470039367676,82.09540008544921
2020-01-24,45.845580491098616,B,76.73999786376953,78.52200012207031,79.28400039672852,80.24150009155274,87.29760055541992,83.15970039367676,82.1093000793457
2020-01-27,45.19259106073489,B,76.06999969482422,77.63600006103516,79.18100051879883,79.64249992370605,87.06920059204101,83.13070037841797,82.12135005950928
2020-01-28,44.99774563886219,B,76.45999908447266,77.1979995727539,78.68000030517578,79.09949989318848,86.83960052490234,83.1162003326416,82.1266000366211
2020-01-29,44.54203817557451,B,74.98999786376953,76.4999984741211,78.125,78.48299980163574,86.56140045166016,83.08130027770996,82.1339500427246
2020-01-30,43.919280262017004,B,73.13999938964844,75.47999877929688,77.37699966430664,77.84149971008301,86.25620040893554,83.0520002746582,82.12995002746582
2020-01-31,43.67241933387169,B,73.06999969482422,74.74599914550781,76.63399963378906,77.59999961853028,85.94300033569336,83.01840026855469,82.12015003204345
2020-02-03,43.45451823345727,B,72.94000244140625,74.11999969482422,75.87799987792968,77.37999992370605,85.52180038452148,82.96440032958985,82.1129500579834
2020-02-04,43.35946488004978,B,73.87999725341797,73.60399932861328,75.4009994506836,77.21699981689453,85.12420028686523,82.91220031738281,82.0983500289917
2020-02-05,43.78808091749079,B,76.0,73.80599975585938,75.15299911499024,77.19049987792968,84.76180023193359,82.88680030822754,82.08380001068116
2020-02-06,44.408365344276625,B,75.80999755859375,74.33999938964844,74.90999908447266,77.08349990844727,84.39560012817383,82.86370025634766,82.0581499862671
2020-02-07,44.58428874893667,B,74.13999938964844,74.55399932861329,74.64999923706054,76.96699981689453,83.9952000427246,82.79300025939942,82.01354999542237
2020-02-10,45.01252786802595,B,75.11000061035156,74.98799896240234,74.55399932861329,76.86749992370605,83.60800003051757,82.76770027160644,81.96409999847413
2020-02-11,45.35026686874429,B,76.13999938964844,75.43999938964843,74.52199935913086,76.60099983215332,83.24880004882813,82.75960029602051,81.9286499786377
2020-02-12,45.28097260492433,B,75.83000183105469,75.40599975585937,74.60599975585937,76.3654998779297,82.86540008544922,82.76720031738282,81.89354999542236
2020-02-13,45.62667533876785,C,78.05000305175781,75.85400085449218,75.09700012207031,76.23699989318848,82.54660018920899,82.81010032653809,81.87370002746582
2020-02-14,46.37002442384505,C,78.44999694824219,76.71600036621093,75.6349998474121,76.13449974060059,82.22600006103515,82.86640029907227,81.86255001068115
2020-02-17,46.947402639753165,C,78.44999694824219,77.38399963378906,76.18599929809571,76.0319995880127,81.89919998168945,82.90860023498536,81.87604999542236
2020-02-18,47.55599281611028,C,79.30000305175781,78.01600036621093,76.72799987792969,76.06449966430664,81.57080001831055,82.96200027465821,81.89200000762939
2020-02-19,48.641170291374834,A,82.41999816894531,79.33399963378906,77.36999969482422,76.26149940490723,81.32059997558594,83.05580024719238,81.92415000915527
2020-02-20,49.24589974256057,A,82.7699966430664,80.27799835205079,78.06599960327148,76.48799934387208,81.11899993896485,83.13470024108886,81.94979999542237
2020-02-21,49.515992812824834,A,80.88999938964844,80.76599884033203,78.74099960327149,76.69549942016602,80.9065998840332,83.19490020751954,81.9682500076294
2020-02-24,49.47028046333429,A,78.87000274658203,80.85,79.11699981689453,76.8354995727539,80.63079986572265,83.23600021362304,81.97845001220703
2020-02-25,49.05773251267044,A,77.31999969482422,80.45399932861328,79.23499984741211,76.87849960327148,80.35099990844726,83.26480018615723,81.97165000915527
2020-02-26,48.21009384374596,A,77.97000122070312,79.56399993896484,79.44899978637696,77.02749977111816,80.0867999267578,83.2977001953125,81.96640003204345
2020-02-27,47.04092862685346,C,75.83999633789062,78.1779998779297,79.22799911499024,77.16249961853028,79.78079986572266,83.29840019226074,81.94310001373292
2020-02-28,46.049767623854144,C,75.41000366210938,77.08200073242188,78.92399978637695,77.27949981689453,79.48699996948243,83.29130020141602,81.91140003204346
2020-03-02,45.95317503739054,B,79.05999755859375,77.11999969482422,78.98499984741211,77.5854995727539,79.26499984741211,83.30730018615722,81.89795001983643
2020-03-03,45.96003092857247,B,77.80000305175781,77.21600036621093,78.8349998474121,77.7814998626709,78.99239990234375,83.30010025024414,81.87815002441407
2020-03-04,46.21177781118309,B,80.16000366210938,77.65400085449218,78.60900039672852,77.98950004577637,78.76699996948243,83.32050025939941,81.89100006103516
2020-03-05,46.74720173145615,C,78.61000061035156,78.20800170898437,78.19300079345703,78.12950019836425,78.56339996337891,83.33230026245117,81.89035007476807
2020-03-06,47.02860801134514,C,76.04000091552734,78.33400115966796,77.70800094604492,78.2245002746582,78.31639999389648,83.31510025024414,81.87740009307862
2020-03-09,45.88367088566949,B,71.08999633789062,76.74000091552735,76.93000030517578,78.02350006103515,77.97719985961913,83.24010025024414,81.8350500869751
2020-03-10,45.44724001498688,B,74.30999755859375,76.04199981689453,76.62900009155274,77.93199996948242,77.71699981689453,83.19810020446778,81.79880008697509
2020-03-11,44.33520762393934,B,71.9000015258789,74.38999938964844,76.02200012207031,77.73549995422363,77.40859985351562,83.13610023498535,81.75320011138916
2020-03-12,42.90136392572341,B,68.0199966430664,72.27199859619141,75.2400001525879,77.23399963378907,77.0495997619629,83.04130020141602,81.69400009155274
2020-03-13,42.76765771967365,B,73.83999633789062,71.83199768066406,75.08299942016602,77.00349960327148,76.96839965820313,83.00420013427734,81.65905006408691
2020-03-16,43.30108794977414,B,71.5999984741211,71.93399810791016,74.33699951171874,76.66099967956544,76.85359970092773,82.92160011291504,81.63305004119873
