Date,GRADE,GPS,HAS,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2009-05-22,55.20782484743108,B,14.073514938354492,14.443607711791993,14.635463428497314,15.782022142410279,15.741837406158448,15.396395196914673,17.089908747673036
2009-05-25,55.11879437390552,B,14.073514938354492,14.298789024353027,14.47022066116333,15.643940973281861,15.743377513885498,15.357785329818725,17.043772292137145
2009-05-26,55.24278850852309,B,14.593379020690918,14.245564842224121,14.39285945892334,15.522329521179199,15.750276584625244,15.32522762298584,17.00386733055115
2009-05-27,55.340889641713204,B,14.339629173278809,14.210905647277832,14.37243585586548,15.354610586166382,15.745833530426026,15.288120698928832,16.96357141017914
2009-05-28,55.85948160325619,B,14.704778671264648,14.356963348388671,14.412044143676757,15.264871740341187,15.748693466186523,15.258993406295776,16.92715952396393
2009-05-29,56.72562585990505,B,15.725942611694336,14.687448883056641,14.565528297424317,15.220311784744263,15.776891956329345,15.245686101913453,16.894945397377015
2009-06-01,57.63960207780243,C,16.103473663330078,15.093440628051757,14.696114826202393,15.163993692398071,15.806619892120361,15.240908994674683,16.866798253059386
2009-06-02,58.30096305864118,C,16.09727668762207,15.394220161437989,14.819892501831054,15.085085439682008,15.84691478729248,15.237350130081177,16.839286046028136
2009-06-03,58.954315262054955,C,15.81258487701416,15.688811302185059,14.949858474731446,15.016079235076905,15.867507095336913,15.234114265441894,16.8088672542572
2009-06-04,59.3257490220443,C,15.874476432800291,15.922750854492188,15.13985710144043,14.990395498275756,15.874591083526612,15.22918086051941,16.77682071208954
2009-06-05,59.15421025305968,C,15.719757080078123,15.921513748168945,15.304481315612794,14.969972372055054,15.876123027801514,15.222456407546996,16.742214684486388
2009-06-08,58.89906281169837,C,15.701190948486328,15.841057205200196,15.467248916625977,14.968734788894654,15.883796520233155,15.215546293258667,16.70751582622528
2009-06-09,58.694100898276695,C,15.750699996948242,15.77174186706543,15.58298101425171,14.987920236587524,15.890739784240722,15.215532083511352,16.6711878824234
2009-06-10,58.70509549959377,C,16.084897994995117,15.82620449066162,15.75750789642334,15.064971876144408,15.902277946472168,15.212093229293822,16.635532088279724
2009-06-11,58.71031620823257,C,16.109661102294922,15.873241424560547,15.897996139526366,15.155020141601563,15.900425567626954,15.213535022735595,16.603723101615905
2009-06-12,58.62057497781069,C,15.527898788452148,15.834869766235352,15.87819175720215,15.221860027313232,15.882391052246094,15.21129280090332,16.569308047294616
2009-06-15,58.351641282047275,C,15.249402046203612,15.744511985778809,15.792784595489502,15.244449710845947,15.857680759429932,15.205655965805054,16.530231475830078
2009-06-16,58.02753837163792,C,15.026605606079102,15.599693107604981,15.685717487335205,15.25280499458313,15.842523498535156,15.197059707641602,16.491191110610963
2009-06-17,57.619004030193814,B,15.348422050476074,15.452397918701172,15.639301204681397,15.29457983970642,15.828641223907471,15.188267812728881,16.451580481529234
