Date,GRADE,GPS,SYF,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2023-05-08,47.29775172980177,B,26.49209213256836,26.443749618530273,27.25079288482666,27.972640895843504,28.823825492858887,30.96384792327881,31.50261336326599
2023-05-09,47.76783472893706,B,26.55010414123535,26.42827949523926,27.110318756103517,27.868347454071046,28.66967483520508,30.91803436279297,31.479892196655275
2023-05-10,47.67039038677513,B,26.22137260437012,26.314189910888672,26.93697147369385,27.76296682357788,28.503769187927247,30.862926540374755,31.44993758201599
2023-05-11,48.87139900471515,B,26.50176239013672,26.439882659912108,26.77151699066162,27.660093784332275,28.34807605743408,30.81958543777466,31.422521829605103
2023-05-12,49.025874898272725,B,26.182693481445312,26.38960494995117,26.55880641937256,27.53982820510864,28.173722190856935,30.769144306182863,31.39284752845764
2023-05-15,49.76777563370055,B,27.04320335388184,26.499827194213868,26.47178840637207,27.454913711547853,28.031352157592774,30.72730827331543,31.36496509552002
2023-05-16,50.38347391016048,B,26.956186294555664,26.58104362487793,26.504661560058594,27.35173797607422,27.90566089630127,30.686413707733156,31.33915825843811
2023-05-17,52.15823193564893,B,27.807029724121094,26.898175048828126,26.606182479858397,27.2652024269104,27.80024829864502,30.658413639068602,31.309268369674683
2023-05-18,54.65979487748183,C,29.005943298339844,27.39901123046875,26.91944694519043,27.283221435546874,27.742797126770018,30.635346870422364,31.283241319656373
2023-05-19,57.90001162588411,C,29.025279998779297,27.967528533935546,27.17856674194336,27.308922672271727,27.706837882995604,30.61228277206421,31.257168855667114
2023-05-22,60.67722023342086,C,29.344343185424805,28.42775650024414,27.463791847229004,27.35729236602783,27.732517280578612,30.59240930557251,31.23453914642334
2023-05-23,63.434429312584975,C,29.65373992919922,28.96726722717285,27.77415542602539,27.442237091064452,27.74116886138916,30.580111198425293,31.212130069732666
2023-05-24,64.95471239599097,C,29.063953399658203,29.218651962280273,28.0584135055542,27.497692489624022,27.767955741882325,30.55514549255371,31.190703830718995
2023-05-25,64.75309296749163,C,29.005943298339844,29.218651962280273,28.30883159637451,27.540174293518067,27.788593978881835,30.5402787399292,31.168182258605956
2023-05-26,65.28882205332548,C,29.87611961364746,29.388819885253906,28.678174209594726,27.618490314483644,27.83949073791504,30.526295127868654,31.155032892227172
2023-05-29,65.36703317709889,C,29.87611961364746,29.495175170898438,28.96146583557129,27.71662712097168,27.89115493774414,30.517174339294435,31.14628900527954
2023-05-30,65.3366576072349,C,30.19518280029297,29.60346374511719,29.285365486145018,27.895013523101806,27.921379852294923,30.505999965667726,31.136203441619873
2023-05-31,65.61608771815291,C,29.934131622314453,29.777499389648437,29.498075675964355,28.052129077911378,27.964802856445313,30.483442974090575,31.12324935913086
2023-06-01,66.80409499151851,C,30.504581451416016,30.07722702026367,29.647939491271973,28.2836932182312,28.037478370666506,30.468306789398195,31.109357872009276
2023-06-02,68.17678639576336,C,31.945209503173828,30.491044998168945,29.939932441711427,28.559249591827392,28.13839084625244,30.468625679016114,31.109680433273315
2023-06-05,69.31196539404944,C,31.62614250183105,30.841049575805663,30.168112373352052,28.815952110290528,28.227549743652343,30.465753898620605,31.11276580810547
2023-06-06,71.07306330694888,C,32.67036056518555,31.33608512878418,30.469774436950683,29.121964931488037,28.34066287994385,30.471417350769045,31.119982738494873
2023-06-07,73.65720854629417,A,33.066768646240234,31.962612533569335,30.870055961608887,29.46423473358154,28.452302780151367,30.48543092727661,31.130176496505737
2023-06-08,75.30424328633546,A,32.651023864746094,32.39190101623535,31.23456401824951,29.771697807312012,28.55754638671875,30.50129400253296,31.141607513427733
2023-06-09,74.97412601332584,A,32.57366943359375,32.51759300231934,31.50431900024414,30.091246604919434,28.651073989868163,30.48939989089966,31.153030710220335
2023-06-12,75.02242406379986,A,32.62201690673828,32.71676788330078,31.778908729553223,30.370187282562256,28.739812660217286,30.48609384536743,31.16469564437866
2023-06-13,74.35442764525057,A,33.008758544921875,32.784447479248044,32.06026630401611,30.672815895080568,28.84492004394531,30.478931941986083,31.18288927078247
2023-06-14,72.2429881150112,A,32.42864990234375,32.65682373046875,32.30971813201904,30.9038969039917,28.94667552947998,30.45157121658325,31.193682107925415
2023-06-15,70.31711216602726,A,32.33195114135742,32.59300918579102,32.492455101013185,31.070197296142577,29.044194602966307,30.426390094757082,31.200912351608277
