Date,GRADE,GPS,ROK,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1987-12-17,55.14276587409947,C,2.008044481277466,1.9968098878860474,1.929407036304474,1.9378325164318084,2.0851069974899294,2.5203511762619017,2.7978303945064544
1987-12-18,55.17614378599374,C,2.050169944763184,2.0333197116851807,1.9490661382675172,1.9364282429218291,2.075156211853028,2.511095607280731,2.79289119720459
1987-12-21,55.16684317162506,C,2.022085666656494,2.030511236190796,1.9617041230201722,1.9371303021907806,2.06353000164032,2.5007287549972532,2.787880787849426
1987-12-22,55.15078532702893,C,1.9940026998519895,2.02208616733551,1.9771507501602172,1.9357261538505555,2.0510637068748476,2.4898042738437653,2.7826607543230057
1987-12-23,55.14503273334929,C,2.022085666656494,2.0192776918411255,1.992597234249115,1.9392366886138916,2.040551235675812,2.4790222251415255,2.7772351151704786
1987-12-24,55.150213633259646,C,2.064213514328003,2.030511498451233,2.01366069316864,1.9448536157608032,2.0314382147789005,2.468523041009903,2.7719509214162827
1987-12-25,55.14726015567268,C,2.064213514328003,2.0333202123641967,2.033319962024689,1.94766206741333,2.027337081432343,2.4584390676021575,2.766286101937294
1987-12-28,55.17268960314562,C,2.078255414962769,2.0445541620254515,2.037532699108124,1.9595980167388916,2.035768065452576,2.4479418861866,2.7606222957372664
1987-12-29,55.19354996122018,C,2.078255414962769,2.0614047050476074,2.041745436191559,1.9708318412303925,2.036681227684021,2.4367040479183197,2.7547854834795
1987-12-30,55.20095602006077,C,2.064213514328003,2.0698302745819093,2.044553983211517,1.9799593269824982,2.0342507266998293,2.4256042516231537,2.7487054544687273
1987-12-31,55.21111157253379,C,2.13442325592041,2.0838722229003905,2.057191860675812,1.9932994484901427,2.034338164329529,2.4154849898815156,2.7427342599630355
1988-01-01,55.219959083796915,C,2.13442325592041,2.0979141712188722,2.0656171917915342,2.007341665029526,2.0327549648284915,2.4056441605091097,2.737351292967796
1988-01-04,55.21744698814052,C,2.13442325592041,2.1091477394104006,2.076850950717926,2.019277536869049,2.033677716255188,2.3956641185283662,2.7323835414648054
1988-01-05,55.229466536138034,C,2.148465394973755,2.1231897354125975,2.0922972202301025,2.0347239851951597,2.035995078086853,2.386381357908249,2.7272437912225724
1988-01-06,55.23292629208989,C,2.050169944763184,2.120381021499634,2.0951056480407715,2.0438514411449433,2.0369034004211426,2.3762548649311066,2.7216125637292863
1988-01-07,55.22149943759388,C,2.064213514328003,2.1063390731811524,2.0951056480407715,2.054383170604706,2.0375357246398926,2.365572725534439,2.716224566102028
1988-01-08,55.17354377905071,C,1.8535789251327517,2.0501702070236205,2.074042189121246,2.0536810755729675,2.0325631642341615,2.353619544506073,2.708883744478226
1988-01-11,55.12899506027523,B,1.9237902164459229,2.0080435991287233,2.058595669269562,2.048064184188843,2.0281595158576966,2.3429253578186033,2.7019285881519317
1988-01-12,55.07105109482603,B,1.895705819129944,1.957491683959961,2.040340709686279,2.041043072938919,2.021523551940918,2.3312542235851286,2.6950752276182173
1988-01-13,55.03561762563222,B,1.895705819129944,1.9265988588333134,2.023489940166473,2.034021961688995,2.0160013318061827,2.3194438672065734,2.688256469964981
1988-01-14,55.0064698891588,B,1.9237902164459229,1.8985141992568972,2.002426636219025,2.0298092484474184,2.0107623648643496,2.3084712338447573,2.6816819298267363
1988-01-15,55.034726311496854,B,1.9940026998519895,1.9265989542007447,1.9883845806121827,2.0270008862018587,2.007762966156006,2.2977830684185028,2.675320053696632
1988-01-18,55.05012197111579,B,1.9518749713897705,1.9322159051895142,1.9701297521591186,2.0234903514385225,2.0049545097351076,2.2862559640407563,2.66950876891613
1988-01-19,55.068743534697205,B,1.895705819129944,1.9322159051895142,1.9448537945747375,2.01857550740242,2.001584355831146,2.275280933380127,2.663831853866577
1988-01-20,55.07480566556894,B,1.8535789251327517,1.9237905263900756,1.9251946926116943,2.010150170326233,1.9968099784851074,2.2637454068660734,2.657459880709648
1988-01-21,55.073996860926776,B,1.8535789251327517,1.9097482681274414,1.9041312336921692,1.9996184408664703,1.9906313872337342,2.252766752243042,2.6510187101364138
1988-01-22,55.0550716782364,B,1.839536428451538,1.878855013847351,1.902726984024048,1.988384586572647,1.9847336506843567,2.2413692712783813,2.644507327079773
1988-01-25,55.04873828699917,B,1.881663799285889,1.8648127794265748,1.8985143423080444,1.978555005788803,1.9793976187705993,2.2303930640220644,2.6382757782936097
