Date,GRADE,GPS,TDY,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2001-02-12,53.50440113671667,C,19.51000022888184,19.000000381469725,18.96800003051758,18.953999996185303,19.881599998474123,22.088299999237062,20.28227499961853
2001-02-13,53.400526326230846,B,19.399999618530277,18.990000152587893,19.007999992370607,19.017749977111816,19.832099990844725,22.006049995422362,20.284899997711182
2001-02-14,53.43888487486269,C,19.65999984741211,19.122000122070315,19.073999977111818,19.006999969482422,19.81779998779297,21.925149993896483,20.29507499694824
2001-02-15,53.59279767764963,C,20.850000381469727,19.50200004577637,19.261000061035155,19.121374988555907,19.819799995422365,21.84864999771118,20.310887498855593
2001-02-16,53.73486468075972,C,20.1200008392334,19.90800018310547,19.37400016784668,19.189875030517577,19.784700012207033,21.758600006103517,20.323987503051757
2001-02-19,53.75072906261406,C,20.1200008392334,20.030000305175783,19.515000343322754,19.25212507247925,19.7221000289917,21.70667501449585,20.342712507247924
2001-02-20,53.80037237364635,C,19.38999938964844,20.028000259399413,19.50900020599365,19.27162504196167,19.64365001678467,21.655575008392333,20.359662504196166
2001-02-21,53.81867182449872,C,19.65999984741211,20.028000259399413,19.575000190734862,19.254625034332275,19.56560001373291,21.602800006866456,20.382025003433228
2001-02-22,53.71861957604216,C,19.700000762939453,19.79800033569336,19.650000190734865,19.280250072479248,19.4821000289917,21.55605001449585,20.409275007247924
2001-02-23,53.229389441719036,B,14.300000190734863,18.63400020599365,19.27100019454956,19.06400008201599,19.309350032806396,21.4646750164032,20.4114000082016
2001-02-26,52.68266780916476,B,14.09000015258789,17.428000068664552,18.729000186920167,18.848500108718873,19.133650035858153,21.371200017929077,20.41622500896454
2001-02-27,52.24367678575712,B,14.050000190734863,16.360000228881837,18.194000244140625,18.601000118255616,18.99965003967285,21.279825019836426,20.42116250991821
2001-02-28,51.76178822352037,B,13.0600004196167,15.040000343322754,17.534000301361083,18.30400013923645,18.895850048065185,21.197925024032592,20.428962512016298
2001-03-01,51.29201677342175,B,13.729999542236328,13.84600009918213,16.822000217437743,18.04150013923645,18.78545003890991,21.123350019454957,20.433237509727476
2001-03-02,51.47139983412416,B,14.5,13.886000061035157,16.260000133514403,17.817000150680542,18.676700038909914,21.032100019454955,20.44230000972748
2001-03-05,51.67603076918388,B,14.270000457763672,13.922000122070312,15.675000095367432,17.595000219345092,18.563350048065185,20.942300024032594,20.450212512016297
2001-03-06,51.80932595216384,B,14.100000381469728,13.932000160217285,15.146000194549563,17.327500200271608,18.46160005569458,20.86080002784729,20.440712513923646
2001-03-07,52.00776020470695,B,14.199999809265137,14.160000038146972,14.600000190734864,17.087500190734865,18.369350051879884,20.77592502593994,20.432650012969972
2001-03-08,52.10200369791162,B,14.010000228881836,14.216000175476074,14.031000137329102,16.840500164031983,18.227050056457518,20.66602502822876,20.428325014114378
2001-03-09,52.01890916232441,B,13.850000381469728,14.08600025177002,13.986000156402588,16.628500175476074,18.031550064086915,20.529525032043455,20.42507501602173
2001-03-12,51.870116778999744,B,13.0,13.832000160217286,13.8770001411438,16.30300016403198,17.819050064086912,20.396400032043456,20.41851251602173
2001-03-13,51.85097892260294,B,13.149999618530272,13.642000007629395,13.78700008392334,15.990500164031982,17.68705005645752,20.27540002822876,20.41707501411438
2001-03-14,51.77857170341313,B,12.850000381469728,13.372000122070313,13.766000080108643,15.650000190734863,17.529050064086913,20.168900032043457,20.40913751602173
2001-03-15,51.83343512191561,B,13.289999961853027,13.228000068664551,13.722000122070312,15.272000169754028,17.379850063323975,20.071800031661986,20.407150015830993
2001-03-16,51.89779872962166,B,13.149999618530272,13.08799991607666,13.58700008392334,14.923500108718873,17.27410005569458,19.97330002784729,20.405400013923646
2001-03-19,52.06166888269826,B,12.989999771118164,13.085999870300293,13.45900001525879,14.56700005531311,17.193900051116945,19.871950025558473,20.402850012779236
2001-03-20,52.090308234969335,B,12.850000381469728,13.026000022888184,13.33400001525879,14.240000104904174,17.113400058746336,19.74982502937317,20.398350014686585
2001-03-21,52.05237088204485,B,12.1899995803833,12.8939998626709,13.132999992370605,13.866500091552734,16.997200050354003,19.614225025177003,20.3927375125885
2001-03-22,52.05770690501229,B,13.100000381469728,12.855999946594238,13.042000007629394,13.536500072479248,16.8967000579834,19.487100028991698,20.39230001449585
2001-03-23,52.196504547390475,B,13.9399995803833,13.013999938964844,13.050999927520753,13.51850004196167,16.814250049591063,19.361500024795532,20.394500012397767
2001-03-26,52.35776410755415,B,14.140000343322754,13.244000053405761,13.164999961853027,13.521000051498413,16.73580005645752,19.24290002822876,20.397075014114378
2001-03-27,52.54873076282269,B,14.199999809265137,13.513999938964844,13.269999980926514,13.528500032424926,16.65730005264282,19.11552502632141,20.400262513160705
2001-03-28,52.780929961219975,C,13.40999984741211,13.757999992370605,13.325999927520751,13.546000003814697,16.528000049591064,18.997125024795533,20.397937512397768
2001-03-29,52.89514805075587,C,13.449999809265137,13.827999877929688,13.341999912261963,13.532000017166137,16.42575004577637,18.886625022888182,20.38518751144409
2001-03-30,52.89338681830035,C,14.0,13.839999961853028,13.426999950408936,13.507000017166138,16.330750045776366,18.789125022888182,20.375500011444093
2001-04-02,52.75327115377082,C,13.260000228881836,13.663999938964844,13.453999996185303,13.456500005722045,16.218450050354004,18.682350025177,20.3574250125885
2001-04-03,52.573660493575325,B,13.039999961853027,13.431999969482423,13.472999954223633,13.403499984741211,16.099250049591063,18.562750024795534,20.334500012397765
2001-04-04,52.41041023670683,B,12.850000381469728,13.320000076293946,13.539000034332275,13.336000013351441,15.956250057220458,18.43500002861023,20.305000014305115
2001-04-05,52.38976752667461,B,14.100000381469728,13.450000190734864,13.639000034332275,13.340500020980835,15.854500064849853,18.314125032424926,20.279875016212465
2001-04-06,52.201502072481624,B,12.899999618530272,13.230000114440918,13.535000038146972,13.292999982833862,15.74000005722046,18.18375002861023,20.250000014305115
2001-04-09,52.195305012754375,B,13.350000381469728,13.248000144958496,13.45600004196167,13.310500001907348,15.639000072479249,18.067250032424926,20.223312516212463
2001-04-10,52.25095923829272,B,13.5,13.34000015258789,13.386000061035157,13.328000020980834,15.529000072479247,17.955375032424925,20.19737501621246
2001-04-11,52.37964435394889,C,13.520000457763672,13.474000167846679,13.397000122070313,13.361500024795532,15.419400081634521,17.848075037002562,20.177475018501283
2001-04-12,52.38048870791524,B,13.600000381469728,13.37400016784668,13.412000179290771,13.377000045776366,15.311800098419189,17.74157504081726,20.161412520408632
2001-04-13,52.53162766644693,C,13.600000381469728,13.51400032043457,13.372000217437744,13.39950008392334,15.20400011062622,17.63382504463196,20.14410002231598
2001-04-16,52.62570047790543,C,13.56999969482422,13.558000183105468,13.403000164031983,13.428500080108643,15.101200122833252,17.5457750415802,20.1263250207901
2001-04-17,52.65907181103902,C,13.0,13.458000183105469,13.39900016784668,13.436000061035156,14.972200107574462,17.4645250415802,20.1050750207901
2001-04-18,52.678688256216994,C,13.149999618530272,13.384000015258788,13.429000091552734,13.484000062942505,14.855200099945069,17.387900037765505,20.08332501888275
2001-04-19,52.72746841642211,B,13.350000381469728,13.33400001525879,13.354000091552734,13.496500062942506,14.743200092315673,17.3289000415802,20.0622625207901
2001-04-20,52.76876538514788,C,13.300000190734863,13.273999977111817,13.394000148773193,13.464500093460083,14.647400093078613,17.264400043487548,20.041887521743774
2001-04-23,52.74674445356445,B,13.25,13.210000038146973,13.384000110626221,13.420000076293945,14.522200088500977,17.201900043487548,20.021575021743775
2001-04-24,52.742125997622196,B,13.300000190734863,13.270000076293945,13.364000129699708,13.375000095367431,14.400200099945069,17.116150045394896,19.99838752269745
2001-04-25,52.71871656613937,B,13.140000343322754,13.268000221252441,13.326000118255616,13.361500120162964,14.269800109863281,17.043800048828125,19.97596252441406
2001-04-26,52.65888118652967,B,13.300000190734863,13.25800018310547,13.296000099182129,13.354000139236451,14.118800106048583,16.969300050735473,19.947775025367736
2001-04-27,52.56862735353446,B,13.25,13.248000144958496,13.261000061035157,13.31650013923645,13.981400089263916,16.883050050735473,19.919337525367737
2001-04-30,52.486736770628085,B,13.149999618530272,13.228000068664551,13.219000053405761,13.311000108718872,13.842000064849854,16.782050046920777,19.890400023460387
2001-05-01,52.453331614710606,B,13.149999618530272,13.197999954223633,13.23400001525879,13.316500091552735,13.71720006942749,16.68042504310608,19.86146252155304
2001-05-02,52.365543771277565,B,13.140000343322754,13.197999954223633,13.233000087738038,13.331000089645386,13.586800079345704,16.576200046539306,19.819350023269653
2001-05-03,52.27483481398209,B,12.899999618530272,13.117999839782716,13.188000011444093,13.271000051498413,13.450800056457519,16.46645004272461,19.784475021362304
2001-05-04,52.34327449840581,B,13.300000190734863,13.127999877929687,13.188000011444093,13.291000080108642,13.43080005645752,16.370075044631957,19.75097502231598
2001-05-07,52.430500854406226,B,13.25,13.147999954223632,13.188000011444093,13.286000061035157,13.414000053405761,16.27382504463196,19.718475022315978
2001-05-08,52.58992799927331,B,13.739999771118164,13.26599998474121,13.231999969482422,13.298000049591064,13.407800045013428,16.20372504234314,19.69311252117157
2001-05-09,52.94979253088979,C,14.869999885559082,13.611999893188477,13.404999923706054,13.365500020980836,13.444000034332275,16.16992504119873,19.671212520599365
2001-05-10,53.38990281644397,C,15.4399995803833,14.119999885559082,13.618999862670899,13.457499980926514,13.478200035095215,16.131825037002564,19.65716251850128
2001-05-11,53.72649761808352,C,15.699999809265137,14.599999809265137,13.863999843597412,13.562499952316283,13.502200031280518,16.089450035095215,19.659412517547608
2001-05-14,54.03358982698535,C,15.529999732971191,15.055999755859375,14.101999855041504,13.660499954223633,13.527400016784668,16.04537503242493,19.653312516212463
2001-05-15,54.32685573677163,C,16.209999084472656,15.549999618530274,14.407999801635743,13.820999908447266,13.569599990844727,16.015600023269652,19.651237511634825
2001-05-16,54.57053354574375,C,17.950000762939453,16.165999794006346,14.888999843597412,14.060999965667724,13.644600009918213,16.00697503089905,19.644737515449524
2001-05-17,54.68279901086268,C,17.59000015258789,16.595999908447265,15.357999897003173,14.272999954223632,13.716200008392335,15.971625032424926,19.636437516212464
2001-05-18,54.71719957101879,C,17.709999084472656,16.99799976348877,15.798999786376953,14.493499898910523,13.793399982452392,15.912475023269653,19.627487511634826
2001-05-21,54.8255689586204,C,17.989999771118164,17.489999771118164,16.27299976348877,14.730499887466431,13.893199977874756,15.856125020980835,19.619625010490417
2001-05-22,55.032232110996716,C,19.399999618530277,18.12799987792969,16.83899974822998,15.035499858856202,14.018199977874756,15.852625017166138,19.620375008583068
2001-05-23,54.89535054346836,C,17.899999618530273,18.117999649047853,17.1419997215271,15.273499822616577,14.119199962615967,15.824125013351441,19.61112500667572
2001-05-24,54.78433971573424,C,17.5,18.099999618530273,17.34799976348877,15.483499813079835,14.203399963378907,15.79162501335144,19.59643750667572
2001-05-25,54.752087130781,C,17.510000228881836,18.059999847412108,17.52899980545044,15.696499824523926,14.290599975585938,15.782350015640258,19.58336250782013
2001-05-28,54.700663204579776,C,17.510000228881836,17.963999938964843,17.726999855041505,15.914499855041504,14.38099998474121,15.787450017929077,19.57122500896454
2001-05-29,54.3838044314935,C,17.049999237060547,17.493999862670897,17.810999870300293,16.109499835968016,14.464999961853028,15.789200010299682,19.55772500514984
2001-05-30,54.25001488870473,C,16.549999237060547,17.223999786376954,17.6709997177124,16.279999780654908,14.552199954986571,15.774700002670288,19.542975001335144
2001-05-31,54.166713104019806,C,16.5,17.023999786376955,17.561999702453612,16.459999799728394,14.620199947357177,15.758450002670289,19.524537501335143
2001-06-01,54.0359841568337,B,16.489999771118164,16.81999969482422,17.439999771118163,16.61949977874756,14.671199951171875,15.74272500038147,19.508862500190734
2001-06-04,53.91503423227399,B,16.81999969482422,16.681999588012694,17.32299976348877,16.797999763488768,14.724799938201905,15.730299997329713,19.497962498664855
2001-06-05,53.84533650784582,B,16.799999237060547,16.631999588012697,17.062999725341797,16.95099973678589,14.776799926757812,15.717049989700318,19.48196249485016
2001-06-06,53.8736315289878,B,17.239999771118164,16.769999694824218,16.996999740600586,17.069499731063843,14.853399925231933,15.690699987411499,19.467849993705748
2001-06-07,53.906214559048315,B,17.010000228881836,16.871999740600586,16.94799976348877,17.14799976348877,14.924599933624268,15.675174989700317,19.452274994850157
2001-06-08,53.886028073085505,C,16.809999465942383,16.93599967956543,16.877999687194823,17.20349974632263,14.980799922943115,15.655774984359741,19.42413749217987
2001-06-11,53.816666994565956,C,16.649999618530273,16.90199966430664,16.79199962615967,17.259499740600585,15.048599910736083,15.633524980545044,19.395199990272523
2001-06-12,53.850124120863995,C,17.239999771118164,16.989999771118164,16.81099967956543,17.31099977493286,15.132599906921387,15.615924978256226,19.371712489128114
2001-06-13,53.84205178148182,C,17.639999389648438,17.06999969482422,16.91999969482422,17.29549970626831,15.228399887084962,15.59232497215271,19.353349986076356
2001-06-14,53.718567033497074,C,16.600000381469727,16.987999725341798,16.92999973297119,17.2459997177124,15.27839988708496,15.566449975967407,19.320724987983702
2001-06-15,53.66421368385596,C,16.75,16.97599983215332,16.955999755859374,17.19799976348877,15.355399894714356,15.547699975967408,19.274787487983705
2001-06-18,53.49955461827957,B,15.8100004196167,16.807999992370604,16.854999828338624,17.088999795913697,15.404599895477295,15.521799983978271,19.215087490081785
2001-06-19,53.14329026789901,B,15.31999969482422,16.423999977111816,16.70699987411499,16.884999799728394,15.44099988937378,15.484999980926514,19.141062488555907
2001-06-20,52.82468025931843,B,15.539999961853027,16.004000091552733,16.536999893188476,16.766999816894533,15.481399879455566,15.450399980545043,19.076262488365174
2001-06-21,52.62157956476028,B,15.199999809265137,15.723999977111816,16.355999851226805,16.65199980735779,15.513399868011474,15.412599983215332,19.007887487411498
2001-06-22,52.35382541315685,B,14.609999656677246,15.295999908447266,16.135999870300292,16.50699977874756,15.533599853515625,15.368799982070923,18.936562485694886
2001-06-25,52.19499597701025,B,13.75,14.883999824523926,15.845999908447265,16.318999767303467,15.537199859619141,15.319199991226196,18.874999985694885
2001-06-26,52.322932206603035,B,15.109999656677246,14.841999816894532,15.632999897003174,16.2219997882843,15.579399852752685,15.275799980163574,18.82836248397827
2001-06-27,52.39948298862297,B,15.25,14.783999824523926,15.39399995803833,16.156999826431274,15.62139986038208,15.238299980163575,18.775237483978273
2001-06-28,52.49306754005388,B,15.300000190734863,14.803999900817871,15.263999938964844,16.096999835968017,15.660399856567382,15.201799974441528,18.715799984931945
2001-06-29,52.68448998479695,B,15.199999809265137,14.92199993133545,15.108999919891357,16.032499837875367,15.698399848937989,15.1728999710083,18.66398748397827
2001-07-02,52.857064361817685,B,14.800000190734863,15.131999969482422,15.007999897003174,15.931499862670899,15.729399852752685,15.125799970626831,18.607049984931948
2001-07-03,52.82991360657541,B,14.850000381469728,15.080000114440917,14.960999965667725,15.833999919891358,15.760399856567382,15.080299978256226,18.543174986839293
2001-07-04,52.790994551515176,B,14.850000381469728,15.000000190734863,14.892000007629395,15.714499950408936,15.794599857330322,15.032199983596803,18.478674988746643
2001-07-05,52.73791776620593,B,15.079999923706056,14.956000137329102,14.880000019073487,15.617999935150147,15.830199851989747,14.974499979019164,18.411574988365174
2001-07-06,52.61855974008959,B,14.600000381469728,14.83600025177002,14.879000091552735,15.507499980926514,15.85719985961914,14.919299974441529,18.33894999027252
2001-07-09,52.61216903691989,B,14.579999923706056,14.792000198364258,14.96200008392334,15.403999996185302,15.885799865722657,14.863899965286254,18.28528748989105
2001-07-10,52.53545281243576,B,13.600000381469728,14.54200019836426,14.811000156402589,15.222000026702881,15.894799880981445,14.805999975204468,18.230787491798402
2001-07-11,52.46221979736444,B,13.640000343322754,14.300000190734867,14.650000190734863,15.022000074386597,15.904799880981445,14.745799980163575,18.174299993515014
2001-07-12,52.441995747216346,B,14.0,14.084000205993656,14.520000171661376,14.89200005531311,15.926799888610839,14.688799972534179,18.122424993515015
2001-07-13,52.549835715644,B,13.949999809265137,13.954000091552734,14.395000171661376,14.752000045776366,15.939799880981445,14.685299968719482,18.07498749256134
2001-07-16,52.57482021908251,B,13.649999618530272,13.768000030517578,14.280000114440918,14.644000005722045,15.94779987335205,14.680899963378906,18.02604999065399
2001-07-17,52.713589599301905,B,13.399999618530272,13.727999877929687,14.135000038146973,14.548000001907349,15.940999870300294,14.67439995765686,17.97711248874664
2001-07-18,52.86766356120353,B,13.18000030517578,13.635999870300292,13.968000030517578,14.430000019073486,15.907199878692627,14.675599956512452,17.93676249027252
2001-07-19,52.93289750285737,B,13.079999923706056,13.451999855041503,13.768000030517578,14.324000024795533,15.859999885559082,14.669099960327149,17.896224989891053
2001-07-20,52.860446292567076,B,13.0,13.261999893188477,13.607999992370605,14.24350004196167,15.80599988937378,14.654099960327148,17.84309998989105
2001-07-23,52.81892210564721,B,12.949999809265137,13.121999931335449,13.444999980926514,14.203500032424927,15.754399890899657,14.640899953842164,17.791599988937378
2001-07-24,52.799748302644296,B,13.09000015258789,13.060000038146972,13.39399995803833,14.102500057220459,15.691999912261963,14.630799951553344,17.745799989700316
2001-07-25,52.745439220642936,B,13.010000228881836,13.026000022888184,13.330999946594238,13.99050006866455,15.59319990158081,14.618899955749512,17.697412490844727
2001-07-26,52.69711486100797,B,12.989999771118164,13.007999992370605,13.229999923706055,13.875000047683717,15.501199893951416,14.608699951171875,17.63736248970032
2001-07-27,52.65958222309558,B,13.0,13.007999992370605,13.13499994277954,13.765000057220458,15.406999912261963,14.600199947357178,17.564862489700317
2001-07-30,52.64910005197543,B,13.149999618530272,13.047999954223632,13.084999942779541,13.68250002861023,15.310199909210205,14.60169994354248,17.49904998779297
2001-07-31,52.660977198152075,B,13.699999809265137,13.169999885559083,13.114999961853027,13.625,15.196199913024902,14.607199945449828,17.441299986839294
2001-08-01,52.79016800347694,B,14.010000228881836,13.369999885559082,13.197999954223633,13.582999992370606,15.118399925231934,14.61879994392395,17.393849987983703
2001-08-02,53.00648781694235,C,14.550000190734863,13.681999969482423,13.344999980926513,13.556500005722047,15.05939992904663,14.631399946212769,17.351599988937377
2001-08-03,53.28922327473836,C,14.850000381469728,14.052000045776367,13.530000019073487,13.569000005722046,15.006199932098388,14.648399953842164,17.310849990844726
2001-08-06,53.53213797380611,C,15.0,14.422000122070312,13.735000038146973,13.590000009536743,14.955999927520752,14.668499956130981,17.270224990844728
2001-08-07,53.72902422574157,C,15.239999771118164,14.730000114440918,13.95,13.671999979019166,14.919799938201905,14.692399950027466,17.221112489700317
2001-08-08,53.82002690679369,C,15.010000228881836,14.930000114440919,14.15,13.74049997329712,14.88899995803833,14.720599956512451,17.167412490844725
2001-08-09,53.77143812987262,C,14.520000457763672,14.92400016784668,14.30300006866455,13.766499996185303,14.849399967193603,14.73479995727539,17.110949993133545
2001-08-10,53.61163700722801,C,14.100000381469728,14.77400016784668,14.413000106811523,13.774000024795532,14.801599979400635,14.736399965286255,17.048949995040893
2001-08-13,53.43760843031371,C,14.119999885559082,14.598000144958496,14.510000133514405,13.797500038146973,14.747599983215332,14.736199960708618,16.98954999446869
2001-08-14,53.26856559195682,C,14.460000038146973,14.442000198364259,14.586000156402587,13.850500059127807,14.700799999237061,14.738799962997437,16.927162494659424
2001-08-15,53.14878318094733,C,14.399999618530272,14.320000076293946,14.625000095367431,13.911500024795533,14.643999996185302,14.748699960708619,16.872912492752075
2001-08-16,53.13754527620423,C,14.5,14.315999984741211,14.620000076293945,13.982500028610229,14.593799991607666,14.759199962615966,16.822912492752074
2001-08-17,53.24278729545809,C,14.850000381469728,14.465999984741211,14.620000076293945,14.075000047683716,14.554600009918213,14.767699966430664,16.778412494659424
2001-08-20,53.371799441426084,C,14.989999771118164,14.639999961853027,14.619000053405761,14.177000045776367,14.52140001296997,14.784999961853027,16.733674993515013
2001-08-21,53.48067306973743,C,15.199999809265137,14.78799991607666,14.61500005722046,14.28250002861023,14.48060001373291,14.806599960327148,16.68467499256134
2001-08-22,53.609159854470484,C,15.699999809265137,15.047999954223632,14.684000015258789,14.417000007629394,14.441800022125244,14.835099954605102,16.635049991607666
2001-08-23,53.66361855345571,C,15.300000190734863,15.207999992370606,14.761999988555909,14.53250002861023,14.415800018310547,14.847099952697754,16.58061249256134
2001-08-24,53.66195553405172,C,15.0,15.23799991607666,14.851999950408935,14.63250002861023,14.380800018310547,14.86809995651245,16.52592499256134
2001-08-27,53.67335376519802,C,15.25,15.289999961853027,14.964999961853028,14.737500047683715,14.369600009918212,14.887099952697755,16.47717499256134
2001-08-28,53.71029100707747,C,15.5,15.35,15.06899995803833,14.827500057220458,14.373200016021729,14.907099952697754,16.43123749256134
2001-08-29,53.68730681551293,C,15.5,15.310000038146972,15.178999996185302,14.902000045776367,14.372400016784669,14.926899948120116,16.38748749256134
2001-08-30,53.68110757295124,C,15.149999618530272,15.279999923706054,15.24399995803833,14.932000017166137,14.371400012969971,14.942399940490724,16.34198749065399
