Date,GRADE,GPS,PCG,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1983-11-21,,,3.121149778366089,,,,,,
1983-11-22,,,3.1688015460968018,,,,,,
1983-11-23,,,3.1688015460968018,,,,,,
1983-11-24,,,3.1688015460968018,,,,,,
1983-11-25,,,3.121149778366089,3.1497408390045165,,,,,
1983-11-28,,,3.1449756622314453,3.1545060157775877,,,,,
1983-11-29,,,3.1449756622314453,3.1497408390045165,,,,,
1983-11-30,,,3.1688015460968018,3.1497408390045165,,,,,
1983-12-01,,,3.1449756622314453,3.1449756622314453,,,,,
1983-12-02,,,3.121149778366089,3.1449756622314453,3.147358250617981,,,,
1983-12-05,,,3.07349705696106,3.1306799411773683,3.142592978477478,,,,
1983-12-06,,,3.097322702407837,3.1211493492126463,3.1354450941085816,,,,
1983-12-07,,,3.0496726036071777,3.0973235607147216,3.123532199859619,,,,
1983-12-08,,,3.0496726036071777,3.078262948989868,3.111619305610657,,,,
1983-12-09,,,3.0301218032836914,3.060057353973389,3.102516508102417,,,,
1983-12-12,,,3.054560661315918,3.0562700748443605,3.093475008010864,,,,
1983-12-13,,,3.054560661315918,3.0477176666259767,3.0844335079193117,,,,
1983-12-14,,,3.005686521530152,3.038920450210571,3.0681220054626466,,,,
1983-12-15,,,2.981250286102295,3.025235986709595,3.0517494678497314,,,,
1983-12-16,,,2.981250286102295,3.0154616832733154,3.037759518623352,3.0925588846206664,,,
1983-12-19,,,2.981250286102295,3.000799608230591,3.0285348415374758,3.085563910007477,,,
1983-12-20,,,3.005686521530152,2.9910247802734378,3.019371223449707,3.077408158779144,,,
1983-12-21,,,2.981250286102295,2.986137533187866,3.012528991699219,3.068030595779419,,,
1983-12-22,,,2.932377338409424,2.976362943649292,3.000799465179443,3.05620938539505,,,
1983-12-23,,,2.932377338409424,2.966588354110718,2.9910250186920164,3.046770763397217,,,
1983-12-26,,,2.932377338409424,2.9568137645721437,2.9788066864013674,3.0361408472061155,,,
1983-12-27,,,2.932377338409424,2.942151927947998,2.966588354110718,3.0255109310150146,,,
1983-12-28,,,2.859067916870117,2.9177154541015624,2.9519264936447143,3.0100242495536804,,,
1983-12-29,,,2.932377338409424,2.9177154541015624,2.9470391988754274,2.9993943333625794,,,
1983-12-30,,,2.9079411029815674,2.912828207015991,2.9397082805633543,2.9887338995933534,,,
1984-01-02,,,2.9079411029815674,2.90794095993042,2.9323773622512816,2.9804561018943785,,,
1984-01-03,,,2.883504629135132,2.8981664180755615,2.92015917301178,2.9697651982307436,,,
1984-01-04,,,2.9079411029815674,2.9079410552978517,2.912828254699707,2.962678623199463,,,
1984-01-05,,,2.932377338409424,2.9079410552978517,2.912828254699707,2.956813859939575,,,
1984-01-06,,,2.956813335418701,2.9177155017852785,2.915271854400635,2.953148436546326,,,
1984-01-09,,,2.932377338409424,2.9226027488708497,2.915271854400635,2.947039270401001,,,
1984-01-10,,,2.9079411029815674,2.9274900436401365,2.912828230857849,2.9397082924842834,,,
1984-01-11,,,2.956813335418701,2.9372644901275633,2.9226027727127075,2.937264633178711,,,
1984-01-12,,,2.932377338409424,2.9372644901275633,2.9226027727127075,2.9348209857940675,,,
1984-01-13,,,2.932377338409424,2.932377290725708,2.9250463962554933,2.932377338409424,,,
1984-01-16,,,2.785757541656494,2.903053331375122,2.912828040122986,2.9226027011871336,,,
1984-01-17,,,2.883504629135132,2.898166036605835,2.912828040122986,2.916493606567383,,,
1984-01-18,,,2.9079411029815674,2.8883915901184083,2.912828040122986,2.9128281474113464,,,
1984-01-19,,,2.9079411029815674,2.883504343032837,2.9103844165802,2.9116063356399535,,,
1984-01-20,,,2.8346314430236816,2.8639551639556884,2.898166227340698,2.9067190408706667,,,
1984-01-23,,,2.8346314430236816,2.873729944229126,2.888391637802124,2.9018317461013794,,,
1984-01-24,,,2.9079411029815674,2.8786172389984133,2.888391637802124,2.9006099343299865,,,
1984-01-25,,,2.883504629135132,2.873729944229126,2.881060767173767,2.901831769943237,,,
1984-01-26,,,2.883504629135132,2.8688426494598387,2.876173496246338,2.8993881344795227,,,
1984-01-27,,,2.883504629135132,2.878617286682129,2.871286225318909,2.898166310787201,2.984231734275818,,
1984-01-30,,,2.932377338409424,2.898166465759277,2.8859482049942016,2.8993881225585936,2.9804562854766847,,
1984-01-31,,,2.932377338409424,2.903053712844849,2.890835475921631,2.9018317580223085,2.975727801322937,,
1984-02-01,,,2.9079411029815674,2.9079410076141357,2.890835475921631,2.9018317580223085,2.9705105924606325,,
1984-02-02,,,2.9079411029815674,2.912828302383423,2.890835475921631,2.9006099462509156,2.9652933835983277,,
1984-02-03,,,2.9079411029815674,2.91771559715271,2.8981664419174193,2.898166334629059,2.9610292100906372,,
1984-02-06,,,2.883504629135132,2.9079410552978517,2.9030537605285645,2.8957226991653444,2.955799789428711,,
1984-02-07,,,2.9079411029815674,2.90305380821228,2.9030537605285645,2.8957226991653444,2.9510590982437135,,
1984-02-08,,,2.883504629135132,2.8981665134429933,2.9030537605285645,2.8920572638511657,2.9453531599044798,,
1984-02-09,,,2.859067916870117,2.888391876220703,2.900610089302063,2.8883917927742004,2.9396350049972533,,
1984-02-10,,,2.7613213062286377,2.859067916870117,2.8883917570114135,2.879838991165161,2.9324384355545043,,
1984-02-13,,,2.7368855476379395,2.8297441005706787,2.8688425779342652,2.8773953914642334,2.925706205368042,,
1984-02-14,,,2.6880111694335938,2.785758113861084,2.8444059610366823,2.8676207184791567,2.917519974708557,,
1984-02-15,,,2.712448835372925,2.7515469551086427,2.824856734275818,2.8578461050987243,2.910775499343872,,
1984-02-16,,,2.4925196170806885,2.678237295150757,2.78331458568573,2.8370750308036805,2.899632439613342,,
1984-02-17,,,2.590266704559326,2.6440263748168946,2.7515471458435057,2.8248567938804627,2.890835337638855,,
1984-02-20,,,2.590266704559326,2.614702606201172,2.7222233533859255,2.812638556957245,2.881549458503723,,
1984-02-21,,,2.66357684135437,2.609815740585327,2.6977869272232056,2.800420343875885,2.8737297821044923,,
1984-02-22,,,2.66357684135437,2.6000413417816164,2.6757941484451293,2.789423954486847,2.8668875885009766,,
1984-02-23,,,2.565829277038574,2.6147032737731934,2.646470284461975,2.773540186882019,2.858579168319702,,
1984-02-24,,,2.565829277038574,2.609815788269043,2.6269210815429687,2.757656419277191,2.8502707481384277,,
