Date,GRADE,GPS,APH,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1995-06-16,41.83756154014332,P,0.3855854868888855,0.3777025818824768,0.3792449027299881,0.3772742629051208,0.3771542930603027,0.3594001924991607,0.3371561866998672
1995-06-19,41.865522496945175,A,0.3941545784473419,0.38181562423706056,0.380273175239563,0.3798448488116264,0.3782853424549102,0.3603941452503204,0.3376617363095283
1995-06-20,41.90015455972094,A,0.40272256731987,0.38867040872573855,0.3816441595554352,0.38172989934682844,0.3793821215629577,0.36130240947008124,0.33820155262947077
1995-06-21,41.91345749384052,A,0.4112914204597473,0.39483975172042846,0.38472883105278016,0.3834435924887657,0.3796563154458999,0.3622449535131454,0.3387156644463538
1995-06-22,41.92956047312557,A,0.413004994392395,0.40135180950164795,0.38764214515686035,0.3849859222769737,0.38006759583950034,0.36318749696016306,0.3392297762632369
1995-06-23,41.93774820214714,A,0.413004994392395,0.40683571100234983,0.39226914644241334,0.3865282520651817,0.38047887623310084,0.36407862365245813,0.33974388808012
1995-06-26,41.92799696034469,A,0.4078641831874847,0.40957763195037844,0.39569662809371947,0.3878135412931442,0.38054741919040674,0.3649868953227996,0.34025800392031663
1995-06-27,41.903640463246326,A,0.3975817263126373,0.40854946374893186,0.3986099362373352,0.3886703923344612,0.38047887563705435,0.365809479355812,0.34070356726646417
1995-06-28,41.8892001720724,A,0.4044370353221893,0.40717858672142027,0.4010091692209244,0.3899556815624237,0.38106155514717094,0.3667348882555961,0.3411662717163562
1995-06-29,41.872412988044786,A,0.4044370353221893,0.40546499490737914,0.40340840220451357,0.3911552980542183,0.38184986472129817,0.3674889278411865,0.34160327181220046
1995-06-30,41.843651727197376,A,0.3992953300476074,0.4027230620384216,0.40477938652038575,0.3920121446251869,0.3823639839887618,0.3681229969859123,0.3419631512463092
1995-07-03,41.81790730614599,A,0.3975817263126373,0.4006665706634521,0.4051221013069153,0.3926976382732391,0.3821583348512649,0.36873993009328837,0.3423144626617431
1995-07-04,41.80725411674613,A,0.3975817263126373,0.40066657066345207,0.404608017206192,0.3931260883808136,0.3821583348512649,0.36939114362001413,0.34269147813320155
1995-07-05,41.791277572230435,A,0.3975817263126373,0.39929550886154164,0.403237047791481,0.3939829394221306,0.3824325323104858,0.3700252217054366,0.343162750005722
1995-07-06,41.77289729830549,P,0.3941545784473419,0.39723901748657225,0.4013520061969757,0.39449707567691805,0.38267245590686794,0.37064216375350945,0.34362545445561404
1995-07-07,41.766853691081025,P,0.3924409747123718,0.39586814641952517,0.39929560422897337,0.3957823753356934,0.3828438383340835,0.3712248343229293,0.3440710225701331
1995-07-10,41.77967565430734,P,0.4010089039802551,0.3965535819530487,0.3986100763082504,0.39715335220098497,0.38332366526126854,0.371893184185028,0.3445679986476897
1995-07-11,41.77553354717676,P,0.3872992694377899,0.39449709057807925,0.39758183062076563,0.39809588342905045,0.3831865590810775,0.3724415731430053,0.34499642655253404
1995-07-12,41.781228132378054,P,0.3992953300476074,0.39483981132507323,0.39706766009330746,0.3990384146571159,0.38328937411308284,0.37310992270708077,0.3455448153614997
1995-07-13,41.78594640818161,P,0.3941545784473419,0.39483981132507323,0.3960394144058227,0.39972390830516813,0.38328937411308284,0.3737268647551536,0.34603322476148596
1995-07-14,41.78318504405084,P,0.389012724161148,0.39415416121482844,0.3950111538171768,0.3998952701687813,0.38318653702735894,0.3743095237016677,0.3464530833065509
1995-07-17,41.77796438728947,P,0.4010089039802551,0.3941541612148285,0.3953538715839386,0.40023798644542696,0.3834264606237411,0.37499500900506966,0.34687294274568553
1995-07-18,41.78750486697544,A,0.3975817263126373,0.396210652589798,0.3953538715839386,0.3999809443950653,0.38383774399757375,0.3755948051810264,0.3472842347621917
1995-07-19,41.739801046752746,P,0.359879732131958,0.3883275330066681,0.39158367216587064,0.39741035997867585,0.3836320906877517,0.3757833105325698,0.34748131155967704
1995-07-20,41.697350959934184,P,0.3564526736736297,0.38078715205192565,0.38781348168849944,0.39458274394273757,0.3835635495185851,0.3759204086661338,0.3476783898472785
1995-07-21,41.65419645496214,P,0.3495981395244598,0.37290423512458803,0.38352919816970826,0.39141240119934084,0.3833236443996429,0.3759718254208564,0.3478326272964477
1995-07-24,41.58980441920331,P,0.3427428603172302,0.36125102639198303,0.37770259380340576,0.3881563350558281,0.382946633696556,0.3758347272872924,0.3480382731556892
1995-07-25,41.52923202532326,P,0.3410291969776153,0.3499405205249786,0.3730755865573883,0.385328708589077,0.38270671248435967,0.37568049252033225,0.34817536979913705
1995-07-26,41.54309992736621,B,0.359879732131958,0.3499405205249786,0.36913402676582335,0.3831008434295654,0.3828438019752502,0.37564621120691294,0.3483724465966224
1995-07-27,41.5817018734861,B,0.3787312507629394,0.35439623594284053,0.3675916939973831,0.3818155542016029,0.38346075475215907,0.375903271138668,0.34865520969033237
1995-07-28,41.62356233339401,P,0.371875911951065,0.3588517904281616,0.3658780127763748,0.3804445832967758,0.38404341578483575,0.37605750352144235,0.3489036960899829
1995-07-31,41.67663213501251,P,0.371875911951065,0.3646784007549286,0.3629647135734558,0.3791592925786972,0.38462607681751243,0.3761260470747947,0.3491521824896335
1995-08-01,41.71650554107388,P,0.3650215566158294,0.36947687268257134,0.35970869660377497,0.3775312840938568,0.38462607681751243,0.3761260470747947,0.34940924093127246
1995-08-02,41.7138577872105,P,0.3495981395244598,0.3674205541610717,0.3586805373430252,0.3751321047544479,0.3840776884555816,0.3760232311487197,0.3496234588325023
1995-08-03,41.658153978346775,B,0.3290330767631531,0.3574809193611145,0.3559385776519775,0.3718760296702385,0.38301518201827994,0.37571476459503167,0.3497348514199256
1995-08-04,41.61062991843599,B,0.3290330767631531,0.34891235232353207,0.3538820713758468,0.3687056347727775,0.3819526755809784,0.3754577067494392,0.34988051638007156
1995-08-07,41.564900324151516,B,0.3290330767631531,0.3403437852859497,0.3525110930204391,0.3651068434119224,0.38089016914367674,0.3752177849411964,0.3500347493588924
1995-08-08,41.521291471041614,B,0.318750649690628,0.3310896039009094,0.35028323829174035,0.3616794124245643,0.37965628802776336,0.3748236280679702,0.35013757020235053
1995-08-09,41.505373526356074,B,0.3324603736400604,0.32766205072402954,0.3475413024425506,0.358337664604187,0.3787308704853058,0.37456656843423836,0.3502575267851352
1995-08-10,41.51712123607396,B,0.3307468295097351,0.32800480127334597,0.3427428603172302,0.3551672771573066,0.37773691296577455,0.37427523940801616,0.35029179930686943
1995-08-11,41.524932171090555,B,0.3307468295097351,0.32834755182266234,0.3386299520730972,0.352253982424736,0.37670868158340454,0.3739153578877448,0.35032607182860365
1995-08-14,41.52386883054602,B,0.3256058692932129,0.3276621103286743,0.334002947807312,0.34848383069038386,0.3755433619022369,0.37346979260444635,0.3503346395492553
