Date,GRADE,GPS,MTD,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2017-02-20,52.065254611071175,A,471.5499877929688,467.58399658203126,465.7199981689453,449.2365005493164,433.4752001953125,423.9752001953126,406.2393994140625
2017-02-21,52.134053461248925,A,473.7099914550781,469.66399536132815,466.7679962158203,452.0470001220703,434.43400024414063,424.55390014648447,406.77969940185545
2017-02-22,52.1791245890843,A,473.4700012207031,471.31199340820314,467.9779968261719,454.7535003662109,435.5122003173828,425.1219000244141,407.3079493713379
2017-02-23,52.06749079611179,A,472.6199951171875,472.5799926757812,468.6969970703125,457.32350006103513,436.45,425.6598999023438,407.85429931640624
2017-02-24,52.09717331581501,A,475.4599914550781,473.36199340820315,469.7029968261719,459.93999938964845,437.52,426.24449981689463,408.4113493347168
2017-02-27,52.127681949642714,A,475.3500061035156,474.1219970703125,470.8529968261719,462.60449981689453,438.6020001220703,426.76339996337896,408.957049407959
2017-02-28,52.06882738070058,A,476.2200012207031,474.6239990234375,472.1439971923828,465.08399963378906,439.6184002685547,427.41119995117197,409.48234939575195
2017-03-01,52.215264253151524,A,483.6499938964844,476.6599975585938,473.9859954833984,467.49149932861326,440.8302001953125,428.1448999023438,410.0577493286133
2017-03-02,52.41305349072051,A,481.489990234375,478.4339965820312,475.5069946289062,469.88399810791014,441.9985998535156,428.90299987792974,410.61424926757815
2017-03-03,52.31214914377605,A,481.7099914550781,479.6839965820312,476.5229949951172,470.8359970092773,443.1113995361328,429.65399993896494,411.1647492980957
2017-03-06,52.12959619247795,A,479.5899963378906,480.53199462890626,477.3269958496094,471.5234970092773,444.1817993164062,430.3588000488282,411.7046493530273
2017-03-07,51.97659142595207,A,481.2999877929688,481.54799194335936,478.08599548339845,472.4269958496094,445.2611993408203,431.0710998535157,412.2345492553711
2017-03-08,51.61352277513237,A,481.9100036621094,481.1999938964844,478.92999572753905,473.4539962768555,446.4877996826172,431.77679992675786,412.76439926147464
2017-03-09,51.36839200365771,A,484.0400085449219,481.7099975585937,480.0719970703125,474.3844970703125,447.76219970703124,432.51089996337896,413.2977493286133
2017-03-10,51.465426210323606,A,486.8999938964844,482.747998046875,481.21599731445315,475.4594970703125,449.1289996337891,433.3075997924805,413.86174926757815
2017-03-13,51.60093112570368,A,485.4500122070313,483.9200012207031,482.2259979248047,476.5394973754883,450.4667999267578,434.01919982910164,414.39904937744143
2017-03-14,51.58769488706071,A,481.3699951171875,483.9340026855469,482.7409973144531,477.44249725341797,451.64719970703123,434.81369964599617,414.91799942016604
2017-03-15,51.61747178748728,A,485.5,484.652001953125,482.9259979248047,478.45599670410155,452.8227996826172,435.67239959716807,415.42524948120115
2017-03-16,51.415992652811354,A,480.1600036621094,483.8760009765625,482.7929992675781,479.1499969482422,453.97559997558596,436.4966995239258,415.8985494995117
2017-03-17,51.0768677746124,A,481.8299865722656,482.86199951171875,482.80499877929685,479.663996887207,454.96099975585935,437.30829925537114,416.419249420166
2017-03-20,50.8206070302268,A,481.0700073242188,481.9859985351562,482.9529998779297,480.1399978637695,456.0547998046875,438.0781994628907,416.9490994262695
2017-03-21,50.44010857940615,P,473.3599853515625,480.3839965820313,482.15899963378905,480.12249755859375,456.92319946289064,438.78579925537116,417.4493994140625
2017-03-22,50.144033428123144,P,477.3800048828125,478.75999755859374,481.70599975585935,480.31799774169923,457.95599975585935,439.54849945068366,417.97479949951173
2017-03-23,50.096725342029025,P,478.2699890136719,478.3819946289062,481.1289978027344,480.6004974365234,459.08299926757815,440.35169921875007,418.49389938354494
2017-03-24,49.96431907953871,P,478.5899963378906,477.73399658203124,480.297998046875,480.7569976806641,460.1657989501953,440.9329992675782,419.0377493286133
2017-03-27,49.78390325074685,P,478.9400024414063,477.30799560546876,479.6469970703125,480.9364974975586,461.25559875488284,441.429799194336,419.55249938964846
2017-03-28,49.9722300824877,P,479.5400085449219,478.54400024414065,479.46399841308596,481.10249786376954,462.41159912109373,441.9260992431641,420.07649948120115
2017-03-29,49.89420774396211,P,478.1400146484375,478.6960021972656,478.7279998779297,480.8269989013672,463.53979919433596,442.4470993041993,420.57749954223635
2017-03-30,49.80800002625809,A,478.6900024414063,478.7800048828125,478.58099975585935,480.68699951171885,464.79919921875,442.9815994262696,421.0631495666504
2017-03-31,49.90720189122996,P,478.9100036621094,478.84400634765626,478.28900146484375,480.5470001220704,466.0773992919922,443.54769958496104,421.6496995544434
2017-04-03,50.06062356454927,P,477.8699951171875,478.6300048828125,477.9690002441406,480.46100006103524,467.3443994140625,444.13359954833993,422.29644958496095
2017-04-04,50.02031694897377,P,476.5700073242188,478.0360046386719,478.2900024414063,480.22450103759775,468.5257995605469,444.63359954833993,422.89179962158204
2017-04-05,50.11857828600125,P,476.8800048828125,477.78400268554685,478.24000244140626,479.9730010986329,469.6765997314453,445.18909973144537,423.4729496765137
2017-04-06,50.22236724061014,P,480.5400085449219,478.15400390625,478.4670043945313,479.7980010986329,470.86299987792967,445.8096997070313,424.0510496520996
2017-04-07,50.310060442817324,A,482.8900146484375,478.95000610351565,478.8970062255859,479.59750213623056,472.0582000732422,446.4888998413087,424.6206997680664
2017-04-10,50.32028457191638,A,481.1400146484375,479.6040100097656,479.11700744628905,479.3820022583009,473.23980041503904,447.12910003662114,425.1815998840332
2017-04-11,50.394632466593265,A,480.0400085449219,480.2980102539062,479.16700744628906,479.31550292968757,474.30800048828127,447.7675000000001,425.76584991455076
2017-04-12,50.297836488794864,A,477.0199890136719,480.3260070800781,479.0550048828125,478.8915023803712,475.1384002685547,448.33919982910163,426.31789993286134
2017-04-13,50.01641131651045,A,473.8699951171875,478.99200439453125,478.5730041503906,478.5770019531251,475.9429998779297,448.87939971923834,426.85349990844725
2017-04-14,49.50576905458238,P,473.8699951171875,477.18800048828126,478.0690032958984,478.1790023803712,476.16699951171876,449.4265997314454,427.3576998901367
2017-04-17,49.29563586720574,P,481.1799926757813,477.19599609375,478.4000030517579,478.18450164794933,476.4737994384766,450.08029968261724,427.88699981689456
2017-04-18,49.0259586370479,P,477.8800048828125,476.7639953613281,478.5310028076172,478.4105026245118,476.76679931640626,450.64209960937507,428.38084991455077
2017-04-19,49.46708173167345,A,492.8699951171875,479.9339965820312,480.1300018310547,479.18500213623054,477.39679931640626,451.4505996704102,428.9480499267578
2017-04-20,49.87990633527835,A,489.7900085449219,483.1179992675781,481.0550018310547,479.76100311279305,477.8839996337891,452.2594998168946,429.47114990234377
2017-04-21,50.470821865796474,A,490.4700012207031,486.43800048828126,481.81300048828126,480.3550033569337,478.3853997802734,453.055899963379,429.9980499267578
2017-04-24,51.023360183161174,A,498.7300109863281,489.9480041503906,483.57200012207034,481.34450378417966,479.0829998779297,453.9139001464844,430.56934997558596
2017-04-25,52.00271602895,A,509.4400024414063,496.2600036621094,486.5119995117187,482.8395034790039,480.00559997558594,454.8224002075196,431.19134994506834
2017-04-26,52.44086270205849,A,512.989990234375,500.28400268554685,490.10899963378904,484.5820022583008,480.9607995605469,455.75940002441416,431.8089498901367
2017-04-27,53.071946225878094,A,513.2999877929688,504.9859985351562,494.0519989013672,486.31250152587893,481.9011993408203,456.7053997802735,432.44914978027344
2017-04-28,53.66182339209043,A,513.4199829101562,509.57599487304685,498.0069976806641,488.0380004882812,482.73859924316406,457.6221997070313,433.0808497619629
2017-05-01,53.93292690507724,A,513.7100219726562,512.5719970703125,501.26000061035154,489.8300018310547,483.5817999267578,458.52850006103523,433.731199798584
2017-05-02,53.84428879033828,A,516.6599731445312,514.0159912109375,505.13799743652345,491.8345001220703,484.44079956054685,459.4373999023438,434.374599609375
2017-05-03,53.53797640648838,A,513.4299926757812,514.1039916992188,507.1939971923828,493.66199951171876,485.23999938964846,460.3760998535157,434.98664962768555
2017-05-04,53.317231606224674,A,519.3099975585938,515.3059936523438,510.14599609375,495.60049896240236,486.1737994384766,461.31189971923834,435.5947496032715
2017-05-05,53.889936377436584,A,544.1400146484375,521.45,515.5129974365234,498.66299896240236,487.5473999023437,462.53369995117197,436.2593997192383
2017-05-08,54.468304305607916,A,542.5900268554688,527.2260009765625,519.8989990234375,501.7354995727539,488.8922003173828,463.74710021972663,436.91864990234376
2017-05-09,55.120216227281446,A,547.4299926757812,533.3800048828125,523.697998046875,505.10499877929686,490.3164001464844,464.96740020751963,437.6541998291016
2017-05-10,56.1639408858912,A,552.5399780273438,541.202001953125,527.6529968261718,508.8809982299805,491.69419982910154,466.26220001220713,438.42199966430667
2017-05-11,57.04660117169237,A,552.739990234375,547.8880004882812,531.5969970703125,512.8244979858398,493.11919982910155,467.5588998413087,439.20499954223635
2017-05-12,57.054039692243244,A,556.1099853515625,550.2819946289062,535.8659973144531,516.9364974975585,494.60719970703127,468.8592996215821,439.99089950561523
2017-05-15,57.408212886387666,A,564.4000244140625,554.643994140625,540.9349975585938,521.0974990844727,496.3034002685547,470.2425997924805,440.8206495666504
2017-05-16,57.67289452186797,A,565.8200073242188,558.3219970703125,545.8510009765625,525.494499206543,497.99380065917967,471.62750000000005,441.64949966430663
2017-05-17,57.43951772071526,A,558.3400268554688,559.4820068359375,550.3420043945313,528.7680007934571,499.52240112304685,473.0051004028321,442.43184982299806
2017-05-18,57.28052943651844,A,561.5,561.2340087890625,554.5610046386719,532.3535003662109,501.07160095214846,474.4169003295899,443.22234985351565
2017-05-19,57.128879655153185,A,564.0900268554688,562.8300170898438,556.556005859375,536.0345016479492,502.61540161132814,475.8722006225587,444.04315002441405
2017-05-22,56.801330897008285,A,569.7999877929688,563.910009765625,559.277001953125,539.5880004882813,504.3024011230469,477.3846005249024,444.87550003051757
2017-05-23,56.4275247266902,A,570.75,564.8960083007812,561.6090026855469,542.6535003662109,506.09000122070313,478.86860046386727,445.7299501037598
2017-05-24,56.45777777877865,A,573.8499755859375,567.997998046875,563.7400024414062,545.696499633789,507.85700073242185,480.3399002075196,446.59369995117186
2017-05-25,56.526297921428636,A,577.0999755859375,571.1179931640625,566.1760009765625,548.8864990234375,509.7958001708984,481.8857000732423,447.4517498779297
2017-05-26,56.657052685448036,A,578.4000244140625,573.9799926757812,568.4050048828125,552.1355010986329,511.7272009277344,483.34410034179695,448.3038999938965
2017-05-29,56.628354284530474,A,578.4000244140625,575.7,569.8050048828125,555.3700012207031,513.6738012695313,484.86430053710944,449.1523001098633
2017-05-30,56.68973530925572,A,579.8499755859375,577.5199951171875,571.2080017089844,558.5295013427734,515.8036010742187,486.36340026855476,449.9985499572754
2017-05-31,56.83989019945589,A,582.8099975585938,579.3119995117188,573.6549987792969,561.998501586914,517.9122009277344,487.9341003417969,450.8978999328613
2017-06-01,57.004738723799754,A,588.8599853515625,581.6640014648438,576.3909973144531,565.4760009765625,520.1240008544922,489.6035000610352,451.8170999145508
2017-06-02,57.30030434502848,A,597.1199951171875,585.4079956054687,579.693994140625,568.125,522.4946008300781,491.3301998901368,452.75544982910156
2017-06-05,57.59801895387554,A,595.4600219726562,588.8199951171875,582.2599975585938,570.7684997558594,524.8250012207031,493.04029998779305,453.69239990234377
2017-06-06,57.77442025076127,A,593.5,591.55,584.5349975585938,573.0720001220703,527.1042010498047,494.7579000854493,454.63824996948244
2017-06-07,57.97437205216041,A,601.1599731445312,595.2199951171875,587.2659973144531,575.5029998779297,529.5646002197266,496.5521997070313,455.62869979858397
2017-06-08,57.99560618576717,A,601.1500244140625,597.6780029296875,589.6710021972656,577.9235015869141,532.0138006591797,498.40649993896494,456.6108499145508
2017-06-09,57.61967001626058,A,593.9500122070312,597.0440063476562,591.2260009765625,579.8155029296875,534.3146008300781,500.19600006103525,457.5728500366211
2017-06-12,56.76935117294323,A,577.6300048828125,593.4780029296875,591.1489990234375,580.477001953125,536.3098010253906,501.8271002197266,458.4532501220703
2017-06-13,56.21648572188469,A,584.4299926757812,591.6640014648438,591.6070007324219,581.4075012207031,538.4670007324219,503.49640014648446,459.3513500976562
2017-06-14,55.33565875743358,A,581.77001953125,587.7860107421875,591.5030029296875,582.5790008544922,540.5648010253906,505.12070037841806,460.2262002563477
2017-06-15,54.52511979302713,A,584.22998046875,584.402001953125,591.0400024414063,583.7154998779297,542.6386004638672,506.7508001708985,461.1346501159668
2017-06-16,54.15209233747047,P,587.3800048828125,583.0880004882813,590.0660034179688,584.8799987792969,544.7284002685547,508.3933001708985,462.127550201416
2017-06-19,54.688805970072174,P,594.780029296875,586.5180053710938,589.9980041503907,586.1290008544922,547.0012005615234,510.1205004882813,463.12365036010743
2017-06-20,54.89955560976524,P,592.9000244140625,588.21201171875,589.9380065917969,587.2365020751953,549.2584008789063,511.7832006835938,464.1148504638672
2017-06-21,55.36968764352082,A,598.5399780273438,591.5660034179688,589.6760070800781,588.4710021972656,551.6888006591797,513.4136004638673,465.1308003234863
2017-06-22,55.71152207559041,A,595.760009765625,593.8720092773438,589.1370056152343,589.40400390625,554.1266009521485,515.0348004150392,466.1142503356934
2017-06-23,55.97139762883368,A,599.6400146484375,596.3240112304687,589.706005859375,590.4660034179688,556.6420013427735,516.4045004272461,467.1135504150391
2017-06-26,55.767935559788405,A,596.1400146484375,596.5960083007812,591.5570068359375,591.3530029296875,558.9412017822266,517.7075006103516,468.09295043945315
2017-06-27,55.505397710512376,A,591.1199951171875,596.2400024414062,592.2260070800781,591.91650390625,561.2060015869141,518.9864004516602,469.044150390625
2017-06-28,55.128215468903115,A,594.6699829101562,595.4660034179688,593.5160034179687,592.5095031738281,563.2420013427734,520.3194003295899,470.0021502685547
2017-06-29,54.46727083129156,A,583.8699951171875,593.0880004882813,593.4800048828125,592.2600036621094,565.1236010742188,521.5038003540039,470.86565017700195
2017-06-30,53.82876913545604,A,588.5399780273438,590.8679931640625,593.5960021972656,591.8310028076172,567.0850006103516,522.7352001953125,471.7675
2017-07-03,53.24719146978341,A,588.4000244140625,589.3199951171875,592.9580017089844,591.4780029296875,568.8784008789063,523.980700378418,472.6606001281738
2017-07-04,52.853021362553825,P,588.4000244140625,588.7760009765625,592.5080017089844,591.2230041503906,570.4576013183594,525.2316006469727,473.5323503112793
2017-07-05,52.30805529864875,P,588.0,587.4420043945313,591.45400390625,590.5650054931641,571.9578015136718,526.4593005371094,474.40045028686524
2017-07-06,52.18857807684881,P,584.739990234375,587.6160034179687,590.352001953125,589.7445037841796,573.3866015625,527.6439004516601,475.2875003051758
2017-07-07,52.04243444568383,P,588.1799926757812,587.5440063476562,589.2059997558594,589.4560028076172,574.8818017578125,528.8102005004882,476.12925033569337
2017-07-10,52.22653381517423,P,593.0,588.4640014648437,588.8919982910156,590.2245025634766,576.4676013183594,530.0247006225586,476.99995040893555
2017-07-11,52.373063133602635,P,592.5800170898438,589.3,589.0380004882812,590.6320037841797,577.9860021972656,531.2134008789062,477.88365051269534
2017-07-12,52.99535003410509,A,602.3499755859375,592.1699951171875,589.8059997558594,591.661001586914,579.7644018554688,532.5022006225586,478.81205032348635
2017-07-13,53.676251878664495,A,603.010009765625,595.8239990234375,591.7200012207031,592.6000030517578,581.4384020996093,533.8061007690429,479.73300033569336
2017-07-14,54.18578660666065,A,604.760009765625,599.1400024414063,593.3420043945313,593.4690032958985,582.6508020019531,535.0991009521484,480.6718003845215
2017-07-17,54.485898313504755,A,609.719970703125,602.4839965820313,595.4739990234375,594.2160003662109,583.9934008789063,536.4428005981446,481.60310028076174
2017-07-18,54.73472585394027,A,606.47998046875,605.2639892578125,597.2819946289062,594.8949981689453,585.1744006347657,537.745400390625,482.57830017089844
2017-07-19,54.571806217000706,A,608.760009765625,606.54599609375,599.3579956054688,595.4059997558594,586.2988012695313,538.9965005493164,483.5707002258301
2017-07-20,54.43232030786089,A,610.3200073242188,608.0079956054688,601.9159973144531,596.133999633789,587.4504016113282,540.2848007202149,484.5939002990723
2017-07-21,54.458443443758995,A,613.489990234375,609.7539916992188,604.4469970703125,596.8264984130859,588.5980017089844,541.6026007080078,485.6283003234863
2017-07-24,54.37186295958079,A,614.989990234375,610.8079956054687,606.64599609375,597.7689971923828,589.6098010253907,542.9566006469727,486.6577003479004
2017-07-25,53.95197579931971,A,600.9000244140625,609.6920043945313,607.4779968261719,598.2579986572266,590.3114013671875,544.1526010131836,487.6118504333496
2017-07-26,53.440240368170436,A,597.8499755859375,607.5099975585938,607.0279968261718,598.4169982910156,591.1016003417968,545.3120007324219,488.54440032958985
2017-07-27,52.76145720495347,A,595.2100219726562,604.4880004882813,606.247998046875,598.983999633789,591.77580078125,546.4237008666992,489.46730041503906
2017-07-28,51.42348896808419,P,578.0599975585938,597.402001953125,603.5779968261719,598.4600006103516,592.0552001953125,547.3353009033203,490.3214503479004
2017-07-31,49.880572980899466,P,573.0800170898438,589.0200073242188,599.9140014648438,597.6940002441406,592.12080078125,548.2116009521484,491.115400390625
2017-08-01,48.9577405712594,P,573.52001953125,583.5440063476562,596.6180053710938,596.95,592.176201171875,549.1331011962891,491.97340042114257
2017-08-02,48.31677010100716,P,577.0,579.3740112304688,593.4420043945313,596.4,592.2392016601563,550.048101196289,492.86025039672853
2017-08-03,47.80021318222156,P,577.6400146484375,575.860009765625,590.1740051269531,596.0450012207032,592.2500024414062,551.0229013061523,493.7598004150391
2017-08-04,47.97203234023693,P,576.6099853515625,575.5700073242188,586.4860046386718,595.4665008544922,592.2142016601563,551.9707012939454,494.6395002746582
2017-08-07,48.55515385051114,P,581.6199951171875,577.2780029296875,583.1490051269532,594.8975006103516,592.2786010742187,552.976201171875,495.52720031738284
2017-08-08,48.84655999848016,P,575.1900024414062,577.6119995117188,580.5780029296875,594.0279998779297,592.1854016113281,553.9945013427734,496.3901502990723
2017-08-09,48.95891669228129,P,575.5700073242188,577.3260009765625,578.3500061035156,592.6890014648437,592.0406018066407,554.9764013671875,497.26245040893554
2017-08-10,48.85656554953804,P,571.25,576.047998046875,575.95400390625,591.1010009765625,591.6884020996093,555.9062014770508,498.1289503479004
2017-08-11,48.92116912056033,P,577.5800170898438,576.2420043945312,575.906005859375,589.7420013427734,591.2976025390625,556.8961016845703,498.9145504760742
2017-08-14,48.91508474713737,P,582.0800170898438,576.3340087890625,576.806005859375,588.3600036621094,591.0300024414063,557.9275018310547,499.6786505126953
2017-08-15,49.0285804064614,P,580.780029296875,577.4520141601563,577.5320068359375,587.0750061035156,590.7756030273438,558.9399020385742,500.4330006408691
2017-08-16,49.294703524521275,P,584.9600219726562,579.3300170898438,578.3280090332031,585.8850067138671,590.4516040039063,560.0081021118164,501.2276007080078
2017-08-17,49.37670221230005,A,573.8400268554688,579.8480224609375,577.9480102539062,584.0610076904297,589.9054040527344,560.959602355957,501.9706008911133
2017-08-18,49.241255689507305,A,574.6400146484375,579.2600219726562,577.7510131835937,582.1185089111328,589.5192041015625,561.9169024658203,502.7323010253906
2017-08-21,49.19392578381251,A,579.9500122070312,578.8340209960937,577.5840148925781,580.3665100097656,589.5656042480468,562.9377026367188,503.5356510925293
2017-08-22,49.61527925316671,A,592.6799926757812,581.214013671875,579.3330139160156,579.9555084228516,589.7306042480469,564.0988024902343,504.36620101928713
2017-08-23,49.87823855890387,A,590.010009765625,582.2240112304687,580.7770141601562,579.563510131836,589.8954040527344,565.2301025390625,505.20960113525393
2017-08-24,50.66239844958712,A,591.8300170898438,585.8220092773438,582.8350158691406,579.3945098876953,590.0474047851562,566.3430026245118,506.0763511657715
2017-08-25,51.431321880532835,A,590.3800048828125,588.9700073242187,584.1150146484375,580.0105102539062,590.1074047851563,567.4179025268554,506.95340118408205
2017-08-28,52.05874568822043,A,594.0599975585938,591.7920043945312,585.3130126953125,581.0595092773438,590.0930041503906,568.547102355957,507.8381011962891
2017-08-29,52.0278568702194,A,591.9600219726562,591.6480102539062,586.4310119628906,581.9815093994141,590.0742041015625,569.6663024902343,508.7169012451172
2017-08-30,52.23662220807133,A,598.4000244140625,593.3260131835938,587.7750122070313,583.0515106201171,590.0714050292969,570.8801028442383,509.6096513366699
2017-08-31,52.56174202457808,A,605.0900268554688,595.9780151367188,590.9000122070313,584.4240112304688,590.2580053710938,572.1923031616211,510.53585144042967
2017-09-01,52.82756985397865,A,602.9400024414062,598.4900146484375,593.7300109863281,585.740512084961,590.3240051269531,573.4830032348633,511.4548014831543
2017-09-04,52.95838921828702,A,602.9400024414062,600.266015625,596.0290100097657,586.8065124511719,590.4600048828125,574.7006033325196,512.3904515075684
2017-09-05,53.23921028881813,A,603.25,602.5240112304688,597.0860107421875,588.2095123291016,590.7026049804688,575.9543032836914,513.2982014465332
2017-09-06,53.35210526817192,A,605.469970703125,603.9380004882812,598.6320068359375,589.7045104980468,590.9186047363281,577.0803030395508,514.2654513549804
2017-09-07,53.39597105729515,A,611.8300170898438,605.2859985351563,600.6320068359375,591.733511352539,591.4778051757812,578.300703125,515.2801014709472
2017-09-08,53.50410978743736,A,612.7000122070312,607.2380004882813,602.8640075683594,593.4895111083985,591.961005859375,579.5230032348633,516.2894515991211
2017-09-11,53.982338459288485,A,623.739990234375,611.397998046875,605.8320068359375,595.572509765625,592.6678051757813,580.7731030273437,517.343501586914
2017-09-12,54.61472475201285,A,629.4199829101562,616.6319946289062,609.5780029296875,598.004507446289,593.4882043457031,581.9729028320312,518.3976515197754
2017-09-13,54.975776544632616,A,623.8800048828125,620.3140014648437,612.1260009765625,599.9505065917969,594.2058044433594,583.0818029785156,519.4206015014648
2017-09-14,55.11272676723908,A,624.7999877929688,622.9079956054687,614.0969970703125,602.4985046386719,595.0070043945312,584.1968029785156,520.4511013793946
2017-09-15,55.27510071952566,A,626.0,625.5679931640625,616.4029968261718,605.06650390625,595.7634045410156,585.322603149414,521.4724014282226
2017-09-18,55.24973341105499,A,633.280029296875,627.4760009765625,619.4369995117188,607.7330047607422,596.5690051269531,586.5183032226563,522.5234016418457
2017-09-19,54.903193602828516,A,632.27001953125,628.0460083007813,622.3390014648437,609.7125061035156,597.3628051757812,587.6744036865234,523.5559017944336
2017-09-20,54.96493682517445,A,635.1699829101562,630.30400390625,625.3090026855468,611.9705047607422,598.0192053222656,588.8918035888672,524.6339517211914
2017-09-21,54.791764941887074,A,631.4099731445312,631.6260009765625,627.2669982910156,613.9495025634766,598.5872045898437,590.0128033447265,525.6623515319824
2017-09-22,54.55240230341576,A,632.8599853515625,632.997998046875,629.2829956054687,616.0735015869141,599.1492041015625,590.9000030517578,526.7168515014648
2017-09-25,53.81732061707197,A,625.6099853515625,631.4639892578125,629.4699951171875,617.6510009765625,599.4670043945313,591.7302026367188,527.7386514282226
2017-09-26,53.214160797050376,A,625.3900146484375,630.08798828125,629.0669982910156,619.3225006103515,599.845205078125,592.5098028564453,528.7386015319825
2017-09-27,52.54889971597171,A,628.780029296875,628.8099975585938,629.5570007324219,620.8415008544922,600.24560546875,593.2722033691406,529.7672016906738
2017-09-28,51.951677265936205,A,624.47998046875,627.4239990234375,629.525,621.8109985351563,600.5288049316406,593.9896032714844,530.7742515563965
2017-09-29,51.41401780886351,A,626.1599731445312,626.0839965820312,629.5409973144531,622.9719970703125,600.7822045898438,594.6901031494141,531.774701385498
2017-10-02,51.575814509319095,A,635.7999877929688,628.1219970703125,629.7929931640625,624.6149963378906,601.1984045410156,595.4041027832031,532.8233512878418
2017-10-03,51.97504279204875,A,639.8900146484375,631.0219970703125,630.5549926757812,626.4469970703125,601.9782043457031,596.1448028564453,533.8861514282227
2017-10-04,52.42031044840696,A,643.3200073242188,633.9299926757812,631.3699951171875,628.3394989013672,602.8876049804687,596.9946026611328,534.9998515319825
2017-10-05,53.1036183628361,A,644.8499755859375,638.0039916992188,632.7139953613281,629.9904968261719,603.8804040527343,597.8281024169922,536.122501373291
2017-10-06,53.85148420983952,A,645.760009765625,641.9239990234375,634.0039978027344,631.6434967041016,605.234404296875,598.6448022460937,537.2585014343261
2017-10-09,54.41942030742865,A,651.9500122070312,645.15400390625,636.6380004882812,633.0539978027343,606.8118041992187,599.4663024902344,538.4254515075684
2017-10-10,54.74165318908896,A,652.969970703125,647.7699951171875,639.39599609375,634.2314971923828,608.4008032226562,600.2885021972656,539.5785513305664
2017-10-11,55.10974632854214,A,659.7000122070312,651.04599609375,642.4879943847657,636.0224975585937,610.0548034667969,601.1470025634766,540.743451385498
2017-10-12,55.42062203585797,A,660.0700073242188,654.0900024414062,646.0469970703125,637.7859985351563,611.7034033203125,601.9767028808594,541.9312014770508
2017-10-13,55.55465237712821,A,658.6500244140625,656.6680053710937,649.2960021972656,639.4184997558593,613.3442041015625,602.7792028808594,543.0616516113281
2017-10-16,55.68474261170788,A,666.97998046875,659.6739990234375,652.4140014648438,641.1034973144531,615.0514038085937,603.6650024414063,544.2646514892579
2017-10-17,55.69175300310814,A,662.219970703125,661.5239990234375,654.6469970703125,642.6009948730468,616.7920031738281,604.4887023925781,545.4260513305665
2017-10-18,55.22986266209029,A,655.6599731445312,660.7159912109375,655.8809936523437,643.6254943847656,618.3938024902344,605.2172021484375,546.5756512451172
2017-10-19,54.943110797934565,A,661.1900024414062,660.939990234375,657.5149963378906,645.1144958496094,620.1926025390625,605.9405023193359,547.7720011901855
2017-10-20,54.93406472221839,A,668.719970703125,662.9539794921875,659.8109924316407,646.9074951171875,622.0154016113281,606.6565020751954,548.993350982666
2017-10-23,54.68861492538738,A,667.3699951171875,663.031982421875,661.3529907226563,648.9954956054687,623.721201171875,607.3756018066406,550.2079508972168
2017-10-24,54.736898562984315,A,669.3599853515625,664.4599853515625,662.9919921875,651.193994140625,625.4928002929687,608.1342016601562,551.4460508728027
2017-10-25,54.912459549725526,A,665.4299926757812,666.4139892578125,663.564990234375,653.0264923095704,627.1021997070312,608.7769018554687,552.66455078125
2017-10-26,55.01001214731039,A,667.739990234375,667.7239868164063,664.3319885253907,655.1894927978516,628.9801989746094,609.4428015136718,553.9246507263183
2017-10-27,55.25856021398655,A,679.0,669.7799926757813,666.3669860839843,657.831494140625,631.0673986816406,610.2933013916015,555.2446507263184
2017-10-30,55.45242949521881,A,675.219970703125,671.3499877929687,667.1909851074219,659.8024932861329,632.9727978515625,611.2692010498047,556.5481506347656
2017-10-31,55.66653343688193,A,682.6300048828125,674.0039916992188,669.2319885253906,661.9394927978516,634.7717980957032,612.251201171875,557.8738006591797
2017-11-01,56.35313066265925,A,689.1099853515625,678.739990234375,672.5769897460938,664.2289916992188,636.7537976074219,613.3246008300781,559.2226506042481
2017-11-02,56.261879131056446,A,671.5999755859375,679.5119873046875,673.6179870605469,665.5664916992188,638.3491967773438,614.19830078125,560.4745504760742
2017-11-03,54.84608297169222,A,646.0,672.9119873046875,671.3459899902343,665.5784912109375,639.4615966796875,614.7845007324219,561.5889004516602
2017-11-06,53.22906319845969,A,635.1099853515625,664.889990234375,668.1199890136719,664.7364898681641,640.2825964355469,615.1878002929687,562.654150390625
2017-11-07,51.047743798520976,P,624.5800170898438,653.2799926757813,663.6419921875,663.3169921875,640.9349963378907,615.5046002197265,563.6439004516601
2017-11-08,48.40754208375986,P,623.719970703125,640.2019897460938,659.4709899902343,661.5179901123047,641.4413952636719,615.7564001464843,564.5850003051758
2017-11-09,46.64562320090574,P,626.8200073242188,631.24599609375,655.3789916992188,659.8554901123047,641.8759948730469,616.0670001220703,565.5509002685546
2017-11-10,45.80702363975368,P,622.6599731445312,626.5779907226563,649.7449890136719,658.0559875488282,642.2703942871094,616.2971997070313,566.3508500671387
2017-11-13,45.69940915726875,P,630.8400268554688,625.7239990234375,645.3069946289063,656.248989868164,642.8283947753906,616.6441998291016,567.1758502197266
2017-11-14,46.12292718199808,P,631.3699951171875,627.0819946289063,640.1809936523438,654.7064910888672,643.3907946777343,617.0466998291016,568.0165501403809
2017-11-15,46.4983348607857,P,625.1900024414062,627.3760009765625,633.7889953613281,653.182992553711,643.7851953125,617.351900024414,568.835650177002
2017-11-16,46.89037766452439,P,630.5,628.1119995117188,629.6789978027343,651.6484924316406,644.1585949707031,617.8182000732422,569.6610002136231
