Date,GRADE,GPS,BSX,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2021-10-01,54.366267366381315,P,43.79999923706055,43.84199905395508,44.021999740600585,44.44799938201904,44.59139999389649,43.70689994812012,41.285049991607664
2021-10-04,52.275608418303875,P,42.40999984741211,43.43199920654297,43.898999786376955,44.322499465942386,44.560199966430666,43.713799934387204,41.3225
2021-10-05,51.10512862589915,P,42.43999862670898,43.185999298095695,43.806999588012694,44.18949947357178,44.49879997253418,43.72049991607666,41.35719999313355
2021-10-06,50.14576644806001,P,42.86000061035156,42.97999954223633,43.66199951171875,44.056999588012694,44.4473999786377,43.73479991912842,41.39375
2021-10-07,50.37247164944205,P,43.619998931884766,43.02599945068359,43.52399940490723,43.967499542236325,44.41339996337891,43.75179992675781,41.432099990844726
2021-10-08,49.70508797605169,P,43.15999984741211,42.8979995727539,43.36999931335449,43.9024995803833,44.364599990844724,43.76229991912842,41.46814998626709
2021-10-11,49.5803234101744,P,42.13999938964844,42.84399948120117,43.13799934387207,43.79899959564209,44.28979995727539,43.755699920654294,41.502499980926515
2021-10-12,49.36462872361551,P,42.09000015258789,42.773999786376955,42.97999954223633,43.66099967956543,44.220799942016605,43.74629993438721,41.53174997329712
2021-10-13,48.81948886547031,P,41.790000915527344,42.55999984741211,42.76999969482422,43.499999809265134,44.171399993896486,43.74589992523193,41.55689998626709
2021-10-14,48.853685547834566,P,43.25,42.486000061035156,42.75599975585938,43.417499732971194,44.143399963378904,43.758799934387206,41.590349979400635
2021-10-15,49.42352797983934,P,43.400001525878906,42.534000396728516,42.71599998474121,43.3689998626709,44.11739997863769,43.76729995727539,41.623599987030026
2021-10-18,50.749359933918555,P,42.79999923706055,42.66600036621094,42.75499992370605,43.32699985504151,44.09719993591309,43.76979995727539,41.65539999008179
2021-10-19,53.52837833683849,P,44.130001068115234,43.07400054931641,42.92400016784668,43.365499877929686,44.12679992675781,43.781799964904785,41.69939998626709
2021-10-20,56.669553749786736,A,44.470001220703125,43.61000061035156,43.08500022888184,43.37349987030029,44.14359992980957,43.8103999710083,41.74144998550415
2021-10-21,58.315342826261,A,44.869998931884766,43.934000396728514,43.21000022888184,43.366999816894534,44.15959991455078,43.84559997558594,41.784999980926514
2021-10-22,59.758515987786446,A,44.84000015258789,44.22200012207031,43.378000259399414,43.373999786376956,44.169799880981444,43.87369998931885,41.82754997253418
2021-10-25,61.00446092098176,A,44.4900016784668,44.560000610351565,43.61300048828125,43.37549991607666,44.16639991760254,43.89720001220703,41.86834997177124
2021-10-26,60.4267510237475,A,44.31999969482422,44.59800033569336,43.83600044250488,43.407999992370605,44.14979988098145,43.92020000457764,41.90859996795654
2021-10-27,59.175514350640405,A,43.72999954223633,44.45,44.03000030517578,43.4,44.14259986877441,43.93419998168945,41.943949966430665
2021-10-28,57.311951040839034,A,43.2400016784668,44.124000549316406,44.029000473022464,43.39250011444092,44.12199989318847,43.93819999694824,41.97254997253418
2021-10-29,55.32149954439907,P,43.130001068115234,43.78200073242188,44.002000427246095,43.35900020599365,44.095799942016605,43.940400009155276,42.00304998397827
2021-11-01,53.512289120082066,A,42.79999923706055,43.444000244140625,44.002000427246095,43.37850017547608,44.071999893188476,43.9429999923706,42.03314998626709
2021-11-02,52.144079824024,A,43.209999084472656,43.22200012207031,43.910000228881835,43.417000198364256,44.039199905395506,43.94759998321533,42.06599998474121
2021-11-03,51.13059596225255,P,42.90999984741211,43.05800018310547,43.75400009155273,43.41950016021728,44.001199874877926,43.94889999389648,42.10144998550415
2021-11-04,50.518226706376275,P,42.5,42.90999984741211,43.51700019836426,43.36350021362305,43.95799987792969,43.940400009155276,42.13224998474121
2021-11-05,50.85453807649509,P,43.15999984741211,42.91599960327149,43.34900016784668,43.36350021362305,43.92519989013672,43.94180000305176,42.17084999084473
2021-11-08,51.33872011488521,B,43.34999847412109,43.02599945068359,43.23499984741211,43.42400016784668,43.895599822998044,43.939300003051756,42.207849979400635
2021-11-09,51.11515650408723,B,42.790000915527344,42.94199981689453,43.081999969482425,43.459000205993654,43.848399810791015,43.928899993896486,42.23859998703003
2021-11-10,50.90472410490138,B,42.45000076293945,42.85,42.954000091552736,43.49200019836426,43.78579978942871,43.915499992370606,42.26359998703003
2021-11-11,50.73391889563638,B,41.959999084472656,42.741999816894534,42.82599983215332,43.42750015258789,43.72379974365234,43.89799999237061,42.27959999084473
2021-11-12,49.66943489190056,B,42.06999969482422,42.523999786376955,42.71999969482422,43.361000061035156,43.666799774169924,43.87770000457763,42.29514999389649
2021-11-15,47.7169796533112,B,41.34000015258789,42.12200012207031,42.57399978637695,43.28800010681152,43.595199813842775,43.857799987792966,42.303999996185304
2021-11-16,46.40452732290634,B,41.41999816894531,41.847999572753906,42.39499969482422,43.152499961853025,43.52159980773926,43.83969997406006,42.31484998703003
2021-11-17,45.56897111683352,B,41.61000061035156,41.67999954223633,42.26499977111816,43.00949993133545,43.44359985351562,43.82819999694824,42.32864999771118
2021-11-18,44.95170461064532,B,41.209999084472656,41.529999542236325,42.13599967956543,42.826499938964844,43.359599838256834,43.806699981689455,42.340349998474125
2021-11-19,44.20495517609324,B,41.02999877929688,41.32199935913086,41.92299957275391,42.635999870300296,43.29099983215332,43.77779998779297,42.35354999542236
2021-11-22,43.90730254694676,B,40.70000076293945,41.193999481201175,41.65799980163574,42.446499824523926,43.220799865722654,43.74560001373291,42.36510000228882
2021-11-23,43.34417562977481,B,40.22999954223633,40.955999755859374,41.40199966430664,42.241999816894534,43.12839988708496,43.71170001983643,42.37659999847412
2021-11-24,42.98167969951541,B,40.70000076293945,40.773999786376955,41.22699966430664,42.09049987792969,43.04219993591309,43.679400024414065,42.392600002288816
2021-11-25,43.22209378006397,B,40.70000076293945,40.672000122070315,41.10099983215332,41.96349983215332,42.958199920654295,43.653000030517575,42.408500003814694
2021-11-26,41.823024988775764,B,38.56999969482422,40.18000030517578,40.75099983215332,41.73549976348877,42.84219993591309,43.60280002593994,42.411200008392335
2021-11-29,40.79330470092344,B,38.59000015258789,39.758000183105466,40.47599983215332,41.52499980926514,42.74119995117187,43.55380001068115,42.40815000534057
2021-11-30,39.75904397958221,B,38.06999969482422,39.32600021362305,40.140999984741214,41.26799983978272,42.635399932861326,43.50389999389648,42.4047500038147
2021-12-01,38.0290580151458,B,38.13999938964844,38.81399993896484,39.7939998626709,41.02949981689453,42.511999893188474,43.4578999710083,42.397800006866454
2021-12-02,37.37939823589629,B,39.59999847412109,38.59399948120117,39.63299980163574,40.88449974060059,42.4039998626709,43.43229995727539,42.39745000839233
2021-12-03,39.09108594122247,B,39.459999084472656,38.77199935913086,39.47599983215332,40.699499702453615,42.29919982910156,43.40589996337891,42.400850009918216
2021-12-06,41.76000852562212,B,40.70000076293945,39.193999481201175,39.47599983215332,40.56699981689453,42.2239998626709,43.40059997558594,42.40985000610352
2021-12-07,45.610802070377524,B,41.400001525878906,39.85999984741211,39.59300003051758,40.49749984741211,42.17859992980957,43.38669998168945,42.423050022125246
2021-12-08,49.7022584559366,B,41.65999984741211,40.56399993896484,39.68899993896484,40.457999801635744,42.13399993896484,43.36749996185303,42.437250022888186
2021-12-09,51.84126366411605,C,41.27999877929688,40.9,39.746999740600586,40.42399978637695,42.091799926757815,43.34479995727539,42.45400001525879
2021-12-10,53.635391659918014,C,41.16999816894531,41.241999816894534,40.0069995880127,40.37899971008301,42.039199905395506,43.315299949646,42.46215000152588
2021-12-13,54.349004696682435,C,41.43000030517578,41.3879997253418,40.29099960327149,40.383499717712404,42.01959991455078,43.28989994049072,42.47170000076294
2021-12-14,53.41734121176257,C,40.84999847412109,41.27799911499024,40.568999481201175,40.354999732971194,41.987799911499025,43.2432999420166,42.47819999694824
2021-12-15,51.75385095986292,C,40.2400016784668,40.99399948120117,40.778999710083006,40.28649978637695,41.93539993286133,43.19139995574951,42.48270000457764
2021-12-16,50.62234699714071,B,40.43000030517578,40.82399978637695,40.861999893188475,40.24749984741211,41.871599960327146,43.14249996185303,42.49159999847412
2021-12-17,49.829368903583436,B,40.86000061035156,40.762000274658206,41.00200004577637,40.238999938964845,41.82559997558594,43.095099983215334,42.50165000915527
2021-12-20,47.39869644940575,B,39.5,40.376000213623044,40.88199996948242,40.17899990081787,41.77279998779297,43.03129997253418,42.50215000152588
2021-12-21,47.34036938916619,B,41.11000061035156,40.42800064086914,40.85299987792969,40.22299995422363,41.75319999694824,42.98699996948242,42.51340000152588
2021-12-22,49.104398065011026,C,42.15999984741211,40.8120002746582,40.90299987792969,40.295999908447264,41.76059997558594,42.96599998474121,42.529799995422366
2021-12-23,51.25005884172233,C,42.720001220703125,41.27000045776367,41.047000122070315,40.39699993133545,41.75,42.946699981689456,42.552450008392334
2021-12-24,53.11322895086355,C,42.720001220703125,41.64200057983398,41.20200042724609,40.6045000076294,41.736399993896484,42.92689998626709,42.57520002365112
2021-12-27,57.24638311723908,C,43.119998931884766,42.36600036621094,41.37100028991699,40.83099994659424,41.74279998779297,42.91999996185303,42.59965002059936
2021-12-28,59.71718354645585,C,43.2400016784668,42.79200057983398,41.61000061035156,41.08950004577637,41.725,42.9258999633789,42.629650020599364
2021-12-29,60.65813271289275,C,43.16999816894531,42.99400024414062,41.90300025939941,41.34099998474121,41.698999938964846,42.92129993438721,42.65760000228882
2021-12-30,60.54361534404495,C,42.9900016784668,43.04800033569336,42.159000396728516,41.5105001449585,41.66139999389648,42.91049995422363,42.682950019836426
2021-12-31,59.66343079005452,C,42.47999954223633,43.0,42.321000289916995,41.66150016784668,41.61419998168945,42.89199993133545,42.70425001144409
2022-01-03,58.526883529982456,C,43.119998931884766,43.0,42.68300018310547,41.78250007629394,41.58679992675781,42.876599922180176,42.726900005340575
2022-01-04,57.39439488378204,C,43.63999938964844,43.07999954223633,42.93600006103516,41.894499969482425,41.5731999206543,42.86149990081787,42.75030000686645
2022-01-05,56.07878991226812,C,43.04999923706055,43.055999755859375,43.025,41.96399993896485,41.55959991455078,42.8510998916626,42.772299995422365
2022-01-06,55.04131755042881,C,42.59000015258789,42.975999450683595,43.011999893188474,42.029500007629395,41.546599884033206,42.83429988861084,42.79234998703003
2022-01-07,54.28957694862961,C,42.11000061035156,42.90199966430664,42.95099983215332,42.07650012969971,41.52619987487793,42.810999908447265,42.80999998092651
2022-01-10,53.01564479541029,C,42.40999984741211,42.75999984741211,42.87999992370605,42.12550010681152,41.51839988708496,42.79519989013672,42.82684997558594
2022-01-11,52.48353961782475,B,43.400001525878906,42.7120002746582,42.895999908447266,42.253000259399414,41.522199935913086,42.7806999206543,42.849099979400634
2022-01-12,53.7236896936981,B,44.40999984741211,42.98400039672852,43.02000007629395,42.46150016784668,41.55219993591309,42.77669990539551,42.87689998626709
2022-01-13,55.69684570711602,A,44.56999969482422,43.380000305175784,43.177999877929686,42.668500137329104,41.59359992980957,42.775799903869625,42.90614997863769
2022-01-14,58.256853705711585,A,44.86000061035156,43.93000030517578,43.41599998474121,42.8685001373291,41.62759994506836,42.77639991760254,42.93384998321533
2022-01-17,60.7424743757611,A,44.86000061035156,44.42000045776367,43.59000015258789,43.13650016784668,41.65779998779297,42.77669990539551,42.96144998550415
2022-01-18,61.39956681792378,A,44.220001220703125,44.58400039672851,43.64800033569336,43.292000198364256,41.68639999389649,42.76739990234375,42.985499992370606
2022-01-19,60.382737549133225,A,44.04999923706055,44.512000274658206,43.74800033569336,43.38650016784668,41.71839996337891,42.75209987640381,43.00739999771118
2022-01-20,58.473171141660515,A,43.45000076293945,44.28800048828125,43.83400039672851,43.42300014495849,41.748199996948244,42.73599987030029,43.020349998474124
2022-01-21,55.85761843678653,A,42.970001220703125,43.91000061035156,43.92000045776367,43.435500144958496,41.76620002746582,42.71649990081787,43.030650005340576
2022-01-24,52.97033769629172,A,42.65999984741211,43.470000457763675,43.94500045776367,43.41250019073486,41.792600021362304,42.693899917602536,43.03954999923706
2022-01-25,50.99089578105042,A,42.5099983215332,43.12799987792969,43.856000137329104,43.376000022888185,41.81440002441406,42.66799991607666,43.046449985504154
2022-01-26,49.64629694788406,P,43.040000915527344,42.92600021362305,43.719000244140624,43.369500160217285,41.84300003051758,42.643299942016604,43.05009998321533
2022-01-27,49.20280846178013,P,43.22999954223633,42.88199996948242,43.58500022888184,43.38150005340576,41.88340003967285,42.621499938964845,43.05339998245239
2022-01-28,48.96991165244515,P,42.7400016784668,42.83600006103516,43.37300033569336,43.394500160217284,41.91760009765625,42.60429996490478,43.05344999313355
2022-01-31,49.28438227294499,P,42.900001525878906,42.88400039672852,43.17700042724609,43.383500289916995,41.961600112915036,42.591199989318845,43.05659999847412
2022-02-01,50.4460088248097,P,43.5,43.082000732421875,43.10500030517578,43.37650032043457,42.02700012207031,42.577700004577636,43.06204999923706
2022-02-02,49.36402319885761,B,41.43999862670898,42.762000274658206,42.844000244140624,43.29600028991699,42.041800079345705,42.5420000076294,43.048049983978274
2022-02-03,49.142486080891366,B,42.61000061035156,42.63800048828125,42.760000228881836,43.297000312805174,42.08000007629394,42.51909999847412,43.04059999465942
2022-02-04,49.879560881131134,B,42.77000045776367,42.64400024414063,42.74000015258789,43.33000030517578,42.16400009155274,42.50310001373291,43.03645000457764
2022-02-07,50.563076261282184,B,42.90999984741211,42.645999908447266,42.76500015258789,43.35500030517578,42.25040008544922,42.49580001831055,43.03284999847412
2022-02-08,51.602908782060844,B,44.15999984741211,42.77799987792969,42.93000030517578,43.39300022125244,42.372200088500975,42.503800010681154,43.036999988555905
2022-02-09,55.445742541465336,C,44.75,43.44000015258789,43.101000213623045,43.410000228881835,42.50440010070801,42.50819999694824,43.045299987792966
2022-02-10,56.587197076790964,A,43.75,43.668000030517575,43.15300025939941,43.36900024414062,42.587400131225586,42.49569999694824,43.048849983215334
2022-02-11,56.45132494722345,A,43.11000061035156,43.736000061035156,43.19000015258789,43.281500244140624,42.66040016174316,42.47979999542236,43.048749980926516
2022-02-14,55.6093233756921,A,42.72999954223633,43.7,43.172999954223634,43.17500019073486,42.7010001373291,42.4625,43.04614997863769
2022-02-15,54.65398871325695,A,44.0099983215332,43.66999969482422,43.22399978637695,43.164500045776364,42.75320007324219,42.46590000152588,43.053549976348876
2022-02-16,53.473581111333054,A,44.18999862670898,43.55799942016601,43.498999786376956,43.171500015258786,42.80380004882812,42.468899993896486,43.067749977111816
2022-02-17,52.736031139282055,P,42.83000183105469,43.373999786376956,43.520999908447266,43.14050006866455,42.83480010986328,42.46330001831055,43.07384998321533
2022-02-18,52.43761274208364,P,42.54999923706055,43.26199951171875,43.498999786376956,43.11949996948242,42.862400131225584,42.450800018310545,43.078849983215335
2022-02-21,52.884864152079196,P,42.54999923706055,43.225999450683595,43.462999725341795,43.113999938964845,42.88480010986328,42.45220001220703,43.08299997329712
2022-02-22,52.349783408000356,P,42.97999954223633,43.01999969482422,43.34499969482422,43.1375,42.92740013122559,42.4576000213623,43.08904996871948
2022-02-23,51.77449806448244,P,43.709999084472656,42.92399978637695,43.24099960327148,43.170999908447264,42.996800079345704,42.46610000610352,43.10044996261597
2022-02-24,52.857056265873034,P,43.95000076293945,43.1479995727539,43.26099967956543,43.206999969482425,43.067200088500975,42.469400024414064,43.110599975585934
2022-02-25,55.31033149747861,A,45.09999847412109,43.65799942016601,43.45999946594238,43.32499980926514,43.15200004577637,42.48880001068115,43.125549964904785
2022-02-28,56.96679935251717,A,44.16999816894531,43.981999206542966,43.603999328613284,43.388499641418456,43.245400009155276,42.50909999847412,43.13239995956421
2022-03-01,57.37811747716534,A,43.36000061035156,44.05799942016601,43.53899955749512,43.381499671936034,43.29040000915527,42.52180000305176,43.13404996871948
2022-03-02,57.889071146989636,A,43.900001525878906,44.09599990844727,43.50999984741211,43.50449981689453,43.32520004272461,42.542900009155275,43.14439996719361
2022-03-03,57.674185619811716,A,43.959999084472656,44.097999572753906,43.622999572753905,43.57199974060059,43.35,42.55,43.154399967193605
2022-03-04,55.8405295700293,A,43.959999084472656,43.869999694824216,43.76399955749512,43.631499671936034,43.37479995727539,42.555599975585935,43.161449966430666
2022-03-07,53.562240381703965,A,42.54999923706055,43.545999908447264,43.76399955749512,43.61349964141846,43.3633999633789,42.55309997558594,43.161449966430666
2022-03-08,50.94146379953664,A,40.900001525878906,43.05400009155274,43.555999755859375,43.4504997253418,43.316599960327146,42.520799980163574,43.15129997253418
2022-03-09,48.51133367402417,B,42.06999969482422,42.6879997253418,43.39199981689453,43.31649971008301,43.29459999084472,42.49679996490479,43.153599967956545
2022-03-10,45.97231297526363,B,41.7400016784668,42.24400024414062,43.170999908447264,43.21599979400635,43.269599990844725,42.4654999923706,43.15554998397827
2022-03-11,43.5791954634041,B,41.70000076293945,41.79200057983398,42.8310001373291,43.145499801635744,43.25400001525879,42.434099998474125,43.15389999389649
2022-03-14,42.96174919515607,B,41.900001525878906,41.662001037597655,42.60400047302246,43.10399990081787,43.22960006713867,42.40819999694824,43.15270000457764
2022-03-15,45.13135561891226,B,42.65999984741211,42.014000701904294,42.534000396728516,43.036499977111816,43.210000076293944,42.39159999847412,43.15590000152588
2022-03-16,47.26975195723091,B,43.84000015258789,42.36800079345703,42.52800025939941,43.01900005340576,43.225800094604494,42.392700004577634,43.16344999313355
2022-03-17,50.28917629387777,B,44.209999084472656,42.8620002746582,42.55300025939941,43.08799991607666,43.258200073242186,42.402399978637696,43.170299987792966
2022-03-18,53.604088874693645,A,44.220001220703125,43.36600036621094,42.57900047302246,43.171500015258786,43.30040008544922,42.41329998016357,43.17684999465942
2022-03-21,56.52841602517282,A,44.31999969482422,43.85,42.75600051879883,43.26000003814697,43.33860008239746,42.42849998474121,43.185749988555905
2022-03-22,57.78046346918936,A,43.7400016784668,44.066000366210936,43.04000053405762,43.29800014495849,43.34540008544922,42.43380001068115,43.19069999694824
2022-03-23,56.28927737928328,A,42.29999923706055,43.758000183105466,43.06300048828125,43.22750015258789,43.30320007324219,42.42770000457764,43.18829999923706
2022-03-24,54.571484094046355,A,42.869998931884766,43.49000015258789,43.17600021362305,43.173500061035156,43.2692000579834,42.431399993896484,43.18590000152588
2022-03-25,53.07202487579509,P,43.5,43.34599990844727,43.356000137329104,43.0935001373291,43.242000045776365,42.43479999542237,43.18829999923706
2022-03-28,51.9014360418581,P,44.27000045776367,43.33600006103516,43.59300003051758,43.09850025177002,43.23020004272461,42.44400001525879,43.191650009155275
2022-03-29,52.07051335203744,P,44.84999847412109,43.55799942016601,43.81199989318847,43.17300014495849,43.24279998779297,42.464599990844725,43.196749992370606
2022-03-30,54.23993523573022,A,44.70000076293945,44.0379997253418,43.897999954223636,43.21300010681152,43.255800018310545,42.487099990844726,43.20129999160767
2022-03-31,55.498394293516846,A,44.290000915527344,44.322000122070314,43.9060001373291,43.229500198364256,43.27260002136231,42.510400009155276,43.20420000076294
2022-04-01,56.89442929640688,A,44.9900016784668,44.62000045776367,43.98300018310547,43.28100032806397,43.31300003051758,42.5396000289917,43.20865001678467
2022-04-04,57.00248795455079,A,44.15999984741211,44.59800033569336,43.96700019836426,43.361500358581544,43.34300003051758,42.56780002593994,43.21280000686645
2022-04-05,56.761114344705085,A,44.34999847412109,44.49800033569336,44.02799987792969,43.53400020599365,43.37980003356934,42.5971000289917,43.21840000152588
2022-04-06,56.882739707209,A,44.58000183105469,44.47400054931641,44.2560001373291,43.65950031280518,43.41060005187988,42.62680004119873,43.22750001907349
2022-04-07,57.83462823399606,A,44.959999084472656,44.60800018310547,44.46500015258789,43.820500183105466,43.44520004272461,42.66430004119873,43.23550001144409
2022-04-08,57.927454228982555,A,44.84000015258789,44.577999877929685,44.59900016784668,43.97750015258789,43.48720001220703,42.702400054931644,43.2401000213623
2022-04-11,58.10701802085696,A,44.220001220703125,44.59000015258789,44.594000244140624,44.0935001373291,43.513600006103516,42.737600059509276,43.241600036621094
2022-04-12,57.21684190958584,A,43.7599983215332,44.47200012207031,44.48500022888184,44.14850006103516,43.51879997253418,42.772900047302244,43.242300033569336
2022-04-13,56.54275207266887,A,44.43000030517578,44.44199981689453,44.45800018310547,44.17800006866455,43.578600006103514,42.81020004272461,43.244800033569334
2022-04-14,55.21041081291275,P,44.25,44.3,44.454000091552736,44.180000114440915,43.611399993896484,42.84570003509521,43.2493500328064
2022-04-15,54.33513533545744,P,44.25,44.18199996948242,44.37999992370605,44.18150005340576,43.640999984741214,42.902500038146975,43.252650032043455
2022-04-18,53.8231914685202,P,43.7400016784668,44.08600006103516,44.33800010681152,44.15250015258789,43.657600021362306,42.954000053405764,43.253900032043454
2022-04-19,55.885590943527795,A,45.720001220703125,44.47800064086914,44.47500038146973,44.25150012969971,43.68880004882813,43.03050006866455,43.26720003128052
2022-04-20,58.566855743195795,A,47.09999847412109,45.012000274658206,44.727000045776364,44.49150009155274,43.73580001831055,43.12010005950928,43.289000015258786
2022-04-21,60.73434117051977,A,46.310001373291016,45.4240005493164,44.8620002746582,44.663500213623045,43.78700004577637,43.18720008850098,43.30975002288818
2022-04-22,60.692240181249,A,43.900001525878906,45.354000854492185,44.7680004119873,44.68350028991699,43.80280006408692,43.23160011291504,43.31875003814697
2022-04-25,61.54921881928903,A,44.59000015258789,45.524000549316405,44.80500030517578,44.699500274658206,43.84000007629395,43.270500106811525,43.33555004119873
2022-04-26,57.89434016890809,A,42.59999847412109,44.89999999999999,44.68900032043457,44.5870002746582,43.8118000793457,43.28250007629394,43.3346000289917
2022-04-27,52.894191775678316,P,43.060001373291016,44.092000579833986,44.55200042724609,44.505000305175784,43.789200134277344,43.29650009155274,43.33200002670288
2022-04-28,48.90776966770525,P,42.72999954223633,43.376000213623044,44.400000381469724,44.42700023651123,43.787200088500974,43.31100009918213,43.32790002822876
2022-04-29,47.02925482946514,B,42.11000061035156,43.01800003051758,44.186000442504884,44.28300018310547,43.7784001159668,43.320400123596194,43.317850036621095
2022-05-02,43.99654867380308,B,41.630001068115234,42.42600021362305,43.97500038146973,44.156500244140624,43.76000015258789,43.322400131225585,43.30615003585815
2022-05-03,43.6836509417134,B,41.77000045776367,42.26000061035156,43.58000030517578,44.02750034332276,43.735800170898436,43.33160015106201,43.287450046539306
2022-05-04,43.97521794490433,B,42.75,42.19800033569336,43.14500045776367,43.93600025177002,43.71660018920898,43.35670013427735,43.274050045013425
2022-05-05,43.586949348621225,B,42.02999877929688,42.05800018310547,42.71700019836426,43.78950023651123,43.67820014953613,43.37270011901855,43.25760004043579
2022-05-06,42.65811954052547,B,40.84999847412109,41.805999755859375,42.41199989318848,43.59000015258789,43.59320014953613,43.37260009765625,43.23385004043579
2022-05-09,40.12362936081807,B,38.290000915527344,41.1379997253418,41.78199996948242,43.293500137329104,43.475600204467774,43.36050010681152,43.19590003967285
2022-05-10,38.19820498909814,B,38.650001525878906,40.513999938964844,41.387000274658206,43.03800029754639,43.38140022277832,43.335900115966794,43.16145004272461
2022-05-11,35.40772802873823,B,38.7400016784668,39.7120002746582,40.95500030517578,42.753500366210936,43.278200225830076,43.30170013427735,43.13385005950928
2022-05-12,33.335280866698234,B,38.790000915527344,39.0640007019043,40.561000442504884,42.48050041198731,43.17480026245117,43.26240013122558,43.10455005645752
2022-05-13,33.047095654298154,B,39.65999984741211,38.8260009765625,40.316000366210936,42.25100040435791,43.088800277709964,43.231800117492675,43.079350051879885
2022-05-16,35.92717622396287,B,39.81999969482422,39.13200073242187,40.135000228881836,42.05500030517578,43.034200286865236,43.19880012512207,43.05940004348755
2022-05-17,39.29772668388933,B,41.31999969482422,39.66600036621094,40.09000015258789,41.83500022888184,43.04260025024414,43.179600105285644,43.05275003433228
2022-05-18,41.50628027479015,B,40.22999954223633,39.96399993896485,39.83800010681152,41.491500282287596,43.00580024719238,43.15020011901856,43.03575002670288
2022-05-19,43.087553574724204,B,39.4900016784668,40.104000091552734,39.58400039672851,41.15050029754639,42.96080024719238,43.11520011901855,43.012850036621096
2022-05-20,43.60927328606649,B,39.220001220703125,40.01600036621094,39.42100067138672,40.9165002822876,42.911200256347655,43.082600135803226,42.98730003356933
2022-05-23,43.85101596082493,B,39.88999938964844,40.03000030517578,39.58100051879883,40.68150024414062,42.87100021362305,43.05030014038086,42.963450031280516
2022-05-24,42.7677412539792,B,40.150001525878906,39.79600067138672,39.73100051879883,40.559000396728514,42.82080024719238,43.015400161743166,42.93845003128052
2022-05-25,43.44152246523999,B,40.09000015258789,39.768000793457034,39.86600036621094,40.41050033569336,42.745800247192385,42.985800170898436,42.918450031280514
2022-05-26,44.77956754794587,B,40.13999938964844,39.89800033569336,40.001000213623044,40.28100032806397,42.664400253295895,42.961300163269044,42.897800025939944
2022-05-27,46.9292809431385,C,41.20000076293945,40.294000244140626,40.15500030517578,40.23550033569336,42.60400024414062,42.952200164794924,42.881600036621094
2022-05-30,48.05262028838149,C,41.20000076293945,40.556000518798825,40.29300041198731,40.21400032043457,42.54160026550293,42.94010017395019,42.86765003204346
2022-05-31,48.62434141494166,C,41.0099983215332,40.72799987792969,40.262000274658206,40.17600021362305,42.48700019836426,42.916200141906735,42.84845003128052
2022-06-01,48.21062390861281,C,39.91999816894531,40.693999481201175,40.231000137329104,40.03450012207031,42.43940017700195,42.87130012512207,42.82400001525879
2022-06-02,48.378018698867834,C,40.66999816894531,40.79999923706055,40.34899978637695,39.96650009155273,42.39540016174316,42.83230010986328,42.804050006866454
2022-06-03,46.73634174773693,C,39.90999984741211,40.54199905395508,40.41799964904785,39.91950016021728,42.323600158691406,42.782800102233885,42.77960000991821
2022-06-06,44.90227346610798,B,39.380001068115234,40.177999114990236,40.366999816894534,39.97400016784668,42.22580017089844,42.72800010681152,42.75235000610351
2022-06-07,43.8487207632115,B,39.58000183105469,39.89199981689453,40.30999984741211,40.02050018310547,42.12040023803711,42.68160011291504,42.724500007629395
2022-06-08,43.47927102619241,B,39.11000061035156,39.73000030517578,40.21199989318848,40.03900012969971,42.00860023498535,42.63220012664795,42.69215000152588
2022-06-09,41.172422163836224,B,37.970001220703125,39.19000091552734,39.99500007629395,39.998000144958496,41.88220024108887,42.57740013122559,42.65670000076294
2022-06-10,38.88680313153854,B,37.22999954223633,38.65400085449219,39.59799995422363,39.87650012969971,41.72700019836426,42.52000011444092,42.61825000762939
2022-06-13,36.44122022854988,B,36.40999984741211,38.060000610351565,39.1189998626709,39.7060001373291,41.57200019836426,42.45750011444092,42.57570001602173
2022-06-14,32.598810003108674,B,35.2400016784668,37.19200057983399,38.542000198364256,39.40200023651123,41.389800262451175,42.38480014801026,42.526400032043455
2022-06-15,29.99365613421078,B,36.02999877929688,36.57600021362305,38.15300025939941,39.192000198364255,41.218800201416016,42.31470012664795,42.47900003433227
2022-06-16,28.20251903891899,B,35.5099983215332,36.08399963378906,37.637000274658206,38.99300003051758,41.029800186157225,42.23750011444092,42.42950002670288
2022-06-17,28.209317945563583,B,36.0099983215332,35.83999938964844,37.24700012207031,38.83249988555908,40.853200149536136,42.17020008087158,42.38725002288818
2022-06-20,29.01343324888035,B,36.0099983215332,35.75999908447265,36.90999984741211,38.63849983215332,40.689000091552735,42.10130004882812,42.34625001907349
2022-06-21,31.534018807543305,B,36.29999923706055,35.971998596191405,36.58199958801269,38.445999717712404,40.53980010986328,42.02930004119873,42.30350002288819
2022-06-22,33.64203897838513,B,37.02999877929688,36.171998596191415,36.373999404907224,38.29299964904785,40.3918000793457,41.98520004272461,42.263600025177
2022-06-23,36.214163181330065,B,36.93999862670898,36.45799865722656,36.270999145507815,38.13299961090088,40.24560005187988,41.92850002288819,42.22380001068115
2022-06-24,38.67976537095604,B,38.02000045776367,36.859999084472655,36.349999237060544,37.97399959564209,40.121000061035154,41.88100002288818,42.192050018310546
2022-06-27,40.93466024558931,B,37.81999969482422,37.22199935913086,36.49099922180176,37.80499954223633,40.002600021362305,41.830100021362306,42.16295001983642
