Date,GRADE,GPS,APA,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1983-11-21,,,2.5423295497894287,,,,,,
1983-11-22,,,2.571552038192749,,,,,,
1983-11-23,,,2.688440322875977,,,,,,
1983-11-24,,,2.688440322875977,,,,,,
1983-11-25,,,2.7468857765197754,2.6475296020507812,,,,,
1983-11-28,,,2.688440322875977,2.676751756668091,,,,,
1983-11-29,,,2.659219980239868,2.694285345077515,,,,,
1983-11-30,,,2.600775241851806,2.6767523288726807,,,,,
1983-12-01,,,2.600775241851806,2.6592193126678465,,,,,
1983-12-02,,,2.600775241851806,2.629997205734253,2.638763403892517,,,,
1983-12-05,,,2.5423295497894287,2.600775051116943,2.638763403892517,,,,
1983-12-06,,,2.5423295497894287,2.577396965026855,2.635841155052185,,,,
1983-12-07,,,2.5423295497894287,2.56570782661438,2.6212300777435305,,,,
1983-12-08,,,2.5423295497894287,2.5540186882019045,2.6066190004348755,,,,
1983-12-09,,,2.571552038192749,2.5481740474700927,2.5890856266021727,,,,
1983-12-12,,,2.600775241851806,2.5598631858825684,2.580319118499756,,,,
1983-12-13,,,2.600775241851806,2.5715523242950438,2.57447464466095,,,,
1983-12-14,,,2.571552038192749,2.577396821975708,2.5715523242950438,,,,
1983-12-15,,,2.571552038192749,2.583241319656372,2.568630003929138,,,,
1983-12-16,,,2.571552038192749,2.583241319656372,2.5657076835632324,2.6022355437278746,,,
1983-12-19,,,2.600775241851806,2.5832413196563717,2.5715522527694703,2.6051578283309937,,,
1983-12-20,,,2.600775241851806,2.583241319656372,2.577396821975708,2.6066189885139464,,,
1983-12-21,,,2.659219980239868,2.600774908065796,2.5890858650207518,2.605157971382141,,,
1983-12-22,,,2.659219980239868,2.61830849647522,2.600774908065796,2.603696954250336,,,
1983-12-23,,,2.8521058559417725,2.6744192600250245,2.6288302898406983,2.6089579582214357,,,
1983-12-26,,,2.8521058559417725,2.7246853828430178,2.6539633512496947,2.617141234874725,,,
1983-12-27,,,2.8815057277679443,2.780831480026245,2.6820363998413086,2.6282555222511292,,,
1983-12-28,,,2.8521058559417725,2.819408655166626,2.710091781616211,2.6408220529556274,,,
1983-12-29,,,2.8815057277679443,2.8638658046722414,2.7410871505737306,2.654858577251434,,,
1983-12-30,,,2.822699785232544,2.8579845905303953,2.76620192527771,2.6659548044204713,,,
1984-01-02,,,2.822699785232544,2.8521033763885497,2.7883943796157835,2.679973316192627,,,
1984-01-03,,,2.705087423324585,2.8168197154998778,2.7988255977630616,2.6881112098693847,,,
1984-01-04,,,2.79329776763916,2.8050580978393556,2.8122333765029905,2.700659620761871,,,
1984-01-05,,,2.7638940811157227,2.781535768508911,2.822700786590576,2.711737847328186,,,
1984-01-06,,,2.734490871429444,2.763893985748291,2.8109392881393434,2.719884788990021,,,
1984-01-09,,,2.734490871429444,2.746252202987671,2.7991777896881103,2.7265705704689025,,,
1984-01-10,,,2.734490871429444,2.752132892608643,2.78447630405426,2.7332563519477846,,,
1984-01-11,,,2.734490871429444,2.7403715133666995,2.7727148056030275,2.7414032936096193,,,
1984-01-12,,,2.79329776763916,2.746252250671387,2.7638940095901487,2.7524905800819397,,,
1984-01-13,,,2.79329776763916,2.7580136299133304,2.7609538078308105,2.76357786655426,,,
1984-01-16,,,2.7638940811157227,2.763894271850586,2.7550732374191282,2.771733808517456,,,
1984-01-17,,,2.94031286239624,2.8050586700439455,2.778595781326294,2.788710689544678,,,
1984-01-18,,,2.910910129547119,2.8403425216674805,2.7903570175170898,2.8012951970100404,,,
1984-01-19,,,2.910910129547119,2.8638649940490724,2.8050586223602294,2.813879704475403,,,
1984-01-20,,,2.910910129547119,2.8873874664306642,2.822700548171997,2.8168199181556703,,,
1984-01-23,,,2.910910129547119,2.9167906761169435,2.840342473983765,2.8197601318359373,,,
1984-01-24,,,2.8815057277679443,2.9050292491912844,2.855043959617615,2.8197601318359373,,,
1984-01-25,,,2.94031286239624,2.9109097957611083,2.8756261587142946,2.824170482158661,,,
1984-01-26,,,2.94031286239624,2.9167903423309323,2.8903276681900025,2.827110838890076,,,
1984-01-27,,,2.910910129547119,2.9167903423309323,2.9020889043807983,2.8315213561058044,2.7267431449890136,,
1984-01-30,,,2.94031286239624,2.9226708889007567,2.91973078250885,2.837402009963989,2.73470281124115,,
1984-01-31,,,2.9697155952453613,2.94031286239624,2.9226710557937623,2.850633418560028,2.742666082382202,,
1984-02-01,,,3.0285229682922363,2.9579548835754395,2.934432339668274,2.8623946785926817,2.7494677352905272,,
1984-02-02,,,3.057926177978516,2.9814775466918944,2.9491339445114138,2.8770962834358214,2.756857452392578,,
1984-02-03,,,3.0285229682922363,3.005000114440918,2.960895228385925,2.891797888278961,2.7624901962280273,,
1984-02-06,,,2.94031286239624,3.005000114440918,2.9638355016708373,2.902088987827301,2.7675276470184325,,
1984-02-07,,,2.7638940811157227,2.9638358116149903,2.952074337005615,2.903559148311615,2.76962112903595,,
1984-02-08,,,2.734490871429444,2.9050293922424317,2.9314921379089354,2.903559148311615,2.7722954416275023,,
1984-02-09,,,2.646281480789185,2.8227004528045656,2.90208899974823,2.896208333969116,2.77320556640625,,
1984-02-10,,,2.646281480789185,2.7462521553039556,2.8756261348724363,2.8888575196266175,2.7741156911849973,,
1984-02-13,,,2.6168785095214844,2.6815652847290044,2.843282699584961,2.8815067410469055,2.7756066703796387,,
1984-02-14,,,2.646281480789185,2.658042764663697,2.8109392881393434,2.866805171966553,2.7776857089996336,,
1984-02-15,,,2.705087423324585,2.652162075042725,2.778595733642578,2.856514036655426,2.780940866470337,,
1984-02-16,,,2.705087423324585,2.6639232635498047,2.743311858177185,2.8462229013442992,2.78419602394104,,
1984-02-17,,,2.7638940811157227,2.687445783615112,2.7168489694595337,2.8388720989227294,2.7880428647994995,,
1984-02-20,,,2.7638940811157227,2.71684889793396,2.699207091331482,2.8315212965011596,2.791305241584778,,
1984-02-21,,,2.6756844520568848,2.7227294921875,2.6903861284255983,2.8212302327156067,2.7928034257888794,,
1984-02-22,,,2.79329776763916,2.740371561050415,2.6962668180465696,2.8138794779777525,2.797238340377808,,
1984-02-23,,,2.822699785232544,2.763894033432007,2.713908648490906,2.8079988241195677,2.8022612953186035,,
1984-02-24,,,2.94031286239624,2.7991777896881103,2.7433117866516112,2.809468960762024,2.8096365118026734,,
1984-02-27,,,3.0285229682922363,2.852103567123413,2.7844762325286867,2.813879466056824,2.818191466331482,,
1984-02-28,,,2.9697155952453613,2.9109097957611083,2.8168196439743043,2.813879466056824,2.825570273399353,,
1984-02-29,,,3.0873279571533203,2.9697158336639404,2.8550436973571776,2.8168197154998778,2.834132432937622,,
1984-03-01,,,3.116732120513916,3.0285223007202147,2.896208167076111,2.8197600126266478,2.843282675743103,,
1984-03-02,,,3.057926177978516,3.05204496383667,2.92561137676239,2.821230173110962,2.8473990821838377,,
1984-03-05,,,2.8815057277679443,3.0226415157318116,2.9373725414276124,2.818289816379547,2.8479870796203612,,
1984-03-06,,,2.94031286239624,3.016760969161987,2.9638353824615478,2.827110755443573,2.849163222312927,,
1984-03-07,,,2.94031286239624,2.9873579502105714,2.9785368919372557,2.8374018549919127,2.8509273624420164,,
1984-03-08,,,2.9697155952453613,2.9579546451568604,2.9932384729385375,2.8535735607147217,2.8526915597915647,,
1984-03-09,,,2.94031286239624,2.934431982040405,2.9932384729385375,2.8682751297950744,2.855043821334839,,
1984-03-12,,,2.999119997024536,2.9579548358917234,2.9902981758117675,2.887387204170227,2.8585722255706787,,
1984-03-13,,,2.999119997024536,2.9697162628173825,2.993238615989685,2.905029129981995,2.8644528770446778,,
1984-03-14,,,2.999119997024536,2.981477689743042,2.9844178199768066,2.9197307586669923,2.868569321632385,,
1984-03-15,,,2.9697155952453613,2.981477689743042,2.9697161674499513,2.932962167263031,2.872685751914978,,
1984-03-16,,,3.0285229682922363,2.9991197109222414,2.9667758464813234,2.946193611621857,2.8785663938522337,,
1984-03-19,,,3.057926177978516,3.010880947113037,2.9844178915023805,2.9608952164649964,2.8850350999832153,,
1984-03-20,,,3.057926177978516,3.0226421833038333,2.996179223060608,2.980007302761078,2.891503806114197,,
1984-03-21,,,3.204941511154175,3.063806486129761,3.0226420879364015,3.0005894899368286,2.9009128189086915,,
1984-03-22,,,3.1461360454559326,3.0990905761718754,3.0402841329574586,3.016761302947998,2.907969584465027,,
1984-03-23,,,3.1755380630493164,3.1284935951232913,3.063806653022766,3.028522562980652,2.91561439037323,,
