Date,GRADE,GPS,ADP,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2021-05-03,61.626453206364964,P,178.23516845703125,176.75686340332032,178.95291137695312,178.06667251586913,173.3091049194336,165.0176266479492,151.59374057769776
2021-05-04,60.629960346335615,P,180.57180786132807,176.3993896484375,179.06090393066407,178.27892379760743,173.73321502685548,165.1955989074707,151.82559589385986
2021-05-05,62.67066760760357,P,180.283203125,177.7101318359375,179.00039520263672,178.64431228637696,174.06727111816406,165.372166595459,152.0996131134033
2021-05-06,64.77681970732512,P,181.82855224609372,178.99853515624997,179.04601135253904,178.9757225036621,174.45242553710938,165.5479800415039,152.40071166992186
2021-05-07,67.13268475550245,A,181.42825317382807,180.46939697265623,178.95571289062497,179.2294021606445,174.85754364013673,165.70219314575195,152.6997171783447
2021-05-10,68.0363492584019,A,180.97210693359372,181.0167846679687,178.8868240356445,179.44537811279295,175.18907775878907,165.86805282592775,152.98934986114503
2021-05-11,68.22133411074165,A,181.0372467041016,181.1098724365234,178.75463104248044,179.5640701293945,175.56933410644533,166.0452149963379,153.2688759613037
2021-05-12,67.07876050205202,A,176.3546600341797,180.32416381835938,179.01714782714842,179.48447341918944,175.86427490234374,166.18620208740234,153.53400302886962
2021-05-13,66.19808339687457,A,179.2220001220703,179.8028533935547,179.40069427490232,179.5137985229492,176.28102355957031,166.3431739807129,153.80545963287352
2021-05-14,65.72968460167935,A,181.1955108642578,179.7563049316406,180.11285095214842,179.59292678833006,176.6029479980469,166.5198809814453,154.0800574874878
2021-05-17,65.48712073338395,A,181.13040161132807,179.78796386718747,180.4023742675781,179.6776428222656,176.8835598754883,166.6954737854004,154.3535065460205
2021-05-18,64.81399461122304,A,179.24057006835938,179.42862854003903,180.26925048828124,179.66507720947263,177.0774725341797,166.86828384399413,154.61782657623291
2021-05-19,64.6735229401511,A,177.65798950195312,179.68929443359372,180.00672912597656,179.50356216430663,177.25807189941406,167.03508560180663,154.86746185302735
2021-05-20,64.40506288423738,A,180.7300262451172,179.9908996582031,179.8968765258789,179.47144393920897,177.49229217529296,167.2104721069336,155.13392162322998
2021-05-21,63.920176945060156,P,181.791259765625,180.11004943847655,179.93317718505858,179.44444503784177,177.72520904541017,167.3964709472656,155.40706020355225
2021-05-24,64.18370572479634,P,183.4297332763672,180.56991577148438,180.17893981933594,179.53288192749022,177.87341217041015,167.66590927124022,155.68518821716307
2021-05-25,64.78578947904985,P,181.71682739257807,181.06516723632814,180.24689788818358,179.500764465332,178.00225219726562,167.9225717163086,155.953424911499
2021-05-26,65.97705623124834,A,180.95346069335935,181.72426147460936,180.70677795410157,179.86196289062497,178.12327209472656,168.17706466674804,156.22264904022217
2021-05-27,67.04074071743355,A,183.61595153808597,182.30144653320312,181.14617309570312,180.2734336853027,178.33142791748048,168.44938415527344,156.50404163360596
2021-05-28,67.62023646603964,A,182.48019409179688,182.4392333984375,181.27464141845704,180.6937461853027,178.55652618408203,168.68996994018553,156.78465141296385
2021-05-31,67.45279053916725,A,182.48019409179688,182.24932556152345,181.4096206665039,180.905997467041,178.77305969238282,168.95408096313477,157.05345611572267
2021-06-01,67.86975343148178,A,183.12257385253903,182.5304748535156,181.79782104492188,181.03353576660157,179.00895721435546,169.2195216369629,157.323642578125
2021-06-02,68.4707818760449,A,184.7330017089844,183.28638305664063,182.505322265625,181.2560256958008,179.25416259765626,169.54181777954102,157.60851570129395
2021-06-03,68.043379542913,A,183.38319396972656,183.23983154296874,182.77063903808593,181.33375778198243,179.44016204833986,169.8760856628418,157.88023399353028
2021-06-04,68.06833959025549,A,184.0627593994141,183.55634460449218,182.99778900146484,181.46548309326172,179.53381286621095,170.2244659423828,158.1538402557373
2021-06-07,68.11691126335849,A,183.13186645507807,183.68667907714843,182.96800231933594,181.57347106933594,179.6123831176758,170.56353729248048,158.43308700561522
2021-06-08,68.56262949835202,A,185.1426544189453,184.0906951904297,183.31058502197266,181.77874145507812,179.81700103759766,170.91475158691406,158.7249500656128
2021-06-09,68.08921911945929,A,184.50030517578125,184.04415588378907,183.66526947021484,182.1860237121582,179.99797302246094,171.25611587524415,158.99552799224853
2021-06-10,69.00793272522269,A,187.1192169189453,184.7913604736328,184.01559600830078,182.58088455200195,180.21400817871094,171.63589431762696,159.2944829559326
2021-06-11,69.70177556657406,A,186.7357177734375,185.3259521484375,184.44114837646484,182.85789489746094,180.42237335205078,172.00303924560546,159.59431133270263
2021-06-14,70.4212144387235,A,186.2867431640625,185.95692749023436,184.8218032836914,183.11571197509767,180.55342864990234,172.3499494934082,159.8918948364258
2021-06-15,70.46694841499928,A,186.15582275390625,186.15956115722656,185.12512817382813,183.461474609375,180.7500094604492,172.68767822265625,160.20090316772462
2021-06-16,70.3586045723252,A,184.4722595214844,186.1539520263672,185.09905395507812,183.80218811035155,180.97994598388672,172.99801284790038,160.49522510528564
2021-06-17,69.4639961140103,A,184.7247772216797,185.67506408691406,185.23321228027345,184.00192565917968,181.1704345703125,173.30086975097657,160.81130676269532
2021-06-18,67.5662449753684,A,180.4223480224609,184.41239013671876,184.86917114257812,183.9334800720215,181.2517883300781,173.57579940795898,161.09878284454345
2021-06-21,66.62551342456281,A,183.7613983154297,183.90732116699218,184.93212432861327,183.9500633239746,181.3939645385742,173.87272720336915,161.38853706359862
2021-06-22,65.57216355843292,P,184.06072998046875,183.4883026123047,184.8239318847656,184.06725845336913,181.5019110107422,174.15384719848632,161.6779455947876
2021-06-23,64.75344967904417,P,182.6016387939453,183.1141784667969,184.63406524658203,184.14966735839843,181.59501190185546,174.43473190307617,161.9566501235962
2021-06-24,63.89689184840478,P,183.39666748046875,182.8485565185547,184.26181030273438,184.1387031555176,181.69023529052734,174.68902084350586,162.2385927963257
2021-06-25,65.03969824652474,P,184.59385681152344,183.6828582763672,184.04762420654296,184.2443862915039,181.789853515625,174.98566024780274,162.5393264770508
2021-06-28,65.14177755420219,P,183.91107177734372,183.71279296874997,183.81005706787107,184.31593017578126,181.87935333251954,175.2695442199707,162.85534671783446
2021-06-29,65.50832026917864,A,184.83702087402344,183.86805114746093,183.6781768798828,184.40165252685546,181.98625610351561,175.56768875122071,163.16733737945557
2021-06-30,66.47275967924044,A,185.77235412597656,184.5021942138672,183.808186340332,184.45362014770507,182.0839373779297,175.87926177978517,163.50330417633057
2021-07-01,67.81491740592158,A,186.8853759765625,185.19993591308594,184.02424621582028,184.62872924804688,182.19419708251954,176.2032618713379,163.83525543212892
2021-07-02,68.69886710029093,A,188.4473419189453,185.97063293457032,184.82674560546874,184.84795837402345,182.31651916503907,176.54075134277343,164.15778995513915
2021-07-05,69.73681843176415,A,188.4473419189453,186.8778869628906,185.29533996582032,185.1137321472168,182.45224609375,176.878240814209,164.46756538391114
2021-07-06,70.36903591157578,A,188.1012725830078,187.5307373046875,185.69939422607422,185.26166305541992,182.5670880126953,177.2203274536133,164.7745513153076
2021-07-07,71.309818422849,A,190.18704223632807,188.4136749267578,186.4579345703125,185.54599990844727,182.89623901367187,177.57428787231444,165.082984085083
2021-07-08,71.31346164882741,A,188.80276489257807,188.79715270996093,186.99854431152343,185.63017730712892,183.1645635986328,177.86374404907227,165.3927403640747
2021-07-09,71.35553231389582,A,190.5424346923828,189.2161712646484,187.59340209960936,185.82051315307618,183.49393341064453,178.2012532043457,165.70672691345214
2021-07-12,71.34729172052977,A,190.57052612304688,189.64080810546872,188.25934753417968,186.0347023010254,183.74064056396483,178.52487274169923,166.01030616760255
2021-07-13,71.44805747791254,A,190.72015380859372,190.16458435058593,188.84766082763673,186.26291885375977,183.94360748291015,178.8384112548828,166.30864570617675
