Date,GRADE,GPS,VRTX,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2020-10-07,46.01621996631121,B,265.82000732421875,266.01800537109375,267.1560028076172,265.83099975585935,269.0111993408203,276.6918994140625,259.29024940490723
2020-10-08,45.520588623865734,C,268.5299987792969,265.0220031738281,267.6960021972656,266.475,268.7937994384766,276.53089935302734,259.5356494140625
2020-10-09,47.44898465479068,C,269.95001220703125,266.8520080566406,267.8730041503906,267.07450103759766,268.7527996826172,276.38079956054685,259.79549949645997
2020-10-12,48.154671954050734,C,274.6000061035156,267.97600708007815,268.56000366210935,267.564501953125,268.6544000244141,276.27719970703123,260.0483495330811
2020-10-13,50.570881010878175,C,276.0899963378906,270.9980041503906,269.13800354003905,268.02650146484376,268.6620001220703,276.37309967041017,260.30984954833986
2020-10-14,51.255553037947266,C,271.4599914550781,272.1260009765625,269.07200317382814,268.22200164794924,268.6265997314453,276.3025994873047,260.51169952392576
2020-10-15,43.241580986506044,B,215.27999877929688,261.4760009765625,263.24900207519534,265.41300201416016,267.46539978027346,275.68159942626954,260.43679954528807
2020-10-16,35.372294947045596,B,218.0800018310547,251.10199890136718,258.9770034790039,263.047501373291,266.36720001220704,274.9827995300293,260.38244956970215
2020-10-19,27.678131450804113,B,220.50999450683597,240.28399658203125,254.1300018310547,260.8730010986328,265.4027996826172,274.3214993286133,260.3525495147705
2020-10-20,18.60939467907966,B,214.5399932861328,227.9739959716797,249.48600006103516,258.2210014343262,264.4563998413086,273.6241993713379,260.2764994812012
2020-10-21,10.22680113790841,B,211.3800048828125,215.95799865722657,244.04199981689453,255.59900131225587,263.26699981689455,272.96789932250977,260.1626495361328
2020-10-22,11.638366186904307,B,210.0800018310547,214.91799926757812,238.1970001220703,252.94650115966797,262.12559997558594,272.34049926757814,260.03554954528806
2020-10-23,12.416634861681365,B,211.5800018310547,213.6179992675781,232.35999908447266,250.11650161743165,261.0113998413086,271.7993992614746,259.9142995452881
2020-10-26,12.082267979179358,B,207.1499938964844,210.9459991455078,225.61499786376953,247.08750076293944,259.67759979248046,271.2207991027832,259.77089950561526
2020-10-27,13.12385360727358,B,212.19000244140625,210.4760009765625,219.2249984741211,244.18150100708007,258.49519989013675,270.6341990661621,259.66189949035646
2020-10-28,14.226736973885416,B,208.33999633789065,209.8679992675781,212.91299896240236,240.99250106811525,257.26059967041016,269.9741990661621,259.53054946899414
2020-10-29,15.305602182678376,B,207.00999450683597,209.25399780273438,212.08599853515625,237.6675003051758,255.97219970703125,269.4053988647461,259.3960494232178
2020-10-30,16.699552405748978,B,208.3600006103516,208.60999755859376,211.11399841308594,235.0455009460449,254.71379974365234,268.8033988952637,259.29254943847656
2020-11-02,18.889893764205873,B,207.4199981689453,208.66399841308595,209.80499877929688,231.96750030517578,253.51359985351561,268.1998989868164,259.19279945373535
2020-11-03,20.784176450333295,B,211.13999938964844,208.45399780273436,209.46499938964843,229.4754997253418,252.28939971923828,267.5735990905762,259.0886494445801
2020-11-04,23.629574383164325,B,215.08999633789065,209.8039978027344,209.83599853515625,226.9389991760254,251.16539947509764,266.92359909057615,259.00204940795896
2020-11-05,25.480773340589877,B,219.47999572753903,212.297998046875,210.7759979248047,224.4864990234375,250.06819946289062,266.3264990234375,258.9478993988037
2020-11-06,26.813870313243328,C,220.27999877929688,214.68199768066407,211.6459976196289,222.00299835205078,249.074599609375,265.59659912109373,258.9140493774414
2020-11-09,28.452461604802682,C,222.8500061035156,217.76799926757812,213.21599884033202,219.41549835205078,247.94919982910156,264.8930990600586,258.8757494354248
2020-11-10,28.152569985583778,C,215.3500061035156,218.61000061035156,213.53199920654296,216.37849884033204,246.74640014648438,264.0885992431641,258.75419944763183
2020-11-11,27.54807742782346,C,216.72000122070312,218.93600158691407,214.36999969482423,213.6414993286133,245.44299987792968,263.3439993286133,258.63399948120116
2020-11-12,28.214590534564763,C,218.30999755859372,218.702001953125,215.5,213.79299926757812,244.4607995605469,262.5755993652344,258.5299494934082
2020-11-13,30.066258000231574,C,225.5200042724609,219.75000305175777,217.21600036621095,214.16499938964844,243.6411996459961,261.9693992614746,258.45724952697753
2020-11-16,31.423403517566744,C,224.2700042724609,220.03400268554682,218.9010009765625,214.35299987792968,242.79659973144533,261.3602993774414,258.35484954833987
2020-11-17,34.379310289709586,C,222.9600067138672,221.55600280761718,220.08300170898437,214.7740005493164,242.0836001586914,260.68679946899414,258.2305995941162
2020-11-18,36.15402855817549,C,216.3500061035156,221.48200378417968,220.20900268554686,215.02250061035156,241.1498001098633,259.9874995422363,258.10129959106445
2020-11-19,35.38719981207887,C,211.97000122070312,220.21400451660156,219.45800323486327,215.11700057983398,240.27620025634766,259.1961994934082,257.9606996154785
2020-11-20,33.628526002881706,C,215.2100067138672,218.15200500488282,218.9510040283203,215.29850082397462,239.42120056152345,258.4372994995117,257.81764961242675
2020-11-23,32.524147039379,B,217.8699951171875,216.87200317382812,218.4530029296875,215.83450088500976,238.48260070800782,257.70289947509764,257.6878995513916
2020-11-24,31.0000686340977,B,216.5,215.5800018310547,218.56800231933593,216.05000076293945,237.4756005859375,256.8772994995117,257.5407495880127
2020-11-25,30.930386265290974,B,218.1000061035156,215.93000183105468,218.70600280761718,216.5380012512207,236.48660095214845,256.0990994262695,257.39234962463377
2020-11-26,31.60983270369175,B,218.1000061035156,217.1560028076172,218.68500366210932,217.09250183105468,235.4194012451172,255.32609954833984,257.2573496246338
2020-11-27,33.23220418037071,C,226.7100067138672,219.45600280761718,218.80400390625,218.01000213623047,234.6458010864258,254.6486994934082,257.15944969177247
2020-11-30,35.025703176518405,C,227.75,221.4320037841797,219.1520034790039,219.0265022277832,233.92080108642577,254.077999420166,257.11314971923827
2020-12-01,37.316429750151904,C,230.3000030517578,224.19200439453124,219.88600311279296,219.98450241088867,233.17520141601562,253.44269958496093,257.11464973449705
2020-12-02,38.65045355634467,C,226.6999969482422,225.91200256347656,220.92100219726564,220.56500244140625,232.4328012084961,252.75859970092773,257.0879497528076
2020-12-03,40.16114234486218,C,226.8699951171875,227.66600036621094,222.41100158691407,220.93450241088868,231.7076010131836,252.12169967651369,257.1057997131348
2020-12-04,40.29224259875905,C,228.32000732421875,227.98800048828124,223.7220016479492,221.33650283813478,230.91040130615235,251.4595997619629,257.1272497558594
2020-12-07,39.314111671099354,C,227.05999755859372,227.85,224.64100189208983,221.54700241088867,230.09700103759766,250.69919967651367,257.1010997772217
2020-12-08,38.90767498593875,C,229.8300018310547,227.75599975585936,225.9740020751953,222.27100219726563,229.28740112304686,250.08349975585938,257.1089498138428
2020-12-09,37.90837199467167,C,224.3800048828125,227.29200134277343,226.602001953125,222.65400238037108,228.33260131835937,249.41499969482422,257.00424980163575
2020-12-10,36.76472371900716,C,224.0399932861328,226.7260009765625,227.1960006713867,222.94050216674805,227.34320098876952,248.81079971313477,256.9378997802734
2020-12-11,35.972204992401956,C,224.1699981689453,225.8959991455078,226.94199981689454,222.87300186157228,226.61060119628905,248.26759979248047,256.89124977111817
2020-12-14,36.341645348162665,C,228.1300048828125,226.11000061035156,226.9800003051758,223.06600189208984,225.79360107421874,247.7067999267578,256.9336498260498
2020-12-15,36.022114904215066,C,228.80999755859372,225.90599975585937,226.83099975585938,223.35850143432617,225.15020080566407,247.20970001220704,256.9251498413086
2020-12-16,37.70447388870181,C,232.1100006103516,227.45199890136718,227.37200012207032,224.14650115966796,224.4760006713867,246.74360000610352,256.9839998626709
2020-12-17,40.24485881203597,C,236.9199981689453,230.0279998779297,228.3770004272461,225.39400100708008,223.8438006591797,246.31880004882814,257.14829986572266
2020-12-18,42.49476361831228,C,236.72000122070312,232.53800048828126,229.21699981689454,226.46950073242186,223.17920043945313,245.96600006103515,257.2275998687744
2020-12-21,43.83023634481713,C,234.5500030517578,233.8220001220703,229.96600036621095,227.3035011291504,222.37820037841797,245.51630020141602,257.4014998626709
2020-12-22,44.939965978232834,C,234.8999938964844,235.03999938964844,230.4729995727539,228.2235008239746,221.55440032958984,245.10820022583007,257.5237998199463
2020-12-23,45.34243425535365,C,235.83999633789065,235.78599853515624,231.6189987182617,229.11050033569336,220.8420004272461,244.7343000793457,257.6380998229981
2020-12-24,45.60936499819729,C,234.4600067138672,235.29400024414062,232.66100006103517,229.92850036621093,221.2256005859375,244.34550018310546,257.7319498443604
2020-12-25,46.053270719999176,C,234.4600067138672,234.84200134277344,233.69000091552735,230.31600036621094,221.55320068359376,243.96020034790038,257.8742498779297
2020-12-28,46.6089798473933,C,232.47000122070312,234.4260009765625,234.1240005493164,230.5520004272461,221.79240081787108,243.59760025024414,258.02554985046385
2020-12-29,47.289193308314445,A,233.4900054931641,234.14400329589844,234.59200134277344,230.7115005493164,222.1714010620117,243.31390045166015,258.0773498535156
2020-12-30,47.67216275367581,A,232.67999267578125,233.51200256347656,234.6490005493164,231.01050033569337,222.5974008178711,242.9322003173828,258.19029983520505
2020-12-31,47.50648196456885,A,236.33999633789065,233.88800048828125,234.59100036621095,231.4840003967285,223.1226007080078,242.62410034179686,258.2495497894287
2021-01-01,47.5157546442504,A,236.33999633789065,234.26399841308594,234.5529998779297,231.8849998474121,223.61780059814453,242.31460021972657,258.34504974365234
2021-01-04,46.72466005971473,P,229.42999267578125,233.65599670410157,234.04099884033204,232.00349960327148,224.06340057373046,241.87050018310546,258.3325997161865
2021-01-05,45.55788788364473,P,228.5800018310547,232.6739959716797,233.40899963378905,231.94099960327148,224.39120056152345,241.44320022583008,258.2857497406006
2021-01-06,44.60034850343058,P,226.6499938964844,231.4679962158203,232.48999938964843,232.05449905395508,224.7574005126953,241.00900009155274,258.29159973144533
2021-01-07,43.91738890676218,B,232.8999938964844,230.7799957275391,232.33399810791016,232.49749908447265,225.27520050048827,240.62370010375977,258.2452996826172
2021-01-08,43.80196006765592,B,237.0,230.91199645996093,232.58799743652344,233.13899917602538,225.84800048828126,240.2809001159668,258.2387496948242
2021-01-11,44.423152645223496,B,234.63999938964844,231.95399780273436,232.80499725341798,233.4644989013672,226.3924005126953,239.95300018310547,258.13544967651364
2021-01-12,44.61101158437433,B,229.3800048828125,232.11399841308594,232.3939971923828,233.4929992675781,226.7572006225586,239.52330017089844,258.043999710083
2021-01-13,44.20842985217403,C,227.1000061035156,232.2040008544922,231.83599853515625,233.24249954223632,226.9974008178711,239.08140014648438,257.93119972229005
2021-01-14,42.564056459725826,C,226.1199951171875,230.8480010986328,230.81399841308593,232.70249938964844,227.13020080566406,238.59920013427734,257.82874969482424
2021-01-15,40.1714938500774,B,225.5500030517578,228.55800170898436,229.73499908447266,232.14399948120118,227.23560089111328,238.15510025024415,257.72344970703125
2021-01-18,38.13063756958804,B,225.5500030517578,226.74000244140626,229.3470001220703,231.69399948120116,227.28960083007811,237.61940032958984,257.58979972839353
2021-01-19,38.069365591577814,B,231.91000366210935,227.24600219726562,229.68000030517578,231.54449996948242,227.62080078125,237.18360046386718,257.43729972839355
2021-01-20,39.173386230359846,B,236.6999969482422,229.16600036621094,230.68500061035155,231.5875,228.0204006958008,236.73170028686525,257.34464973449707
2021-01-21,41.20026905377767,C,238.63999938964844,231.6700012207031,231.25900115966797,231.79649963378907,228.42700073242187,236.44390014648437,257.2140496826172
2021-01-22,42.88909634771963,C,237.58999633789065,234.0779998779297,231.31800079345703,231.95299911499023,228.66840057373048,236.1548001098633,257.04969970703127
2021-01-25,45.19486557102061,C,241.30999755859372,237.22999877929686,231.98500061035156,232.39499893188477,229.00920043945314,235.90290008544923,256.88994964599607
2021-01-26,46.086982340805015,C,237.63999938964844,238.3759979248047,232.81100006103514,232.60249862670898,229.30280029296875,235.69320022583008,256.7641497039795
2021-01-27,44.38100004691955,C,225.25,236.08599853515625,232.6259994506836,232.23099899291992,229.48080017089845,235.31530014038086,256.54354972839354
2021-01-28,43.228994655920935,C,230.0399932861328,234.36599731445312,233.01799926757812,231.91599884033204,229.84220001220703,235.05920013427735,256.35419967651364
2021-01-29,42.32227592968279,B,229.0800018310547,232.66399841308595,233.37099914550782,231.55299911499023,230.11959991455078,234.7704002380371,256.15029975891116
2021-02-01,41.06766718111968,B,231.7700042724609,230.75599975585936,233.9929992675781,231.6699996948242,230.39760009765624,234.44010040283203,255.9665997314453
2021-02-02,38.14340958691009,B,217.3300018310547,226.69400024414062,232.53499908447264,231.1074996948242,230.41420013427734,233.94490036010743,255.7684497833252
2021-02-03,36.517208721672006,B,211.0,223.84400024414063,229.96499938964843,230.325,230.27220001220704,233.37940048217774,255.5681997680664
2021-02-04,34.02464425181066,B,213.7100067138672,220.5780029296875,227.4720001220703,229.36550064086913,230.18440002441406,232.80190063476562,255.38074981689454
2021-02-05,31.803145586456072,B,215.25999450683597,217.81400146484376,225.23899993896484,228.27850036621095,229.95539978027344,232.30060043334962,255.1825498199463
2021-02-08,28.896946996564328,B,214.3699951171875,214.33399963378906,222.5449996948242,227.2650001525879,229.6877996826172,231.8043003845215,254.9309497833252
2021-02-09,28.29206925858666,B,213.82000732421875,213.6320007324219,220.16300048828126,226.48700027465821,229.3581997680664,231.26670059204102,254.63839988708497
2021-02-10,28.858862052946247,B,212.52999877929688,213.93800048828126,218.89100036621093,225.75849990844728,229.0747998046875,230.7538005065918,254.35074989318846
2021-02-11,29.012418012469663,B,210.5,213.2959991455078,216.93700103759767,224.97750015258788,228.74739990234374,230.22750045776368,254.05319984436036
2021-02-12,29.46352969347247,B,213.97999572753903,213.03999938964844,215.4270004272461,224.39899978637695,228.46059967041015,229.68550048828126,253.76494979858398
2021-02-15,30.092199161434227,B,213.97999572753903,212.96199951171874,213.64799957275392,223.82049942016602,228.19899963378907,229.14800033569335,253.40844978332518
2021-02-16,30.11017058886189,B,210.2700042724609,212.2519989013672,212.94199981689454,222.7384994506836,227.8077996826172,228.54760040283202,253.07744979858398
2021-02-17,30.336600857472835,B,214.8500061035156,212.7160003662109,213.3270004272461,221.64599990844727,227.61719970703126,227.9749005126953,252.76654983520507
2021-02-18,30.23983628727549,B,209.8300018310547,212.58200073242182,212.93899993896486,220.20550003051758,227.3329998779297,227.3381004333496,252.43069984436036
2021-02-19,29.33817394038155,B,207.0200042724609,211.1900024414062,212.11500091552733,218.6770004272461,226.99,226.80030059814453,252.02234985351564
2021-02-22,29.54283886753791,B,214.9600067138672,211.38600463867186,212.17400207519532,217.35950088500977,226.7266000366211,226.2601005554199,251.6764998626709
2021-02-23,30.58429394260642,B,216.44000244140625,212.62000427246093,212.43600158691407,216.29950103759765,226.47920013427733,225.81470046997072,251.34729988098144
2021-02-24,30.9160063195614,B,217.0399932861328,213.05800170898436,212.88700103759766,215.8890007019043,226.17779998779298,225.32690032958985,251.00939987182616
2021-02-25,31.39967566289638,C,212.97999572753903,213.68800048828126,213.13500061035157,215.0360008239746,225.69899993896485,224.77140029907227,250.65114982604982
2021-02-26,32.274388511676335,C,212.5500030517578,214.79400024414062,212.99200134277345,214.20950088500976,225.21559997558595,224.19740020751954,250.2890998840332
2021-03-01,31.60123714585892,C,210.3800048828125,213.87799987792968,212.6320022583008,213.14000091552734,224.73220001220704,223.5552001953125,249.91619995117188
2021-03-02,31.255999370162453,C,212.05999755859372,213.0019989013672,212.81100158691407,212.8765007019043,224.2754000854492,222.91490020751954,249.64399993896484
2021-03-03,30.186289360302553,B,208.44000244140625,211.28200073242186,212.1700012207031,212.7485008239746,223.72740020751954,222.2847003173828,249.29364990234376
2021-03-04,30.96226826291983,B,207.7899932861328,210.24400024414064,211.96600036621095,212.4525001525879,223.19399993896485,222.20980026245118,248.94569984436035
2021-03-05,32.247787134217695,B,211.97999572753903,210.12999877929687,212.46199951171874,212.28850021362305,222.7443997192383,222.148800201416,248.56579986572265
2021-03-08,34.30461523814544,B,213.5800018310547,210.7699981689453,212.3239990234375,212.2490005493164,222.36659973144532,222.07950027465822,248.20049980163574
2021-03-09,35.543947526962235,B,214.0399932861328,211.16599731445314,212.08399810791016,212.2599998474121,221.9775994873047,222.0745002746582,247.84934982299805
2021-03-10,37.7482365965105,B,214.2899932861328,212.33599548339845,211.80899810791016,212.3479995727539,221.60979949951172,222.1036001586914,247.53574974060058
2021-03-11,39.07264770452893,C,215.1499938964844,213.80799560546876,212.0259979248047,212.58049926757812,221.1859994506836,222.15430007934572,247.24739967346193
2021-03-12,39.718693286832355,C,214.3300018310547,214.2779968261719,212.20399780273436,212.5979995727539,220.74579956054689,222.1818000793457,246.99059967041015
2021-03-15,41.268272901821945,C,219.6499938964844,215.49199523925782,213.13099670410156,212.88149948120116,220.55019958496095,222.3068000793457,246.76379959106444
2021-03-16,42.48472371134226,C,218.9900054931641,216.48199768066405,213.8239974975586,213.31749954223633,220.35839965820313,222.3748001098633,246.5044995880127
2021-03-17,43.11421179377473,C,217.0800018310547,217.03999938964844,214.68799743652343,213.4289993286133,220.16699981689453,222.46220016479492,246.2181996154785
2021-03-18,43.068340160570195,C,213.3600006103516,216.68200073242187,215.2449981689453,213.60549926757812,219.77619995117186,222.52570022583006,245.9655495452881
2021-03-19,43.4508933508367,C,216.1100006103516,217.03800048828126,215.65799865722656,214.05999908447265,219.3583999633789,222.60320022583008,245.70329956054687
2021-03-22,42.867056210135765,C,218.82000732421875,216.87200317382812,216.18199920654297,214.25299911499025,219.0420001220703,222.7172003173828,245.4585496520996
2021-03-23,41.685387878826994,C,213.58999633789065,215.7920013427735,216.13699951171878,214.11049880981446,218.72619995117188,222.74170028686524,245.1576496887207
2021-03-24,40.36373310572417,C,211.5399932861328,214.6839996337891,215.8619995117188,213.83549880981445,218.41499969482422,222.70620025634764,244.81489967346192
2021-03-25,39.663631173505614,C,212.3600006103516,214.48399963378907,215.58300018310553,213.80449905395508,218.1397998046875,222.6350003051758,244.48074966430664
2021-03-26,38.83585526172234,B,214.63999938964844,214.18999938964845,215.6139999389649,213.90899887084962,217.92159973144533,222.5786003112793,244.08759971618653
2021-03-29,38.03104362448456,B,216.7100067138672,213.76799926757812,215.32000122070312,214.22549896240236,217.7447998046875,222.51720031738282,243.7051496887207
2021-03-30,37.61669877191395,B,212.9900054931641,213.64800109863282,214.72000122070312,214.27199935913086,217.3663998413086,222.4936003112793,243.2910997772217
2021-03-31,38.00201321441353,B,214.88999938964844,214.31800231933593,214.5010009765625,214.59449920654296,216.93019989013672,222.47530029296874,242.90964981079102
2021-04-01,37.824001638533545,B,213.0399932861328,214.4540008544922,214.46900024414063,214.85699920654298,216.41819976806642,222.42260025024413,242.49909980773927
2021-04-02,37.35536181029692,B,213.0399932861328,214.13399963378907,214.16199951171876,214.90999908447264,215.92719970703126,222.29780014038087,242.13359970092773
2021-04-05,36.91527486127999,C,215.32000732421875,213.8559997558594,213.81199951171874,214.99699935913085,215.40739990234374,222.20830017089844,241.7842997741699
2021-04-06,37.181334863573156,C,215.3000030517578,214.31799926757813,213.98300018310547,215.05999984741212,214.96059997558595,222.13170013427734,241.40924980163575
2021-04-07,37.105290363829646,B,212.72000122070312,213.88399963378907,214.1010009765625,214.98150024414062,214.71,222.09540008544923,241.04144981384277
2021-04-08,36.89385423828954,B,210.27999877929688,213.33200073242188,213.89300079345702,214.73800048828124,214.31480010986328,222.07850006103516,240.6373497772217
2021-04-09,37.269142688850266,B,213.3500061035156,213.39400329589844,213.76400146484374,214.6890007019043,214.0002001953125,222.05990005493163,240.24859977722167
2021-04-12,37.20148399589931,B,213.6000061035156,213.0500030517578,213.4530014038086,214.38650131225586,213.6368002319336,222.01720016479493,239.86004981994628
2021-04-13,37.53610432139542,B,215.94000244140625,213.1780029296875,213.7480010986328,214.23400115966797,213.60900024414062,222.011600189209,239.44444984436035
2021-04-14,38.188873273675135,B,217.1300048828125,214.06000366210938,213.9720016479492,214.23650131225585,213.73160034179688,222.00190017700194,239.05049980163574
2021-04-15,40.01224167736982,C,221.1000061035156,216.22400512695313,214.7780029296875,214.62350158691407,213.87940032958986,222.03190017700194,238.6789998626709
2021-04-16,40.89342795118473,C,219.38999938964844,217.4320037841797,215.41300354003906,214.7875015258789,213.9620004272461,221.95870010375975,238.30369979858398
2021-04-19,42.093554322680426,C,219.17999267578125,218.54800109863282,215.79900207519532,214.80550079345704,214.05820037841798,221.87300003051757,237.9754997253418
2021-04-20,42.6478242065381,C,220.16000366210935,219.39200134277343,216.28500213623047,215.13400115966797,214.18500030517578,221.7716000366211,237.60714981079101
2021-04-21,42.91241069111609,C,219.75999450683597,219.91799926757812,216.98900146484374,215.5450012207031,214.32960021972656,221.70220001220704,237.23039985656737
2021-04-22,41.93792121967731,C,215.97999572753903,218.8939971923828,217.55900115966796,215.7260009765625,214.43920013427734,221.59330001831054,236.8574998474121
2021-04-23,41.56661506091225,C,217.8999938964844,218.59599609375,218.01399993896484,215.8890007019043,214.51760009765624,221.4890998840332,236.47434982299805
2021-04-26,40.92847961401743,C,216.97000122070312,218.15399780273438,218.3509994506836,215.9020004272461,214.57740020751953,221.3881999206543,236.043699798584
2021-04-27,40.26203613484823,C,215.52999877929688,217.22799682617188,218.30999908447265,216.02900009155275,214.68260009765626,221.24519989013672,235.66434982299805
2021-04-28,39.1264750668987,C,213.47999572753903,215.9719970703125,217.94499816894532,215.95849990844727,214.6551998901367,221.136199798584,235.2755997467041
2021-04-29,38.53168435495251,B,211.8600006103516,215.147998046875,217.0209976196289,215.8995002746582,214.69579986572265,221.01439987182619,234.91259979248048
2021-04-30,38.962757016554896,B,218.1999969482422,215.20799865722657,216.9019973754883,216.15750045776366,214.91939971923827,220.95469985961915,234.6111498260498
2021-05-03,39.29344676787829,B,217.9499969482422,215.40399780273438,216.77899780273438,216.28899993896485,214.9791995239258,220.85289978027345,234.27984985351563
2021-05-04,39.23879256997782,B,214.8500061035156,215.26799926757812,216.247998046875,216.26650009155273,214.94739959716796,220.71329986572266,233.96149993896483
2021-05-05,39.46910028324703,B,213.8699951171875,215.34599914550782,215.65899810791015,216.32399978637696,214.88399963378907,220.53089981079103,233.63724990844727
2021-05-06,39.76952816294415,C,213.16000366210935,215.6059997558594,215.3769989013672,216.46800003051757,214.88759979248047,220.29329986572264,233.30604995727538
2021-05-07,39.086996811779876,B,215.00999450683597,214.96799926757814,215.08799896240234,216.5509994506836,214.93679962158203,220.07619979858399,233.02109992980957
2021-05-10,38.50111480621125,B,212.8999938964844,213.95799865722657,214.68099822998047,216.51599884033203,214.98719940185546,219.85969970703124,232.68799995422364
2021-05-11,38.40054550096209,B,213.0,213.58799743652344,214.4279983520508,216.3689987182617,215.0059994506836,219.6406997680664,232.37444999694824
2021-05-12,38.48486919576955,B,212.67999267578125,213.3499969482422,214.347998046875,216.14649810791016,215.09079925537108,219.4090997314453,232.07169990539552
2021-05-13,38.69660623719441,B,214.3500061035156,213.58799743652344,214.5969985961914,215.80899810791016,215.22199951171876,219.2079997253418,231.77674995422365
2021-05-14,38.96097281040366,B,217.08999633789065,214.00399780273438,214.48599853515626,215.69399795532226,215.32419952392578,219.03429962158202,231.49724998474122
2021-05-17,39.56411497143974,B,216.3500061035156,214.69400024414062,214.32599945068358,215.552498626709,215.379599609375,218.87309967041017,231.23534996032714
2021-05-18,39.95760824481763,B,214.6499938964844,215.0239990234375,214.30599822998047,215.27699813842773,215.39179962158204,218.68469955444337,230.99930000305176
2021-05-19,40.07569278917983,B,214.0500030517578,215.29800109863282,214.3239990234375,214.99149856567382,215.38699981689453,218.4983996582031,230.71529998779297
2021-05-20,40.356925025974455,C,216.6100006103516,215.75,214.66899871826172,215.02299880981445,215.41619995117188,218.30109970092772,230.4626000213623
2021-05-21,39.90550572541497,C,213.42999267578125,215.01799926757812,214.51099853515626,214.79949874877929,215.3981997680664,218.07199966430665,230.1932999420166
2021-05-24,39.12161064848502,B,211.22000122070312,213.99199829101562,214.34299926757814,214.5119987487793,215.2295999145508,217.88989974975587,229.88019996643067
2021-05-25,38.250685638164796,B,208.75999450683597,212.81399841308593,213.91899871826172,214.17349853515626,215.02499969482423,217.69169967651368,229.56744995117188
2021-05-26,37.444312525889806,B,206.8000030517578,211.36399841308594,213.33099975585938,213.8394989013672,214.81939971923828,217.4931997680664,229.25109992980958
2021-05-27,36.168193871467004,B,207.30999755859372,209.50399780273438,212.6269989013672,213.61199874877929,214.69839965820313,217.2372998046875,228.93049995422362
2021-05-28,35.42076776970679,B,208.6300048828125,208.54400024414062,211.78099975585937,213.1334991455078,214.54879974365235,216.9535998535156,228.61724998474122
2021-05-31,35.10548818686889,B,208.6300048828125,208.0260009765625,211.00899963378907,212.66749954223633,214.34499969482422,216.69349990844728,228.32325004577638
2021-06-01,35.4739006858734,B,209.6699981689453,208.20800170898437,210.51100006103516,212.40849914550782,214.26659973144533,216.4963998413086,228.0098500061035
2021-06-02,36.24955890185395,B,210.3800048828125,208.92400207519532,210.1440002441406,212.23399963378907,214.24339996337892,216.32919982910155,227.70529998779296
2021-06-03,37.08595576260857,B,211.1499938964844,209.69200134277344,209.5979995727539,212.1334991455078,214.21919982910157,216.17949981689452,227.38934997558593
2021-06-04,37.874131566232485,B,209.92999267578125,209.95199890136718,209.2479995727539,211.87949905395507,214.12499969482423,216.02329971313478,227.08919998168946
2021-06-07,38.34771318430488,B,209.16000366210935,210.05799865722656,209.04199981689453,211.69249954223633,213.97399963378905,215.85939971923827,226.73940002441407
2021-06-08,38.662989484193915,B,211.1300048828125,210.35,209.27900085449218,211.59899978637696,213.93679962158203,215.65159973144532,226.41760009765625
2021-06-09,38.82960442890144,B,213.55999755859372,210.98599853515626,209.9550003051758,211.64300003051758,213.91019958496094,215.42019973754884,226.07595001220704
2021-06-10,39.60119905822773,C,216.7700042724609,212.11000061035156,210.9010009765625,211.76399993896484,213.9847998046875,215.20149978637696,225.82269996643066
2021-06-11,37.108575632623044,B,193.0200042724609,208.7280029296875,209.34000091552736,210.56050033569335,213.58440002441407,214.75579986572265,225.45529998779296
2021-06-14,34.967418658505174,B,194.8000030517578,205.8560028076172,207.95700073242188,209.48300018310547,213.17399993896484,214.2906999206543,225.09680000305175
2021-06-15,31.809833151700023,B,188.97000122070312,201.42400207519532,205.88700103759766,208.1990005493164,212.64739990234375,213.80399993896484,224.74860008239747
2021-06-16,28.42324090934523,B,187.4900054931641,196.2100036621094,203.5980010986328,206.87100067138672,212.14279998779296,213.4263999938965,224.37085006713866
2021-06-17,24.44993378907616,B,188.3600006103516,190.5280029296875,201.31900177001953,205.45850067138673,211.70440002441407,213.00960006713868,224.034400100708
2021-06-18,24.581073788151084,B,187.8500061035156,189.49400329589844,199.11100311279296,204.17950134277345,211.19440002441405,212.59730010986328,223.6838501739502
2021-06-21,24.379787115651364,B,187.6999969482422,188.07400207519532,196.96500244140626,203.00350112915038,210.67639984130858,212.1566000366211,223.29835021972656
2021-06-22,25.40354672750531,B,188.8699951171875,188.0540008544922,194.73900146484374,202.00900115966797,210.13499969482422,211.87199996948243,222.9084501647949
2021-06-23,26.414957425940134,B,187.5200042724609,188.06000061035155,192.13500213623047,201.0450012207031,209.5427996826172,211.63720001220702,222.50830024719238
2021-06-24,27.71312522292887,B,191.94000244140625,188.7760009765625,189.652001953125,200.27650146484376,208.959599609375,211.41949996948242,222.11070030212403
2021-06-25,29.419626958843708,B,194.33999633789065,190.0739990234375,189.78400115966798,199.56200103759767,208.45859954833983,211.21029998779298,221.7554502105713
2021-06-28,31.7711482719301,B,197.82000732421875,192.0980010986328,190.08600158691405,199.02150115966796,208.0313998413086,211.04480010986327,221.42455024719237
2021-06-29,33.47161953644915,B,196.77999877929688,193.68000183105468,190.86700134277345,198.37700119018555,207.56379974365234,210.87440002441406,221.07055030822755
2021-06-30,36.09779152879383,C,201.6300048828125,196.502001953125,192.28100128173827,197.93950119018555,207.20119995117187,210.76540008544922,220.7596002960205
2021-07-01,38.457371455079155,C,202.2100067138672,198.55600280761718,193.66600189208984,197.49250183105468,206.92580017089844,210.6825001525879,220.4550003051758
