Date,GRADE,GPS,DHR,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2008-06-11,47.57342156004355,A,16.024938583374023,16.21370658874512,16.04033136367798,15.866653060913086,15.71294662475586,15.424716663360595,16.104238896369935
2008-06-12,47.34509901591415,A,16.188997268676758,16.10757522583008,16.110207557678223,15.865235424041748,15.721372356414795,15.434760208129882,16.106329321861267
2008-06-13,47.395793372633,A,16.565715789794922,16.21289520263672,16.18332462310791,15.882653713226318,15.733322124481202,15.448631620407104,16.111810607910158
2008-06-16,47.42541899005344,A,16.464445114135742,16.279327392578125,16.258263397216798,15.909793758392334,15.745028877258301,15.462421712875367,16.116826004981995
2008-06-17,47.44691137855251,A,16.39963722229004,16.328746795654297,16.2868221282959,15.93784589767456,15.754143276214599,15.47562445640564,16.119655990600585
2008-06-18,47.50197518781937,A,16.26798439025879,16.37735595703125,16.295531272888184,15.970960903167725,15.76435115814209,15.488259782791138,16.122252621650695
2008-06-19,47.589960988883625,A,16.608257293701172,16.461207962036134,16.284391593933105,16.02433052062988,15.781405010223388,15.502576913833618,16.126105508804322
2008-06-20,47.50028412590993,A,16.21937370300293,16.391939544677733,16.302417373657228,16.067268753051756,15.800524635314941,15.511061544418334,16.127154083251952
2008-06-23,47.43028756844353,A,16.21937370300293,16.34292526245117,16.31112632751465,16.11020698547363,15.825720520019532,15.52051802635193,16.128435344696044
2008-06-24,47.37038821164844,A,16.0958251953125,16.282162857055663,16.305454826354982,16.14666419029236,15.845042705535889,15.531856899261475,16.126185455322265
2008-06-25,47.33305398370891,A,16.16472625732422,16.26151123046875,16.31943359375,16.17988247871399,15.856912212371826,15.545464019775391,16.123187532424925
2008-06-26,47.07819271067813,P,15.447458267211914,16.029351425170898,16.245279693603514,16.17774362564087,15.865454540252685,15.551088581085205,16.116765155792237
2008-06-27,46.90372346737353,P,15.575098991394045,15.900496482849121,16.146218013763427,16.16477131843567,15.872458400726318,15.558495712280273,16.110930380821227
2008-06-30,46.74547776585977,P,15.662238121032717,15.789069366455077,16.065997314453124,16.16213035583496,15.879868202209472,15.56630859375,16.10589545249939
2008-07-01,46.6208874053407,P,15.69666862487793,15.709238052368164,15.995700454711914,16.141261291503906,15.887926235198975,15.574567050933839,16.099586095809936
2008-07-02,46.36484323881562,P,15.230652809143066,15.522423362731933,15.891967296600342,16.093749284744263,15.885084133148194,15.573124084472656,16.091796689033508
