Date,GRADE,GPS,CTLT,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2017-02-10,61.53766101590185,A,29.25,28.522000122070313,27.957999992370606,27.264999866485596,26.606199913024902,25.570299949645996,25.189299964904784
2017-02-13,61.740518599865766,A,28.5,28.626000213623048,28.194000053405762,27.373499870300293,26.70399990081787,25.593199958801268,25.209599962234496
2017-02-14,62.06575164417122,A,29.239999771118164,28.802000045776367,28.442000007629396,27.541499900817872,26.81899990081787,25.621899948120117,25.23194995880127
2017-02-15,62.403756600757866,A,29.190000534057617,28.96800003051758,28.56200008392334,27.70099992752075,26.929199905395507,25.65069995880127,25.25614995956421
2017-02-16,62.42141054058294,A,28.90999984741211,29.018000030517577,28.66400012969971,27.848499965667724,27.020399894714355,25.683799953460692,25.281699962615967
2017-02-17,62.19799122772531,A,29.059999465942383,28.979999923706053,28.751000022888185,27.99099998474121,27.110799865722655,25.715999946594238,25.30774995803833
2017-02-20,62.12532173563841,A,29.059999465942383,29.091999816894532,28.85900001525879,28.116999912261964,27.19159984588623,25.7482999420166,25.327499952316284
2017-02-21,61.68790568075471,A,28.8799991607666,29.019999694824218,28.910999870300294,28.214999866485595,27.257199821472167,25.777699928283692,25.3442999458313
2017-02-22,61.153282164574954,A,28.399999618530277,28.86199951171875,28.914999771118165,28.260999870300292,27.303999824523927,25.80299991607666,25.355749940872194
2017-02-23,60.6202146409801,A,28.229999542236328,28.725999450683595,28.871999740600586,28.296999835968016,27.333999824523925,25.82549991607666,25.363949937820436
2017-02-24,60.11579049794427,A,28.350000381469727,28.583999633789062,28.781999778747558,28.369999885559082,27.363399848937988,25.8521999168396,25.36244994163513
2017-02-27,59.92469788241409,P,29.11000061035156,28.5939998626709,28.842999839782713,28.51849994659424,27.409799842834474,25.88179992675781,25.36664994239807
2017-02-28,59.76298048845453,P,28.700000762939453,28.55800018310547,28.788999938964842,28.61549997329712,27.446399841308594,25.92199993133545,25.36639994621277
