Date,GRADE,GPS,NRG,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2005-06-01,43.01204273429129,A,13.622652053833008,13.457923316955567,13.133013725280762,12.721183252334594,12.712225379943847,13.267417945861816,12.323643798828124
2005-06-02,43.234175057705386,A,13.766889572143556,13.539150619506836,13.252957248687744,12.818352270126343,12.722245960235595,13.274933366775512,12.340287818908692
2005-06-03,43.25749612661152,A,13.645425796508787,13.594566154479981,13.361133575439453,12.900718259811402,12.729837265014648,13.281461887359619,12.356666111946106
2005-06-06,43.071596179838565,A,13.375935554504396,13.596083641052246,13.420725250244141,12.951010799407959,12.735075187683105,13.285295505523681,12.371640019416809
2005-06-07,42.53039847839065,A,13.212721824645996,13.524724960327148,13.448053646087647,12.973974657058715,12.740085411071778,13.288369960784912,12.38579785823822
2005-06-08,42.00905938525873,A,13.224109649658203,13.445016479492187,13.451469898223877,12.99181432723999,12.753294353485108,13.292545156478882,12.400012636184693
2005-06-09,41.566160106036286,A,13.444255828857422,13.380489730834961,13.459820175170899,13.040968036651611,12.762935256958007,13.299832830429077,12.415423054695129
2005-06-10,41.40430226620281,A,13.637842178344728,13.378973007202148,13.486769580841065,13.119349002838135,12.772120876312256,13.310195045471191,12.431991176605225
2005-06-13,41.61069509087197,A,13.778276443481444,13.459441184997559,13.527762413024902,13.20380253791809,12.781382255554199,13.321088581085204,12.449261469841003
2005-06-14,42.06896784169472,A,13.876965522766112,13.592289924621582,13.558507442474365,13.28882565498352,12.793148956298829,13.332969007492066,12.466892352104187
2005-06-15,42.42348856049902,A,13.755507469177246,13.69856948852539,13.57179298400879,13.352403354644775,12.804308357238769,13.342648038864136,12.484447355270385
2005-06-16,42.668059767121285,A,13.892145156860352,13.788147354125977,13.584318542480469,13.418637895584107,12.816074924468994,13.352592687606812,12.502609624862671
2005-06-17,42.764209883727915,A,13.971854209899902,13.854949760437012,13.61696138381958,13.489047479629516,12.832016716003418,13.36143656730652,12.521284308433533
2005-06-20,42.7516725675222,A,14.028791427612305,13.905052757263183,13.682246971130372,13.551486110687256,12.846971683502197,13.368876094818114,12.541002802848816
2005-06-21,42.69092359526375,A,14.040180206298828,13.937695693969726,13.764992809295654,13.60652322769165,12.865114994049073,13.375176887512207,12.561252717971803
