Date,GRADE,GPS,WAT,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1997-02-12,48.48436039974027,P,7.0,7.2625,7.365625,7.4046875,7.448125,7.5484375,7.45125
1997-02-13,48.44376929663675,P,7.0,7.19375,7.31875,7.403125,7.444375,7.5434375,7.45140625
1997-02-14,48.35117585919005,P,6.9375,7.0875,7.271875,7.396875,7.439375,7.5340625,7.45109375
1997-02-17,48.282595892034216,B,6.9375,7.00625,7.21875,7.3859375,7.433125,7.5215625,7.45109375
1997-02-18,48.22670695471751,B,6.8125,6.9375,7.140625,7.34375,7.419375,7.5109375,7.4509375
1997-02-19,48.18547856019552,B,6.75,6.8875,7.075,7.3015625,7.404375,7.49625,7.4490625
1997-02-20,48.13014815210284,B,6.75,6.8375,7.015625,7.253125,7.388125,7.480625,7.44734375
1997-02-21,48.14293477538396,B,7.0,6.85,6.96875,7.2296875,7.3775,7.4690625,7.4475
1997-02-24,48.18687034212332,B,7.15625,6.89375,6.95,7.209375,7.371875,7.4578125,7.44890625
1997-02-25,48.26973032921888,B,7.15625,6.9625,6.95,7.1828125,7.365625,7.448125,7.450625
1997-02-26,48.39134244150768,B,7.34375,7.08125,6.984375,7.175,7.363125,7.4390625,7.4515625
1997-02-27,48.50966412170008,C,7.34375,7.2,7.01875,7.16875,7.35625,7.4303125,7.45109375
1997-02-28,48.60197073488132,C,7.53125,7.30625,7.078125,7.175,7.354375,7.4234375,7.4515625
1997-03-03,48.67036330314477,C,7.59375,7.39375,7.14375,7.18125,7.354375,7.4190625,7.45234375
1997-03-04,48.7010690283639,C,7.4375,7.45,7.20625,7.1734375,7.350625,7.4109375,7.4528125
1997-03-05,48.69173655833337,C,7.40625,7.4625,7.271875,7.1734375,7.34625,7.404375,7.45375
1997-03-06,48.67045637015598,C,7.3125,7.45625,7.328125,7.171875,7.339375,7.3953125,7.453125
1997-03-07,48.611602829030694,C,7.34375,7.41875,7.3625,7.165625,7.33375,7.3875,7.4521875
1997-03-10,48.54180215706788,B,7.3125,7.3625,7.378125,7.1640625,7.328125,7.37875,7.45265625
1997-03-11,48.49512210091285,B,7.1875,7.3125,7.38125,7.165625,7.32,7.37,7.45375
1997-03-12,48.44844564826631,C,7.15625,7.2625,7.3625,7.1734375,7.31125,7.361875,7.45546875
1997-03-13,48.402185898454654,C,7.0,7.2,7.328125,7.1734375,7.300625,7.3515625,7.45703125
1997-03-14,48.36279659617501,B,6.96875,7.125,7.271875,7.175,7.289375,7.3425,7.45875
1997-03-17,48.322299625766185,B,6.90625,7.04375,7.203125,7.1734375,7.27625,7.3365625,7.4590625
1997-03-18,48.32206659428713,B,7.0625,7.01875,7.165625,7.1859375,7.26875,7.3303125,7.45953125
1997-03-19,48.28300317282219,B,6.78125,6.94375,7.103125,7.1875,7.255625,7.320625,7.45796875
1997-03-20,48.2941763860401,B,6.90625,6.925,7.0625,7.1953125,7.245,7.3121875,7.4578125
1997-03-21,48.304412802632804,B,6.875,6.90625,7.015625,7.1890625,7.235,7.3040625,7.45703125
1997-03-24,48.32914635250426,B,6.90625,6.90625,6.975,7.1765625,7.22625,7.2965625,7.45640625
1997-03-25,48.31986864468329,B,6.90625,6.875,6.946875,7.1640625,7.220625,7.2896875,7.45703125
1997-03-26,48.34135317063121,B,6.78125,6.875,6.909375,7.1359375,7.213125,7.2825,7.4553125
1997-03-27,48.34426657520486,B,6.84375,6.8625,6.89375,7.1109375,7.209375,7.2778125,7.45359375
1997-03-28,48.353056890860245,B,6.84375,6.85625,6.88125,7.0765625,7.205,7.271875,7.4521875
1997-03-31,48.32919840183706,B,6.6875,6.8125,6.859375,7.03125,7.195625,7.265625,7.44953125
1997-04-01,48.29032407270478,B,6.6875,6.76875,6.821875,6.99375,7.17625,7.2603125,7.4465625
1997-04-02,48.27869498335959,B,6.6875,6.75,6.8125,6.9578125,7.158125,7.2534375,7.44359375
1997-04-03,48.24099088021609,B,6.6875,6.71875,6.790625,6.9265625,7.1375,7.2453125,7.439375
1997-04-04,48.22029363992508,B,6.78125,6.70625,6.78125,6.8984375,7.12375,7.2390625,7.43203125
1997-04-07,48.246473602335605,B,6.875,6.74375,6.778125,6.8765625,7.11,7.2328125,7.4259375
1997-04-08,48.30921297545768,B,7.0,6.80625,6.7875,6.8671875,7.09625,7.22875,7.4221875
1997-04-09,48.301373895134155,B,6.59375,6.7875,6.76875,6.8390625,7.078125,7.2209375,7.41609375
1997-04-10,48.25637553148983,B,6.25,6.7,6.709375,6.8015625,7.05375,7.2109375,7.40828125
1997-04-11,48.19385405766792,B,6.21875,6.5875,6.646875,6.7640625,7.03,7.200625,7.40171875
1997-04-14,48.10425644433253,B,6.125,6.4375,6.590625,6.725,7.003125,7.191875,7.39609375
1997-04-15,47.96566162755314,B,6.0625,6.25,6.528125,6.675,6.9725,7.185,7.38796875
1997-04-16,47.89146378643492,B,5.9375,6.11875,6.453125,6.6328125,6.943125,7.176875,7.37859375
1997-04-17,47.86755474994121,B,5.84375,6.0375,6.36875,6.5796875,6.913125,7.1678125,7.36890625
1997-04-18,47.88386761707212,B,6.09375,6.0125,6.3,6.540625,6.885625,7.1609375,7.3609375
1997-04-21,47.891985829895724,B,5.96875,5.98125,6.209375,6.49375,6.858125,7.1525,7.35328125
1997-04-22,48.0281629408029,B,6.59375,6.0875,6.16875,6.478125,6.846875,7.15,7.3509375
1997-04-23,48.19557457227078,B,6.71875,6.24375,6.18125,6.475,6.84125,7.1446875,7.349375
1997-04-24,48.428901672644315,B,7.0625,6.4875,6.2625,6.4859375,6.8425,7.1434375,7.348125
1997-04-25,48.6035243172964,C,6.96875,6.6625,6.3375,6.4921875,6.843125,7.14125,7.3471875
1997-04-28,48.84310235208983,C,7.1875,6.90625,6.44375,6.5171875,6.848125,7.140625,7.34890625
1997-04-29,48.97646359967002,A,7.34375,7.05625,6.571875,6.55,6.85875,7.1390625,7.3528125
1997-04-30,49.07628715006532,A,7.40625,7.19375,6.71875,6.5859375,6.871875,7.138125,7.35625
1997-05-01,49.06051619186312,A,7.21875,7.225,6.85625,6.6125,6.88125,7.1346875,7.35640625
1997-05-02,49.102038311501566,A,7.5,7.33125,6.996875,6.6484375,6.89125,7.134375,7.35890625
1997-05-05,49.09269294845833,A,7.5625,7.40625,7.15625,6.6828125,6.899375,7.135625,7.36171875
1997-05-06,49.02683787719331,A,7.40625,7.41875,7.2375,6.703125,6.904375,7.135,7.36359375
1997-05-07,48.971971675474556,A,7.53125,7.44375,7.31875,6.75,6.908125,7.135625,7.36625
1997-05-08,48.936319699607814,A,7.34375,7.46875,7.346875,6.8046875,6.908125,7.1321875,7.36671875
1997-05-09,48.88131136398107,A,7.53125,7.475,7.403125,6.8703125,6.908125,7.13125,7.3675
1997-05-12,48.81759731265205,A,7.53125,7.46875,7.4375,6.940625,6.906875,7.130625,7.36828125
1997-05-13,48.82417123011667,A,7.59375,7.50625,7.4625,7.0171875,6.91,7.1303125,7.3675
1997-05-14,48.78316919904674,C,7.4375,7.4875,7.465625,7.0921875,6.910625,7.1284375,7.3659375
1997-05-15,48.79649287477619,C,7.46875,7.5125,7.490625,7.1734375,6.91375,7.1265625,7.36453125
1997-05-16,48.79877862617641,C,7.65625,7.5375,7.50625,7.2515625,6.92,7.126875,7.364375
1997-05-19,48.81032946544858,C,7.65625,7.5625,7.515625,7.3359375,6.926875,7.1275,7.36328125
1997-05-20,48.83498540070904,A,7.875,7.61875,7.5625,7.4,6.940625,7.1303125,7.36390625
1997-05-21,48.89764484188438,A,7.9375,7.71875,7.603125,7.4609375,6.95625,7.13375,7.36421875
1997-05-22,48.93706390078262,A,7.9375,7.8125,7.6625,7.5046875,6.975,7.1378125,7.36484375
1997-05-23,48.976075046069305,A,8.03125,7.8875,7.7125,7.5578125,6.99625,7.1428125,7.366875
1997-05-26,49.01202101912225,A,8.03125,7.9625,7.7625,7.6,7.01875,7.1475,7.36953125
1997-05-27,49.017225779915826,A,8.09375,8.00625,7.8125,7.6375,7.039375,7.1540625,7.37375
1997-05-28,49.00763422190943,A,8.0,8.01875,7.86875,7.6671875,7.06375,7.1596875,7.3784375
1997-05-29,48.999006630292655,A,8.03125,8.0375,7.925,7.7078125,7.08625,7.165625,7.38171875
1997-05-30,48.97111190286358,A,8.0625,8.04375,7.965625,7.7359375,7.11,7.1725,7.38359375
1997-06-02,48.98851991829381,A,8.34375,8.10625,8.034375,7.775,7.13875,7.1825,7.386875
1997-06-03,49.00856470971175,A,8.375,8.1625,8.084375,7.8234375,7.168125,7.194375,7.38890625
1997-06-04,49.03836970667973,A,8.375,8.2375,8.128125,7.865625,7.2,7.2065625,7.39171875
1997-06-05,49.08407334243259,A,8.46875,8.325,8.18125,7.921875,7.2325,7.2209375,7.395
1997-06-06,49.15438046819039,A,8.59375,8.43125,8.2375,7.975,7.2675,7.23625,7.39875
1997-06-09,49.18040452536061,A,8.65625,8.49375,8.3,8.03125,7.306875,7.25125,7.4028125
1997-06-10,49.17941610961717,A,8.53125,8.525,8.34375,8.078125,7.34375,7.26,7.40703125
1997-06-11,49.151317850266274,A,8.3125,8.5125,8.375,8.121875,7.37625,7.2671875,7.41140625
1997-06-12,49.06506091664168,A,8.09375,8.4375,8.38125,8.153125,7.404375,7.2709375,7.41578125
1997-06-13,48.962131489360274,A,8.125,8.34375,8.3875,8.1765625,7.43125,7.2775,7.419375
1997-06-16,48.840117379781475,A,8.09375,8.23125,8.3625,8.1984375,7.455625,7.2828125,7.4228125
1997-06-17,48.75144216526851,P,8.15625,8.15625,8.340625,8.2125,7.47875,7.2875,7.42578125
1997-06-18,48.70114195324761,P,8.125,8.11875,8.315625,8.221875,7.509375,7.29375,7.42859375
1997-06-19,48.67423925070361,P,7.9375,8.0875,8.2625,8.221875,7.543125,7.2984375,7.42953125
1997-06-20,48.66408374077768,P,8.03125,8.06875,8.20625,8.221875,7.579375,7.3046875,7.4315625
1997-06-23,48.64771927436508,P,7.84375,8.01875,8.125,8.2125,7.61375,7.3084375,7.43328125
1997-06-24,48.61184737672002,P,7.75,7.9375,8.046875,8.1953125,7.6475,7.31,7.4340625
1997-06-25,48.6465608106847,P,8.1875,7.95,8.034375,8.2046875,7.6925,7.3178125,7.43734375
1997-06-26,48.75689170375765,P,8.4375,8.05,8.06875,8.225,7.744375,7.32875,7.44234375
1997-06-27,48.8648567253677,A,8.5625,8.15625,8.1125,8.25,7.79375,7.3396875,7.44828125
1997-06-30,49.0716142149687,A,8.96875,8.38125,8.2,8.28125,7.85375,7.3559375,7.45640625
1997-07-01,49.25133134203704,A,8.75,8.58125,8.259375,8.3,7.896875,7.371875,7.463125
1997-07-02,49.31021027356072,A,8.671875,8.678125,8.3140625,8.31484375,7.9359375,7.38859375,7.468515625
1997-07-03,49.30831181324961,A,8.75,8.740625,8.3953125,8.32890625,7.9696875,7.40609375,7.474765625
1997-07-04,49.285541222814736,A,8.75,8.778125,8.4671875,8.33671875,8.0053125,7.42421875,7.479140625
1997-07-07,49.163838499107094,A,8.71875,8.728125,8.5546875,8.33984375,8.0359375,7.44203125,7.481796875
1997-07-08,49.13890815254518,A,8.9375,8.765625,8.6734375,8.36015625,8.0678125,7.46328125,7.487109375
1997-07-09,49.126107503397776,A,8.859375,8.803125,8.740625,8.3875,8.096875,7.484375,7.4903125
1997-07-10,49.08847173998003,A,8.71875,8.796875,8.76875,8.41875,8.126875,7.5040625,7.49234375
1997-07-11,49.02775606729267,A,8.5625,8.759375,8.76875,8.440625,8.148125,7.5196875,7.494375
1997-07-14,49.01402970531819,A,8.796875,8.775,8.7515625,8.47578125,8.1728125,7.53609375,7.496953125
1997-07-15,48.94494672618955,A,8.78125,8.74375,8.7546875,8.50703125,8.2003125,7.55234375,7.500234375
1997-07-16,48.92389837413188,A,8.9375,8.759375,8.78125,8.54765625,8.2284375,7.56828125,7.503671875
1997-07-17,48.90822004668903,A,8.71875,8.759375,8.778125,8.58671875,8.2559375,7.58203125,7.506171875
1997-07-18,48.90661562938493,A,8.578125,8.7625,8.7609375,8.6140625,8.276875,7.5925,7.50796875
1997-07-21,48.89093167438589,A,8.640625,8.73125,8.753125,8.65390625,8.2990625,7.60296875,7.511015625
1997-07-22,48.87575617043953,P,8.671875,8.709375,8.7265625,8.7,8.320625,7.6153125,7.513125
1997-07-23,48.83753973205915,P,8.75,8.671875,8.715625,8.728125,8.346875,7.62875,7.5165625
1997-07-24,48.82405539989458,P,8.71875,8.671875,8.715625,8.7421875,8.371875,7.6428125,7.5190625
1997-07-25,48.854436475170736,P,8.8125,8.71875,8.740625,8.7546875,8.395,7.6575,7.5225
1997-07-28,48.87224821326112,A,8.90625,8.771875,8.7515625,8.7515625,8.42,7.6734375,7.52609375
1997-07-29,48.87275939109785,A,8.765625,8.790625,8.75,8.75234375,8.4378125,7.68921875,7.529609375
1997-07-30,48.86143254994292,A,8.75,8.790625,8.73125,8.75625,8.4540625,7.70515625,7.533515625
1997-07-31,48.88711332685003,A,8.953125,8.8375,8.7546875,8.76640625,8.474375,7.7246875,7.538125
1997-08-01,48.87812469575453,A,8.859375,8.846875,8.7828125,8.771875,8.4909375,7.74359375,7.543046875
1997-08-04,48.875476192270305,A,8.859375,8.8375,8.8046875,8.77890625,8.5075,7.763125,7.54984375
1997-08-05,48.89356586706966,A,8.90625,8.865625,8.828125,8.77734375,8.52375,7.7815625,7.5559375
1997-08-06,48.90698033347257,A,8.78125,8.871875,8.83125,8.7734375,8.539375,7.8015625,7.56109375
1997-08-07,48.87448023738613,A,8.796875,8.840625,8.8390625,8.77734375,8.5546875,7.82046875,7.566328125
1997-08-08,48.81279132954157,A,8.484375,8.765625,8.80625,8.7734375,8.563125,7.8365625,7.5703125
1997-08-11,48.724820366136235,P,8.40625,8.675,8.75625,8.75390625,8.564375,7.8515625,7.5740625
1997-08-12,48.62829477775773,P,8.34375,8.5625,8.7140625,8.73203125,8.56375,7.8659375,7.5778125
1997-08-13,48.549339565444306,P,8.328125,8.471875,8.671875,8.7015625,8.5628125,7.88140625,7.581953125
1997-08-14,48.4480524347361,P,8.171875,8.346875,8.59375,8.67421875,8.556875,7.8946875,7.58625
1997-08-15,48.395916047324896,P,8.09375,8.26875,8.5171875,8.65,8.546875,7.9071875,7.58953125
1997-08-18,48.3756333271078,P,8.09375,8.20625,8.440625,8.62265625,8.535625,7.92125,7.5934375
1997-08-19,48.3393066412066,P,7.921875,8.121875,8.3421875,8.58515625,8.5234375,7.93359375,7.596953125
1997-08-20,48.34477673731885,P,8.171875,8.090625,8.28125,8.55625,8.520625,7.9484375,7.6009375
1997-08-21,48.37422166093621,P,8.078125,8.071875,8.209375,8.52421875,8.5203125,7.96234375,7.603828125
1997-08-22,48.41913811147003,P,8.140625,8.08125,8.175,8.490625,8.520625,7.9759375,7.6075
1997-08-25,48.44598119424571,P,8.0625,8.075,8.140625,8.4484375,8.52,7.9878125,7.6103125
1997-08-26,48.52709985961508,P,8.1875,8.128125,8.125,8.41953125,8.520625,7.9996875,7.61421875
1997-08-27,48.534291823752625,P,8.03125,8.1,8.0953125,8.38359375,8.51875,8.0140625,7.6175
1997-08-28,48.57743567861985,P,8.140625,8.1125,8.0921875,8.34296875,8.5228125,8.03296875,7.621953125
1997-08-29,48.62885400321411,P,8.328125,8.15,8.115625,8.31640625,8.52875,8.0540625,7.62734375
1997-09-01,48.705540120426114,P,8.328125,8.203125,8.1390625,8.28984375,8.5384375,8.07609375,7.633984375
1997-09-02,48.78180304170408,A,8.5,8.265625,8.196875,8.26953125,8.5534375,8.10046875,7.642734375
1997-09-03,48.90114035055328,A,8.625,8.384375,8.2421875,8.26171875,8.5621875,8.12734375,7.652109375
1997-09-04,49.00393568485136,A,8.765625,8.509375,8.3109375,8.26015625,8.56875,8.1565625,7.6621875
1997-09-05,49.052201418116084,A,8.671875,8.578125,8.3640625,8.26953125,8.5709375,8.18234375,7.671640625
1997-09-08,49.09871153596496,A,8.75,8.6625,8.4328125,8.28671875,8.5665625,8.21015625,7.681328125
1997-09-09,49.09785733687439,A,8.75,8.7125,8.4890625,8.30703125,8.5665625,8.23171875,7.690859375
1997-09-10,49.06581204738277,A,8.671875,8.721875,8.553125,8.32421875,8.5665625,8.25125,7.69796875
1997-09-11,48.97854963109334,A,8.5,8.66875,8.5890625,8.340625,8.5615625,8.265625,7.70453125
1997-09-12,49.16798127745907,A,10.109375,8.95625,8.7671875,8.44140625,8.58875,8.29703125,7.719140625
1997-09-15,49.33549208789524,A,10.078125,9.221875,8.9421875,8.540625,8.6159375,8.3259375,7.73328125
1997-09-16,49.63679574080916,A,10.90625,9.653125,9.1828125,8.68984375,8.6553125,8.3615625,7.7503125
1997-09-17,49.93922890506221,A,10.84375,10.0875,9.4046875,8.8234375,8.695,8.3959375,7.76703125
1997-09-18,50.31603377476781,A,11.0,10.5875,9.628125,8.96953125,8.740625,8.43375,7.78421875
1997-09-19,50.348574151081806,A,10.90625,10.746875,9.8515625,9.1078125,8.7875,8.4678125,7.80109375
1997-09-22,50.45237017314651,A,11.3125,10.99375,10.1078125,9.2703125,8.8378125,8.5053125,7.82046875
1997-09-23,50.304299015481554,A,10.71875,10.95625,10.3046875,9.396875,8.8765625,8.5384375,7.83671875
1997-09-24,50.172114666548715,A,10.6875,10.925,10.50625,9.5296875,8.9115625,8.57,7.8528125
1997-09-25,50.029804960767876,A,10.84375,10.89375,10.740625,9.66484375,8.9540625,8.605,7.86859375
1997-09-26,49.937380136622835,A,10.9375,10.9,10.8234375,9.7953125,9.00125,8.6390625,7.88515625
1997-09-29,49.80478374450606,A,11.1875,10.875,10.934375,9.93828125,9.0521875,8.675625,7.903125
1997-09-30,49.77765589705245,A,11.046875,10.940625,10.9484375,10.065625,9.0996875,8.71015625,7.920234375
1997-10-01,49.78350600433054,A,11.25,11.053125,10.9890625,10.196875,9.1496875,8.74828125,7.938359375
1997-10-02,49.79876729810099,A,11.578125,11.2,11.046875,10.3375,9.206875,8.789375,7.95796875
1997-10-03,49.877660514311344,A,11.734375,11.359375,11.1296875,10.490625,9.2653125,8.83015625,7.978515625
1997-10-06,49.81439574254272,A,11.140625,11.35,11.1125,10.61015625,9.31,8.865,7.99625
1997-10-07,49.85655923942482,A,11.453125,11.43125,11.1859375,10.7453125,9.36375,8.90078125,8.015546875
1997-10-08,49.853457751722914,A,11.421875,11.465625,11.259375,10.8828125,9.4171875,8.935625,8.0346875
1997-10-09,49.75876103632296,A,11.1875,11.3875,11.29375,11.0171875,9.461875,8.968125,8.05296875
1997-10-10,49.650590568413655,A,11.5625,11.353125,11.35625,11.08984375,9.5159375,9.0034375,8.073125
1997-10-13,49.67378230768515,A,11.484375,11.421875,11.3859375,11.16015625,9.5684375,9.03796875,8.092734375
1997-10-14,49.60343419275722,A,11.578125,11.446875,11.4390625,11.19375,9.621875,9.0728125,8.1134375
1997-10-15,49.559707662349005,A,11.671875,11.496875,11.48125,11.23515625,9.6796875,9.10953125,8.134609375
1997-10-16,49.52216577392503,A,11.375,11.534375,11.4609375,11.25390625,9.73125,9.14296875,8.154296875
1997-10-17,49.400917669272,A,10.984375,11.41875,11.3859375,11.2578125,9.78125,9.1721875,8.17234375
1997-10-20,49.301289965220825,P,11.09375,11.340625,11.38125,11.246875,9.835,9.1996875,8.19109375
1997-10-21,49.317490419357284,P,11.71875,11.36875,11.4078125,11.296875,9.9025,9.233125,8.21375
1997-10-22,49.31250445983815,P,11.6875,11.371875,11.434375,11.346875,9.9696875,9.26625,8.23640625
1997-10-23,49.368936582339416,A,11.609375,11.41875,11.4765625,11.38515625,10.0384375,9.29765625,8.259296875
1997-10-24,49.50657084472156,A,11.625,11.546875,11.4828125,11.41953125,10.1090625,9.32796875,8.282109375
1997-10-27,49.515732161275245,A,11.0625,11.540625,11.440625,11.41328125,10.1684375,9.35203125,8.301640625
1997-10-28,49.385221135401345,A,11.0,11.396875,11.3828125,11.4109375,10.23,9.37671875,8.318359375
1997-10-29,49.24121120822853,P,10.921875,11.24375,11.3078125,11.39453125,10.285,9.4028125,8.335
1997-10-30,49.06768203075626,P,10.734375,11.06875,11.24375,11.35234375,10.338125,9.42921875,8.350078125
1997-10-31,48.94075059794837,P,11.0,10.94375,11.2453125,11.315625,10.3953125,9.45796875,8.367734375
1997-11-03,48.907919951968694,P,10.71875,10.875,11.2078125,11.29453125,10.4484375,9.48421875,8.383515625
1997-11-04,48.86177136412315,P,10.578125,10.790625,11.09375,11.25078125,10.49625,9.5084375,8.39796875
1997-11-05,48.82071823153891,P,10.40625,10.6875,10.965625,11.2,10.54375,9.53125,8.4125
1997-11-06,48.80301804115194,P,10.3125,10.603125,10.8359375,11.15625,10.5871875,9.555,8.42671875
1997-11-07,48.69627800862052,P,10.25,10.453125,10.6984375,11.090625,10.625625,9.5771875,8.4409375
1997-11-10,48.629355282414366,P,10.234375,10.35625,10.615625,11.028125,10.66375,9.60109375,8.454765625
1997-11-11,48.59525897012324,P,10.078125,10.25625,10.5234375,10.953125,10.6953125,9.624375,8.4671875
1997-11-12,48.5470866556318,P,9.875,10.15,10.41875,10.86328125,10.7203125,9.64125,8.47953125
1997-11-13,48.50551182207104,P,9.859375,10.059375,10.33125,10.7875,10.7421875,9.65546875,8.492109375
1997-11-14,48.52261309587909,P,9.984375,10.00625,10.2296875,10.7375,10.7684375,9.6696875,8.5046875
1997-11-17,48.508875798744846,P,10.0,9.959375,10.1578125,10.6828125,10.7934375,9.68,8.51796875
1997-11-18,48.53564158703558,P,10.109375,9.965625,10.1109375,10.60234375,10.820625,9.69359375,8.532734375
1997-11-19,48.6204867290787,P,10.15625,10.021875,10.0859375,10.52578125,10.8503125,9.7084375,8.548515625
1997-11-20,48.78113717475685,P,10.65625,10.18125,10.1203125,10.478125,10.8934375,9.7275,8.566796875
1997-11-21,48.89844712433262,P,10.75,10.334375,10.1703125,10.434375,10.90625,9.7475,8.585859375
1997-11-24,48.979765519430565,A,10.453125,10.425,10.1921875,10.40390625,10.91375,9.76484375,8.6034375
1997-11-25,49.022498922897505,A,10.4375,10.490625,10.228125,10.37578125,10.904375,9.77984375,8.6215625
1997-11-26,49.06118060229284,A,10.53125,10.565625,10.29375,10.35625,10.898125,9.7965625,8.64046875
1997-11-27,48.992922926378974,A,10.53125,10.540625,10.3609375,10.34609375,10.88875,9.8146875,8.659375
1997-11-28,48.95885726790255,A,10.703125,10.53125,10.4328125,10.33125,10.8846875,9.83609375,8.677890625
1997-12-01,48.95162985341123,A,10.625,10.565625,10.4953125,10.3265625,10.8709375,9.854375,8.695234375
1997-12-02,48.98606616275021,A,10.6875,10.615625,10.553125,10.33203125,10.8703125,9.8734375,8.712890625
1997-12-03,49.00722392721974,A,10.796875,10.66875,10.6171875,10.3515625,10.8725,9.89203125,8.73015625
1997-12-04,49.03803565917942,A,10.828125,10.728125,10.634375,10.37734375,10.8721875,9.913125,8.747578125
1997-12-05,49.06611859423473,A,10.96875,10.78125,10.65625,10.41328125,10.8728125,9.93703125,8.764765625
1997-12-08,49.11177821772179,A,11.0,10.85625,10.7109375,10.4515625,10.8690625,9.960625,8.781796875
1997-12-09,49.094313580296614,A,10.703125,10.859375,10.7375,10.4828125,10.8621875,9.9809375,8.798125
1997-12-10,48.993591631084975,A,10.296875,10.759375,10.7140625,10.50390625,10.843125,9.99640625,8.812578125
1997-12-11,48.88520041337015,A,10.21875,10.6375,10.6828125,10.521875,10.8159375,10.01140625,8.827109375
1997-12-12,48.770458946469695,P,10.375,10.51875,10.65,10.54140625,10.78875,10.02703125,8.842265625
1997-12-15,48.63276146261197,P,10.234375,10.365625,10.6109375,10.553125,10.770625,10.0403125,8.856875
1997-12-16,48.547232746668364,P,10.265625,10.278125,10.56875,10.5609375,10.746875,10.0553125,8.872265625
1997-12-17,48.54477774003113,P,10.234375,10.265625,10.5125,10.56484375,10.723125,10.07015625,8.88765625
1997-12-18,48.510902733598435,P,9.953125,10.2125,10.425,10.5296875,10.6984375,10.08015625,8.902421875
1997-12-19,48.42590656672676,P,9.78125,10.09375,10.30625,10.48125,10.6628125,10.089375,8.916484375
1997-12-22,48.37847353097097,P,9.859375,10.01875,10.1921875,10.4515625,10.6303125,10.099375,8.93125
1997-12-23,48.29795083580003,P,9.6875,9.903125,10.090625,10.4140625,10.5925,10.1071875,8.944375
1997-12-24,48.18895987163963,P,9.46875,9.75,10.0078125,10.3609375,10.5484375,10.1140625,8.9578125
1997-12-25,48.150963266242364,P,9.46875,9.653125,9.9328125,10.3078125,10.5103125,10.12078125,8.970625
1997-12-26,48.12580928773976,P,9.171875,9.53125,9.8125,10.23125,10.4740625,10.12765625,8.982109375
1997-12-29,48.10632477691874,P,9.375,9.434375,9.7265625,10.16875,10.4396875,10.13734375,8.994453125
1997-12-30,48.12180301208414,P,9.5,9.396875,9.65,10.109375,10.3953125,10.14890625,9.007421875
1997-12-31,48.17083361868114,P,9.53125,9.409375,9.5796875,10.04609375,10.3521875,10.1609375,9.021171875
1998-01-01,48.21123907343797,P,9.53125,9.421875,9.5375,9.98125,10.310625,10.17453125,9.034609375
1998-01-02,48.28274888616506,P,9.390625,9.465625,9.4984375,9.90234375,10.2659375,10.1875,9.04734375
1998-01-05,48.281628666214345,P,9.140625,9.41875,9.4265625,9.809375,10.2275,10.19796875,9.059609375
1998-01-06,48.38304121379628,P,9.8125,9.48125,9.4390625,9.76484375,10.20375,10.216875,9.075234375
1998-01-07,48.436450277553085,P,9.515625,9.478125,9.44375,9.72578125,10.175625,10.2303125,9.089375
1998-01-08,48.606315634987475,P,10.296875,9.63125,9.5265625,9.7296875,10.166875,10.2525,9.107421875
1998-01-09,48.747410831434166,A,10.046875,9.7625,9.6140625,9.71328125,10.1478125,10.2715625,9.12375
1998-01-12,48.95668115844857,A,10.140625,9.9625,9.690625,9.70859375,10.13625,10.29234375,9.140078125
1998-01-13,49.00661972754704,A,10.109375,10.021875,9.7515625,9.70078125,10.126875,10.3115625,9.155625
1998-01-14,49.12500501057833,A,10.1875,10.15625,9.8171875,9.6984375,10.1225,10.333125,9.17359375
1998-01-15,49.08985617452826,A,10.203125,10.1375,9.884375,9.7109375,10.1203125,10.35375,9.193359375
1998-01-16,49.11528254920494,A,10.25,10.178125,9.9703125,9.734375,10.1203125,10.37296875,9.213515625
