Date,GRADE,GPS,AZO,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1992-07-06,40.52499540542904,C,13.9375,14.15,14.0125,14.11875,16.12,17.27375,15.854375
1992-07-07,40.551617366449854,C,14.0625,14.1625,14.08125,14.1,16.0725,17.234375,15.8671875
1992-07-08,40.54337313171686,B,13.8125,13.9875,14.1125,14.075,16.0075,17.190625,15.878125
1992-07-09,40.54419827458434,B,13.9375,13.9625,14.1125,14.05,15.9275,17.141875,15.89171875
1992-07-10,40.54107781559083,B,14.0,13.95,14.1,14.003125,15.8475,17.086875,15.9059375
1992-07-13,40.54149552407298,B,14.3125,14.025,14.0875,13.95625,15.76125,17.038125,15.9225
1992-07-14,40.533099438826376,B,14.1875,14.05,14.10625,13.921875,15.67875,16.995625,15.93765625
1992-07-15,40.53454482649939,B,14.125,14.1125,14.05,13.915625,15.58875,16.945,15.95328125
1992-07-16,40.54192498171244,B,14.25,14.175,14.06875,13.953125,15.5025,16.888125,15.970625
1992-07-17,40.55541515313555,B,14.25,14.225,14.0875,13.996875,15.42125,16.8375,15.98734375
1992-07-20,40.55855394101775,C,14.0625,14.175,14.1,14.05625,15.33875,16.78375,16.00125
1992-07-21,40.56567331405963,C,14.3125,14.2,14.125,14.103125,15.27375,16.73375,16.01640625
1992-07-22,40.56597273829903,C,13.75,14.125,14.11875,14.115625,15.20125,16.684375,16.02796875
1992-07-23,40.58318394671377,C,14.75,14.225,14.2,14.15625,15.15625,16.648125,16.0446875
1992-07-24,40.595703273750026,C,14.75,14.325,14.275,14.1875,15.1025,16.61375,16.06078125
1992-07-27,40.63962050870842,C,15.875,14.6875,14.43125,14.259375,15.065,16.59375,16.08265625
1992-07-28,40.67803656799176,C,15.875,15.0,14.6,14.353125,15.02625,16.57625,16.10421875
1992-07-29,40.73163907351821,C,15.9375,15.4375,14.78125,14.415625,14.99875,16.560625,16.1259375
1992-07-30,40.751164421323466,C,15.6875,15.625,14.925,14.496875,14.96875,16.539375,16.148125
1992-07-31,40.76780705699293,C,15.5,15.775,15.05,14.56875,14.93375,16.51375,16.1703125
1992-08-03,40.7582838399403,C,15.75,15.75,15.21875,14.659375,14.90375,16.49125,16.19296875
1992-08-04,40.73979565971208,C,15.625,15.7,15.35,14.7375,14.865,16.465625,16.21265625
1992-08-05,40.71497824779848,C,15.4375,15.6,15.51875,14.81875,14.8325,16.4325,16.2309375
1992-08-06,40.69210405819683,C,15.25,15.5125,15.56875,14.884375,14.8,16.3975,16.2475
1992-08-07,40.65228002764544,C,14.4375,15.3,15.5375,14.90625,14.7375,16.351875,16.26
1992-08-10,40.60460367105407,C,14.5,15.05,15.4,14.915625,14.67875,16.303125,16.2728125
1992-08-11,40.57912082097851,B,15.0,14.925,15.3125,14.95625,14.63125,16.260625,16.2884375
1992-08-12,40.561324819451734,B,15.25,14.8875,15.24375,15.0125,14.58875,16.2175,16.3046875
1992-08-13,40.56448935492612,B,15.625,14.9625,15.2375,15.08125,14.56875,16.18,16.32015625
1992-08-14,40.60450582386793,B,16.0,15.275,15.2875,15.16875,14.5625,16.143125,16.3365625
1992-08-17,40.65584800979209,C,16.0625,15.5875,15.31875,15.26875,14.575,16.111875,16.3509375
1992-08-18,40.696208408844626,C,16.1875,15.825,15.375,15.3625,14.61,16.089375,16.36328125
1992-08-19,40.7377055642851,A,16.3125,16.0375,15.4625,15.490625,14.65,16.075625,16.375625
1992-08-20,40.75408794632528,A,16.0,16.1125,15.5375,15.553125,14.68125,16.059375,16.3878125
1992-08-21,40.751023442291945,A,15.75,16.0625,15.66875,15.603125,14.6975,16.04375,16.39953125
1992-08-24,40.73965447791057,A,15.8125,16.0125,15.8,15.6,14.70875,16.021875,16.41515625
1992-08-25,40.71922294341731,A,15.625,15.9,15.8625,15.5875,14.72375,15.999375,16.43109375
1992-08-26,40.69205553064014,A,15.625,15.7625,15.9,15.571875,14.75125,15.979375,16.446875
1992-08-27,40.663250437518265,P,15.0,15.5625,15.8375,15.5375,14.78125,15.94875,16.458125
1992-08-28,40.62988759494473,P,14.625,15.3375,15.7,15.49375,14.80625,15.915625,16.46546875
1992-08-31,40.597080821210156,P,14.5,15.075,15.54375,15.43125,14.83875,15.8775,16.47265625
1992-09-01,40.56317543735959,P,14.3125,14.8125,15.35625,15.365625,14.8575,15.83125,16.47953125
1992-09-02,40.53712222185538,P,14.625,14.6125,15.1875,15.325,14.88,15.78875,16.48890625
1992-09-03,40.54375830012,P,15.125,14.6375,15.1,15.31875,14.90375,15.755,16.50078125
1992-09-04,40.567250502476384,P,15.1875,14.75,15.04375,15.35625,14.925,15.721875,16.51265625
1992-09-07,40.59576086750043,P,15.1875,14.8875,14.98125,15.390625,14.94,15.69625,16.523125
1992-09-08,40.62443513632672,A,14.8125,14.9875,14.9,15.38125,14.95625,15.67,16.53203125
1992-09-09,40.63462728697582,A,14.6875,15.0,14.80625,15.353125,14.95625,15.6375,16.53953125
1992-09-10,40.63585330088015,A,15.0625,14.9875,14.8125,15.325,14.97625,15.61375,16.54609375
1992-09-11,40.62626421227855,P,15.0,14.95,14.85,15.275,14.995,15.589375,16.5496875
1992-09-14,40.64453372179256,A,16.0625,15.125,15.00625,15.275,15.0375,15.57875,16.55984375
1992-09-15,40.685005864352185,A,16.5,15.4625,15.225,15.290625,15.08625,15.579375,16.5725
1992-09-16,40.73256703757971,A,16.4375,15.8125,15.40625,15.296875,15.13875,15.573125,16.58625
1992-09-17,40.75901778302612,A,16.25,16.05,15.51875,15.309375,15.185,15.55625,16.59890625
1992-09-18,40.7946340622588,A,16.5,16.35,15.65,15.346875,15.235,15.54125,16.61140625
1992-09-21,40.786200351773886,A,16.375,16.4125,15.76875,15.375,15.27625,15.51875,16.61953125
1992-09-22,40.76649824749451,A,16.5,16.4125,15.9375,15.41875,15.3225,15.500625,16.6284375
1992-09-23,40.75474622477335,A,16.6875,16.4625,16.1375,15.471875,15.37375,15.48125,16.638125
1992-09-24,40.76455609806721,A,17.0,16.6125,16.33125,15.571875,15.42875,15.465625,16.65046875
1992-09-25,40.76479918492149,A,16.8125,16.675,16.5125,15.68125,15.48,15.450625,16.66203125
1992-09-28,40.77145409547867,A,16.625,16.725,16.56875,15.7875,15.53125,15.435,16.67046875
1992-09-29,40.7726314135896,A,16.625,16.75,16.58125,15.903125,15.5775,15.425625,16.67875
1992-09-30,40.77079892147769,A,16.6875,16.75,16.60625,16.00625,15.63625,15.41875,16.68734375
1992-10-01,40.74672939715037,A,16.4375,16.6375,16.625,16.071875,15.67,15.413125,16.6928125
1992-10-02,40.724846915622244,A,16.5,16.575,16.625,16.1375,15.705,15.40375,16.6965625
1992-10-05,40.69716011511223,A,16.0625,16.4625,16.59375,16.18125,15.70875,15.386875,16.6959375
1992-10-06,40.660260128276384,P,15.6875,16.275,16.5125,16.225,15.705,15.365625,16.69046875
1992-10-07,40.62218376031115,B,15.6875,16.075,16.4125,16.275,15.7,15.349375,16.685
1992-10-08,40.59607502583173,B,15.6875,15.925,16.28125,16.30625,15.7,15.334375,16.67953125
1992-10-09,40.57401785234445,B,15.75,15.775,16.175,16.34375,15.705,15.319375,16.674375
1992-10-12,40.58020216140136,B,16.375,15.8375,16.15,16.359375,15.7175,15.310625,16.67125
1992-10-13,40.596300335187976,B,16.375,15.975,16.125,16.353125,15.7325,15.29875,16.66734375
1992-10-14,40.60960119897208,C,16.1875,16.075,16.075,16.340625,15.7475,15.29,16.66296875
1992-10-15,40.62481526874125,C,16.125,16.1625,16.04375,16.334375,15.765,15.2825,16.65828125
1992-10-16,40.63691920866381,B,16.1875,16.25,16.0125,16.31875,15.8,15.26875,16.65296875
1992-10-19,40.63365273410229,B,16.1875,16.2125,16.025,16.309375,15.83375,15.25625,16.64640625
1992-10-20,40.63562425981165,B,16.375,16.2125,16.09375,16.303125,15.86125,15.24625,16.64109375
1992-10-21,40.63941581044164,C,16.375,16.25,16.1625,16.2875,15.88375,15.23625,16.635625
1992-10-22,40.64252987296003,C,16.3125,16.2875,16.225,16.253125,15.8975,15.233125,16.6334375
1992-10-23,40.64393673659607,C,16.1875,16.2875,16.26875,16.221875,15.90125,15.231875,16.6325
1992-10-26,40.65172001974397,C,16.3125,16.3125,16.2625,16.20625,15.90625,15.240625,16.63421875
1992-10-27,40.673348005790594,A,16.9375,16.425,16.31875,16.221875,15.92125,15.265625,16.641875
1992-10-28,40.69100104117583,A,16.75,16.5,16.375,16.225,15.93,15.29,16.6478125
1992-10-29,40.707699950072545,A,16.6875,16.575,16.43125,16.2375,15.94375,15.3125,16.6521875
1992-10-30,40.720566714451344,A,16.5,16.6375,16.4625,16.2375,15.95875,15.328125,16.654375
1992-11-02,40.72558865763115,A,16.375,16.65,16.48125,16.253125,15.97,15.339375,16.6559375
1992-11-03,40.7091547473907,A,16.375,16.5375,16.48125,16.2875,15.985,15.354375,16.655625
1992-11-04,40.69660591728573,A,16.1875,16.425,16.4625,16.3125,15.99625,15.37375,16.6559375
1992-11-05,40.69262791408768,A,16.375,16.3625,16.46875,16.346875,16.02375,15.4025,16.6553125
1992-11-06,40.71612623968406,A,17.1875,16.5,16.56875,16.41875,16.075,15.440625,16.6559375
1992-11-09,40.74505080626663,A,17.375,16.7,16.675,16.46875,16.1325,15.485625,16.65375
1992-11-10,40.772943568009005,A,17.5,16.925,16.73125,16.525,16.19625,15.526875,16.6475
1992-11-11,40.814603898687665,A,18.125,17.3125,16.86875,16.621875,16.26625,15.573125,16.638125
1992-11-12,40.83509692650117,A,17.8125,17.6,16.98125,16.70625,16.32,15.611875,16.625
1992-11-13,40.84233873583296,A,18.3125,17.825,17.1625,16.8125,16.3825,15.65375,16.6165625
1992-11-16,40.84608914550619,A,18.3125,18.0125,17.35625,16.91875,16.445,15.6925,16.6084375
1992-11-17,40.8529358651832,A,18.25,18.1625,17.54375,17.0125,16.51375,15.735,16.5996875
1992-11-18,40.853253745313616,A,18.625,18.2625,17.7875,17.125,16.5925,15.774375,16.596875
1992-11-19,40.866524868088014,A,18.5,18.4,18.0,17.234375,16.66125,15.81875,16.595625
1992-11-20,40.8628375912973,A,18.4375,18.425,18.125,17.346875,16.73,15.8625,16.593125
1992-11-23,40.85467550332602,A,18.375,18.4375,18.225,17.45,16.77625,15.906875,16.5903125
1992-11-24,40.84396412998555,A,18.3125,18.45,18.30625,17.51875,16.8125,15.949375,16.591875
1992-11-25,40.82679635196664,A,18.5,18.425,18.34375,17.60625,16.85375,15.99625,16.5934375
1992-11-26,40.81022581525071,A,18.5,18.425,18.4125,17.696875,16.89875,16.041875,16.591875
1992-11-27,40.80261426303195,A,18.6875,18.475,18.45,17.80625,16.9425,16.08875,16.5878125
1992-11-30,40.81904236456771,A,19.375,18.675,18.55625,17.95625,17.0025,16.139375,16.58875
1992-12-01,40.84320678820791,A,19.4375,18.9,18.675,18.109375,17.06125,16.191875,16.59375
1992-12-02,40.869881796568926,A,19.75,19.15,18.7875,18.2875,17.1225,16.248125,16.5965625
1992-12-03,40.898065326857726,A,20.0,19.45,18.9375,18.46875,17.1825,16.305625,16.596875
1992-12-04,40.92424180133263,A,20.0,19.7125,19.09375,18.609375,17.24625,16.363125,16.6003125
1992-12-07,40.92512226558522,A,19.875,19.8125,19.24375,18.734375,17.31125,16.42125,16.6025
1992-12-08,40.91742502376965,A,19.75,19.875,19.3875,18.846875,17.37375,16.475625,16.6046875
1992-12-09,40.89259877482826,A,19.25,19.775,19.4625,18.903125,17.425,16.530625,16.6075
1992-12-10,40.857269233326186,A,19.0,19.575,19.5125,18.9625,17.47625,16.573125,16.610625
1992-12-11,40.82262714330204,A,19.0625,19.3875,19.55,19.0,17.5275,16.61625,16.615
1992-12-14,40.783451004662886,A,18.75,19.1625,19.4875,19.021875,17.58125,16.645,16.619375
1992-12-15,40.75564559309531,A,18.9375,19.0,19.4375,19.05625,17.64625,16.675625,16.6259375
1992-12-16,40.73787630785251,P,18.75,18.9,19.3375,19.0625,17.7075,16.70375,16.6321875
1992-12-17,40.735049731437634,P,19.0,18.9,19.2375,19.0875,17.77375,16.736875,16.638125
1992-12-18,40.7296950938261,P,18.875,18.8625,19.125,19.109375,17.83625,16.770625,16.6421875
1992-12-21,40.736334248293524,P,18.875,18.8875,19.025,19.134375,17.88625,16.801875,16.6465625
1992-12-22,40.74139223470958,P,19.125,18.925,18.9625,19.175,17.94125,16.836875,16.65125
1992-12-23,40.7594011207574,A,19.375,19.05,18.975,19.21875,18.005,16.87625,16.654375
1992-12-24,40.77556066427925,A,19.5625,19.1625,19.03125,19.271875,18.07375,16.919375,16.6584375
1992-12-25,40.796699602333696,A,19.5625,19.3,19.08125,19.315625,18.14125,16.970625,16.66125
1992-12-28,40.81193745675504,A,19.4375,19.4125,19.15,19.31875,18.20625,17.02,16.6615625
1992-12-29,40.80763141548481,A,19.0625,19.4,19.1625,19.3,18.26,17.060625,16.660625
1992-12-30,40.804910375072886,A,19.625,19.45,19.25,19.29375,18.325,17.104375,16.6609375
1992-12-31,40.79322014794263,A,19.625,19.4625,19.3125,19.275,18.39125,17.144375,16.6621875
1993-01-01,40.779008285744645,A,19.625,19.475,19.3875,19.25625,18.46,17.180625,16.661875
1993-01-04,40.76484427388325,A,19.3125,19.45,19.43125,19.228125,18.52,17.213125,16.6625
1993-01-05,40.76761051396206,A,19.375,19.5125,19.45625,19.209375,18.56875,17.245,16.6671875
1993-01-06,40.76582177160521,A,19.625,19.5125,19.48125,19.228125,18.62625,17.278125,16.676875
1993-01-07,40.76938325680804,A,19.625,19.5125,19.4875,19.259375,18.685,17.314375,16.686875
1993-01-08,40.76068415836253,A,19.0,19.3875,19.43125,19.25625,18.735,17.346875,16.6953125
1993-01-11,40.77035265580185,A,19.4375,19.4125,19.43125,19.290625,18.79625,17.383125,16.7025
1993-01-12,40.77709859082551,A,19.375,19.4125,19.4625,19.3125,18.85625,17.420625,16.71
1993-01-13,40.77272680127883,P,19.25,19.3375,19.425,19.3375,18.9175,17.456875,16.718125
1993-01-14,40.76604947206465,P,19.25,19.2625,19.3875,19.35,18.975,17.499375,16.7240625
1993-01-15,40.77014075708042,P,19.0,19.2625,19.325,19.35625,19.01125,17.543125,16.729375
1993-01-18,40.75730867673396,P,18.9375,19.1625,19.2875,19.359375,19.0425,17.5875,16.7325
1993-01-19,40.74179646277098,P,18.9375,19.075,19.24375,19.35,19.07125,17.63375,16.7325
1993-01-20,40.716730060809304,P,18.5,18.925,19.13125,19.30625,19.07875,17.6725,16.730625
1993-01-21,40.67374993730137,P,17.75,18.625,18.94375,19.215625,19.0775,17.69875,16.726875
1993-01-22,40.63943108553917,P,17.875,18.4,18.83125,19.13125,19.06875,17.725625,16.72375
1993-01-25,40.611652902422954,P,17.9375,18.2,18.68125,19.05625,19.06125,17.753125,16.7246875
1993-01-26,40.59823892524981,B,18.25,18.0625,18.56875,19.015625,19.06125,17.7875,16.72875
1993-01-27,40.59877574525127,B,18.25,18.0125,18.46875,18.946875,19.05375,17.823125,16.7303125
1993-01-28,40.6204909314796,P,18.125,18.0875,18.35625,18.871875,19.04625,17.85375,16.73375
1993-01-29,40.62310607514612,P,17.5625,18.025,18.2125,18.76875,19.02875,17.879375,16.734375
1993-02-01,40.611337638582306,P,17.125,17.8625,18.03125,18.659375,19.00375,17.89,16.734375
1993-02-02,40.58783184252786,P,17.1875,17.65,17.85625,18.55,18.98125,17.896875,16.738125
1993-02-03,40.58129347916813,P,17.875,17.575,17.79375,18.4625,18.96875,17.91125,16.7421875
1993-02-04,40.58110301599812,P,18.125,17.575,17.83125,18.3875,18.96125,17.93,16.743125
1993-02-05,40.59633525143139,P,18.0625,17.675,17.85,18.340625,18.94875,17.945625,16.7434375
1993-02-08,40.60988403616767,P,17.625,17.775,17.81875,18.25,18.91375,17.958125,16.7384375
1993-02-09,40.629657802916725,B,17.9375,17.925,17.7875,18.178125,18.88375,17.9725,16.7365625
1993-02-10,40.636342026804925,C,18.3125,18.0125,17.79375,18.13125,18.855,17.98875,16.735
1993-02-11,40.63478582906672,B,18.4375,18.075,17.825,18.090625,18.82375,18.003125,16.734375
1993-02-12,40.6302227142319,C,18.1875,18.1,17.8875,18.05,18.7875,18.016875,16.73375
1993-02-15,40.645870980434516,C,18.1875,18.2125,17.99375,18.0125,18.75375,18.0325,16.73375
1993-02-16,40.64276718211749,C,17.6875,18.1625,18.04375,17.95,18.7125,18.043125,16.734375
1993-02-17,40.63616994485739,A,17.75,18.05,18.03125,17.9125,18.6825,18.05375,16.73625
1993-02-18,40.63731228360843,P,17.9375,17.95,18.0125,17.921875,18.66125,18.06875,16.7409375
1993-02-19,40.648068318022226,P,18.3125,17.975,18.0375,17.94375,18.64625,18.086875,16.7453125
1993-02-22,40.64789754645717,P,18.0,17.9375,18.075,17.946875,18.63125,18.10625,16.7465625
1993-02-23,40.64866904766627,P,17.5,17.9,18.03125,17.909375,18.6025,18.124375,16.745
1993-02-24,40.66837170719197,P,18.25,18.0,18.025,17.909375,18.5925,18.15,16.7496875
1993-02-25,40.69350522388637,A,18.875,18.1875,18.06875,17.946875,18.59,18.181875,16.758125
1993-02-26,40.710733690589144,A,18.875,18.3,18.1375,18.0125,18.59,18.213125,16.76625
1993-03-01,40.75562575651164,A,19.75,18.65,18.29375,18.14375,18.6075,18.246875,16.77875
1993-03-02,40.815780331350496,A,19.75,19.1,18.5,18.271875,18.62,18.280625,16.7896875
1993-03-03,40.86340061967561,A,20.25,19.5,18.75,18.390625,18.6375,18.32125,16.805625
1993-03-04,40.88693023060316,A,20.0625,19.7375,18.9625,18.4875,18.6475,18.360625,16.8215625
1993-03-05,40.897820671860465,A,19.75,19.9125,19.10625,18.571875,18.65125,18.39625,16.8325
1993-03-08,40.89305225719242,A,20.125,19.9875,19.31875,18.696875,18.665,18.435625,16.8459375
1993-03-09,40.89267437351991,A,20.375,20.1125,19.60625,18.81875,18.69125,18.475625,16.8609375
1993-03-10,40.885597979112696,A,20.75,20.2125,19.85625,18.940625,18.71375,18.519375,16.8778125
1993-03-11,40.890465265228315,A,20.8125,20.3625,20.05,19.059375,18.7375,18.564375,16.89875
1993-03-12,40.909670755344465,A,20.75,20.5625,20.2375,19.1875,18.76,18.61,16.9209375
1993-03-15,40.92063189530159,A,20.875,20.7125,20.35,19.321875,18.79125,18.655625,16.948125
1993-03-16,40.927646573695554,A,21.0,20.8375,20.475,19.4875,18.82375,18.69625,16.9809375
1993-03-17,40.93064979987983,A,21.0,20.8875,20.55,19.65,18.85125,18.73875,17.014375
1993-03-18,40.93019908461526,A,20.9375,20.9125,20.6375,19.8,18.8775,18.78125,17.046875
1993-03-19,40.93928861950968,A,21.375,21.0375,20.8,19.953125,18.925,18.83,17.0790625
1993-03-22,40.93946809680318,A,21.125,21.0875,20.9,20.109375,18.95875,18.8775,17.1084375
1993-03-23,40.93975542764878,A,21.25,21.1375,20.9875,20.296875,18.99625,18.92625,17.1403125
1993-03-24,40.950673802998445,A,21.5625,21.25,21.06875,20.4625,19.0425,18.98,17.176875
1993-03-25,40.9550030470413,A,21.25,21.3125,21.1125,20.58125,19.0825,19.02875,17.215625
1993-03-26,40.952294566262125,A,21.625,21.3625,21.2,20.71875,19.135,19.073125,17.256875
1993-03-29,40.95760734853246,A,21.625,21.4625,21.275,20.8125,19.18875,19.115625,17.300625
1993-03-30,40.958381964814144,A,21.75,21.5625,21.35,20.9125,19.245,19.158125,17.3425
1993-03-31,40.95001627754999,A,21.8125,21.6125,21.43125,20.990625,19.31125,19.195,17.3840625
1993-04-01,40.95065240876546,A,21.625,21.6875,21.5,21.06875,19.38875,19.233125,17.4225
1993-04-02,40.91852680326619,A,20.75,21.5125,21.4375,21.11875,19.44625,19.2575,17.455625
1993-04-05,40.88803075304142,A,20.8125,21.35,21.40625,21.153125,19.50375,19.2825,17.4875
1993-04-06,40.8373367968701,P,20.0625,21.0125,21.2875,21.1375,19.54,19.300625,17.5178125
1993-04-07,40.79268921450115,P,20.4375,20.7375,21.175,21.121875,19.58375,19.31875,17.5465625
1993-04-08,40.74652769637853,P,20.1875,20.45,21.06875,21.090625,19.625,19.335625,17.5771875
1993-04-09,40.73379129395436,P,20.1875,20.3375,20.925,21.0625,19.6775,19.353125,17.6078125
1993-04-12,40.746564840686766,P,21.1875,20.4125,20.88125,21.078125,19.75875,19.38125,17.6440625
1993-04-13,40.79080066343902,P,21.5,20.7,20.85625,21.103125,19.845,19.413125,17.68125
1993-04-14,40.82003567937599,P,21.1875,20.85,20.79375,21.1125,19.91125,19.44,17.718125
1993-04-15,40.85811486489036,A,21.4375,21.1,20.775,21.1375,19.9775,19.469375,17.755625
1993-04-16,40.895357687339235,A,21.5625,21.375,20.85625,21.146875,20.0475,19.498125,17.7934375
1993-04-19,40.89323378141589,A,21.3125,21.4,20.90625,21.15625,20.12125,19.5175,17.8284375
1993-04-20,40.874326712314875,A,21.0625,21.3125,21.00625,21.146875,20.18375,19.53375,17.8628125
1993-04-21,40.85705257197316,A,20.75,21.225,21.0375,21.10625,20.2325,19.54375,17.8959375
1993-04-22,40.82666764510653,P,20.5625,21.05,21.075,21.071875,20.275,19.549375,17.9275
1993-04-23,40.78347252451536,P,20.3125,20.8,21.0875,21.00625,20.3175,19.5525,17.9578125
1993-04-26,40.740726804591255,P,19.875,20.5125,20.95625,20.91875,20.35125,19.5525,17.986875
1993-04-27,40.70756273432749,P,20.0,20.3,20.80625,20.83125,20.3975,19.555,18.0153125
1993-04-28,40.68078751004138,P,19.5625,20.0625,20.64375,20.71875,20.43375,19.558125,18.044375
1993-04-29,40.65729174205362,P,19.5625,19.8625,20.45625,20.615625,20.46625,19.56375,18.0684375
1993-04-30,40.64152429877983,P,19.4375,19.6875,20.24375,20.55,20.48875,19.5675,18.091875
1993-05-03,40.67075567833496,P,20.625,19.8375,20.175,20.540625,20.54125,19.58625,18.115625
1993-05-04,40.69744748398086,P,20.5,19.9375,20.11875,20.5625,20.60125,19.601875,18.13875
1993-05-05,40.74801815386748,P,21.25,20.275,20.16875,20.603125,20.66125,19.626875,18.1653125
1993-05-06,40.795906818833124,A,21.0625,20.575,20.21875,20.646875,20.705,19.6475,18.1921875
1993-05-07,40.84214037326042,A,20.875,20.8625,20.275,20.68125,20.745,19.6675,18.2190625
1993-05-10,40.84215948675414,A,20.8125,20.9,20.36875,20.6625,20.76625,19.686875,18.244375
1993-05-11,40.84861816947887,A,21.1875,21.0375,20.4875,20.646875,20.795,19.7075,18.2721875
1993-05-12,40.84012434857796,A,21.5,21.0875,20.68125,20.6625,20.82,19.72875,18.3025
1993-05-13,40.82473095506433,A,21.0,21.075,20.825,20.640625,20.83875,19.743125,18.33125
1993-05-14,40.81256297966469,A,20.875,21.075,20.96875,20.60625,20.86125,19.75625,18.3634375
1993-05-17,40.81090230112921,A,20.9375,21.1,21.0,20.5875,20.8775,19.77125,18.395625
1993-05-18,40.795034188168636,P,20.75,21.0125,21.025,20.571875,20.885,19.788125,18.424375
1993-05-19,40.78802723353518,P,21.625,21.0375,21.0625,20.615625,20.9025,19.808125,18.45625
1993-05-20,40.82243082327104,A,22.6875,21.375,21.225,20.721875,20.94,19.83875,18.4915625
1993-05-21,40.86014557497192,A,22.8125,21.7625,21.41875,20.846875,20.98125,19.870625,18.525625
1993-05-24,40.90696654634859,A,22.9375,22.1625,21.63125,21.0,21.0225,19.906875,18.56
1993-05-25,40.9704589817265,A,23.4375,22.7,21.85625,21.171875,21.07125,19.9475,18.59625
1993-05-26,41.01858859401577,A,23.625,23.1,22.06875,21.375,21.12375,19.9875,18.6328125
1993-05-27,41.03213178721065,A,23.5625,23.275,22.325,21.575,21.17625,20.026875,18.670625
1993-05-28,41.04399841032037,A,23.625,23.4375,22.6,21.784375,21.22125,20.073125,18.71
1993-05-31,41.044024116576814,A,23.625,23.575,22.86875,21.934375,21.27125,20.115,18.7490625
1993-06-01,41.04166917072423,A,24.0,23.6875,23.19375,22.109375,21.32625,20.16125,18.7909375
1993-06-02,41.032156440769874,A,24.0,23.7625,23.43125,22.246875,21.375,20.20875,18.8328125
1993-06-03,41.0337714263327,A,24.3125,23.9125,23.59375,22.409375,21.43625,20.259375,18.879375
1993-06-04,41.02798351540139,A,24.125,24.0125,23.725,22.571875,21.48625,20.310625,18.926875
1993-06-07,41.01364156450379,A,23.5,23.9875,23.78125,22.70625,21.52375,20.35625,18.971875
