Date,GRADE,GPS,AAPL,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2017-08-18,46.97215122991903,A,36.95994567871094,37.441471862792966,37.2798454284668,36.47760944366455,35.05968444824219,34.86978691101074,31.933731851577758
2017-08-21,46.55699834247209,A,36.89188003540039,37.31756591796875,37.256875610351564,36.54466438293457,35.11768829345703,34.90419002532959,31.995682554244993
2017-08-22,46.19921964145214,A,37.4949836730957,37.23215026855469,37.26453132629395,36.634277153015134,35.182284622192384,34.94213352203369,32.05902630805969
2017-08-23,46.0817746955272,A,37.54189300537109,37.186622619628906,37.253971099853516,36.717820739746095,35.2545043182373,34.98229194641113,32.11926695823669
2017-08-24,46.19733360243271,A,37.37529754638672,37.25279998779297,37.34666481018066,36.826928520202635,35.32745933532715,35.0216223526001,32.17872097969055
2017-08-25,46.40937177466619,A,37.513763427734375,37.363563537597656,37.40251770019531,36.95534801483154,35.412626953125,35.06308235168457,32.23873984336853
2017-08-28,46.79004100430646,A,37.89157104492188,37.56350173950195,37.440533828735354,37.111656951904294,35.486323776245115,35.10871620178223,32.29871238708496
2017-08-29,47.08803065734494,A,38.22948455810547,37.710401916503905,37.471276092529294,37.26943397521973,35.572996826171874,35.16131408691406,32.360293340682986
2017-08-30,47.32174500917278,A,38.33274459838867,37.86857223510742,37.527597427368164,37.34951038360596,35.65771438598633,35.21454883575439,32.42305119514465
2017-08-31,47.54561167471672,A,38.48526382446289,38.09056549072265,37.67168273925781,37.45556201934814,35.74660430908203,35.27105484008789,32.486571645736696
2017-09-01,47.70003083173131,A,38.49700164794922,38.28721313476562,37.82538833618164,37.552616882324216,35.83269004821777,35.32767822265625,32.549501743316654
2017-09-04,47.72703965152824,A,38.49700164794922,38.40829925537109,37.985900497436525,37.621388053894044,35.920926361083986,35.382485694885254,32.61268685340881
2017-09-05,47.490861731345326,A,38.03470993041992,38.369344329833986,38.039873123168945,37.65220222473145,36.00968757629394,35.434136848449704,32.67368799209595
2017-09-06,47.26942509224273,A,37.99481964111328,38.30175933837891,38.08516578674316,37.66956844329834,36.0878335571289,35.48659957885742,32.735579051971435
2017-09-07,46.917751015441574,A,37.84228897094727,38.17316436767578,38.13186492919922,37.73926486968994,36.17297996520996,35.53343997955322,32.79790111541748
2017-09-08,46.328807908356644,A,37.22510528564453,37.918785095214844,38.10299911499023,37.75275840759277,36.244193420410156,35.57450420379639,32.856662082672116
2017-09-11,45.971937197381685,A,37.89860534667969,37.79910583496094,38.103702545166016,37.772118186950685,36.3313077545166,35.61911434173584,32.9197061252594
2017-09-12,45.785790303544935,A,37.748416900634766,37.74184722900391,38.055595779418944,37.76343593597412,36.41541831970215,35.66015068054199,32.981025743484494
2017-09-13,45.55097638564765,P,37.46446228027344,37.63577575683594,37.96876754760742,37.748182487487796,36.49109153747558,35.70032623291016,33.039673957824704
2017-09-14,45.224763114097506,P,37.14297866821289,37.495913696289065,37.83453903198242,37.75311088562012,36.56669319152832,35.737030792236325,33.09545153617859
