Date,GRADE,GPS,CRWD,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2019-09-11,,,69.11000061035156,74.13800048828125,78.61399993896484,85.61650047302246,83.88639999389649,,
2019-09-12,,,69.66000366210938,70.7000015258789,77.19800033569337,84.41650047302247,83.93480010986327,,
2019-09-13,,,64.86000061035156,68.4760009765625,75.55600051879883,82.85700035095215,83.88780014038086,,
2019-09-16,,,67.86000061035156,68.6280014038086,74.2140007019043,81.2805004119873,83.9068000793457,,
2019-09-17,,,71.04000091552734,68.50600128173828,72.94200057983399,79.8745002746582,83.95860015869141,,
2019-09-18,,,70.8499984741211,68.85400085449218,71.49600067138672,78.58800010681152,83.88880020141602,,
2019-09-19,,,68.93000030517578,68.70800018310547,69.7040008544922,77.38600006103516,83.84980026245117,,
2019-09-20,,,66.97000122070312,69.13000030517578,68.80300064086914,76.31300010681153,83.71920028686523,,
2019-09-23,,,66.91000366210938,68.94000091552735,68.78400115966797,75.2145004272461,83.625400390625,,
2019-09-24,,,62.52000045776367,67.2360008239746,67.87100105285644,74.13650035858154,83.48500038146973,,
2019-09-25,,,62.02000045776367,65.47000122070312,67.16200103759766,72.88800048828125,83.305400390625,,
2019-09-26,,,58.29999923706055,63.34400100708008,66.02600059509277,71.61200046539307,83.01640037536622,,
2019-09-27,,,53.459999084472656,60.64200057983398,64.88600044250488,70.22100048065185,82.41520042419434,,
2019-09-30,,,58.310001373291016,58.922000122070315,63.931000518798825,69.07250061035157,81.82780044555665,,
2019-10-01,,,57.88999938964844,57.99599990844727,62.61600036621094,67.77900047302246,81.25080047607422,,
2019-10-02,,,56.630001068115234,56.918000030517575,61.19400062561035,66.34500064849854,80.63420051574707,,
2019-10-03,,,62.13999938964844,57.68600006103516,60.51500053405762,65.1095006942749,80.0314005279541,,
2019-10-04,,,63.84000015258789,59.762000274658206,60.20200042724609,64.50250053405762,79.4506005859375,,
2019-10-07,,,68.77999877929688,61.85599975585937,60.388999938964844,64.58650054931641,79.08160049438476,,
2019-10-08,,,65.30000305175781,63.33800048828125,60.667000198364256,64.26900062561035,78.50760055541993,,
2019-10-09,,,63.08000183105469,64.62800064086915,60.77300033569336,63.96750068664551,77.98780059814453,,
2019-10-10,,,61.40999984741211,64.48200073242188,61.08400039672851,63.55500049591065,77.38540061950684,,
2019-10-11,,,60.27000045776367,63.768000793457034,61.76500053405762,63.32550048828125,76.8306005859375,,
2019-10-14,,,54.52000045776367,60.91600112915039,61.38600044250488,62.65850048065185,76.2114005279541,,
2019-10-15,,,55.209999084472656,58.89800033569336,61.1180004119873,61.86700038909912,75.61080055236816,,
2019-10-16,,,52.02999877929688,56.6879997253418,60.65800018310547,60.92600040435791,74.96700050354004,,
2019-10-17,,,50.43999862670898,54.49399948120117,59.488000106811526,60.00150032043457,74.14280044555665,,
2019-10-18,,,47.040000915527344,51.847999572753906,57.80800018310547,59.005000305175784,73.1856004333496,,
2019-10-21,,,47.400001525878906,50.42399978637695,55.67000045776367,58.02950019836426,72.27340042114258,,
2019-10-22,,,46.20000076293945,48.62200012207031,53.760000228881836,57.21350021362305,71.20440040588379,,
2019-10-23,,,47.869998931884766,47.79000015258789,52.238999938964845,56.5060001373291,70.28140045166016,,
2019-10-24,,,51.84000015258789,48.07000045776367,51.28199996948242,56.18300018310547,69.44500038146973,,
2019-10-25,,,50.11000061035156,48.684000396728514,50.265999984741214,56.01550025939942,68.52620033264161,,
2019-10-28,,,47.95000076293945,48.794000244140626,49.609000015258786,55.49750022888183,67.49740036010742,,
2019-10-29,,,47.79999923706055,49.113999938964845,48.86800003051758,54.993000221252444,66.47020027160644,72.72960018157958,
2019-10-30,,,51.44499969482422,49.829000091552736,48.80950012207031,54.73375015258789,65.56750022888184,72.66405017852783,
2019-10-31,,,49.90999984741211,49.44300003051758,48.756500244140625,54.122250175476076,64.70630020141601,72.48755020141601,
2019-11-01,,,48.5,49.12099990844727,48.90250015258789,53.35525016784668,63.9077001953125,72.33095016479493,
